id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value
2788887831,603,1,2,73,22,8cpjplodpphtkbt0hq8sr8mqs,1,4.3,57.0,2025-03-16T00:38:20.027Z,2025-03-16T00:38:21Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5584747985,213,1.02,5584747975,124,,5584747979,140,10.5,5584747981,141,72.6,5584747983,212,12.4,5584747989,237,,5584747977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788887859,604,1,2,73,23,8cpjplodpphtkbt0hq8sr8mqs,1,10.5,72.6,2025-03-16T00:38:21.188Z,2025-03-16T00:38:25Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584748135,140,40.2,5584748137,141,66.9,5584748131,155,,5584748133,56,Back,5584748141,213,6.16,5584748177,189,,5584748139,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788887873,605,4,2,73,25,8cpjplodpphtkbt0hq8sr8mqs,1,40.8,65.2,2025-03-16T00:38:23.553Z,2025-03-16T00:38:28Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5584748217,13,,5584748223,152,,5584748231,286,,5584748243,233,703,5584748221,56,Back,5584748227,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788887847,703,4,2,73,25,bu5w8wprynlj9mvphvy8sd94f,0,59.2,34.8,2025-03-16T00:38:23.554Z,2025-03-16T00:38:29Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584748285,233,605,5584748115,56,Center,5584748121,285,,5584748113,13,,5584748119,265,,5584748117,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888041,606,1,2,73,43,8cpjplodpphtkbt0hq8sr8mqs,1,35.3,58.5,2025-03-16T00:38:41.611Z,2025-03-16T00:38:43Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584749175,140,28.0,5584749169,5,,5584749177,141,27.7,5584749171,152,,5584749213,189,,5584749181,213,4.36,5584749173,56,Back,5584749179,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888059,607,1,2,73,45,8cpjplodpphtkbt0hq8sr8mqs,1,28.0,27.7,2025-03-16T00:38:43.235Z,2025-03-16T01:03:01Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584749259,56,Back,5584749265,212,17.1,5584749263,141,4.9,5584749269,213,5.15,5584749261,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888097,608,1,2,73,47,8cpjplodpphtkbt0hq8sr8mqs,0,35.9,5.2,2025-03-16T00:38:45.555Z,2025-03-16T00:38:47Z,33t1aoog229o5f7okwwg5d6ac,L. Neidlinger,,,5584749471,141,20.6,5584749463,56,Right,5584749479,213,0.30,5584749467,140,68.4,5584749481,1,,5584749459,155,,5584749475,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888121,704,1,2,73,50,bu5w8wprynlj9mvphvy8sd94f,1,29.2,70.8,2025-03-16T00:38:48.138Z,2025-03-16T00:38:50Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584749607,140,38.6,5584749609,141,61.2,5584749603,157,,5584749615,1,,5584749605,56,Back,5584749613,213,5.70,5584749611,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888143,706,1,2,73,53,bu5w8wprynlj9mvphvy8sd94f,1,34.5,73.8,2025-03-16T00:38:51.226Z,2025-03-16T00:38:52Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5584749695,140,37.7,5584749697,141,89.3,5584749699,212,11.1,5584749693,56,Back,5584749701,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888165,707,1,2,73,54,bu5w8wprynlj9mvphvy8sd94f,1,37.7,89.3,2025-03-16T00:38:52.162Z,2025-03-16T00:38:54Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584749853,212,10.6,5584749845,56,Back,5584749855,213,5.40,5584749851,141,77.3,5584749849,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888185,708,1,2,73,55,bu5w8wprynlj9mvphvy8sd94f,1,45.5,76.9,2025-03-16T00:38:53.890Z,2025-03-16T00:38:55Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5584749945,213,4.52,5584749941,141,59.0,5584749939,140,43.2,5584749937,56,Back,5584749943,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888211,709,1,2,73,57,bu5w8wprynlj9mvphvy8sd94f,0,43.2,59.0,2025-03-16T00:38:55.217Z,2025-03-16T00:38:57Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584750087,56,Center,5584750095,213,5.19,5584750091,141,28.9,5584750093,212,23.1,5584750089,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888245,610,1,2,74,0,8cpjplodpphtkbt0hq8sr8mqs,1,36.6,90.6,2025-03-16T00:38:58.867Z,2025-03-16T00:39:00Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5584750271,141,85.3,5584750269,140,25.6,5584750267,56,Back,5584750273,212,12.1,5584750275,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888283,611,1,2,74,2,8cpjplodpphtkbt0hq8sr8mqs,1,25.6,85.3,2025-03-16T00:39:00.075Z,2025-03-16T00:39:03Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584750473,213,5.47,5584750467,140,34.6,5584750469,141,70.5,5584750471,212,13.8,5584750465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888299,612,1,2,74,5,8cpjplodpphtkbt0hq8sr8mqs,1,32.4,74.2,2025-03-16T00:39:03.003Z,2025-03-16T00:39:04Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584750553,141,60.2,5584750557,213,5.08,5584750555,212,10.2,5584750551,140,35.9,5584750549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888311,613,1,2,74,5,8cpjplodpphtkbt0hq8sr8mqs,1,35.9,60.2,2025-03-16T00:39:03.851Z,2025-03-16T00:39:06Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5584750609,140,36.9,5584750615,213,1.48,5584750607,56,Back,5584750611,141,76.6,5584750613,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888345,614,1,2,74,8,8cpjplodpphtkbt0hq8sr8mqs,1,30.8,71.1,2025-03-16T00:39:06.355Z,2025-03-16T00:39:08Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584750793,212,31.5,5584750791,141,76.3,5584750789,140,60.6,5584750795,213,0.11,5584750787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888369,615,4,2,74,13,8cpjplodpphtkbt0hq8sr8mqs,1,57.8,76.5,2025-03-16T00:39:11.026Z,2025-03-16T01:20:35Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5584751015,233,710,5584750935,265,,5584750931,56,Center,5584750937,286,,5584750929,13,,5584750933,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888359,710,4,2,74,13,bu5w8wprynlj9mvphvy8sd94f,0,42.2,23.5,2025-03-16T00:39:11.027Z,2025-03-16T01:20:36Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584750967,152,,5584750963,56,Back,5584750971,285,,5584750969,265,,5584750959,13,,5584751055,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888701,616,1,2,74,38,8cpjplodpphtkbt0hq8sr8mqs,1,51.9,83.2,2025-03-16T00:39:36.107Z,2025-03-16T01:02:44Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5584752651,152,,5584752649,5,,5584752657,141,67.6,5584752655,140,33.8,5584752661,213,3.65,5584752659,212,21.8,5584752653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888735,617,1,2,74,40,8cpjplodpphtkbt0hq8sr8mqs,1,34.3,67.6,2025-03-16T00:39:38.379Z,2025-03-16T00:39:41Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584752903,140,34.1,5584752899,56,Back,5584752911,212,22.6,5584752907,141,34.3,5584752913,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888787,618,1,2,74,43,8cpjplodpphtkbt0hq8sr8mqs,1,37.0,43.7,2025-03-16T00:39:41.739Z,2025-03-16T00:39:45Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584753177,141,71.4,5584753175,140,34.0,5584753173,56,Back,5584753181,213,1.74,5584753179,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888825,619,1,2,74,47,8cpjplodpphtkbt0hq8sr8mqs,0,28.8,75.7,2025-03-16T00:39:45.572Z,2025-03-16T00:39:48Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584753381,155,,5584753391,213,6.21,5584753387,141,70.0,5584753385,140,77.6,5584753389,212,51.4,5584753393,1,,5584753383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888901,712,61,2,74,56,bu5w8wprynlj9mvphvy8sd94f,0,1.9,31.2,2025-03-16T00:39:54.251Z,2025-03-16T00:39:54Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584753787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888945,620,6,2,74,56,8cpjplodpphtkbt0hq8sr8mqs,1,95.0,75.8,2025-03-16T00:39:54.906Z,2025-03-16T01:20:43Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584754049,233,713,5584754035,73,,5584754033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888907,713,6,2,74,56,bu5w8wprynlj9mvphvy8sd94f,0,5.0,24.2,2025-03-16T00:39:54.906Z,2025-03-16T00:40:04Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584754113,233,620,5584753901,56,Back,5584753903,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889223,714,18,2,75,25,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-16T00:40:23.465Z,2025-03-16T00:40:24Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584755571,55,715,5584755503,44,Midfielder,5584755501,42,,5584755505,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889229,715,19,2,75,25,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-16T00:40:23.466Z,2025-03-16T01:37:46Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5584755545,44,Midfielder,5584985011,292,5,5584985013,293,4,5584755547,55,714,5584755541,145,4,5584755543,59,18,5584755537,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889407,621,1,2,75,40,8cpjplodpphtkbt0hq8sr8mqs,1,99.5,99.5,2025-03-16T00:40:38.674Z,2025-03-16T00:40:43Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584756435,213,3.37,5584756427,140,87.0,5584756433,212,13.5,5584756421,6,,5584756423,56,Left,5584756431,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889427,622,1,2,75,42,8cpjplodpphtkbt0hq8sr8mqs,1,87.0,95.0,2025-03-16T00:40:40.626Z,2025-03-16T00:40:42Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5584756573,141,94.1,5584756577,213,6.21,5584756575,212,8.1,5584756569,56,Left,5584756571,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889437,623,61,2,75,44,8cpjplodpphtkbt0hq8sr8mqs,0,94.7,94.1,2025-03-16T00:40:42.051Z,2025-03-16T00:40:42Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584756617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889451,624,5,2,75,45,8cpjplodpphtkbt0hq8sr8mqs,0,101.4,87.4,2025-03-16T00:40:43.059Z,2025-03-16T02:25:14Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584756699,56,Left,5584756701,346,,5584757325,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889567,716,5,2,75,45,bu5w8wprynlj9mvphvy8sd94f,1,-1.4,12.6,2025-03-16T00:40:43.059Z,2025-03-16T02:25:14Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584757271,56,Back,5584757287,233,624,5584757273,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889631,717,1,2,75,53,bu5w8wprynlj9mvphvy8sd94f,1,3.9,48.2,2025-03-16T00:40:51.634Z,2025-03-16T00:40:56Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5584757659,237,,5584757653,212,15.3,5584757645,124,,5584757651,141,30.1,5584757647,56,Back,5584757649,140,12.6,5584757655,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889683,718,1,2,75,58,bu5w8wprynlj9mvphvy8sd94f,1,14.7,32.5,2025-03-16T00:40:56.691Z,2025-03-16T00:41:00Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584757935,212,20.7,5584757937,213,1.60,5584757929,56,Back,5584757931,140,14.1,5584757933,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889735,719,1,2,76,1,bu5w8wprynlj9mvphvy8sd94f,1,21.9,74.8,2025-03-16T00:40:59.882Z,2025-03-16T00:41:04Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584758211,141,86.5,5584758213,212,25.4,5584758215,213,0.32,5584758209,140,44.9,5584758207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889809,720,1,2,76,6,bu5w8wprynlj9mvphvy8sd94f,1,39.5,79.0,2025-03-16T00:41:04.219Z,2025-03-16T00:41:09Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5584758667,196,,5584758679,1,,5584758673,141,14.9,5584758671,140,39.3,5584758677,213,4.71,5584758669,56,Back,5584758665,155,,5584758675,212,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889863,721,1,2,76,11,bu5w8wprynlj9mvphvy8sd94f,0,40.8,14.6,2025-03-16T00:41:09.762Z,2025-03-16T00:41:13Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584758933,140,65.8,5584758939,213,5.88,5584758937,212,28.5,5584758935,141,0.0,5584758931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890129,625,5,2,76,15,8cpjplodpphtkbt0hq8sr8mqs,1,32.2,102.0,2025-03-16T00:41:13.245Z,2025-03-16T02:25:14Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5584760307,233,722,5584760265,347,,5584760263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889867,722,5,2,76,15,bu5w8wprynlj9mvphvy8sd94f,0,67.8,-2.0,2025-03-16T00:41:13.245Z,2025-03-16T02:25:15Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584758961,347,,5584760343,233,625,5584758959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890199,626,1,2,76,32,8cpjplodpphtkbt0hq8sr8mqs,0,31.3,100.0,2025-03-16T00:41:30.106Z,2025-03-16T00:41:35Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584760675,140,78.2,5584760673,56,Left,5584760681,213,6.04,5584760679,212,50.7,5584760677,141,84.2,5584760671,107,,5584760683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890263,723,1,2,76,39,bu5w8wprynlj9mvphvy8sd94f,1,27.6,17.6,2025-03-16T00:41:37.122Z,2025-03-16T00:41:38Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584760977,213,5.48,5584760975,212,8.8,5584760969,56,Back,5584760971,140,33.4,5584760973,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890269,724,43,2,76,40,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-16T00:41:38.434Z,2025-03-16T00:41:47Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584761793,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890307,725,61,2,76,43,bu5w8wprynlj9mvphvy8sd94f,0,33.4,8.3,2025-03-16T00:41:41.410Z,2025-03-16T02:00:10Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584761209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890459,627,1,2,76,44,8cpjplodpphtkbt0hq8sr8mqs,0,56.7,92.8,2025-03-16T00:41:42.434Z,2025-03-16T01:11:44Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584850799,141,100.0,5584850797,140,63.5,5584762087,56,Left,5584850805,1,,5584850803,213,0.72,5584850795,157,,5584850801,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890485,628,5,2,76,44,8cpjplodpphtkbt0hq8sr8mqs,0,64.6,101.4,2025-03-16T00:41:42.780Z,2025-03-16T02:25:15Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584762235,347,,5584762233,56,Left,5584888277,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890447,726,5,2,76,44,bu5w8wprynlj9mvphvy8sd94f,1,35.4,-1.4,2025-03-16T00:41:42.780Z,2025-03-16T01:11:48Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584761985,347,,5584888255,233,628,5584761983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890625,727,1,2,77,1,bu5w8wprynlj9mvphvy8sd94f,0,31.3,0.0,2025-03-16T00:41:59.403Z,2025-03-16T00:42:05Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5584762945,212,27.5,5584762937,107,,5584762949,1,,5584762943,141,15.3,5584762941,140,55.1,5584762947,213,0.43,5584762939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890597,629,44,2,77,4,8cpjplodpphtkbt0hq8sr8mqs,1,39.1,84.0,2025-03-16T00:42:02.346Z,2025-03-16T01:48:48Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5584762807,285,,5584763017,233,728,5584762805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890629,728,44,2,77,4,bu5w8wprynlj9mvphvy8sd94f,0,60.9,16.0,2025-03-16T00:42:02.347Z,2025-03-16T01:48:48Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584763021,233,629,5584762967,56,Right,5584762969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890611,630,1,2,77,4,8cpjplodpphtkbt0hq8sr8mqs,0,29.4,82.9,2025-03-16T00:42:02.674Z,2025-03-16T00:42:03Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5584762877,3,,5584762883,141,100.0,5584762881,140,36.3,5584762879,56,Back,5584762887,213,1.05,5584762885,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890619,631,5,2,77,5,8cpjplodpphtkbt0hq8sr8mqs,0,39.1,101.8,2025-03-16T00:42:03.789Z,2025-03-16T02:25:16Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5584764015,233,729,5584762927,347,,5584762925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890799,729,5,2,77,5,bu5w8wprynlj9mvphvy8sd94f,1,60.9,-1.8,2025-03-16T00:42:03.789Z,2025-03-16T02:25:15Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584763939,56,Right,5584763941,347,,5584763985,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890823,730,1,2,77,21,bu5w8wprynlj9mvphvy8sd94f,1,58.5,0.0,2025-03-16T00:42:19.906Z,2025-03-16T00:42:21Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584764073,141,28.6,5584764067,107,,5584764079,213,2.14,5584764077,212,24.6,5584764069,56,Back,5584764071,140,45.9,5584764083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890835,731,1,2,77,23,bu5w8wprynlj9mvphvy8sd94f,1,45.9,28.6,2025-03-16T00:42:21.017Z,2025-03-16T00:42:22Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584764159,140,45.0,5584764157,56,Back,5584764165,213,1.60,5584764163,212,29.9,5584764161,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890871,732,1,2,77,24,bu5w8wprynlj9mvphvy8sd94f,0,46.0,72.7,2025-03-16T00:42:22.490Z,2025-03-16T00:42:25Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584764337,141,34.6,5584764331,155,,5584764343,1,,5584764333,56,Center,5584764341,213,5.74,5584764339,212,50.3,5584764335,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890879,632,12,2,77,27,8cpjplodpphtkbt0hq8sr8mqs,1,10.4,68.8,2025-03-16T00:42:25.578Z,2025-03-16T00:42:35Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584764383,140,37.3,5584764389,213,0.19,5584764385,141,76.6,5584764387,212,28.7,5584764403,15,,5584764381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890983,733,1,2,77,30,bu5w8wprynlj9mvphvy8sd94f,1,63.2,21.8,2025-03-16T00:42:28.290Z,2025-03-16T00:42:35Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584765075,141,8.2,5584765073,140,72.6,5584765079,213,5.53,5584765077,212,13.5,5584765071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891037,734,1,2,77,37,bu5w8wprynlj9mvphvy8sd94f,0,78.8,8.0,2025-03-16T00:42:34.986Z,2025-03-16T01:37:32Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5584766275,1,,5584765395,212,39.6,5584765389,56,Center,5584765391,140,94.3,5584765397,213,1.15,5584766271,2,,5584766273,155,,5584765393,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890991,633,12,2,77,37,8cpjplodpphtkbt0hq8sr8mqs,1,2.6,32.8,2025-03-16T00:42:35.186Z,2025-03-16T00:42:37Z,33t1aoog229o5f7okwwg5d6ac,L. Neidlinger,,,5584765139,140,0.0,5584765169,15,,5584765141,141,29.8,5584765143,212,4.2,5584765245,167,,5584765137,56,Back,5584765145,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891007,634,6,2,77,37,8cpjplodpphtkbt0hq8sr8mqs,0,2.0,33.4,2025-03-16T00:42:35.834Z,2025-03-16T00:42:45Z,33t1aoog229o5f7okwwg5d6ac,L. Neidlinger,,,5584765281,56,Back,5584765509,233,735,5584765283,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891045,735,6,2,77,37,bu5w8wprynlj9mvphvy8sd94f,1,98.0,66.6,2025-03-16T00:42:35.834Z,2025-03-16T01:20:44Z,c14ntw6zvozswy685dztldl1x,F. Celeste,1.0,,5584765467,73,,5584765465,56,Center,5584765495,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891315,736,1,2,77,58,bu5w8wprynlj9mvphvy8sd94f,0,99.5,99.5,2025-03-16T00:42:56.690Z,2025-03-16T01:09:58Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5584766875,155,,5584766885,212,22.0,5584766877,223,,5584766871,2,,5584766883,141,68.2,5584766881,140,94.3,5584766873,6,,5584766887,213,4.46,5584766879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911053,895,15,2,77,59,bu5w8wprynlj9mvphvy8sd94f,1,95.5,65.2,2025-03-16T00:42:56.985Z,2025-03-16T02:22:34Z,66mp8cxjrfuyw16t00oh4i8r9,K. Hoyos,,,5584878305,146,98.0,5584877889,56,Center,5584878287,72,,5584878289,76,,5584877957,82,,5584878307,147,58.8,5584878285,25,,5584878301,103,19,5584878303,100,,5584878309,230,99.7,5585094963,65,5584878295,55,735,5585010543,233,635,5584878291,29,5584878299,102,5584878293,154,,5584878311,231,52.9,,,,,,,,53.7
2788891347,635,10,2,77,59,8cpjplodpphtkbt0hq8sr8mqs,1,2.0,41.2,2025-03-16T00:42:57.085Z,2025-03-16T01:46:42Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5584767079,56,Back,5584930267,94,,5585010549,233,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891351,636,6,2,78,4,8cpjplodpphtkbt0hq8sr8mqs,0,2.2,33.2,2025-03-16T00:43:02.907Z,2025-03-16T00:43:08Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5584767227,56,Back,5584767229,73,,5584767357,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
