id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2816978799,708,6,2,78,3,ck22dnk93ng8ax7wonlff7yms,1,95.0,61.7,2025-05-19T00:43:56.075Z,2025-05-19T01:16:48Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739386563,56,Center,5739386653,233,521,5739386565,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979037,709,1,2,78,38,ck22dnk93ng8ax7wonlff7yms,0,99.5,99.5,2025-05-19T00:44:30.662Z,2025-05-19T00:44:33Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739387899,6,,5739387903,223,,5739387913,213,4.53,5739387909,141,45.7,5739387915,1,,5739387897,2,,5739387905,56,Center,5739387907,140,93.2,5739387901,155,,5739387911,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979097,522,4,2,78,45,aj8ytsr2ap33tod0hd8ofzaw9,1,7.2,48.8,2025-05-19T00:44:38.060Z,2025-05-19T01:31:04Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739388329,152,,5739402257,294,,5739388335,233,710,5739388333,285,,5739388327,56,Back,5739388325,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979063,710,4,2,78,45,ck22dnk93ng8ax7wonlff7yms,0,92.8,51.2,2025-05-19T00:44:38.061Z,2025-05-19T01:30:22Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5739388355,233,522,5739388147,286,,5739388141,56,Center,5739402025,294,,5739388139,13,,5739388143,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979325,523,1,2,79,27,aj8ytsr2ap33tod0hd8ofzaw9,0,14.8,57.8,2025-05-19T00:45:19.734Z,2025-05-19T00:45:24Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5739389761,5,,5739389773,212,60.3,5739389767,56,Left,5739389765,152,,5739389777,1,,5739389771,141,87.2,5739389763,157,,5739389769,140,69.0,5739389775,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979329,711,1,2,79,32,ck22dnk93ng8ax7wonlff7yms,0,30.1,10.9,2025-05-19T00:45:24.645Z,2025-05-19T00:45:25Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739389807,212,11.9,5739389803,140,40.2,5739389801,56,Back,5739389809,213,0.47,5739389799,3,,5739389805,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979331,524,61,2,79,33,aj8ytsr2ap33tod0hd8ofzaw9,1,69.0,87.2,2025-05-19T00:45:25.233Z,2025-05-19T00:45:25Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739389811,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979347,712,1,2,79,34,ck22dnk93ng8ax7wonlff7yms,0,36.1,10.4,2025-05-19T00:45:26.549Z,2025-05-19T00:45:27Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739389899,56,Center,5739389903,141,42.7,5739389909,1,,5739389905,212,40.1,5739389897,157,,5739389907,213,0.58,5739389901,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979357,525,1,2,79,35,aj8ytsr2ap33tod0hd8ofzaw9,1,31.5,56.6,2025-05-19T00:45:27.606Z,2025-05-19T00:45:30Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739389987,141,72.9,5739389981,3,,5739389985,140,38.9,5739389989,212,13.5,5739389983,56,Back,5739389991,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979387,526,1,2,79,37,aj8ytsr2ap33tod0hd8ofzaw9,1,38.9,72.9,2025-05-19T00:45:29.894Z,2025-05-19T00:45:33Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739390163,141,63.9,5739390159,56,Center,5739390165,212,28.9,5739390167,213,6.07,5739390161,140,65.8,5739390157,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979391,527,1,2,79,41,aj8ytsr2ap33tod0hd8ofzaw9,1,65.1,63.6,2025-05-19T00:45:33.701Z,2025-05-19T00:45:35Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5739390209,213,0.83,5739390203,140,73.5,5739390207,212,13.1,5739390201,56,Center,5739390205,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979407,528,1,2,79,42,aj8ytsr2ap33tod0hd8ofzaw9,0,73.5,77.9,2025-05-19T00:45:34.925Z,2025-05-19T00:45:37Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5739390289,141,67.0,5739390287,140,89.1,5739390291,212,18.0,5739390293,213,5.86,5739390285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979427,714,61,2,79,48,ck22dnk93ng8ax7wonlff7yms,0,7.3,11.3,2025-05-19T00:45:40.373Z,2025-05-19T00:45:40Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739390407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979587,529,5,2,79,49,aj8ytsr2ap33tod0hd8ofzaw9,1,92.4,101.5,2025-05-19T00:45:41.215Z,2025-05-19T01:17:24Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5739391349,56,Left,5739391387,233,715,5739391351,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979431,715,5,2,79,49,ck22dnk93ng8ax7wonlff7yms,0,7.6,-1.5,2025-05-19T00:45:41.215Z,2025-05-19T01:17:25Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739390433,347,,5739390431,56,Back,5739391421,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979603,530,1,2,80,16,aj8ytsr2ap33tod0hd8ofzaw9,0,93.3,100.0,2025-05-19T00:46:08.197Z,2025-05-19T01:26:38Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739391473,141,86.1,5739391467,107,,5739391477,213,4.27,5739391471,140,89.0,5739391469,56,Left,5739391475,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979613,717,44,2,80,19,ck22dnk93ng8ax7wonlff7yms,1,9.0,14.0,2025-05-19T00:46:11.659Z,2025-05-19T01:11:21Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739391531,285,,5739391577,233,531,5739391529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979605,531,44,2,80,19,aj8ytsr2ap33tod0hd8ofzaw9,0,91.0,86.0,2025-05-19T00:46:11.660Z,2025-05-19T01:11:22Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739391489,286,,5739391593,233,717,5739391487,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979617,718,12,2,80,19,ck22dnk93ng8ax7wonlff7yms,1,14.1,38.6,2025-05-19T00:46:11.805Z,2025-05-19T01:26:44Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739391551,212,19.9,5739391549,141,21.6,5739391553,213,5.66,5739391571,15,,5739391547,140,29.5,5739391545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979637,532,1,2,80,21,aj8ytsr2ap33tod0hd8ofzaw9,1,74.3,76.9,2025-05-19T00:46:14.085Z,2025-05-19T00:46:17Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5739391693,212,17.7,5739391687,56,Left,5739391691,141,91.5,5739391689,140,88.3,5739391695,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979643,533,1,2,80,25,aj8ytsr2ap33tod0hd8ofzaw9,0,96.1,92.3,2025-05-19T00:46:17.150Z,2025-05-19T00:46:20Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739391719,213,4.29,5739391817,286,,5739391811,236,,5739391717,212,5.7,5739391711,56,Left,5739391713,140,93.9,5739391709,155,,5739391707,2,,5739391813,233,719,5739391715,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979653,719,12,2,80,25,ck22dnk93ng8ax7wonlff7yms,1,8.6,12.8,2025-05-19T00:46:17.250Z,2025-05-19T00:46:21Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739391807,56,Back,5739391805,185,,5739391837,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979675,534,5,2,80,27,aj8ytsr2ap33tod0hd8ofzaw9,1,94.9,101.6,2025-05-19T00:46:19.902Z,2025-05-19T01:26:08Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739391925,56,Left,5739457009,347,,5739434643,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979665,720,5,2,80,27,ck22dnk93ng8ax7wonlff7yms,0,5.1,-1.6,2025-05-19T00:46:19.902Z,2025-05-19T01:26:08Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739434647,233,534,5739457029,347,,5739391873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979755,535,1,2,80,44,aj8ytsr2ap33tod0hd8ofzaw9,0,93.2,100.0,2025-05-19T00:46:37.061Z,2025-05-19T00:46:38Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739392417,140,90.3,5739392425,1,,5739392421,212,21.8,5739392415,56,Center,5739392413,107,,5739392419,141,69.3,5739392423,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979787,721,12,2,80,47,ck22dnk93ng8ax7wonlff7yms,1,7.4,28.2,2025-05-19T00:46:39.615Z,2025-05-19T00:46:46Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739392659,213,4.72,5739392653,140,7.5,5739392657,212,8.6,5739392651,56,Back,5739392655,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979777,536,1,2,80,51,aj8ytsr2ap33tod0hd8ofzaw9,0,92.1,85.6,2025-05-19T00:46:43.277Z,2025-05-19T00:47:27Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739392589,56,Center,5739392595,212,28.1,5739392591,140,91.3,5739392597,213,4.68,5739392587,155,,5739392585,2,,5739392593,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979791,722,44,2,80,52,ck22dnk93ng8ax7wonlff7yms,1,9.4,54.2,2025-05-19T00:46:44.459Z,2025-05-19T00:46:49Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739392691,233,537,5739392679,285,,5739392677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979781,537,44,2,80,52,aj8ytsr2ap33tod0hd8ofzaw9,0,90.6,45.8,2025-05-19T00:46:44.460Z,2025-05-19T00:46:51Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5739392621,286,,5739392705,233,722,5739392619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979801,723,12,2,80,52,ck22dnk93ng8ax7wonlff7yms,1,10.4,51.8,2025-05-19T00:46:45.096Z,2025-05-19T01:26:22Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739392787,212,24.5,5739392781,56,Back,5739392801,15,,5739392785,141,70.5,5739392789,213,0.54,5739392783,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979821,725,1,2,80,58,ck22dnk93ng8ax7wonlff7yms,1,30.5,72.4,2025-05-19T00:46:50.709Z,2025-05-19T00:46:52Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5739392883,212,21.5,5739392879,140,19.7,5739392885,213,4.16,5739392881,141,45.5,5739392877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979825,726,1,2,81,0,ck22dnk93ng8ax7wonlff7yms,1,19.7,45.5,2025-05-19T00:46:52.766Z,2025-05-19T00:46:54Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739392915,212,10.1,5739392917,213,5.88,5739392913,141,39.7,5739392911,140,28.6,5739392909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979875,727,1,2,81,1,ck22dnk93ng8ax7wonlff7yms,1,28.6,39.7,2025-05-19T00:46:54.078Z,2025-05-19T00:47:04Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739393169,212,15.2,5739393171,213,5.10,5739393163,56,Back,5739393167,141,19.1,5739393165,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979917,728,1,2,81,11,ck22dnk93ng8ax7wonlff7yms,1,58.8,35.7,2025-05-19T00:47:04.038Z,2025-05-19T00:47:11Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739393479,1,,5739393467,56,Left,5739393473,141,84.4,5739393475,212,33.1,5739393477,213,1.54,5739393471,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979923,729,1,2,81,19,ck22dnk93ng8ax7wonlff7yms,0,70.8,89.3,2025-05-19T00:47:11.206Z,2025-05-19T00:47:14Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739393523,213,5.13,5739393519,212,3.6,5739393503,2,,5739393561,286,,5739393515,141,84.4,5739393557,233,538,5739393511,140,72.2,5739393555,236,,5739393507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979919,538,12,2,81,19,aj8ytsr2ap33tod0hd8ofzaw9,1,26.4,20.3,2025-05-19T00:47:11.306Z,2025-05-19T00:47:15Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5739393485,185,,5739393487,56,Back,5739393575,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816979929,539,5,2,81,21,aj8ytsr2ap33tod0hd8ofzaw9,0,29.3,-1.3,2025-05-19T00:47:13.133Z,2025-05-19T01:17:26Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5739393539,347,,5739394153,233,730,5739393537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980007,730,5,2,81,21,ck22dnk93ng8ax7wonlff7yms,1,70.7,101.3,2025-05-19T00:47:13.133Z,2025-05-19T01:17:26Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739394123,233,539,5739394053,347,,5739394051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980013,731,18,2,81,38,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-19T00:47:30.862Z,2025-05-19T00:47:32Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739394111,55,732,5739394079,42,,5739394083,59,80,5739394081,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980015,732,19,2,81,38,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-19T00:47:30.863Z,2025-05-19T00:47:32Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5739394089,42,,5739394095,59,14,5739394097,292,6,5739394103,55,731,5739394093,145,4,5739394101,44,Midfielder,5739394099,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980115,733,1,2,81,56,ck22dnk93ng8ax7wonlff7yms,1,65.1,100.0,2025-05-19T00:47:48.407Z,2025-05-19T00:47:50Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739394765,107,,5739394773,212,8.2,5739394767,56,Left,5739394775,213,4.35,5739394771,141,90.6,5739394769,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980143,734,1,2,81,57,ck22dnk93ng8ax7wonlff7yms,1,62.3,90.6,2025-05-19T00:47:50.007Z,2025-05-19T00:47:54Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5739394947,56,Back,5739394953,212,24.6,5739394951,141,83.3,5739394949,140,39.4,5739394955,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980161,735,1,2,82,2,ck22dnk93ng8ax7wonlff7yms,1,43.1,86.2,2025-05-19T00:47:54.519Z,2025-05-19T00:47:57Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5739395037,140,38.8,5739395043,213,4.50,5739395041,212,21.0,5739395039,141,56.1,5739395035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980177,736,1,2,82,5,ck22dnk93ng8ax7wonlff7yms,1,38.9,53.6,2025-05-19T00:47:57.239Z,2025-05-19T00:48:00Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739395145,213,5.82,5739395137,56,Center,5739395141,141,39.5,5739395139,140,57.0,5739395143,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980189,540,83,2,82,6,aj8ytsr2ap33tod0hd8ofzaw9,0,45.3,64.5,2025-05-19T00:47:59.053Z,2025-05-19T00:49:31Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739395387,399,1b9b97pxox77ia41cilqqm4iy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980179,737,50,2,82,7,ck22dnk93ng8ax7wonlff7yms,1,56.0,38.0,2025-05-19T00:47:59.824Z,2025-05-19T00:48:12Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5739395157,56,Center,5739395563,233,541,5739395159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980235,541,7,2,82,7,aj8ytsr2ap33tod0hd8ofzaw9,1,44.0,62.0,2025-05-19T00:47:59.825Z,2025-05-19T00:49:32Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739395503,56,Back,5739395505,285,,5739395529,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980381,545,1,2,82,9,aj8ytsr2ap33tod0hd8ofzaw9,0,47.9,60.8,2025-05-19T00:48:01.740Z,2025-05-19T01:25:29Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5739396565,141,72.7,5739396569,213,1.29,5739396567,212,8.4,5739396563,140,50.1,5739396561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980743,556,45,2,82,9,aj8ytsr2ap33tod0hd8ofzaw9,0,60.4,84.8,2025-05-19T00:48:02.087Z,2025-05-19T01:39:33Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5739399075,56,Left,5739433601,233,738,5739399077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980215,738,3,2,82,9,ck22dnk93ng8ax7wonlff7yms,1,39.6,15.2,2025-05-19T00:48:02.087Z,2025-05-19T01:25:36Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739433593,233,556,5739395361,286,,5739395359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980217,739,1,2,82,11,ck22dnk93ng8ax7wonlff7yms,1,34.2,12.2,2025-05-19T00:48:03.623Z,2025-05-19T01:11:02Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739395367,56,Back,5739395371,141,23.0,5739395369,140,34.8,5739395379,213,1.49,5739395375,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980229,740,1,2,82,13,ck22dnk93ng8ax7wonlff7yms,1,44.3,33.3,2025-05-19T00:48:05.231Z,2025-05-19T00:48:07Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739395473,212,11.1,5739395467,56,Back,5739395471,141,41.9,5739395469,140,35.3,5739395475,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980253,741,1,2,82,15,ck22dnk93ng8ax7wonlff7yms,1,35.3,41.9,2025-05-19T00:48:07.255Z,2025-05-19T00:48:13Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739395679,213,0.64,5739395673,140,60.5,5739395675,141,70.6,5739395677,212,32.9,5739395681,1,,5739395671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980257,742,50,2,82,21,ck22dnk93ng8ax7wonlff7yms,1,63.3,73.7,2025-05-19T00:48:13.148Z,2025-05-19T01:10:58Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5739395703,286,,5739395701,56,Center,5739395759,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980261,542,7,2,82,21,aj8ytsr2ap33tod0hd8ofzaw9,1,36.7,26.3,2025-05-19T00:48:13.149Z,2025-05-19T01:10:58Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5739395741,233,742,5739395727,285,,5739395725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980273,543,1,2,82,22,aj8ytsr2ap33tod0hd8ofzaw9,0,25.9,24.6,2025-05-19T00:48:14.613Z,2025-05-19T00:48:16Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5739395809,141,0.0,5739395813,213,5.90,5739395803,157,,5739395811,212,47.7,5739395807,140,68.0,5739395805,56,Right,5739395815,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980275,544,5,2,82,23,aj8ytsr2ap33tod0hd8ofzaw9,0,63.8,-2.0,2025-05-19T00:48:15.431Z,2025-05-19T01:17:27Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5739395941,233,743,5739395829,347,,5739395827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980285,743,5,2,82,23,ck22dnk93ng8ax7wonlff7yms,1,36.2,102.0,2025-05-19T00:48:15.431Z,2025-05-19T01:17:27Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5739395927,233,544,5739395889,347,,5739395887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980291,744,1,2,82,27,ck22dnk93ng8ax7wonlff7yms,1,43.4,100.0,2025-05-19T00:48:19.791Z,2025-05-19T00:48:21Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5739395963,56,Back,5739395971,213,4.97,5739395969,212,11.1,5739395967,141,86.2,5739395961,107,,5739395965,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980325,745,1,2,82,29,ck22dnk93ng8ax7wonlff7yms,1,46.1,86.2,2025-05-19T00:48:21.607Z,2025-05-19T00:48:27Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5739396217,140,35.6,5739396221,212,16.7,5739396215,56,Back,5739396219,141,67.8,5739396223,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980357,746,1,2,82,35,ck22dnk93ng8ax7wonlff7yms,1,35.6,67.8,2025-05-19T00:48:27.495Z,2025-05-19T00:48:31Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739396385,141,84.4,5739396383,140,42.3,5739396387,212,13.3,5739396381,56,Back,5739396389,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980365,747,1,2,82,39,ck22dnk93ng8ax7wonlff7yms,0,42.3,84.4,2025-05-19T00:48:31.455Z,2025-05-19T00:48:33Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5739396463,1,,5739396453,56,Center,5739396459,212,33.5,5739396461,213,6.05,5739396457,141,72.9,5739396451,155,,5739396455,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980389,546,12,2,82,42,aj8ytsr2ap33tod0hd8ofzaw9,1,32.9,24.7,2025-05-19T00:48:35.012Z,2025-05-19T00:48:36Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739396595,141,25.2,5739396611,15,,5739396599,213,0.05,5739396593,140,39.8,5739396597,212,7.3,5739396591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980401,547,1,2,82,44,aj8ytsr2ap33tod0hd8ofzaw9,0,39.8,25.2,2025-05-19T00:48:36.396Z,2025-05-19T00:48:37Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5739396649,213,1.84,5739396639,3,,5739396647,212,14.7,5739396643,140,36.1,5739396641,56,Back,5739396645,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816980413,748,1,2,82,46,ck22dnk93ng8ax7wonlff7yms,1,68.6,46.1,2025-05-19T00:48:38.439Z,2025-05-19T00:48:40Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5739396755,56,Center,5739396761,212,6.6,5739396757,140,63.2,5739396763,213,2.59,5739396759,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
