id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2796723135,753,15,2,81,17,b1rpb2ox52uxcmjrsnqd95pk5,1,94.5,34.0,2025-04-05T21:46:46.548Z,2025-04-05T22:36:01Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627922551,62,,5627922557,55,752,5627751891,56,Center,5627843733,103,20.9,5627843743,233,650,5627843737,146,99.1,5627843731,102,50.3,5627843729,79,,5627752627,20,,5627922555,154,,5627922553,29,,5627843739,147,46.8,5627751885,22,,,,,,,,,,,,
2796723143,650,10,2,81,17,kfq8fhwnmycbtad1u0fyefx0,1,1.8,52.7,2025-04-05T21:46:46.648Z,2025-04-05T22:23:32Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5627751925,182,,5627843767,233,753,5627751923,178,,5627751927,56,Back,5627751921,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723203,651,61,2,81,21,kfq8fhwnmycbtad1u0fyefx0,1,13.7,51.9,2025-04-05T21:46:50.244Z,2025-04-05T21:48:08Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5627758625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723223,754,1,2,81,22,b1rpb2ox52uxcmjrsnqd95pk5,0,71.9,36.1,2025-04-05T21:46:51.252Z,2025-04-05T21:46:52Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,5627752265,213,1.43,5627752263,212,6.2,5627752257,56,Center,5627752261,141,45.1,5627752259,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723207,652,12,2,81,22,kfq8fhwnmycbtad1u0fyefx0,1,13.4,58.1,2025-04-05T21:46:51.419Z,2025-04-05T21:49:01Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,5627762655,212,18.4,5627762657,213,0.00,5627762651,140,30.9,5627762653,141,58.1,5627762649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723285,655,1,2,81,24,kfq8fhwnmycbtad1u0fyefx0,0,27.6,46.6,2025-04-05T21:46:53.186Z,2025-04-05T21:46:56Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627752575,141,100.0,5627752577,212,46.1,5627752581,1,,5627752571,56,Left,5627752573,140,54.0,5627752579,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723289,656,5,2,81,27,kfq8fhwnmycbtad1u0fyefx0,0,54.4,101.2,2025-04-05T21:46:56.118Z,2025-04-05T22:18:52Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627753051,233,755,5627752603,347,,5627752599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723345,755,5,2,81,27,b1rpb2ox52uxcmjrsnqd95pk5,1,45.6,-1.2,2025-04-05T21:46:56.118Z,2025-04-05T22:18:52Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,5627752975,56,Back,5627752977,347,,5627753023,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723465,756,1,2,81,32,b1rpb2ox52uxcmjrsnqd95pk5,1,44.9,0.0,2025-04-05T21:47:01.069Z,2025-04-05T21:47:08Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627753685,213,1.83,5627753681,212,20.6,5627753673,140,39.8,5627753677,141,27.3,5627753667,107,,5627753671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723521,757,1,2,81,40,b1rpb2ox52uxcmjrsnqd95pk5,1,39.8,58.7,2025-04-05T21:47:09.684Z,2025-04-05T21:47:11Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627753963,212,17.9,5627753953,140,46.1,5627753965,213,1.19,5627753949,56,Back,5627753957,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723567,758,1,2,81,42,b1rpb2ox52uxcmjrsnqd95pk5,1,48.9,87.8,2025-04-05T21:47:11.485Z,2025-04-05T21:47:14Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627754223,140,58.3,5627754229,212,11.1,5627754231,213,0.48,5627754219,56,Left,5627754227,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723669,759,1,2,81,45,b1rpb2ox52uxcmjrsnqd95pk5,1,60.6,95.9,2025-04-05T21:47:14.004Z,2025-04-05T21:47:21Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5627754927,140,82.9,5627754929,141,94.2,5627754933,213,6.23,5627754931,212,23.4,5627754925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723673,760,3,2,81,52,b1rpb2ox52uxcmjrsnqd95pk5,0,96.6,81.5,2025-04-05T21:47:21.507Z,2025-04-05T21:47:22Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,5627754967,286,,5627755005,211,,5627754965,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723907,657,5,2,81,54,kfq8fhwnmycbtad1u0fyefx0,1,-0.4,21.1,2025-04-05T21:47:23.182Z,2025-04-05T22:18:52Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5627756201,346,,5627756199,56,Back,5627756275,233,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796723735,761,5,2,81,54,b1rpb2ox52uxcmjrsnqd95pk5,0,100.4,78.9,2025-04-05T21:47:23.182Z,2025-04-05T22:18:53Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,5627755213,346,,5627755211,56,Left,5627756307,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724669,767,18,2,82,6,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-05T21:47:35.639Z,2025-04-05T21:48:49Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627760529,42,,5627760533,59,10,5627760531,44,Midfielder,5627760639,55,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724677,768,19,2,82,6,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-05T21:47:35.640Z,2025-04-05T21:48:49Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,5627760587,44,Midfielder,5627760581,59,23,5627760575,42,,5627760585,293,4,5627760583,292,6,5627760589,55,767,5627760579,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724215,658,1,2,82,29,kfq8fhwnmycbtad1u0fyefx0,1,4.8,60.8,2025-04-05T21:47:57.898Z,2025-04-05T21:48:01Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627757975,124,,5627757985,213,4.50,5627757981,141,48.8,5627757977,56,Back,5627757983,212,8.4,5627757979,140,3.1,5627757989,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724251,659,1,2,82,32,kfq8fhwnmycbtad1u0fyefx0,0,7.4,43.0,2025-04-05T21:48:00.891Z,2025-04-05T21:48:03Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5627758179,213,0.27,5627758173,140,62.7,5627758169,157,,5627758177,212,60.2,5627758181,1,,5627758171,56,Center,5627758175,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724355,762,1,2,82,37,b1rpb2ox52uxcmjrsnqd95pk5,1,26.2,26.7,2025-04-05T21:48:06.383Z,2025-04-05T21:48:09Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627758713,56,Back,5627758719,212,24.0,5627758711,3,,5627758717,141,33.0,5627758721,213,2.96,5627758715,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724407,764,1,2,82,41,b1rpb2ox52uxcmjrsnqd95pk5,1,6.0,34.8,2025-04-05T21:48:09.981Z,2025-04-05T21:48:14Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627759025,123,,5627759039,141,67.3,5627759043,212,23.4,5627759033,140,13.4,5627759029,56,Back,5627759047,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724449,765,1,2,82,45,b1rpb2ox52uxcmjrsnqd95pk5,0,23.7,66.7,2025-04-05T21:48:14.076Z,2025-04-05T21:48:18Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627759287,140,70.5,5627759293,213,5.87,5627759285,56,Center,5627759283,157,,5627759295,1,,5627759289,141,34.6,5627759291,212,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724463,660,1,2,82,49,kfq8fhwnmycbtad1u0fyefx0,1,32.0,66.1,2025-04-05T21:48:18.289Z,2025-04-05T21:48:19Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627759389,3,,5627759395,141,74.1,5627759397,212,6.3,5627759391,56,Back,5627759393,140,35.0,5627759399,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724503,661,1,2,82,50,kfq8fhwnmycbtad1u0fyefx0,1,35.0,74.1,2025-04-05T21:48:19.444Z,2025-04-05T22:04:19Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627759625,56,Center,5627822953,155,,5627759627,140,63.3,5627759633,213,6.19,5627759631,212,29.8,5627759629,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724519,662,1,2,82,54,kfq8fhwnmycbtad1u0fyefx0,1,63.3,70.0,2025-04-05T21:48:22.803Z,2025-04-05T22:04:23Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,5627759713,212,14.8,5627759709,140,67.6,5627823181,155,,5627759715,213,5.02,5627759707,56,Center,5627759711,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724563,664,1,2,82,55,kfq8fhwnmycbtad1u0fyefx0,1,67.6,49.3,2025-04-05T21:48:24.778Z,2025-04-05T22:04:29Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627759971,56,Center,5627759977,212,13.9,5627759975,141,28.9,5627759979,213,4.73,5627759973,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724569,766,43,2,82,59,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-05T21:48:27.868Z,2025-04-05T22:12:57Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,5627854407,144,7,5627760023,285,0,5627760021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724639,665,1,2,83,1,kfq8fhwnmycbtad1u0fyefx0,1,66.0,27.9,2025-04-05T21:48:30.185Z,2025-04-05T21:48:33Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5627760395,141,5.5,5627760393,140,66.2,5627760397,212,15.2,5627760391,56,Right,5627760399,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724721,666,1,2,83,4,kfq8fhwnmycbtad1u0fyefx0,1,59.1,7.6,2025-04-05T21:48:33.770Z,2025-04-05T21:48:38Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627760815,141,16.4,5627760819,213,1.92,5627760817,212,6.4,5627760811,56,Right,5627760813,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724747,667,1,2,83,9,kfq8fhwnmycbtad1u0fyefx0,1,69.7,10.7,2025-04-05T21:48:38.410Z,2025-04-05T21:48:40Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5627760963,56,Right,5627760969,212,11.4,5627760965,140,79.7,5627760967,141,4.1,5627760973,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724797,668,1,2,83,11,kfq8fhwnmycbtad1u0fyefx0,0,79.7,4.1,2025-04-05T21:48:40.354Z,2025-04-05T21:48:44Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5627761249,141,76.0,5627761257,213,1.27,5627761251,212,51.1,5627761243,155,,5627761247,140,93.9,5627761263,1,,5627761241,2,,5627761245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724889,769,4,2,83,20,b1rpb2ox52uxcmjrsnqd95pk5,1,5.8,6.0,2025-04-05T21:48:49.452Z,2025-04-05T21:48:55Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5627761919,13,,5627761981,233,669,5627761923,56,Back,5627761925,152,,5627761927,285,,5627761921,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796724887,669,4,2,83,20,kfq8fhwnmycbtad1u0fyefx0,0,94.2,94.0,2025-04-05T21:48:49.453Z,2025-04-05T21:48:56Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627761879,294,,5627761883,152,,5627761881,56,Left,5627761877,13,,5627761885,286,,5627762041,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725157,770,1,2,83,40,b1rpb2ox52uxcmjrsnqd95pk5,1,8.8,8.2,2025-04-05T21:49:08.916Z,2025-04-05T21:49:10Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627763337,212,21.4,5627763331,56,Back,5627763329,152,,5627763341,213,1.43,5627763335,141,39.4,5627763333,140,11.7,5627763327,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725191,771,1,2,83,41,b1rpb2ox52uxcmjrsnqd95pk5,1,13.2,42.8,2025-04-05T21:49:10.395Z,2025-04-05T21:49:13Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627763547,141,64.9,5627763545,140,17.4,5627763549,212,15.7,5627763551,213,1.29,5627763543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725441,772,1,2,83,42,b1rpb2ox52uxcmjrsnqd95pk5,1,17.2,74.4,2025-04-05T21:49:11.499Z,2025-04-05T22:15:29Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627764975,140,29.3,5627764977,141,47.4,5627764983,213,5.32,5627764981,212,22.3,5627764973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796741869,859,1,2,83,43,b1rpb2ox52uxcmjrsnqd95pk5,1,29.2,48.1,2025-04-05T21:49:11.785Z,2025-04-05T22:15:34Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,5627863089,140,34.4,5627863095,213,5.00,5627863091,141,20.7,5627863087,56,Back,5627863093,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796742243,860,1,2,83,44,b1rpb2ox52uxcmjrsnqd95pk5,1,38.2,11.6,2025-04-05T21:49:12.785Z,2025-04-05T22:16:05Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627864949,56,Right,5627864957,213,0.05,5627864951,140,55.7,5627864955,212,18.4,5627864953,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725483,774,4,2,83,47,b1rpb2ox52uxcmjrsnqd95pk5,1,55.0,12.4,2025-04-05T21:49:16.020Z,2025-04-05T22:13:39Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5627765299,286,,5627765287,56,Right,5627765291,152,,5627856641,233,670,5627765295,265,,5627765283,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725235,670,4,2,83,47,kfq8fhwnmycbtad1u0fyefx0,0,45.0,87.6,2025-04-05T21:49:16.021Z,2025-04-05T22:15:06Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627764251,265,,5627764249,152,,5627764247,13,,5627763817,285,,5627856651,233,774,5627763815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725449,773,43,2,83,56,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-05T21:49:24.899Z,2025-04-05T22:16:22Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5627765025,212,0.7,5627765019,56,Right,5627765021,140,57.0,5627765027,213,0.97,5627765023,141,16.2,5627866205,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725725,775,1,2,84,7,b1rpb2ox52uxcmjrsnqd95pk5,1,56.6,18.3,2025-04-05T21:49:36.027Z,2025-04-05T21:49:49Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627766609,56,Back,5627766613,141,31.6,5627766619,213,2.54,5627766603,5,,5627766611,140,44.0,5627766607,152,,5627766615,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796742855,861,1,2,84,10,b1rpb2ox52uxcmjrsnqd95pk5,1,38.9,28.8,2025-04-05T21:49:38.785Z,2025-04-05T22:16:53Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,5627868229,56,Back,5627868237,213,2.53,5627868231,140,28.6,5627868235,212,13.2,5627868233,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725799,779,1,2,84,23,b1rpb2ox52uxcmjrsnqd95pk5,1,27.5,50.7,2025-04-05T21:49:52.436Z,2025-04-05T21:49:54Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627766993,56,Center,5627766997,141,71.8,5627766991,157,,5627767007,1,,5627767001,212,54.6,5627767005,213,0.27,5627766995,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725835,780,1,2,84,25,b1rpb2ox52uxcmjrsnqd95pk5,1,77.7,71.8,2025-04-05T21:49:54.187Z,2025-04-05T21:49:55Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,5627767197,213,2.25,5627767191,140,68.1,5627767193,141,90.2,5627767189,56,Left,5627767195,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725839,781,3,2,84,26,b1rpb2ox52uxcmjrsnqd95pk5,0,69.6,94.0,2025-04-05T21:49:55.749Z,2025-04-05T21:50:00Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,5627767217,286,,5627767349,233,671,5627767215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725849,671,7,2,84,26,kfq8fhwnmycbtad1u0fyefx0,0,30.4,6.0,2025-04-05T21:49:55.750Z,2025-04-05T21:49:59Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627767241,285,,5627767281,233,781,5627767237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725939,783,61,2,84,27,b1rpb2ox52uxcmjrsnqd95pk5,1,72.8,94.4,2025-04-05T21:49:56.420Z,2025-04-05T21:50:06Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,5627767757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725997,672,5,2,84,28,kfq8fhwnmycbtad1u0fyefx0,1,29.9,-1.6,2025-04-05T21:49:57.587Z,2025-04-05T22:18:53Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627768155,233,782,5627768091,347,,5627768089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796725893,782,5,2,84,28,b1rpb2ox52uxcmjrsnqd95pk5,0,70.1,101.6,2025-04-05T21:49:57.587Z,2025-04-05T22:18:53Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,5627768309,233,672,5627767469,56,Left,5627767471,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726063,673,1,2,84,37,kfq8fhwnmycbtad1u0fyefx0,0,27.9,0.0,2025-04-05T21:50:06.057Z,2025-04-05T21:50:11Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627768495,213,0.36,5627768487,56,Back,5627768489,140,43.6,5627768485,107,,5627768493,212,17.6,5627768491,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726079,784,44,2,84,42,b1rpb2ox52uxcmjrsnqd95pk5,1,56.7,91.8,2025-04-05T21:50:10.928Z,2025-04-05T22:25:05Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627768613,233,674,5627768549,286,,5627768547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726067,674,44,2,84,42,kfq8fhwnmycbtad1u0fyefx0,0,43.3,8.2,2025-04-05T21:50:10.929Z,2025-04-05T22:25:06Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627768667,233,784,5627768507,56,Back,5627768509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726103,785,1,2,84,42,b1rpb2ox52uxcmjrsnqd95pk5,1,57.0,90.0,2025-04-05T21:50:11.712Z,2025-04-05T21:50:13Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627768723,212,12.8,5627768719,140,68.8,5627768721,141,94.5,5627768715,3,,5627768717,56,Left,5627768725,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726107,786,1,2,84,44,b1rpb2ox52uxcmjrsnqd95pk5,0,68.9,94.5,2025-04-05T21:50:12.917Z,2025-04-05T21:50:14Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,5627768755,212,12.0,5627768741,155,,5627768751,141,82.3,5627768747,140,77.2,5627768743,56,Left,5627768759,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726151,675,1,2,84,45,kfq8fhwnmycbtad1u0fyefx0,0,21.2,12.3,2025-04-05T21:50:14.002Z,2025-04-05T21:50:16Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627769067,141,31.5,5627769073,213,0.86,5627769061,56,Back,5627769071,212,17.2,5627769063,140,31.8,5627769059,157,,5627769075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726191,787,1,2,84,51,b1rpb2ox52uxcmjrsnqd95pk5,0,68.3,66.4,2025-04-05T21:50:20.019Z,2025-04-05T21:50:20Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,5627769293,141,60.3,5627769287,3,,5627769291,140,71.9,5627769297,213,5.45,5627769289,56,Center,5627769295,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726209,676,1,2,84,51,kfq8fhwnmycbtad1u0fyefx0,1,29.9,34.0,2025-04-05T21:50:20.066Z,2025-04-05T21:50:21Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,5627769381,212,16.7,5627769377,140,38.2,5627769375,56,Back,5627769379,141,13.1,5627769383,213,5.26,5627769373,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726217,677,1,2,84,52,kfq8fhwnmycbtad1u0fyefx0,0,38.2,13.1,2025-04-05T21:50:21.689Z,2025-04-05T21:50:22Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5627769421,141,13.8,5627769423,212,3.1,5627769425,213,0.16,5627769419,140,41.1,5627769417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726223,788,61,2,84,54,b1rpb2ox52uxcmjrsnqd95pk5,1,63.5,76.0,2025-04-05T21:50:22.827Z,2025-04-05T21:50:23Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627769447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726319,679,1,2,84,54,kfq8fhwnmycbtad1u0fyefx0,1,51.3,14.1,2025-04-05T21:50:23.449Z,2025-04-05T21:51:55Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,1.0,5627776279,210,15,5627770091,140,72.0,5627770097,213,0.47,5627770093,141,30.3,5627776283,154,,5627770089,56,Center,5627770095,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726325,680,15,2,85,1,kfq8fhwnmycbtad1u0fyefx0,1,91.2,32.2,2025-04-05T21:50:30.727Z,2025-04-05T21:51:56Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,5627776355,147,49.6,5627775977,63,,5627776339,29,,5627776349,103,19.6,5627770147,56,Center,5627776337,78,,5627776341,154,,5627776387,233,789,5627776353,146,99.0,5627776347,102,49.4,5627775975,20,,5627776343,55,679,5627776351,215,,5627776335,23,,,,,,,,,
2796726299,789,10,2,85,2,b1rpb2ox52uxcmjrsnqd95pk5,1,0.7,51.9,2025-04-05T21:50:30.827Z,2025-04-05T21:52:32Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627770197,177,,5627769973,182,,5627776391,233,680,5627769975,56,Back,5627769971,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726603,791,1,2,85,15,b1rpb2ox52uxcmjrsnqd95pk5,1,5.9,45.2,2025-04-05T21:50:44.307Z,2025-04-05T22:18:11Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627771653,213,5.90,5627771647,141,25.8,5627771641,56,Back,5627771655,1,,5627771639,123,,5627771649,212,35.5,5627873491,189,,5627771643,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726617,792,1,2,85,16,b1rpb2ox52uxcmjrsnqd95pk5,0,32.0,18.6,2025-04-05T21:50:45.755Z,2025-04-05T22:18:13Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627771693,140,62.0,5627771697,212,31.7,5627771691,56,Right,5627771699,213,6.18,5627873153,189,,5627771695,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726675,681,1,2,85,27,kfq8fhwnmycbtad1u0fyefx0,0,42.3,92.4,2025-04-05T21:50:56.466Z,2025-04-05T22:15:21Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627779321,212,17.0,5627779315,56,Left,5627779317,140,58.5,5627779323,213,0.01,5627779313,3,,5627779319,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796726655,793,1,2,85,28,b1rpb2ox52uxcmjrsnqd95pk5,1,41.5,14.7,2025-04-05T21:50:56.947Z,2025-04-05T22:19:45Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627771955,212,24.8,5627771951,140,65.0,5627771957,213,6.17,5627771949,56,Right,5627771953,141,10.4,5627771947,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
