id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823789001,535,1,2,71,23,kfq8fhwnmycbtad1u0fyefx0,1,25.5,84.0,2025-06-22T03:40:23.711Z,2025-06-22T03:40:25Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777566697,213,4.29,5777566691,140,19.1,5777566695,212,16.3,5777566693,141,62.1,5777566689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789003,536,1,2,71,24,kfq8fhwnmycbtad1u0fyefx0,1,19.1,62.1,2025-06-22T03:40:25.151Z,2025-06-22T03:40:27Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5777566703,56,Back,5777566711,213,4.94,5777566705,140,23.3,5777566707,141,33.7,5777566709,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789005,537,1,2,71,26,kfq8fhwnmycbtad1u0fyefx0,1,25.1,31.6,2025-06-22T03:40:27.443Z,2025-06-22T03:40:31Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777566723,213,0.38,5777566715,56,Back,5777566721,212,10.1,5777566717,140,34.0,5777566719,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789007,538,1,2,71,30,kfq8fhwnmycbtad1u0fyefx0,1,37.6,36.8,2025-06-22T03:40:31.176Z,2025-06-22T03:40:35Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777566753,155,,5777566755,56,Center,5777566757,140,69.2,5777566759,141,62.0,5777566761,212,37.3,5777566765,1,,5777566763,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789009,539,61,2,71,34,kfq8fhwnmycbtad1u0fyefx0,1,69.2,62.0,2025-06-22T03:40:35.025Z,2025-06-22T03:40:42Z,2m28wyud6xi78nt8e92p9keay,M. Malango,1.0,,5777566769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789013,540,15,2,71,36,kfq8fhwnmycbtad1u0fyefx0,1,81.1,54.4,2025-06-22T03:40:36.649Z,2025-06-22T05:45:34Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777566819,29,,5777566829,215,,5777566839,233,637,5777566827,103,13.9,5777566817,78,,5777566835,147,51.4,5777566783,56,Center,5777566833,146,97.2,5777566821,55,5777566781,18,5777566825,102,49.5,5777566831,328,,5777566779,22,,5777566793,20,539,,,,,,,,,,,,,,
2823789011,637,10,2,71,36,5h878vnmkbuy2ummddprusxgq,1,0.1,50.1,2025-06-22T03:40:36.749Z,2025-06-22T03:40:44Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777566773,178,,5777566775,182,,5777566771,173,,5777566777,56,Back,5777566849,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789029,639,1,2,71,46,5h878vnmkbuy2ummddprusxgq,1,4.1,51.6,2025-06-22T03:40:47.067Z,2025-06-22T03:45:22Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777569729,123,,5777566889,140,11.6,5777566895,213,5.21,5777566893,212,16.6,5777566891,141,30.1,5777566887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789033,640,1,2,71,47,5h878vnmkbuy2ummddprusxgq,1,11.6,30.1,2025-06-22T03:40:47.786Z,2025-06-22T03:40:51Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777566919,212,13.6,5777566917,141,10.7,5777566913,56,Back,5777566915,140,14.9,5777566921,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789035,641,1,2,71,50,5h878vnmkbuy2ummddprusxgq,0,23.0,10.0,2025-06-22T03:40:50.900Z,2025-06-22T03:40:53Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777566935,213,0.79,5777566933,212,37.9,5777566925,155,,5777566931,141,49.7,5777566929,140,48.3,5777566927,56,Back,5777566937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789039,541,8,2,71,54,kfq8fhwnmycbtad1u0fyefx0,1,62.6,48.5,2025-06-22T03:40:55.041Z,2025-06-22T04:18:27Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777566951,56,Center,5777581461,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789047,543,1,2,71,59,kfq8fhwnmycbtad1u0fyefx0,0,78.8,10.1,2025-06-22T03:41:00.360Z,2025-06-22T03:41:00Z,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,,,5777566977,56,Right,5777566979,140,81.6,5777566975,155,,5777566973,2,,5777566985,213,0.45,5777566983,212,3.3,5777566981,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789045,642,61,2,72,0,5h878vnmkbuy2ummddprusxgq,1,16.0,82.5,2025-06-22T03:41:00.496Z,2025-06-22T03:41:00Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777566971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789057,544,6,2,72,2,kfq8fhwnmycbtad1u0fyefx0,1,100.0,32.8,2025-06-22T03:41:02.872Z,2025-06-22T03:41:09Z,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,,,5777567079,56,Center,5777567093,233,643,5777567081,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789061,643,6,2,72,2,5h878vnmkbuy2ummddprusxgq,0,0.0,67.2,2025-06-22T03:41:02.872Z,2025-06-22T04:19:03Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777567051,73,,5777567049,56,Back,5777567101,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789129,545,1,2,72,41,kfq8fhwnmycbtad1u0fyefx0,0,99.5,0.5,2025-06-22T03:41:41.631Z,2025-06-22T03:41:46Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5777567445,213,1.66,5777567443,212,35.3,5777567441,141,52.2,5777567431,6,,5777567433,155,,5777567435,223,,5777567459,233,644,5777567439,140,96.5,5777567447,1,5777567429,2,5777567437,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2823789131,644,41,2,72,43,5h878vnmkbuy2ummddprusxgq,0,4.0,50.7,2025-06-22T03:41:43.626Z,2025-06-22T03:41:46Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777567457,213,0.09,5777567451,140,35.7,5777567455,212,33.4,5777567453,141,54.9,5777567463,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789133,546,61,2,72,46,kfq8fhwnmycbtad1u0fyefx0,1,65.8,31.0,2025-06-22T03:41:47.308Z,2025-06-22T03:41:47Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777567467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789137,547,1,2,72,49,kfq8fhwnmycbtad1u0fyefx0,0,54.3,43.3,2025-06-22T03:41:49.655Z,2025-06-22T03:41:50Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777567483,56,Center,5777567485,140,74.6,5777567481,157,,5777567493,1,,5777567487,141,60.2,5777567491,213,0.49,5777567489,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789139,645,1,2,72,50,5h878vnmkbuy2ummddprusxgq,0,21.7,39.4,2025-06-22T03:41:50.753Z,2025-06-22T03:41:51Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777567495,3,,5777567501,141,47.5,5777567505,213,0.70,5777567503,212,8.5,5777567497,56,Back,5777567499,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789143,548,1,2,72,52,kfq8fhwnmycbtad1u0fyefx0,0,69.1,38.8,2025-06-22T03:41:53.278Z,2025-06-22T03:41:53Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777567529,213,3.63,5777567519,3,,5777567523,140,61.7,5777567525,141,32.8,5777567521,56,Center,5777567527,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789153,646,1,2,72,57,5h878vnmkbuy2ummddprusxgq,1,33.1,58.1,2025-06-22T03:41:58.120Z,2025-06-22T03:41:59Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5777567587,212,7.0,5777567589,213,1.71,5777567583,140,32.2,5777567585,141,68.3,5777567581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789155,647,1,2,72,58,5h878vnmkbuy2ummddprusxgq,0,32.2,68.3,2025-06-22T03:41:59.410Z,2025-06-22T03:42:00Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777567599,141,81.0,5777567597,140,53.1,5777567603,213,0.37,5777567601,212,23.6,5777567593,155,,5777567595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789165,550,1,2,73,2,kfq8fhwnmycbtad1u0fyefx0,1,41.4,24.8,2025-06-22T03:42:02.591Z,2025-06-22T03:42:05Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777567637,141,31.1,5777567633,56,Back,5777567635,140,33.1,5777567639,212,9.7,5777567641,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789183,551,1,2,73,5,kfq8fhwnmycbtad1u0fyefx0,1,33.1,31.1,2025-06-22T03:42:05.526Z,2025-06-22T03:42:14Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777567707,141,54.6,5777567703,56,Back,5777567711,213,1.96,5777567705,140,26.8,5777567709,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789193,552,1,2,73,13,kfq8fhwnmycbtad1u0fyefx0,0,28.2,61.8,2025-06-22T03:42:14.233Z,2025-06-22T03:42:19Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777567785,56,Left,5777567783,155,,5777567789,141,85.4,5777567791,212,66.2,5777567787,140,89.4,5777567793,213,0.24,5777567795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789199,649,1,2,73,19,5h878vnmkbuy2ummddprusxgq,0,5.5,16.4,2025-06-22T03:42:19.489Z,2025-06-22T03:42:20Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777567829,141,27.1,5777567827,140,29.4,5777567825,56,Back,5777567823,157,,5777567831,212,26.1,5777567835,1,,5777567833,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789227,553,1,2,73,25,kfq8fhwnmycbtad1u0fyefx0,1,68.7,72.5,2025-06-22T03:42:25.710Z,2025-06-22T03:42:31Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777567961,140,81.9,5777567959,56,Left,5777567967,213,0.73,5777567963,141,90.8,5777567965,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789229,554,3,2,73,30,kfq8fhwnmycbtad1u0fyefx0,1,94.2,85.0,2025-06-22T03:42:30.672Z,2025-06-22T04:19:15Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777567975,233,650,5777567973,286,,5777567971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789225,650,45,2,73,30,5h878vnmkbuy2ummddprusxgq,0,5.8,15.0,2025-06-22T03:42:30.672Z,2025-06-22T04:19:15Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777567957,285,,5777567979,233,554,5777567955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789233,555,3,2,73,31,kfq8fhwnmycbtad1u0fyefx0,0,94.2,85.6,2025-06-22T03:42:31.511Z,2025-06-22T03:45:21Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777568075,233,651,5777567995,56,Left,5777567997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789247,651,7,2,73,31,5h878vnmkbuy2ummddprusxgq,1,5.8,14.4,2025-06-22T03:42:31.512Z,2025-06-22T03:42:39Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777568067,285,,5777568065,56,Back,5777568063,167,,5777568069,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789255,556,5,2,73,33,kfq8fhwnmycbtad1u0fyefx0,1,94.5,101.2,2025-06-22T03:42:33.606Z,2025-06-22T04:41:27Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777568111,347,,5777568123,233,653,5777568109,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789259,653,5,2,73,33,5h878vnmkbuy2ummddprusxgq,0,5.5,-1.2,2025-06-22T03:42:33.606Z,2025-06-22T04:41:27Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777568121,347,,5777568129,233,556,5777568119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789257,652,43,2,73,35,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T03:42:35.986Z,2025-06-22T03:42:40Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777568115,56,Back,5777568127,144,5,5777568117,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789261,557,1,2,73,38,kfq8fhwnmycbtad1u0fyefx0,1,92.0,100.0,2025-06-22T03:42:39.055Z,2025-06-22T03:42:41Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777568141,141,74.0,5777568145,213,4.01,5777568143,212,24.2,5777568135,107,,5777568147,1,,5777568139,140,77.0,5777568137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789275,558,1,2,73,40,kfq8fhwnmycbtad1u0fyefx0,1,73.7,72.0,2025-06-22T03:42:41.374Z,2025-06-22T03:42:44Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777568235,212,14.2,5777568233,141,92.4,5777568237,213,1.34,5777568231,140,76.8,5777568229,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789283,559,1,2,73,43,kfq8fhwnmycbtad1u0fyefx0,1,79.5,91.7,2025-06-22T03:42:44.366Z,2025-06-22T03:42:47Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777568269,56,Center,5777568273,141,77.1,5777568275,212,11.0,5777568271,140,75.0,5777568277,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789293,560,1,2,73,46,kfq8fhwnmycbtad1u0fyefx0,0,73.6,69.8,2025-06-22T03:42:47.375Z,2025-06-22T03:49:25Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777568329,141,35.5,5777568323,155,,5777568331,212,31.9,5777568325,56,Center,5777568333,213,5.46,5777568327,140,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789297,654,44,2,73,56,5h878vnmkbuy2ummddprusxgq,1,6.8,64.4,2025-06-22T03:42:56.952Z,2025-06-22T04:19:20Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777568339,56,Back,5777568341,285,,5777573069,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823790123,620,44,2,73,56,kfq8fhwnmycbtad1u0fyefx0,0,93.2,35.6,2025-06-22T03:42:56.953Z,2025-06-22T04:19:21Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5777573081,233,654,5777573063,286,,5777573061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789303,655,12,2,73,56,5h878vnmkbuy2ummddprusxgq,1,5.6,64.7,2025-06-22T03:42:57.440Z,2025-06-22T04:18:01Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777568393,167,,5777568367,213,2.82,5777568361,140,0.0,5777568359,56,Back,5777568363,141,68.4,5777568375,15,,5777568365,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789309,561,61,2,73,58,kfq8fhwnmycbtad1u0fyefx0,1,94.9,37.1,2025-06-22T03:42:58.518Z,2025-06-22T05:46:19Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5777568395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789335,562,5,2,73,59,kfq8fhwnmycbtad1u0fyefx0,0,100.8,35.6,2025-06-22T03:42:59.665Z,2025-06-22T04:41:28Z,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,,,5777568571,346,,5777580749,233,656,5777568569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789305,656,5,2,73,59,5h878vnmkbuy2ummddprusxgq,1,-0.8,64.4,2025-06-22T03:42:59.665Z,2025-06-22T04:41:27Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777580745,233,562,5777568397,56,Back,5777568407,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789327,657,1,2,74,11,5h878vnmkbuy2ummddprusxgq,1,3.1,57.9,2025-06-22T03:43:12.431Z,2025-06-22T04:18:23Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777581447,237,,5777568495,140,8.8,5777568501,213,4.98,5777568493,56,Back,5777568499,212,22.4,5777568497,141,26.2,5777581445,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789331,658,1,2,74,14,5h878vnmkbuy2ummddprusxgq,1,8.8,26.2,2025-06-22T03:43:14.681Z,2025-06-22T03:43:21Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777568539,140,49.1,5777568547,1,,5777568537,56,Back,5777568545,213,6.20,5777568543,212,42.5,5777568541,141,20.9,5777568535,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789333,659,3,2,74,20,5h878vnmkbuy2ummddprusxgq,0,42.5,24.2,2025-06-22T03:43:21.009Z,2025-06-22T04:19:10Z,9qjkqhlworzz3lk1o6nc191ih,F. López,,,5777581215,233,563,5777581197,286,,5777568551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789337,563,7,2,74,20,kfq8fhwnmycbtad1u0fyefx0,1,57.5,75.8,2025-06-22T03:43:21.010Z,2025-06-22T04:19:10Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777581199,233,659,5777581153,285,,5777581151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789343,565,1,2,74,24,kfq8fhwnmycbtad1u0fyefx0,1,55.9,75.5,2025-06-22T03:43:24.670Z,2025-06-22T03:43:28Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777568621,141,84.6,5777568617,56,Left,5777568623,212,20.2,5777568625,213,0.31,5777568619,140,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789345,566,1,2,74,25,kfq8fhwnmycbtad1u0fyefx0,1,74.2,84.6,2025-06-22T03:43:25.590Z,2025-06-22T03:43:28Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777568629,56,Center,5777568637,213,4.72,5777568631,140,74.3,5777568635,212,13.1,5777568633,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789347,567,1,2,74,26,kfq8fhwnmycbtad1u0fyefx0,0,74.3,65.4,2025-06-22T03:43:26.966Z,2025-06-22T03:43:29Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5777568649,213,0.02,5777568641,56,Center,5777568647,212,16.6,5777568643,140,90.1,5777568645,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789341,660,61,2,74,27,5h878vnmkbuy2ummddprusxgq,1,16.7,35.3,2025-06-22T03:43:28.093Z,2025-06-22T03:43:28Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777568615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789349,661,61,2,74,29,5h878vnmkbuy2ummddprusxgq,0,8.2,37.1,2025-06-22T03:43:30.399Z,2025-06-22T03:43:30Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777568651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789351,568,6,2,74,30,kfq8fhwnmycbtad1u0fyefx0,1,100.0,71.6,2025-06-22T03:43:30.886Z,2025-06-22T04:19:03Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5777568653,56,Center,5777568655,73,,5777581593,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789355,662,6,2,74,30,5h878vnmkbuy2ummddprusxgq,0,0.0,28.4,2025-06-22T03:43:30.886Z,2025-06-22T04:19:03Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777568677,56,Back,5777581597,233,568,5777568679,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789375,569,43,2,74,52,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T03:43:53.014Z,2025-06-22T03:44:14Z,,,,,5777569013,144,79,5777568823,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789381,663,43,2,74,57,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T03:43:58.078Z,2025-06-22T03:44:16Z,,,,,5777568867,344,0,5777569031,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789439,570,1,2,75,36,kfq8fhwnmycbtad1u0fyefx0,0,99.5,99.5,2025-06-22T03:44:37.230Z,2025-06-22T03:44:38Z,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,,,5777569219,213,4.59,5777569217,212,28.4,5777569205,6,,5777569203,2,,5777569209,223,,5777569215,141,58.1,5777569207,155,,5777569213,140,96.3,5777569211,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2823789443,664,12,2,75,38,5h878vnmkbuy2ummddprusxgq,1,4.5,53.1,2025-06-22T03:44:38.749Z,2025-06-22T03:44:59Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777569229,140,17.7,5777569227,56,Back,5777569235,213,5.15,5777569233,212,32.9,5777569253,15,,5777569231,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789473,571,1,2,75,47,kfq8fhwnmycbtad1u0fyefx0,1,69.9,90.6,2025-06-22T03:44:47.486Z,2025-06-22T03:44:53Z,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,,,5777569429,56,Back,5777569439,1,,5777569435,212,53.5,5777569433,141,43.1,5777569437,213,3.79,5777569431,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789477,572,1,2,75,53,kfq8fhwnmycbtad1u0fyefx0,1,39.8,41.5,2025-06-22T03:44:53.864Z,2025-06-22T03:45:00Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5777569479,1,,5777569469,56,Left,5777569473,141,91.1,5777569475,212,53.3,5777569471,140,79.1,5777569467,155,,5777569477,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789479,573,4,2,75,58,kfq8fhwnmycbtad1u0fyefx0,1,84.3,92.1,2025-06-22T03:44:58.988Z,2025-06-22T04:18:57Z,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,,,5777569493,286,,5777569505,233,665,5777569487,294,,5777569491,152,,5777569489,56,Left,5777569485,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789475,665,4,2,75,58,5h878vnmkbuy2ummddprusxgq,0,15.7,7.9,2025-06-22T03:44:58.989Z,2025-06-22T05:41:03Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777569503,285,,5777569495,13,,5777569501,152,,5777569497,294,,5777569499,56,Back,5777569509,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789547,574,1,2,76,52,kfq8fhwnmycbtad1u0fyefx0,0,81.4,91.4,2025-06-22T03:45:53.221Z,2025-06-22T03:45:54Z,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,,,5777569925,155,,5777569931,140,91.8,5777569923,5,,5777569935,212,29.4,5777569933,141,51.3,5777569921,2,,5777569937,213,5.09,5777569927,152,,5777569929,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2823789551,666,12,2,76,55,5h878vnmkbuy2ummddprusxgq,1,5.6,60.5,2025-06-22T03:45:55.814Z,2025-06-22T03:46:29Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5777570247,140,11.4,5777570245,56,Back,5777570249,141,49.1,5777570251,212,9.9,5777570351,15,,5777570253,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789555,575,61,2,76,55,kfq8fhwnmycbtad1u0fyefx0,1,90.4,51.3,2025-06-22T03:45:56.420Z,2025-06-22T04:39:18Z,1j010cibh247p8kjchww6ny3u,N. Gordon,1.0,,5777569951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823789561,576,13,2,76,56,kfq8fhwnmycbtad1u0fyefx0,1,89.9,63.6,2025-06-22T03:45:57.316Z,2025-06-22T03:46:13Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5777570189,328,,5777569981,56,Center,5777570187,108,,5777569979,64,,5777570175,84,,5777570177,29,,5777570035,20,,5777570191,230,98.8,5777570033,24,5777570193,231,5777570179,55,575,5777570185,103,33.3,5777570183,102,41.0,,,,,,,,,,53.4,,,,,,,
