id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2821752237,652,12,2,65,21,5h878vnmkbuy2ummddprusxgq,1,4.7,55.8,2025-06-08T03:33:35.950Z,2025-06-08T03:33:37Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766151145,212,10.7,5766151143,141,66.0,5766151141,140,12.4,5766151155,15,,5766151147,213,0.71,5766151139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752277,589,1,2,65,25,b5l2e3csycjb8twvq9ek0j5gq,1,93.1,28.2,2025-06-08T03:33:39.616Z,2025-06-08T03:34:11Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,1.0,5766151317,155,,5766151319,56,Center,5766151327,213,1.65,5766151821,154,,5766151819,210,13,5766151315,2,,5766151325,212,16.6,5766151323,141,52.5,5766151321,140,,,,91.9,,,,,,,,,,,,,,,,,,,,,
2821752279,590,13,2,65,27,b5l2e3csycjb8twvq9ek0j5gq,1,96.5,51.1,2025-06-08T03:33:41.713Z,2025-06-08T06:31:19Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5766151827,154,,5766207725,15,,5766151839,147,76.4,5766151825,29,,5766151537,153,,5766151339,56,Center,5766207727,16,,5766207733,328,,5766151829,55,5766207731,214,,589,5766151837,146,5766151335,22,5766151843,231,52.2,5766151841,230,96.9,,98.1,5766151833,102,95.6,5766151835,103,5766207729,73,,16.7
2821752299,654,1,2,65,32,5h878vnmkbuy2ummddprusxgq,1,9.8,8.6,2025-06-08T03:33:46.726Z,2025-06-08T03:33:50Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766151463,141,11.4,5766151465,212,18.2,5766151461,140,27.0,5766151459,56,Back,5766151467,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752301,655,4,2,65,34,5h878vnmkbuy2ummddprusxgq,1,15.2,6.8,2025-06-08T03:33:49.102Z,2025-06-08T04:19:51Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766181305,233,846,5766151481,285,,5766151473,13,,5766151475,56,Back,5766151479,265,,5766151477,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821757553,846,4,2,65,35,b5l2e3csycjb8twvq9ek0j5gq,0,84.8,93.2,2025-06-08T03:33:49.103Z,2025-06-08T04:19:52Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766181295,13,,5766181309,233,655,5766181301,265,,5766181297,56,Left,5766181299,152,,5766181303,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752523,592,28,2,67,5,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:35:19.542Z,2025-06-08T03:35:19Z,,,,5766152789,55,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752663,656,27,2,67,59,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-08T03:36:13.278Z,2025-06-08T03:36:18Z,,,,5766153601,53,cuw4kvdf0bazq87mh3dwv71ii,5766153599,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752665,657,28,2,68,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-08T03:36:14.958Z,2025-06-08T03:36:15Z,,,,5766153577,55,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752709,658,1,2,68,7,5h878vnmkbuy2ummddprusxgq,1,19.1,7.0,2025-06-08T03:36:21.997Z,2025-06-08T03:36:28Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766153815,141,93.8,5766153805,155,,5766153813,140,37.3,5766153803,5,,5766153811,56,Back,5766153821,1,,5766153819,213,1.26,5766153809,152,,5766153817,212,5766153807,196,,62.0,,,,,,,,,,,,,,,,,,,,,
2821752721,659,1,2,68,14,5h878vnmkbuy2ummddprusxgq,0,39.6,91.1,2025-06-08T03:36:28.191Z,2025-06-08T03:36:42Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766153875,140,60.0,5766153881,213,0.18,5766153873,56,Left,5766153871,155,,5766153877,141,96.8,5766153879,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752723,660,43,2,68,16,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-08T03:36:30.821Z,2025-06-08T03:36:39Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766153901,213,6.02,5766153899,212,7.9,5766153897,141,93.8,5766153995,144,1,5766153893,56,Left,5766153895,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752745,593,5,2,68,21,b5l2e3csycjb8twvq9ek0j5gq,1,45.6,-2.0,2025-06-08T03:36:35.118Z,2025-06-08T05:02:14Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5766182883,233,661,5766154015,347,,5766154013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752747,661,5,2,68,21,5h878vnmkbuy2ummddprusxgq,0,54.4,102.0,2025-06-08T03:36:35.118Z,2025-06-08T05:02:15Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766182887,233,593,5766154017,56,Left,5766154019,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752773,594,1,2,68,28,b5l2e3csycjb8twvq9ek0j5gq,1,45.0,0.0,2025-06-08T03:36:43.018Z,2025-06-08T03:37:00Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766154179,56,Back,5766154177,107,,5766154187,213,2.31,5766154181,140,34.9,5766154183,141,15.8,5766154185,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752779,595,1,2,68,46,b5l2e3csycjb8twvq9ek0j5gq,0,34.0,16.1,2025-06-08T03:37:00.483Z,2025-06-08T03:37:10Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766154201,140,71.7,5766154205,212,41.5,5766154215,189,,5766154203,141,0.0,5766154207,213,5.98,5766154209,1,,5766154199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752781,596,5,2,68,53,b5l2e3csycjb8twvq9ek0j5gq,0,74.2,-1.8,2025-06-08T03:37:07.433Z,2025-06-08T03:37:18Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766154227,233,662,5766154211,56,Right,5766154213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752783,662,5,2,68,53,5h878vnmkbuy2ummddprusxgq,1,25.8,101.8,2025-06-08T03:37:07.433Z,2025-06-08T05:02:15Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766154219,56,Back,5766154223,189,,5766154237,233,596,5766154221,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752797,663,1,2,69,1,5h878vnmkbuy2ummddprusxgq,1,26.6,100.0,2025-06-08T03:37:16.085Z,2025-06-08T03:37:25Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766154291,212,7.5,5766154285,56,Back,5766154283,107,,5766154293,213,5.41,5766154289,141,93.6,5766154287,140,31.2,5766154351,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752803,664,1,2,69,3,5h878vnmkbuy2ummddprusxgq,1,31.2,93.6,2025-06-08T03:37:17.677Z,2025-06-08T04:11:46Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766154311,140,24.8,5766154315,212,7.0,5766154313,141,96.3,5766154309,56,Back,5766154317,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752807,665,1,2,69,6,5h878vnmkbuy2ummddprusxgq,0,24.8,96.3,2025-06-08T03:37:20.861Z,2025-06-08T03:37:22Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766154329,141,0.0,5766154327,140,52.3,5766154335,1,,5766154321,155,,5766154333,213,5.13,5766154323,196,,5766154331,212,71.9,5766154325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752815,597,5,2,69,8,b5l2e3csycjb8twvq9ek0j5gq,1,46.9,100.7,2025-06-08T03:37:22.455Z,2025-06-08T05:02:16Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766154371,347,,5766154369,56,Back,5766154373,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752809,666,5,2,69,8,5h878vnmkbuy2ummddprusxgq,0,53.1,-0.7,2025-06-08T03:37:22.455Z,2025-06-08T05:02:16Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766154379,233,597,5766154337,56,Right,5766154339,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752823,598,1,2,69,11,b5l2e3csycjb8twvq9ek0j5gq,1,45.8,100.0,2025-06-08T03:37:25.387Z,2025-06-08T03:37:32Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766154457,107,,5766154467,213,5.96,5766154459,56,Left,5766154469,1,,5766154461,140,73.5,5766154465,212,30.7,5766154463,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752827,599,4,2,69,17,b5l2e3csycjb8twvq9ek0j5gq,1,77.6,89.4,2025-06-08T03:37:31.770Z,2025-06-08T03:37:37Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5766154489,295,,5766154503,233,667,5766154487,13,,5766154493,152,,5766154495,286,,5766154491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752825,667,4,2,69,17,5h878vnmkbuy2ummddprusxgq,0,22.4,10.6,2025-06-08T03:37:31.771Z,2025-06-08T03:37:38Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766154475,295,,5766154473,13,,5766154481,285,,5766154477,56,Back,5766154479,152,,5766154511,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752941,600,1,2,70,5,b5l2e3csycjb8twvq9ek0j5gq,1,78.5,88.9,2025-06-08T03:38:19.948Z,2025-06-08T03:38:33Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,1.0,5766155263,154,,5766155129,212,34.2,5766155261,210,13,5766155117,5,,5766155131,213,5.09,5766155133,1,,5766155115,2,,5766155127,141,42.2,5766155119,155,5766155123,56,Center,,5766155125,140,5766155121,152,,,,,,90.5,,,,,,,,,,,
2821752949,601,44,2,70,8,b5l2e3csycjb8twvq9ek0j5gq,1,92.0,44.4,2025-06-08T03:38:22.139Z,2025-06-08T05:36:29Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766155155,56,Center,5766155157,286,,5766155171,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752947,668,44,2,70,8,5h878vnmkbuy2ummddprusxgq,0,8.0,55.6,2025-06-08T03:38:22.140Z,2025-06-08T05:36:29Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766155151,56,Back,5766155187,233,601,5766155153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752951,602,13,2,70,8,b5l2e3csycjb8twvq9ek0j5gq,1,90.3,43.2,2025-06-08T03:38:22.756Z,2025-06-08T06:32:15Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766155291,55,600,5766207811,328,,5766155295,102,49.7,5766155289,154,,5766155303,231,47.8,5766155297,103,84.7,5766155301,230,98.0,5766207807,15,,5766155163,56,5766155281,24,,Center,5766155161,17,5766155287,29,5766207809,74,,,,,,,,,,,,,,,
2821752991,603,5,2,70,9,b5l2e3csycjb8twvq9ek0j5gq,0,100.8,59.2,2025-06-08T03:38:23.789Z,2025-06-08T05:02:17Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766155421,56,Center,5766155429,233,669,5766155423,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752975,669,5,2,70,9,5h878vnmkbuy2ummddprusxgq,1,-0.8,40.8,2025-06-08T03:38:23.789Z,2025-06-08T05:02:16Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766155323,56,Back,5766155325,346,,5766155425,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752977,670,1,2,70,20,5h878vnmkbuy2ummddprusxgq,1,3.2,42.8,2025-06-08T03:38:34.269Z,2025-06-08T03:38:35Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,5766155341,237,,5766155335,212,11.3,5766155333,141,28.5,5766155331,140,8.7,5766155337,213,5.25,5766155329,56,Back,5766155327,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752979,671,1,2,70,20,5h878vnmkbuy2ummddprusxgq,1,8.7,28.5,2025-06-08T03:38:34.940Z,2025-06-08T04:10:50Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766178803,189,,5766155345,140,19.6,5766155347,141,12.8,5766155343,56,Back,5766155351,213,5.53,5766155349,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752983,672,1,2,70,22,5h878vnmkbuy2ummddprusxgq,1,19.6,12.8,2025-06-08T03:38:36.644Z,2025-06-08T03:38:37Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766155367,56,Back,5766155375,213,1.10,5766155373,212,7.1,5766155369,140,22.7,5766155371,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752985,673,1,2,70,23,5h878vnmkbuy2ummddprusxgq,1,22.7,22.1,2025-06-08T03:38:37.396Z,2025-06-08T03:38:38Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766155383,141,38.6,5766155387,213,1.01,5766155385,212,13.2,5766155379,56,Back,5766155381,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752987,674,1,2,70,23,5h878vnmkbuy2ummddprusxgq,1,29.4,38.6,2025-06-08T03:38:38.052Z,2025-06-08T04:11:11Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766155401,141,26.7,5766155397,56,Back,5766155405,213,4.09,5766155403,212,9.9,5766155399,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752993,675,1,2,70,25,5h878vnmkbuy2ummddprusxgq,0,24.5,18.6,2025-06-08T03:38:40.004Z,2025-06-08T04:11:19Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766155433,56,Back,5766178951,212,5.5,5766178953,213,1.05,5766179007,233,604,5766178949,141,25.6,5766179011,286,,5766178947,140,27.1,5766179005,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821752999,604,74,2,70,25,b5l2e3csycjb8twvq9ek0j5gq,1,76.0,69.6,2025-06-08T03:38:40.005Z,2025-06-08T04:14:30Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766155463,56,Center,5766179013,233,675,5766178999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753009,676,1,2,70,30,5h878vnmkbuy2ummddprusxgq,0,21.6,9.5,2025-06-08T03:38:44.485Z,2025-06-08T03:38:46Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766155521,56,Center,5766155531,1,,5766155523,140,63.6,5766155525,141,30.3,5766155527,212,46.3,5766155529,213,0.31,5766155519,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753021,606,43,2,70,35,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:38:49.699Z,2025-06-08T04:12:13Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766155587,56,Center,5766155589,140,58.5,5766155593,212,3.2,5766179271,144,1,5766155595,213,6.05,5766155591,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753025,677,1,2,70,35,5h878vnmkbuy2ummddprusxgq,1,41.9,12.6,2025-06-08T03:38:49.717Z,2025-06-08T03:38:52Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766155631,213,6.21,5766155623,141,10.0,5766155633,1,,5766155615,56,Right,5766155611,157,,5766155627,212,25.4,5766155619,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753029,678,1,2,70,37,5h878vnmkbuy2ummddprusxgq,0,66.0,10.0,2025-06-08T03:38:52.044Z,2025-06-08T03:38:52Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766155647,141,13.7,5766155645,140,70.7,5766155643,56,Right,5766155651,213,0.47,5766155649,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753019,605,12,2,70,38,b5l2e3csycjb8twvq9ek0j5gq,1,34.5,70.8,2025-06-08T03:38:53.020Z,2025-06-08T05:09:35Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766202889,15,,5766155583,213,0.18,5766155579,141,76.6,5766155581,212,22.5,5766155577,140,55.6,5766155575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753049,679,1,2,70,40,5h878vnmkbuy2ummddprusxgq,1,68.2,24.7,2025-06-08T03:38:54.428Z,2025-06-08T03:39:01Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766155797,213,2.55,5766155793,141,35.1,5766155795,212,12.7,5766155791,140,58.2,5766155789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753041,607,83,2,70,44,b5l2e3csycjb8twvq9ek0j5gq,0,43.8,63.7,2025-06-08T03:38:58.772Z,2025-06-08T03:39:02Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766155825,399,7ctc1xui7wk89o5v00z8ijqw9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753053,680,1,2,70,47,5h878vnmkbuy2ummddprusxgq,1,58.7,31.8,2025-06-08T03:39:01.620Z,2025-06-08T03:39:03Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766155819,212,9.7,5766155813,56,Back,5766155817,141,33.7,5766155815,140,49.5,5766155821,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753061,681,4,2,70,49,5h878vnmkbuy2ummddprusxgq,1,49.6,36.2,2025-06-08T03:39:03.180Z,2025-06-08T03:39:07Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766155907,233,608,5766155901,286,,5766155897,152,,5766155895,56,Back,5766155893,13,,5766155899,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753057,608,4,2,70,49,b5l2e3csycjb8twvq9ek0j5gq,0,50.4,63.8,2025-06-08T03:39:03.181Z,2025-06-08T06:02:38Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5766155913,233,681,5766155871,13,,5766155879,285,,5766155873,56,Center,5766155877,265,,5766155875,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753073,682,1,2,70,50,5h878vnmkbuy2ummddprusxgq,1,42.4,34.0,2025-06-08T03:39:04.572Z,2025-06-08T03:39:08Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766155939,5,,5766155949,212,12.4,5766155947,141,47.9,5766155941,152,,5766155951,213,2.28,5766155945,140,34.7,5766155943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753077,683,1,2,70,51,5h878vnmkbuy2ummddprusxgq,1,34.7,47.9,2025-06-08T03:39:05.420Z,2025-06-08T04:09:56Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,5766155969,141,76.4,5766155973,213,1.20,5766155967,140,41.8,5766155971,212,20.8,5766155965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753079,684,1,2,70,53,5h878vnmkbuy2ummddprusxgq,1,41.8,76.4,2025-06-08T03:39:07.213Z,2025-06-08T03:39:10Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766155989,213,0.66,5766155987,212,18.2,5766155983,140,55.5,5766155985,141,92.7,5766155981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753095,685,1,2,70,54,5h878vnmkbuy2ummddprusxgq,1,56.4,94.4,2025-06-08T03:39:09.068Z,2025-06-08T03:39:12Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766156071,213,6.17,5766156067,141,91.2,5766156069,212,19.0,5766156065,140,74.4,5766156063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753099,686,3,2,70,58,5h878vnmkbuy2ummddprusxgq,0,74.5,91.1,2025-06-08T03:39:12.637Z,2025-06-08T03:39:13Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766156087,211,,5766156079,56,Left,5766156081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753109,609,61,2,71,2,b5l2e3csycjb8twvq9ek0j5gq,0,41.2,30.3,2025-06-08T03:39:16.780Z,2025-06-08T05:20:13Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5766156129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753113,687,1,2,71,3,5h878vnmkbuy2ummddprusxgq,1,45.7,76.1,2025-06-08T03:39:17.348Z,2025-06-08T04:10:32Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766156151,213,3.12,5766156149,212,10.6,5766156145,140,35.6,5766156147,141,76.4,5766156143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753117,688,1,2,71,4,5h878vnmkbuy2ummddprusxgq,0,29.7,78.5,2025-06-08T03:39:18.964Z,2025-06-08T03:39:19Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,5766156181,212,12.1,5766156175,56,Back,5766156177,140,37.8,5766156179,141,91.2,5766156183,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753135,611,1,2,71,7,b5l2e3csycjb8twvq9ek0j5gq,1,68.6,18.5,2025-06-08T03:39:22.036Z,2025-06-08T03:39:25Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766156269,212,13.1,5766156267,141,10.4,5766156271,213,5.85,5766156263,56,Right,5766156265,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753143,613,1,2,71,12,b5l2e3csycjb8twvq9ek0j5gq,0,83.2,36.7,2025-06-08T03:39:26.508Z,2025-06-08T03:39:28Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766156307,212,6.3,5766156319,236,,5766156309,213,0.91,5766156301,56,Center,5766156303,140,86.9,5766156305,141,44.0,5766156321,233,689,5766156325,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753147,689,74,2,71,12,5h878vnmkbuy2ummddprusxgq,1,16.2,52.2,2025-06-08T03:39:26.509Z,2025-06-08T04:35:01Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,5766156317,285,,5766156315,56,Back,5766156327,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753151,614,83,2,71,15,b5l2e3csycjb8twvq9ek0j5gq,0,72.3,30.3,2025-06-08T03:39:29.788Z,2025-06-08T03:39:32Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766156377,399,6fgxgq77v66va16tcuqvyn6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753167,691,4,2,71,17,5h878vnmkbuy2ummddprusxgq,1,30.4,71.4,2025-06-08T03:39:31.579Z,2025-06-08T04:19:52Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766156395,13,,5766180949,233,615,5766156399,152,,5766156397,56,Back,5766156401,265,,5766180953,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753163,615,4,2,71,17,b5l2e3csycjb8twvq9ek0j5gq,0,69.6,28.6,2025-06-08T03:39:31.580Z,2025-06-08T04:19:53Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5766156411,265,,5766156409,152,,5766156413,286,,5766156407,56,Center,5766156405,13,,5766180959,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753229,616,18,2,71,45,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:39:59.815Z,2025-06-08T03:40:08Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766156767,42,,5766156803,55,617,5766156769,44,Forward,5766156771,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753233,617,19,2,71,45,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-08T03:39:59.816Z,2025-06-08T05:19:17Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,5766156787,145,7,5766156789,59,14,5766203565,292,5,5766156783,42,,5766156791,44,Midfielder,5766156793,55,616,5766156871,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753277,692,1,2,72,2,5h878vnmkbuy2ummddprusxgq,1,33.7,71.8,2025-06-08T03:40:16.709Z,2025-06-08T03:40:19Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766157049,5,,5766157057,140,68.7,5766157059,141,97.8,5766157061,212,40.8,5766157051,155,,5766157065,1,,5766157063,213,0.45,5766157055,56,Left,5766157053,152,,,,,,,,,,,,,,,,,,,,,,,,,
2821753281,693,1,2,72,5,5h878vnmkbuy2ummddprusxgq,0,68.7,97.8,2025-06-08T03:40:19.348Z,2025-06-08T03:40:20Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766157077,141,95.4,5766157079,212,16.6,5766157075,140,84.4,5766157081,213,6.18,5766157073,56,Left,5766157071,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821753293,619,1,2,72,9,b5l2e3csycjb8twvq9ek0j5gq,0,24.2,9.2,2025-06-08T03:40:23.373Z,2025-06-08T03:40:27Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5766157143,56,Center,5766157145,140,75.5,5766157151,213,0.24,5766157141,157,,5766157153,1,,5766157147,141,28.5,5766157149,212,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
