id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2791036143,608,19,2,63,47,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-23T01:29:34.052Z,2025-03-23T01:29:35Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5596557589,293,5,5596557591,44,Midfielder,5596557587,292,6,5596557579,42,,5596557585,59,5,5596557593,55,607,5596557583,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036187,579,1,2,64,0,6597wqy6gmpv3zjx7rp8cdj46,0,70.4,100.0,2025-03-23T01:29:47.037Z,2025-03-23T01:29:49Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,5596557841,141,51.9,5596557839,140,90.1,5596557835,107,,5596557837,56,Center,5596557843,212,39.7,5596557845,213,5.26,5596557847,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036191,609,12,2,64,4,aj8ytsr2ap33tod0hd8ofzaw9,1,8.7,42.4,2025-03-23T01:29:51.679Z,2025-03-23T02:07:59Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5596557913,56,Back,5596557915,140,21.7,5596557917,141,17.6,5596557921,213,5.39,5596557923,15,,5596557919,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036235,580,1,2,64,6,6597wqy6gmpv3zjx7rp8cdj46,1,73.9,77.5,2025-03-23T01:29:53.583Z,2025-03-24T10:13:20Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,1.0,5596558087,155,,5596558093,141,43.6,5596558095,212,29.2,5598625669,223,,5598625671,20,,5596558793,154,,5596558085,2,,5596558089,56,Center,5596558091,140,5596558791,210,13,91.0,5596558097,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036237,581,13,2,64,11,6597wqy6gmpv3zjx7rp8cdj46,1,91.2,50.7,2025-03-23T01:29:58.206Z,2025-03-24T10:13:55Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596558283,85,,5596558105,56,Center,5596558811,29,,5598626007,214,,5596558233,15,,5596558285,102,51.3,5596558103,17,,5596558291,230,98.6,5596558237,328,5596558813,154,,,5596645629,160,,5596558287,103,50,5596558293,231,5596558815,55,580,,,,,,47.5,,,,,,,,,,,,,
2791036259,582,5,2,64,13,6597wqy6gmpv3zjx7rp8cdj46,0,101.6,49.7,2025-03-23T01:29:59.931Z,2025-03-24T10:13:59Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596558219,56,Center,5596558865,233,610,5596558221,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036339,610,5,2,64,13,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.6,50.3,2025-03-23T01:29:59.931Z,2025-03-24T10:13:57Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596558785,346,,5596558783,56,Back,5596558845,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036375,611,1,2,64,40,aj8ytsr2ap33tod0hd8ofzaw9,1,4.5,49.7,2025-03-23T01:30:27.711Z,2025-03-23T01:30:28Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596559013,237,,5596559005,141,60.0,5596559003,140,10.4,5596559007,212,9.4,5596558999,124,,5596559001,56,Back,5596559009,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036391,612,1,2,64,41,aj8ytsr2ap33tod0hd8ofzaw9,0,10.4,60.0,2025-03-23T01:30:28.656Z,2025-03-23T01:30:30Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596559089,212,40.3,5596559091,213,6.22,5596559087,141,56.4,5596559085,140,48.7,5596559093,1,,5596559081,157,,5596559083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036399,583,1,2,64,44,6597wqy6gmpv3zjx7rp8cdj46,1,52.1,40.3,2025-03-23T01:30:31.685Z,2025-03-24T10:14:22Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596559135,140,56.7,5596559133,56,Center,5596559145,213,5.83,5596559143,212,5.4,5596559139,141,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036407,585,1,2,64,47,6597wqy6gmpv3zjx7rp8cdj46,1,62.5,30.0,2025-03-23T01:30:34.091Z,2025-03-23T01:30:35Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596559209,56,Back,5596559219,212,25.0,5596559221,213,2.69,5596559207,155,,5596559213,140,41.1,5596559217,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036419,586,1,2,64,48,6597wqy6gmpv3zjx7rp8cdj46,0,35.2,40.6,2025-03-23T01:30:35.454Z,2025-03-23T01:30:38Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596559283,140,73.1,5596559281,56,Center,5596559287,212,41.2,5596559279,157,,5596559285,141,56.3,5596559291,1,,5596559289,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036435,613,1,2,64,52,aj8ytsr2ap33tod0hd8ofzaw9,1,26.1,41.8,2025-03-23T01:30:39.208Z,2025-03-23T01:30:40Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596559359,140,33.0,5596559365,213,0.22,5596559355,3,,5596559357,56,Back,5596559361,141,44.2,5596559363,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036471,615,1,2,64,53,aj8ytsr2ap33tod0hd8ofzaw9,1,33.0,44.2,2025-03-23T01:30:40.536Z,2025-03-23T01:30:44Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5596559535,213,1.93,5596559533,212,16.1,5596559527,56,Back,5596559529,140,27.6,5596559531,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036493,616,1,2,64,57,aj8ytsr2ap33tod0hd8ofzaw9,1,26.4,69.4,2025-03-23T01:30:44.200Z,2025-03-23T01:30:46Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596559655,212,20.3,5596559653,141,56.4,5596559657,213,3.59,5596559649,56,Back,5596559651,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036519,617,1,2,64,59,aj8ytsr2ap33tod0hd8ofzaw9,0,9.0,56.4,2025-03-23T01:30:46.297Z,2025-03-23T01:30:50Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596559789,141,79.1,5596559791,212,59.5,5596559787,140,63.7,5596559785,56,Left,5596559793,213,0.26,5596559783,157,,5596559795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036529,587,44,2,65,3,6597wqy6gmpv3zjx7rp8cdj46,1,34.4,21.0,2025-03-23T01:30:49.839Z,2025-03-23T02:22:41Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596559851,56,Back,5596559859,233,618,5596559853,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036521,618,44,2,65,3,aj8ytsr2ap33tod0hd8ofzaw9,0,65.6,79.0,2025-03-23T01:30:49.840Z,2025-03-23T02:22:41Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596559887,233,587,5596559805,286,,5596559803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036547,588,1,2,65,3,6597wqy6gmpv3zjx7rp8cdj46,0,31.4,21.0,2025-03-23T01:30:50.342Z,2025-03-23T02:05:56Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596559953,56,Right,5596559961,213,5.75,5596559951,3,,5596559955,140,56.7,5596559957,141,0.0,5596559959,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036549,589,5,2,65,5,6597wqy6gmpv3zjx7rp8cdj46,0,60.9,-1.8,2025-03-23T01:30:52.499Z,2025-03-23T02:17:18Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596559969,347,,5596560131,233,619,5596559967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036581,619,5,2,65,5,aj8ytsr2ap33tod0hd8ofzaw9,1,39.1,101.8,2025-03-23T01:30:52.499Z,2025-03-23T02:17:18Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596560125,347,,5596560123,56,Back,5596560127,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036589,620,1,2,65,14,aj8ytsr2ap33tod0hd8ofzaw9,0,45.6,100.0,2025-03-23T01:31:00.968Z,2025-03-24T10:14:53Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596560163,56,Left,5596560161,107,,5596560165,140,74.1,5596560171,213,6.04,5596560167,141,90.8,5596560169,212,30.8,5596560173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036609,590,1,2,65,18,6597wqy6gmpv3zjx7rp8cdj46,0,19.5,7.8,2025-03-23T01:31:04.943Z,2025-03-24T10:15:07Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596560255,56,Back,5598626763,3,,5598626765,140,37.5,5598626771,213,0.10,5598626767,141,10.7,5598626769,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036627,621,1,2,65,18,aj8ytsr2ap33tod0hd8ofzaw9,0,58.5,71.7,2025-03-23T01:31:05.561Z,2025-03-23T02:07:19Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596560327,140,69.6,5596560325,56,Center,5596560329,141,47.0,5596560333,213,5.32,5596560323,155,,5596560331,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036653,591,1,2,65,21,6597wqy6gmpv3zjx7rp8cdj46,1,25.9,63.1,2025-03-23T01:31:08.742Z,2025-03-23T01:31:12Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5596560495,56,Back,5596560497,140,46.8,5596560499,141,66.4,5596560501,212,22.1,5596560503,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036661,592,4,2,65,25,6597wqy6gmpv3zjx7rp8cdj46,1,45.4,62.6,2025-03-23T01:31:12.166Z,2025-03-23T02:10:11Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,5596560537,152,,5596560535,56,Back,5596560539,265,,5596560559,233,622,5596560541,286,,5596560533,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036657,622,4,2,65,25,aj8ytsr2ap33tod0hd8ofzaw9,0,54.6,37.4,2025-03-23T01:31:12.167Z,2025-03-23T02:10:11Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5596560555,285,,5596560553,265,,5596560547,13,,5596560575,233,592,5596560549,56,Center,5596560551,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036697,593,1,2,65,30,6597wqy6gmpv3zjx7rp8cdj46,1,38.3,60.6,2025-03-23T01:31:17.662Z,2025-03-23T01:31:22Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,5596560789,141,30.7,5596560791,212,20.4,5596560787,140,36.6,5596560785,56,Back,5596560793,213,4.62,5596560781,5,,5596560783,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036703,594,1,2,65,35,6597wqy6gmpv3zjx7rp8cdj46,1,37.5,20.3,2025-03-23T01:31:22.221Z,2025-03-23T01:31:26Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596560843,213,2.01,5596560837,140,26.4,5596560835,56,Back,5596560839,141,57.0,5596560841,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036715,595,1,2,65,39,6597wqy6gmpv3zjx7rp8cdj46,1,26.4,57.0,2025-03-23T01:31:25.966Z,2025-03-23T01:31:27Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596560907,212,16.7,5596560905,141,79.6,5596560903,140,32.7,5596560909,213,1.16,5596560901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036725,596,1,2,65,40,6597wqy6gmpv3zjx7rp8cdj46,1,32.7,79.6,2025-03-23T01:31:27.225Z,2025-03-23T01:31:28Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596560961,140,38.6,5596560959,56,Back,5596560963,141,88.7,5596560965,212,8.8,5596560967,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036731,597,1,2,65,41,6597wqy6gmpv3zjx7rp8cdj46,0,38.6,88.7,2025-03-23T01:31:28.550Z,2025-03-23T01:31:29Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,5596560999,212,20.4,5596560989,140,56.8,5596561005,213,5.93,5596560993,141,78.4,5596560985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036755,624,1,2,65,45,aj8ytsr2ap33tod0hd8ofzaw9,1,41.1,24.1,2025-03-23T01:31:32.408Z,2025-03-23T01:31:33Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596561139,140,54.0,5596561141,141,24.0,5596561137,56,Center,5596561143,212,13.5,5596561145,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791412695,825,83,2,65,45,6597wqy6gmpv3zjx7rp8cdj46,1,43.2,87.9,2025-03-23T01:31:32.608Z,2025-03-24T10:16:47Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,5598627595,399,cdyrj15oxu3l5sgzgwof8ohgq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036761,625,1,2,65,46,aj8ytsr2ap33tod0hd8ofzaw9,1,54.0,24.0,2025-03-23T01:31:33.175Z,2025-03-23T01:31:34Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,5596561191,212,19.1,5596561189,141,15.3,5596561193,213,3.46,5596561185,56,Back,5596561187,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036803,626,1,2,65,47,aj8ytsr2ap33tod0hd8ofzaw9,1,36.7,15.3,2025-03-23T01:31:34.192Z,2025-03-23T01:31:38Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596561401,212,11.0,5596561403,213,2.25,5596561399,141,27.9,5596561397,140,30.1,5596561395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036813,627,1,2,65,51,aj8ytsr2ap33tod0hd8ofzaw9,0,30.1,27.9,2025-03-23T01:31:38.248Z,2025-03-23T01:31:39Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596561453,1,,5596561447,141,19.2,5596561443,56,Right,5596561445,140,67.1,5596561451,213,6.13,5596561449,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036835,598,12,2,65,53,6597wqy6gmpv3zjx7rp8cdj46,1,25.1,75.9,2025-03-23T01:31:40.741Z,2025-03-23T02:06:38Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596561591,167,,5596561549,212,35.8,5596561551,213,0.51,5596561545,141,100.0,5596561541,140,54.9,5596561537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036843,599,5,2,65,54,6597wqy6gmpv3zjx7rp8cdj46,0,57.7,101.2,2025-03-23T01:31:41.610Z,2025-03-23T02:17:19Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596561577,56,Left,5596561579,347,,5596562165,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036951,628,5,2,65,54,aj8ytsr2ap33tod0hd8ofzaw9,1,42.3,-1.2,2025-03-23T01:31:41.610Z,2025-03-23T02:17:18Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596562113,56,Back,5596562115,347,,5596562143,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036961,629,1,2,66,16,aj8ytsr2ap33tod0hd8ofzaw9,1,55.5,0.0,2025-03-23T01:32:03.344Z,2025-03-23T01:32:05Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596562191,213,1.19,5596562189,212,9.4,5596562185,140,58.8,5596562187,141,11.9,5596562181,107,,5596562183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036963,630,1,2,66,17,aj8ytsr2ap33tod0hd8ofzaw9,1,63.2,10.3,2025-03-23T01:32:04.488Z,2025-03-23T02:07:00Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,5596562199,141,7.4,5596562209,156,,5596562197,140,58.0,5596562195,56,Right,5596562201,212,5.8,5596562203,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036971,631,1,2,66,19,aj8ytsr2ap33tod0hd8ofzaw9,1,58.8,11.9,2025-03-23T01:32:06.344Z,2025-03-23T01:32:07Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596562247,140,55.6,5596562245,56,Center,5596562253,213,1.99,5596562249,141,23.0,5596562251,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036987,632,1,2,66,20,aj8ytsr2ap33tod0hd8ofzaw9,0,55.6,23.0,2025-03-23T01:32:07.528Z,2025-03-23T01:32:09Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596562325,56,Center,5596562333,213,0.78,5596562327,140,66.5,5596562331,212,16.0,5596562329,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037011,600,8,2,66,24,6597wqy6gmpv3zjx7rp8cdj46,1,31.3,48.3,2025-03-23T01:32:11.014Z,2025-03-24T10:17:33Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5598628005,385,,5596562441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037041,633,1,2,66,27,aj8ytsr2ap33tod0hd8ofzaw9,1,40.4,39.5,2025-03-23T01:32:14.784Z,2025-03-23T01:32:16Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596562577,140,42.1,5596562575,56,Back,5596562579,141,64.9,5596562581,212,17.4,5596562583,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037051,634,1,2,66,29,aj8ytsr2ap33tod0hd8ofzaw9,0,43.0,64.9,2025-03-23T01:32:16.553Z,2025-03-24T10:17:49Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596562659,213,5.91,5598628255,157,,5596562657,212,26.3,5596562655,141,50.9,5598628257,1,,5596562651,56,Center,5596562653,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037077,601,1,2,66,33,6597wqy6gmpv3zjx7rp8cdj46,1,27.9,27.9,2025-03-23T01:32:19.973Z,2025-03-23T01:32:23Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596562775,56,Back,5596562787,213,5.70,5596562779,140,38.5,5596562785,212,13.4,5596562773,3,,5596562783,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037079,602,44,2,66,35,6597wqy6gmpv3zjx7rp8cdj46,1,40.3,21.2,2025-03-23T01:32:21.847Z,2025-03-23T02:22:42Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596562797,285,,5596562795,56,Back,5596562803,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037067,635,44,2,66,35,aj8ytsr2ap33tod0hd8ofzaw9,0,59.7,78.8,2025-03-23T01:32:21.848Z,2025-03-23T02:22:42Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596562829,233,602,5596562717,286,,5596562713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037085,603,1,2,66,35,6597wqy6gmpv3zjx7rp8cdj46,1,37.6,17.0,2025-03-23T01:32:21.992Z,2025-03-23T02:07:50Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596562855,140,53.6,5596562857,141,16.5,5596562859,212,16.8,5596562853,56,Right,5596562849,3,,5596562851,168,,5596562861,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037115,637,83,2,66,35,aj8ytsr2ap33tod0hd8ofzaw9,0,47.9,84.5,2025-03-23T01:32:22.328Z,2025-03-23T02:12:13Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596563677,399,ecipfh5r0gqsf0skgvgpu8cbu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037089,604,50,2,66,35,6597wqy6gmpv3zjx7rp8cdj46,1,54.8,15.7,2025-03-23T01:32:22.816Z,2025-03-23T02:17:33Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596562867,56,Right,5596562869,286,,5596614347,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037329,640,7,2,66,35,aj8ytsr2ap33tod0hd8ofzaw9,0,45.2,84.3,2025-03-23T01:32:22.817Z,2025-03-24T10:18:18Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596614317,56,Back,5598628419,385,,5596614319,285,,5598628423,178,,5596614321,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037111,636,3,2,66,37,aj8ytsr2ap33tod0hd8ofzaw9,0,42.0,84.4,2025-03-23T01:32:24.823Z,2025-03-24T10:18:21Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5598628441,465,,5596610331,286,,5596562987,56,Back,5596610785,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037379,611,7,2,66,37,6597wqy6gmpv3zjx7rp8cdj46,0,58.0,15.6,2025-03-23T01:32:24.824Z,2025-03-24T10:18:24Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5598628455,385,,5598628457,178,,5596610775,285,,5596610777,233,636,5596564493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037337,641,61,2,66,38,aj8ytsr2ap33tod0hd8ofzaw9,1,43.8,85.8,2025-03-23T01:32:25.049Z,2025-03-23T02:12:17Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596564289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037105,605,4,2,66,41,6597wqy6gmpv3zjx7rp8cdj46,1,50.3,14.3,2025-03-23T01:32:28.773Z,2025-03-23T02:12:56Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596562975,56,Right,5596562977,152,,5596616781,295,,5596563559,286,,5596563573,233,638,5596562973,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037121,638,4,2,66,41,aj8ytsr2ap33tod0hd8ofzaw9,0,49.7,85.7,2025-03-23T01:32:28.774Z,2025-03-23T02:48:53Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596563057,13,,5596563589,233,605,5596563065,285,,5596563059,56,Back,5596616867,295,,5596563061,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037149,606,1,2,66,55,6597wqy6gmpv3zjx7rp8cdj46,1,41.0,10.4,2025-03-23T01:32:42.254Z,2025-03-23T02:13:00Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596616977,152,,5596616975,5,,5596563257,140,29.8,5596563255,56,Back,5596563259,141,47.0,5596563263,213,2.01,5596563261,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037155,607,1,2,66,56,6597wqy6gmpv3zjx7rp8cdj46,1,29.8,47.0,2025-03-23T01:32:43.646Z,2025-03-23T01:32:45Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,5596563289,141,79.7,5596563291,212,25.0,5596563293,213,1.10,5596563285,56,Back,5596563287,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037165,608,1,2,66,58,6597wqy6gmpv3zjx7rp8cdj46,1,40.7,79.7,2025-03-23T01:32:44.845Z,2025-03-23T01:32:47Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596563363,213,6.15,5596563361,212,22.1,5596563357,140,61.6,5596563355,56,Center,5596563359,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037169,609,4,2,67,0,6597wqy6gmpv3zjx7rp8cdj46,1,60.2,84.0,2025-03-23T01:32:47.641Z,2025-03-23T01:32:54Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,5596563447,152,,5596563445,56,Left,5596563449,286,,5596563475,233,639,5596563443,294,,5596563441,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037171,639,4,2,67,0,aj8ytsr2ap33tod0hd8ofzaw9,0,39.8,16.0,2025-03-23T01:32:47.642Z,2025-03-23T01:32:56Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596563495,233,609,5596563433,294,,5596563435,56,Back,5596563437,152,,5596563431,13,,5596563439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
