id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2810034779,573,4,2,78,18,7c9knuwazz9k9449u5rnuuy5m,1,64.0,85.2,2025-05-04T04:13:35.633Z,2025-05-04T04:13:41Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5701109005,152,,5701109007,265,,5701109009,286,,5701109015,233,740,5701109001,13,,5701109003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810034777,740,4,2,78,18,5x54jbfk11lrsmipgsx7cdbai,0,36.0,14.8,2025-05-04T04:13:35.634Z,2025-05-04T04:13:42Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5701108957,56,Back,5701108959,152,,5701108967,285,,5701109023,233,573,5701108963,265,,5701108955,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810034899,574,27,2,78,56,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T04:14:13.181Z,2025-05-04T04:14:19Z,,,,,5701109587,53,3u22kckqpecmgcw7ee3xrdppm,5701109601,233,741,5701109585,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810034883,741,27,2,78,56,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T04:14:13.181Z,2025-05-04T04:14:20Z,,,,,5701109611,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810034905,575,28,2,78,57,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T04:14:14.220Z,2025-05-04T05:02:42Z,,,,,5701148859,233,742,5701109615,55,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810034885,742,28,2,78,57,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T04:14:14.220Z,2025-05-04T05:02:42Z,,,,,5701148865,233,575,5701109523,55,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035029,576,1,2,79,51,7c9knuwazz9k9449u5rnuuy5m,1,65.6,85.1,2025-05-04T04:15:08.810Z,2025-05-04T04:15:25Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,1.0,,5701110181,152,,5701110179,5,,5701110187,141,46.4,5701110189,212,26.5,5701110183,56,Center,5701110191,213,4.83,5701110429,210,13,5701110185,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035037,577,13,2,79,54,7c9knuwazz9k9449u5rnuuy5m,1,71.8,43.6,2025-05-04T04:15:11.282Z,2025-05-04T05:13:52Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701110441,29,,5701110447,102,51.4,5701110449,103,84.7,5701110443,55,576,5701110437,24,,5701110439,74,,5701110221,18,,5701110295,20,,5701110455,231,5701110223,56,5701110451,215,,5701110453,230,,,Center,97.1,,,,,,49.5,,,,,,,,,
2810035053,578,5,2,79,57,7c9knuwazz9k9449u5rnuuy5m,0,101.4,46.1,2025-05-04T04:15:14.043Z,2025-05-04T04:32:46Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701110355,233,743,5701110293,346,,5701110291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035063,743,5,2,79,57,5x54jbfk11lrsmipgsx7cdbai,1,-1.4,53.9,2025-05-04T04:15:14.043Z,2025-05-04T04:32:46Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5701110351,233,578,5701110341,56,Back,5701110343,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035083,744,1,2,80,2,5x54jbfk11lrsmipgsx7cdbai,1,4.7,57.5,2025-05-04T04:15:19.413Z,2025-05-04T04:15:27Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5701110493,237,,5701110485,212,39.4,5701110489,1,,5701110487,213,5.43,5701110481,140,29.3,5701110477,124,,5701110479,56,Back,5701110483,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035097,745,1,2,80,10,5x54jbfk11lrsmipgsx7cdbai,1,42.3,27.6,2025-05-04T04:15:27.741Z,2025-05-04T04:15:33Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701110553,141,8.5,5701110557,213,5.69,5701110551,140,60.7,5701110555,212,23.3,5701110549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035107,746,1,2,80,16,5x54jbfk11lrsmipgsx7cdbai,1,66.1,12.2,2025-05-04T04:15:32.926Z,2025-05-04T04:15:35Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5701110595,141,32.1,5701110597,212,21.1,5701110599,213,0.70,5701110591,56,Center,5701110593,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035121,579,45,2,80,18,7c9knuwazz9k9449u5rnuuy5m,0,20.9,61.5,2025-05-04T04:15:35.022Z,2025-05-04T05:00:32Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701110647,56,Back,5701110649,285,,5701110659,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035113,747,3,2,80,18,5x54jbfk11lrsmipgsx7cdbai,1,79.1,38.5,2025-05-04T04:15:35.022Z,2025-05-04T05:00:31Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5701110617,286,,5701110655,233,579,5701110615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035117,748,1,2,80,18,5x54jbfk11lrsmipgsx7cdbai,1,80.6,32.1,2025-05-04T04:15:35.517Z,2025-05-04T04:15:36Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5701110631,213,2.59,5701110629,212,12.3,5701110627,141,41.6,5701110623,56,Center,5701110625,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035127,749,1,2,80,19,5x54jbfk11lrsmipgsx7cdbai,1,69.7,42.1,2025-05-04T04:15:36.494Z,2025-05-04T04:15:38Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701110673,56,Center,5701110681,213,0.87,5701110679,212,11.6,5701110677,141,55.1,5701110675,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035131,750,1,2,80,20,5x54jbfk11lrsmipgsx7cdbai,1,77.2,55.1,2025-05-04T04:15:37.717Z,2025-05-04T04:15:39Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701110701,141,42.8,5701110697,56,Center,5701110705,213,4.91,5701110699,140,78.8,5701110703,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035135,751,61,2,80,22,5x54jbfk11lrsmipgsx7cdbai,0,79.2,43.1,2025-05-04T04:15:38.938Z,2025-05-04T04:15:39Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5701110713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035143,752,83,2,80,24,5x54jbfk11lrsmipgsx7cdbai,0,77.9,51.8,2025-05-04T04:15:40.999Z,2025-05-04T04:15:47Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5701110835,399,65jctzcct9irz3wre08c2v2wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035161,581,1,2,80,27,7c9knuwazz9k9449u5rnuuy5m,1,26.5,67.0,2025-05-04T04:15:44.013Z,2025-05-04T04:41:04Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5701110793,56,Back,5701110799,212,8.5,5701110797,141,76.0,5701110795,140,32.1,5701110801,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035165,582,43,2,80,28,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T04:15:45.091Z,2025-05-04T04:17:53Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5701110813,56,Back,5701110819,212,0.1,5701110817,141,76.0,5701110815,140,34.2,5701113391,144,1,5701110821,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035169,583,1,2,80,29,7c9knuwazz9k9449u5rnuuy5m,1,34.2,76.0,2025-05-04T04:15:46.491Z,2025-05-04T04:19:16Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5701110825,140,29.9,5701110823,56,Back,5701110829,212,11.4,5701110831,213,1.98,5701110827,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035171,584,1,2,80,30,7c9knuwazz9k9449u5rnuuy5m,0,29.9,91.4,2025-05-04T04:15:47.379Z,2025-05-04T04:19:27Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5701110853,212,2.2,5701110855,213,0.47,5701110847,56,Back,5701110851,141,92.9,5701110849,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035173,753,43,2,80,30,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T04:15:47.686Z,2025-05-04T04:40:57Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5701110857,56,Center,5701138149,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035197,585,1,2,80,35,7c9knuwazz9k9449u5rnuuy5m,1,30.6,69.1,2025-05-04T04:15:52.100Z,2025-05-04T04:19:15Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5701110921,1,,5701110915,141,96.6,5701110909,155,,5701110917,212,34.1,5701110919,213,0.58,5701110911,56,Left,5701110913,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035199,586,61,2,80,36,7c9knuwazz9k9449u5rnuuy5m,0,57.8,96.6,2025-05-04T04:15:53.491Z,2025-05-04T04:19:33Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701110929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035205,587,5,2,80,37,7c9knuwazz9k9449u5rnuuy5m,0,58.8,102.0,2025-05-04T04:15:54.701Z,2025-05-04T04:32:47Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701110951,347,,5701111023,233,754,5701110949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035219,754,5,2,80,37,5x54jbfk11lrsmipgsx7cdbai,1,41.2,-2.0,2025-05-04T04:15:54.701Z,2025-05-04T04:32:47Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5701111003,347,,5701111001,56,Back,5701111015,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035229,755,1,2,80,41,5x54jbfk11lrsmipgsx7cdbai,1,44.1,0.0,2025-05-04T04:15:58.246Z,2025-05-04T04:16:00Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5701111043,213,2.09,5701111035,56,Back,5701111033,107,,5701111041,212,18.4,5701111039,141,21.5,5701111037,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035235,756,1,2,80,42,5x54jbfk11lrsmipgsx7cdbai,1,35.3,21.6,2025-05-04T04:15:59.526Z,2025-05-04T04:16:01Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701111075,212,8.7,5701111071,140,39.7,5701111069,56,Back,5701111077,213,5.27,5701111073,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035249,757,1,2,80,44,5x54jbfk11lrsmipgsx7cdbai,1,41.1,17.6,2025-05-04T04:16:01.519Z,2025-05-04T04:16:04Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701111131,155,,5701111137,141,66.1,5701111139,212,37.0,5701111133,56,Center,5701111141,213,1.10,5701111135,140,57.1,5701111143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035259,758,1,2,80,47,5x54jbfk11lrsmipgsx7cdbai,0,57.0,67.9,2025-05-04T04:16:04.502Z,2025-05-04T04:16:06Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701111163,155,,5701111175,1,,5701111165,56,Left,5701111173,213,0.50,5701111171,212,45.9,5701111169,141,100.0,5701111167,140,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035441,588,5,2,80,49,7c9knuwazz9k9449u5rnuuy5m,1,5.8,-0.8,2025-05-04T04:16:06.329Z,2025-05-04T04:32:48Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701111785,56,Back,5701111813,233,759,5701111787,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035261,759,5,2,80,49,5x54jbfk11lrsmipgsx7cdbai,0,94.2,100.8,2025-05-04T04:16:06.329Z,2025-05-04T04:32:48Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701111819,233,588,5701111177,56,Left,5701111179,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035419,762,18,2,81,7,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T04:16:24.471Z,2025-05-04T04:17:50Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5701111721,42,,5701111723,44,Forward,5701111765,55,763,5701111725,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035427,763,19,2,81,7,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T04:16:24.472Z,2025-05-04T04:50:54Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5701111753,44,Defender,5701111745,42,,5701111751,59,16,5701111755,55,762,5701113367,293,4,5701142163,292,4,5701111749,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035369,760,18,2,81,7,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T04:16:24.732Z,2025-05-04T04:17:38Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5701111547,55,761,5701111505,44,Midfielder,5701111503,42,,5701111507,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035373,761,19,2,81,7,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T04:16:24.733Z,2025-05-04T05:59:00Z,2cu5uohq2rwhe2hy3y72zhc2y,A. Nagy,,,5701111531,55,760,5701111527,59,13,5701111529,44,Midfielder,5701111521,42,,5701142141,292,6,5701113165,293,4,5701111525,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035473,589,1,2,81,25,7c9knuwazz9k9449u5rnuuy5m,1,13.1,0.0,2025-05-04T04:16:42.475Z,2025-05-04T04:16:44Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5701111917,141,11.1,5701111919,212,19.6,5701111911,107,,5701111913,56,Back,5701111921,213,0.44,5701111915,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035487,590,1,2,81,27,7c9knuwazz9k9449u5rnuuy5m,1,29.0,9.2,2025-05-04T04:16:44.340Z,2025-05-04T04:16:47Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5701111977,213,1.36,5701111979,1,,5701111971,140,40.6,5701111969,56,Back,5701111967,157,,5701111973,141,94.4,5701111975,212,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035497,591,44,2,81,30,7c9knuwazz9k9449u5rnuuy5m,1,40.7,52.8,2025-05-04T04:16:47.012Z,2025-05-04T05:03:15Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701112031,285,,5701112029,56,Back,5701112111,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035511,764,44,2,81,30,5x54jbfk11lrsmipgsx7cdbai,0,59.3,47.2,2025-05-04T04:16:47.013Z,2025-05-04T05:03:15Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5701112095,56,Center,5701112163,233,591,5701112097,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035501,592,1,2,81,30,7c9knuwazz9k9449u5rnuuy5m,0,37.5,75.6,2025-05-04T04:16:47.708Z,2025-05-04T04:16:48Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701112055,56,Center,5701112065,212,34.4,5701112059,140,66.6,5701112067,213,5.81,5701112069,1,,5701112053,3,,5701112063,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035535,766,1,2,81,37,5x54jbfk11lrsmipgsx7cdbai,1,21.3,65.2,2025-05-04T04:16:54.198Z,2025-05-04T04:16:55Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5701112203,56,Back,5701112207,141,40.6,5701112209,212,20.0,5701112205,140,31.7,5701112211,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035559,767,1,2,81,38,5x54jbfk11lrsmipgsx7cdbai,1,32.7,39.8,2025-05-04T04:16:55.126Z,2025-05-04T04:16:59Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701112293,141,51.8,5701112299,213,0.54,5701112297,212,15.9,5701112291,140,45.7,5701112289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035597,768,1,2,81,42,5x54jbfk11lrsmipgsx7cdbai,1,45.8,41.2,2025-05-04T04:16:59.159Z,2025-05-04T04:17:05Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701112475,140,64.9,5701112479,212,30.5,5701112477,141,7.4,5701112481,213,5.43,5701112473,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035615,769,1,2,81,48,5x54jbfk11lrsmipgsx7cdbai,1,64.9,7.4,2025-05-04T04:17:05.047Z,2025-05-04T04:40:15Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5701112553,141,14.3,5701112557,213,2.77,5701112551,140,53.6,5701112555,212,12.8,5701112549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035623,770,1,2,81,51,5x54jbfk11lrsmipgsx7cdbai,1,55.7,15.2,2025-05-04T04:17:08.439Z,2025-05-04T04:17:09Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701112595,140,56.2,5701112601,213,1.53,5701112593,56,Center,5701112599,212,12.0,5701112597,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035627,771,1,2,81,52,5x54jbfk11lrsmipgsx7cdbai,1,56.2,32.4,2025-05-04T04:17:09.727Z,2025-05-04T04:17:10Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701112613,141,36.4,5701112611,140,43.1,5701112617,213,2.95,5701112609,56,Back,5701112615,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035643,772,1,2,81,53,5x54jbfk11lrsmipgsx7cdbai,1,43.4,35.7,2025-05-04T04:17:10.551Z,2025-05-04T04:17:13Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701112675,140,51.0,5701112673,56,Center,5701112681,213,1.21,5701112679,212,22.9,5701112677,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035655,773,1,2,81,56,5x54jbfk11lrsmipgsx7cdbai,1,52.0,69.6,2025-05-04T04:17:12.991Z,2025-05-04T04:17:17Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5701112757,213,4.32,5701112751,140,46.5,5701112753,141,48.8,5701112749,56,Back,5701112755,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035663,774,1,2,82,1,5x54jbfk11lrsmipgsx7cdbai,1,44.9,48.5,2025-05-04T04:17:18.231Z,2025-05-04T04:17:19Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701112795,212,16.2,5701112783,56,Center,5701112789,140,51.7,5701112793,141,69.9,5701112797,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035667,775,1,2,82,2,5x54jbfk11lrsmipgsx7cdbai,1,51.7,69.9,2025-05-04T04:17:19.151Z,2025-05-04T04:17:20Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5701112811,212,9.7,5701112805,56,Center,5701112807,140,58.4,5701112813,213,5.52,5701112809,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035683,776,1,2,82,3,5x54jbfk11lrsmipgsx7cdbai,1,58.9,60.2,2025-05-04T04:17:20.543Z,2025-05-04T04:17:23Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701112893,212,11.4,5701112895,213,4.41,5701112887,56,Center,5701112891,141,44.2,5701112889,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035691,777,1,2,82,6,5x54jbfk11lrsmipgsx7cdbai,1,55.7,44.2,2025-05-04T04:17:22.911Z,2025-05-04T04:17:24Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701112923,213,2.21,5701112915,56,Center,5701112921,212,8.8,5701112919,141,54.5,5701112917,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035701,778,1,2,82,7,5x54jbfk11lrsmipgsx7cdbai,1,53.3,50.7,2025-05-04T04:17:24.152Z,2025-05-04T04:17:27Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701112975,212,21.7,5701112973,141,24.0,5701112969,56,Center,5701112971,140,64.6,5701112977,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035713,779,1,2,82,10,5x54jbfk11lrsmipgsx7cdbai,1,64.4,23.1,2025-05-04T04:17:26.898Z,2025-05-04T04:17:32Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5701113035,141,9.7,5701113031,56,Right,5701113037,212,21.0,5701113039,213,5.83,5701113033,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035723,780,1,2,82,14,5x54jbfk11lrsmipgsx7cdbai,1,80.9,6.8,2025-05-04T04:17:31.791Z,2025-05-04T04:17:33Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5701113083,213,2.63,5701113075,56,Right,5701113081,212,17.9,5701113079,141,19.7,5701113077,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035729,781,1,2,82,16,5x54jbfk11lrsmipgsx7cdbai,1,63.7,20.6,2025-05-04T04:17:33.504Z,2025-05-04T04:17:36Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701113135,212,13.3,5701113137,213,0.19,5701113129,56,Center,5701113131,140,76.1,5701113133,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035731,782,1,2,82,19,5x54jbfk11lrsmipgsx7cdbai,1,76.1,24.3,2025-05-04T04:17:36.415Z,2025-05-04T04:17:38Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701113153,56,Right,5701113155,140,79.3,5701113161,213,5.04,5701113159,212,10.5,5701113157,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035739,783,1,2,82,20,5x54jbfk11lrsmipgsx7cdbai,1,79.3,9.7,2025-05-04T04:17:37.879Z,2025-05-04T04:17:40Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5701113201,141,21.8,5701113199,140,73.5,5701113205,213,2.21,5701113197,56,Center,5701113203,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035749,784,1,2,82,23,5x54jbfk11lrsmipgsx7cdbai,1,72.9,23.1,2025-05-04T04:17:40.743Z,2025-05-04T04:17:43Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701113239,56,Right,5701113245,212,12.0,5701113241,140,62.9,5701113247,213,3.64,5701113243,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035757,785,1,2,82,26,5x54jbfk11lrsmipgsx7cdbai,1,63.6,15.6,2025-05-04T04:17:43.327Z,2025-05-04T04:17:46Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701113281,56,Right,5701113289,213,5.98,5701113287,212,15.3,5701113283,140,77.5,5701113285,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035769,786,1,2,82,29,5x54jbfk11lrsmipgsx7cdbai,0,80.6,10.3,2025-05-04T04:17:46.152Z,2025-05-04T04:17:49Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5701113343,212,29.5,5701113333,2,,5701113345,213,0.92,5701113341,141,44.9,5701113337,56,Center,5701113339,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035819,594,1,2,82,48,7c9knuwazz9k9449u5rnuuy5m,1,11.7,50.0,2025-05-04T04:18:05.652Z,2025-05-04T04:18:09Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5701113605,212,57.8,5701113597,199,,5701113599,56,Left,5701113603,141,90.6,5701113609,1,,5701113607,213,0.50,5701113601,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035823,595,3,2,82,52,7c9knuwazz9k9449u5rnuuy5m,1,58.0,81.2,2025-05-04T04:18:09.444Z,2025-05-04T05:00:32Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701113663,233,787,5701113631,286,,5701113629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035831,787,45,2,82,52,5x54jbfk11lrsmipgsx7cdbai,0,42.0,18.8,2025-05-04T04:18:09.444Z,2025-05-04T05:00:33Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701113667,233,595,5701113659,285,,5701113657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810035829,596,3,2,82,53,7c9knuwazz9k9449u5rnuuy5m,0,56.4,79.2,2025-05-04T04:18:10.196Z,2025-05-04T05:00:24Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701113713,233,788,5701113653,56,Left,5701113655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
