id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2813092803,496,1,2,69,51,ck22dnk93ng8ax7wonlff7yms,1,21.5,65.1,2025-05-10T23:34:04.135Z,2025-05-10T23:34:06Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5718036459,213,3.21,5718036495,156,,5718036445,56,Back,5718036441,3,,5718036453,141,64.0,5718036457,212,10.3,5718036449,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813092849,498,1,2,69,55,ck22dnk93ng8ax7wonlff7yms,1,11.9,64.2,2025-05-10T23:34:07.382Z,2025-05-10T23:34:10Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5718036715,212,20.1,5718036711,140,19.9,5718036709,56,Back,5718036707,123,,5718036717,213,5.14,5718036713,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813092925,499,1,2,69,57,ck22dnk93ng8ax7wonlff7yms,1,19.5,38.3,2025-05-10T23:34:09.829Z,2025-05-10T23:34:15Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5718037053,213,5.27,5718037045,56,Back,5718037049,141,27.4,5718037047,140,23.9,5718037051,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813092969,500,1,2,70,2,ck22dnk93ng8ax7wonlff7yms,1,27.7,34.2,2025-05-10T23:34:14.958Z,2025-05-10T23:34:20Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5718037317,140,38.9,5718037325,213,1.03,5718037313,56,Back,5718037321,141,63.1,5718037323,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110327,745,83,2,70,6,5x54jbfk11lrsmipgsx7cdbai,0,60.3,32.8,2025-05-10T23:34:18.364Z,2025-05-11T00:02:05Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5718136817,399,csx9pmpibyblftludnkd6j36x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813092979,501,50,2,70,7,ck22dnk93ng8ax7wonlff7yms,1,40.0,67.9,2025-05-10T23:34:20.031Z,2025-05-11T00:22:03Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5718135601,233,576,5718037389,56,Back,5718037431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813092981,576,7,2,70,7,5x54jbfk11lrsmipgsx7cdbai,1,60.0,32.1,2025-05-10T23:34:20.032Z,2025-05-11T00:53:56Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5718135581,233,501,5718037403,56,Center,5718037405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093003,502,1,2,70,10,ck22dnk93ng8ax7wonlff7yms,1,36.9,62.6,2025-05-10T23:34:22.623Z,2025-05-11T00:03:02Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5718037555,213,1.40,5718037551,141,87.8,5718037547,56,Back,5718037553,212,17.4,5718037549,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093037,503,1,2,70,13,ck22dnk93ng8ax7wonlff7yms,0,39.1,90.9,2025-05-10T23:34:25.510Z,2025-05-10T23:34:26Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5718037757,141,79.4,5718037761,213,5.99,5718037753,56,Left,5718037755,140,63.6,5718037759,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093057,578,1,2,70,15,5x54jbfk11lrsmipgsx7cdbai,1,32.6,28.3,2025-05-10T23:34:27.732Z,2025-05-10T23:34:28Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5718037851,56,Back,5718037855,141,13.7,5718037859,213,5.06,5718037857,212,10.6,5718037853,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093065,579,1,2,70,15,5x54jbfk11lrsmipgsx7cdbai,1,36.0,13.7,2025-05-10T23:34:28.357Z,2025-05-10T23:34:29Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5718037891,56,Back,5718037895,141,14.1,5718037897,212,8.0,5718037893,140,28.4,5718037899,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093085,580,1,2,70,16,5x54jbfk11lrsmipgsx7cdbai,1,28.4,14.1,2025-05-10T23:34:29.108Z,2025-05-10T23:34:31Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5718037981,212,10.3,5718037975,56,Back,5718037979,141,24.3,5718037977,140,35.6,5718037983,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093099,581,1,2,70,18,5x54jbfk11lrsmipgsx7cdbai,1,35.4,27.0,2025-05-10T23:34:30.986Z,2025-05-10T23:34:33Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5718038063,140,25.4,5718038067,212,23.9,5718038069,213,2.03,5718038065,141,58.5,5718038061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093145,582,1,2,70,21,5x54jbfk11lrsmipgsx7cdbai,1,25.4,62.1,2025-05-10T23:34:33.652Z,2025-05-10T23:34:41Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5718038359,141,43.4,5718038361,212,13.2,5718038357,140,28.8,5718038355,56,Back,5718038363,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093157,583,1,2,70,28,5x54jbfk11lrsmipgsx7cdbai,1,31.3,43.9,2025-05-10T23:34:40.941Z,2025-05-10T23:34:42Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5718038425,140,34.4,5718038431,213,0.60,5718038429,212,4.0,5718038427,141,47.2,5718038423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093175,584,1,2,70,29,5x54jbfk11lrsmipgsx7cdbai,1,34.4,47.2,2025-05-10T23:34:42.300Z,2025-05-10T23:34:45Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5718038525,213,2.26,5718038521,141,60.8,5718038517,56,Back,5718038519,140,27.2,5718038523,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093199,585,1,2,70,32,5x54jbfk11lrsmipgsx7cdbai,1,27.2,62.9,2025-05-10T23:34:45.092Z,2025-05-10T23:34:47Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5718038657,56,Back,5718038665,213,4.80,5718038661,141,42.5,5718038663,212,13.9,5718038659,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093249,586,1,2,70,35,5x54jbfk11lrsmipgsx7cdbai,1,29.1,40.4,2025-05-10T23:34:47.573Z,2025-05-10T23:34:51Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5718038891,141,10.6,5718038889,140,34.5,5718038895,213,4.99,5718038893,212,21.0,5718038887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093271,587,1,2,70,38,5x54jbfk11lrsmipgsx7cdbai,1,35.4,9.1,2025-05-10T23:34:50.829Z,2025-05-10T23:34:54Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5718039019,56,Right,5718039027,213,6.15,5718039023,141,5.0,5718039025,212,20.2,5718039021,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093293,588,1,2,70,41,5x54jbfk11lrsmipgsx7cdbai,1,54.5,5.0,2025-05-10T23:34:54.061Z,2025-05-10T23:34:57Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5718039169,140,34.8,5718039173,212,20.7,5718039171,141,6.2,5718039175,213,3.10,5718039167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093321,589,1,2,70,44,5x54jbfk11lrsmipgsx7cdbai,1,33.6,7.0,2025-05-10T23:34:56.805Z,2025-05-10T23:34:59Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5718039319,56,Back,5718039321,140,17.1,5718039325,212,33.6,5718039323,141,49.4,5718039327,213,2.11,5718039329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093341,590,1,2,70,47,5x54jbfk11lrsmipgsx7cdbai,1,18.9,49.9,2025-05-10T23:34:59.485Z,2025-05-10T23:35:02Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5718039477,213,1.15,5718039469,140,22.9,5718039473,212,10.2,5718039471,141,63.6,5718039467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093373,591,1,2,70,49,5x54jbfk11lrsmipgsx7cdbai,1,22.9,63.6,2025-05-10T23:35:02.173Z,2025-05-10T23:35:06Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5718039671,56,Back,5718039675,141,77.9,5718039679,213,1.14,5718039673,140,27.2,5718039677,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093413,592,1,2,70,53,5x54jbfk11lrsmipgsx7cdbai,1,27.2,77.9,2025-05-10T23:35:06.030Z,2025-05-10T23:35:10Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5718039901,56,Back,5718039905,141,78.2,5718039907,212,7.7,5718039903,140,34.5,5718039909,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093417,593,1,2,70,57,5x54jbfk11lrsmipgsx7cdbai,0,64.8,83.6,2025-05-10T23:35:10.318Z,2025-05-10T23:35:11Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5718039945,140,76.0,5718039941,155,,5718039951,213,5.59,5718039949,212,15.3,5718039943,56,Center,5718039947,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093421,504,12,2,70,58,ck22dnk93ng8ax7wonlff7yms,1,22.7,39.8,2025-05-10T23:35:11.119Z,2025-05-10T23:35:12Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5718039973,56,Back,5718039983,15,,5718039977,141,35.8,5718039979,212,15.6,5718039975,140,37.3,5718039981,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093463,506,1,2,71,1,ck22dnk93ng8ax7wonlff7yms,1,35.8,32.5,2025-05-10T23:35:13.856Z,2025-05-10T23:35:18Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5718040235,56,Back,5718040241,212,18.9,5718040239,141,13.8,5718040237,140,49.1,5718040243,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093471,507,1,2,71,6,ck22dnk93ng8ax7wonlff7yms,0,64.6,9.4,2025-05-10T23:35:18.447Z,2025-05-10T23:35:19Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5718040291,1,,5718040289,213,1.03,5718040279,155,,5718040283,140,81.2,5718040277,2,,5718040287,212,33.9,5718040285,141,52.2,5718040281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093505,594,59,2,71,9,5x54jbfk11lrsmipgsx7cdbai,1,20.1,49.4,2025-05-10T23:35:21.789Z,2025-05-10T23:35:22Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5718040455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093513,595,12,2,71,10,5x54jbfk11lrsmipgsx7cdbai,1,20.1,49.4,2025-05-10T23:35:22.741Z,2025-05-10T23:35:53Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5718040479,212,24.5,5718040475,140,40.5,5718040481,213,5.77,5718040473,56,Back,5718040477,141,31.8,5718040519,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093565,508,1,2,71,11,ck22dnk93ng8ax7wonlff7yms,1,59.1,64.5,2025-05-10T23:35:23.943Z,2025-05-10T23:35:27Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5718040779,141,74.7,5718040781,212,25.5,5718040775,56,Back,5718040783,213,2.87,5718040777,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093571,509,1,2,71,15,ck22dnk93ng8ax7wonlff7yms,1,34.9,75.0,2025-05-10T23:35:27.704Z,2025-05-10T23:35:29Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5718040821,140,38.4,5718040825,212,13.4,5718040827,213,4.99,5718040819,56,Back,5718040823,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093583,510,1,2,71,16,ck22dnk93ng8ax7wonlff7yms,1,38.9,52.1,2025-05-10T23:35:28.999Z,2025-05-10T23:35:30Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5718040889,56,Back,5718040891,140,30.6,5718040895,212,8.8,5718040897,213,3.30,5718040893,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093625,511,1,2,71,18,ck22dnk93ng8ax7wonlff7yms,1,30.9,50.7,2025-05-10T23:35:30.504Z,2025-05-10T23:35:34Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5718041099,213,5.28,5718041091,56,Back,5718041095,141,32.4,5718041093,140,38.5,5718041097,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093683,512,1,2,71,21,ck22dnk93ng8ax7wonlff7yms,1,31.2,41.9,2025-05-10T23:35:34.344Z,2025-05-10T23:35:40Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5718041389,212,15.7,5718041391,213,2.29,5718041383,56,Back,5718041387,141,59.3,5718041385,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093713,513,1,2,71,27,ck22dnk93ng8ax7wonlff7yms,1,21.6,58.7,2025-05-10T23:35:40.279Z,2025-05-10T23:35:44Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5718041575,212,13.9,5718041571,140,23.7,5718041573,141,38.5,5718041569,56,Back,5718041577,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093719,514,1,2,71,31,ck22dnk93ng8ax7wonlff7yms,1,25.2,35.7,2025-05-10T23:35:43.864Z,2025-05-10T23:35:46Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5718041621,56,Back,5718041625,141,64.6,5718041623,140,24.9,5718041627,212,19.7,5718041629,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093743,515,1,2,71,33,ck22dnk93ng8ax7wonlff7yms,1,23.8,61.5,2025-05-10T23:35:45.927Z,2025-05-10T23:35:49Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5718041721,56,Back,5718041725,141,85.0,5718041727,212,16.4,5718041723,140,27.5,5718041729,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093781,516,1,2,71,36,ck22dnk93ng8ax7wonlff7yms,1,27.4,84.8,2025-05-10T23:35:49.032Z,2025-05-10T23:35:52Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5718041925,140,38.4,5718041929,212,11.6,5718041931,213,0.05,5718041923,56,Back,5718041927,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093787,517,61,2,71,39,ck22dnk93ng8ax7wonlff7yms,0,37.0,85.7,2025-05-10T23:35:51.991Z,2025-05-10T23:35:52Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5718041951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093797,596,1,2,71,40,5x54jbfk11lrsmipgsx7cdbai,0,58.9,3.1,2025-05-10T23:35:53.030Z,2025-05-10T23:35:54Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5718041987,141,3.4,5718041983,140,60.4,5718041979,56,Right,5718042047,233,518,5718041991,213,0.13,5718041989,212,1.6,5718042045,236,,5718042051,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093803,518,74,2,71,40,ck22dnk93ng8ax7wonlff7yms,1,37.1,92.0,2025-05-10T23:35:53.031Z,2025-05-11T00:21:48Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5718042029,285,,5718042053,233,596,5718042027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093813,519,5,2,71,42,ck22dnk93ng8ax7wonlff7yms,0,38.4,101.0,2025-05-10T23:35:54.446Z,2025-05-11T00:27:49Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5718042091,347,,5718042089,56,Back,5718043743,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094067,597,5,2,71,42,5x54jbfk11lrsmipgsx7cdbai,1,61.6,-1.0,2025-05-10T23:35:54.446Z,2025-05-11T00:27:48Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5718043677,56,Right,5718043679,347,,5718043735,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093975,520,18,2,72,5,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T23:36:17.995Z,2025-05-10T23:36:19Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5718043103,59,17,5718043099,42,,5718043181,55,521,5718043101,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813093979,521,19,2,72,5,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T23:36:17.996Z,2025-05-10T23:36:19Z,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,5718043133,59,83,5718043137,293,3,5718043139,44,Forward,5718043127,42,,5718043141,55,520,5718043131,145,9,5718043135,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094101,598,1,2,72,16,5x54jbfk11lrsmipgsx7cdbai,1,60.3,0.0,2025-05-10T23:36:29.222Z,2025-05-10T23:36:33Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5718043899,140,44.5,5718043903,212,17.9,5718043895,107,,5718043905,213,2.75,5718043897,56,Back,5718043901,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094157,599,1,2,72,20,5x54jbfk11lrsmipgsx7cdbai,1,44.5,8.6,2025-05-10T23:36:33.262Z,2025-05-10T23:36:38Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5718044211,213,1.80,5718044205,140,36.8,5718044209,212,35.6,5718044207,141,59.6,5718044203,56,Back,5718044213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094171,600,1,2,72,26,5x54jbfk11lrsmipgsx7cdbai,1,55.8,74.4,2025-05-10T23:36:38.734Z,2025-05-10T23:36:41Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5718044333,56,Left,5718044337,141,93.0,5718044339,212,12.6,5718044341,213,1.58,5718044335,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094197,601,1,2,72,28,5x54jbfk11lrsmipgsx7cdbai,1,55.7,93.0,2025-05-10T23:36:41.206Z,2025-05-10T23:36:44Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5718044477,213,0.06,5718044469,56,Left,5718044473,141,94.5,5718044471,140,72.9,5718044475,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094201,602,1,2,72,31,5x54jbfk11lrsmipgsx7cdbai,1,72.9,94.5,2025-05-10T23:36:44.247Z,2025-05-10T23:36:47Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5718044505,141,91.8,5718044501,56,Left,5718044499,168,,5718044509,213,5.56,5718044507,212,2.8,5718044503,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094227,603,50,2,72,34,5x54jbfk11lrsmipgsx7cdbai,1,70.8,88.0,2025-05-10T23:36:47.127Z,2025-05-10T23:36:54Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5718044721,56,Left,5718044773,233,522,5718044723,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094229,522,7,2,72,34,ck22dnk93ng8ax7wonlff7yms,1,29.2,12.0,2025-05-10T23:36:47.128Z,2025-05-10T23:36:53Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5718044731,167,,5718044733,56,Back,5718044737,285,,5718044755,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094267,523,5,2,72,36,ck22dnk93ng8ax7wonlff7yms,0,30.2,-1.6,2025-05-10T23:36:48.529Z,2025-05-11T00:27:49Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5718044945,347,,5718045013,233,604,5718044943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094265,604,5,2,72,36,5x54jbfk11lrsmipgsx7cdbai,1,69.8,101.6,2025-05-10T23:36:48.529Z,2025-05-11T00:27:49Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5718044939,56,Left,5718044941,347,,5718044977,233,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094285,605,1,2,72,41,5x54jbfk11lrsmipgsx7cdbai,1,72.8,100.0,2025-05-10T23:36:53.823Z,2025-05-10T23:36:56Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5718045049,212,29.9,5718045053,1,,5718045043,56,Back,5718045047,141,89.3,5718045045,140,45.5,5718045041,107,,5718045051,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094297,606,1,2,72,43,5x54jbfk11lrsmipgsx7cdbai,0,45.5,89.3,2025-05-10T23:36:56.022Z,2025-05-10T23:36:57Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5718045125,213,0.33,5718045121,141,95.1,5718045117,56,Left,5718045119,140,56.4,5718045123,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094301,524,8,2,72,45,ck22dnk93ng8ax7wonlff7yms,1,47.9,15.0,2025-05-10T23:36:57.465Z,2025-05-10T23:36:57Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5718045133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094513,527,4,2,72,46,ck22dnk93ng8ax7wonlff7yms,1,57.5,8.8,2025-05-10T23:36:58.574Z,2025-05-11T00:21:36Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5718046337,286,,5718050615,233,607,5718046333,152,,5718046331,56,Right,5718050263,295,,5718046329,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094373,607,4,2,72,46,5x54jbfk11lrsmipgsx7cdbai,0,42.5,91.2,2025-05-10T23:36:58.575Z,2025-05-11T00:21:36Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5718045621,56,Back,5718049455,295,,5718045617,13,,5718050623,233,527,5718045629,285,,5718045623,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094305,525,43,2,72,46,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T23:36:58.601Z,2025-05-10T23:38:21Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5718049981,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094503,526,43,2,72,46,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T23:36:59.024Z,2025-05-10T23:38:19Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5718046271,56,Right,5718049901,144,1,5718046275,141,8.0,5718046273,140,82.5,5718046277,212,27.4,5718046279,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094617,528,1,2,73,14,ck22dnk93ng8ax7wonlff7yms,1,53.3,14.7,2025-05-10T23:37:26.480Z,2025-05-10T23:37:29Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5718046873,140,32.7,5718046869,152,,5718046877,212,30.7,5718046879,213,2.35,5718046867,5,,5718046875,141,46.7,5718046871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094645,529,1,2,73,16,ck22dnk93ng8ax7wonlff7yms,1,33.0,46.4,2025-05-10T23:37:29.360Z,2025-05-10T23:37:32Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5718047029,140,32.5,5718047031,141,60.5,5718047035,213,1.63,5718047025,56,Back,5718047033,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094679,530,1,2,73,19,ck22dnk93ng8ax7wonlff7yms,1,31.2,65.5,2025-05-10T23:37:31.936Z,2025-05-10T23:37:35Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5718047247,212,17.4,5718047243,140,26.6,5718047249,213,4.43,5718047245,141,40.9,5718047241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094739,531,1,2,73,22,ck22dnk93ng8ax7wonlff7yms,1,27.3,40.9,2025-05-10T23:37:35.176Z,2025-05-10T23:37:39Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5718047583,141,28.0,5718047587,213,4.64,5718047579,56,Back,5718047581,140,26.7,5718047585,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094755,532,1,2,73,27,ck22dnk93ng8ax7wonlff7yms,1,33.7,15.6,2025-05-10T23:37:39.512Z,2025-05-10T23:37:40Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5718047665,140,48.4,5718047671,213,0.61,5718047669,212,18.8,5718047663,56,Back,5718047667,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094881,533,1,2,73,28,ck22dnk93ng8ax7wonlff7yms,1,48.1,37.3,2025-05-10T23:37:40.760Z,2025-05-10T23:37:53Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5718048453,140,29.6,5718048457,212,19.5,5718048459,213,3.23,5718048455,141,34.8,5718048451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
