id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2810025149,523,1,2,73,13,aj8ytsr2ap33tod0hd8ofzaw9,1,63.8,16.4,2025-05-04T03:42:08.375Z,2025-05-04T03:43:34Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5701066665,140,67.1,5701066667,141,33.8,5701066671,213,1.29,5701066669,212,12.3,5701066663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025161,524,1,2,73,14,aj8ytsr2ap33tod0hd8ofzaw9,1,64.6,19.5,2025-05-04T03:42:09.287Z,2025-05-04T03:42:12Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5701066739,141,29.7,5701066743,213,1.48,5701066741,212,7.0,5701066735,56,Center,5701066737,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025177,525,1,2,73,17,aj8ytsr2ap33tod0hd8ofzaw9,1,64.4,37.0,2025-05-04T03:42:12.160Z,2025-05-04T03:42:16Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5701066809,212,41.4,5701066801,155,,5701066803,56,Left,5701066811,213,0.97,5701066807,141,87.1,5701066805,140,86.8,5701066813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025233,526,1,2,73,18,aj8ytsr2ap33tod0hd8ofzaw9,1,86.8,87.1,2025-05-04T03:42:13.040Z,2025-05-04T03:43:23Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,1.0,5701067747,154,,5701067745,210,16,5701067051,212,33.0,5701067049,141,38.6,5701067041,2,,5701067047,140,85.7,5701067055,1,,5701067045,56,Center,5701067053,213,4.68,5701067749,22,,5701067043,155,,,,,,,,,,,,,,,,,,,,,,
2810025337,527,16,2,73,21,aj8ytsr2ap33tod0hd8ofzaw9,1,85.6,44.2,2025-05-04T03:42:16.512Z,2025-05-04T04:39:16Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5701067773,102,46.2,5701067489,56,Center,5701067763,29,,5701067777,328,,5701067775,103,29.1,5701067765,154,,5701067767,133,,5701067675,374,2025-05-04 04:42:15.574,5701067781,231,48.2,5701067769,55,526,5701067779,230,5701067679,375,73:20.616,98.0,5701067671,20,5701137067,81,,5701067485,22,,5701067487,17,,,,,,,,
2810025553,558,18,2,74,0,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-04T03:42:55.713Z,2025-05-04T03:48:19Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5701068449,59,11,5701068441,42,,5701068513,55,559,5701068445,44,Forward,5701074345,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025563,559,19,2,74,0,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-04T03:42:55.714Z,2025-05-04T04:20:25Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5701074365,189,,5701068487,42,,5701068497,55,558,5701068495,44,Midfielder,5701068493,59,21,5701068491,145,7,5701068639,293,2,5701116195,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025449,553,1,2,74,35,cf5r1qpotp6n5i3vdchsp2en1,1,49.7,49.9,2025-05-04T03:43:30.238Z,2025-05-04T03:43:35Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5701068001,213,3.09,5701068003,279,G,5701067995,140,24.7,5701067997,141,51.8,5701067999,212,26.3,5701067993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025469,554,1,2,74,40,cf5r1qpotp6n5i3vdchsp2en1,0,26.5,44.2,2025-05-04T03:43:35.695Z,2025-05-04T03:43:42Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5701068099,141,28.0,5701068093,157,,5701068105,1,,5701068095,56,Center,5701068097,140,76.2,5701068103,213,6.08,5701068101,212,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025463,528,44,2,74,45,aj8ytsr2ap33tod0hd8ofzaw9,1,24.2,74.6,2025-05-04T03:43:40.096Z,2025-05-04T04:17:26Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5701068151,233,555,5701068069,285,,5701068067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025477,555,44,2,74,45,cf5r1qpotp6n5i3vdchsp2en1,0,75.8,25.4,2025-05-04T03:43:40.097Z,2025-05-04T04:17:26Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5701068181,233,528,5701068135,56,Center,5701068137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025465,529,12,2,74,45,aj8ytsr2ap33tod0hd8ofzaw9,1,25.5,74.7,2025-05-04T03:43:40.448Z,2025-05-04T03:43:41Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5701068073,140,23.6,5701068071,56,Back,5701068079,213,2.42,5701068077,212,2.7,5701068075,141,77.3,5701068113,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025495,530,1,2,74,47,aj8ytsr2ap33tod0hd8ofzaw9,1,23.6,77.3,2025-05-04T03:43:42.376Z,2025-05-04T03:43:56Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5701068215,213,3.25,5701068211,141,76.9,5701068213,212,2.5,5701068209,140,21.2,5701068207,56,Back,5701068519,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025499,531,43,2,74,47,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-04T03:43:42.864Z,2025-05-04T03:43:54Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5701068403,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025509,533,1,2,74,48,aj8ytsr2ap33tod0hd8ofzaw9,1,21.2,76.9,2025-05-04T03:43:43.712Z,2025-05-04T03:43:45Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5701068255,141,92.4,5701068257,212,22.0,5701068259,213,0.50,5701068251,56,Back,5701068253,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025511,534,3,2,74,50,aj8ytsr2ap33tod0hd8ofzaw9,0,39.2,91.4,2025-05-04T03:43:45.352Z,2025-05-04T03:43:53Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5701068267,286,,5701068265,56,Back,5701068303,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025515,556,7,2,74,50,cf5r1qpotp6n5i3vdchsp2en1,1,60.8,8.6,2025-05-04T03:43:45.353Z,2025-05-04T03:43:52Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5701068277,285,,5701068275,56,Right,5701068273,167,,5701068297,233,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025567,535,5,2,74,51,aj8ytsr2ap33tod0hd8ofzaw9,1,40.9,101.8,2025-05-04T03:43:46.073Z,2025-05-04T04:17:50Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5701068505,347,,5701068521,233,557,5701068503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025535,557,5,2,74,51,cf5r1qpotp6n5i3vdchsp2en1,0,59.1,-1.8,2025-05-04T03:43:46.073Z,2025-05-04T04:17:51Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5701068369,347,,5701068525,233,535,5701068363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025583,536,1,2,75,5,aj8ytsr2ap33tod0hd8ofzaw9,0,43.6,100.0,2025-05-04T03:44:00.881Z,2025-05-04T03:44:03Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5701068615,141,85.6,5701068617,212,32.4,5701068613,140,72.7,5701068621,1,,5701068611,56,Left,5701068619,213,5.95,5701068609,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025593,537,3,2,75,10,aj8ytsr2ap33tod0hd8ofzaw9,1,67.0,86.2,2025-05-04T03:44:05.185Z,2025-05-04T04:17:09Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5701068699,56,Left,5701068701,286,,5701068735,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025599,561,45,2,75,10,cf5r1qpotp6n5i3vdchsp2en1,0,33.0,13.8,2025-05-04T03:44:05.185Z,2025-05-04T04:17:10Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5701068733,285,,5701068731,56,Back,5701068751,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025589,560,8,2,75,10,cf5r1qpotp6n5i3vdchsp2en1,1,32.1,14.6,2025-05-04T03:44:05.697Z,2025-05-04T03:44:05Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5701068679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025603,538,1,2,75,11,aj8ytsr2ap33tod0hd8ofzaw9,1,65.6,84.1,2025-05-04T03:44:06.128Z,2025-05-04T03:44:09Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5701068761,140,48.8,5701068763,141,58.7,5701068767,213,3.92,5701068765,212,24.7,5701068759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025633,539,1,2,75,13,aj8ytsr2ap33tod0hd8ofzaw9,1,53.5,52.7,2025-05-04T03:44:08.896Z,2025-05-04T03:44:16Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5701068895,212,28.5,5701068897,213,5.06,5701068891,140,62.8,5701068889,56,Right,5701068893,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025639,540,1,2,75,21,aj8ytsr2ap33tod0hd8ofzaw9,1,65.3,12.8,2025-05-04T03:44:16.496Z,2025-05-04T03:44:19Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5701068923,213,5.88,5701068919,141,7.0,5701068921,212,10.0,5701068917,140,74.0,5701068915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025653,541,1,2,75,24,aj8ytsr2ap33tod0hd8ofzaw9,1,72.7,9.2,2025-05-04T03:44:19.616Z,2025-05-04T03:44:21Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5701068997,212,10.7,5701068995,141,17.4,5701068991,56,Right,5701068999,213,2.59,5701068993,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025659,542,1,2,75,26,aj8ytsr2ap33tod0hd8ofzaw9,1,63.7,19.4,2025-05-04T03:44:21.585Z,2025-05-04T03:44:23Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5701069037,141,36.6,5701069035,140,64.7,5701069041,213,1.48,5701069033,56,Center,5701069039,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025671,543,1,2,75,28,aj8ytsr2ap33tod0hd8ofzaw9,1,64.7,36.6,2025-05-04T03:44:23.369Z,2025-05-04T03:44:25Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5701069099,141,21.6,5701069101,212,20.7,5701069097,140,47.5,5701069095,56,Back,5701069103,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025693,544,1,2,75,30,aj8ytsr2ap33tod0hd8ofzaw9,1,46.9,25.0,2025-05-04T03:44:25.161Z,2025-05-04T03:44:29Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5701069205,140,47.3,5701069207,141,64.8,5701069211,213,1.56,5701069209,212,27.1,5701069203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025723,545,1,2,75,33,aj8ytsr2ap33tod0hd8ofzaw9,1,58.0,65.2,2025-05-04T03:44:28.809Z,2025-05-04T03:44:33Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5701069341,213,0.75,5701069337,141,93.2,5701069335,140,77.4,5701069339,212,27.9,5701069333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025749,546,1,2,75,38,aj8ytsr2ap33tod0hd8ofzaw9,1,77.4,93.2,2025-05-04T03:44:33.184Z,2025-05-04T03:44:37Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5701069453,140,71.4,5701069459,213,3.98,5701069451,56,Left,5701069455,141,82.9,5701069457,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025753,547,1,2,75,42,aj8ytsr2ap33tod0hd8ofzaw9,0,73.3,89.0,2025-05-04T03:44:37.098Z,2025-05-04T03:44:37Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5701069483,212,8.1,5701069477,56,Left,5701069475,155,,5701069481,141,86.5,5701069479,140,80.8,5701069485,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025763,562,12,2,75,44,cf5r1qpotp6n5i3vdchsp2en1,1,23.6,14.7,2025-05-04T03:44:39.128Z,2025-05-04T03:44:40Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5701069511,141,7.3,5701069507,56,Back,5701069513,212,13.2,5701069515,213,5.89,5701069509,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025767,563,1,2,75,45,cf5r1qpotp6n5i3vdchsp2en1,0,35.6,7.1,2025-05-04T03:44:40.136Z,2025-05-04T03:44:42Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5701069537,141,5.8,5701069535,140,38.3,5701069663,286,,5701069533,56,Back,5701069531,157,,5701069539,212,3.0,5701069543,1,,5701069659,233,548,5701069541,213,5.98,5701069657,236,,,,,,,,,,,,,,,,,,,,,,,,,
2810025787,548,74,2,75,45,aj8ytsr2ap33tod0hd8ofzaw9,1,73.3,87.2,2025-05-04T03:44:40.137Z,2025-05-04T04:17:19Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5701069641,285,,5701069639,56,Left,5701069673,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026007,559,3,2,75,47,aj8ytsr2ap33tod0hd8ofzaw9,0,74.6,93.0,2025-05-04T03:44:42.183Z,2025-05-04T04:17:17Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5701070651,286,,5701070649,56,Left,5701070673,233,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025789,564,7,2,75,47,cf5r1qpotp6n5i3vdchsp2en1,0,25.4,7.0,2025-05-04T03:44:42.184Z,2025-05-04T04:17:16Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5701070449,285,,5701069651,56,Back,5701070669,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025815,549,5,2,75,47,aj8ytsr2ap33tod0hd8ofzaw9,1,72.8,102.0,2025-05-04T03:44:42.839Z,2025-05-04T04:17:51Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5701069787,56,Left,5701069807,233,565,5701069789,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025793,565,5,2,75,47,cf5r1qpotp6n5i3vdchsp2en1,0,27.2,-2.0,2025-05-04T03:44:42.839Z,2025-05-04T04:17:51Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5701069687,347,,5701069817,233,549,5701069685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025821,550,1,2,75,52,aj8ytsr2ap33tod0hd8ofzaw9,1,79.8,100.0,2025-05-04T03:44:47.585Z,2025-05-04T03:44:49Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5701069831,141,89.4,5701069833,212,8.6,5701069829,140,80.8,5701069835,213,4.83,5701069825,107,,5701069827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025829,551,1,2,75,54,aj8ytsr2ap33tod0hd8ofzaw9,1,80.8,89.4,2025-05-04T03:44:49.081Z,2025-05-04T03:44:50Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5701069885,213,3.79,5701069881,141,84.7,5701069883,212,5.3,5701069879,140,76.8,5701069877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025843,552,1,2,75,55,aj8ytsr2ap33tod0hd8ofzaw9,1,76.8,84.7,2025-05-04T03:44:49.961Z,2025-05-04T03:44:52Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5701069909,56,Center,5701069917,213,4.11,5701069915,212,22.3,5701069911,140,64.7,5701069913,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025851,553,1,2,75,56,aj8ytsr2ap33tod0hd8ofzaw9,1,64.7,57.8,2025-05-04T03:44:51.801Z,2025-05-04T03:44:53Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5701069945,141,50.7,5701069947,212,11.5,5701069941,56,Center,5701069949,213,5.85,5701069943,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025875,554,1,2,75,58,aj8ytsr2ap33tod0hd8ofzaw9,1,74.6,50.7,2025-05-04T03:44:53.753Z,2025-05-04T03:44:57Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5701070047,168,,5701070045,3,,5701070055,141,49.6,5701070057,212,4.9,5701070051,56,Center,5701070059,213,6.13,5701070053,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025883,555,1,2,76,2,aj8ytsr2ap33tod0hd8ofzaw9,1,79.2,49.6,2025-05-04T03:44:57.009Z,2025-05-04T03:44:58Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5701070093,140,78.9,5701070099,213,1.63,5701070091,56,Center,5701070095,141,57.9,5701070097,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025901,556,1,2,76,2,aj8ytsr2ap33tod0hd8ofzaw9,1,78.9,57.9,2025-05-04T03:44:57.817Z,2025-05-04T03:46:26Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,1.0,,5701070167,141,62.0,5701070165,140,94.0,5701072091,210,13,5701072093,154,,5701070171,213,0.17,5701070169,212,16.1,5701070163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025905,557,13,2,76,4,aj8ytsr2ap33tod0hd8ofzaw9,1,86.1,60.1,2025-05-04T03:44:59.537Z,2025-05-04T04:28:35Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5701072127,231,51.6,5701072125,230,98.2,5701072115,154,,5701072117,55,556,5701072113,29,,5701072123,103,2.8,5701072031,72,,5701070181,17,,5701070179,22,,5701072121,102,42.2,5701125881,84,5701070183,56,Center,,,,,,,,,,,,,,,,,,,
2810025971,558,5,2,76,5,aj8ytsr2ap33tod0hd8ofzaw9,0,100.8,40.8,2025-05-04T03:45:00.265Z,2025-05-04T04:17:52Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5701070487,233,566,5701070469,346,,5701070467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810025963,566,5,2,76,5,cf5r1qpotp6n5i3vdchsp2en1,1,-0.8,59.2,2025-05-04T03:45:00.265Z,2025-05-04T04:17:52Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5701070443,346,,5701070441,56,Back,5701070483,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026031,567,1,2,76,37,cf5r1qpotp6n5i3vdchsp2en1,0,3.5,42.7,2025-05-04T03:45:32.633Z,2025-05-04T03:45:36Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5701070763,213,6.14,5701070769,74,,5701070761,212,64.5,5701070765,1,,5701070755,56,Center,5701070757,140,64.3,5701070753,124,,5701070759,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026049,560,44,2,76,40,aj8ytsr2ap33tod0hd8ofzaw9,1,37.9,74.2,2025-05-04T03:45:35.848Z,2025-05-04T04:17:27Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5701070831,285,,5701070829,56,Back,5701070837,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026035,568,44,2,76,40,cf5r1qpotp6n5i3vdchsp2en1,0,62.1,25.8,2025-05-04T03:45:35.849Z,2025-05-04T04:17:27Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5701070779,56,Center,5701070781,286,,5701070861,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026059,561,1,2,76,41,aj8ytsr2ap33tod0hd8ofzaw9,1,41.4,79.7,2025-05-04T03:45:36.145Z,2025-05-04T04:20:18Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5701070885,141,96.0,5701070887,212,11.1,5701070883,140,40.9,5701070881,56,Back,5701070889,213,1.62,5701070879,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026063,562,1,2,76,44,aj8ytsr2ap33tod0hd8ofzaw9,0,40.9,96.0,2025-05-04T03:45:39.730Z,2025-05-04T03:45:42Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5701070915,140,86.8,5701070917,141,89.0,5701070923,1,,5701070911,157,,5701070919,212,48.4,5701070913,56,Left,5701070921,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026083,570,1,2,76,48,cf5r1qpotp6n5i3vdchsp2en1,1,14.2,16.2,2025-05-04T03:45:43.392Z,2025-05-04T03:45:45Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5701070989,56,Back,5701070993,141,41.3,5701070991,140,7.7,5701070995,212,18.4,5701070997,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026103,571,1,2,76,49,cf5r1qpotp6n5i3vdchsp2en1,1,7.0,41.5,2025-05-04T03:45:44.866Z,2025-05-04T03:45:54Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5701071083,1,,5701071075,212,36.8,5701071067,56,Back,5701071065,157,,5701071071,141,41.0,5701071069,140,42.0,5701071079,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026125,572,4,2,76,53,cf5r1qpotp6n5i3vdchsp2en1,1,46.3,34.9,2025-05-04T03:45:48.778Z,2025-05-04T04:07:15Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5701071239,56,Back,5701071333,233,564,5701071237,13,,5701071245,286,,5701071243,265,,5701071241,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026113,564,4,2,76,53,aj8ytsr2ap33tod0hd8ofzaw9,0,53.7,65.1,2025-05-04T03:45:48.779Z,2025-05-04T04:07:16Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5701071339,233,572,5701071311,13,,5701071119,56,Center,5701071225,285,,5701071313,152,,5701071315,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026183,573,1,2,77,8,cf5r1qpotp6n5i3vdchsp2en1,1,48.3,31.6,2025-05-04T03:46:03.137Z,2025-05-04T03:46:04Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5701071433,152,,5701071431,5,,5701071439,141,23.7,5701071443,213,5.83,5701071441,212,12.3,5701071437,140,58.8,5701071435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026227,574,1,2,77,9,cf5r1qpotp6n5i3vdchsp2en1,1,54.6,26.2,2025-05-04T03:46:04.322Z,2025-05-04T03:46:13Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5701071653,56,Back,5701071659,212,23.5,5701071657,141,36.4,5701071661,213,2.84,5701071655,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026233,575,1,2,77,17,cf5r1qpotp6n5i3vdchsp2en1,1,31.2,39.5,2025-05-04T03:46:12.793Z,2025-05-04T03:46:14Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5701071695,140,39.1,5701071697,141,40.9,5701071693,56,Back,5701071699,212,8.3,5701071701,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026245,576,1,2,77,18,cf5r1qpotp6n5i3vdchsp2en1,1,39.1,40.9,2025-05-04T03:46:13.866Z,2025-05-04T03:46:15Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5701071763,140,32.1,5701071769,213,4.20,5701071761,56,Back,5701071767,212,15.0,5701071765,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026259,577,1,2,77,20,cf5r1qpotp6n5i3vdchsp2en1,1,32.1,21.5,2025-05-04T03:46:15.674Z,2025-05-04T03:46:18Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5701071853,1,,5701071843,56,Center,5701071849,212,45.6,5701071841,155,,5701071851,213,0.29,5701071845,140,73.8,5701071847,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026263,578,1,2,77,23,cf5r1qpotp6n5i3vdchsp2en1,1,74.6,40.3,2025-05-04T03:46:18.058Z,2025-05-04T03:46:20Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5701071893,156,,5701071867,140,55.3,5701071865,56,Center,5701071869,141,40.3,5701071871,212,20.3,5701071873,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810026277,579,1,2,77,24,cf5r1qpotp6n5i3vdchsp2en1,1,55.3,40.3,2025-05-04T03:46:19.793Z,2025-05-04T03:46:21Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5701071959,3,,5701071967,140,58.2,5701071965,56,Center,5701071973,213,1.32,5701071971,212,12.3,5701071969,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
