id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/18/value
2822670529,669,1,2,78,28,5x54jbfk11lrsmipgsx7cdbai,1,55.1,83.0,2025-06-14T23:43:59.132Z,2025-06-14T23:44:02Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771280947,140,67.2,5771280951,212,15.7,5771280949,141,96.5,5771280953,213,0.63,5771280945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670533,670,50,2,78,29,5x54jbfk11lrsmipgsx7cdbai,1,66.6,93.4,2025-06-14T23:44:00.473Z,2025-06-15T00:06:30Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771280971,56,Left,5771280973,286,,5771281019,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670531,518,7,2,78,29,b1rpb2ox52uxcmjrsnqd95pk5,1,33.4,6.6,2025-06-14T23:44:00.474Z,2025-06-16T03:11:24Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771281003,233,670,5773230811,385,,5771280965,167,,5771280967,56,Back,5773230813,178,,5771280969,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670539,519,5,2,78,31,b1rpb2ox52uxcmjrsnqd95pk5,0,36.0,-1.6,2025-06-14T23:44:02.426Z,2025-06-14T23:53:50Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771281227,233,671,5771281001,347,,5771280999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670561,671,5,2,78,31,5x54jbfk11lrsmipgsx7cdbai,1,64.0,101.6,2025-06-14T23:44:02.426Z,2025-06-14T23:53:50Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771281165,347,,5771281219,233,519,5771281163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670611,672,1,2,78,38,5x54jbfk11lrsmipgsx7cdbai,1,60.5,100.0,2025-06-14T23:44:08.869Z,2025-06-14T23:44:12Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771281401,1,,5771281389,107,,5771281393,140,34.3,5771281395,141,88.0,5771281397,212,28.9,5771281399,213,3.45,5771281391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670671,673,1,2,78,41,5x54jbfk11lrsmipgsx7cdbai,1,34.3,88.0,2025-06-14T23:44:12.108Z,2025-06-14T23:44:17Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771281745,56,Back,5771281755,1,,5771281753,213,4.75,5771281751,212,34.2,5771281749,141,37.7,5771281747,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670709,674,1,2,78,46,5x54jbfk11lrsmipgsx7cdbai,1,36.3,35.1,2025-06-14T23:44:17.580Z,2025-06-14T23:44:20Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771281951,140,49.1,5771281955,212,17.4,5771281949,56,Back,5771281957,213,5.60,5771281953,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670735,675,1,2,78,49,5x54jbfk11lrsmipgsx7cdbai,1,59.3,8.3,2025-06-14T23:44:20.436Z,2025-06-14T23:44:23Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5771282101,141,4.6,5771282097,56,Right,5771282105,213,6.11,5771282099,140,72.7,5771282103,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670759,676,1,2,78,52,5x54jbfk11lrsmipgsx7cdbai,0,76.2,5.3,2025-06-14T23:44:23.509Z,2025-06-16T03:17:04Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771282255,141,41.0,5771282253,140,90.4,5773235601,20,,5773235599,224,,5771282251,56,Center,5771282259,213,1.02,5771282247,2,,5771282257,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670831,520,12,2,78,55,b1rpb2ox52uxcmjrsnqd95pk5,1,10.6,62.9,2025-06-14T23:44:26.354Z,2025-06-14T23:44:32Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771282607,140,11.2,5771282613,213,1.45,5771282609,141,70.8,5771282611,212,5.4,5771282605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670819,677,15,2,78,59,5x54jbfk11lrsmipgsx7cdbai,1,96.8,35.4,2025-06-14T23:44:30.788Z,2025-06-16T04:05:04Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5771350291,82,,5771356653,147,46.6,5771356639,78,,5771356643,103,19,5771350015,22,,5771356645,215,,5771356649,100,,5771350755,230,98.1,5771356671,233,521,5771350757,231,5771282551,56,Center,5771350287,20,41.3,5771357409,101,5771350017,62,,,5771356647,458,,5771356651,146,99.4,5771356641,102,,,,,,,,,,,,49.1,
2822670833,521,10,2,79,0,b1rpb2ox52uxcmjrsnqd95pk5,1,0.6,53.4,2025-06-14T23:44:30.888Z,2025-06-15T00:14:08Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771350789,233,677,5771350305,94,,5771350507,14,,5771282621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670885,678,13,2,79,3,5x54jbfk11lrsmipgsx7cdbai,1,90.5,31.6,2025-06-14T23:44:34.382Z,2025-06-16T03:17:50Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771299089,22,,5771300973,230,98.4,5773236099,108,,5771282851,56,Center,5771300975,231,47.8,5771300955,73,,5771300965,153,,5771299091,63,,5771300963,458,,5771300961,328,5771300969,147,76,5771300959,103,,5771300957,102,5771300967,146,76.0,97.6,5771299975,20,,,,,,,,,,,,,,,,,12.5,,
2822674859,734,61,2,79,4,5x54jbfk11lrsmipgsx7cdbai,0,97.0,72.6,2025-06-14T23:44:34.936Z,2025-06-16T03:17:51Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771307499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670873,522,5,2,79,5,b1rpb2ox52uxcmjrsnqd95pk5,1,5.5,-0.6,2025-06-14T23:44:36.318Z,2025-06-16T03:17:55Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771282813,347,,5771282811,56,Back,5771282885,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822670889,679,5,2,79,5,5x54jbfk11lrsmipgsx7cdbai,0,94.5,100.6,2025-06-14T23:44:36.318Z,2025-06-16T03:17:56Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771282921,233,522,5771282881,347,,5771282879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671121,523,18,2,79,24,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:44:54.853Z,2025-06-16T03:18:10Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5771284137,42,,5771284141,59,9,5771284139,44,Forward,5771284189,55,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671125,524,19,2,79,24,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:44:54.854Z,2025-06-16T03:18:10Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5771284161,293,1,5771284151,42,,5771284159,292,9,5771284157,59,32,5771284155,145,10,5771284165,55,523,5771284163,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671181,525,18,2,79,28,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:44:59.535Z,2025-06-16T03:18:16Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771284447,59,13,5771284485,55,526,5771284439,42,,5771284443,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671185,526,19,2,79,28,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:44:59.536Z,2025-06-16T03:18:16Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5771284463,292,5,5771284455,42,,5771284465,293,2,5771284467,44,Midfielder,5771284461,59,2,5771284459,145,2,5771284469,55,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671215,527,1,2,79,42,b1rpb2ox52uxcmjrsnqd95pk5,0,12.5,0.0,2025-06-14T23:45:13.202Z,2025-06-14T23:45:14Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771284587,212,15.8,5771284583,140,25.1,5771284589,213,0.57,5771284579,107,,5771284581,56,Back,5771284585,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671237,680,8,2,79,43,5x54jbfk11lrsmipgsx7cdbai,1,69.2,92.0,2025-06-14T23:45:13.963Z,2025-06-16T03:18:28Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771284731,15,,5773236791,385,,5771284707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671243,528,1,2,79,44,b1rpb2ox52uxcmjrsnqd95pk5,1,31.1,16.4,2025-06-14T23:45:15.274Z,2025-06-14T23:45:16Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5771284741,213,2.92,5771284733,56,Back,5771284735,140,29.1,5771284737,141,17.1,5771284739,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671245,529,1,2,79,45,b1rpb2ox52uxcmjrsnqd95pk5,0,29.1,17.1,2025-06-14T23:45:16.570Z,2025-06-14T23:45:18Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5771284793,236,,5771284753,213,0.03,5771284795,233,681,5771284745,56,Back,5771284747,140,32.8,5771284749,141,17.3,5771284799,286,,5771284751,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671255,681,74,2,79,45,5x54jbfk11lrsmipgsx7cdbai,1,67.0,86.0,2025-06-14T23:45:16.571Z,2025-06-14T23:54:02Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771284783,285,,5771284801,233,529,5771284781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671283,683,1,2,79,49,5x54jbfk11lrsmipgsx7cdbai,1,60.4,80.2,2025-06-14T23:45:19.923Z,2025-06-14T23:45:20Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771284907,140,55.0,5771284909,141,69.0,5771284911,212,9.5,5771284913,213,4.07,5771284905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671299,684,1,2,79,49,5x54jbfk11lrsmipgsx7cdbai,1,55.0,69.0,2025-06-14T23:45:20.499Z,2025-06-14T23:45:23Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771284999,212,19.6,5771284997,141,42.7,5771284995,140,47.3,5771284993,56,Back,5771285001,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671353,685,1,2,79,52,5x54jbfk11lrsmipgsx7cdbai,1,47.3,42.7,2025-06-14T23:45:23.115Z,2025-06-14T23:45:32Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771285283,141,48.5,5771285287,213,3.01,5771285285,212,30.7,5771285281,140,18.3,5771285279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671371,686,1,2,80,1,5x54jbfk11lrsmipgsx7cdbai,1,20.9,40.7,2025-06-14T23:45:32.797Z,2025-06-14T23:45:35Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5771285377,141,16.1,5771285373,56,Back,5771285379,212,16.7,5771285381,213,4.71,5771285375,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671399,687,1,2,80,5,5x54jbfk11lrsmipgsx7cdbai,0,21.9,12.8,2025-06-14T23:45:35.836Z,2025-06-14T23:45:39Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771285571,1,,5771285563,140,73.5,5771285565,141,42.1,5771285567,212,57.7,5771285569,213,0.35,5771285559,155,,5771285561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671445,531,1,2,80,9,b1rpb2ox52uxcmjrsnqd95pk5,1,28.5,51.8,2025-06-14T23:45:40.647Z,2025-06-14T23:45:43Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771285775,212,14.8,5771285771,140,15.1,5771285773,141,58.5,5771285777,213,2.83,5771285769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671455,532,1,2,80,12,b1rpb2ox52uxcmjrsnqd95pk5,1,9.4,57.9,2025-06-14T23:45:43.410Z,2025-06-16T03:18:56Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5771285839,212,8.6,5771285837,141,66.9,5771285835,140,15.1,5771285841,213,0.80,5771285833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671477,533,1,2,80,13,b1rpb2ox52uxcmjrsnqd95pk5,1,17.1,67.8,2025-06-14T23:45:44.402Z,2025-06-14T23:45:48Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771285989,213,4.75,5771285981,56,Back,5771285985,141,34.9,5771285987,212,22.4,5771285983,140,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671501,534,1,2,80,17,b1rpb2ox52uxcmjrsnqd95pk5,1,20.4,33.4,2025-06-14T23:45:47.930Z,2025-06-14T23:45:51Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771286119,56,Back,5771286123,141,69.7,5771286127,213,1.58,5771286125,212,24.7,5771286121,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671555,535,1,2,80,20,b1rpb2ox52uxcmjrsnqd95pk5,1,20.1,69.7,2025-06-14T23:45:51.250Z,2025-06-14T23:45:56Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771286427,213,1.19,5771286423,141,89.6,5771286419,56,Back,5771286421,140,25.2,5771286425,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671591,536,1,2,80,25,b1rpb2ox52uxcmjrsnqd95pk5,1,32.6,95.1,2025-06-14T23:45:56.723Z,2025-06-16T03:19:09Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771286623,155,,5771286631,212,40.0,5771286625,56,Center,5771286635,1,,5771286627,140,60.3,5771286633,213,5.53,5771286629,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671613,537,1,2,80,31,b1rpb2ox52uxcmjrsnqd95pk5,1,62.5,36.0,2025-06-14T23:46:01.874Z,2025-06-14T23:46:06Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5771286773,56,Right,5771286777,141,14.6,5771286781,213,5.73,5771286775,140,84.9,5771286779,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671621,538,3,2,80,35,b1rpb2ox52uxcmjrsnqd95pk5,1,85.6,18.8,2025-06-14T23:46:06.298Z,2025-06-16T03:19:20Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5773237209,464,,5771286815,56,Right,5771286817,286,,5771286865,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671623,688,45,2,80,35,5x54jbfk11lrsmipgsx7cdbai,0,14.4,81.2,2025-06-14T23:46:06.298Z,2025-06-15T00:14:13Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771286821,285,,5771286819,56,Back,5771286879,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671649,539,1,2,80,37,b1rpb2ox52uxcmjrsnqd95pk5,1,85.9,27.0,2025-06-14T23:46:08.602Z,2025-06-16T03:19:30Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5771286983,212,10.2,5771286977,56,Center,5771286985,213,3.53,5771286981,141,21.3,5771286979,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671651,540,1,2,80,38,b1rpb2ox52uxcmjrsnqd95pk5,1,75.7,15.0,2025-06-14T23:46:09.106Z,2025-06-14T23:46:09Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5771287001,213,1.66,5771286995,140,75.1,5771286999,212,7.0,5771286993,56,Center,5771286997,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671687,541,1,2,80,38,b1rpb2ox52uxcmjrsnqd95pk5,0,75.1,25.3,2025-06-14T23:46:09.707Z,2025-06-14T23:46:13Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5771287161,141,14.9,5771287165,213,5.78,5771287159,140,87.2,5771287163,212,14.5,5771287157,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671729,690,1,2,80,45,5x54jbfk11lrsmipgsx7cdbai,1,5.0,86.5,2025-06-14T23:46:16.148Z,2025-06-14T23:46:17Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771287379,212,8.9,5771287381,213,4.63,5771287375,140,4.3,5771287377,141,73.5,5771287373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671753,691,1,2,80,46,5x54jbfk11lrsmipgsx7cdbai,0,4.3,73.5,2025-06-14T23:46:17.723Z,2025-06-14T23:46:20Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771287529,1,,5771287521,140,51.6,5771287517,157,,5771287525,212,49.8,5771287527,213,0.06,5771287523,141,77.8,5771287519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671787,542,1,2,80,51,b1rpb2ox52uxcmjrsnqd95pk5,1,52.2,23.6,2025-06-14T23:46:21.826Z,2025-06-14T23:46:23Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771287703,141,61.4,5771287699,56,Center,5771287707,213,1.59,5771287701,140,51.7,5771287705,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671827,544,1,2,80,53,b1rpb2ox52uxcmjrsnqd95pk5,1,51.7,62.0,2025-06-14T23:46:24.059Z,2025-06-14T23:46:29Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771287883,140,56.5,5771287887,212,7.2,5771287881,56,Center,5771287885,141,54.5,5771287889,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671877,545,1,2,80,58,b1rpb2ox52uxcmjrsnqd95pk5,1,61.3,56.6,2025-06-14T23:46:28.988Z,2025-06-14T23:46:33Z,7o3vvz5w2ftz08ba23b79mgkq,A. Diop,,,5771288145,56,Center,5771288153,213,5.09,5771288151,212,14.1,5771288149,141,37.3,5771288147,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671893,546,1,2,81,2,b1rpb2ox52uxcmjrsnqd95pk5,1,65.2,32.5,2025-06-14T23:46:33.113Z,2025-06-14T23:46:37Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5771288207,56,Center,5771288211,141,33.3,5771288223,4,,5771288209,140,89.1,5771288213,212,25.1,5771288215,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671919,547,3,2,81,6,b1rpb2ox52uxcmjrsnqd95pk5,1,89.4,32.4,2025-06-14T23:46:37.427Z,2025-06-16T03:19:59Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5771288317,56,Center,5773237517,464,,5771288391,233,692,5771288319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671917,692,45,2,81,6,5x54jbfk11lrsmipgsx7cdbai,0,10.6,67.6,2025-06-14T23:46:37.427Z,2025-06-14T23:46:43Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771288401,233,547,5771288315,285,,5771288313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671927,548,1,2,81,8,b1rpb2ox52uxcmjrsnqd95pk5,0,89.3,37.4,2025-06-14T23:46:39.082Z,2025-06-14T23:52:27Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5771304837,141,46.4,5771304841,213,2.10,5771304839,212,7.1,5771288361,56,Center,5771304835,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671965,694,8,2,81,9,5x54jbfk11lrsmipgsx7cdbai,1,12.8,58.7,2025-06-14T23:46:40.354Z,2025-06-16T03:20:08Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771288557,56,Back,5773237651,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671979,695,1,2,81,10,5x54jbfk11lrsmipgsx7cdbai,1,12.6,65.2,2025-06-14T23:46:41.354Z,2025-06-16T03:20:12Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771288635,212,9.2,5771288631,140,6.3,5771288629,56,Back,5771288633,141,74.5,5771288637,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671995,697,1,2,81,15,5x54jbfk11lrsmipgsx7cdbai,0,6.1,79.9,2025-06-14T23:46:46.341Z,2025-06-16T03:20:19Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771288717,141,75.4,5771288711,155,,5771288719,212,34.2,5771288723,1,,5771288713,56,Back,5771288721,213,6.19,5771288715,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822671999,549,44,2,81,16,b1rpb2ox52uxcmjrsnqd95pk5,1,66.7,22.1,2025-06-14T23:46:47.451Z,2025-06-16T03:20:25Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771288733,286,,5771288813,233,698,5771288731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822672001,698,44,2,81,16,5x54jbfk11lrsmipgsx7cdbai,0,33.3,77.9,2025-06-14T23:46:47.452Z,2025-06-16T03:20:25Z,1rsr9bg12y3480inhp9pn22vo,B. Karamoko,,,5771288741,285,,5771288829,233,549,5771288739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822672003,550,1,2,81,16,b1rpb2ox52uxcmjrsnqd95pk5,0,66.8,23.3,2025-06-14T23:46:47.796Z,2025-06-16T03:20:31Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771288753,212,15.9,5771288745,3,,5771288755,213,0.38,5771288747,56,Center,5771288751,141,31.9,5771288749,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822672027,699,1,2,81,17,5x54jbfk11lrsmipgsx7cdbai,1,19.8,64.4,2025-06-14T23:46:48.163Z,2025-06-16T03:21:47Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771288893,213,6.00,5771288889,141,59.1,5771288887,140,31.5,5771288895,1,,5771288885,56,Back,5771288891,212,12.8,5771288883,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822672031,551,43,2,81,18,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T23:46:49.242Z,2025-06-16T03:21:42Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5771288911,213,6.22,5771288901,3,0,5773238613,144,1,5771288909,212,1.1,5771288907,141,45.1,5771288905,140,54.9,5771288903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823020461,820,50,2,81,18,5x54jbfk11lrsmipgsx7cdbai,1,33.8,59.6,2025-06-14T23:46:49.769Z,2025-06-16T03:41:40Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5773248573,233,552,5773238393,286,,5773238391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822672035,552,7,2,81,18,b1rpb2ox52uxcmjrsnqd95pk5,0,66.2,40.4,2025-06-14T23:46:49.770Z,2025-06-16T03:41:40Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771288927,56,Center,5773248567,233,820,5773248571,285,,5773238581,385,,5773238583,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823020581,821,1,2,81,21,5x54jbfk11lrsmipgsx7cdbai,0,30.5,64.8,2025-06-14T23:46:52.524Z,2025-06-16T03:22:04Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5773239071,213,5.80,5773239063,56,Center,5773239065,140,62.0,5773239067,141,39.5,5773239073,1,,5773239061,157,,5773239069,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
