id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818718689,819,1,2,79,40,bk3zg8yaj5uoqhxzwons3bo8a,1,34.2,81.8,2025-05-25T03:43:17.332Z,2025-05-25T03:43:22Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749137207,141,67.0,5749137205,140,34.5,5749137203,56,Back,5749137211,213,4.74,5749137209,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718695,820,50,2,79,45,bk3zg8yaj5uoqhxzwons3bo8a,1,31.1,65.1,2025-05-25T03:43:21.766Z,2025-05-25T04:07:56Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749137225,56,Back,5749137237,233,715,5749137241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718691,715,7,2,79,45,b5l2e3csycjb8twvq9ek0j5gq,0,68.9,34.9,2025-05-25T03:43:21.767Z,2025-05-25T04:07:55Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5749137221,56,Center,5749137229,233,820,5749137223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718711,821,1,2,79,47,bk3zg8yaj5uoqhxzwons3bo8a,1,41.8,44.5,2025-05-25T03:43:24.036Z,2025-05-25T03:43:26Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749137331,141,41.9,5749137329,140,58.8,5749137335,213,6.18,5749137333,212,17.9,5749137327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718719,822,61,2,79,47,bk3zg8yaj5uoqhxzwons3bo8a,0,58.8,41.9,2025-05-25T03:43:24.076Z,2025-05-25T03:43:46Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5749137355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718715,716,1,2,79,48,b5l2e3csycjb8twvq9ek0j5gq,1,50.4,49.1,2025-05-25T03:43:24.583Z,2025-05-25T03:43:26Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749137339,56,Center,5749137343,141,41.3,5749137345,212,8.8,5749137347,213,5.64,5749137341,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718721,717,50,2,79,49,b5l2e3csycjb8twvq9ek0j5gq,1,53.7,44.0,2025-05-25T03:43:26.120Z,2025-05-25T03:43:34Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749137423,233,823,5749137357,56,Center,5749137359,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718729,823,7,2,79,49,bk3zg8yaj5uoqhxzwons3bo8a,0,46.3,56.0,2025-05-25T03:43:26.121Z,2025-05-25T03:43:32Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5749137387,233,717,5749137385,285,,5749137383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718727,718,61,2,79,51,b5l2e3csycjb8twvq9ek0j5gq,1,58.0,41.0,2025-05-25T03:43:27.998Z,2025-05-25T03:43:28Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749137381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718741,719,3,2,79,53,b5l2e3csycjb8twvq9ek0j5gq,1,56.8,42.3,2025-05-25T03:43:29.631Z,2025-05-25T04:08:05Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749137537,233,824,5749137451,286,,5749137449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718763,824,45,2,79,53,bk3zg8yaj5uoqhxzwons3bo8a,0,43.2,57.7,2025-05-25T03:43:29.631Z,2025-05-25T04:08:06Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749137545,233,719,5749137523,56,Back,5749137525,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718793,721,1,2,79,56,b5l2e3csycjb8twvq9ek0j5gq,1,46.4,42.1,2025-05-25T03:43:33.095Z,2025-05-25T03:43:38Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749137653,140,68.8,5749137651,56,Right,5749137659,213,5.63,5749137655,141,15.6,5749137657,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718823,722,1,2,80,1,b5l2e3csycjb8twvq9ek0j5gq,0,70.7,16.2,2025-05-25T03:43:38.063Z,2025-05-25T03:43:42Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749137801,140,78.2,5749137811,213,5.93,5749137795,56,Right,5749137809,212,8.4,5749137805,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718817,825,8,2,80,5,bk3zg8yaj5uoqhxzwons3bo8a,1,26.5,89.3,2025-05-25T03:43:41.701Z,2025-05-25T03:43:41Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749137779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718867,723,1,2,80,6,b5l2e3csycjb8twvq9ek0j5gq,1,78.7,12.3,2025-05-25T03:43:43.079Z,2025-05-25T03:43:49Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749137999,56,Right,5749138001,140,73.5,5749138007,213,2.76,5749138005,212,5.9,5749138003,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718877,724,4,2,80,12,b5l2e3csycjb8twvq9ek0j5gq,1,65.2,21.4,2025-05-25T03:43:48.451Z,2025-05-25T03:43:54Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749138059,56,Center,5749138065,286,,5749138063,265,,5749138087,233,826,5749138061,152,,5749138057,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718859,826,4,2,80,12,bk3zg8yaj5uoqhxzwons3bo8a,0,34.8,78.6,2025-05-25T03:43:48.452Z,2025-05-25T03:43:55Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749138097,233,724,5749138043,152,,5749138039,13,,5749138041,56,Back,5749138047,285,,5749138045,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718991,827,18,2,80,23,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:43:59.461Z,2025-05-25T03:44:49Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749138569,59,19,5749138593,55,828,5749138565,42,,5749138567,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818718995,828,19,2,80,23,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:43:59.462Z,2025-05-25T05:19:00Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5749138587,44,Midfielder,5749138583,145,9,5749138585,59,16,5749139759,293,5,5749138589,55,827,5749139791,292,5,5749138579,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719025,829,18,2,80,28,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:44:04.891Z,2025-05-25T03:44:20Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749138767,55,830,5749138733,59,9,5749138729,42,,5749138731,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719029,830,19,2,80,28,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:44:04.892Z,2025-05-25T03:44:55Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5749138763,55,829,5749138759,59,27,5749139891,292,5,5749138757,145,11,5749138923,293,1,5749138753,42,,5749138761,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719065,725,1,2,80,43,b5l2e3csycjb8twvq9ek0j5gq,1,65.5,29.8,2025-05-25T03:44:20.174Z,2025-05-25T03:44:21Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749138933,140,71.1,5749138939,213,5.26,5749138929,56,Right,5749138937,212,11.4,5749138927,152,,5749138925,5,,5749138935,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719083,726,1,2,80,44,b5l2e3csycjb8twvq9ek0j5gq,1,71.1,15.5,2025-05-25T03:44:21.207Z,2025-05-25T03:44:24Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749139011,213,1.76,5749139009,212,15.2,5749139003,56,Center,5749139005,140,68.4,5749139007,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719099,727,1,2,80,47,b5l2e3csycjb8twvq9ek0j5gq,1,68.3,39.1,2025-05-25T03:44:24.015Z,2025-05-25T03:44:26Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749139089,140,56.5,5749139091,141,78.5,5749139087,56,Center,5749139095,213,2.00,5749139093,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719129,728,1,2,80,50,b5l2e3csycjb8twvq9ek0j5gq,1,57.1,79.7,2025-05-25T03:44:26.590Z,2025-05-25T03:44:32Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749139217,212,9.6,5749139215,141,79.0,5749139219,213,6.23,5749139211,56,Left,5749139213,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719133,729,4,2,80,55,b5l2e3csycjb8twvq9ek0j5gq,1,73.4,67.8,2025-05-25T03:44:31.499Z,2025-05-25T03:44:37Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5749139269,152,,5749139265,56,Center,5749139263,13,,5749139277,233,831,5749139275,286,,5749139273,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719123,831,4,2,80,55,bk3zg8yaj5uoqhxzwons3bo8a,0,26.6,32.2,2025-05-25T03:44:31.500Z,2025-05-25T03:44:38Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749139299,233,729,5749139243,56,Back,5749139247,152,,5749139255,285,,5749139251,265,,5749139241,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719297,730,1,2,81,22,b5l2e3csycjb8twvq9ek0j5gq,1,77.2,81.1,2025-05-25T03:44:58.438Z,2025-05-25T04:01:17Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749142965,212,24.9,5749142967,213,5.40,5749140095,5,,5749140099,152,,5749140103,140,92.3,5749144785,2,,5749142963,155,,5749140101,56,Center,5749140105,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719303,732,44,2,81,23,b5l2e3csycjb8twvq9ek0j5gq,1,93.7,41.6,2025-05-25T03:44:59.666Z,2025-05-25T04:00:18Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5749149435,233,842,5749143849,286,,5749143847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720133,842,44,2,81,23,bk3zg8yaj5uoqhxzwons3bo8a,0,6.3,58.4,2025-05-25T03:44:59.667Z,2025-05-25T04:00:18Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749149393,56,Back,5749149443,233,732,5749149397,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719305,733,1,2,81,23,b5l2e3csycjb8twvq9ek0j5gq,0,94.3,46.6,2025-05-25T03:44:59.737Z,2025-05-25T03:50:58Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5749144065,213,2.00,5749144061,141,50.3,5749144063,212,2.8,5749144059,140,93.2,5749144057,56,Center,5749144055,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719295,832,43,2,81,26,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:45:03.109Z,2025-05-25T03:45:27Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749140077,212,7.4,5749140085,15,0,5749140765,144,12,5749140075,141,50.4,5749140079,213,4.11,5749140071,56,Back,5749140073,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719353,833,4,2,81,28,bk3zg8yaj5uoqhxzwons3bo8a,1,6.3,48.8,2025-05-25T03:45:04.537Z,2025-05-25T04:59:47Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749149641,233,731,5749144635,56,Back,5749144639,241,,5749144631,12,,5749144641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719301,731,4,2,81,28,b5l2e3csycjb8twvq9ek0j5gq,0,93.7,51.2,2025-05-25T03:45:04.538Z,2025-05-25T04:00:13Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749143391,56,Center,5749143395,286,,5749143389,12,,5749149659,233,833,5749143393,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719483,834,1,2,81,56,bk3zg8yaj5uoqhxzwons3bo8a,0,9.4,51.8,2025-05-25T03:45:33.191Z,2025-05-25T03:45:38Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749141061,241,,5749141069,212,53.4,5749141065,140,52.7,5749141067,141,92.9,5749141073,1,,5749141057,5,,5749141071,213,0.55,5749141059,157,,5749141063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719487,734,44,2,82,1,b5l2e3csycjb8twvq9ek0j5gq,1,50.1,10.2,2025-05-25T03:45:37.500Z,2025-05-25T04:00:18Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749166363,286,,5749141105,233,835,5749141089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719485,835,44,2,82,1,bk3zg8yaj5uoqhxzwons3bo8a,0,49.9,89.8,2025-05-25T03:45:37.501Z,2025-05-25T04:00:19Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749141141,233,734,5749141081,56,Back,5749141145,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719503,735,1,2,82,1,b5l2e3csycjb8twvq9ek0j5gq,0,54.6,15.2,2025-05-25T03:45:38.308Z,2025-05-25T03:45:40Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749141169,56,Right,5749141171,140,76.4,5749141167,3,,5749141173,141,0.0,5749141175,212,25.5,5749141177,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719509,736,5,2,82,3,b5l2e3csycjb8twvq9ek0j5gq,0,72.8,-1.6,2025-05-25T03:45:40.139Z,2025-05-25T04:01:55Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749141199,347,,5749141773,233,836,5749141197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719625,836,5,2,82,3,bk3zg8yaj5uoqhxzwons3bo8a,1,27.2,101.6,2025-05-25T03:45:40.139Z,2025-05-25T04:01:55Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749141759,233,736,5749141747,347,,5749141745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719637,837,1,2,82,27,bk3zg8yaj5uoqhxzwons3bo8a,0,36.1,100.0,2025-05-25T03:46:03.445Z,2025-05-25T03:46:06Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749141809,141,84.1,5749141811,212,22.7,5749141805,56,Left,5749141803,107,,5749141817,1,,5749141813,213,5.72,5749141807,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719641,737,8,2,82,30,b5l2e3csycjb8twvq9ek0j5gq,1,55.3,20.4,2025-05-25T03:46:06.453Z,2025-05-25T03:46:07Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749141825,56,Right,5749141847,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719657,738,61,2,82,32,b5l2e3csycjb8twvq9ek0j5gq,0,64.6,19.1,2025-05-25T03:46:09.061Z,2025-05-25T03:46:09Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749141913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719671,838,4,2,82,35,bk3zg8yaj5uoqhxzwons3bo8a,1,34.2,81.4,2025-05-25T03:46:12.110Z,2025-05-25T03:46:18Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749142041,286,,5749141983,152,,5749141979,13,,5749141981,56,Back,5749141985,265,,5749141993,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719675,739,4,2,82,35,b5l2e3csycjb8twvq9ek0j5gq,0,65.8,18.6,2025-05-25T03:46:12.111Z,2025-05-25T03:46:19Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5749141971,265,,5749142015,285,,5749142017,233,838,5749141969,152,,5749141965,13,,5749141967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719893,839,1,2,83,21,bk3zg8yaj5uoqhxzwons3bo8a,0,33.2,89.6,2025-05-25T03:46:58.229Z,2025-05-25T03:47:02Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749143143,141,70.5,5749143139,56,Center,5749143135,157,,5749143137,152,,5749143147,213,5.96,5749143145,212,41.5,5749143133,5,,5749143149,1,,5749143141,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719913,741,1,2,83,26,b5l2e3csycjb8twvq9ek0j5gq,1,37.3,45.7,2025-05-25T03:47:03.060Z,2025-05-25T03:47:06Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749143229,212,2.1,5749143231,213,0.66,5749143227,141,47.6,5749143225,140,38.9,5749143223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818719927,742,2,2,83,29,b5l2e3csycjb8twvq9ek0j5gq,1,38.7,30.4,2025-05-25T03:47:05.849Z,2025-05-25T03:47:12Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749143295,1,,5749143277,140,73.8,5749143293,7,cclpvd1z3yyruciida1q3x4o9,5749143297,56,Center,5749143279,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720207,843,17,2,84,0,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T03:47:36.638Z,2025-05-25T03:50:00Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749144831,31,,5749144833,37,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720241,844,1,2,84,35,bk3zg8yaj5uoqhxzwons3bo8a,0,32.0,65.8,2025-05-25T03:48:12.278Z,2025-05-25T03:52:16Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749144931,157,,5749144943,1,,5749144939,212,35.0,5749144935,140,65.1,5749144937,141,59.3,5749152137,5,,5749144933,56,Center,5749152139,152,,5749144941,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720245,743,1,2,84,36,b5l2e3csycjb8twvq9ek0j5gq,1,31.5,34.8,2025-05-25T03:48:13.099Z,2025-05-25T03:48:14Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749144969,213,1.31,5749144961,140,32.9,5749144967,212,5.8,5749144957,3,,5749144959,56,Back,5749144963,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720299,745,44,2,84,37,b5l2e3csycjb8twvq9ek0j5gq,1,38.8,42.8,2025-05-25T03:48:13.396Z,2025-05-25T03:48:28Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749145273,285,,5749145291,233,845,5749145269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720249,845,44,2,84,37,bk3zg8yaj5uoqhxzwons3bo8a,0,61.2,57.2,2025-05-25T03:48:13.397Z,2025-05-25T03:48:27Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749145301,233,745,5749144981,286,,5749144979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720255,744,1,2,84,38,b5l2e3csycjb8twvq9ek0j5gq,0,32.9,43.0,2025-05-25T03:48:14.381Z,2025-05-25T03:48:16Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749145017,141,37.6,5749145015,140,37.8,5749145019,212,6.3,5749145011,3,,5749145013,56,Back,5749145021,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818721413,773,61,2,84,40,b5l2e3csycjb8twvq9ek0j5gq,0,44.2,34.8,2025-05-25T03:48:16.361Z,2025-05-25T03:52:01Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5749151513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720267,846,1,2,84,40,bk3zg8yaj5uoqhxzwons3bo8a,1,55.8,51.9,2025-05-25T03:48:17.174Z,2025-05-25T03:48:18Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749145067,56,Center,5749145073,212,6.2,5749145075,213,1.15,5749145069,140,58.2,5749145071,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720269,847,1,2,84,41,bk3zg8yaj5uoqhxzwons3bo8a,1,58.2,60.2,2025-05-25T03:48:18.085Z,2025-05-25T03:48:20Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5749145089,140,46.0,5749145091,141,87.2,5749145087,56,Back,5749145093,212,22.4,5749145095,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720307,848,1,2,84,43,bk3zg8yaj5uoqhxzwons3bo8a,1,46.0,87.2,2025-05-25T03:48:19.878Z,2025-05-25T03:48:25Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749145313,140,14.4,5749145321,1,,5749145317,212,42.3,5749145315,141,48.5,5749145319,213,3.81,5749145311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720335,849,1,2,84,48,bk3zg8yaj5uoqhxzwons3bo8a,1,14.4,48.5,2025-05-25T03:48:24.926Z,2025-05-25T03:48:27Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749145453,140,20.2,5749145459,213,1.24,5749145451,56,Back,5749145457,212,18.7,5749145455,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720357,850,1,2,84,51,bk3zg8yaj5uoqhxzwons3bo8a,1,20.2,74.5,2025-05-25T03:48:27.686Z,2025-05-25T03:48:30Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749145521,56,Back,5749145529,213,0.39,5749145523,140,29.3,5749145525,141,80.3,5749145527,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720369,851,1,2,84,53,bk3zg8yaj5uoqhxzwons3bo8a,1,29.3,80.3,2025-05-25T03:48:30.182Z,2025-05-25T03:48:31Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5749145615,213,4.27,5749145613,212,7.1,5749145607,56,Back,5749145609,140,26.4,5749145611,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720379,852,1,2,84,55,bk3zg8yaj5uoqhxzwons3bo8a,1,26.4,70.8,2025-05-25T03:48:31.639Z,2025-05-25T03:48:33Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749145643,140,48.9,5749145639,155,,5749145647,212,23.8,5749145645,141,66.9,5749145649,213,6.17,5749145641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720383,853,1,2,84,56,bk3zg8yaj5uoqhxzwons3bo8a,1,48.9,66.9,2025-05-25T03:48:33.174Z,2025-05-25T03:48:34Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5749145687,213,4.47,5749145683,141,49.7,5749145685,212,12.0,5749145681,140,46.2,5749145679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720399,854,1,2,84,57,bk3zg8yaj5uoqhxzwons3bo8a,1,46.2,49.7,2025-05-25T03:48:34.342Z,2025-05-25T04:14:45Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,1.0,5749145773,140,62.8,5749145779,213,5.61,5749145771,56,Center,5749183865,210,13,5749145777,212,22.4,5749145775,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720403,855,13,2,85,2,bk3zg8yaj5uoqhxzwons3bo8a,1,69.8,34.8,2025-05-25T03:48:39.214Z,2025-05-25T04:14:45Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749151187,230,99.0,5749151189,231,49.6,5749183883,215,,5749151179,77,,5749151181,102,61.5,5749145795,22,,5749151183,103,52.8,5749183879,55,854,5749183877,29,,5749151067,72,5749145797,18,5749145799,56,Center,,,,,,,,,,,,,,,,,,,,
2818720437,746,5,2,85,4,b5l2e3csycjb8twvq9ek0j5gq,1,-1.3,41.0,2025-05-25T03:48:40.824Z,2025-05-25T04:01:55Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5749145981,56,Back,5749146535,233,856,5749145983,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818720525,856,5,2,85,4,bk3zg8yaj5uoqhxzwons3bo8a,0,101.3,59.0,2025-05-25T03:48:40.824Z,2025-05-25T03:52:23Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749146505,346,,5749146503,56,Center,5749146543,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
