id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2816196463,553,44,2,70,56,5qfq6cwtrgzd2szijivns7rjl,1,46.4,84.8,2025-05-18T01:11:11.182Z,2025-05-18T01:11:18Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735165291,285,,5735165201,233,650,5735165193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196453,650,44,2,70,56,daicfonrbj124lu2la2rctxck,0,53.6,15.2,2025-05-18T01:11:11.183Z,2025-05-18T01:11:17Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735165229,286,,5735165233,233,553,5735165139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196525,554,1,2,70,57,5qfq6cwtrgzd2szijivns7rjl,0,27.4,82.9,2025-05-18T01:11:11.614Z,2025-05-18T01:18:57Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735165563,140,28.5,5735165567,212,13.2,5735165561,56,Back,5735165559,3,,5735165569,213,4.80,5735165565,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196507,651,1,2,71,0,daicfonrbj124lu2la2rctxck,0,59.3,30.4,2025-05-18T01:11:15.300Z,2025-05-18T01:14:29Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5735165447,212,10.5,5735166359,286,,5735166355,233,555,5735165451,213,2.31,5735165435,56,Center,5735165443,141,41.8,5735165439,140,52.6,5735166353,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196547,555,74,2,71,0,5qfq6cwtrgzd2szijivns7rjl,1,41.1,72.1,2025-05-18T01:11:15.301Z,2025-05-18T01:11:33Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735165667,285,,5735166365,233,651,5735165665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196603,557,1,2,71,5,5qfq6cwtrgzd2szijivns7rjl,1,60.9,53.7,2025-05-18T01:11:19.980Z,2025-05-18T01:11:24Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735165911,140,76.9,5735165917,213,0.81,5735165915,212,24.4,5735165909,56,Left,5735165913,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196621,558,1,2,71,10,5qfq6cwtrgzd2szijivns7rjl,1,82.5,85.9,2025-05-18T01:11:24.749Z,2025-05-18T01:11:26Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5735165993,140,73.6,5735165997,212,9.5,5735165991,56,Left,5735165999,213,3.34,5735165995,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196623,559,1,2,71,12,5qfq6cwtrgzd2szijivns7rjl,0,72.5,83.6,2025-05-18T01:11:26.765Z,2025-05-18T01:11:27Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5735166015,140,72.1,5735166019,212,5.4,5735166021,213,4.63,5735166013,56,Center,5735166017,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196697,653,4,2,71,19,daicfonrbj124lu2la2rctxck,1,39.8,25.4,2025-05-18T01:11:33.623Z,2025-05-18T01:47:51Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735166409,13,,5735166413,152,,5735166597,233,560,5735166415,265,,5735166411,56,Back,5735166417,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196717,560,4,2,71,19,5qfq6cwtrgzd2szijivns7rjl,0,60.2,74.6,2025-05-18T01:11:33.624Z,2025-05-18T01:47:51Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5735166573,265,,5735166635,233,653,5735166569,56,Center,5735166575,285,,5735166567,13,,5735166571,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196847,654,1,2,71,35,daicfonrbj124lu2la2rctxck,1,38.4,24.6,2025-05-18T01:11:50.063Z,2025-05-18T01:11:54Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5735167373,56,Back,5735167381,213,1.41,5735167369,155,,5735167375,140,44.5,5735167379,212,39.2,5735167371,152,,5735167377,141,81.4,5735167367,5,,5735167383,1,,,,,,,,,,,,,,,,,,,,,,,,,
2816196877,655,1,2,71,39,daicfonrbj124lu2la2rctxck,1,43.9,84.8,2025-05-18T01:11:53.790Z,2025-05-18T01:11:57Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5735167547,212,18.4,5735167541,56,Back,5735167545,141,75.1,5735167549,213,3.51,5735167543,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196897,656,1,2,71,42,daicfonrbj124lu2la2rctxck,1,27.4,75.0,2025-05-18T01:11:56.895Z,2025-05-18T01:11:59Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735167673,213,3.74,5735167665,140,7.1,5735167669,141,53.4,5735167661,56,Back,5735167671,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816196945,657,1,2,71,45,daicfonrbj124lu2la2rctxck,1,9.0,50.4,2025-05-18T01:11:59.678Z,2025-05-18T01:12:05Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5735167961,56,Back,5735167967,212,28.3,5735167963,140,12.5,5735167965,141,9.2,5735167969,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197033,658,1,2,71,50,daicfonrbj124lu2la2rctxck,1,21.1,26.1,2025-05-18T01:12:05.502Z,2025-05-18T01:12:17Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5735168453,56,Back,5735168461,213,1.56,5735168459,212,32.9,5735168455,140,21.3,5735168463,1,,5735168457,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197049,659,1,2,72,3,daicfonrbj124lu2la2rctxck,1,26.0,82.4,2025-05-18T01:12:17.734Z,2025-05-18T01:12:20Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735168585,213,4.42,5735168583,212,16.1,5735168577,56,Back,5735168581,141,59.7,5735168579,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197053,660,1,2,72,5,daicfonrbj124lu2la2rctxck,1,21.5,59.7,2025-05-18T01:12:19.798Z,2025-05-18T01:12:21Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5735168617,141,47.3,5735168619,212,15.2,5735168615,140,33.5,5735168621,213,5.69,5735168613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197095,661,1,2,72,6,daicfonrbj124lu2la2rctxck,1,33.5,47.3,2025-05-18T01:12:21.142Z,2025-05-18T01:12:25Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5735168817,141,12.9,5735168819,212,29.8,5735168815,140,15.9,5735168821,213,4.04,5735168813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197107,662,1,2,72,10,daicfonrbj124lu2la2rctxck,1,15.9,12.9,2025-05-18T01:12:25.341Z,2025-05-18T01:12:26Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5735168913,140,37.2,5735168915,141,25.2,5735168919,213,0.36,5735168911,56,Back,5735168917,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197115,663,1,2,72,11,daicfonrbj124lu2la2rctxck,1,37.2,25.2,2025-05-18T01:12:26.566Z,2025-05-18T01:12:27Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5735168967,56,Back,5735168971,141,6.7,5735168969,140,28.8,5735168975,213,4.10,5735168973,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197147,664,1,2,72,13,daicfonrbj124lu2la2rctxck,1,28.8,6.7,2025-05-18T01:12:27.694Z,2025-05-18T01:12:31Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5735169135,212,27.1,5735169131,140,31.6,5735169137,213,1.46,5735169129,56,Back,5735169133,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197167,665,1,2,72,15,daicfonrbj124lu2la2rctxck,1,35.6,46.3,2025-05-18T01:12:30.158Z,2025-05-18T01:12:33Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735169273,141,80.5,5735169271,140,35.7,5735169277,213,1.57,5735169275,212,23.3,5735169269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197197,666,1,2,72,19,daicfonrbj124lu2la2rctxck,1,33.2,74.8,2025-05-18T01:12:33.614Z,2025-05-18T01:12:37Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735169459,141,96.0,5735169461,212,23.4,5735169455,56,Left,5735169463,213,0.66,5735169457,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197233,667,1,2,72,23,daicfonrbj124lu2la2rctxck,1,40.4,88.1,2025-05-18T01:12:37.734Z,2025-05-18T01:12:40Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5735169661,213,3.65,5735169655,140,25.0,5735169659,212,18.6,5735169653,56,Back,5735169657,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197255,668,1,2,72,25,daicfonrbj124lu2la2rctxck,1,25.0,74.7,2025-05-18T01:12:39.749Z,2025-05-18T01:12:42Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735169757,56,Back,5735169763,212,13.9,5735169765,213,4.55,5735169761,141,54.5,5735169759,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197367,669,1,2,72,27,daicfonrbj124lu2la2rctxck,1,22.9,54.5,2025-05-18T01:12:42.358Z,2025-05-18T01:12:52Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5735170381,1,,5735170373,140,86.0,5735170377,212,71.8,5735170371,56,Left,5735170379,213,0.39,5735170375,141,95.1,5735170369,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197739,670,1,2,72,37,daicfonrbj124lu2la2rctxck,1,87.7,93.0,2025-05-18T01:12:52.318Z,2025-05-18T01:13:43Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,1.0,5735172331,213,4.19,5735172991,22,,5735172329,212,19.7,5735172325,140,78.4,5735172327,141,67.9,5735172323,56,Center,5735172989,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816197741,671,16,2,72,43,daicfonrbj124lu2la2rctxck,1,73.2,64.4,2025-05-18T01:12:57.798Z,2025-05-18T02:33:12Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735173057,29,,5735172609,374,2025-05-18 02:12:56.010,5735172601,20,,5735173071,231,50.5,5735173059,55,670,5735172347,56,Center,5735382987,81,,5735173063,102,46.1,5735172617,375,72:41.439,5735172345,18,5735173069,230,5735173065,103,25.3,5735173067,215,98.8,,5735172343,22,,,,,,,,,,,
2816198257,562,1,2,74,10,5qfq6cwtrgzd2szijivns7rjl,1,48.0,46.6,2025-05-18T01:14:24.653Z,2025-05-18T01:14:41Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5735175253,212,12.4,5735175249,140,36.4,5735175241,56,Back,5735176471,189,,5735175255,213,2.96,5735175257,279,G,5735175251,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198271,563,1,2,74,10,5qfq6cwtrgzd2szijivns7rjl,1,36.2,49.9,2025-05-18T01:14:25.441Z,2025-05-18T01:15:15Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5735175347,140,37.3,5735175351,212,12.3,5735178683,189,,5735175353,213,1.48,5735175345,56,Back,5735175349,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198303,564,1,2,74,11,5qfq6cwtrgzd2szijivns7rjl,1,38.2,69.9,2025-05-18T01:14:26.385Z,2025-05-18T01:14:29Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5735175533,140,39.4,5735175539,213,4.88,5735175535,141,58.7,5735175531,56,Back,5735175537,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198329,565,1,2,74,14,5qfq6cwtrgzd2szijivns7rjl,1,39.7,59.0,2025-05-18T01:14:29.082Z,2025-05-18T01:14:32Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5735175669,56,Back,5735175675,212,21.0,5735175671,140,30.9,5735175677,213,4.26,5735175673,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198381,566,1,2,74,17,5qfq6cwtrgzd2szijivns7rjl,1,30.4,31.8,2025-05-18T01:14:32.050Z,2025-05-18T01:14:36Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735176033,141,19.7,5735176035,212,9.1,5735176039,213,5.14,5735176031,140,34.0,5735176029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198439,567,1,2,74,21,5qfq6cwtrgzd2szijivns7rjl,1,40.6,27.7,2025-05-18T01:14:36.113Z,2025-05-18T01:14:40Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5735176391,213,1.61,5735176385,140,39.7,5735176389,212,22.7,5735176383,56,Back,5735176387,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198553,568,61,2,74,33,5qfq6cwtrgzd2szijivns7rjl,0,61.6,54.9,2025-05-18T01:14:47.971Z,2025-05-18T01:14:48Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735176997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198729,673,1,2,74,38,daicfonrbj124lu2la2rctxck,1,36.1,89.0,2025-05-18T01:14:53.116Z,2025-05-18T01:15:02Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5735177961,213,3.07,5735177959,212,10.0,5735177955,140,26.6,5735177953,56,Back,5735177957,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198645,569,43,2,74,40,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-18T01:14:55.313Z,2025-05-18T01:15:05Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735178111,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198737,674,50,2,74,46,daicfonrbj124lu2la2rctxck,1,30.0,91.6,2025-05-18T01:15:00.841Z,2025-05-18T01:48:04Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5735178005,56,Back,5735178057,233,570,5735178007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198725,570,7,2,74,46,5qfq6cwtrgzd2szijivns7rjl,1,70.0,8.4,2025-05-18T01:15:00.842Z,2025-05-18T01:48:04Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735177929,56,Right,5735178051,233,674,5735178055,286,,5735177927,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198727,571,5,2,74,47,5qfq6cwtrgzd2szijivns7rjl,0,63.2,-1.7,2025-05-18T01:15:01.866Z,2025-05-18T01:50:11Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735178159,233,675,5735177945,56,Right,5735177947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198755,675,5,2,74,47,daicfonrbj124lu2la2rctxck,1,36.8,101.7,2025-05-18T01:15:01.866Z,2025-05-18T01:50:11Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5735178093,56,Back,5735178095,347,,5735178121,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198807,676,1,2,74,50,daicfonrbj124lu2la2rctxck,1,29.1,100.0,2025-05-18T01:15:05.389Z,2025-05-18T01:15:11Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5735178435,140,21.1,5735178439,212,12.4,5735178431,107,,5735178437,141,87.8,5735178433,56,Back,5735178441,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198845,677,1,2,74,56,daicfonrbj124lu2la2rctxck,1,23.6,78.8,2025-05-18T01:15:10.765Z,2025-05-18T01:15:15Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735178653,140,20.4,5735178659,213,4.63,5735178661,1,,5735178655,141,20.7,5735178657,212,39.7,5735178651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198901,678,1,2,75,0,daicfonrbj124lu2la2rctxck,1,23.8,7.7,2025-05-18T01:15:14.941Z,2025-05-18T01:15:20Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5735178967,140,4.2,5735178971,212,27.7,5735178969,141,34.9,5735178965,56,Back,5735178973,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198943,679,1,2,75,5,daicfonrbj124lu2la2rctxck,0,6.8,38.6,2025-05-18T01:15:20.389Z,2025-05-18T01:15:25Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5735179167,157,,5735179183,213,0.27,5735179171,140,47.0,5735179175,141,55.7,5735179179,212,43.8,5735179169,56,Back,5735179187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198947,572,44,2,75,8,5qfq6cwtrgzd2szijivns7rjl,1,51.7,49.8,2025-05-18T01:15:23.560Z,2025-05-18T01:48:16Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735179203,56,Center,5735179285,286,,5735179281,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198957,680,44,2,75,8,daicfonrbj124lu2la2rctxck,0,48.3,50.2,2025-05-18T01:15:23.561Z,2025-05-18T01:48:16Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735179231,56,Back,5735179295,233,572,5735179233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198963,573,1,2,75,9,5qfq6cwtrgzd2szijivns7rjl,0,49.5,59.0,2025-05-18T01:15:24.161Z,2025-05-18T01:15:25Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735179245,213,5.49,5735179239,140,56.1,5735179243,212,9.9,5735179235,3,,5735179241,141,48.7,5735179237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816198967,681,43,2,75,10,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-18T01:15:24.928Z,2025-05-18T01:17:39Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735179263,56,Back,5735187217,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816210391,829,61,2,75,12,daicfonrbj124lu2la2rctxck,0,55.0,23.9,2025-05-18T01:15:26.571Z,2025-05-18T01:36:18Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735244341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199065,574,1,2,75,12,5qfq6cwtrgzd2szijivns7rjl,0,56.1,77.9,2025-05-18T01:15:27.570Z,2025-05-18T01:48:23Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5735244601,236,,5735244511,212,9.0,5735179811,56,Center,5735244607,286,,5735244507,140,54.7,5735244603,233,830,5735244509,141,64.8,5735244513,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816210429,830,74,2,75,13,daicfonrbj124lu2la2rctxck,1,55.0,23.9,2025-05-18T01:15:27.571Z,2025-05-18T01:36:25Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735244557,285,,5735244569,233,574,5735244555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199011,682,43,2,75,13,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-18T01:15:28.445Z,2025-05-18T01:36:27Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735179507,56,Back,5735201643,286,0,5735244655,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199045,683,8,2,75,17,daicfonrbj124lu2la2rctxck,1,32.0,60.8,2025-05-18T01:15:31.598Z,2025-05-18T01:15:31Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5735179693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199075,684,1,2,75,19,daicfonrbj124lu2la2rctxck,1,44.0,47.5,2025-05-18T01:15:33.669Z,2025-05-18T01:17:47Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735179849,56,Back,5735179853,141,39.2,5735179855,212,5.7,5735179851,140,44.6,5735179857,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199119,685,1,2,75,22,daicfonrbj124lu2la2rctxck,1,60.7,34.3,2025-05-18T01:15:37.047Z,2025-05-18T01:15:39Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5735180121,141,18.9,5735180125,213,4.50,5735180119,140,58.5,5735180123,212,10.7,5735180117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199143,686,1,2,75,24,daicfonrbj124lu2la2rctxck,1,62.3,18.8,2025-05-18T01:15:39.468Z,2025-05-18T01:15:41Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735180269,56,Right,5735180275,212,9.6,5735180277,213,3.93,5735180271,140,55.8,5735180273,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199151,687,1,2,75,26,daicfonrbj124lu2la2rctxck,1,55.5,9.4,2025-05-18T01:15:41.552Z,2025-05-18T01:15:43Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5735180323,140,51.5,5735180327,212,18.2,5735180321,56,Center,5735180329,213,1.80,5735180325,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199177,688,1,2,75,28,daicfonrbj124lu2la2rctxck,1,51.5,35.5,2025-05-18T01:15:42.885Z,2025-05-18T01:15:45Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735180473,140,50.6,5735180477,212,9.1,5735180471,56,Center,5735180475,141,48.8,5735180479,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199187,689,1,2,75,30,daicfonrbj124lu2la2rctxck,1,50.6,48.8,2025-05-18T01:15:44.872Z,2025-05-18T01:15:46Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5735180527,213,3.88,5735180521,140,34.6,5735180525,212,22.8,5735180519,56,Back,5735180523,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199211,690,1,2,75,31,daicfonrbj124lu2la2rctxck,1,34.6,26.2,2025-05-18T01:15:46.212Z,2025-05-18T01:15:48Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5735180645,213,6.10,5735180643,212,17.8,5735180639,140,51.3,5735180641,141,21.3,5735180637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199253,691,1,2,75,33,daicfonrbj124lu2la2rctxck,1,51.3,21.3,2025-05-18T01:15:47.821Z,2025-05-18T01:15:52Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5735180873,213,0.95,5735180865,56,Center,5735180869,141,32.2,5735180871,212,9.1,5735180867,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199283,692,1,2,75,38,daicfonrbj124lu2la2rctxck,1,64.6,29.8,2025-05-18T01:15:52.765Z,2025-05-18T01:15:55Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735180997,212,15.2,5735180991,140,70.3,5735180999,213,5.12,5735180989,56,Right,5735180993,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199297,693,1,2,75,40,daicfonrbj124lu2la2rctxck,1,67.8,8.6,2025-05-18T01:15:55.421Z,2025-05-18T01:15:56Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5735181089,140,68.8,5735181091,141,22.1,5735181087,56,Center,5735181093,212,9.2,5735181095,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199377,694,1,2,75,42,daicfonrbj124lu2la2rctxck,1,68.8,22.1,2025-05-18T01:15:56.629Z,2025-05-18T01:16:04Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735181563,212,8.1,5735181557,56,Center,5735181565,213,2.09,5735181559,140,65.0,5735181561,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199393,695,1,2,75,45,daicfonrbj124lu2la2rctxck,0,63.7,32.4,2025-05-18T01:16:00.229Z,2025-05-18T01:50:52Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5735181671,56,Center,5735181677,212,11.5,5735181673,140,73.8,5735181679,213,0.41,5735181675,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816200011,578,1,2,75,48,5qfq6cwtrgzd2szijivns7rjl,0,24.7,53.9,2025-05-18T01:16:03.375Z,2025-05-18T01:35:37Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735184967,141,46.0,5735184959,56,Back,5735184971,212,12.5,5735184975,213,5.84,5735184963,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816199397,696,43,2,75,51,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-18T01:16:06.373Z,2025-05-18T01:18:09Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735188703,144,1,5735181699,212,7.8,5735181701,213,2.68,5735181695,140,67.1,5735181693,56,Center,5735181697,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
