id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value
2800343343,779,4,2,84,22,ck22dnk93ng8ax7wonlff7yms,0,83.6,86.7,2025-04-13T00:51:34.758Z,2025-04-13T01:33:25Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,5647677091,56,Left,5647677089,295,,5647677087,13,,5647677093,152,,5647677133,233,638,5647677095,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343497,639,1,2,84,31,7c9knuwazz9k9449u5rnuuy5m,1,14.2,12.9,2025-04-13T00:51:44.101Z,2025-04-16T09:05:10Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647677813,141,33.4,5647677811,140,26.6,5647677805,5,,5656013849,189,,5647677817,213,0.82,5647677809,56,Back,5647677807,152,,5647677815,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343541,640,1,2,84,35,7c9knuwazz9k9449u5rnuuy5m,1,30.2,54.8,2025-04-13T00:51:47.701Z,2025-04-13T00:51:52Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,5647678135,212,28.0,5647678133,141,13.7,5647678119,56,Back,5647678137,213,4.78,5647678127,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343559,641,1,2,84,38,7c9knuwazz9k9449u5rnuuy5m,1,33.2,8.2,2025-04-13T00:51:51.197Z,2025-04-13T00:51:54Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647678219,141,38.8,5647678201,56,Back,5647678235,212,21.1,5647678245,213,1.74,5647678209,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343619,642,1,2,84,40,7c9knuwazz9k9449u5rnuuy5m,1,31.5,41.0,2025-04-13T00:51:53.278Z,2025-04-13T00:52:02Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,5647678531,213,1.89,5647678527,212,24.3,5647678521,140,24.3,5647678515,56,Back,5647678523,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343637,643,1,2,84,47,7c9knuwazz9k9449u5rnuuy5m,1,28.9,73.6,2025-04-13T00:51:59.814Z,2025-04-13T00:52:02Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5647678631,140,37.6,5647678629,56,Back,5647678637,212,15.7,5647678639,213,5.34,5647678635,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343673,644,1,2,84,50,7c9knuwazz9k9449u5rnuuy5m,0,34.7,58.8,2025-04-13T00:52:02.406Z,2025-04-13T00:52:12Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,5647678835,141,81.1,5647678843,212,18.6,5647678823,56,Back,5647678853,213,0.96,5647678829,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343751,783,1,2,84,53,ck22dnk93ng8ax7wonlff7yms,1,56.4,25.6,2025-04-13T00:52:05.457Z,2025-04-13T00:52:13Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647679209,56,Right,5647679225,212,8.9,5647679213,140,64.3,5647679221,141,20.9,5647679231,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343777,784,1,2,84,54,ck22dnk93ng8ax7wonlff7yms,1,64.3,20.9,2025-04-13T00:52:07.078Z,2025-04-13T00:52:13Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647679355,141,37.9,5647679349,56,Center,5647679359,212,11.9,5647679367,213,1.33,5647679351,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343787,785,1,2,84,56,ck22dnk93ng8ax7wonlff7yms,0,67.0,37.9,2025-04-13T00:52:08.470Z,2025-04-13T01:04:39Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647679407,140,87.9,5647679413,213,6.04,5647679409,141,29.8,5647679405,56,Center,5647679411,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343799,786,43,2,84,59,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-13T00:52:11.558Z,2025-04-13T01:04:37Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647723923,144,61,5647679471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343885,645,12,2,84,59,7c9knuwazz9k9449u5rnuuy5m,1,10.9,76.4,2025-04-13T00:52:11.822Z,2025-04-13T00:52:27Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647679963,213,0.55,5647679955,56,Back,5647679961,212,17.1,5647679959,141,89.6,5647679957,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343819,787,1,2,85,0,ck22dnk93ng8ax7wonlff7yms,1,79.9,12.0,2025-04-13T00:52:13.245Z,2025-04-13T00:52:25Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647679539,141,21.9,5647679533,140,77.2,5647679549,212,7.3,5647679555,213,1.97,5647679525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343831,788,1,2,85,4,ck22dnk93ng8ax7wonlff7yms,1,73.8,20.0,2025-04-13T00:52:16.917Z,2025-04-13T00:52:26Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647679621,56,Center,5647679627,212,15.1,5647679631,213,2.15,5647679623,140,66.0,5647679625,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343843,789,1,2,85,6,ck22dnk93ng8ax7wonlff7yms,1,66.0,38.6,2025-04-13T00:52:19.046Z,2025-04-13T00:52:26Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647679701,212,9.4,5647679685,56,Center,5647679693,140,74.8,5647679697,141,36.1,5647679703,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343879,790,1,2,85,9,ck22dnk93ng8ax7wonlff7yms,0,74.8,36.1,2025-04-13T00:52:21.518Z,2025-04-13T00:52:27Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647679917,141,45.2,5647679919,212,6.2,5647679921,213,1.49,5647679913,56,Center,5647679915,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343911,646,8,2,85,10,7c9knuwazz9k9449u5rnuuy5m,1,19.2,55.2,2025-04-13T00:52:22.955Z,2025-04-16T09:05:47Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,5656014267,384,,5647680087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343933,647,12,2,85,11,7c9knuwazz9k9449u5rnuuy5m,1,13.6,66.9,2025-04-13T00:52:24.142Z,2025-04-13T00:52:32Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5647680201,140,32.4,5647680195,56,Back,5647680207,213,5.52,5647680203,141,39.4,5647680205,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343945,648,3,2,85,13,7c9knuwazz9k9449u5rnuuy5m,0,34.2,36.7,2025-04-13T00:52:25.567Z,2025-04-16T09:05:53Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,5647680275,56,Back,5647680811,286,,5656014387,465,,5647680813,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343963,791,7,2,85,13,ck22dnk93ng8ax7wonlff7yms,1,65.8,63.3,2025-04-13T00:52:25.568Z,2025-04-16T09:06:02Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5656014435,383,,5647680679,233,648,5656014437,178,,5647680369,56,Center,5647681017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343971,792,13,2,85,15,ck22dnk93ng8ax7wonlff7yms,1,71.0,51.1,2025-04-13T00:52:28.054Z,2025-04-16T09:06:12Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647681125,102,35.0,5647680401,22,,5647681135,231,50.7,5647874255,18,,5647681119,20,,5647874257,81,,5647681133,230,97.8,5647681127,103,55.6,5647681131,458,,5647681129,215,,5647680411,56,Center,,,,,,,,,,,,,,,,,,
2800344083,649,5,2,85,18,7c9knuwazz9k9449u5rnuuy5m,1,-1.4,57.5,2025-04-13T00:52:30.873Z,2025-04-13T01:49:31Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,5647681093,346,,5647681819,233,793,5647681091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344085,793,5,2,85,18,ck22dnk93ng8ax7wonlff7yms,0,101.4,42.5,2025-04-13T00:52:30.873Z,2025-04-13T01:49:31Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647681115,56,Center,5647681947,233,649,5647681117,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344245,794,18,2,85,45,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-13T00:52:57.506Z,2025-04-13T00:53:04Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5647682109,44,Forward,5647682107,42,,5647682249,55,795,5647682111,59,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344255,795,19,2,85,45,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-13T00:52:57.507Z,2025-04-13T00:53:05Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5647682175,44,Midfielder,5647682165,59,71,5647682155,42,,5647682173,293,1,5647682177,55,794,5647682169,292,6,5647682159,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344403,650,1,2,86,12,7c9knuwazz9k9449u5rnuuy5m,0,5.1,40.3,2025-04-13T00:53:24.407Z,2025-04-16T09:06:25Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5647683111,212,67.7,5647683119,213,6.06,5647683125,1,,5647683129,74,,5647683103,140,68.0,5647683107,141,18.5,5647683101,56,Right,5647683095,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344443,797,1,2,86,15,ck22dnk93ng8ax7wonlff7yms,0,39.2,76.6,2025-04-13T00:53:27.885Z,2025-04-13T00:53:33Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,5647683335,56,Center,5647683343,141,70.3,5647683349,213,6.12,5647683347,212,25.7,5647683333,3,,5647683337,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344463,651,1,2,86,17,7c9knuwazz9k9449u5rnuuy5m,0,33.5,36.7,2025-04-13T00:53:29.991Z,2025-04-13T00:53:33Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5647683469,141,29.8,5647683471,212,22.3,5647683467,140,54.3,5647683457,157,,5647683465,56,Center,5647683473,213,6.07,5647683475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344635,798,1,2,86,20,ck22dnk93ng8ax7wonlff7yms,1,44.8,74.1,2025-04-13T00:53:32.869Z,2025-04-13T00:53:53Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5647684387,56,Center,5647684367,3,,5647684443,212,18.9,5647684415,141,68.8,5647684455,213,6.09,5647684393,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344655,799,1,2,86,22,ck22dnk93ng8ax7wonlff7yms,1,62.5,68.8,2025-04-13T00:53:34.549Z,2025-04-13T00:53:53Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5647684493,140,49.2,5647684497,212,20.9,5647684491,56,Back,5647684495,141,46.0,5647684507,213,3.98,5647684487,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344715,801,1,2,86,28,ck22dnk93ng8ax7wonlff7yms,1,54.0,50.9,2025-04-13T00:53:40.998Z,2025-04-13T00:53:57Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647684933,212,17.9,5647684895,56,Back,5647684905,140,44.3,5647684919,141,72.6,5647684941,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344731,802,1,2,86,31,ck22dnk93ng8ax7wonlff7yms,1,53.3,70.3,2025-04-13T00:53:43.629Z,2025-04-16T09:06:46Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647685045,141,90.1,5647685039,56,Left,5647685049,213,0.95,5647685047,212,16.5,5647685041,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344813,803,1,2,86,35,ck22dnk93ng8ax7wonlff7yms,1,56.7,87.4,2025-04-13T00:53:48.165Z,2025-04-13T00:53:59Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5647685497,212,14.8,5647685499,213,0.21,5647685491,56,Left,5647685493,140,70.5,5647685495,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344953,804,1,2,86,38,ck22dnk93ng8ax7wonlff7yms,1,70.5,92.0,2025-04-13T00:53:50.790Z,2025-04-13T00:54:04Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,5647686317,140,38.8,5647686319,141,78.7,5647686313,56,Back,5647686329,213,3.41,5647686337,1,,5647686321,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344973,805,1,2,86,41,ck22dnk93ng8ax7wonlff7yms,1,36.7,76.4,2025-04-13T00:53:53.925Z,2025-04-13T00:54:04Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647686403,141,35.7,5647686401,140,30.3,5647686407,213,4.47,5647686397,56,Back,5647686405,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345001,806,1,2,86,45,ck22dnk93ng8ax7wonlff7yms,1,30.2,35.5,2025-04-13T00:53:57.933Z,2025-04-13T00:54:06Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647686583,141,10.4,5647686587,213,5.14,5647686581,140,37.6,5647686579,56,Back,5647686585,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345043,807,1,2,86,50,ck22dnk93ng8ax7wonlff7yms,1,42.9,11.7,2025-04-13T00:54:02.445Z,2025-04-13T00:54:16Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647686881,140,59.8,5647686877,56,Center,5647686887,212,19.5,5647686883,141,23.7,5647686893,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345083,808,1,2,86,50,ck22dnk93ng8ax7wonlff7yms,1,59.8,23.7,2025-04-13T00:54:03.341Z,2025-04-13T00:54:18Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647687125,213,3.00,5647687119,141,27.7,5647687117,140,42.1,5647687115,56,Back,5647687121,212,18.8,5647687227,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345105,809,1,2,86,53,ck22dnk93ng8ax7wonlff7yms,1,42.1,27.7,2025-04-13T00:54:05.661Z,2025-04-13T00:54:19Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647687247,212,6.3,5647687249,213,1.05,5647687241,56,Back,5647687243,140,45.1,5647687245,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345117,810,1,2,86,55,ck22dnk93ng8ax7wonlff7yms,1,45.0,35.8,2025-04-13T00:54:07.375Z,2025-04-13T00:54:21Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647687301,213,1.21,5647687293,140,54.7,5647687299,212,29.2,5647687297,141,76.1,5647687289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345195,811,1,2,86,58,ck22dnk93ng8ax7wonlff7yms,1,54.7,76.1,2025-04-13T00:54:10.741Z,2025-04-13T00:54:22Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647687765,141,89.1,5647687775,213,0.56,5647687769,212,16.5,5647687757,56,Left,5647687761,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345165,654,83,2,87,3,7c9knuwazz9k9449u5rnuuy5m,0,22.5,11.6,2025-04-13T00:54:15.374Z,2025-04-13T00:54:31Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647688433,399,1xpjec3sk3ykvgcg67jkxtzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345247,812,1,2,87,5,ck22dnk93ng8ax7wonlff7yms,1,71.1,88.1,2025-04-13T00:54:17.589Z,2025-04-13T00:54:30Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5647688049,141,70.3,5647688065,212,13.0,5647688029,140,66.6,5647688021,56,Center,5647688073,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345277,813,1,2,87,11,ck22dnk93ng8ax7wonlff7yms,1,62.5,69.3,2025-04-13T00:54:23.981Z,2025-04-13T00:54:31Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647688191,140,50.9,5647688189,56,Center,5647688195,212,20.6,5647688193,141,44.8,5647688201,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345299,814,1,2,87,13,ck22dnk93ng8ax7wonlff7yms,1,51.0,44.8,2025-04-13T00:54:25.989Z,2025-04-13T00:54:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647688351,213,5.05,5647688347,212,24.6,5647688341,140,58.7,5647688337,56,Right,5647688345,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345457,815,1,2,87,20,ck22dnk93ng8ax7wonlff7yms,0,59.9,10.6,2025-04-13T00:54:32.701Z,2025-04-13T00:54:39Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647689221,141,15.0,5647689219,140,83.2,5647689217,56,Right,5647689225,213,0.12,5647689223,212,24.6,5647689215,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345443,655,43,2,87,22,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-13T00:54:34.550Z,2025-04-13T00:54:45Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647689675,144,44,5647689103,56,Back,5647689107,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345461,656,8,2,87,22,7c9knuwazz9k9449u5rnuuy5m,1,17.0,83.3,2025-04-13T00:54:34.999Z,2025-04-16T09:07:32Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5656015463,15,,5647689243,56,Back,5656015451,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345469,657,12,2,87,23,7c9knuwazz9k9449u5rnuuy5m,1,17.0,89.4,2025-04-13T00:54:36.206Z,2025-04-16T09:07:33Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647689313,15,,5647689301,141,92.7,5647689305,213,0.27,5647689299,140,24.7,5647689297,56,Back,5647689303,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345495,816,1,2,87,25,ck22dnk93ng8ax7wonlff7yms,1,73.9,16.5,2025-04-13T00:54:37.910Z,2025-04-13T00:54:42Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647689451,213,1.80,5647689447,141,25.0,5647689449,212,5.9,5647689439,56,Center,5647689445,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345507,817,1,2,87,26,ck22dnk93ng8ax7wonlff7yms,1,72.6,25.0,2025-04-13T00:54:38.781Z,2025-04-13T00:54:42Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647689521,213,3.24,5647689515,140,61.6,5647689511,56,Center,5647689519,212,11.6,5647689517,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345511,818,1,2,87,28,ck22dnk93ng8ax7wonlff7yms,1,61.6,23.4,2025-04-13T00:54:40.821Z,2025-04-13T00:54:43Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647689541,141,23.4,5647689539,140,68.1,5647689537,56,Center,5647689543,212,6.8,5647689545,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345561,819,1,2,87,29,ck22dnk93ng8ax7wonlff7yms,1,68.1,23.4,2025-04-13T00:54:42.093Z,2025-04-13T00:54:47Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647689781,141,9.4,5647689787,213,5.57,5647689771,56,Right,5647689775,140,78.6,5647689785,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345581,820,1,2,87,33,ck22dnk93ng8ax7wonlff7yms,1,80.2,10.9,2025-04-13T00:54:45.957Z,2025-04-13T00:54:49Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647689893,141,33.3,5647689891,140,77.0,5647689895,212,15.6,5647689901,213,1.79,5647689889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345609,821,1,2,87,35,ck22dnk93ng8ax7wonlff7yms,1,77.0,33.3,2025-04-13T00:54:48.102Z,2025-04-13T00:54:51Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647690059,140,75.7,5647690067,141,58.8,5647690077,212,17.4,5647690053,56,Center,5647690085,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345641,822,1,2,87,37,ck22dnk93ng8ax7wonlff7yms,1,75.7,58.8,2025-04-13T00:54:50.029Z,2025-04-13T00:54:52Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647690267,212,8.4,5647690259,141,69.3,5647690281,213,1.01,5647690247,56,Center,5647690251,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345689,823,1,2,87,38,ck22dnk93ng8ax7wonlff7yms,1,80.0,69.3,2025-04-13T00:54:51.069Z,2025-04-13T00:54:54Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,5647690477,213,5.26,5647690461,140,84.3,5647690457,56,Center,5647690467,141,58.5,5647690471,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345707,824,1,2,87,41,ck22dnk93ng8ax7wonlff7yms,0,84.3,58.4,2025-04-13T00:54:53.757Z,2025-04-13T00:54:55Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5647690581,56,Center,5647690589,141,36.0,5647690591,212,21.3,5647690587,140,70.1,5647690593,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345757,659,1,2,87,45,7c9knuwazz9k9449u5rnuuy5m,0,25.2,86.3,2025-04-13T00:54:58.232Z,2025-04-16T09:08:00Z,c7i11l9181wd0o5m0t33melm,C. Gannon,,5647690851,1,,5647690837,56,Back,5647690845,212,7.2,5647690847,213,6.27,5647690841,140,32.1,5647690843,141,86.2,5647690835,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801860741,898,61,2,87,46,ck22dnk93ng8ax7wonlff7yms,1,66.1,25.1,2025-04-13T00:54:58.518Z,2025-04-16T09:08:22Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5656015971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345835,826,1,2,87,50,ck22dnk93ng8ax7wonlff7yms,1,40.9,19.7,2025-04-13T00:55:02.406Z,2025-04-13T00:55:09Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647691279,213,0.20,5647691267,140,57.8,5647691271,141,25.0,5647691263,56,Center,5647691275,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345891,827,1,2,87,56,ck22dnk93ng8ax7wonlff7yms,1,57.1,32.2,2025-04-13T00:55:09.117Z,2025-04-13T00:55:14Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647691569,140,60.2,5647691571,141,60.3,5647691567,56,Center,5647691575,213,1.40,5647691573,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345957,828,1,2,88,2,ck22dnk93ng8ax7wonlff7yms,1,63.1,71.8,2025-04-13T00:55:14.524Z,2025-04-13T00:55:20Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647691965,141,92.7,5647691969,213,0.72,5647691967,212,21.5,5647691961,56,Left,5647691963,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346027,660,43,2,88,7,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-13T00:55:20.335Z,2025-04-16T09:08:58Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5656016431,144,45,5647692347,56,Back,5647692349,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346087,829,43,2,88,7,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-13T00:55:20.335Z,2025-04-16T09:08:57Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5656016173,464,0,5647692761,233,660,5647692737,286,0,5656016429,144,3,5647692735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801860855,723,45,2,88,16,7c9knuwazz9k9449u5rnuuy5m,0,3.6,16.7,2025-04-13T00:55:28.517Z,2025-04-16T09:09:28Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5656016657,285,,5656016711,233,899,5656016655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801860859,899,3,2,88,16,ck22dnk93ng8ax7wonlff7yms,1,96.4,83.3,2025-04-13T00:55:28.517Z,2025-04-16T09:09:25Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5656016681,286,,5656016677,56,Left,5656016683,465,,5656016685,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346109,830,1,2,88,18,ck22dnk93ng8ax7wonlff7yms,0,96.2,70.3,2025-04-13T00:55:30.582Z,2025-04-16T09:09:37Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5647692903,236,,5647692851,213,4.42,5647692839,140,95.7,5647692833,56,Center,5647692907,233,661,5647692847,212,1.8,5647692911,286,,5647692843,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
