id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/17/value
2803461025,626,1,2,82,0,7neuneh44n9rtsfsh6r0sb9no,1,31.1,40.6,2025-04-19T21:46:34.403Z,2025-04-19T21:46:37Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664869967,212,10.3,5664869963,140,34.5,5664869961,56,Back,5664869965,141,26.4,5664869959,152,,5664869969,213,5.07,5664869957,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461069,627,1,2,82,2,7neuneh44n9rtsfsh6r0sb9no,0,35.0,26.7,2025-04-19T21:46:37.012Z,2025-04-19T21:46:40Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664870199,213,6.19,5664870195,141,22.4,5664870191,56,Center,5664870201,1,,5664870193,140,66.2,5664870197,212,32.9,5664870189,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461081,680,12,2,82,6,2iwybwokic7nmr1t33abdbjoq,1,23.7,79.0,2025-04-19T21:46:40.880Z,2025-04-19T21:46:42Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5664870259,56,Back,5664870271,212,17.8,5664870351,167,,5664870267,141,100.0,5664870263,140,31.7,5664870279,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461087,681,5,2,82,7,2iwybwokic7nmr1t33abdbjoq,0,36.0,101.7,2025-04-19T21:46:41.656Z,2025-04-19T21:46:45Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5664870309,56,Back,5664870311,347,,5664870499,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461119,628,5,2,82,7,7neuneh44n9rtsfsh6r0sb9no,1,66.2,-1.8,2025-04-19T21:46:41.835Z,2025-04-19T21:46:45Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664870483,233,681,5664870453,56,Right,5664870455,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461189,629,1,2,82,12,7neuneh44n9rtsfsh6r0sb9no,1,58.6,0.0,2025-04-19T21:46:47.194Z,2025-04-19T21:46:51Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5664870871,107,,5664870881,213,2.41,5664870873,56,Back,5664870879,212,21.2,5664870877,141,19.1,5664870875,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461229,630,1,2,82,16,7neuneh44n9rtsfsh6r0sb9no,1,54.9,20.9,2025-04-19T21:46:50.859Z,2025-04-19T21:46:53Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664871061,140,68.5,5664871063,141,7.1,5664871067,213,5.70,5664871065,212,17.1,5664871059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461243,631,1,2,82,19,7neuneh44n9rtsfsh6r0sb9no,1,71.5,7.4,2025-04-19T21:46:53.763Z,2025-04-19T21:46:55Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5664871129,140,72.4,5664871133,212,9.0,5664871127,56,Right,5664871131,141,20.6,5664871135,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461271,632,1,2,82,20,7neuneh44n9rtsfsh6r0sb9no,1,72.4,20.6,2025-04-19T21:46:55.123Z,2025-04-19T21:46:57Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664871275,141,11.6,5664871279,213,3.63,5664871277,212,13.1,5664871273,140,61.4,5664871271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461273,633,1,2,82,23,7neuneh44n9rtsfsh6r0sb9no,1,61.4,11.6,2025-04-19T21:46:57.355Z,2025-04-19T21:46:58Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664871299,213,1.06,5664871291,56,Center,5664871297,212,10.8,5664871293,140,66.4,5664871295,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461297,634,1,2,82,23,7neuneh44n9rtsfsh6r0sb9no,1,66.4,25.5,2025-04-19T21:46:58.011Z,2025-04-19T21:46:59Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5664871431,140,61.2,5664871437,213,4.23,5664871433,141,10.3,5664871427,56,Right,5664871435,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461331,635,1,2,82,25,7neuneh44n9rtsfsh6r0sb9no,0,60.9,10.3,2025-04-19T21:46:59.748Z,2025-04-19T21:47:04Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664871705,141,30.0,5664871699,155,,5664871703,140,87.6,5664871707,212,31.1,5664871701,56,Center,5664871709,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461349,683,1,2,82,30,2iwybwokic7nmr1t33abdbjoq,1,12.8,71.2,2025-04-19T21:47:04.498Z,2025-04-19T21:47:05Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5664871807,212,11.1,5664871803,141,57.5,5664871799,140,7.1,5664871795,56,Back,5664871809,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461399,684,1,2,82,31,2iwybwokic7nmr1t33abdbjoq,0,7.1,57.5,2025-04-19T21:47:05.735Z,2025-04-19T21:47:09Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5664872067,157,,5664872075,212,40.7,5664872077,213,0.39,5664872073,141,80.3,5664872071,140,42.9,5664872069,56,Back,5664872079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461413,636,1,2,82,36,7neuneh44n9rtsfsh6r0sb9no,0,64.4,23.4,2025-04-19T21:47:10.652Z,2025-04-19T21:47:11Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664872165,213,1.51,5664872159,140,64.8,5664872157,56,Center,5664872163,212,7.4,5664872155,3,,5664872161,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461437,685,2,2,82,37,2iwybwokic7nmr1t33abdbjoq,1,45.3,54.6,2025-04-19T21:47:11.785Z,2025-04-19T21:58:41Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5664872857,7,4x3md4d2zvyvxlhtqp0ocvmqx,5664872293,141,59.0,5664872289,56,Center,5664872291,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461449,637,43,2,82,40,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-19T21:47:14.548Z,2025-04-19T21:47:32Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664873471,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461543,639,1,2,82,44,7neuneh44n9rtsfsh6r0sb9no,1,41.0,44.8,2025-04-19T21:47:18.580Z,2025-04-19T21:47:23Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664872969,212,42.7,5664872953,5,,5664872957,155,,5664872963,56,Left,5664872967,141,79.7,5664872973,1,,5664872959,241,,5664872971,213,0.59,5664872965,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461569,640,1,2,82,49,7neuneh44n9rtsfsh6r0sb9no,1,80.2,90.9,2025-04-19T21:47:23.299Z,2025-04-19T21:47:25Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664873089,56,Left,5664873097,213,6.22,5664873093,141,89.9,5664873091,140,90.6,5664873095,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461595,641,1,2,82,51,7neuneh44n9rtsfsh6r0sb9no,0,90.4,89.6,2025-04-19T21:47:25.299Z,2025-04-19T21:47:27Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5664873211,140,100.0,5664873207,155,,5664873217,213,5.02,5664873213,141,38.8,5664873215,212,36.3,5664873205,2,,5664873209,56,Center,5664873219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461601,642,5,2,82,53,7neuneh44n9rtsfsh6r0sb9no,0,101.0,38.8,2025-04-19T21:47:27.708Z,2025-04-19T21:47:36Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5664873251,346,,5664873249,56,Center,5664873679,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461655,643,43,2,82,53,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-19T21:47:27.875Z,2025-04-19T21:49:19Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5664873551,56,Center,5664879327,144,5,5664873553,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461663,686,5,2,82,54,2iwybwokic7nmr1t33abdbjoq,1,-1.0,61.2,2025-04-19T21:47:28.417Z,2025-04-19T21:47:35Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5664873593,346,,5664873635,233,642,5664873591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461819,687,18,2,83,13,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-19T21:47:47.455Z,2025-04-19T21:47:56Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5664874523,44,Midfielder,5664874521,42,,5664874525,59,10,5664874609,55,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461825,688,19,2,83,13,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-19T21:47:47.456Z,2025-04-19T22:40:08Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5664874569,292,7,5664874581,55,687,5664874565,145,10,5664874573,293,1,5664874577,44,Midfielder,5664874561,42,,5664874567,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461911,689,1,2,83,22,2iwybwokic7nmr1t33abdbjoq,1,4.6,48.7,2025-04-19T21:47:57.130Z,2025-04-19T21:47:59Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5664875115,56,Back,5664875121,212,32.0,5664875123,213,0.83,5664875125,1,,5664875117,140,25.1,5664875113,124,,5664875129,237,,5664875119,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461963,690,1,2,83,25,2iwybwokic7nmr1t33abdbjoq,1,25.0,83.8,2025-04-19T21:47:59.328Z,2025-04-19T21:48:04Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664875469,141,82.4,5664875467,140,30.8,5664875471,212,6.2,5664875465,56,Back,5664875473,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461937,644,83,2,83,28,7neuneh44n9rtsfsh6r0sb9no,0,73.7,12.8,2025-04-19T21:48:02.849Z,2025-04-19T21:48:09Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664875675,399,6m158yzashjy4y3dcbresua22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803461997,691,1,2,83,30,2iwybwokic7nmr1t33abdbjoq,1,21.9,88.1,2025-04-19T21:48:04.551Z,2025-04-19T21:48:08Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5664875619,140,10.3,5664875621,141,69.7,5664875623,212,17.5,5664875625,213,3.94,5664875617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462003,692,1,2,83,33,2iwybwokic7nmr1t33abdbjoq,0,10.3,69.7,2025-04-19T21:48:08.010Z,2025-04-19T21:48:12Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5664875649,155,,5664875659,213,4.91,5664875849,1,,5664875651,56,Back,5664875657,212,49.3,5664875653,140,19.5,5664875655,141,0.0,5664875847,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462039,693,5,2,83,37,2iwybwokic7nmr1t33abdbjoq,0,24.6,-1.4,2025-04-19T21:48:12.023Z,2025-04-19T21:48:14Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5664875879,56,Back,5664875881,347,,5664875955,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462049,645,5,2,83,38,7neuneh44n9rtsfsh6r0sb9no,1,78.0,101.4,2025-04-19T21:48:12.301Z,2025-04-19T21:48:14Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664875931,56,Left,5664875933,347,,5664875951,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462055,646,1,2,83,39,7neuneh44n9rtsfsh6r0sb9no,1,70.3,100.0,2025-04-19T21:48:13.314Z,2025-04-19T21:48:15Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5664875963,107,,5664875967,140,63.9,5664875975,1,,5664875973,213,4.43,5664875971,212,23.8,5664875965,56,Center,5664875969,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462071,647,1,2,83,40,7neuneh44n9rtsfsh6r0sb9no,1,66.1,69.4,2025-04-19T21:48:15.010Z,2025-04-19T21:48:17Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5664876075,141,93.3,5664876071,56,Left,5664876079,213,1.19,5664876077,212,17.5,5664876073,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462087,648,1,2,83,43,7neuneh44n9rtsfsh6r0sb9no,1,71.5,93.2,2025-04-19T21:48:17.262Z,2025-04-19T21:48:19Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5664876139,212,13.6,5664876141,213,5.15,5664876133,56,Center,5664876137,141,75.1,5664876135,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462091,649,1,2,83,44,7neuneh44n9rtsfsh6r0sb9no,1,77.0,75.0,2025-04-19T21:48:18.929Z,2025-04-19T21:48:20Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5664876167,212,14.5,5664876169,213,0.95,5664876163,140,85.0,5664876161,56,Left,5664876165,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462131,650,1,2,83,46,7neuneh44n9rtsfsh6r0sb9no,1,83.4,91.7,2025-04-19T21:48:20.475Z,2025-04-19T21:48:23Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664876395,212,21.6,5664876389,56,Left,5664876397,213,3.52,5664876393,141,80.0,5664876391,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462163,651,1,2,83,49,7neuneh44n9rtsfsh6r0sb9no,1,64.3,80.0,2025-04-19T21:48:23.612Z,2025-04-19T21:48:29Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5664876625,196,,5664876635,213,5.19,5664876631,141,7.9,5664876637,1,,5664876627,56,Right,5664876633,212,55.3,5664876623,155,,5664876629,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462187,652,1,2,83,54,7neuneh44n9rtsfsh6r0sb9no,1,82.7,9.5,2025-04-19T21:48:28.993Z,2025-04-19T21:48:33Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5664876809,212,21.7,5664876811,213,2.86,5664876807,141,18.5,5664876803,56,Right,5664876805,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462209,653,1,2,83,58,7neuneh44n9rtsfsh6r0sb9no,1,64.8,18.6,2025-04-19T21:48:33.050Z,2025-04-19T21:48:35Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664876955,212,8.8,5664876951,140,67.2,5664876953,141,31.0,5664876957,213,1.28,5664876949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462271,654,1,2,84,0,7neuneh44n9rtsfsh6r0sb9no,1,67.4,31.0,2025-04-19T21:48:35.155Z,2025-04-19T21:48:39Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5664877295,212,19.7,5664877289,56,Right,5664877297,213,5.54,5664877293,141,11.3,5664877291,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462273,655,4,2,84,5,7neuneh44n9rtsfsh6r0sb9no,1,79.6,12.2,2025-04-19T21:48:39.227Z,2025-04-19T22:56:36Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5664877345,152,,5664877341,13,,5664877343,56,Right,5664877349,286,,5664877347,265,,5664877471,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462279,694,4,2,84,5,2iwybwokic7nmr1t33abdbjoq,0,20.4,87.8,2025-04-19T21:48:39.228Z,2025-04-19T22:56:36Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664877431,56,Back,5664877437,285,,5664877433,152,,5664877435,265,,5664877531,233,655,5664877429,13,,5664877781,55,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462319,695,17,2,84,6,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-19T21:48:41.207Z,2025-04-19T21:49:04Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664877759,392,,5664877757,31,,5664877763,55,694,5664877761,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462901,656,1,2,85,9,7neuneh44n9rtsfsh6r0sb9no,0,71.0,11.4,2025-04-19T21:49:43.577Z,2025-04-19T21:49:48Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5664880821,140,95.0,5664880815,155,,5664880825,212,36.6,5664880811,2,,5664880823,141,50.4,5664880827,213,0.81,5664880817,152,,5664880911,233,696,5664880813,5,,5664880829,1,,5664880819,56,Center,,,,,,,,,,,,,,,,,,,,,
2803462915,696,41,2,85,12,2iwybwokic7nmr1t33abdbjoq,0,8.5,56.3,2025-04-19T21:49:46.768Z,2025-04-19T21:49:48Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5664880885,140,25.1,5664880923,233,656,5664880891,213,0.19,5664880887,141,61.1,5664880889,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803462961,657,1,2,85,13,7neuneh44n9rtsfsh6r0sb9no,0,70.4,39.2,2025-04-19T21:49:47.721Z,2025-04-19T21:49:54Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664881087,3,,5664881095,212,13.9,5664881093,141,52.7,5664881097,213,0.72,5664881089,56,Center,5664881091,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803463019,658,43,2,85,15,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-19T21:49:49.785Z,2025-04-19T21:50:00Z,c7xfrcywzfkh6ysuhv3bk8fvu,R. Djédjé,,,5664881371,286,0,5664881891,144,44,5664881369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803463087,659,27,2,85,18,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-19T21:49:53.034Z,2025-04-19T21:50:06Z,,,,,5664882215,41,Injury,5664881807,233,697,5664882217,53,c7xfrcywzfkh6ysuhv3bk8fvu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803463005,697,27,2,85,18,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-19T21:49:53.034Z,2025-04-19T21:50:12Z,,,,,5664882611,53,8pwslovfo5ostdhvpx53cxclw,5664882609,41,Injury,5664881769,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803463097,660,28,2,85,24,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-19T21:49:58.929Z,2025-04-19T21:49:59Z,,,,,5664881801,55,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465175,699,28,2,88,42,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-19T21:53:16.583Z,2025-04-19T21:53:16Z,,,,,5664893105,55,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465411,700,68,2,89,8,2iwybwokic7nmr1t33abdbjoq,1,19.4,40.3,2025-04-19T21:53:42.448Z,2025-04-19T21:53:46Z,,,,,5664894477,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465435,662,68,2,89,11,7neuneh44n9rtsfsh6r0sb9no,0,87.2,46.4,2025-04-19T21:53:45.314Z,2025-04-19T21:53:48Z,,,,,5664894561,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465487,701,1,2,89,13,2iwybwokic7nmr1t33abdbjoq,0,21.5,59.4,2025-04-19T21:53:47.673Z,2025-04-19T21:53:50Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5664894719,140,72.9,5664894729,1,,5664894717,56,Center,5664894713,157,,5664894723,212,55.8,5664894727,213,6.03,5664894721,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465497,663,1,2,89,16,7neuneh44n9rtsfsh6r0sb9no,0,31.2,55.4,2025-04-19T21:53:50.531Z,2025-04-19T21:53:51Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664894793,212,16.0,5664894789,140,46.2,5664894787,56,Back,5664894791,141,59.3,5664894795,213,0.17,5664894785,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465519,702,1,2,89,18,2iwybwokic7nmr1t33abdbjoq,0,54.4,47.2,2025-04-19T21:53:52.550Z,2025-04-19T21:53:53Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5664894895,140,65.3,5664894893,56,Center,5664894899,212,12.0,5664894897,141,41.9,5664894901,213,5.98,5664894891,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465539,664,1,2,89,18,7neuneh44n9rtsfsh6r0sb9no,1,34.6,60.3,2025-04-19T21:53:53.167Z,2025-04-19T21:53:54Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664895005,140,36.1,5664895001,3,,5664895003,56,Back,5664895011,213,4.81,5664895007,141,37.4,5664895009,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465547,665,1,2,89,20,7neuneh44n9rtsfsh6r0sb9no,0,36.1,38.2,2025-04-19T21:53:54.671Z,2025-04-19T21:53:55Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664895037,213,0.64,5664895033,141,57.8,5664895027,3,,5664895031,140,53.2,5664895035,212,22.4,5664895029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465577,703,1,2,89,21,2iwybwokic7nmr1t33abdbjoq,1,47.2,52.4,2025-04-19T21:53:56.133Z,2025-04-19T21:53:58Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5664895193,213,6.08,5664895183,3,,5664895189,141,50.3,5664895187,140,53.7,5664895191,212,7.0,5664895185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465603,704,1,2,89,24,2iwybwokic7nmr1t33abdbjoq,0,53.7,50.3,2025-04-19T21:53:58.373Z,2025-04-19T21:53:59Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5664895313,213,0.24,5664895311,212,3.5,5664895303,3,,5664895309,141,51.5,5664895307,140,56.9,5664895305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465587,666,44,2,89,24,7neuneh44n9rtsfsh6r0sb9no,1,44.5,49.6,2025-04-19T21:53:58.511Z,2025-04-19T23:19:12Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664895249,285,,5664895247,56,Back,5664895367,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465609,705,44,2,89,24,2iwybwokic7nmr1t33abdbjoq,0,55.5,50.4,2025-04-19T21:53:58.512Z,2025-04-19T23:19:12Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5664895337,286,,5664895335,56,Center,5664895403,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465601,667,1,2,89,24,7neuneh44n9rtsfsh6r0sb9no,0,46.8,51.5,2025-04-19T21:53:58.842Z,2025-04-19T21:53:59Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664895291,212,10.7,5664895293,213,0.30,5664895289,141,56.1,5664895287,140,56.5,5664895283,3,,5664895285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465653,669,1,2,89,28,7neuneh44n9rtsfsh6r0sb9no,1,54.9,53.7,2025-04-19T21:54:02.256Z,2025-04-19T21:54:03Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664895545,140,48.3,5664895543,56,Back,5664895549,212,8.7,5664895547,141,61.4,5664895551,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465675,670,1,2,89,29,7neuneh44n9rtsfsh6r0sb9no,1,47.8,61.4,2025-04-19T21:54:03.559Z,2025-04-19T21:54:05Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664895645,56,Back,5664895653,213,4.75,5664895649,141,39.8,5664895647,140,48.3,5664895651,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803465705,671,1,2,89,31,7neuneh44n9rtsfsh6r0sb9no,0,48.3,39.8,2025-04-19T21:54:05.313Z,2025-04-19T21:54:08Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5664895797,155,,5664895809,213,1.34,5664895805,141,100.0,5664895801,56,Left,5664895807,212,42.6,5664895811,1,,5664895799,196,,5664895803,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
