,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/var,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen
69,69,f20n77q216oyfxiss87wptno4,13,2025-06-14Z,16:00:00Z,2025-06-14,19:00:00,10,2,45,2025-06-14T22:25:10Z,KuPS vs Ilves,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,b6qm6tc6o0yon2j460rdutquq,no,Väre Areena,Väre Areena,,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,home,2u07e54v5dprsugdvddpq5ync,Finland,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,93.0,14.0,0.0,2.0,0.0,3.0,0.0,3.0,3497.0,,
70,70,f1nprhfe4q7zvqunss4jk5atw,13,2025-06-14Z,16:00:00Z,2025-06-14,19:00:00,10,2,45,2025-06-14T21:57:32Z,Gnistan vs KTP,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,53adx3m9ax7nwhgw58qrxoefl,no,Mustapekka Areena,Mustapekka Areena,,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,home,2u07e54v5dprsugdvddpq5ync,Finland,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,99.0,6.0,0.0,1.0,2.0,1.0,2.0,1.0,2553.0,,
71,71,f1ay5r8g9c1tk69lw06qbt91w,13,2025-06-14Z,16:00:00Z,2025-06-14,19:00:00,10,2,45,2025-06-18T02:24:11Z,Mariehamn vs VPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,6li6vcjt5pqqwp15vp7piwnr9,no,Wiklöf Holding Arena,Wiklöf Holding Arena,,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,home,2u07e54v5dprsugdvddpq5ync,Finland,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,94.0,46.0,0.0,1.0,1.0,5.0,1.0,5.0,2267.0,,
72,72,f0y7btbfk0ukrud7ud3yfa044,13,2025-06-14Z,14:00:00Z,2025-06-14,17:00:00,10,2,45,2025-06-16T13:16:39Z,Oulu vs HJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,apxtm2nl13sj9j19x8gvqb23n,no,Raatin stadion,Raatin stadion,,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,home,2u07e54v5dprsugdvddpq5ync,Finland,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,95.0,26.0,0.0,1.0,0.0,4.0,0.0,4.0,3649.0,,
73,73,f0lcjmblj2i121ynjj8n74r9w,13,2025-06-14Z,11:00:00Z,2025-06-14,14:00:00,10,2,45,2025-06-15T22:05:02Z,Inter Turku vs Haka,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,cs1nabi1ou4oiz9dxsmoiyan8,no,Veritas Stadion,Veritas Stadion,,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,home,2u07e54v5dprsugdvddpq5ync,Finland,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,97.0,54.0,1.0,0.0,1.0,1.0,1.0,1.0,3328.0,,
74,74,f08i1bfukclhv98drjwm41zis,13,2025-06-01Z,15:30:00Z,2025-06-01,18:30:00,9,2,45,2025-06-09T13:51:54Z,Jaro vs Inter Turku,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,9chw4hy71htl8oggc0jbmf37b,no,Jakobstads Centralplan (Pietarsaaren Keskuskenttä),Jakobstads Centralplan (Pietarsaaren Keskuskenttä),,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,home,2u07e54v5dprsugdvddpq5ync,Finland,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,96.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1577.0,,
75,75,ezvmnbgit5q7nz9558sfd5yc4,13,2025-06-01Z,13:00:00Z,2025-06-01,16:00:00,9,2,45,2025-06-02T06:52:06Z,Gnistan vs Ilves,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,53adx3m9ax7nwhgw58qrxoefl,no,Mustapekka Areena,Mustapekka Areena,,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,home,2u07e54v5dprsugdvddpq5ync,Finland,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,96.0,14.0,0.0,0.0,0.0,2.0,0.0,2.0,2780.0,,
76,76,eziby61oph6dnd0vvgfsu8h04,13,2025-05-31Z,16:00:00Z,2025-05-31,19:00:00,9,2,45,2025-06-12T05:15:34Z,HJK vs KuPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,8ynu8ggtnkcjs6guwi9vee1ay,no,Bolt Arena,Bolt Arena,,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,home,2u07e54v5dprsugdvddpq5ync,Finland,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8133.0,,
77,77,ez54qx8nagmxldaltjizcfcpg,13,2025-05-31Z,14:00:00Z,2025-05-31,17:00:00,9,2,45,2025-06-14T15:12:45Z,Haka vs VPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,bd3cnomnx4r55npe99oz2golt,no,Tehtaan kenttä,Tehtaan kenttä,,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,home,2u07e54v5dprsugdvddpq5ync,Finland,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,98.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,2488.0,,
78,78,eyri9a3mf0zyfjxbp7n1ji978,13,2025-05-31Z,14:00:00Z,2025-05-31,17:00:00,9,2,45,2025-06-09T13:21:16Z,Oulu vs SJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,apxtm2nl13sj9j19x8gvqb23n,no,Raatin stadion,Raatin stadion,,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,home,2u07e54v5dprsugdvddpq5ync,Finland,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,97.0,35.0,0.0,0.0,2.0,2.0,2.0,2.0,1212.0,,
79,79,eye8yrafdvgtz8hyz6s0qo4d0,13,2025-05-31Z,12:00:00Z,2025-05-31,15:00:00,9,2,45,2025-06-09T14:02:31Z,KTP vs Mariehamn,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,egt9h2yepyymmbkn2cel13h4h,no,Arto Tolsa Areena,Arto Tolsa Areena,,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,home,2u07e54v5dprsugdvddpq5ync,Finland,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,98.0,35.0,0.0,1.0,2.0,2.0,2.0,2.0,1690.0,,
80,80,exzwtld16y1hsyoor1zvzkbh0,13,2025-05-25Z,15:30:00Z,2025-05-25,18:30:00,8,2,45,2025-06-09T13:21:16Z,SJK vs Inter Turku,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7cdg6syeqx9qbitsnw2sm142x,no,OmaSP Stadion,OmaSP Stadion,,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,home,2u07e54v5dprsugdvddpq5ync,Finland,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,94.0,36.0,0.0,1.0,0.0,1.0,0.0,1.0,3308.0,,
81,81,exnpfhgjmny64rplh7i67vthw,13,2025-05-25Z,13:00:00Z,2025-05-25,16:00:00,8,2,45,2025-06-14T15:12:45Z,KuPS vs VPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,b6qm6tc6o0yon2j460rdutquq,no,Väre Areena,Väre Areena,,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,home,2u07e54v5dprsugdvddpq5ync,Finland,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,103.0,24.0,0.0,1.0,0.0,2.0,0.0,2.0,2329.0,,
82,82,exbpiwqq9owzdx2ta6bxllel0,13,2025-05-24Z,16:00:00Z,2025-05-24,19:00:00,8,2,45,2025-06-12T05:15:32Z,Mariehamn vs HJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,6li6vcjt5pqqwp15vp7piwnr9,no,Wiklöf Holding Arena,Wiklöf Holding Arena,,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,home,2u07e54v5dprsugdvddpq5ync,Finland,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,93.0,31.0,0.0,1.0,0.0,4.0,0.0,4.0,1250.0,,
83,83,ewzmni97o5035x07ml1uzttlg,13,2025-05-24Z,14:00:00Z,2025-05-24,17:00:00,8,2,45,2025-05-31T17:00:13Z,Ilves vs Oulu,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,4ott28qexy159nq0w05rjmrys,no,Tammelan Stadion,Tammelan Stadion,,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,home,2u07e54v5dprsugdvddpq5ync,Finland,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,96.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5206.0,,
84,84,ewn7crafcgquqelg45h85o5ck,13,2025-05-24Z,12:00:00Z,2025-05-24,15:00:00,8,2,45,2025-06-09T13:51:54Z,Jaro vs Gnistan,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,9chw4hy71htl8oggc0jbmf37b,no,Jakobstads Centralplan (Pietarsaaren Keskuskenttä),Jakobstads Centralplan (Pietarsaaren Keskuskenttä),,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,home,2u07e54v5dprsugdvddpq5ync,Finland,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,92.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1435.0,,
85,85,ewb2sk9udxmmmb6zxj6ku8duc,13,2025-05-23Z,15:00:00Z,2025-05-23,18:00:00,8,2,45,2025-05-28T21:27:12Z,KTP vs Haka,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,egt9h2yepyymmbkn2cel13h4h,no,Arto Tolsa Areena,Arto Tolsa Areena,,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,home,2u07e54v5dprsugdvddpq5ync,Finland,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,96.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,,
86,86,9pbmjw5hkf2xeqrk1zszznro,13,2025-05-21Z,15:00:00Z,2025-05-21,18:00:00,17,2,45,2025-05-22T07:50:14Z,Ilves vs KuPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,4ott28qexy159nq0w05rjmrys,no,Tammelan Stadion,Tammelan Stadion,,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,home,2u07e54v5dprsugdvddpq5ync,Finland,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,94.0,13.0,0.0,0.0,3.0,0.0,3.0,0.0,5164.0,,
87,87,5vxeciok1a7j3vb7z7mpxdzo,13,2025-05-20Z,15:00:00Z,2025-05-20,18:00:00,15,2,45,2025-06-12T05:15:33Z,HJK vs SJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,8ynu8ggtnkcjs6guwi9vee1ay,no,Bolt Arena,Bolt Arena,,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,home,2u07e54v5dprsugdvddpq5ync,Finland,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,96.0,43.0,3.0,0.0,4.0,2.0,4.0,2.0,6158.0,,
88,88,evz4o05pwtud85safuegvaqz8,13,2025-05-17Z,16:00:00Z,2025-05-17,19:00:00,7,2,45,2025-06-14T15:12:44Z,VPS vs Jaro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7jpa27dlpb5cjl1r00fdg7o8i,no,Lemonsoft Stadion,Lemonsoft Stadion,,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,home,2u07e54v5dprsugdvddpq5ync,Finland,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,95.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.0,,
89,89,evn72v97fk5wbsrs3wq4568lw,13,2025-05-17Z,14:00:00Z,2025-05-17,17:00:00,7,2,45,2025-06-12T05:15:35Z,HJK vs KTP,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,8ynu8ggtnkcjs6guwi9vee1ay,no,Bolt Arena,Bolt Arena,1.0,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,home,2u07e54v5dprsugdvddpq5ync,Finland,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,98.0,10.0,1.0,1.0,4.0,1.0,4.0,1.0,6525.0,"[{'contestantId': '8sy0cxovuxo76tuoas3uo55xj', 'periodId': 1, 'timeMin': 32, 'timeMinSec': '31:56', 'lastUpdated': '2025-05-17T14:32:46Z', 'timestamp': '2025-05-17T14:32:15Z', 'type': 'Penalty awarded', 'decision': 'Cancelled', 'outcome': 'No penalty', 'playerId': 'btr893a8ljoe8av97ji8kwr11', 'playerName': 'A. Tarvonen', 'optaEventId': '2815733761'}, {'contestantId': '8sy0cxovuxo76tuoas3uo55xj', 'periodId': 2, 'timeMin': 80, 'timeMinSec': '79:03', 'lastUpdated': '2025-05-17T15:41:52Z', 'timestamp': '2025-05-17T15:41:34Z', 'type': 'Penalty awarded', 'decision': 'Cancelled', 'outcome': 'No penalty', 'playerId': 'btr893a8ljoe8av97ji8kwr11', 'playerName': 'A. Tarvonen', 'optaEventId': '2815804289'}]","[{'contestantId': '303582z192rnbr2x28o2t7u38', 'periodId': 1, 'timeMin': 46, 'timeMinSec': '45:58', 'lastUpdated': '2025-05-17T14:46:20Z', 'timestamp': '2025-05-17T14:46:17Z', 'type': 'PM', 'playerId': '8jb026oewf17pg61vdstcgj4l', 'playerName': 'T. Pukki', 'optaEventId': '2815746943'}]"
90,90,evb6e0za8nbd4zoyx3f7knwus,13,2025-05-17Z,14:00:00Z,2025-05-17,17:00:00,7,2,45,2025-05-26T10:52:33Z,Inter Turku vs Ilves,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,cs1nabi1ou4oiz9dxsmoiyan8,no,Veritas Stadion,Veritas Stadion,,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,home,2u07e54v5dprsugdvddpq5ync,Finland,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,102.0,42.0,1.0,1.0,3.0,1.0,3.0,1.0,4027.0,,
