,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/var,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen,liveData/matchDetails/delay,liveData/matchDetails/varReason,liveData/matchDetails/contestantId,liveData/matchDetails/playerId
78,78,d61usj661lipj92p73r3cp3is,13,2025-02-26Z,18:30:00Z,2025-02-26,19:30:00,18,2,45,1,2025-05-19T13:47:42Z,AaB vs Nordsjælland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,1wd2dr3si3gqwhyaf32c2xepn,no,Aalborg Portland Park,Aalborg Portland Park,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,97,49,0,0,1,2,1,2,7498,"[{'contestantId': '77tfx9me4aaqhzv78bmgsy9bg', 'periodId': 2, 'timeMin': 74, 'timeMinSec': '73:12', 'lastUpdated': '2025-03-18T08:25:45Z', 'timestamp': '2025-02-26T20:03:42Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '5ucbttulfcdufwr751zj0zcic', 'playerName': 'J. Lähteenmäki', 'optaEventId': '2781337829'}]","[{'contestantId': '77tfx9me4aaqhzv78bmgsy9bg', 'periodId': 2, 'timeMin': 76, 'timeMinSec': '75:40', 'lastUpdated': '2025-02-26T20:06:25Z', 'timestamp': '2025-02-26T20:06:11Z', 'type': 'PM', 'playerId': '5uqf7a0y0fd1hf2rrmgx11tuy', 'playerName': 'B. Nygren', 'optaEventId': '2781339277'}]",,,,
79,79,d957cgqbu1uzxdn4ju9r3lt78,13,2025-02-24Z,18:00:00Z,2025-02-24,19:00:00,19,2,45,1,2025-05-18T20:48:20Z,Viborg vs Silkeborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,7d5976l78t1e03d95wjvrg49r,no,Energi Viborg Arena,Energi Viborg Arena,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,97,11,1,2,1,4,1,4,5208,,,,,,
80,80,d7lgyomxnp4j0brpja6cn6o0k,13,2025-02-23Z,17:00:00Z,2025-02-23,18:00:00,19,2,45,1,2025-05-20T12:55:17Z,København vs Midtjylland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,co9hilfk3pi1vfov0qn71f1ry,no,Parken,Parken,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100,0,0,0,1,0,1,0,31708,"[{'contestantId': 'b3r6d8ydtmtjckam6pku9y400', 'periodId': 2, 'timeMin': 52, 'timeMinSec': '51:48', 'lastUpdated': '2025-05-07T12:49:20Z', 'timestamp': '2025-02-23T18:11:15Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '8inyievyp1az6q3dtlkpynf56', 'playerName': 'M. Mattsson', 'optaEventId': '2780345781'}]",,,,,
81,81,d8r518sn3rqrdme1ukyx705ck,13,2025-02-23Z,15:00:00Z,2025-02-23,16:00:00,19,2,45,1,2025-05-20T12:38:35Z,Vejle vs Brøndby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,ddvz2d0yzizuiiyi4lmpsdkfc,no,Vejle Stadion,Vejle Stadion,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97,39,0,0,2,2,2,2,10158,"[{'contestantId': 'c165yjiny1qnmfdvefxvflnkc', 'periodId': 2, 'timeMin': 76, 'timeMinSec': '75:10', 'lastUpdated': '2025-02-23T16:34:04Z', 'timestamp': '2025-02-23T16:33:45Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': 'babnrlnt04mal0268p9dxas8a', 'playerName': 'G. Onugkha', 'optaEventId': '2780265155'}]",,,,,
82,82,d9j1escsl6rhr083tg0acw1zo,13,2025-02-23Z,13:00:00Z,2025-02-23,14:00:00,19,2,45,1,2025-05-18T20:48:23Z,AGF vs AaB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,e4g66hsa13ev57xabc7xjwurt,no,Ceres Park Vejlby,Ceres Park Vejlby,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96,2,1,0,4,0,4,0,8506,,,,,,
83,83,d7zcksa36n2p0cmq7dwwbz9jo,13,2025-02-23Z,13:00:00Z,2025-02-23,14:00:00,19,2,45,1,2025-05-19T13:47:42Z,Nordsjælland vs SønderjyskE,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,59,2,1,3,2,3,2,3215,,,,,,
84,84,d8d759gd7x1alrzty0u72e9lg,13,2025-02-21Z,18:00:00Z,2025-02-21,19:00:00,19,2,45,1,2025-05-18T20:48:23Z,Lyngby vs Randers,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,c7zv9olp1x8lmd8fhvyod8ii7,no,Lyngby Stadion,Lyngby Stadion,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,94,9,0,0,0,0,0,0,4824,,,,,,
85,85,d6tqxd2ta23hc8qswb71ydfkk,13,2025-02-17Z,18:00:00Z,2025-02-17,19:00:00,18,2,45,1,2025-05-20T12:55:17Z,Randers vs København,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4uod0svzkvduui274b6aqa263,no,Cepheus Park Randers,Cepheus Park Randers,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,99,59,0,2,1,2,1,2,5765,"[{'contestantId': 'b3r6d8ydtmtjckam6pku9y400', 'periodId': 1, 'timeMin': 24, 'timeMinSec': '24:00', 'lastUpdated': '2025-02-17T18:54:14Z', 'timestamp': '2025-02-17T18:26:32Z', 'type': 'Goal not awarded', 'decision': 'Cancelled', 'outcome': 'Goal', 'playerId': '4gqnyyx3i92fayq6cxvekqwut', 'playerName': 'T. Delaney', 'optaEventId': '2777915103'}]",,VAR Review,Goal not awarded,b3r6d8ydtmtjckam6pku9y400,4gqnyyx3i92fayq6cxvekqwut
86,86,d77kjkz6zml4epgzru8udekus,13,2025-02-16Z,17:00:00Z,2025-02-16,18:00:00,18,2,45,1,2025-05-18T20:48:23Z,Midtjylland vs Lyngby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,5n9tkrkugne47ziec3ir0ry1b,no,MCH Arena,MCH Arena,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,2,1,0,1,0,1,0,7224,,,,,,
87,87,d6fmhf2qf3um5dz3z62slfggk,13,2025-02-16Z,15:00:00Z,2025-02-16,16:00:00,18,2,45,1,2025-05-18T20:48:24Z,SønderjyskE vs AGF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,97,19,1,3,1,4,1,4,5455,"[{'contestantId': '5rz9enoyknpg8ji78za5b82p0', 'periodId': 1, 'timeMin': 27, 'timeMinSec': '26:37', 'lastUpdated': '2025-02-16T15:28:43Z', 'timestamp': '2025-02-16T15:28:28Z', 'type': 'Goal not awarded', 'decision': 'Cancelled', 'outcome': 'Goal', 'playerId': '61sojkdsmaz9hbwaskt4rws15', 'playerName': 'M. Anderson', 'optaEventId': '2777313023'}]",,,,,
88,88,d5nwelylu7gnm5cinkrvsx6ac,13,2025-02-16Z,13:00:00Z,2025-02-16,14:00:00,18,2,45,1,2025-05-18T20:48:19Z,Silkeborg vs Vejle,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,71guq48u1cvcb235wf2hvsp2h,no,JYSK park,JYSK park,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,94,40,0,0,0,1,0,1,4656,,,,,,
89,89,d5a2lkh1waw610sl7svhx32tw,13,2025-02-14Z,18:00:00Z,2025-02-14,19:00:00,18,2,45,1,2025-05-20T12:38:36Z,Brøndby vs Viborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4vkcz3judvz7ln8lt7cq6gwh9,no,Brøndby Stadion,Brøndby Stadion,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,4,1,1,4,1,4,1,24067,"[{'contestantId': '9qsmopgutr7ut5g6workk8w4i', 'periodId': 1, 'timeMin': 14, 'timeMinSec': '13:45', 'lastUpdated': '2025-05-07T14:05:16Z', 'timestamp': '2025-02-14T18:17:25Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '91suopiz6irxqevhzv8lx76ne', 'playerName': 'M. Rajović', 'optaEventId': '2775949229'}, {'contestantId': '9qsmopgutr7ut5g6workk8w4i', 'periodId': 2, 'timeMin': 80, 'timeMinSec': '79:48', 'lastUpdated': '2025-02-14T19:43:44Z', 'timestamp': '2025-02-14T19:43:09Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '6anvl82jyio52wo87cbxdp4np', 'playerName': 'S. Klaiber', 'optaEventId': '2776004259'}]","[{'contestantId': '9qsmopgutr7ut5g6workk8w4i', 'periodId': 1, 'timeMin': 16, 'timeMinSec': '15:28', 'lastUpdated': '2025-02-14T18:19:34Z', 'timestamp': '2025-02-14T18:19:08Z', 'type': 'PM', 'playerId': 'etz3rjq7chhaomst5u28nnff9', 'playerName': 'D. Wass', 'optaEventId': '2775949687'}, {'contestantId': 'cftj6g399tknheudaxsdpfdgb', 'periodId': 1, 'timeMin': 16, 'timeMinSec': '15:28', 'lastUpdated': '2025-02-14T18:19:34Z', 'timestamp': '2025-02-14T18:19:08Z', 'type': 'PS', 'playerId': '9lgnm175tw163z53b8bmiu5pm', 'playerName': 'L. Lund', 'optaEventId': '2775949709'}]",,,,
90,90,d2xtoi5mjip3tlsnxwx6ikfmc,13,2024-12-02Z,18:00:00Z,2024-12-02,19:00:00,17,2,45,1,2025-05-20T12:55:17Z,København vs Nordsjælland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,co9hilfk3pi1vfov0qn71f1ry,no,Parken,Parken,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97,8,1,1,3,1,3,1,22966,,,,,,
91,91,d3phv7vbv8yh1dib1l3ai6h3o,13,2024-12-01Z,17:00:00Z,2024-12-01,18:00:00,17,2,45,1,2025-05-18T20:48:25Z,Silkeborg vs AGF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,71guq48u1cvcb235wf2hvsp2h,no,JYSK park,JYSK park,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,95,1,0,0,1,1,1,1,6859,"[{'contestantId': '5rz9enoyknpg8ji78za5b82p0', 'periodId': 2, 'timeMin': 80, 'timeMinSec': '79:13', 'lastUpdated': '2024-12-01T18:37:20Z', 'timestamp': '2024-12-01T18:36:55Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '61sojkdsmaz9hbwaskt4rws15', 'playerName': 'M. Anderson', 'optaEventId': '2754339639'}]",,,,,
92,92,d43akkuljyafon3jb3m2ipclw,13,2024-12-01Z,15:00:00Z,2024-12-01,16:00:00,17,2,45,1,2025-05-18T20:48:22Z,Vejle vs Midtjylland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,ddvz2d0yzizuiiyi4lmpsdkfc,no,Vejle Stadion,Vejle Stadion,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,96,16,0,1,0,3,0,3,6455,,,,,,
93,93,d4gwbaft3psjtdkswk037oidw,13,2024-12-01Z,13:00:00Z,2024-12-01,14:00:00,17,2,45,1,2025-05-18T20:48:23Z,Viborg vs Randers,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,7d5976l78t1e03d95wjvrg49r,no,Energi Viborg Arena,Energi Viborg Arena,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,98,41,0,1,1,2,1,2,5681,,,,,,
94,94,d3bnz304zllzdey0zv8utuzv8,13,2024-12-01Z,13:00:00Z,2024-12-01,14:00:00,17,2,45,1,2025-05-18T20:48:23Z,Lyngby vs SønderjyskE,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,c7zv9olp1x8lmd8fhvyod8ii7,no,Lyngby Stadion,Lyngby Stadion,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,101,4,0,0,0,2,0,2,3378,,,,,,
95,95,d4wb2cjt1p1w1gdde4pvoimfo,13,2024-11-29Z,18:00:00Z,2024-11-29,19:00:00,17,2,45,1,2025-05-20T12:38:35Z,Brøndby vs AaB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4vkcz3judvz7ln8lt7cq6gwh9,no,Brøndby Stadion,Brøndby Stadion,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96,35,1,0,1,0,1,0,12061,,,,,,
96,96,d11bhcu3kshsnwyi332ath7o4,13,2024-11-25Z,18:15:00Z,2024-11-25,19:15:00,16,2,45,1,2025-05-18T20:48:18Z,Midtjylland vs Silkeborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,5n9tkrkugne47ziec3ir0ry1b,no,MCH Arena,MCH Arena,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96,34,1,0,1,0,1,0,8703,,,,,,
