id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809306121,663,44,2,66,12,3cbke8cbou2ms925872vk6dwx,1,44.7,67.2,2025-05-03T13:27:00.561Z,2025-05-03T13:27:03Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5697154797,285,,5697154793,56,Back,5697154845,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306089,664,44,2,66,12,3ptum5fjcgw51mqui0gu6uuf4,0,55.7,33.9,2025-05-03T13:27:00.562Z,2025-05-03T13:27:03Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5697154637,286,,5697154871,233,663,5697154635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306125,664,61,2,66,13,3cbke8cbou2ms925872vk6dwx,1,43.5,63.7,2025-05-03T13:27:01.241Z,2025-05-03T13:31:27Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5697154807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306171,665,1,2,66,16,3cbke8cbou2ms925872vk6dwx,0,39.0,54.9,2025-05-03T13:27:04.090Z,2025-05-03T13:31:48Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5697155099,213,6.26,5697155095,141,53.1,5697155091,56,Center,5697155089,155,,5697155101,1,,5697155097,212,49.3,5697155093,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306175,665,1,2,66,16,3ptum5fjcgw51mqui0gu6uuf4,1,24.6,48.4,2025-05-03T13:27:04.515Z,2025-05-03T13:27:06Z,b7594v117himyndjrpkval8us,E. Okereke,,,5697155133,141,53.1,5697155135,212,13.6,5697155137,213,2.90,5697155125,3,,5697155127,56,Back,5697155129,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306269,667,1,2,66,19,3ptum5fjcgw51mqui0gu6uuf4,1,14.8,55.7,2025-05-03T13:27:07.280Z,2025-05-03T13:27:14Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5697155689,212,14.6,5697155681,123,,5697155685,140,23.5,5697155691,213,0.89,5697155687,141,72.4,5697155683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306273,668,50,2,66,26,3ptum5fjcgw51mqui0gu6uuf4,1,54.4,87.7,2025-05-03T13:27:14.309Z,2025-05-03T14:03:38Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5697155807,233,666,5697155709,286,,5697155707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306289,666,7,2,66,26,3cbke8cbou2ms925872vk6dwx,1,45.6,12.3,2025-05-03T13:27:14.310Z,2025-05-03T14:03:37Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5697155763,56,Back,5697155765,285,,5697155803,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306345,668,1,2,66,29,3cbke8cbou2ms925872vk6dwx,0,35.0,36.9,2025-05-03T13:27:17.698Z,2025-05-03T13:27:20Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5697156001,213,6.26,5697155995,140,76.7,5697155991,155,,5697155999,212,43.8,5697155997,141,35.7,5697156003,1,,5697155993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306411,669,1,2,66,33,3ptum5fjcgw51mqui0gu6uuf4,0,23.2,72.4,2025-05-03T13:27:21.464Z,2025-05-03T13:27:25Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5697156375,157,,5697156379,140,62.6,5697156385,213,0.45,5697156381,141,100.0,5697156377,56,Left,5697156383,212,46.0,5697156387,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306405,669,5,2,66,37,3cbke8cbou2ms925872vk6dwx,1,30.8,-1.8,2025-05-03T13:27:25.217Z,2025-05-03T14:03:13Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5697156347,347,,5697156345,56,Back,5697156427,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306417,670,5,2,66,37,3ptum5fjcgw51mqui0gu6uuf4,0,69.2,101.8,2025-05-03T13:27:25.217Z,2025-05-03T14:03:13Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5697156411,56,Left,5697156413,347,,5697156437,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306575,670,1,2,66,47,3cbke8cbou2ms925872vk6dwx,1,23.6,0.0,2025-05-03T13:27:35.378Z,2025-05-03T13:27:39Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5697157251,140,62.7,5697157255,212,41.5,5697157247,107,,5697157259,1,,5697157257,213,0.14,5697157253,141,7.0,5697157249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306579,671,1,2,66,51,3cbke8cbou2ms925872vk6dwx,0,62.7,7.0,2025-05-03T13:27:39.345Z,2025-05-03T13:27:41Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5697157277,141,8.2,5697157357,233,671,5697157273,56,Right,5697157361,286,,5697157355,236,,5697157275,140,60.4,5697157281,213,2.82,5697157279,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306589,671,74,2,66,51,3ptum5fjcgw51mqui0gu6uuf4,1,27.4,96.5,2025-05-03T13:27:39.346Z,2025-05-03T14:03:31Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5697157375,233,671,5697157347,285,,5697157345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306603,672,1,2,66,54,3ptum5fjcgw51mqui0gu6uuf4,1,27.3,95.1,2025-05-03T13:27:42.350Z,2025-05-03T13:27:43Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5697157413,212,9.7,5697157415,213,4.08,5697157411,141,83.6,5697157409,140,21.8,5697157407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306617,674,1,2,66,55,3ptum5fjcgw51mqui0gu6uuf4,1,22.7,77.3,2025-05-03T13:27:43.459Z,2025-05-03T13:27:44Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5697157473,213,4.65,5697157469,141,59.0,5697157465,56,Back,5697157471,212,12.5,5697157467,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306647,675,1,2,66,56,3ptum5fjcgw51mqui0gu6uuf4,1,22.0,59.1,2025-05-03T13:27:44.349Z,2025-05-03T13:27:46Z,b7594v117himyndjrpkval8us,E. Okereke,,,5697157647,141,68.4,5697157643,56,Back,5697157651,213,1.83,5697157649,212,6.5,5697157645,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306673,676,1,2,66,58,3ptum5fjcgw51mqui0gu6uuf4,1,19.9,70.5,2025-05-03T13:27:46.036Z,2025-05-03T13:27:49Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5697157777,56,Back,5697157793,213,3.83,5697157789,212,18.5,5697157781,140,6.3,5697157785,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306693,677,1,2,67,1,3ptum5fjcgw51mqui0gu6uuf4,1,6.7,53.0,2025-05-03T13:27:49.192Z,2025-05-03T13:27:51Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5697157931,212,21.1,5697157919,56,Back,5697157933,213,5.99,5697157923,140,25.9,5697157927,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306731,678,1,2,67,3,3ptum5fjcgw51mqui0gu6uuf4,1,25.2,40.4,2025-05-03T13:27:51.457Z,2025-05-03T13:27:54Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5697158113,56,Back,5697158117,141,6.5,5697158121,213,5.07,5697158115,140,33.4,5697158119,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306787,681,1,2,67,8,3ptum5fjcgw51mqui0gu6uuf4,1,38.5,25.6,2025-05-03T13:27:56.003Z,2025-05-03T13:27:58Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5697158327,56,Center,5697158333,212,16.4,5697158335,213,0.55,5697158331,141,38.2,5697158329,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306797,682,3,2,67,10,3ptum5fjcgw51mqui0gu6uuf4,0,50.5,37.9,2025-05-03T13:27:57.792Z,2025-05-03T14:03:38Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5697158379,286,,5697158415,233,674,5697158377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306791,674,7,2,67,10,3cbke8cbou2ms925872vk6dwx,0,49.5,62.1,2025-05-03T13:27:57.793Z,2025-05-03T14:03:38Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5697158409,233,682,5697158351,56,Back,5697158353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306833,683,1,2,67,11,3ptum5fjcgw51mqui0gu6uuf4,1,51.5,36.0,2025-05-03T13:27:59.205Z,2025-05-03T13:28:01Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5697158587,56,Center,5697158591,141,29.1,5697158595,213,4.65,5697158589,140,51.2,5697158593,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306885,684,1,2,67,13,3ptum5fjcgw51mqui0gu6uuf4,1,51.1,29.2,2025-05-03T13:28:01.283Z,2025-05-03T13:28:04Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5697158857,213,2.00,5697158855,212,9.7,5697158851,140,47.2,5697158853,141,42.2,5697158849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306913,685,1,2,67,16,3ptum5fjcgw51mqui0gu6uuf4,1,55.3,47.8,2025-05-03T13:28:04.360Z,2025-05-03T13:28:08Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5697159055,140,69.2,5697159059,212,33.7,5697159063,1,,5697159057,141,3.1,5697159053,56,Right,5697159061,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306949,686,1,2,67,20,3ptum5fjcgw51mqui0gu6uuf4,1,75.1,8.8,2025-05-03T13:28:08.531Z,2025-05-03T13:28:11Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5697159247,56,Center,5697159255,213,1.10,5697159251,141,21.8,5697159253,212,9.9,5697159249,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306957,687,1,2,67,24,3ptum5fjcgw51mqui0gu6uuf4,0,77.4,19.8,2025-05-03T13:28:11.827Z,2025-05-03T13:28:12Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5697159319,213,5.44,5697159317,212,19.9,5697159311,56,Right,5697159315,141,0.0,5697159313,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306965,675,5,2,67,24,3cbke8cbou2ms925872vk6dwx,1,10.4,102.0,2025-05-03T13:28:12.702Z,2025-05-03T14:03:13Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5697159365,233,688,5697159363,347,,5697159361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809306959,688,5,2,67,24,3ptum5fjcgw51mqui0gu6uuf4,0,89.6,-2.0,2025-05-03T13:28:12.702Z,2025-05-03T13:28:15Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5697159385,233,675,5697159325,56,Right,5697159327,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307249,676,1,2,67,54,3cbke8cbou2ms925872vk6dwx,1,16.4,100.0,2025-05-03T13:28:41.969Z,2025-05-03T13:28:46Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5697160959,140,44.5,5697160963,212,31.2,5697160967,1,,5697160955,107,,5697160961,141,86.8,5697160965,213,5.95,5697160957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307257,677,44,2,67,57,3cbke8cbou2ms925872vk6dwx,1,39.9,92.5,2025-05-03T13:28:45.006Z,2025-05-03T13:28:47Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5697161023,233,691,5697160999,56,Back,5697161001,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307239,691,44,2,67,57,3ptum5fjcgw51mqui0gu6uuf4,0,58.6,9.4,2025-05-03T13:28:45.007Z,2025-05-03T13:28:47Z,b7594v117himyndjrpkval8us,E. Okereke,,,5697160915,56,Right,5697161047,233,677,5697160917,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307299,678,1,2,67,57,3cbke8cbou2ms925872vk6dwx,0,44.4,86.9,2025-05-03T13:28:45.193Z,2025-05-03T13:33:19Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5697161209,140,44.3,5697161213,212,7.4,5697161205,3,,5697161215,213,4.70,5697161211,141,76.0,5697161207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809310099,726,83,2,68,0,3cbke8cbou2ms925872vk6dwx,0,43.4,83.0,2025-05-03T13:28:48.451Z,2025-05-03T13:32:57Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5697176245,399,10qxrh1rh7uyhtm3scj8glqs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307293,693,50,2,68,0,3ptum5fjcgw51mqui0gu6uuf4,1,57.3,15.0,2025-05-03T13:28:48.663Z,2025-05-03T13:28:55Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5697161277,233,680,5697161187,286,,5697161185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307313,680,7,2,68,0,3cbke8cbou2ms925872vk6dwx,0,42.7,85.0,2025-05-03T13:28:48.664Z,2025-05-03T13:33:08Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5697161257,56,Back,5697161261,285,,5697161267,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307305,679,43,2,68,1,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-03T13:28:49.153Z,2025-05-03T13:33:17Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5697177641,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307325,694,1,2,68,2,3ptum5fjcgw51mqui0gu6uuf4,1,60.9,8.2,2025-05-03T13:28:50.506Z,2025-05-03T13:28:51Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5697161317,212,6.5,5697161313,140,55.1,5697161319,213,3.48,5697161315,141,5.0,5697161311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307339,695,1,2,68,3,3ptum5fjcgw51mqui0gu6uuf4,0,55.0,5.0,2025-05-03T13:28:51.459Z,2025-05-03T13:28:54Z,b7594v117himyndjrpkval8us,E. Okereke,,,5697161531,233,681,5697161535,286,,5697161369,140,57.0,5697161373,212,2.1,5697161529,236,,5697161367,56,Right,5697161375,213,6.15,5697161371,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307359,681,74,2,68,3,3cbke8cbou2ms925872vk6dwx,1,41.7,90.3,2025-05-03T13:28:51.460Z,2025-05-03T14:03:32Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5697161559,233,695,5697161511,285,,5697161509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307363,682,5,2,68,5,3cbke8cbou2ms925872vk6dwx,0,44.8,101.8,2025-05-03T13:28:53.083Z,2025-05-03T14:03:14Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5697161525,56,Back,5697161527,347,,5697161581,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307351,696,5,2,68,5,3ptum5fjcgw51mqui0gu6uuf4,1,55.2,-1.8,2025-05-03T13:28:53.083Z,2025-05-03T14:03:13Z,b7594v117himyndjrpkval8us,E. Okereke,,,5697161569,233,682,5697161467,347,,5697161465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307443,697,1,2,68,13,3ptum5fjcgw51mqui0gu6uuf4,0,56.0,0.0,2025-05-03T13:29:01.503Z,2025-05-03T13:29:03Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5697161985,107,,5697161989,140,76.3,5697161997,1,,5697161993,212,23.0,5697161987,56,Right,5697161995,213,0.38,5697161991,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307441,683,8,2,68,15,3cbke8cbou2ms925872vk6dwx,1,22.4,79.6,2025-05-03T13:29:03.136Z,2025-05-03T13:29:03Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5697161983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307479,684,12,2,68,17,3cbke8cbou2ms925872vk6dwx,1,25.1,87.8,2025-05-03T13:29:04.769Z,2025-05-03T13:29:07Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5697162203,212,28.1,5697162205,213,5.32,5697162201,141,53.9,5697162199,140,40.4,5697162197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307485,685,44,2,68,19,3cbke8cbou2ms925872vk6dwx,1,42.4,62.0,2025-05-03T13:29:06.930Z,2025-05-03T13:29:10Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5697162229,56,Back,5697162255,233,698,5697162231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307483,698,44,2,68,19,3ptum5fjcgw51mqui0gu6uuf4,0,57.6,38.0,2025-05-03T13:29:06.931Z,2025-05-03T13:29:09Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5697162261,233,685,5697162223,56,Center,5697162225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307511,686,1,2,68,19,3cbke8cbou2ms925872vk6dwx,0,38.8,57.9,2025-05-03T13:29:07.305Z,2025-05-03T13:29:10Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5697162397,141,51.8,5697162395,140,55.8,5697162393,56,Center,5697162391,3,,5697162401,213,6.05,5697162399,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307501,699,1,2,68,20,3ptum5fjcgw51mqui0gu6uuf4,0,43.5,32.7,2025-05-03T13:29:08.533Z,2025-05-03T13:29:09Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5697162339,212,15.0,5697162341,213,0.12,5697162337,141,35.4,5697162335,140,57.7,5697162331,3,,5697162333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307523,687,1,2,68,22,3cbke8cbou2ms925872vk6dwx,1,30.3,55.4,2025-05-03T13:29:10.065Z,2025-05-03T13:29:11Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5697162469,141,59.1,5697162473,213,0.14,5697162465,56,Back,5697162471,212,18.4,5697162467,140,47.7,5697162463,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307639,689,1,2,68,24,3cbke8cbou2ms925872vk6dwx,1,47.7,59.1,2025-05-03T13:29:11.904Z,2025-05-03T13:29:23Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5697163027,141,9.7,5697163015,155,,5697163023,140,62.0,5697163033,1,,5697163019,56,Right,5697163031,213,5.13,5697163029,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307643,690,3,2,68,35,3cbke8cbou2ms925872vk6dwx,0,91.8,12.4,2025-05-03T13:29:22.866Z,2025-05-03T13:29:27Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5697163061,286,,5697163059,56,Right,5697163121,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307647,700,7,2,68,35,3ptum5fjcgw51mqui0gu6uuf4,0,8.2,87.6,2025-05-03T13:29:22.867Z,2025-05-03T13:29:27Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5697163103,233,690,5697163085,56,Back,5697163087,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307657,691,50,2,68,37,3cbke8cbou2ms925872vk6dwx,1,90.8,12.0,2025-05-03T13:29:24.935Z,2025-05-03T13:29:31Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5697163161,56,Right,5697163163,286,,5697163349,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307683,701,7,2,68,37,3ptum5fjcgw51mqui0gu6uuf4,0,9.2,88.0,2025-05-03T13:29:24.936Z,2025-05-03T13:29:31Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5697163299,56,Back,5697163301,285,,5697163319,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307687,692,50,2,68,39,3cbke8cbou2ms925872vk6dwx,1,89.8,12.1,2025-05-03T13:29:27.600Z,2025-05-03T13:29:34Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5697163555,233,702,5697163329,286,,5697163327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307713,702,7,2,68,39,3ptum5fjcgw51mqui0gu6uuf4,1,10.2,87.9,2025-05-03T13:29:27.601Z,2025-05-03T13:29:35Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5697163499,56,Back,5697163501,285,,5697163519,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307747,704,1,2,68,42,3ptum5fjcgw51mqui0gu6uuf4,0,11.5,97.4,2025-05-03T13:29:30.428Z,2025-05-03T13:29:35Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5697163721,212,3.0,5697163717,140,13.9,5697163741,236,,5697163723,213,5.73,5697163715,56,Back,5697163743,233,693,5697163719,141,95.1,5697163747,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307705,693,74,2,68,42,3cbke8cbou2ms925872vk6dwx,1,84.0,13.4,2025-05-03T13:29:30.429Z,2025-05-03T13:29:37Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5697163795,233,704,5697163453,285,,5697163451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307769,705,3,2,68,44,3ptum5fjcgw51mqui0gu6uuf4,0,15.4,93.0,2025-05-03T13:29:32.256Z,2025-05-03T14:03:39Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5697163871,233,694,5697163833,56,Back,5697163835,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307757,694,7,2,68,44,3cbke8cbou2ms925872vk6dwx,1,84.6,7.0,2025-05-03T13:29:32.257Z,2025-05-03T14:03:39Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5697163765,56,Right,5697163767,286,,5697163847,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307763,695,1,2,68,47,3cbke8cbou2ms925872vk6dwx,0,86.4,12.3,2025-05-03T13:29:35.696Z,2025-05-03T13:29:38Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5697163905,236,,5697163807,213,1.72,5697163803,141,17.6,5697163799,56,Right,5697163913,286,,5697163805,212,3.6,5697163907,233,706,5697163801,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307773,706,74,2,68,47,3ptum5fjcgw51mqui0gu6uuf4,1,12.4,96.6,2025-05-03T13:29:35.697Z,2025-05-03T14:03:32Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5697163887,285,,5697163885,56,Back,5697163925,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307795,708,1,2,68,51,3ptum5fjcgw51mqui0gu6uuf4,1,5.8,90.3,2025-05-03T13:29:39.504Z,2025-05-03T13:29:40Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5697164047,212,19.2,5697164041,56,Back,5697164045,141,73.0,5697164043,140,20.3,5697164049,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307811,709,1,2,68,53,3ptum5fjcgw51mqui0gu6uuf4,1,20.3,73.0,2025-05-03T13:29:40.739Z,2025-05-03T13:29:43Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5697164115,140,12.2,5697164119,212,10.2,5697164121,213,3.72,5697164117,141,64.8,5697164113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809307835,710,1,2,68,55,3ptum5fjcgw51mqui0gu6uuf4,1,8.0,61.2,2025-05-03T13:29:42.832Z,2025-05-03T13:29:46Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5697164269,56,Back,5697164277,213,4.32,5697164275,212,11.4,5697164271,140,3.8,5697164273,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
