id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/8/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822570085,775,1,2,74,30,1c7dv8ays675v9kp6a04sd8pq,1,24.5,80.1,2025-06-14T17:35:10.470Z,2025-06-14T17:52:31Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770750653,213,4.81,5770750651,212,3.2,5770750649,141,75.4,5770750647,140,24.8,5770727371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570087,776,61,2,74,31,1c7dv8ays675v9kp6a04sd8pq,1,22.8,69.7,2025-06-14T17:35:11.110Z,2025-06-14T17:52:01Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770750879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822574409,969,1,2,74,32,1c7dv8ays675v9kp6a04sd8pq,1,20.1,86.7,2025-06-14T17:35:12.134Z,2025-06-14T17:52:47Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770751757,212,6.4,5770751759,213,1.10,5770751753,140,22.9,5770751751,56,Back,5770751755,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570123,778,1,2,74,33,1c7dv8ays675v9kp6a04sd8pq,0,33.4,90.6,2025-06-14T17:35:13.608Z,2025-06-14T17:35:19Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770727589,213,5.96,5770727579,155,,5770727587,212,57.4,5770727581,56,Center,5770727583,140,85.3,5770727585,141,63.9,5770727591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570201,704,1,2,74,48,2rdnn9p03qrmmv34tyx1nahpa,1,13.1,47.5,2025-06-14T17:35:28.465Z,2025-06-14T17:35:40Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770728041,1,,5770728031,56,Right,5770728033,140,52.7,5770728035,141,6.7,5770728037,212,50.0,5770728215,155,,5770728039,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570215,705,1,2,74,52,2rdnn9p03qrmmv34tyx1nahpa,1,53.0,4.6,2025-06-14T17:35:32.031Z,2025-06-14T17:35:35Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770728113,212,12.2,5770728109,140,64.3,5770728111,141,8.6,5770728105,3,,5770728115,213,0.23,5770728107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570217,706,4,2,74,56,2rdnn9p03qrmmv34tyx1nahpa,1,66.6,12.6,2025-06-14T17:35:35.669Z,2025-06-14T17:35:40Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5770728149,152,,5770728147,56,Right,5770728151,286,,5770728143,13,,5770728153,233,779,5770728145,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570213,779,4,2,74,56,1c7dv8ays675v9kp6a04sd8pq,0,33.4,87.4,2025-06-14T17:35:35.670Z,2025-06-14T17:35:41Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770728137,285,,5770728129,13,,5770728135,152,,5770728131,294,,5770728133,56,Back,5770728171,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570281,707,1,2,75,14,2rdnn9p03qrmmv34tyx1nahpa,1,72.7,11.6,2025-06-14T17:35:53.936Z,2025-06-14T17:35:56Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5770728495,141,12.0,5770728493,140,61.9,5770728491,56,Right,5770728497,212,11.3,5770728489,152,,5770728487,5,,5770728499,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570285,708,1,2,75,16,2rdnn9p03qrmmv34tyx1nahpa,1,55.3,13.1,2025-06-14T17:35:56.335Z,2025-06-14T17:35:57Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770728519,141,18.2,5770728523,213,0.96,5770728521,212,4.2,5770728517,140,57.6,5770728515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570295,709,1,2,75,17,2rdnn9p03qrmmv34tyx1nahpa,1,57.6,18.2,2025-06-14T17:35:57.183Z,2025-06-14T17:36:03Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5770728597,213,5.43,5770728589,56,Right,5770728595,212,9.9,5770728593,141,7.3,5770728591,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570303,710,1,2,75,24,2rdnn9p03qrmmv34tyx1nahpa,1,85.2,10.0,2025-06-14T17:36:03.744Z,2025-06-14T17:36:05Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5770728657,141,14.9,5770728659,212,4.0,5770728655,140,87.3,5770728661,213,0.99,5770728653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570311,711,1,2,75,25,2rdnn9p03qrmmv34tyx1nahpa,1,87.3,14.9,2025-06-14T17:36:05.151Z,2025-06-14T17:37:02Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5770728711,140,81.1,5770728709,56,Right,5770728713,141,12.5,5770728715,212,6.7,5770728717,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570325,712,1,2,75,28,2rdnn9p03qrmmv34tyx1nahpa,0,79.9,21.6,2025-06-14T17:36:08.529Z,2025-06-14T17:37:13Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5770728819,140,92.4,5770728817,56,Center,5770728825,213,1.04,5770728823,212,25.8,5770728821,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570357,781,1,2,75,34,1c7dv8ays675v9kp6a04sd8pq,1,10.5,48.5,2025-06-14T17:36:14.281Z,2025-06-14T17:36:17Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770728987,213,6.16,5770728977,123,,5770728979,56,Back,5770728985,212,19.2,5770728983,141,45.1,5770728981,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570383,782,1,2,75,37,1c7dv8ays675v9kp6a04sd8pq,1,28.7,45.1,2025-06-14T17:36:17.031Z,2025-06-14T17:36:21Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770729159,140,27.9,5770729165,213,4.62,5770729161,141,31.3,5770729163,212,9.4,5770729157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570399,783,1,2,75,43,1c7dv8ays675v9kp6a04sd8pq,1,34.1,35.8,2025-06-14T17:36:23.015Z,2025-06-14T17:36:24Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770729255,213,5.35,5770729253,212,13.8,5770729251,141,19.5,5770729249,140,41.9,5770729247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570429,784,1,2,75,45,1c7dv8ays675v9kp6a04sd8pq,1,40.9,18.5,2025-06-14T17:36:24.711Z,2025-06-14T17:36:28Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770729403,56,Back,5770729405,140,32.9,5770729411,213,2.39,5770729409,212,11.5,5770729407,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570447,785,1,2,75,48,1c7dv8ays675v9kp6a04sd8pq,0,34.0,28.5,2025-06-14T17:36:28.584Z,2025-06-14T17:36:31Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770729519,212,56.2,5770729515,140,87.3,5770729511,155,,5770729513,56,Center,5770729521,213,0.09,5770729523,1,,5770729517,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570511,715,1,2,76,3,2rdnn9p03qrmmv34tyx1nahpa,1,12.6,53.9,2025-06-14T17:36:42.849Z,2025-06-14T17:36:46Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770729785,212,60.3,5770729781,140,61.8,5770729783,141,8.3,5770729787,213,5.74,5770729777,155,,5770729779,56,Right,5770729789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570513,716,44,2,76,4,2rdnn9p03qrmmv34tyx1nahpa,1,62.8,14.2,2025-06-14T17:36:44.053Z,2025-06-14T17:58:28Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770729797,56,Right,5770729853,233,786,5770729799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570499,786,44,2,76,4,1c7dv8ays675v9kp6a04sd8pq,0,37.2,85.8,2025-06-14T17:36:44.054Z,2025-06-14T17:58:28Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770729737,56,Back,5770729861,233,716,5770729739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570521,717,61,2,76,4,2rdnn9p03qrmmv34tyx1nahpa,0,62.9,8.8,2025-06-14T17:36:44.233Z,2025-06-14T17:58:32Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770729843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570523,718,5,2,76,7,2rdnn9p03qrmmv34tyx1nahpa,0,67.0,-1.9,2025-06-14T17:36:47.328Z,2025-06-14T17:58:45Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770729891,233,787,5770729873,56,Right,5770729875,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570509,787,5,2,76,7,1c7dv8ays675v9kp6a04sd8pq,1,33.0,101.9,2025-06-14T17:36:47.328Z,2025-06-14T17:36:50Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770729773,56,Back,5770729877,233,718,5770729775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570543,788,1,2,76,10,1c7dv8ays675v9kp6a04sd8pq,1,31.8,100.0,2025-06-14T17:36:49.768Z,2025-06-14T17:36:52Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770729985,141,73.0,5770729983,140,36.6,5770729981,56,Back,5770729989,213,4.97,5770729979,107,,5770729987,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570563,789,1,2,76,12,1c7dv8ays675v9kp6a04sd8pq,1,36.3,74.1,2025-06-14T17:36:51.927Z,2025-06-14T17:36:54Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770730085,213,2.67,5770730083,212,9.2,5770730081,141,80.2,5770730093,156,,5770730079,140,28.5,5770730077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570597,790,1,2,76,15,1c7dv8ays675v9kp6a04sd8pq,1,29.0,76.7,2025-06-14T17:36:55.095Z,2025-06-14T17:37:02Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770730265,56,Back,5770730269,141,48.8,5770730273,213,4.89,5770730267,140,32.2,5770730271,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570607,791,1,2,76,22,1c7dv8ays675v9kp6a04sd8pq,1,53.4,27.9,2025-06-14T17:37:02.199Z,2025-06-14T17:37:05Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770730329,212,7.2,5770730331,213,1.34,5770730327,141,38.2,5770730325,140,55.0,5770730323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570613,792,1,2,76,25,1c7dv8ays675v9kp6a04sd8pq,1,54.9,38.2,2025-06-14T17:37:05.015Z,2025-06-14T17:37:06Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770730371,213,3.67,5770730365,140,45.4,5770730363,56,Back,5770730367,141,29.7,5770730369,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570631,793,1,2,76,26,1c7dv8ays675v9kp6a04sd8pq,1,45.3,31.2,2025-06-14T17:37:06.008Z,2025-06-14T17:37:09Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770730437,212,19.7,5770730433,140,36.7,5770730431,56,Back,5770730435,141,56.9,5770730439,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570637,794,1,2,76,29,1c7dv8ays675v9kp6a04sd8pq,1,36.7,56.9,2025-06-14T17:37:09.208Z,2025-06-14T17:37:10Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770730467,212,14.8,5770730465,141,74.2,5770730469,213,0.92,5770730463,140,45.3,5770730461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570647,795,1,2,76,30,1c7dv8ays675v9kp6a04sd8pq,1,45.3,75.9,2025-06-14T17:37:10.392Z,2025-06-14T17:37:13Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770730543,213,0.72,5770730537,140,58.5,5770730541,212,18.5,5770730535,56,Left,5770730539,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570671,796,1,2,76,33,1c7dv8ays675v9kp6a04sd8pq,1,60.6,92.9,2025-06-14T17:37:13.544Z,2025-06-14T17:37:18Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770730657,141,80.8,5770730659,212,8.5,5770730655,140,58.6,5770730661,213,4.46,5770730653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570681,797,1,2,76,38,1c7dv8ays675v9kp6a04sd8pq,1,65.6,71.4,2025-06-14T17:37:17.976Z,2025-06-14T17:37:19Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770730715,213,5.44,5770730713,212,9.6,5770730709,140,71.7,5770730711,141,60.8,5770730707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570689,798,1,2,76,40,1c7dv8ays675v9kp6a04sd8pq,0,71.7,60.8,2025-06-14T17:37:19.912Z,2025-06-14T17:37:21Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5770730757,212,16.3,5770730753,140,87.0,5770730751,56,Center,5770730755,141,65.2,5770730759,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570693,719,1,2,76,42,2rdnn9p03qrmmv34tyx1nahpa,1,16.1,33.8,2025-06-14T17:37:22.409Z,2025-06-14T17:37:42Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770730777,56,Back,5770731127,213,2.68,5770731125,212,14.2,5770731121,140,4.0,5770731123,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570697,720,1,2,76,43,2rdnn9p03qrmmv34tyx1nahpa,0,5.1,43.7,2025-06-14T17:37:23.536Z,2025-06-14T17:37:25Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770730797,213,6.13,5770730789,56,Back,5770730793,141,35.4,5770730791,140,41.1,5770730795,212,38.2,5770730787,157,,5770730799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570701,799,44,2,76,45,1c7dv8ays675v9kp6a04sd8pq,1,57.6,64.5,2025-06-14T17:37:25.214Z,2025-06-14T17:58:29Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770730815,56,Center,5770730823,233,721,5770730817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570699,721,44,2,76,45,2rdnn9p03qrmmv34tyx1nahpa,0,42.4,35.5,2025-06-14T17:37:25.215Z,2025-06-14T17:58:29Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5770730805,285,,5770730827,233,799,5770730803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570717,800,1,2,76,46,1c7dv8ays675v9kp6a04sd8pq,1,56.6,64.9,2025-06-14T17:37:25.721Z,2025-06-14T17:37:30Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770730917,3,,5770730925,212,10.1,5770730921,140,63.3,5770730923,141,75.6,5770730919,56,Center,5770730927,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570721,801,1,2,76,51,1c7dv8ays675v9kp6a04sd8pq,1,63.6,66.4,2025-06-14T17:37:30.855Z,2025-06-14T17:37:33Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770730949,140,63.4,5770730947,56,Center,5770730953,212,15.3,5770730951,141,43.9,5770730955,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570747,802,1,2,76,54,1c7dv8ays675v9kp6a04sd8pq,1,65.9,37.7,2025-06-14T17:37:33.736Z,2025-06-14T17:37:38Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770731093,56,Right,5770731095,140,73.6,5770731097,141,6.1,5770731101,213,5.07,5770731099,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570753,803,1,2,76,58,1c7dv8ays675v9kp6a04sd8pq,1,74.0,17.6,2025-06-14T17:37:38.120Z,2025-06-14T17:37:41Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5770731137,212,19.5,5770731131,56,Center,5770731133,140,70.1,5770731139,213,1.78,5770731135,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570755,804,1,2,77,1,1c7dv8ays675v9kp6a04sd8pq,1,70.1,45.7,2025-06-14T17:37:40.968Z,2025-06-14T17:37:42Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770731171,213,2.16,5770731163,56,Center,5770731165,140,66.1,5770731167,141,54.9,5770731169,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570771,805,1,2,77,2,1c7dv8ays675v9kp6a04sd8pq,1,66.1,56.0,2025-06-14T17:37:41.975Z,2025-06-14T17:37:45Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770731257,141,73.8,5770731253,56,Center,5770731261,213,1.24,5770731259,212,12.8,5770731255,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570791,806,1,2,77,5,1c7dv8ays675v9kp6a04sd8pq,1,70.0,73.8,2025-06-14T17:37:45.048Z,2025-06-14T17:37:47Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770731371,213,1.26,5770731365,140,73.7,5770731363,56,Left,5770731367,141,91.4,5770731369,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570803,807,1,2,77,8,1c7dv8ays675v9kp6a04sd8pq,1,67.7,80.6,2025-06-14T17:37:47.831Z,2025-06-14T17:37:49Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5770731411,140,55.4,5770731409,56,Center,5770731413,141,73.0,5770731415,212,13.9,5770731417,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570811,808,1,2,77,10,1c7dv8ays675v9kp6a04sd8pq,1,55.3,72.0,2025-06-14T17:37:49.704Z,2025-06-14T17:37:52Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770731451,56,Center,5770731453,140,54.1,5770731455,141,52.8,5770731459,213,4.62,5770731457,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570837,809,1,2,77,12,1c7dv8ays675v9kp6a04sd8pq,1,56.3,46.6,2025-06-14T17:37:52.520Z,2025-06-14T17:37:57Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770731601,213,5.32,5770731597,141,27.6,5770731595,140,64.8,5770731599,212,15.7,5770731593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570845,810,1,2,77,17,1c7dv8ays675v9kp6a04sd8pq,1,64.7,38.8,2025-06-14T17:37:57.463Z,2025-06-14T17:37:59Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770731653,141,43.1,5770731651,140,56.6,5770731655,212,9.0,5770731649,56,Center,5770731657,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570861,811,1,2,77,19,1c7dv8ays675v9kp6a04sd8pq,1,56.7,43.0,2025-06-14T17:37:59.352Z,2025-06-14T17:38:02Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770731719,213,1.32,5770731715,141,71.5,5770731711,56,Center,5770731713,140,61.4,5770731717,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571023,727,83,2,77,20,2rdnn9p03qrmmv34tyx1nahpa,0,14.6,40.0,2025-06-14T17:38:00.208Z,2025-06-14T17:38:51Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770732761,399,2myqyf42cisqz9ev77pxo0hjp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570875,812,1,2,77,22,1c7dv8ays675v9kp6a04sd8pq,1,63.8,68.8,2025-06-14T17:38:02.616Z,2025-06-14T17:38:06Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770731803,56,Center,5770731805,140,80.9,5770731811,213,0.22,5770731807,141,74.7,5770731809,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570887,813,1,2,77,26,1c7dv8ays675v9kp6a04sd8pq,1,83.5,75.6,2025-06-14T17:38:06.088Z,2025-06-14T17:38:09Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770731895,56,Center,5770731897,140,86.7,5770731899,141,67.5,5770731901,212,6.5,5770731903,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570889,814,1,2,77,26,1c7dv8ays675v9kp6a04sd8pq,0,84.6,62.4,2025-06-14T17:38:06.543Z,2025-06-14T17:54:08Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770732757,213,5.33,5770731907,56,Center,5770732753,141,54.6,5770732751,140,88.2,5770732755,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570891,722,12,2,77,27,2rdnn9p03qrmmv34tyx1nahpa,1,6.4,45.4,2025-06-14T17:38:07.103Z,2025-06-14T17:38:10Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770731915,212,7.1,5770731913,141,36.6,5770731909,56,Back,5770731911,140,10.0,5770731917,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570893,723,61,2,77,30,2rdnn9p03qrmmv34tyx1nahpa,0,10.4,36.6,2025-06-14T17:38:10.048Z,2025-06-14T17:54:29Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770731919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570907,815,15,2,77,32,1c7dv8ays675v9kp6a04sd8pq,1,81.3,54.0,2025-06-14T17:38:12.571Z,2025-06-14T18:00:26Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770753297,458,,5770753303,230,98.9,5770753305,231,50.2,5770753135,82,,5770756101,76,,5770731983,22,,5770753291,102,52.6,5770731985,18,,5770731987,56,5770753299,146,84.1,5770753301,147,5770753307,233,724,5770753131,20,,53.8,5770753295,215,5770753293,103,,,,,Center,19,,,,,
2822570903,724,10,2,77,33,2rdnn9p03qrmmv34tyx1nahpa,1,15.0,48.2,2025-06-14T17:38:12.671Z,2025-06-14T17:55:02Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770731971,56,Back,5770753311,233,815,5770731969,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570921,816,83,2,77,34,1c7dv8ays675v9kp6a04sd8pq,0,72.0,64.6,2025-06-14T17:38:14.456Z,2025-06-14T17:55:21Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770753555,399,8r3xgvgtysw3a026rrhebyxre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570941,726,4,2,77,38,2rdnn9p03qrmmv34tyx1nahpa,1,45.6,24.0,2025-06-14T17:38:17.663Z,2025-06-14T17:49:05Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5770732147,152,,5770732149,265,,5770732165,233,817,5770732145,56,Back,5770732151,286,,5770732143,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570943,817,4,2,77,38,1c7dv8ays675v9kp6a04sd8pq,0,54.4,76.0,2025-06-14T17:38:17.664Z,2025-06-14T17:49:05Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770732157,56,Center,5770732159,152,,5770732169,233,726,5770732273,55,818,5770732155,13,,5770732163,285,,5770732161,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822570945,818,17,2,77,39,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T17:38:19.576Z,2025-06-14T17:38:23Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770732267,55,817,5770732265,13,243,5770732263,393,,5770732261,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571117,819,18,2,78,37,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T17:39:17.382Z,2025-06-14T17:39:18Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770733135,44,Midfielder,5770733183,55,820,5770733133,42,,5770733137,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571121,820,19,2,78,37,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T17:39:17.383Z,2025-06-14T17:58:37Z,6bci7uqkdfkqzfyp3kq9lh3pw,E. Tanninen,,,5770733161,44,Midfielder,5770733153,145,7,5770733163,55,819,5770733155,59,18,5770733157,292,7,5770733159,293,4,5770733149,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
