id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2796368761,727,61,2,77,39,duspptyvnr5kpx2iko5gerhnz,1,94.5,13.2,2025-04-05T15:36:36.749Z,2025-04-05T15:36:37Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5625802505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368849,728,1,2,77,40,duspptyvnr5kpx2iko5gerhnz,0,95.9,13.5,2025-04-05T15:36:37.745Z,2025-04-05T15:36:38Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625802919,141,33.7,5625802923,213,1.80,5625802921,212,14.1,5625802917,140,92.8,5625802915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368981,631,12,2,77,43,cy6zs39z79dcfbr4xzkp38z7q,1,3.9,70.3,2025-04-05T15:36:41.149Z,2025-04-05T15:36:42Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5625803581,56,Back,5625803585,141,71.7,5625803587,212,5.1,5625803589,213,2.95,5625803583,140,0.0,5625803701,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368991,632,6,2,77,44,cy6zs39z79dcfbr4xzkp38z7q,0,3.8,77.2,2025-04-05T15:36:41.773Z,2025-04-05T16:13:22Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5625804057,56,Back,5625804059,73,,5625806033,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796369179,729,6,2,77,44,duspptyvnr5kpx2iko5gerhnz,1,96.2,22.8,2025-04-05T15:36:41.773Z,2025-04-05T16:13:21Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625804773,56,Center,5625805823,233,632,5625804775,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796369993,730,1,2,78,9,duspptyvnr5kpx2iko5gerhnz,0,99.5,0.5,2025-04-05T15:37:07.380Z,2025-04-05T15:37:10Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5625809193,212,42.6,5625809187,56,Center,5625809199,213,1.74,5625809185,223,,5625809201,1,,5625809181,6,,5625809177,2,,5625809191,141,62.3,5625809189,140,92.8,5625809183,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370053,633,12,2,78,14,cy6zs39z79dcfbr4xzkp38z7q,1,4.1,48.1,2025-04-05T15:37:11.979Z,2025-04-05T16:01:45Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5625809503,212,29.8,5625809493,56,Back,5625809579,15,,5625809499,141,11.3,5625809495,140,19.5,5625809505,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370367,635,1,2,78,20,cy6zs39z79dcfbr4xzkp38z7q,1,6.9,5.6,2025-04-05T15:37:17.627Z,2025-04-05T15:37:20Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5625811203,213,0.15,5625811195,141,10.3,5625811161,157,,5625811179,56,Back,5625811201,212,21.8,5625811205,1,,5625811187,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370323,731,83,2,78,21,duspptyvnr5kpx2iko5gerhnz,0,91.9,89.7,2025-04-05T15:37:19.122Z,2025-04-05T15:37:23Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5625811955,399,9rle4eqj5q7d4y7hgu570vgfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370459,636,1,2,78,23,cy6zs39z79dcfbr4xzkp38z7q,1,26.8,7.3,2025-04-05T15:37:20.491Z,2025-04-05T15:37:22Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5625811799,213,3.27,5625811793,140,20.7,5625811791,56,Back,5625811797,212,6.5,5625811795,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370473,637,1,2,78,25,cy6zs39z79dcfbr4xzkp38z7q,0,20.7,6.1,2025-04-05T15:37:22.637Z,2025-04-05T15:37:25Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5625811871,213,0.10,5625811865,141,10.3,5625811867,212,28.5,5625811861,56,Back,5625811859,155,,5625811863,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370567,732,44,2,78,27,duspptyvnr5kpx2iko5gerhnz,1,51.0,90.1,2025-04-05T15:37:24.730Z,2025-04-05T16:13:52Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625812625,286,,5625812369,56,Left,5625812621,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370555,638,44,2,78,27,cy6zs39z79dcfbr4xzkp38z7q,0,49.0,9.9,2025-04-05T15:37:24.731Z,2025-04-05T16:13:52Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5625812315,56,Back,5625812317,285,,5625812703,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796370649,733,1,2,78,27,duspptyvnr5kpx2iko5gerhnz,1,48.9,90.8,2025-04-05T15:37:25.186Z,2025-04-05T15:37:27Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625812847,213,6.20,5625812835,56,Left,5625812837,140,68.8,5625812831,3,,5625812839,141,88.3,5625812843,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371019,735,1,2,78,31,duspptyvnr5kpx2iko5gerhnz,1,56.3,93.9,2025-04-05T15:37:28.817Z,2025-04-05T15:37:37Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625814903,140,33.3,5625814901,56,Back,5625814909,213,3.39,5625814907,212,24.9,5625814905,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371115,736,1,2,78,39,duspptyvnr5kpx2iko5gerhnz,1,36.6,92.0,2025-04-05T15:37:36.768Z,2025-04-05T15:37:39Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625815407,1,,5625815405,213,4.46,5625815399,140,28.7,5625815401,141,44.8,5625815397,56,Back,5625815403,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371207,737,1,2,78,41,duspptyvnr5kpx2iko5gerhnz,1,30.0,46.7,2025-04-05T15:37:39.201Z,2025-04-05T15:37:42Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625815945,56,Back,5625815957,212,24.9,5625815961,213,4.71,5625815953,141,10.1,5625815949,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371279,738,1,2,78,44,duspptyvnr5kpx2iko5gerhnz,1,31.0,9.8,2025-04-05T15:37:42.145Z,2025-04-05T15:37:44Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5625816341,141,34.2,5625816343,212,17.0,5625816339,140,27.4,5625816337,56,Back,5625816345,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371481,739,1,2,78,47,duspptyvnr5kpx2iko5gerhnz,1,25.9,34.3,2025-04-05T15:37:44.673Z,2025-04-05T15:37:50Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625817475,140,30.8,5625817477,141,66.4,5625817479,212,22.4,5625817483,213,1.34,5625817473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371665,740,1,2,78,52,duspptyvnr5kpx2iko5gerhnz,1,37.2,71.1,2025-04-05T15:37:50.049Z,2025-04-05T15:37:54Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625818369,212,24.6,5625818363,56,Back,5625818365,140,30.9,5625818371,213,4.44,5625818367,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371797,741,1,2,78,56,duspptyvnr5kpx2iko5gerhnz,1,30.9,35.8,2025-04-05T15:37:54.353Z,2025-04-05T15:37:57Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625819051,140,34.1,5625819055,212,23.4,5625819057,213,1.43,5625819049,56,Back,5625819053,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796371895,742,1,2,79,0,duspptyvnr5kpx2iko5gerhnz,1,34.8,71.1,2025-04-05T15:37:57.681Z,2025-04-05T15:38:00Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625819585,141,92.9,5625819593,213,1.17,5625819583,140,40.8,5625819589,212,16.1,5625819581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372025,743,1,2,79,2,duspptyvnr5kpx2iko5gerhnz,1,41.3,93.2,2025-04-05T15:38:00.096Z,2025-04-05T15:38:03Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5625820225,212,4.9,5625820217,140,45.4,5625820229,213,0.48,5625820213,56,Back,5625820221,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372149,744,1,2,79,5,duspptyvnr5kpx2iko5gerhnz,1,45.4,96.5,2025-04-05T15:38:02.881Z,2025-04-05T15:38:06Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625820851,56,Back,5625820857,212,8.4,5625820855,141,95.0,5625820861,213,3.26,5625820853,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372201,745,1,2,79,8,duspptyvnr5kpx2iko5gerhnz,1,37.0,96.8,2025-04-05T15:38:05.889Z,2025-04-05T15:38:07Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5625821165,56,Back,5625821171,141,76.4,5625821167,140,21.1,5625821175,212,21.7,5625821177,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372393,746,1,2,79,10,duspptyvnr5kpx2iko5gerhnz,1,21.1,76.4,2025-04-05T15:38:07.424Z,2025-04-05T15:38:13Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625822197,140,14.6,5625822201,212,13.0,5625822195,56,Back,5625822203,213,4.16,5625822199,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372487,747,1,2,79,15,duspptyvnr5kpx2iko5gerhnz,1,15.2,44.6,2025-04-05T15:38:12.913Z,2025-04-05T15:38:16Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5625822707,212,21.2,5625822695,56,Back,5625822699,140,15.8,5625822711,213,4.74,5625822703,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372585,748,1,2,79,18,duspptyvnr5kpx2iko5gerhnz,1,15.7,14.6,2025-04-05T15:38:15.888Z,2025-04-05T15:38:19Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625823295,212,8.4,5625823289,56,Back,5625823297,213,4.71,5625823291,140,15.7,5625823293,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372607,749,1,2,79,21,duspptyvnr5kpx2iko5gerhnz,0,18.3,4.1,2025-04-05T15:38:18.881Z,2025-04-05T15:38:19Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5625823435,56,Back,5625823437,140,20.7,5625823439,141,4.4,5625823443,213,0.08,5625823441,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372683,639,61,2,79,23,cy6zs39z79dcfbr4xzkp38z7q,1,61.6,94.4,2025-04-05T15:38:20.796Z,2025-04-05T15:38:21Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5625823855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372817,750,1,2,79,25,duspptyvnr5kpx2iko5gerhnz,1,35.3,16.2,2025-04-05T15:38:22.705Z,2025-04-05T15:38:23Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5625824581,212,19.3,5625824573,56,Center,5625824571,168,,5625824583,213,0.31,5625824575,140,52.8,5625824577,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796372999,751,1,2,79,28,duspptyvnr5kpx2iko5gerhnz,0,57.8,27.7,2025-04-05T15:38:26.385Z,2025-04-05T15:38:27Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5625825627,212,19.6,5625825625,141,17.0,5625825629,213,5.90,5625825619,140,75.1,5625825611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796374693,754,4,2,79,32,duspptyvnr5kpx2iko5gerhnz,1,60.2,14.6,2025-04-05T15:38:29.467Z,2025-04-05T16:13:16Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5625834579,286,,5625834573,265,,5625846621,233,640,5625834569,152,,5625834565,56,Right,5625834561,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796373095,640,4,2,79,32,cy6zs39z79dcfbr4xzkp38z7q,0,39.8,85.4,2025-04-05T15:38:29.468Z,2025-04-05T16:13:16Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5625826315,56,Back,5625826311,13,,5625826341,285,,5625846689,233,754,5625826331,265,,5625826321,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796374201,752,18,2,79,58,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-05T15:38:56.322Z,2025-04-05T15:38:57Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5625831643,44,Midfielder,5625831641,42,,5625831787,55,753,5625831645,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796374217,753,19,2,79,58,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-05T15:38:56.323Z,2025-04-05T15:38:57Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5625831735,55,752,5625831727,59,11,5625831731,293,3,5625831725,145,11,5625831729,292,6,5625831717,42,,5625831733,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796374981,755,1,2,80,18,duspptyvnr5kpx2iko5gerhnz,0,71.5,15.8,2025-04-05T15:39:15.602Z,2025-04-05T15:39:18Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625835873,56,Right,5625835881,141,19.1,5625835863,5,,5625835885,212,9.9,5625835867,155,,5625835871,152,,5625835889,213,0.23,5625835877,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375125,642,12,2,80,21,cy6zs39z79dcfbr4xzkp38z7q,1,22.8,81.5,2025-04-05T15:39:19.372Z,2025-04-05T15:39:22Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625836671,56,Back,5625836675,141,100.0,5625836677,212,13.9,5625836679,213,1.47,5625836787,167,,5625836673,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375137,643,5,2,80,23,cy6zs39z79dcfbr4xzkp38z7q,0,20.4,101.9,2025-04-05T15:39:20.818Z,2025-04-05T16:14:28Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625836735,56,Back,5625837285,233,756,5625836737,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375207,756,5,2,80,23,duspptyvnr5kpx2iko5gerhnz,1,79.6,-1.9,2025-04-05T15:39:20.818Z,2025-04-05T15:39:27Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625837171,233,643,5625837127,56,Right,5625837129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375633,757,1,2,80,34,duspptyvnr5kpx2iko5gerhnz,1,87.1,0.0,2025-04-05T15:39:31.840Z,2025-04-05T15:39:36Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625839515,140,92.6,5625839523,212,13.3,5625839511,56,Right,5625839509,107,,5625839527,213,1.12,5625839519,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375643,758,50,2,80,38,duspptyvnr5kpx2iko5gerhnz,1,87.2,15.6,2025-04-05T15:39:36.080Z,2025-04-05T15:39:42Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5625839579,56,Right,5625839811,233,644,5625839585,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375655,644,7,2,80,38,cy6zs39z79dcfbr4xzkp38z7q,0,12.8,84.4,2025-04-05T15:39:36.081Z,2025-04-05T15:39:40Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625839653,56,Back,5625839655,285,,5625839733,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375661,759,61,2,80,39,duspptyvnr5kpx2iko5gerhnz,1,92.9,17.1,2025-04-05T15:39:37.117Z,2025-04-05T15:39:37Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5625839679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375815,646,61,2,80,42,cy6zs39z79dcfbr4xzkp38z7q,0,13.6,92.9,2025-04-05T15:39:39.741Z,2025-04-05T15:39:41Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5625840387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375825,647,5,2,80,43,cy6zs39z79dcfbr4xzkp38z7q,0,18.6,101.4,2025-04-05T15:39:40.478Z,2025-04-05T15:39:46Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5625840433,56,Back,5625840691,233,760,5625840437,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796375855,760,5,2,80,43,duspptyvnr5kpx2iko5gerhnz,1,81.4,-1.4,2025-04-05T15:39:40.478Z,2025-04-05T16:14:28Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625840555,56,Right,5625840557,347,,5625840631,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376191,761,1,2,80,51,duspptyvnr5kpx2iko5gerhnz,1,89.2,0.0,2025-04-05T15:39:49.265Z,2025-04-05T15:39:52Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625842455,213,1.36,5625842445,140,90.7,5625842447,141,9.4,5625842451,212,7.5,5625842439,107,,5625842443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376237,762,1,2,80,54,duspptyvnr5kpx2iko5gerhnz,1,90.7,9.4,2025-04-05T15:39:51.920Z,2025-04-05T15:39:53Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625842757,156,,5625842689,213,3.99,5625842677,140,88.0,5625842673,56,Right,5625842681,141,4.7,5625842685,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376425,763,1,2,80,56,duspptyvnr5kpx2iko5gerhnz,1,88.0,4.7,2025-04-05T15:39:53.584Z,2025-04-05T15:39:57Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625843679,213,0.94,5625843667,56,Right,5625843673,141,18.5,5625843669,140,94.5,5625843677,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376455,764,1,2,80,58,duspptyvnr5kpx2iko5gerhnz,0,94.5,18.5,2025-04-05T15:39:56.329Z,2025-04-05T15:40:08Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5625843867,140,100.0,5625843871,141,15.2,5625843879,213,5.97,5625843875,212,7.3,5625843863,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376405,648,5,2,80,59,cy6zs39z79dcfbr4xzkp38z7q,1,-1.1,86.0,2025-04-05T15:39:56.751Z,2025-04-05T16:14:29Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5625843593,346,,5625845819,233,765,5625843591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376831,765,5,2,80,59,duspptyvnr5kpx2iko5gerhnz,0,101.1,14.0,2025-04-05T15:39:56.751Z,2025-04-05T16:14:29Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5625845723,346,,5625845719,56,Right,5625845849,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377283,649,1,2,81,19,cy6zs39z79dcfbr4xzkp38z7q,0,4.2,43.4,2025-04-05T15:40:16.605Z,2025-04-05T15:40:20Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5625848167,56,Center,5625848171,141,31.3,5625848165,124,,5625848177,1,,5625848175,213,6.15,5625848173,212,60.6,5625848179,74,,5625848169,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377333,766,1,2,81,22,duspptyvnr5kpx2iko5gerhnz,0,43.6,68.1,2025-04-05T15:40:19.937Z,2025-04-05T15:40:21Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625848391,140,63.2,5625848389,56,Center,5625848397,213,5.99,5625848395,212,21.5,5625848387,3,,5625848393,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377427,650,1,2,81,24,cy6zs39z79dcfbr4xzkp38z7q,1,42.1,36.9,2025-04-05T15:40:21.916Z,2025-04-05T15:40:32Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625848939,140,61.7,5625848943,212,20.7,5625848945,213,6.19,5625848935,3,,5625848937,56,Center,5625848941,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377439,651,61,2,81,26,cy6zs39z79dcfbr4xzkp38z7q,0,61.7,34.0,2025-04-05T15:40:23.965Z,2025-04-05T15:40:24Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5625849039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377549,767,1,2,81,28,duspptyvnr5kpx2iko5gerhnz,1,33.3,62.7,2025-04-05T15:40:25.777Z,2025-04-05T15:40:27Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5625849647,140,12.9,5625849655,213,3.37,5625849645,56,Back,5625849651,141,55.5,5625849653,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377637,769,1,2,81,30,duspptyvnr5kpx2iko5gerhnz,1,12.9,55.5,2025-04-05T15:40:27.841Z,2025-04-05T15:40:30Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5625850161,213,1.16,5625850157,141,89.0,5625850155,140,22.3,5625850159,212,24.8,5625850153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377691,770,1,2,81,32,duspptyvnr5kpx2iko5gerhnz,1,22.4,89.0,2025-04-05T15:40:30.048Z,2025-04-05T15:40:32Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5625850483,141,97.4,5625850479,56,Back,5625850481,140,35.0,5625850487,213,0.41,5625850485,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377733,771,1,2,81,34,duspptyvnr5kpx2iko5gerhnz,0,35.0,97.4,2025-04-05T15:40:32.161Z,2025-04-05T15:40:34Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5625850737,212,10.8,5625850735,141,86.8,5625850731,56,Back,5625850729,155,,5625850739,213,5.55,5625850733,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377831,653,1,2,81,39,cy6zs39z79dcfbr4xzkp38z7q,1,66.7,21.9,2025-04-05T15:40:36.508Z,2025-04-05T15:40:37Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5625851339,140,75.4,5625851343,212,9.8,5625851341,141,27.3,5625851345,213,0.38,5625851337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377847,654,1,2,81,40,cy6zs39z79dcfbr4xzkp38z7q,0,75.4,27.3,2025-04-05T15:40:37.660Z,2025-04-05T15:40:38Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5625851427,213,5.17,5625851425,212,5.2,5625851421,140,77.6,5625851423,141,20.4,5625851419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377965,773,1,2,81,44,duspptyvnr5kpx2iko5gerhnz,0,27.2,81.2,2025-04-05T15:40:41.553Z,2025-04-05T15:40:43Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625852101,213,0.69,5625852091,141,86.3,5625852223,233,655,5625852097,212,5.4,5625852229,286,,5625852087,140,31.2,5625852219,236,,5625852081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377979,655,74,2,81,44,cy6zs39z79dcfbr4xzkp38z7q,1,73.7,11.1,2025-04-05T15:40:41.554Z,2025-04-05T16:13:59Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5625852159,285,,5625852289,233,773,5625852155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
