id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value
2815878991,654,7,2,62,1,duspptyvnr5kpx2iko5gerhnz,1,11.2,28.6,2025-05-17T17:21:30.707Z,2025-05-17T17:21:37Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733392901,285,,5733392897,167,,5733392937,233,481,5733392899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815878979,482,5,2,62,2,7efqk7uh63928il0yffxijnv7,1,87.4,101.8,2025-05-17T17:21:32.597Z,2025-05-17T17:21:54Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733392823,347,,5733393267,233,655,5733392821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879053,655,5,2,62,2,duspptyvnr5kpx2iko5gerhnz,0,12.6,-1.8,2025-05-17T17:21:32.597Z,2025-05-17T17:21:55Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733393223,347,,5733393221,56,Back,5733393277,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879303,483,1,2,62,27,7efqk7uh63928il0yffxijnv7,1,87.3,100.0,2025-05-17T17:21:57.554Z,2025-05-17T17:22:01Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,5733394635,141,70.9,5733394639,213,4.73,5733394629,107,,5733394633,140,87.7,5733394637,212,21.2,5733394631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879309,484,61,2,62,31,7efqk7uh63928il0yffxijnv7,0,87.7,70.3,2025-05-17T17:22:01.538Z,2025-05-17T17:22:01Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733394659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879339,656,4,2,62,34,duspptyvnr5kpx2iko5gerhnz,1,8.0,29.0,2025-05-17T17:22:04.513Z,2025-05-17T17:22:09Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733395023,56,Back,5733395021,13,,5733395025,152,,5733395059,233,485,5733395029,265,,5733395033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879327,485,4,2,62,34,7efqk7uh63928il0yffxijnv7,0,92.0,71.0,2025-05-17T17:22:04.514Z,2025-05-17T17:22:10Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733394861,13,,5733394869,286,,5733395089,233,656,5733394863,56,Center,5733394867,265,,5733394865,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879699,657,18,2,63,3,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T17:22:33.343Z,2025-05-17T17:22:34Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733397087,55,658,5733397051,42,,5733397055,59,30,5733397053,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879701,658,19,2,63,3,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T17:22:33.344Z,2025-05-17T17:22:34Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,5733397057,42,,5733397065,292,9,5733397069,44,Forward,5733397067,293,1,5733397063,59,17,5733397061,145,9,5733397071,55,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879777,659,18,2,63,10,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T17:22:40.383Z,2025-05-17T17:24:03Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733397567,55,660,5733397497,42,,5733397499,44,Defender,5733397501,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815879783,660,19,2,63,10,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T17:22:40.384Z,2025-05-17T17:27:41Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5733397529,42,,5733397543,44,Midfielder,5733397537,59,29,5733397541,293,2,5733397545,55,659,5733397535,145,4,5733397539,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815884381,695,40,2,63,11,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T17:22:40.951Z,2025-05-17T18:17:06Z,,,,5733423669,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5733423675,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5733423671,59,"1, 6, 7, 5, 19, 29, 17, 20, 14, 10, 21, 11, 26, 77, 3, 23, 31",5733564981,319,,5733423667,30,"45kijyqwuvgoc6hx51yueyeol, 72d57i3mfqxtbsmm196kdv0fd, eaa9sktij53071abummj4pkwk, 1wg15zg0fffyoag6owdh35vkk, 1zud0qdtf6c6wzkgqhz6b94a1, 1t44y6xzubkclt6i6nzgkgr1l, bn62iwa6vrs5z6ow9q2kpq590, 80mvshlrrlu5vt41gkruwn8fe, 84wint64ygxx3pi5fz3mr12j8, ec7y1s97xpoab87z786zt0r56, 5ynhzqvpks5u5bjgno6snhyzu, ebhnuikcvtrbmw5e80r1fds2y, 9mki2meutffzyo7nd0zo94zkk, 6i2n7bcfphn89v0eccet2fop, di62c8bxsf1t8jrhzu47qb7u2, 7zztpnbw4cfyw6q231nqy8nv9, bbp11n61bl9mjlis2ulxub66s",5733423677,194,45kijyqwuvgoc6hx51yueyeol,5733423673,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880031,661,1,2,63,29,duspptyvnr5kpx2iko5gerhnz,1,13.8,44.6,2025-05-17T17:22:58.926Z,2025-05-17T17:23:00Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,5733398939,152,,5733398949,213,0.85,5733398945,141,62.4,5733398941,56,Back,5733398947,212,16.1,5733398943,140,23.9,5733398937,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880071,662,1,2,63,30,duspptyvnr5kpx2iko5gerhnz,1,23.9,62.4,2025-05-17T17:23:00.559Z,2025-05-17T17:23:04Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733399197,213,0.71,5733399193,141,88.7,5733399191,140,43.8,5733399195,212,27.5,5733399189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880105,663,1,2,63,34,duspptyvnr5kpx2iko5gerhnz,0,45.8,90.0,2025-05-17T17:23:04.334Z,2025-05-17T17:26:24Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733399381,213,6.07,5733399373,56,Center,5733399377,141,74.1,5733399383,1,,5733399371,155,,5733399375,140,93.6,5733399379,212,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880121,486,11,2,63,37,7efqk7uh63928il0yffxijnv7,1,5.2,27.4,2025-05-17T17:23:07.363Z,2025-05-17T17:23:07Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733399449,56,Back,5733399451,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880471,488,1,2,63,59,7efqk7uh63928il0yffxijnv7,1,18.5,45.1,2025-05-17T17:23:29.427Z,2025-05-17T17:23:33Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733401481,141,67.0,5733401477,56,Center,5733401473,157,,5733401487,1,,5733401483,212,50.4,5733401475,198,,5733401479,140,64.4,5733401485,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880479,489,44,2,64,3,7efqk7uh63928il0yffxijnv7,1,64.7,57.7,2025-05-17T17:23:32.914Z,2025-05-17T17:53:38Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733401665,233,664,5733401543,286,,5733401541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880489,664,44,2,64,3,duspptyvnr5kpx2iko5gerhnz,0,35.3,42.3,2025-05-17T17:23:32.915Z,2025-05-17T17:53:39Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733401673,233,489,5733401573,56,Back,5733401575,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880499,490,61,2,64,3,7efqk7uh63928il0yffxijnv7,0,64.4,67.0,2025-05-17T17:23:33.139Z,2025-05-17T17:25:13Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733401603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880529,665,1,2,64,5,duspptyvnr5kpx2iko5gerhnz,0,34.4,34.2,2025-05-17T17:23:34.861Z,2025-05-17T17:23:36Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733401815,212,4.0,5733401817,213,4.98,5733401813,141,28.5,5733401809,56,Back,5733401811,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880519,491,61,2,64,6,7efqk7uh63928il0yffxijnv7,1,67.2,80.6,2025-05-17T17:23:35.953Z,2025-05-17T17:23:36Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,5733401777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880565,492,3,2,64,7,7efqk7uh63928il0yffxijnv7,1,64.6,77.3,2025-05-17T17:23:36.698Z,2025-05-17T17:26:35Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733401985,286,,5733401983,56,Center,5733412407,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881161,668,45,2,64,7,duspptyvnr5kpx2iko5gerhnz,0,35.4,22.7,2025-05-17T17:23:36.698Z,2025-05-17T17:26:34Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5733412389,56,Back,5733412391,285,,5733412445,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880575,493,50,2,64,8,7efqk7uh63928il0yffxijnv7,1,69.0,86.9,2025-05-17T17:23:38.018Z,2025-05-17T17:53:21Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733402041,286,,5733402037,56,Left,5733417177,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881165,669,7,2,64,8,duspptyvnr5kpx2iko5gerhnz,1,31.0,13.1,2025-05-17T17:23:38.019Z,2025-05-17T17:53:21Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733417139,56,Back,5733417141,285,,5733417147,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880915,496,56,2,64,9,7efqk7uh63928il0yffxijnv7,1,64.4,97.1,2025-05-17T17:23:39.630Z,2025-05-17T17:27:08Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733419073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880661,494,5,2,64,11,7efqk7uh63928il0yffxijnv7,1,65.3,101.2,2025-05-17T17:23:40.685Z,2025-05-17T17:30:46Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733402457,347,,5733402455,56,Left,5733420187,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881171,670,5,2,64,11,duspptyvnr5kpx2iko5gerhnz,0,34.7,-1.2,2025-05-17T17:23:40.685Z,2025-05-17T17:30:46Z,,,,5733420119,347,,5733420233,233,494,5733420117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880909,495,1,2,64,24,7efqk7uh63928il0yffxijnv7,1,68.0,100.0,2025-05-17T17:23:54.611Z,2025-05-17T17:23:59Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733403881,212,17.0,5733403877,140,82.9,5733403873,107,,5733403883,213,5.88,5733403875,56,Left,5733403879,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880923,497,61,2,64,26,7efqk7uh63928il0yffxijnv7,1,75.2,94.0,2025-05-17T17:23:55.842Z,2025-05-17T17:28:40Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733426111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880927,498,1,2,64,27,7efqk7uh63928il0yffxijnv7,1,68.4,94.0,2025-05-17T17:23:57.002Z,2025-05-17T17:29:06Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733427951,141,92.0,5733427949,140,76.6,5733427947,56,Left,5733427955,213,6.13,5733427953,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815885343,544,61,2,64,28,7efqk7uh63928il0yffxijnv7,1,77.5,94.2,2025-05-17T17:23:57.701Z,2025-05-17T17:29:36Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733430199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881177,671,83,2,64,29,duspptyvnr5kpx2iko5gerhnz,0,30.5,6.6,2025-05-17T17:23:58.845Z,2025-05-17T17:31:15Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5733438291,399,npha09mhy3755go8t6lg3ey2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815886141,547,61,2,64,29,7efqk7uh63928il0yffxijnv7,0,72.2,94.8,2025-05-17T17:23:59.157Z,2025-05-17T17:30:38Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733435271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815887213,714,1,2,64,30,duspptyvnr5kpx2iko5gerhnz,0,28.5,11.7,2025-05-17T17:23:59.749Z,2025-05-17T17:31:54Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,5733441567,141,18.8,5733441565,140,45.4,5733441563,56,Back,5733441573,1,,5733441571,213,0.27,5733441561,157,,5733441569,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815888051,724,1,2,64,31,duspptyvnr5kpx2iko5gerhnz,0,43.4,22.9,2025-05-17T17:24:00.797Z,2025-05-17T17:33:14Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733445735,56,Back,5733448407,140,45.4,5733448409,141,22.5,5733448411,212,2.1,5733448413,213,6.15,5733448405,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815889145,563,61,2,64,31,7efqk7uh63928il0yffxijnv7,1,55.0,80.1,2025-05-17T17:24:01.606Z,2025-05-17T17:34:06Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733453383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815889141,735,61,2,64,31,duspptyvnr5kpx2iko5gerhnz,1,45.0,21.7,2025-05-17T17:24:01.616Z,2025-05-17T17:34:26Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733455293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815880997,499,1,2,64,32,7efqk7uh63928il0yffxijnv7,1,59.0,70.6,2025-05-17T17:24:01.970Z,2025-05-17T17:24:04Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733404305,213,4.45,5733404299,140,53.1,5733404297,56,Center,5733404303,212,24.1,5733404301,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881007,500,1,2,64,34,7efqk7uh63928il0yffxijnv7,0,53.1,36.4,2025-05-17T17:24:04.274Z,2025-05-17T17:24:07Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733404563,236,,5733404363,141,32.5,5733404367,213,5.25,5733404361,140,54.6,5733404359,56,Center,5733404571,286,,5733404365,212,3.1,5733404565,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881047,666,74,2,64,34,duspptyvnr5kpx2iko5gerhnz,1,46.6,88.7,2025-05-17T17:24:04.275Z,2025-05-17T17:53:42Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733404547,285,,5733404545,56,Back,5733404617,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881073,501,5,2,64,38,7efqk7uh63928il0yffxijnv7,1,54.8,-2.0,2025-05-17T17:24:08.084Z,2025-05-17T17:30:46Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733404677,347,,5733404729,233,667,5733404675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881079,667,5,2,64,38,duspptyvnr5kpx2iko5gerhnz,0,45.2,102.0,2025-05-17T17:24:08.084Z,2025-05-17T17:30:47Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733404765,233,501,5733404699,347,,5733404697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881281,502,1,2,64,51,7efqk7uh63928il0yffxijnv7,1,60.9,0.0,2025-05-17T17:24:20.978Z,2025-05-17T17:35:03Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733405891,56,Right,5733405893,140,78.8,5733405897,212,23.0,5733405889,107,,5733405899,213,0.61,5733405895,141,17.6,5733405901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881287,503,1,2,64,53,7efqk7uh63928il0yffxijnv7,1,74.6,22.3,2025-05-17T17:24:23.627Z,2025-05-17T17:35:21Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733459787,212,8.3,5733459783,140,77.8,5733459785,141,11.1,5733405931,56,Right,5733459789,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815891201,580,61,2,64,54,7efqk7uh63928il0yffxijnv7,0,83.5,10.7,2025-05-17T17:24:24.270Z,2025-05-17T17:36:19Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,5733465233,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881375,673,1,2,64,59,duspptyvnr5kpx2iko5gerhnz,0,32.0,90.9,2025-05-17T17:24:29.168Z,2025-05-17T17:24:30Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733406443,140,57.5,5733406447,212,27.8,5733406445,141,79.7,5733406439,155,,5733406441,56,Left,5733406449,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881417,504,1,2,65,1,7efqk7uh63928il0yffxijnv7,1,39.1,20.4,2025-05-17T17:24:31.474Z,2025-05-17T17:24:33Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733406689,141,28.5,5733406685,56,Center,5733406691,212,15.3,5733406683,3,,5733406693,213,0.37,5733406687,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881437,505,1,2,65,3,7efqk7uh63928il0yffxijnv7,1,52.8,28.5,2025-05-17T17:24:33.618Z,2025-05-17T17:28:12Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733406789,140,60.4,5733406785,168,,5733406795,213,5.75,5733406791,141,21.5,5733406793,212,9.3,5733406783,3,,5733406787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881473,506,1,2,65,6,7efqk7uh63928il0yffxijnv7,1,60.5,20.3,2025-05-17T17:24:35.811Z,2025-05-17T17:36:44Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,5733406981,141,12.0,5733406977,56,Right,5733406983,212,7.6,5733406985,213,3.98,5733406979,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881463,674,43,2,65,6,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T17:24:36.276Z,2025-05-17T17:38:10Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733406933,56,Back,5733475011,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881499,507,1,2,65,7,7efqk7uh63928il0yffxijnv7,1,55.7,12.0,2025-05-17T17:24:36.738Z,2025-05-17T17:24:38Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733407141,212,9.4,5733407137,140,64.3,5733407143,213,6.00,5733407139,141,8.2,5733407135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881521,508,1,2,65,8,7efqk7uh63928il0yffxijnv7,1,64.3,8.2,2025-05-17T17:24:38.467Z,2025-05-17T17:24:40Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,5733407233,56,Right,5733407237,141,18.3,5733407235,140,69.6,5733407241,213,0.89,5733407239,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881579,510,1,2,65,11,7efqk7uh63928il0yffxijnv7,1,69.8,18.3,2025-05-17T17:24:40.787Z,2025-05-17T17:24:43Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,5733407519,212,4.3,5733407509,56,Center,5733407513,140,67.8,5733407521,213,2.07,5733407517,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881609,511,1,2,65,14,7efqk7uh63928il0yffxijnv7,1,63.2,30.4,2025-05-17T17:24:43.731Z,2025-05-17T17:37:14Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733407671,140,62.7,5733407677,213,1.71,5733407673,141,36.0,5733407669,56,Center,5733407675,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881611,512,1,2,65,15,7efqk7uh63928il0yffxijnv7,0,60.0,41.1,2025-05-17T17:24:45.564Z,2025-05-17T17:37:17Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,5733430235,286,,5733430055,213,2.73,5733407705,56,Center,5733470079,233,675,5733430233,236,,5733430053,212,1.4,5733430051,141,41.9,5733430049,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881605,675,74,2,65,15,duspptyvnr5kpx2iko5gerhnz,1,37.8,60.0,2025-05-17T17:24:45.565Z,2025-05-17T17:37:12Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733470101,233,512,5733470035,285,,5733407643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881639,676,1,2,65,17,duspptyvnr5kpx2iko5gerhnz,1,41.3,41.0,2025-05-17T17:24:46.877Z,2025-05-17T17:24:48Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733407837,141,45.7,5733407833,56,Back,5733407835,140,38.5,5733407839,212,4.3,5733407841,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881769,678,1,2,65,25,duspptyvnr5kpx2iko5gerhnz,0,61.7,22.5,2025-05-17T17:24:54.781Z,2025-05-17T17:25:31Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733408593,213,1.69,5733408585,56,Center,5733408587,140,59.1,5733408591,212,22.8,5733408589,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881783,513,8,2,65,28,7efqk7uh63928il0yffxijnv7,1,35.7,48.2,2025-05-17T17:24:58.410Z,2025-05-17T17:25:37Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,5733408687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881785,679,61,2,65,28,duspptyvnr5kpx2iko5gerhnz,1,59.1,55.8,2025-05-17T17:24:58.573Z,2025-05-17T17:25:35Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733408689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881855,680,1,2,65,29,duspptyvnr5kpx2iko5gerhnz,1,55.6,38.8,2025-05-17T17:24:59.438Z,2025-05-17T17:25:03Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,5733409073,140,66.5,5733409091,213,5.38,5733409069,56,Right,5733409085,212,18.6,5733409079,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881895,681,1,2,65,34,duspptyvnr5kpx2iko5gerhnz,1,65.9,22.4,2025-05-17T17:25:03.806Z,2025-05-17T17:25:06Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733409271,56,Center,5733409283,212,6.7,5733409287,213,2.64,5733409277,140,60.3,5733409281,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815881989,682,1,2,65,36,duspptyvnr5kpx2iko5gerhnz,1,61.4,27.9,2025-05-17T17:25:06.029Z,2025-05-17T17:25:12Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,5733409851,213,5.57,5733409849,212,12.2,5733409847,141,16.1,5733409843,56,Right,5733409845,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815882003,683,1,2,65,42,duspptyvnr5kpx2iko5gerhnz,0,86.1,5.2,2025-05-17T17:25:12.398Z,2025-05-17T17:25:14Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733410047,233,514,5733409929,212,2.6,5733409925,141,8.9,5733409931,213,1.41,5733410045,236,,5733409921,56,Right,5733410051,286,,5733409923,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815882019,514,74,2,65,42,7efqk7uh63928il0yffxijnv7,1,15.3,92.3,2025-05-17T17:25:12.399Z,2025-05-17T17:53:42Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,5733410017,285,,5733410015,56,Back,5733410079,233,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815882035,515,5,2,65,45,7efqk7uh63928il0yffxijnv7,0,11.4,101.2,2025-05-17T17:25:14.927Z,2025-05-17T17:30:47Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,5733410129,56,Back,5733410131,347,,5733410349,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815882073,684,5,2,65,45,duspptyvnr5kpx2iko5gerhnz,1,88.6,-1.2,2025-05-17T17:25:14.927Z,2025-05-17T17:25:21Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733410335,56,Right,5733410337,347,,5733410339,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
