id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/15/value
2820384593,594,7,2,71,55,1c7dv8ays675v9kp6a04sd8pq,0,13.0,67.4,2025-05-31T17:30:16.826Z,2025-05-31T17:30:20Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758438831,233,687,5758438829,285,,5758438827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384601,688,50,2,71,58,303582z192rnbr2x28o2t7u38,1,80.6,29.8,2025-05-31T17:30:19.834Z,2025-05-31T17:30:24Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,5758438873,56,Center,5758438875,286,,5758438957,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384613,595,7,2,71,58,1c7dv8ays675v9kp6a04sd8pq,0,19.4,70.2,2025-05-31T17:30:19.835Z,2025-05-31T17:30:23Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758438921,56,Back,5758438923,285,,5758438941,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384643,689,1,2,72,0,303582z192rnbr2x28o2t7u38,1,72.9,28.8,2025-05-31T17:30:21.801Z,2025-05-31T17:30:25Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5758439085,140,72.1,5758439089,212,11.7,5758439083,56,Right,5758439087,141,11.7,5758439091,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384657,690,1,2,72,4,303582z192rnbr2x28o2t7u38,1,60.1,23.7,2025-05-31T17:30:25.033Z,2025-05-31T17:30:28Z,5qgan4g8ci25xi4v0v5cp0f84,R. Hudd,,5758439145,141,47.9,5758439149,213,1.96,5758439141,56,Center,5758439143,140,53.7,5758439147,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384679,691,1,2,72,7,303582z192rnbr2x28o2t7u38,1,55.6,62.1,2025-05-31T17:30:28.249Z,2025-05-31T17:30:31Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758439271,141,77.2,5758439267,56,Center,5758439269,140,53.6,5758439273,212,10.5,5758439275,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384689,692,1,2,72,10,303582z192rnbr2x28o2t7u38,1,58.4,84.1,2025-05-31T17:30:31.209Z,2025-05-31T17:30:33Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758439313,213,1.73,5758439307,140,57.9,5758439311,212,3.3,5758439309,141,88.9,5758439305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384717,693,1,2,72,12,303582z192rnbr2x28o2t7u38,1,53.4,86.9,2025-05-31T17:30:33.065Z,2025-05-31T17:30:37Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758439451,141,59.4,5758439449,140,27.0,5758439455,213,3.74,5758439447,56,Back,5758439457,1,,5758439453,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384737,694,1,2,72,16,303582z192rnbr2x28o2t7u38,1,26.5,46.0,2025-05-31T17:30:37.337Z,2025-05-31T17:30:42Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758439567,140,28.3,5758439571,212,12.5,5758439573,213,4.86,5758439569,141,27.9,5758439565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384753,695,1,2,72,21,303582z192rnbr2x28o2t7u38,1,33.7,29.4,2025-05-31T17:30:42.793Z,2025-05-31T17:30:45Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758439629,56,Center,5758439631,140,54.5,5758439637,213,0.81,5758439627,155,,5758439633,141,63.0,5758439635,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384775,696,1,2,72,24,303582z192rnbr2x28o2t7u38,0,54.5,63.0,2025-05-31T17:30:44.953Z,2025-05-31T17:30:48Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5758439717,56,Center,5758439723,212,23.0,5758439725,213,0.02,5758439719,140,76.4,5758439715,3,,5758439721,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384781,597,1,2,72,27,1c7dv8ays675v9kp6a04sd8pq,1,21.2,33.1,2025-05-31T17:30:48.574Z,2025-05-31T17:30:49Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758439737,141,45.5,5758439733,56,Back,5758439741,213,2.65,5758439735,140,6.3,5758439739,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384793,598,1,2,72,28,1c7dv8ays675v9kp6a04sd8pq,1,6.3,45.5,2025-05-31T17:30:49.568Z,2025-05-31T17:30:54Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758439827,213,5.96,5758439823,141,27.6,5758439817,157,,5758439821,140,40.5,5758439819,56,Back,5758439829,1,,5758439825,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384797,599,44,2,72,32,1c7dv8ays675v9kp6a04sd8pq,1,40.0,27.1,2025-05-31T17:30:53.288Z,2025-05-31T18:05:13Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,5758439847,56,Back,5758439869,233,697,5758439849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384791,697,44,2,72,32,303582z192rnbr2x28o2t7u38,0,60.0,72.9,2025-05-31T17:30:53.289Z,2025-05-31T18:05:14Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758439885,233,599,5758439815,286,,5758439813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384807,600,1,2,72,32,1c7dv8ays675v9kp6a04sd8pq,0,40.5,27.6,2025-05-31T17:30:53.798Z,2025-05-31T17:44:37Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,5758439901,3,,5758439911,212,23.0,5758439905,56,Right,5758439909,141,19.2,5758439913,213,6.03,5758439907,140,61.7,5758439903,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384817,699,1,2,72,35,303582z192rnbr2x28o2t7u38,1,42.9,90.3,2025-05-31T17:30:56.746Z,2025-05-31T17:31:01Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758439997,140,11.5,5758440003,213,3.48,5758440005,1,,5758439999,141,73.2,5758439995,56,Back,5758440001,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384825,700,1,2,72,40,303582z192rnbr2x28o2t7u38,1,14.0,71.4,2025-05-31T17:31:01.561Z,2025-05-31T17:31:04Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758440039,212,25.6,5758440035,140,23.1,5758440041,213,5.09,5758440033,56,Back,5758440037,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384831,701,1,2,72,43,303582z192rnbr2x28o2t7u38,1,26.6,41.6,2025-05-31T17:31:04.057Z,2025-05-31T17:31:07Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758440107,212,20.6,5758440103,140,28.5,5758440101,56,Back,5758440109,213,1.47,5758440105,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384839,702,1,2,72,46,303582z192rnbr2x28o2t7u38,1,32.3,70.6,2025-05-31T17:31:07.417Z,2025-05-31T17:31:10Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758440147,140,38.9,5758440153,213,6.13,5758440151,212,7.0,5758440149,141,69.0,5758440145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384843,703,1,2,72,49,303582z192rnbr2x28o2t7u38,1,36.8,69.6,2025-05-31T17:31:10.361Z,2025-05-31T17:44:19Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,5758440165,141,70.6,5758440169,213,3.02,5758440161,56,Back,5758440163,140,31.3,5758440167,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384851,704,1,2,72,50,303582z192rnbr2x28o2t7u38,1,31.3,70.6,2025-05-31T17:31:10.921Z,2025-05-31T17:43:50Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758440203,56,Back,5758440211,213,0.93,5758440209,212,6.2,5758440205,140,34.8,5758440207,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384853,705,1,2,72,52,303582z192rnbr2x28o2t7u38,1,34.9,76.9,2025-05-31T17:31:13.257Z,2025-05-31T17:44:35Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758440219,141,65.5,5758440215,56,Back,5758440221,212,7.9,5758440217,140,33.3,5758440223,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384865,706,1,2,72,54,303582z192rnbr2x28o2t7u38,1,34.7,56.7,2025-05-31T17:31:15.419Z,2025-05-31T17:44:33Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,5758440313,1,,5758440307,141,16.2,5758440303,56,Right,5758440301,155,,5758440311,213,5.34,5758440305,140,53.8,5758440309,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384883,707,1,2,73,1,303582z192rnbr2x28o2t7u38,0,72.1,35.8,2025-05-31T17:31:22.537Z,2025-05-31T17:31:23Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5758440419,140,73.8,5758440421,141,35.5,5758440425,213,6.17,5758440449,236,,5758440455,286,,5758440417,56,Center,5758440423,212,1.8,5758440451,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384887,601,74,2,73,1,1c7dv8ays675v9kp6a04sd8pq,1,23.1,59.1,2025-05-31T17:31:22.538Z,2025-05-31T18:05:04Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758440469,233,707,5758440443,56,Back,5758440445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384907,708,83,2,73,7,303582z192rnbr2x28o2t7u38,0,73.5,27.1,2025-05-31T17:31:27.945Z,2025-05-31T17:31:30Z,5qgan4g8ci25xi4v0v5cp0f84,R. Hudd,,5758440627,399,doxrlp6910n9l5b5zl8ee73ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384917,603,1,2,73,7,1c7dv8ays675v9kp6a04sd8pq,1,25.5,66.1,2025-05-31T17:31:28.227Z,2025-05-31T17:31:30Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758440595,140,8.7,5758440599,212,21.4,5758440593,56,Back,5758440601,213,2.54,5758440597,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384939,604,1,2,73,9,1c7dv8ays675v9kp6a04sd8pq,1,8.7,85.0,2025-05-31T17:31:29.952Z,2025-05-31T17:31:35Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758440709,56,Back,5758440711,140,36.5,5758440715,212,29.3,5758440717,213,0.09,5758440707,155,,5758440713,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384955,605,3,2,73,14,1c7dv8ays675v9kp6a04sd8pq,1,39.1,85.4,2025-05-31T17:31:35.791Z,2025-05-31T17:31:39Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758440799,286,,5758440801,233,709,5758440797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384947,709,45,2,73,14,303582z192rnbr2x28o2t7u38,0,60.8,12.5,2025-05-31T17:31:35.791Z,2025-05-31T17:31:39Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5758440831,233,605,5758440759,56,Right,5758440761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384961,710,83,2,73,17,303582z192rnbr2x28o2t7u38,0,60.9,15.0,2025-05-31T17:31:38.273Z,2025-05-31T17:45:14Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5758440923,399,doxrlp6910n9l5b5zl8ee73ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384965,606,1,2,73,17,1c7dv8ays675v9kp6a04sd8pq,1,30.6,78.5,2025-05-31T17:31:38.415Z,2025-05-31T17:31:40Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758440859,140,29.9,5758440861,141,60.3,5758440865,213,4.65,5758440857,56,Back,5758440863,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384973,607,1,2,73,19,1c7dv8ays675v9kp6a04sd8pq,1,29.9,60.3,2025-05-31T17:31:40.031Z,2025-05-31T17:31:41Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758440901,140,30.5,5758440907,213,4.75,5758440899,56,Back,5758440903,141,38.2,5758440905,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820384993,609,1,2,73,23,1c7dv8ays675v9kp6a04sd8pq,1,30.1,38.2,2025-05-31T17:31:44.399Z,2025-05-31T17:31:47Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758441023,212,23.9,5758441017,56,Back,5758441025,213,2.87,5758441021,141,47.6,5758441019,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385005,610,1,2,73,26,1c7dv8ays675v9kp6a04sd8pq,0,8.5,48.1,2025-05-31T17:31:46.879Z,2025-05-31T17:31:54Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758441087,140,35.2,5758441083,155,,5758441093,213,5.40,5758441091,212,43.9,5758441085,56,Back,5758441095,1,,5758441089,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385007,611,5,2,73,28,1c7dv8ays675v9kp6a04sd8pq,0,30.0,-1.6,2025-05-31T17:31:48.961Z,2025-05-31T17:31:51Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758441113,233,711,5758441101,347,,5758441099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385009,711,5,2,73,28,303582z192rnbr2x28o2t7u38,1,70.0,101.6,2025-05-31T17:31:48.961Z,2025-05-31T18:04:55Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5758441107,233,611,5758441105,347,,5758441103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385073,712,1,2,73,47,303582z192rnbr2x28o2t7u38,1,70.3,100.0,2025-05-31T17:32:08.617Z,2025-05-31T17:32:10Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758441503,141,96.2,5758441499,56,Left,5758441505,212,14.1,5758441501,140,57.4,5758441507,213,3.41,5758441497,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385085,713,1,2,73,49,303582z192rnbr2x28o2t7u38,1,56.8,95.9,2025-05-31T17:32:10.201Z,2025-05-31T17:32:14Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758441613,141,68.1,5758441615,212,21.2,5758441611,140,47.7,5758441609,56,Back,5758441617,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385091,714,1,2,73,53,303582z192rnbr2x28o2t7u38,1,53.4,64.0,2025-05-31T17:32:14.506Z,2025-05-31T17:32:16Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758441653,212,18.8,5758441647,56,Left,5758441655,213,1.26,5758441649,140,58.9,5758441651,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385105,715,1,2,73,55,303582z192rnbr2x28o2t7u38,1,60.4,91.4,2025-05-31T17:32:16.297Z,2025-05-31T17:32:21Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758441751,140,64.3,5758441755,212,4.5,5758441749,56,Left,5758441757,213,0.42,5758441753,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385119,716,1,2,74,0,303582z192rnbr2x28o2t7u38,0,71.7,85.3,2025-05-31T17:32:20.938Z,2025-05-31T17:32:50Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758441825,140,100.0,5758441829,212,34.3,5758441833,1,,5758441821,155,,5758441831,213,5.80,5758441823,56,Center,5758441827,141,61.7,5758442383,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385123,612,5,2,74,2,1c7dv8ays675v9kp6a04sd8pq,1,-0.9,39.4,2025-05-31T17:32:23.569Z,2025-05-31T18:04:55Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758442141,233,717,5758441841,346,,5758441839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385167,717,5,2,74,2,303582z192rnbr2x28o2t7u38,0,100.9,60.6,2025-05-31T17:32:23.569Z,2025-05-31T18:04:55Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758442135,346,,5758442145,233,612,5758442133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385163,613,1,2,74,12,1c7dv8ays675v9kp6a04sd8pq,1,5.5,46.1,2025-05-31T17:32:33.679Z,2025-05-31T17:32:38Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758442121,213,6.26,5758442119,212,36.4,5758442115,140,40.2,5758442111,124,,5758442113,56,Back,5758442127,237,,5758442123,1,,5758442117,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385169,718,83,2,74,17,303582z192rnbr2x28o2t7u38,0,66.8,65.2,2025-05-31T17:32:38.145Z,2025-05-31T17:33:11Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,5758442773,399,doxrlp6910n9l5b5zl8ee73ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385165,614,50,2,74,17,1c7dv8ays675v9kp6a04sd8pq,1,37.6,40.8,2025-05-31T17:32:38.383Z,2025-05-31T18:05:08Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758442131,286,,5758442129,56,Back,5758442225,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385175,719,7,2,74,17,303582z192rnbr2x28o2t7u38,1,62.4,59.2,2025-05-31T17:32:38.384Z,2025-05-31T18:05:08Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,5758442223,285,,5758442219,233,614,5758442179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385179,720,1,2,74,20,303582z192rnbr2x28o2t7u38,1,62.7,70.7,2025-05-31T17:32:41.130Z,2025-05-31T17:45:50Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,5758442201,212,12.1,5758442199,141,76.9,5758442195,56,Center,5758442197,140,73.5,5758442203,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385187,722,3,2,74,21,303582z192rnbr2x28o2t7u38,0,76.0,73.6,2025-05-31T17:32:42.537Z,2025-05-31T17:32:43Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758442243,286,,5758442241,56,Center,5758442257,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385195,615,5,2,74,23,1c7dv8ays675v9kp6a04sd8pq,1,-1.6,21.4,2025-05-31T17:32:43.881Z,2025-05-31T18:04:56Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758442279,56,Back,5758442287,233,723,5758442281,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385191,723,5,2,74,23,303582z192rnbr2x28o2t7u38,0,101.6,78.6,2025-05-31T17:32:43.881Z,2025-05-31T17:32:46Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758442259,56,Center,5758442261,346,,5758442303,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385259,616,1,2,74,42,1c7dv8ays675v9kp6a04sd8pq,1,5.7,45.8,2025-05-31T17:33:03.503Z,2025-05-31T17:33:06Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758442627,213,1.46,5758442631,237,,5758442617,124,,5758442623,141,66.4,5758442619,56,Back,5758442621,140,7.2,5758442625,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385293,617,1,2,74,45,1c7dv8ays675v9kp6a04sd8pq,1,8.8,65.7,2025-05-31T17:33:06.559Z,2025-05-31T17:33:10Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5758442733,56,Back,5758442737,141,41.9,5758442739,212,16.3,5758442735,140,6.8,5758442741,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385297,618,1,2,74,49,1c7dv8ays675v9kp6a04sd8pq,1,10.3,42.8,2025-05-31T17:33:10.176Z,2025-05-31T17:33:14Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758442767,212,36.6,5758442763,140,27.2,5758442761,56,Back,5758442759,155,,5758442779,1,,5758442765,141,89.9,5758442769,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385313,619,1,2,74,54,1c7dv8ays675v9kp6a04sd8pq,0,37.0,93.2,2025-05-31T17:33:14.881Z,2025-05-31T17:33:18Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758442823,56,Center,5758442831,213,5.63,5758442881,1,,5758442827,141,52.5,5758442825,140,71.4,5758442829,212,45.5,5758442821,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385321,725,44,2,74,56,303582z192rnbr2x28o2t7u38,1,28.4,46.2,2025-05-31T17:33:16.954Z,2025-05-31T18:05:14Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758442857,285,,5758442921,233,620,5758442855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385329,620,44,2,74,56,1c7dv8ays675v9kp6a04sd8pq,0,71.6,53.8,2025-05-31T17:33:16.955Z,2025-05-31T18:05:14Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758442927,233,725,5758442895,56,Center,5758442897,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385333,726,12,2,74,57,303582z192rnbr2x28o2t7u38,1,28.0,44.2,2025-05-31T17:33:17.881Z,2025-05-31T17:33:27Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758442911,140,37.8,5758442909,56,Back,5758442917,213,0.97,5758442913,141,66.1,5758442915,212,18.1,5758442919,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385357,621,1,2,75,1,1c7dv8ays675v9kp6a04sd8pq,1,70.5,29.2,2025-05-31T17:33:22.223Z,2025-05-31T17:33:24Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758443073,56,Right,5758443077,141,8.8,5758443075,140,83.2,5758443079,212,19.2,5758443081,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385367,622,1,2,75,3,1c7dv8ays675v9kp6a04sd8pq,0,85.1,11.3,2025-05-31T17:33:23.999Z,2025-05-31T17:33:29Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,5758443139,213,1.01,5758443127,56,Center,5758443123,2,,5758443131,140,95.0,5758443133,141,35.4,5758443137,212,19.4,5758443125,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385387,727,12,2,75,6,303582z192rnbr2x28o2t7u38,1,5.5,72.7,2025-05-31T17:33:27.242Z,2025-05-31T17:33:29Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758443231,140,30.2,5758443235,212,32.7,5758443237,213,0.65,5758443263,167,,5758443229,56,Back,5758443233,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385397,623,5,2,75,8,1c7dv8ays675v9kp6a04sd8pq,1,70.8,-1.8,2025-05-31T17:33:28.948Z,2025-05-31T18:04:56Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,5758443267,56,Right,5758443293,233,728,5758443269,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385393,728,5,2,75,8,303582z192rnbr2x28o2t7u38,0,29.2,101.8,2025-05-31T17:33:28.948Z,2025-05-31T17:33:32Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758443301,233,623,5758443259,56,Back,5758443261,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385423,624,1,2,75,14,1c7dv8ays675v9kp6a04sd8pq,1,74.7,0.0,2025-05-31T17:33:34.960Z,2025-05-31T17:33:37Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758443409,141,8.0,5758443405,56,Right,5758443411,212,18.8,5758443417,189,,5758443403,107,,5758443407,140,58.0,5758443413,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385437,625,1,2,75,17,1c7dv8ays675v9kp6a04sd8pq,1,58.0,8.0,2025-05-31T17:33:37.936Z,2025-05-31T17:33:39Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758443499,213,0.70,5758443495,141,15.9,5758443493,140,64.1,5758443497,212,8.4,5758443491,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385445,626,1,2,75,18,1c7dv8ays675v9kp6a04sd8pq,1,65.8,16.4,2025-05-31T17:33:39.775Z,2025-05-31T17:33:41Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758443537,141,4.9,5758443533,56,Right,5758443541,213,4.79,5758443539,212,7.8,5758443535,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820385455,627,1,2,75,20,1c7dv8ays675v9kp6a04sd8pq,1,67.1,5.2,2025-05-31T17:33:41.279Z,2025-05-31T17:33:43Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758443603,213,2.64,5758443595,56,Right,5758443599,141,12.3,5758443597,140,58.7,5758443601,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
