id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820773121,658,1,2,82,38,7efqk7uh63928il0yffxijnv7,1,80.4,90.9,2025-06-01T17:14:10.411Z,2025-06-01T17:14:12Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760629175,140,64.6,5760629173,56,Left,5760629179,212,16.8,5760629177,141,94.7,5760629181,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773175,659,1,2,82,39,7efqk7uh63928il0yffxijnv7,1,64.6,94.7,2025-06-01T17:14:11.988Z,2025-06-01T17:14:20Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5760629537,141,71.5,5760629541,213,4.05,5760629535,140,53.0,5760629539,212,19.9,5760629533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773155,734,83,2,82,44,8eab5wbcnttsiosd1o8c71gmk,0,47.1,24.3,2025-06-01T17:14:16.700Z,2025-06-01T17:14:24Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5760629791,399,80115v2kkgjym3ubywmkz654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773165,735,83,2,82,45,8eab5wbcnttsiosd1o8c71gmk,0,52.9,28.6,2025-06-01T17:14:18.011Z,2025-06-01T17:14:24Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5760629769,399,80115v2kkgjym3ubywmkz654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773199,660,1,2,82,47,7efqk7uh63928il0yffxijnv7,1,55.1,43.1,2025-06-01T17:14:19.722Z,2025-06-01T17:14:22Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760629659,213,4.84,5760629651,56,Right,5760629653,140,58.4,5760629655,141,4.1,5760629657,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773223,661,1,2,82,50,7efqk7uh63928il0yffxijnv7,1,55.1,5.5,2025-06-01T17:14:22.518Z,2025-06-01T17:14:27Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760629751,141,32.5,5760629753,212,20.8,5760629747,56,Back,5760629755,213,2.06,5760629749,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773321,662,1,2,82,54,7efqk7uh63928il0yffxijnv7,1,46.3,32.8,2025-06-01T17:14:27.017Z,2025-06-01T17:14:34Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760630243,1,,5760630241,213,1.07,5760630237,141,93.0,5760630233,56,Left,5760630231,196,,5760630239,212,46.6,5760630229,155,,5760630235,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773325,663,1,2,83,0,7efqk7uh63928il0yffxijnv7,0,58.7,90.8,2025-06-01T17:14:32.469Z,2025-06-01T17:17:34Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760630279,213,5.15,5760630273,140,60.5,5760630271,56,Left,5760630277,212,4.5,5760630275,141,84.8,5760630269,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773301,736,61,2,83,1,8eab5wbcnttsiosd1o8c71gmk,1,31.6,10.0,2025-06-01T17:14:33.438Z,2025-06-01T17:14:33Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760630147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773377,738,1,2,83,3,8eab5wbcnttsiosd1o8c71gmk,1,35.2,30.9,2025-06-01T17:14:35.497Z,2025-06-01T17:14:40Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760630605,212,27.3,5760630603,141,41.5,5760630597,56,Center,5760630607,213,0.27,5760630599,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773381,739,1,2,83,7,8eab5wbcnttsiosd1o8c71gmk,1,73.5,43.0,2025-06-01T17:14:39.931Z,2025-06-01T17:14:42Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5760630633,56,Center,5760630639,212,18.3,5760630635,140,88.2,5760630641,213,5.71,5760630637,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773387,740,1,2,83,9,8eab5wbcnttsiosd1o8c71gmk,0,90.8,29.1,2025-06-01T17:14:41.867Z,2025-06-01T17:14:42Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760630675,56,Center,5760630677,140,90.7,5760630679,141,33.3,5760630683,213,1.61,5760630681,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773397,664,61,2,83,10,7efqk7uh63928il0yffxijnv7,1,10.5,64.0,2025-06-01T17:14:43.045Z,2025-06-01T17:14:43Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760630717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773437,665,12,2,83,11,7efqk7uh63928il0yffxijnv7,1,4.4,50.7,2025-06-01T17:14:44.014Z,2025-06-01T17:14:47Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760630943,167,,5760630917,141,100.0,5760630913,56,Back,5760630921,213,1.54,5760630919,212,34.4,5760630915,140,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773441,666,5,2,83,12,7efqk7uh63928il0yffxijnv7,0,7.0,101.2,2025-06-01T17:14:44.445Z,2025-06-01T17:20:48Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760630931,56,Back,5760632307,233,741,5760641675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773415,741,5,2,83,12,8eab5wbcnttsiosd1o8c71gmk,1,93.0,-1.2,2025-06-01T17:14:44.445Z,2025-06-01T17:17:38Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760630839,56,Right,5760632291,233,666,5760641665,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773693,742,1,2,83,38,8eab5wbcnttsiosd1o8c71gmk,0,87.7,0.0,2025-06-01T17:15:10.595Z,2025-06-01T17:15:26Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760632443,140,94.4,5760632441,56,Center,5760632449,213,1.23,5760633073,107,,5760632447,212,21.3,5760632445,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773669,667,44,2,83,40,7efqk7uh63928il0yffxijnv7,1,5.8,70.9,2025-06-01T17:15:12.255Z,2025-06-01T17:29:37Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760632351,285,,5760632515,233,743,5760632349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773697,743,44,2,83,40,8eab5wbcnttsiosd1o8c71gmk,0,94.2,29.1,2025-06-01T17:15:12.256Z,2025-06-01T17:29:36Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5760632469,56,Center,5760632471,286,,5760632531,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773675,668,12,2,83,40,7efqk7uh63928il0yffxijnv7,1,6.2,69.3,2025-06-01T17:15:12.770Z,2025-06-01T17:15:14Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760632389,140,6.0,5760632395,213,1.73,5760632387,56,Back,5760632393,212,1.3,5760632391,141,71.2,5760632397,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773705,744,61,2,83,41,8eab5wbcnttsiosd1o8c71gmk,1,94.4,28.2,2025-06-01T17:15:13.366Z,2025-06-01T17:18:24Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5760632513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773739,669,12,2,83,41,7efqk7uh63928il0yffxijnv7,1,6.0,71.2,2025-06-01T17:15:14.145Z,2025-06-01T17:15:18Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760632709,140,31.5,5760632713,141,69.4,5760632705,56,Back,5760632719,213,6.24,5760632717,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773743,670,1,2,83,46,7efqk7uh63928il0yffxijnv7,0,31.8,68.4,2025-06-01T17:15:18.269Z,2025-06-01T17:15:19Z,enlu96e156ahwhmdk0482kzfu,S. Izountouemoi,,,5760632735,141,61.8,5760632733,140,40.0,5760632731,56,Back,5760632739,213,5.80,5760632729,3,,5760632737,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773791,745,1,2,83,48,8eab5wbcnttsiosd1o8c71gmk,0,61.6,35.2,2025-06-01T17:15:20.882Z,2025-06-01T17:15:24Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5760632969,56,Left,5760632975,212,46.9,5760632967,196,,5760632965,155,,5760632977,213,1.27,5760632971,140,74.9,5760632973,141,100.0,5760632979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773809,671,5,2,83,51,7efqk7uh63928il0yffxijnv7,1,22.2,-1.4,2025-06-01T17:15:23.905Z,2025-06-01T17:20:48Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760633037,233,746,5760633029,56,Back,5760633031,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773799,746,5,2,83,51,8eab5wbcnttsiosd1o8c71gmk,0,77.8,101.4,2025-06-01T17:15:23.905Z,2025-06-01T17:20:48Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5760633007,347,,5760633003,56,Left,5760633049,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773875,672,1,2,83,53,7efqk7uh63928il0yffxijnv7,1,18.7,0.0,2025-06-01T17:15:26.143Z,2025-06-01T17:15:30Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760633365,140,10.7,5760633369,212,13.6,5760633363,56,Back,5760633361,107,,5760633371,213,2.24,5760633367,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773909,673,1,2,83,58,7efqk7uh63928il0yffxijnv7,0,10.6,12.5,2025-06-01T17:15:30.267Z,2025-06-01T17:15:33Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760633559,140,56.7,5760633567,1,,5760633555,157,,5760633561,141,1.3,5760633563,212,49.0,5760633557,56,Right,5760633565,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773925,747,1,2,84,3,8eab5wbcnttsiosd1o8c71gmk,1,40.7,97.1,2025-06-01T17:15:35.380Z,2025-06-01T17:15:36Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760633725,56,Back,5760633729,141,87.8,5760633723,3,,5760633731,212,8.2,5760633733,213,5.41,5760633727,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773939,748,1,2,84,4,8eab5wbcnttsiosd1o8c71gmk,1,45.7,87.8,2025-06-01T17:15:36.508Z,2025-06-01T17:15:38Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760633817,56,Back,5760633825,213,2.34,5760633815,3,,5760633819,140,41.3,5760633823,212,6.6,5760633821,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820773975,750,1,2,84,6,8eab5wbcnttsiosd1o8c71gmk,1,41.3,94.8,2025-06-01T17:15:39.146Z,2025-06-01T17:15:41Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760633985,140,64.8,5760633989,212,25.0,5760633983,56,Left,5760633991,213,6.12,5760633987,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774017,751,1,2,84,9,8eab5wbcnttsiosd1o8c71gmk,1,64.8,88.7,2025-06-01T17:15:41.747Z,2025-06-01T17:15:44Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5760634205,3,,5760634211,140,66.3,5760634213,141,87.4,5760634215,212,1.8,5760634209,56,Left,5760634217,213,5.77,5760634207,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774025,752,1,2,84,11,8eab5wbcnttsiosd1o8c71gmk,0,66.3,87.4,2025-06-01T17:15:44.045Z,2025-06-01T17:18:44Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5760634233,140,66.6,5760634231,56,Left,5760634267,233,674,5760634239,213,0.00,5760634271,286,,5760634235,141,87.4,5760634237,212,0.3,5760634265,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774009,674,74,2,84,11,7efqk7uh63928il0yffxijnv7,1,38.5,7.6,2025-06-01T17:15:44.046Z,2025-06-01T17:18:42Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760634147,285,,5760634293,233,752,5760634145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774053,676,1,2,84,14,7efqk7uh63928il0yffxijnv7,0,46.9,2.5,2025-06-01T17:15:46.405Z,2025-06-01T17:15:50Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760634417,141,64.3,5760634409,155,,5760634415,140,78.1,5760634421,213,0.91,5760634423,1,,5760634411,196,,5760634413,56,Center,5760634419,212,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774059,753,44,2,84,17,8eab5wbcnttsiosd1o8c71gmk,1,23.1,38.2,2025-06-01T17:15:49.356Z,2025-06-01T17:29:36Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760634519,233,677,5760634447,56,Back,5760634449,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774055,677,44,2,84,17,7efqk7uh63928il0yffxijnv7,0,76.9,61.8,2025-06-01T17:15:49.357Z,2025-06-01T17:29:36Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5760634431,286,,5760634429,56,Center,5760634525,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774065,754,12,2,84,17,8eab5wbcnttsiosd1o8c71gmk,1,25.2,42.2,2025-06-01T17:15:49.746Z,2025-06-01T17:15:50Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760634479,56,Back,5760634487,213,5.85,5760634505,15,,5760634483,141,37.6,5760634481,140,31.7,5760634485,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774147,678,1,2,84,21,7efqk7uh63928il0yffxijnv7,1,69.7,48.8,2025-06-01T17:15:54.012Z,2025-06-01T17:15:59Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760634933,213,2.08,5760634931,212,12.2,5760634927,140,64.0,5760634929,141,64.5,5760634925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774155,679,1,2,84,27,7efqk7uh63928il0yffxijnv7,1,83.7,83.3,2025-06-01T17:15:59.543Z,2025-06-01T17:16:01Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760634985,141,95.9,5760634989,213,0.98,5760634983,140,89.2,5760634981,56,Left,5760634987,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774195,680,1,2,84,28,7efqk7uh63928il0yffxijnv7,1,87.1,95.7,2025-06-01T17:16:00.871Z,2025-06-01T17:16:03Z,enlu96e156ahwhmdk0482kzfu,S. Izountouemoi,,,5760635217,213,3.19,5760635213,141,94.4,5760635211,140,70.4,5760635209,56,Left,5760635215,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774265,681,1,2,84,30,7efqk7uh63928il0yffxijnv7,1,71.0,90.3,2025-06-01T17:16:03.042Z,2025-06-01T17:16:07Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5760635545,140,52.9,5760635549,212,22.7,5760635543,56,Center,5760635547,141,72.1,5760635551,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774295,682,1,2,84,36,7efqk7uh63928il0yffxijnv7,1,68.5,76.0,2025-06-01T17:16:08.947Z,2025-06-01T17:16:10Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760635735,141,94.5,5760635739,213,1.27,5760635733,140,72.2,5760635731,56,Left,5760635737,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774365,683,1,2,84,37,7efqk7uh63928il0yffxijnv7,1,72.2,94.5,2025-06-01T17:16:10.041Z,2025-06-01T17:16:16Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5760636167,213,3.91,5760636159,56,Back,5760636165,212,39.0,5760636169,1,,5760636161,140,45.6,5760636163,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774433,684,1,2,84,43,7efqk7uh63928il0yffxijnv7,0,43.6,50.9,2025-06-01T17:16:16.164Z,2025-06-01T17:19:04Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760636489,213,0.46,5760636483,140,85.3,5760636481,56,Left,5760636485,141,82.9,5760636479,157,,5760636487,212,48.9,5760636491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774505,756,1,2,84,52,8eab5wbcnttsiosd1o8c71gmk,0,8.4,8.3,2025-06-01T17:16:24.677Z,2025-06-01T17:16:25Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760636851,56,Back,5760636853,140,38.5,5760636859,213,6.19,5760636855,141,4.1,5760636857,212,31.7,5760636849,157,,5760636861,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774513,685,1,2,84,52,7efqk7uh63928il0yffxijnv7,1,63.7,93.8,2025-06-01T17:16:25.132Z,2025-06-01T17:16:26Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760636911,213,5.49,5760636909,212,7.2,5760636903,140,68.5,5760636907,141,86.2,5760636899,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774573,687,3,2,84,55,7efqk7uh63928il0yffxijnv7,1,73.2,90.6,2025-06-01T17:16:27.943Z,2025-06-01T17:29:35Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760637231,286,,5760637243,233,757,5760637229,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774535,757,45,2,84,55,8eab5wbcnttsiosd1o8c71gmk,0,26.8,9.4,2025-06-01T17:16:27.943Z,2025-06-01T17:29:35Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760637301,233,687,5760637019,56,Back,5760637021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774599,688,1,2,84,57,7efqk7uh63928il0yffxijnv7,0,84.3,91.1,2025-06-01T17:16:30.021Z,2025-06-01T17:16:31Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760637351,213,4.81,5760637337,56,Left,5760637347,212,7.2,5760637343,141,80.6,5760637339,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774609,758,61,2,84,59,8eab5wbcnttsiosd1o8c71gmk,0,13.4,18.2,2025-06-01T17:16:31.458Z,2025-06-01T17:16:31Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760637395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774651,689,61,2,85,2,7efqk7uh63928il0yffxijnv7,1,84.4,80.0,2025-06-01T17:16:34.974Z,2025-06-01T17:16:35Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5760637631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774735,690,1,2,85,3,7efqk7uh63928il0yffxijnv7,1,82.6,80.3,2025-06-01T17:16:36.114Z,2025-06-01T17:16:51Z,80115v2kkgjym3ubywmkz654a,M. Kusu,1.0,,5760638679,210,13,5760638067,213,4.21,5760638057,56,Center,5760638063,141,40.1,5760638061,140,68.2,5760638065,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774739,691,13,2,85,8,7efqk7uh63928il0yffxijnv7,1,69.9,40.1,2025-06-01T17:16:40.363Z,2025-06-01T17:16:51Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760638077,18,,5760638705,215,,5760638693,84,,5760638691,121,,5760638697,55,690,5760638079,56,Center,5760638701,102,41.8,5760638703,103,31.9,5760638695,29,,5760638709,231,5760638151,20,,5760638707,230,100,5760638075,22,47.7,,,,,,,,,,,,,,,,
2820774749,692,5,2,85,9,7efqk7uh63928il0yffxijnv7,0,101.3,42.6,2025-06-01T17:16:41.307Z,2025-06-01T17:20:48Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760638145,56,Center,5760638147,346,,5760638175,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820774731,759,5,2,85,9,8eab5wbcnttsiosd1o8c71gmk,1,-1.3,57.4,2025-06-01T17:16:41.307Z,2025-06-01T17:16:46Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760638019,56,Back,5760638023,346,,5760638167,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775135,760,1,2,85,40,8eab5wbcnttsiosd1o8c71gmk,0,4.9,38.9,2025-06-01T17:17:12.395Z,2025-06-01T17:17:17Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760640377,56,Right,5760640389,213,5.87,5760640383,141,0.0,5760640375,124,,5760640391,1,,5760640393,74,,5760640387,212,68.7,5760640379,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775147,693,5,2,85,45,7efqk7uh63928il0yffxijnv7,1,30.0,101.6,2025-06-01T17:17:17.778Z,2025-06-01T17:20:49Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760640475,56,Back,5760640503,233,761,5760640477,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775137,761,5,2,85,45,8eab5wbcnttsiosd1o8c71gmk,0,70.0,-1.6,2025-06-01T17:17:17.778Z,2025-06-01T17:17:22Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760640419,347,,5760640417,56,Right,5760640523,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775215,694,1,2,85,48,7efqk7uh63928il0yffxijnv7,1,22.4,100.0,2025-06-01T17:17:20.448Z,2025-06-01T17:17:24Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760640799,56,Back,5760640807,213,4.73,5760640803,141,56.0,5760640801,140,22.8,5760640797,107,,5760640809,1,,5760640805,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775253,695,1,2,85,51,7efqk7uh63928il0yffxijnv7,0,22.8,56.0,2025-06-01T17:17:24.182Z,2025-06-01T17:17:27Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760641001,141,26.1,5760641003,212,30.4,5760640997,140,44.3,5760640993,56,Back,5760641005,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775259,762,8,2,85,55,8eab5wbcnttsiosd1o8c71gmk,1,55.2,70.2,2025-06-01T17:17:27.908Z,2025-06-01T17:17:28Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5760641015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775285,696,5,2,85,57,7efqk7uh63928il0yffxijnv7,1,43.8,-1.8,2025-06-01T17:17:29.806Z,2025-06-01T17:17:31Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760641187,233,763,5760641171,56,Back,5760641173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775283,763,5,2,85,57,8eab5wbcnttsiosd1o8c71gmk,0,56.2,101.8,2025-06-01T17:17:29.806Z,2025-06-01T17:20:49Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5760641167,56,Left,5760641169,347,,5760641205,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775311,697,1,2,85,59,7efqk7uh63928il0yffxijnv7,1,46.0,0.0,2025-06-01T17:17:31.993Z,2025-06-01T17:17:33Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760641245,56,Back,5760641243,107,,5760641249,141,3.1,5760641251,212,3.9,5760641253,213,2.08,5760641247,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775335,698,1,2,86,0,7efqk7uh63928il0yffxijnv7,1,44.2,3.1,2025-06-01T17:17:32.868Z,2025-06-01T17:17:34Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760641333,212,2.6,5760641327,56,Back,5760641331,141,1.3,5760641329,140,42.0,5760641335,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820775383,699,1,2,86,1,7efqk7uh63928il0yffxijnv7,1,42.0,1.3,2025-06-01T17:17:33.899Z,2025-06-01T17:17:37Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760641617,213,2.48,5760641613,141,19.2,5760641611,140,27.2,5760641615,212,19.7,5760641609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
