id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2820710015,719,1,2,69,4,2rdnn9p03qrmmv34tyx1nahpa,1,23.6,42.7,2025-06-01T14:29:00.892Z,2025-06-01T14:29:05Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760271077,56,Right,5760271075,157,,5760271081,141,8.6,5760271087,1,,5760271079,140,76.3,5760271085,213,5.89,5760271083,212,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710019,720,61,2,69,9,2rdnn9p03qrmmv34tyx1nahpa,0,76.2,8.3,2025-06-01T14:29:05.644Z,2025-06-01T14:29:06Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5760271103,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710021,567,1,2,69,9,3cbke8cbou2ms925872vk6dwx,0,25.0,92.1,2025-06-01T14:29:05.842Z,2025-06-01T14:29:06Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760271115,212,18.2,5760271113,141,93.5,5760271111,140,42.3,5760271109,56,Back,5760271117,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710045,721,1,2,69,13,2rdnn9p03qrmmv34tyx1nahpa,0,72.0,7.7,2025-06-01T14:29:10.212Z,2025-06-01T14:29:11Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760271253,212,5.5,5760271251,141,9.1,5760271255,213,0.17,5760271249,140,77.2,5760271247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710039,568,8,2,69,13,3cbke8cbou2ms925872vk6dwx,1,29.5,85.4,2025-06-01T14:29:10.226Z,2025-06-01T14:29:10Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760271229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710043,569,5,2,69,14,3cbke8cbou2ms925872vk6dwx,0,29.4,101.2,2025-06-01T14:29:10.834Z,2025-06-01T14:29:17Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760271295,233,722,5760271243,347,,5760271241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710049,722,5,2,69,14,2rdnn9p03qrmmv34tyx1nahpa,1,70.6,-1.2,2025-06-01T14:29:10.834Z,2025-06-01T15:01:45Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760271277,347,,5760271279,233,569,5760271275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710065,723,1,2,69,22,2rdnn9p03qrmmv34tyx1nahpa,1,71.9,0.0,2025-06-01T14:29:18.588Z,2025-06-01T14:29:20Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760271349,56,Right,5760271347,107,,5760271357,213,2.71,5760271355,212,13.5,5760271353,141,7.7,5760271351,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710067,724,1,2,69,23,2rdnn9p03qrmmv34tyx1nahpa,1,60.7,10.0,2025-06-01T14:29:20.205Z,2025-06-01T14:29:21Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5760271373,141,23.3,5760271371,140,52.3,5760271375,212,12.6,5760271369,56,Center,5760271377,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710073,725,1,2,69,24,2rdnn9p03qrmmv34tyx1nahpa,1,52.3,23.3,2025-06-01T14:29:21.148Z,2025-06-01T14:29:23Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760271417,213,5.53,5760271409,56,Right,5760271413,141,10.0,5760271411,140,61.4,5760271415,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710085,726,1,2,69,26,2rdnn9p03qrmmv34tyx1nahpa,1,62.2,5.8,2025-06-01T14:29:22.924Z,2025-06-01T14:29:25Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5760271495,213,6.00,5760271491,141,2.9,5760271489,140,68.7,5760271493,212,7.1,5760271487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710089,727,1,2,69,29,2rdnn9p03qrmmv34tyx1nahpa,1,65.9,4.0,2025-06-01T14:29:25.724Z,2025-06-01T14:29:26Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760271515,140,70.9,5760271521,213,0.84,5760271513,56,Right,5760271519,212,7.9,5760271517,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710099,728,1,2,69,29,2rdnn9p03qrmmv34tyx1nahpa,1,68.5,12.0,2025-06-01T14:29:26.418Z,2025-06-01T14:29:31Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760271547,56,Back,5760271549,140,46.3,5760271555,213,2.71,5760271551,141,27.9,5760271553,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710103,729,1,2,69,34,2rdnn9p03qrmmv34tyx1nahpa,1,46.4,28.0,2025-06-01T14:29:31.004Z,2025-06-01T14:29:33Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760271579,141,10.1,5760271577,140,54.0,5760271583,213,5.29,5760271581,212,14.6,5760271575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710119,730,1,2,69,36,2rdnn9p03qrmmv34tyx1nahpa,1,54.0,10.1,2025-06-01T14:29:33.388Z,2025-06-01T14:29:38Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760271641,56,Right,5760271649,213,5.55,5760271645,141,4.3,5760271643,140,58.2,5760271647,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710121,731,1,2,69,41,2rdnn9p03qrmmv34tyx1nahpa,1,56.7,6.2,2025-06-01T14:29:37.852Z,2025-06-01T14:29:39Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760271667,213,2.23,5760271661,140,44.1,5760271663,141,31.3,5760271659,56,Back,5760271665,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710125,732,1,2,69,42,2rdnn9p03qrmmv34tyx1nahpa,0,45.8,36.0,2025-06-01T14:29:39.452Z,2025-06-01T14:29:41Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760271683,1,,5760271671,155,,5760271679,212,41.3,5760271675,140,84.4,5760271673,56,Center,5760271681,213,6.10,5760271677,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710127,570,12,2,69,44,3cbke8cbou2ms925872vk6dwx,1,17.6,78.4,2025-06-01T14:29:41.282Z,2025-06-01T14:29:44Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760271685,56,Back,5760271707,15,,5760271691,212,15.5,5760271689,141,64.5,5760271693,213,5.63,5760271687,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710145,571,1,2,69,47,3cbke8cbou2ms925872vk6dwx,1,29.3,64.5,2025-06-01T14:29:44.387Z,2025-06-01T14:29:47Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5760271769,56,Back,5760271775,212,21.8,5760271771,140,41.9,5760271773,141,39.1,5760271777,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710149,572,1,2,69,51,3cbke8cbou2ms925872vk6dwx,1,42.0,38.5,2025-06-01T14:29:47.763Z,2025-06-01T14:29:50Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760271811,212,15.0,5760271813,213,2.36,5760271805,56,Back,5760271809,141,54.0,5760271807,140,31.9,5760271817,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710169,574,1,2,69,53,3cbke8cbou2ms925872vk6dwx,0,31.7,53.9,2025-06-01T14:29:50.356Z,2025-06-01T14:29:53Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760271897,213,5.66,5760271899,1,,5760271893,141,0.0,5760271887,155,,5760271889,56,Right,5760271891,140,82.5,5760271895,212,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710171,575,5,2,69,56,3cbke8cbou2ms925872vk6dwx,0,82.3,-1.8,2025-06-01T14:29:52.942Z,2025-06-01T15:01:46Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760271911,233,733,5760271901,56,Right,5760271903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710163,733,5,2,69,56,2rdnn9p03qrmmv34tyx1nahpa,1,17.7,101.8,2025-06-01T14:29:52.942Z,2025-06-01T15:01:45Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760271867,347,,5760271905,233,575,5760271865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710189,734,1,2,70,3,2rdnn9p03qrmmv34tyx1nahpa,1,18.2,100.0,2025-06-01T14:30:00.444Z,2025-06-01T14:30:04Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760272047,213,4.95,5760272037,107,,5760272045,212,12.2,5760272043,141,84.2,5760272039,56,Back,5760272041,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710195,735,1,2,70,7,2rdnn9p03qrmmv34tyx1nahpa,1,19.7,87.4,2025-06-01T14:30:03.995Z,2025-06-01T14:30:05Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760272087,212,13.0,5760272085,141,81.8,5760272083,140,7.9,5760272089,213,3.44,5760272081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710199,736,1,2,70,8,2rdnn9p03qrmmv34tyx1nahpa,1,8.4,81.8,2025-06-01T14:30:05.420Z,2025-06-01T14:30:08Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760272109,141,49.4,5760272107,140,3.7,5760272111,212,22.6,5760272105,56,Back,5760272113,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710207,737,1,2,70,12,2rdnn9p03qrmmv34tyx1nahpa,1,8.8,46.4,2025-06-01T14:30:08.508Z,2025-06-01T14:30:12Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760272165,140,24.3,5760272163,56,Back,5760272171,213,0.67,5760272169,212,20.7,5760272167,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710231,738,1,2,70,15,2rdnn9p03qrmmv34tyx1nahpa,1,25.4,47.2,2025-06-01T14:30:12.348Z,2025-06-01T14:30:15Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760272281,140,21.4,5760272277,56,Back,5760272285,212,17.8,5760272283,141,21.8,5760272287,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710213,576,83,2,70,15,3cbke8cbou2ms925872vk6dwx,0,73.4,62.1,2025-06-01T14:30:12.450Z,2025-06-01T14:30:19Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760272385,399,bt9canh10jbb5pms11dzi1j2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710239,739,1,2,70,18,2rdnn9p03qrmmv34tyx1nahpa,1,18.9,25.3,2025-06-01T14:30:15.431Z,2025-06-01T14:30:17Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760272341,56,Back,5760272349,213,1.80,5760272343,140,13.8,5760272345,141,58.7,5760272347,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710255,740,1,2,70,21,2rdnn9p03qrmmv34tyx1nahpa,0,13.1,62.3,2025-06-01T14:30:17.756Z,2025-06-01T14:30:20Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760272427,141,91.7,5760272425,140,39.3,5760272433,1,,5760272423,56,Back,5760272429,212,34.0,5760272431,213,0.63,5760272421,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710271,578,1,2,70,26,3cbke8cbou2ms925872vk6dwx,0,77.2,18.2,2025-06-01T14:30:23.219Z,2025-06-01T14:30:25Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5760272517,56,Center,5760272527,1,,5760272515,155,,5760272525,213,1.21,5760272513,2,,5760272523,212,32.4,5760272519,140,88.2,5760272521,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710321,742,1,2,70,33,2rdnn9p03qrmmv34tyx1nahpa,1,14.7,36.7,2025-06-01T14:30:29.820Z,2025-06-01T14:30:37Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760272779,123,,5760272787,212,34.2,5760272791,1,,5760272785,141,5.3,5760272783,140,40.1,5760272789,213,5.61,5760272781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710327,743,50,2,70,40,2rdnn9p03qrmmv34tyx1nahpa,1,61.0,28.4,2025-06-01T14:30:36.923Z,2025-06-01T14:31:55Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5760274825,233,585,5760272813,286,,5760272811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710651,585,7,2,70,40,3cbke8cbou2ms925872vk6dwx,1,39.0,71.6,2025-06-01T14:30:36.924Z,2025-06-01T14:31:54Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760274785,56,Back,5760274813,233,743,5760274789,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710353,580,1,2,70,43,3cbke8cbou2ms925872vk6dwx,0,41.5,75.9,2025-06-01T14:30:39.603Z,2025-06-01T14:30:41Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5760272937,212,23.6,5760272939,213,6.06,5760272933,140,63.4,5760272931,56,Center,5760272935,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710367,745,1,2,70,46,2rdnn9p03qrmmv34tyx1nahpa,1,37.5,29.2,2025-06-01T14:30:42.556Z,2025-06-01T14:30:43Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760273009,141,40.6,5760273007,140,32.0,5760273011,212,9.7,5760273013,213,2.21,5760273005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710405,746,1,2,70,47,2rdnn9p03qrmmv34tyx1nahpa,1,32.2,40.9,2025-06-01T14:30:43.628Z,2025-06-01T14:30:50Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760273241,140,59.0,5760273249,1,,5760273239,56,Left,5760273245,212,40.0,5760273243,141,82.7,5760273247,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710417,581,45,2,70,53,3cbke8cbou2ms925872vk6dwx,0,26.4,31.8,2025-06-01T14:30:50.204Z,2025-06-01T15:04:26Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760273279,285,,5760273277,56,Back,5760273307,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710419,747,3,2,70,53,2rdnn9p03qrmmv34tyx1nahpa,1,73.6,68.2,2025-06-01T14:30:50.204Z,2025-06-01T15:04:26Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760273299,56,Center,5760273303,233,581,5760273301,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710423,748,1,2,70,55,2rdnn9p03qrmmv34tyx1nahpa,1,86.2,70.5,2025-06-01T14:30:51.772Z,2025-06-01T14:30:53Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760273343,212,12.3,5760273345,213,0.64,5760273337,56,Left,5760273341,141,81.4,5760273339,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710425,749,1,2,70,57,2rdnn9p03qrmmv34tyx1nahpa,0,95.6,81.4,2025-06-01T14:30:53.644Z,2025-06-01T14:30:54Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5760273359,140,92.1,5760273361,141,56.9,5760273353,2,,5760273355,155,,5760273365,213,4.50,5760273357,56,Center,5760273363,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710435,582,12,2,70,59,3cbke8cbou2ms925872vk6dwx,1,3.9,42.1,2025-06-01T14:30:55.571Z,2025-06-01T14:31:10Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760273417,15,,5760273407,213,5.20,5760273399,56,Back,5760273405,212,19.3,5760273403,141,17.0,5760273401,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710437,750,1,2,71,1,2rdnn9p03qrmmv34tyx1nahpa,1,89.0,80.0,2025-06-01T14:30:58.252Z,2025-06-01T14:31:01Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760273459,141,83.8,5760273461,212,16.6,5760273455,56,Left,5760273457,140,73.4,5760273463,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710441,751,1,2,71,4,2rdnn9p03qrmmv34tyx1nahpa,1,73.1,87.2,2025-06-01T14:31:01.148Z,2025-06-01T14:31:04Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760273477,56,Left,5760273481,141,87.1,5760273479,140,88.8,5760273483,212,16.5,5760273485,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710461,752,1,2,71,8,2rdnn9p03qrmmv34tyx1nahpa,1,97.9,73.0,2025-06-01T14:31:04.700Z,2025-06-01T14:38:48Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,1.0,,5760273647,140,91.8,5760286057,210,15,5760273643,155,,5760273645,56,Center,5760273653,213,4.36,5760273649,141,47.0,5760286061,154,,5760273641,2,,5760273651,212,,,,18.8,,,,,,,,,,,,,,,,,,,,,
2820710497,753,15,2,71,13,2rdnn9p03qrmmv34tyx1nahpa,1,91.7,43.4,2025-06-01T14:31:09.604Z,2025-06-01T14:44:49Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,1.0,,5760285915,15,,5760286089,230,98.6,5760286087,147,44.8,5760286085,146,93.6,5760285785,17,,5760286083,103,19,5760273831,56,Center,5760285919,328,,5760285783,22,5760286077,55,752,,5760286075,154,,5760286073,29,,5760285921,82,5760286091,231,48.6,5760286071,78,,5760297109,139,,,5760286081,102,49.5
2820714469,862,61,2,71,14,2rdnn9p03qrmmv34tyx1nahpa,1,92.9,39.5,2025-06-01T14:31:10.539Z,2025-06-01T14:44:56Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5760297659,228,,5760297645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710499,754,15,2,71,15,2rdnn9p03qrmmv34tyx1nahpa,1,96.5,47.2,2025-06-01T14:31:11.528Z,2025-06-01T14:38:42Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760274469,214,,5760274475,147,47.8,5760274473,146,98.0,5760273843,22,,5760273845,16,,5760274457,29,,5760273847,56,Center,5760274455,80,,5760274471,328,5760274461,55,753,,5760274459,154,,5760275081,233,583,5760274465,102,5760274245,20,,5760274467,103,15.8,,,,48.1,,,
2820710463,583,10,2,71,15,3cbke8cbou2ms925872vk6dwx,1,1.5,51.8,2025-06-01T14:31:11.628Z,2025-06-01T14:33:50Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760275085,233,754,5760273663,56,Back,5760273659,178,,5760273657,173,,5760273765,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710489,584,6,2,71,18,3cbke8cbou2ms925872vk6dwx,0,2.2,52.2,2025-06-01T14:31:15.364Z,2025-06-01T14:31:25Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760273975,233,755,5760273805,73,,5760273803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710503,755,6,2,71,18,2rdnn9p03qrmmv34tyx1nahpa,1,97.8,47.8,2025-06-01T14:31:15.364Z,2025-06-01T15:01:51Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760273937,56,Center,5760273939,75,,5760273945,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710689,586,27,2,71,57,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-01T14:31:53.651Z,2025-06-01T15:01:34Z,,,,,5760275001,41,Injury,5760275003,53,dxlvcn8a2lhtne6py7w4tbpw5,5760317739,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710801,756,27,2,71,57,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-01T14:31:53.651Z,2025-06-01T15:01:35Z,,,,,5760275683,53,87xd8a3n7mtk57za6pcc5l5n9,5760317747,233,586,5760275681,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710913,588,43,2,72,49,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-01T14:32:46.196Z,2025-06-01T14:32:58Z,,,,,5760276351,55,586,5760276509,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820710893,757,43,2,72,49,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-01T14:32:46.196Z,2025-06-01T14:32:54Z,,,,,5760276229,55,756,5760276433,144,28,5760276377,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711049,589,28,2,73,33,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-01T14:33:30.380Z,2025-06-01T15:01:35Z,,,,,5760277265,55,586,5760317767,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711039,758,28,2,73,33,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-01T14:33:30.380Z,2025-06-01T15:01:35Z,,,,,5760277187,55,756,5760317775,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711319,765,18,2,73,40,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-01T14:33:36.533Z,2025-06-01T14:34:52Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760278977,41,,5760278979,44,Midfielder,5760278981,59,15,5760279013,55,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711323,766,19,2,73,40,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-01T14:33:36.534Z,2025-06-01T14:34:52Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5760279005,293,5,5760279003,292,7,5760278999,145,10,5760279001,59,27,5760278995,41,,5760279007,44,Midfielder,5760279009,55,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711111,759,1,2,74,3,2rdnn9p03qrmmv34tyx1nahpa,0,99.6,0.5,2025-06-01T14:34:00.316Z,2025-06-01T14:34:02Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5760277735,2,,5760277745,140,92.5,5760277743,56,Center,5760277747,141,40.4,5760277737,6,,5760277751,213,1.84,5760277741,224,,5760277739,155,,5760277749,212,,,,28.1,,,,,,,,,,,,,,,,,,,,,
2820711229,590,12,2,74,6,3cbke8cbou2ms925872vk6dwx,1,9.6,64.6,2025-06-01T14:34:03.140Z,2025-06-01T14:34:24Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760278515,56,Back,5760278521,212,42.9,5760278523,213,0.30,5760278517,140,48.6,5760278519,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711163,760,1,2,74,14,2rdnn9p03qrmmv34tyx1nahpa,1,47.7,22.8,2025-06-01T14:34:10.973Z,2025-06-01T14:34:14Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5760278151,213,2.34,5760278145,140,27.2,5760278143,56,Back,5760278149,212,30.8,5760278147,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711187,761,1,2,74,17,2rdnn9p03qrmmv34tyx1nahpa,1,24.8,56.3,2025-06-01T14:34:14.140Z,2025-06-01T14:34:17Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760278265,141,78.1,5760278263,140,33.9,5760278261,56,Back,5760278267,212,17.6,5760278269,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711205,762,1,2,74,20,2rdnn9p03qrmmv34tyx1nahpa,1,33.9,78.1,2025-06-01T14:34:16.860Z,2025-06-01T14:34:20Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760278365,141,64.9,5760278361,56,Back,5760278363,140,10.2,5760278369,213,3.49,5760278367,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711225,763,1,2,74,23,2rdnn9p03qrmmv34tyx1nahpa,0,19.1,81.1,2025-06-01T14:34:20.364Z,2025-06-01T14:34:23Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760278495,141,88.3,5760278493,140,73.1,5760278489,157,,5760278497,212,56.9,5760278501,1,,5760278491,56,Left,5760278499,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711233,591,12,2,74,28,3cbke8cbou2ms925872vk6dwx,1,30.8,25.3,2025-06-01T14:34:24.582Z,2025-06-01T14:34:26Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760278537,213,5.07,5760278565,167,,5760278533,141,0.0,5760278535,212,19.9,5760278529,56,Back,5760278531,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711237,592,5,2,74,28,3cbke8cbou2ms925872vk6dwx,0,35.2,-1.8,2025-06-01T14:34:24.621Z,2025-06-01T15:01:46Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760278579,233,764,5760278553,347,,5760278551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
