id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/16/value
2796493257,635,1,2,65,36,5qxgilg61hlwxzfpdn2nhcayd,0,8.3,64.2,2025-04-05T17:25:53.996Z,2025-04-05T17:25:59Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626475325,141,91.5,5626475335,1,,5626475329,212,33.5,5626475331,213,0.59,5626475321,140,34.9,5626475313,155,,5626475317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493249,549,44,2,65,39,3cbke8cbou2ms925872vk6dwx,1,64.4,7.8,2025-04-05T17:25:57.145Z,2025-04-05T18:05:27Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626475435,233,636,5626475275,56,Right,5626475277,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493261,636,44,2,65,39,5qxgilg61hlwxzfpdn2nhcayd,0,35.6,92.2,2025-04-05T17:25:57.146Z,2025-04-05T18:05:28Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626475363,285,,5626475483,233,549,5626475361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493259,550,1,2,65,40,3cbke8cbou2ms925872vk6dwx,0,62.6,11.1,2025-04-05T17:25:57.769Z,2025-04-05T17:25:58Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626475353,141,0.0,5626475357,213,5.71,5626475351,140,74.8,5626475349,56,Right,5626475355,212,15.2,5626475347,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493267,551,5,2,65,41,3cbke8cbou2ms925872vk6dwx,0,75.8,-1.2,2025-04-05T17:25:58.299Z,2025-04-05T17:26:01Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626475385,347,,5626475519,233,637,5626475383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493275,637,5,2,65,41,5qxgilg61hlwxzfpdn2nhcayd,1,24.2,101.2,2025-04-05T17:25:58.299Z,2025-04-05T18:04:35Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626475431,347,,5626475429,56,Back,5626475469,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493365,638,1,2,65,44,5qxgilg61hlwxzfpdn2nhcayd,1,23.3,100.0,2025-04-05T17:26:01.944Z,2025-04-05T17:26:06Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626475931,212,18.4,5626475929,141,82.1,5626475927,140,11.0,5626475933,213,3.93,5626475923,107,,5626475925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493389,639,1,2,65,49,5qxgilg61hlwxzfpdn2nhcayd,1,11.4,81.5,2025-04-05T17:26:06.459Z,2025-04-05T17:26:09Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626476095,56,Back,5626476103,213,4.19,5626476097,140,4.2,5626476101,212,15.3,5626476099,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493421,640,1,2,65,53,5qxgilg61hlwxzfpdn2nhcayd,1,10.8,50.4,2025-04-05T17:26:10.942Z,2025-04-05T17:26:12Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626476331,140,34.7,5626476327,155,,5626476339,1,,5626476337,213,5.51,5626476329,56,Back,5626476333,141,14.6,5626476335,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493423,641,1,2,65,54,5qxgilg61hlwxzfpdn2nhcayd,0,35.6,10.9,2025-04-05T17:26:12.236Z,2025-04-05T17:26:12Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626476351,212,11.4,5626476343,3,,5626476347,140,42.8,5626476349,141,0.0,5626476345,56,Back,5626476353,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493461,552,5,2,65,55,3cbke8cbou2ms925872vk6dwx,1,60.4,101.8,2025-04-05T17:26:12.769Z,2025-04-05T18:04:36Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626476651,233,642,5626476571,56,Left,5626476573,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493425,642,5,2,65,55,5qxgilg61hlwxzfpdn2nhcayd,0,39.6,-1.8,2025-04-05T17:26:12.769Z,2025-04-05T17:26:20Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626476685,233,552,5626476371,347,,5626476369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493547,553,1,2,66,1,3cbke8cbou2ms925872vk6dwx,1,65.4,100.0,2025-04-05T17:26:18.601Z,2025-04-05T17:26:21Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626477045,56,Left,5626477053,213,3.45,5626477047,140,53.9,5626477049,141,96.3,5626477043,107,,5626477051,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493607,554,1,2,66,4,3cbke8cbou2ms925872vk6dwx,1,55.8,94.8,2025-04-05T17:26:21.610Z,2025-04-05T17:26:25Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626477375,140,38.2,5626477373,56,Back,5626477381,213,3.80,5626477377,141,73.8,5626477379,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493663,555,1,2,66,7,3cbke8cbou2ms925872vk6dwx,1,32.1,68.2,2025-04-05T17:26:25.097Z,2025-04-05T17:26:29Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5626477645,212,24.0,5626477639,56,Back,5626477643,141,45.5,5626477647,213,3.84,5626477641,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493701,556,1,2,66,12,3cbke8cbou2ms925872vk6dwx,0,13.8,40.9,2025-04-05T17:26:30.058Z,2025-04-05T17:26:31Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626477895,212,46.7,5626477889,56,Center,5626477887,157,,5626477891,140,57.7,5626477899,1,,5626477897,213,6.12,5626477893,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493709,643,8,2,66,15,5qxgilg61hlwxzfpdn2nhcayd,1,40.0,71.1,2025-04-05T17:26:33.003Z,2025-04-05T17:26:33Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626477957,15,,5626477949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493771,645,1,2,66,20,5qxgilg61hlwxzfpdn2nhcayd,1,58.3,71.7,2025-04-05T17:26:37.436Z,2025-04-05T17:27:18Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626478323,140,67.8,5626478327,212,12.0,5626478329,213,5.70,5626478325,141,62.0,5626478321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494255,647,61,2,66,21,5qxgilg61hlwxzfpdn2nhcayd,1,65.1,56.3,2025-04-05T17:26:38.292Z,2025-04-05T17:27:16Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626481267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493809,557,1,2,66,22,3cbke8cbou2ms925872vk6dwx,1,22.3,48.8,2025-04-05T17:26:39.514Z,2025-04-05T17:26:41Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5626478503,140,40.5,5626478509,213,0.26,5626478507,212,19.8,5626478499,157,,5626478501,56,Back,5626478511,1,,5626478505,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493841,559,1,2,66,25,3cbke8cbou2ms925872vk6dwx,1,37.3,58.8,2025-04-05T17:26:42.809Z,2025-04-05T17:27:38Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5626478725,141,80.0,5626478721,56,Back,5626478727,212,14.8,5626478729,213,1.81,5626478723,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493851,560,1,2,66,26,3cbke8cbou2ms925872vk6dwx,1,34.0,79.4,2025-04-05T17:26:43.849Z,2025-04-05T17:27:34Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626478785,140,45.4,5626478787,141,89.6,5626478789,212,13.8,5626478783,56,Back,5626478791,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493867,561,1,2,66,27,3cbke8cbou2ms925872vk6dwx,1,45.4,89.6,2025-04-05T17:26:44.746Z,2025-04-05T17:26:46Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626478893,213,5.62,5626478879,56,Center,5626478889,212,24.9,5626478887,141,67.2,5626478883,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493909,562,1,2,66,28,3cbke8cbou2ms925872vk6dwx,1,66.2,68.7,2025-04-05T17:26:46.281Z,2025-04-05T17:26:49Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5626479123,212,9.8,5626479117,56,Left,5626479119,140,71.4,5626479125,213,0.98,5626479121,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493915,563,43,2,66,31,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-05T17:26:49.177Z,2025-04-05T17:26:56Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626479789,144,3,5626479147,286,0,5626479145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493967,564,4,2,66,35,3cbke8cbou2ms925872vk6dwx,1,79.6,74.6,2025-04-05T17:26:53.017Z,2025-04-05T18:02:48Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626479529,286,,5626479521,152,,5626479519,56,Center,5626479515,13,,5626479699,233,646,5626479525,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796493999,646,4,2,66,35,5qxgilg61hlwxzfpdn2nhcayd,0,20.4,25.4,2025-04-05T17:26:53.018Z,2025-04-05T18:02:48Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626479655,285,,5626479653,265,,5626479651,152,,5626479723,233,564,5626479649,56,Back,5626479647,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494639,565,13,2,67,31,3cbke8cbou2ms925872vk6dwx,1,77.4,73.8,2025-04-05T17:27:49.033Z,2025-04-05T17:27:57Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626483825,20,,5626484055,74,,5626484063,230,98.9,5626483539,56,Center,5626483537,18,,5626484061,458,,5626483535,26,,5626484065,231,52.0,5626484057,102,52.9,5626484059,103,,,,,,,,,,,80.6,,,,,,,,,,,,,,,,,
2796494681,566,5,2,67,33,3cbke8cbou2ms925872vk6dwx,0,100.6,56.4,2025-04-05T17:27:50.956Z,2025-04-05T18:04:36Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626483801,56,Center,5626483849,233,648,5626483803,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494661,648,5,2,67,33,5qxgilg61hlwxzfpdn2nhcayd,1,-0.6,43.6,2025-04-05T17:27:50.956Z,2025-04-05T18:04:36Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626483711,346,,5626483709,56,Back,5626483819,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494819,649,1,2,67,46,5qxgilg61hlwxzfpdn2nhcayd,1,3.6,37.1,2025-04-05T17:28:03.867Z,2025-04-05T17:28:05Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626484607,124,,5626484609,56,Back,5626484615,212,9.1,5626484621,237,,5626484613,141,50.3,5626484617,213,1.74,5626484611,140,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494865,650,1,2,67,47,5qxgilg61hlwxzfpdn2nhcayd,1,2.1,50.3,2025-04-05T17:28:04.924Z,2025-04-05T17:28:07Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626484895,141,77.9,5626484891,56,Back,5626484893,140,5.5,5626484897,212,19.1,5626484899,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494965,651,1,2,67,51,5qxgilg61hlwxzfpdn2nhcayd,1,10.9,92.0,2025-04-05T17:28:08.829Z,2025-04-05T17:28:16Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626485433,212,30.5,5626485427,56,Back,5626485429,140,39.8,5626485431,141,87.2,5626485425,155,,5626485435,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494969,567,83,2,67,58,3cbke8cbou2ms925872vk6dwx,0,35.2,40.1,2025-04-05T17:28:15.634Z,2025-04-05T17:34:49Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5626516107,399,udbewp8no8ut63j1nla34ine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494975,652,61,2,67,59,5qxgilg61hlwxzfpdn2nhcayd,0,62.4,62.4,2025-04-05T17:28:16.492Z,2025-04-05T17:28:17Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626485467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495331,658,83,2,68,0,5qxgilg61hlwxzfpdn2nhcayd,0,75.3,45.1,2025-04-05T17:28:17.972Z,2025-04-05T17:28:53Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626488099,399,72oiz92rfd5sxtpxxnqb7kpre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796494999,569,1,2,68,1,3cbke8cbou2ms925872vk6dwx,0,36.5,46.3,2025-04-05T17:28:18.508Z,2025-04-05T17:28:48Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626485587,212,13.3,5626485589,213,0.63,5626485583,140,46.7,5626485581,56,Back,5626485585,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495069,654,1,2,68,4,5qxgilg61hlwxzfpdn2nhcayd,1,65.5,39.8,2025-04-05T17:28:21.420Z,2025-04-05T17:28:23Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626485975,212,19.3,5626485969,56,Right,5626485971,140,70.2,5626485973,141,12.3,5626485977,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495093,655,1,2,68,6,5qxgilg61hlwxzfpdn2nhcayd,1,71.5,11.3,2025-04-05T17:28:23.754Z,2025-04-05T17:28:25Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626486177,213,6.02,5626486173,141,7.4,5626486171,140,80.8,5626486169,56,Right,5626486175,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495125,656,1,2,68,8,5qxgilg61hlwxzfpdn2nhcayd,0,81.1,8.3,2025-04-05T17:28:25.675Z,2025-04-05T17:28:27Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626486319,56,Center,5626486321,140,100.0,5626486331,212,23.4,5626486337,213,0.44,5626486327,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495131,570,5,2,68,10,3cbke8cbou2ms925872vk6dwx,1,-1.1,74.8,2025-04-05T17:28:27.766Z,2025-04-05T18:04:36Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626486373,56,Back,5626486375,346,,5626487537,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495325,657,5,2,68,10,5qxgilg61hlwxzfpdn2nhcayd,0,101.1,25.2,2025-04-05T17:28:27.766Z,2025-04-05T18:04:37Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626487515,346,,5626487563,233,570,5626487513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495487,571,1,2,68,37,3cbke8cbou2ms925872vk6dwx,1,3.9,51.6,2025-04-05T17:28:54.330Z,2025-04-05T17:28:58Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626488485,140,41.5,5626488493,1,,5626488497,74,,5626488491,213,0.02,5626488481,124,,5626488489,212,39.5,5626488487,141,52.7,5626488483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496383,579,43,2,68,39,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-05T17:28:56.474Z,2025-04-05T17:32:03Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626503363,144,44,5626493559,56,Back,5626493561,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495495,572,61,2,68,41,3cbke8cbou2ms925872vk6dwx,0,41.5,52.4,2025-04-05T17:28:58.394Z,2025-04-05T17:32:13Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626488535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495529,659,1,2,68,43,5qxgilg61hlwxzfpdn2nhcayd,1,70.5,40.7,2025-04-05T17:29:00.491Z,2025-04-05T17:29:01Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626488701,56,Center,5626488703,140,71.7,5626488709,213,1.44,5626488707,212,9.3,5626488705,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495545,661,1,2,68,44,5qxgilg61hlwxzfpdn2nhcayd,1,71.9,56.4,2025-04-05T17:29:01.835Z,2025-04-05T17:29:02Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5626488801,212,9.0,5626488795,56,Center,5626488797,140,76.3,5626488799,141,45.1,5626488803,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495601,662,1,2,68,45,5qxgilg61hlwxzfpdn2nhcayd,1,78.2,44.2,2025-04-05T17:29:02.764Z,2025-04-05T17:29:15Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,1.0,,5626489117,141,29.4,5626489119,212,13.6,5626489113,56,Center,5626489121,213,5.45,5626489115,140,86.9,5626489819,210,13,5626489821,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495611,663,13,2,68,48,5qxgilg61hlwxzfpdn2nhcayd,1,88.8,32.8,2025-04-05T17:29:05.995Z,2025-04-05T17:29:16Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626489871,55,662,5626489149,56,Center,5626489147,63,,5626489867,29,,5626489869,154,,5626489879,230,98.1,5626489877,103,73.6,5626489425,20,,5626489875,102,51.6,5626489865,74,5626489145,22,5626489885,231,,,,,,,,,,,,,,,,,,,,48.4,,,,
2796495661,573,5,2,68,50,3cbke8cbou2ms925872vk6dwx,1,-1.2,54.6,2025-04-05T17:29:07.757Z,2025-04-05T18:04:37Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626489397,346,,5626489467,233,664,5626489395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495625,664,5,2,68,50,5qxgilg61hlwxzfpdn2nhcayd,0,101.2,45.4,2025-04-05T17:29:07.757Z,2025-04-05T17:29:13Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626489501,233,573,5626489227,346,,5626489225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495983,574,1,2,69,14,3cbke8cbou2ms925872vk6dwx,1,3.5,50.3,2025-04-05T17:29:31.435Z,2025-04-05T17:29:33Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626491243,56,Center,5626491247,141,37.9,5626491249,212,58.4,5626491251,213,6.14,5626491241,124,,5626491257,74,,5626491253,1,,5626491245,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495987,575,44,2,69,15,3cbke8cbou2ms925872vk6dwx,1,62.2,29.4,2025-04-05T17:29:33.179Z,2025-04-05T18:05:29Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626491271,56,Center,5626491273,286,,5626491363,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495999,665,44,2,69,15,5qxgilg61hlwxzfpdn2nhcayd,0,37.8,70.6,2025-04-05T17:29:33.180Z,2025-04-05T18:05:29Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626491343,56,Back,5626491413,233,575,5626491345,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796495993,576,1,2,69,16,3cbke8cbou2ms925872vk6dwx,0,58.7,36.6,2025-04-05T17:29:33.342Z,2025-04-05T17:32:43Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626491303,3,,5626491307,56,Center,5626491309,140,75.5,5626491315,213,5.95,5626491313,212,18.7,5626491305,168,,5626491311,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496033,667,1,2,69,19,5qxgilg61hlwxzfpdn2nhcayd,1,31.4,79.7,2025-04-05T17:29:36.298Z,2025-04-05T17:29:37Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626491531,212,15.6,5626491527,140,30.1,5626491529,141,56.9,5626491533,213,4.62,5626491525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496077,668,1,2,69,19,5qxgilg61hlwxzfpdn2nhcayd,1,30.1,55.7,2025-04-05T17:29:36.956Z,2025-04-05T17:29:39Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626491723,140,41.8,5626491727,212,24.6,5626491729,213,5.24,5626491721,56,Back,5626491725,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496113,669,1,2,69,22,5qxgilg61hlwxzfpdn2nhcayd,1,42.2,21.8,2025-04-05T17:29:39.803Z,2025-04-05T17:29:43Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626491959,56,Back,5626491965,212,21.0,5626491961,140,25.3,5626491967,213,2.58,5626491963,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496161,670,1,2,69,26,5qxgilg61hlwxzfpdn2nhcayd,1,25.3,39.1,2025-04-05T17:29:43.291Z,2025-04-05T17:29:47Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626492287,212,24.1,5626492283,140,23.8,5626492281,56,Back,5626492293,213,1.64,5626492285,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496239,671,1,2,69,29,5qxgilg61hlwxzfpdn2nhcayd,1,25.3,79.0,2025-04-05T17:29:47.262Z,2025-04-05T17:29:53Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626492761,56,Left,5626492769,213,0.24,5626492767,212,52.2,5626492763,140,73.6,5626492771,1,,5626492759,155,,5626492765,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496255,672,3,2,69,36,5qxgilg61hlwxzfpdn2nhcayd,0,76.6,98.0,2025-04-05T17:29:53.490Z,2025-04-05T17:29:57Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626492969,233,577,5626492847,56,Left,5626492849,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496267,577,7,2,69,36,3cbke8cbou2ms925872vk6dwx,1,23.4,2.0,2025-04-05T17:29:53.491Z,2025-04-05T17:29:57Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626492927,285,,5626492939,233,672,5626492923,167,,5626492925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496315,578,5,2,69,37,3cbke8cbou2ms925872vk6dwx,0,21.6,-1.3,2025-04-05T17:29:54.812Z,2025-04-05T18:04:38Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626493213,233,673,5626493189,347,,5626493187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496287,673,5,2,69,37,5qxgilg61hlwxzfpdn2nhcayd,1,78.4,101.3,2025-04-05T17:29:54.812Z,2025-04-05T18:04:37Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626492999,347,,5626492997,56,Left,5626493203,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496377,674,1,2,69,44,5qxgilg61hlwxzfpdn2nhcayd,1,75.5,100.0,2025-04-05T17:30:02.059Z,2025-04-05T17:30:03Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626493535,212,23.5,5626493539,1,,5626493537,213,3.64,5626493527,107,,5626493529,56,Left,5626493533,141,84.8,5626493531,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796496391,675,1,2,69,46,5qxgilg61hlwxzfpdn2nhcayd,1,57.6,83.2,2025-04-05T17:30:03.500Z,2025-04-05T17:30:04Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626493613,213,5.62,5626493605,56,Center,5626493611,212,14.3,5626493609,141,70.3,5626493607,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
