id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2817630193,749,1,2,71,55,1c7dv8ays675v9kp6a04sd8pq,0,59.9,6.4,2025-05-21T16:29:29.292Z,2025-05-21T16:29:30Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5743047645,212,17.3,5743047647,213,0.73,5743047641,140,72.2,5743047643,141,23.3,5743047639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630215,651,1,2,71,59,2rdnn9p03qrmmv34tyx1nahpa,1,29.1,63.3,2025-05-21T16:29:33.974Z,2025-05-21T16:54:38Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5743047783,213,6.21,5743047779,141,62.0,5743047775,56,Back,5743047777,140,40.2,5743047781,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630217,652,1,2,72,1,2rdnn9p03qrmmv34tyx1nahpa,1,42.4,63.0,2025-05-21T16:29:35.247Z,2025-05-21T16:54:36Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5743080585,56,Back,5743080587,140,36.5,5743080591,212,9.3,5743080589,141,73.2,5743080593,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630225,654,1,2,72,1,2rdnn9p03qrmmv34tyx1nahpa,1,39.2,65.8,2025-05-21T16:29:35.605Z,2025-05-21T16:55:05Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743081237,212,11.6,5743081235,141,50.3,5743081231,56,Back,5743081233,140,34.6,5743081239,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630233,655,1,2,72,1,2rdnn9p03qrmmv34tyx1nahpa,1,30.9,51.7,2025-05-21T16:29:35.756Z,2025-05-21T16:55:14Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5743081409,212,13.8,5743081407,141,51.9,5743081405,140,44.0,5743081403,56,Back,5743081411,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630241,656,43,2,72,3,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-21T16:29:37.943Z,2025-05-21T16:55:27Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5743081649,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630245,657,1,2,72,4,2rdnn9p03qrmmv34tyx1nahpa,0,42.9,59.9,2025-05-21T16:29:38.062Z,2025-05-21T16:55:28Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5743047927,213,1.38,5743047921,140,46.3,5743047925,212,18.7,5743047919,56,Back,5743047923,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630325,750,4,2,72,10,1c7dv8ays675v9kp6a04sd8pq,1,60.4,7.8,2025-05-21T16:29:44.907Z,2025-05-21T16:58:50Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743048431,13,,5743048435,152,,5743048439,286,,5743048433,56,Right,5743048517,233,659,5743081759,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630331,659,4,2,72,10,2rdnn9p03qrmmv34tyx1nahpa,0,39.6,92.2,2025-05-21T16:29:44.908Z,2025-05-21T16:55:30Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5743048647,295,,5743048487,56,Back,5743048485,13,,5743048489,152,,5743048533,233,750,5743048493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630283,658,43,2,72,13,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-21T16:29:47.086Z,2025-05-21T16:30:07Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5743048781,144,5,5743048175,56,Back,5743048177,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630361,751,1,2,72,27,1c7dv8ays675v9kp6a04sd8pq,1,60.0,14.6,2025-05-21T16:30:01.644Z,2025-05-21T16:30:03Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743048631,189,,5743048623,141,48.2,5743048627,213,1.48,5743048617,152,,5743048621,140,62.0,5743048615,5,,5743048625,212,22.9,5743048619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630375,752,1,2,72,29,1c7dv8ays675v9kp6a04sd8pq,1,62.0,48.2,2025-05-21T16:30:03.399Z,2025-05-21T16:30:05Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743048703,141,37.1,5743048699,56,Center,5743048707,213,3.71,5743048701,140,50.7,5743048705,212,14.1,5743048711,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630389,753,1,2,72,31,1c7dv8ays675v9kp6a04sd8pq,1,50.7,37.1,2025-05-21T16:30:05.435Z,2025-05-21T16:30:07Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5743048771,141,31.6,5743048775,213,5.93,5743048773,212,10.8,5743048767,56,Center,5743048769,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630397,754,1,2,72,33,1c7dv8ays675v9kp6a04sd8pq,1,61.2,38.3,2025-05-21T16:30:07.435Z,2025-05-21T16:30:09Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743048823,140,56.2,5743048829,213,1.83,5743048825,141,67.8,5743048827,212,20.7,5743048821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630419,755,1,2,72,35,1c7dv8ays675v9kp6a04sd8pq,1,56.2,67.8,2025-05-21T16:30:09.612Z,2025-05-21T16:30:12Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5743048939,56,Left,5743048943,141,91.8,5743048947,213,0.67,5743048945,212,26.4,5743048941,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630435,756,1,2,72,38,1c7dv8ays675v9kp6a04sd8pq,1,73.1,93.2,2025-05-21T16:30:12.412Z,2025-05-21T16:30:15Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743049011,140,61.6,5743049017,213,3.99,5743049015,212,18.2,5743049009,56,Center,5743049013,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630443,757,1,2,72,40,1c7dv8ays675v9kp6a04sd8pq,1,61.6,73.2,2025-05-21T16:30:14.924Z,2025-05-21T16:30:16Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743049043,141,54.2,5743049047,213,4.76,5743049041,140,62.2,5743049045,212,12.9,5743049039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630457,759,1,2,72,42,1c7dv8ays675v9kp6a04sd8pq,1,62.2,57.0,2025-05-21T16:30:16.876Z,2025-05-21T16:30:18Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743049109,140,72.8,5743049113,212,11.3,5743049107,56,Center,5743049111,141,54.2,5743049115,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630461,760,1,2,72,44,1c7dv8ays675v9kp6a04sd8pq,1,72.8,54.2,2025-05-21T16:30:18.731Z,2025-05-21T16:30:19Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5743049143,156,,5743049133,140,69.2,5743049139,213,1.86,5743049131,56,Center,5743049137,212,13.1,5743049135,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630471,761,1,2,72,45,1c7dv8ays675v9kp6a04sd8pq,1,69.2,72.7,2025-05-21T16:30:20.028Z,2025-05-21T16:30:22Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743049199,140,77.6,5743049197,56,Center,5743049203,212,9.0,5743049205,213,6.08,5743049201,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630479,762,1,2,72,48,1c7dv8ays675v9kp6a04sd8pq,1,76.5,76.1,2025-05-21T16:30:22.747Z,2025-05-21T16:30:24Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5743049259,213,4.13,5743049257,212,4.8,5743049255,141,70.2,5743049251,56,Center,5743049253,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630477,661,83,2,72,49,2rdnn9p03qrmmv34tyx1nahpa,0,22.3,22.8,2025-05-21T16:30:23.445Z,2025-05-21T16:30:25Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5743049277,399,doxrlp6910n9l5b5zl8ee73ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630487,662,43,2,72,49,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-21T16:30:23.915Z,2025-05-21T16:30:38Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5743049293,285,0,5743049291,56,Back,5743049669,144,45,5743049327,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630483,763,3,2,72,49,1c7dv8ays675v9kp6a04sd8pq,0,80.6,70.2,2025-05-21T16:30:23.915Z,2025-05-21T16:30:41Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743049693,211,,5743049275,286,,5743049273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630495,764,43,2,72,52,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-21T16:30:26.251Z,2025-05-21T16:31:20Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743049333,56,Center,5743050753,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630509,663,5,2,72,54,2rdnn9p03qrmmv34tyx1nahpa,1,-1.1,38.2,2025-05-21T16:30:29.021Z,2025-05-21T16:58:44Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5743049427,56,Back,5743049429,346,,5743050631,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630543,766,5,2,72,54,1c7dv8ays675v9kp6a04sd8pq,0,101.1,61.8,2025-05-21T16:30:29.021Z,2025-05-21T16:58:45Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743049553,346,,5743050641,233,663,5743049551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630611,665,1,2,73,18,2rdnn9p03qrmmv34tyx1nahpa,1,4.9,39.7,2025-05-21T16:30:52.133Z,2025-05-21T16:30:55Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5743050051,213,1.48,5743050055,237,,5743050049,212,12.6,5743050047,141,58.1,5743050045,140,6.0,5743050041,124,,5743050043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630619,666,1,2,73,21,2rdnn9p03qrmmv34tyx1nahpa,0,11.2,58.2,2025-05-21T16:30:55.503Z,2025-05-21T16:30:57Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5743050105,212,36.6,5743050101,140,46.0,5743050107,213,0.06,5743050109,1,,5743050099,56,Back,5743050097,157,,5743050103,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630625,767,1,2,73,23,1c7dv8ays675v9kp6a04sd8pq,0,52.3,36.0,2025-05-21T16:30:57.148Z,2025-05-21T16:30:58Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5743050147,1,,5743050145,213,0.19,5743050141,141,43.1,5743050137,56,Center,5743050135,157,,5743050139,140,75.8,5743050143,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630629,667,1,2,73,25,2rdnn9p03qrmmv34tyx1nahpa,0,38.3,58.5,2025-05-21T16:30:59.437Z,2025-05-21T16:31:01Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743050237,236,,5743050183,56,Back,5743050239,233,768,5743050243,286,,5743050185,140,37.3,5743050191,213,4.19,5743050187,141,55.8,5743050189,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630635,768,74,2,73,25,1c7dv8ays675v9kp6a04sd8pq,1,67.3,51.9,2025-05-21T16:30:59.438Z,2025-05-21T16:58:57Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743050279,233,667,5743050227,56,Center,5743050229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630639,668,1,2,73,27,2rdnn9p03qrmmv34tyx1nahpa,1,34.3,54.5,2025-05-21T16:31:01.461Z,2025-05-21T16:31:03Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743050283,56,Back,5743050293,212,11.1,5743050289,141,40.7,5743050285,140,28.7,5743050297,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630647,669,1,2,73,29,2rdnn9p03qrmmv34tyx1nahpa,1,28.6,36.6,2025-05-21T16:31:03.336Z,2025-05-21T16:31:05Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5743050337,212,16.1,5743050335,141,13.5,5743050331,56,Back,5743050333,140,32.0,5743050339,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630669,670,1,2,73,31,2rdnn9p03qrmmv34tyx1nahpa,1,35.3,10.4,2025-05-21T16:31:05.318Z,2025-05-21T16:31:08Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743050447,212,20.7,5743050445,141,28.3,5743050441,56,Center,5743050449,213,0.63,5743050443,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630673,671,4,2,73,33,2rdnn9p03qrmmv34tyx1nahpa,1,57.6,33.1,2025-05-21T16:31:07.886Z,2025-05-21T16:58:51Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5743050471,56,Center,5743050477,286,,5743050475,265,,5743050501,233,769,5743050473,152,,5743050469,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630675,769,4,2,73,33,1c7dv8ays675v9kp6a04sd8pq,0,42.4,66.9,2025-05-21T16:31:07.887Z,2025-05-21T16:58:51Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743050491,152,,5743050495,285,,5743050487,13,,5743050507,233,671,5743050489,56,Back,5743050493,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630747,672,1,2,73,58,2rdnn9p03qrmmv34tyx1nahpa,1,53.7,33.0,2025-05-21T16:31:32.196Z,2025-05-21T16:56:44Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743050983,152,,5743050993,213,1.92,5743051271,189,,5743050981,5,,5743050991,212,30.6,5743050985,56,Back,5743050987,140,43.7,5743050989,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630755,673,1,2,74,0,2rdnn9p03qrmmv34tyx1nahpa,1,43.7,75.3,2025-05-21T16:31:34.277Z,2025-05-21T16:57:44Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5743051043,213,6.21,5743051039,141,72.7,5743051035,56,Center,5743051037,140,67.8,5743051041,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817636309,819,61,2,74,1,2rdnn9p03qrmmv34tyx1nahpa,1,69.4,69.6,2025-05-21T16:31:35.031Z,2025-05-21T16:57:45Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5743083689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817636413,820,61,2,74,2,2rdnn9p03qrmmv34tyx1nahpa,1,69.4,69.6,2025-05-21T16:31:36.031Z,2025-05-21T16:57:51Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5743084265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817636495,821,1,2,74,2,2rdnn9p03qrmmv34tyx1nahpa,1,67.9,65.4,2025-05-21T16:31:36.131Z,2025-05-21T16:58:16Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5743084707,212,2.2,5743084701,56,Center,5743084705,141,67.5,5743084703,140,69.5,5743084709,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630757,674,50,2,74,2,2rdnn9p03qrmmv34tyx1nahpa,1,66.8,73.2,2025-05-21T16:31:36.650Z,2025-05-21T16:57:07Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5743051095,233,770,5743051047,56,Center,5743051049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630761,770,7,2,74,2,1c7dv8ays675v9kp6a04sd8pq,1,33.2,26.8,2025-05-21T16:31:36.651Z,2025-05-21T16:31:40Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5743051063,56,Back,5743051065,285,,5743051075,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630777,772,1,2,74,4,1c7dv8ays675v9kp6a04sd8pq,1,41.8,38.6,2025-05-21T16:31:38.539Z,2025-05-21T16:31:41Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743051171,213,0.08,5743051163,56,Center,5743051169,212,17.5,5743051165,140,58.4,5743051167,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630807,773,1,2,74,6,1c7dv8ays675v9kp6a04sd8pq,1,49.3,41.0,2025-05-21T16:31:40.409Z,2025-05-21T16:31:49Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5743051319,140,39.4,5743051317,56,Back,5743051325,213,4.24,5743051321,141,11.0,5743051323,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630817,774,1,2,74,15,1c7dv8ays675v9kp6a04sd8pq,1,56.7,8.3,2025-05-21T16:31:49.708Z,2025-05-21T16:57:49Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743051371,213,0.25,5743051365,140,64.3,5743051367,141,11.3,5743051363,56,Right,5743051369,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630827,775,1,2,74,18,1c7dv8ays675v9kp6a04sd8pq,1,65.5,10.6,2025-05-21T16:31:52.156Z,2025-05-21T16:57:55Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5743051447,212,10.5,5743051445,141,16.1,5743051441,56,Right,5743051443,140,56.2,5743051449,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630839,776,1,2,74,21,1c7dv8ays675v9kp6a04sd8pq,1,58.0,16.5,2025-05-21T16:31:55.740Z,2025-05-21T16:58:10Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743051517,56,Center,5743051525,213,1.99,5743051521,141,27.3,5743051519,140,54.9,5743051523,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630849,777,1,2,74,23,1c7dv8ays675v9kp6a04sd8pq,1,54.9,27.3,2025-05-21T16:31:57.836Z,2025-05-21T16:32:00Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743051597,141,67.6,5743051591,155,,5743051595,140,59.0,5743051593,56,Center,5743051599,212,27.7,5743051601,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630859,778,1,2,74,26,1c7dv8ays675v9kp6a04sd8pq,0,63.6,72.1,2025-05-21T16:32:00.142Z,2025-05-21T16:32:01Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5743051641,140,86.4,5743051647,213,5.49,5743051645,212,34.0,5743051649,1,,5743051637,155,,5743051639,56,Center,5743051643,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630873,675,12,2,74,27,2rdnn9p03qrmmv34tyx1nahpa,1,12.4,59.7,2025-05-21T16:32:01.869Z,2025-05-21T16:32:03Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5743051729,140,21.7,5743051727,56,Back,5743051743,15,,5743051731,141,92.9,5743051735,213,1.16,5743051733,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630905,779,1,2,74,33,1c7dv8ays675v9kp6a04sd8pq,1,77.2,6.4,2025-05-21T16:32:07.499Z,2025-05-21T16:32:10Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743051919,213,2.12,5743051917,212,13.0,5743051915,141,22.7,5743051911,56,Center,5743051913,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630933,780,1,2,74,35,1c7dv8ays675v9kp6a04sd8pq,1,70.7,22.7,2025-05-21T16:32:09.980Z,2025-05-21T16:32:14Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743052077,141,47.2,5743052081,213,1.58,5743052075,140,70.5,5743052079,212,16.7,5743052073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630945,781,1,2,74,40,1c7dv8ays675v9kp6a04sd8pq,1,70.3,45.2,2025-05-21T16:32:14.219Z,2025-05-21T16:32:15Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743052153,56,Center,5743052155,140,82.0,5743052157,141,48.8,5743052161,213,0.20,5743052159,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630963,782,1,2,74,41,1c7dv8ays675v9kp6a04sd8pq,1,79.5,50.1,2025-05-21T16:32:15.820Z,2025-05-21T16:32:18Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5743052257,140,64.3,5743052255,56,Center,5743052259,141,42.1,5743052261,212,16.9,5743052263,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630979,783,1,2,74,44,1c7dv8ays675v9kp6a04sd8pq,1,64.7,40.1,2025-05-21T16:32:18.219Z,2025-05-21T16:32:49Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,1.0,,5743052331,212,27.5,5743053093,210,15,5743052333,213,1.13,5743052329,141,76.7,5743052325,56,Center,5743052327,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817630999,785,15,2,74,47,1c7dv8ays675v9kp6a04sd8pq,1,78.8,64.6,2025-05-21T16:32:21.787Z,2025-05-21T17:02:19Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5743053107,76,,5743052401,18,,5743053147,233,676,5743053123,147,49.3,5743053117,103,10.8,5743053121,146,98.5,5743052403,56,Center,5743052399,22,,5743053109,29,5743052917,72,,,5743053111,55,783,5743053115,102,5743053119,215,,,,,,,,,53.3,,,,,,,,
2817631003,676,10,2,74,47,2rdnn9p03qrmmv34tyx1nahpa,1,3.5,47.8,2025-05-21T16:32:21.887Z,2025-05-21T16:32:50Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5743052417,182,,5743052419,56,Back,5743052413,173,,5743053159,233,785,5743052823,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817631013,786,83,2,74,51,1c7dv8ays675v9kp6a04sd8pq,0,93.0,68.4,2025-05-21T16:32:25.100Z,2025-05-21T16:32:29Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743052639,399,7hr8mxix88otsvgitsv184g0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817631039,677,50,2,74,54,2rdnn9p03qrmmv34tyx1nahpa,1,3.6,27.0,2025-05-21T16:32:28.693Z,2025-05-21T16:32:34Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743052613,56,Back,5743052689,233,787,5743052615,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817631051,787,7,2,74,54,1c7dv8ays675v9kp6a04sd8pq,1,96.4,73.0,2025-05-21T16:32:28.694Z,2025-05-21T16:32:33Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743052683,233,677,5743052673,286,,5743052671,56,Center,5743052669,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817631053,678,5,2,74,56,2rdnn9p03qrmmv34tyx1nahpa,1,-1.7,29.2,2025-05-21T16:32:30.636Z,2025-05-21T16:58:45Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743053225,346,,5743053279,233,788,5743052675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817631073,788,5,2,74,56,1c7dv8ays675v9kp6a04sd8pq,0,101.7,70.8,2025-05-21T16:32:30.636Z,2025-05-21T16:32:57Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743053283,233,678,5743052767,56,Center,5743052769,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817631165,679,1,2,75,25,2rdnn9p03qrmmv34tyx1nahpa,1,4.1,50.0,2025-05-21T16:32:59.605Z,2025-05-21T16:33:00Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5743053335,141,39.2,5743053337,212,9.2,5743053331,56,Back,5743053339,213,5.36,5743053329,124,,5743053343,237,,5743053333,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817631173,680,1,2,75,26,2rdnn9p03qrmmv34tyx1nahpa,1,9.4,35.8,2025-05-21T16:33:00.429Z,2025-05-21T16:33:02Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5743053393,213,4.96,5743053389,141,7.6,5743053387,140,14.1,5743053391,212,19.8,5743053385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
