id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2818873557,1009,13,2,82,50,1c7dv8ays675v9kp6a04sd8pq,1,92.3,50.0,2025-05-25T14:50:06.080Z,2025-05-25T15:19:36Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5749984377,22,,5749984905,55,1008,5749984917,230,98.8,5749984909,102,50.8,5749984901,74,,5749984903,29,,5749984911,103,83.3,5749984919,231,49.3,5749984913,214,,5749984705,20,,5749984915,328,,5749984379,17,5749984381,56,,Center,,,,,,,,,,,,,,,,,
2818873575,654,5,2,82,52,duspptyvnr5kpx2iko5gerhnz,1,-1.4,52.9,2025-05-25T14:50:07.983Z,2025-05-25T15:25:05Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5749984483,346,,5749984481,56,Back,5749984567,233,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873563,1010,5,2,82,52,1c7dv8ays675v9kp6a04sd8pq,0,101.4,47.1,2025-05-25T14:50:07.983Z,2025-05-25T15:25:05Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5749984409,346,,5749984407,56,Center,5749984609,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873747,655,1,2,83,27,duspptyvnr5kpx2iko5gerhnz,0,4.1,52.2,2025-05-25T14:50:42.261Z,2025-05-25T14:50:44Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5749985411,74,,5749985405,213,6.12,5749985397,140,61.7,5749985401,141,37.4,5749985403,212,61.3,5749985393,56,Center,5749985389,124,,5749985407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873741,1011,44,2,83,27,1c7dv8ays675v9kp6a04sd8pq,1,37.5,65.6,2025-05-25T14:50:43.056Z,2025-05-25T15:25:16Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749985379,285,,5749985377,56,Back,5749985463,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873749,656,44,2,83,27,duspptyvnr5kpx2iko5gerhnz,0,62.5,34.4,2025-05-25T14:50:43.057Z,2025-05-25T15:25:16Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5749985415,286,,5749985491,233,1011,5749985413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873753,1012,1,2,83,28,1c7dv8ays675v9kp6a04sd8pq,0,36.1,70.6,2025-05-25T14:50:43.552Z,2025-05-25T14:50:44Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749985427,212,6.0,5749985425,141,64.3,5749985423,140,40.1,5749985429,213,5.49,5749985421,56,Back,5749985419,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873769,657,1,2,83,29,duspptyvnr5kpx2iko5gerhnz,1,61.1,36.7,2025-05-25T14:50:44.979Z,2025-05-25T14:50:46Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5749985513,141,38.6,5749985511,140,67.5,5749985515,212,6.8,5749985517,213,0.19,5749985509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873777,658,1,2,83,30,duspptyvnr5kpx2iko5gerhnz,0,67.5,38.6,2025-05-25T14:50:45.843Z,2025-05-25T14:50:54Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749985859,233,1013,5749985539,213,4.68,5749985531,56,Center,5749985533,140,67.4,5749985535,141,34.3,5749985537,212,2.9,5749985857,236,,5749985863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873781,1013,74,2,83,30,1c7dv8ays675v9kp6a04sd8pq,1,36.6,62.1,2025-05-25T14:50:45.844Z,2025-05-25T15:25:33Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749985563,285,,5749985561,56,Back,5749985865,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873805,659,4,2,83,34,duspptyvnr5kpx2iko5gerhnz,1,59.8,35.8,2025-05-25T14:50:50.095Z,2025-05-25T14:50:53Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5749985741,286,,5749985753,233,1014,5749985735,294,,5749985733,13,,5749985739,152,,5749985737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873803,1014,4,2,83,34,1c7dv8ays675v9kp6a04sd8pq,0,40.2,64.2,2025-05-25T14:50:50.096Z,2025-05-25T14:51:02Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5749985713,56,Back,5749985719,285,,5749985711,13,,5749985771,233,659,5749986181,294,,5749985715,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873931,660,1,2,83,51,duspptyvnr5kpx2iko5gerhnz,1,56.2,33.9,2025-05-25T14:51:06.389Z,2025-05-25T14:51:12Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5749986479,5,,5749986481,155,,5749986489,141,5.0,5749986483,152,,5749986485,56,Right,5749986487,140,86.6,5749986491,212,37.5,5749986493,213,5.73,5749986495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873911,1015,83,2,83,54,1c7dv8ays675v9kp6a04sd8pq,0,7.7,89.3,2025-05-25T14:51:09.728Z,2025-05-25T14:51:15Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5749986559,399,72d57i3mfqxtbsmm196kdv0fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873933,661,50,2,83,56,duspptyvnr5kpx2iko5gerhnz,1,79.8,4.4,2025-05-25T14:51:11.585Z,2025-05-25T15:25:26Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749986603,233,1016,5749986499,56,Right,5749986501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873921,1016,7,2,83,56,1c7dv8ays675v9kp6a04sd8pq,1,20.2,95.6,2025-05-25T14:51:11.586Z,2025-05-25T15:25:26Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5749986597,233,661,5749986589,56,Back,5749986591,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873937,662,5,2,83,57,duspptyvnr5kpx2iko5gerhnz,1,77.3,-1.7,2025-05-25T14:51:12.739Z,2025-05-25T15:25:06Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749986509,56,Right,5749986511,347,,5749986517,233,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873939,1017,5,2,83,57,1c7dv8ays675v9kp6a04sd8pq,0,22.7,101.7,2025-05-25T14:51:12.739Z,2025-05-25T15:25:06Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5749986551,233,662,5749986515,347,,5749986513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873963,663,1,2,84,3,duspptyvnr5kpx2iko5gerhnz,1,82.9,0.0,2025-05-25T14:51:18.452Z,2025-05-25T14:51:20Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749986677,140,91.5,5749986675,56,Right,5749986679,141,5.9,5749986673,107,,5749986683,213,0.49,5749986681,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873969,664,1,2,84,4,duspptyvnr5kpx2iko5gerhnz,1,91.5,5.9,2025-05-25T14:51:20.053Z,2025-05-25T14:51:21Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749986711,140,87.4,5749986713,141,4.6,5749986715,212,4.4,5749986717,213,3.34,5749986709,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873973,665,3,2,84,5,duspptyvnr5kpx2iko5gerhnz,0,83.8,5.0,2025-05-25T14:51:20.932Z,2025-05-25T14:51:25Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749986771,233,1018,5749986737,56,Right,5749986739,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873977,1018,7,2,84,5,1c7dv8ays675v9kp6a04sd8pq,1,16.2,95.0,2025-05-25T14:51:20.933Z,2025-05-25T14:51:24Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5749986765,233,665,5749986759,167,,5749986763,285,,5749986761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873983,666,5,2,84,7,duspptyvnr5kpx2iko5gerhnz,1,77.1,-1.3,2025-05-25T14:51:22.208Z,2025-05-25T15:25:06Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749986833,233,1019,5749986795,347,,5749986793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873993,1019,5,2,84,7,1c7dv8ays675v9kp6a04sd8pq,0,22.9,101.3,2025-05-25T14:51:22.208Z,2025-05-25T15:25:07Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5749986817,56,Back,5749986875,233,666,5749986819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874043,667,1,2,84,20,duspptyvnr5kpx2iko5gerhnz,1,85.0,0.0,2025-05-25T14:51:35.907Z,2025-05-25T14:51:39Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749987169,56,Right,5749987177,213,0.70,5749987175,212,7.0,5749987167,107,,5749987173,141,4.6,5749987171,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874051,668,1,2,84,23,duspptyvnr5kpx2iko5gerhnz,1,87.4,5.8,2025-05-25T14:51:38.932Z,2025-05-25T14:53:00Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749987243,141,4.0,5749987241,140,84.6,5749987245,212,3.2,5749987239,56,Right,5749987247,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874061,669,1,2,84,24,duspptyvnr5kpx2iko5gerhnz,0,84.6,4.0,2025-05-25T14:51:39.764Z,2025-05-25T14:52:47Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749987275,140,75.3,5749987273,56,Right,5749987279,212,11.7,5749987277,141,13.5,5749987281,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874073,1020,1,2,84,26,1c7dv8ays675v9kp6a04sd8pq,1,31.0,82.9,2025-05-25T14:51:41.904Z,2025-05-25T14:51:43Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5749987357,141,88.1,5749987361,213,0.47,5749987359,212,7.8,5749987353,56,Back,5749987355,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874089,1021,61,2,84,28,1c7dv8ays675v9kp6a04sd8pq,1,37.6,88.1,2025-05-25T14:51:43.456Z,2025-05-25T15:09:55Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5749987427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874097,1023,1,2,84,31,1c7dv8ays675v9kp6a04sd8pq,0,35.8,66.0,2025-05-25T14:51:46.496Z,2025-05-25T14:51:47Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749987469,140,68.1,5749987465,155,,5749987477,1,,5749987467,56,Center,5749987475,213,0.17,5749987473,212,34.4,5749987471,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874113,670,1,2,84,33,duspptyvnr5kpx2iko5gerhnz,1,36.9,17.6,2025-05-25T14:51:48.964Z,2025-05-25T14:51:51Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5749987575,56,Back,5749987585,1,,5749987583,213,2.82,5749987581,212,35.5,5749987579,141,34.3,5749987577,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874163,672,1,2,84,36,duspptyvnr5kpx2iko5gerhnz,0,4.5,34.2,2025-05-25T14:51:51.764Z,2025-05-25T14:51:59Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5749987827,141,2.9,5749987823,56,Back,5749987829,212,46.6,5749987821,157,,5749987833,1,,5749987831,213,5.81,5749987825,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874171,1024,44,2,84,43,1c7dv8ays675v9kp6a04sd8pq,1,55.7,96.0,2025-05-25T14:51:58.979Z,2025-05-25T15:25:17Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749987865,56,Left,5749988083,233,673,5749987867,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874165,673,44,2,84,43,duspptyvnr5kpx2iko5gerhnz,0,44.3,4.0,2025-05-25T14:51:58.980Z,2025-05-25T15:25:17Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749987843,285,,5749987841,56,Back,5749988087,233,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874545,1049,61,2,84,44,1c7dv8ays675v9kp6a04sd8pq,1,51.5,94.4,2025-05-25T14:51:59.222Z,2025-05-25T14:53:14Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749989927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874215,1026,1,2,84,45,1c7dv8ays675v9kp6a04sd8pq,1,41.5,94.1,2025-05-25T14:52:00.928Z,2025-05-25T14:52:06Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749988105,213,4.83,5749988097,56,Back,5749988101,141,49.1,5749988103,212,30.8,5749988099,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874235,1027,1,2,84,50,1c7dv8ays675v9kp6a04sd8pq,1,53.4,45.2,2025-05-25T14:52:05.744Z,2025-05-25T14:52:09Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749988187,212,28.1,5749988185,141,9.2,5749988183,140,66.6,5749988189,213,5.23,5749988181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874243,1028,1,2,84,54,1c7dv8ays675v9kp6a04sd8pq,1,66.5,9.2,2025-05-25T14:52:09.201Z,2025-05-25T14:52:10Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5749988227,140,72.1,5749988231,212,11.1,5749988233,213,1.01,5749988229,141,23.1,5749988225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874247,1029,1,2,84,55,1c7dv8ays675v9kp6a04sd8pq,1,72.1,23.1,2025-05-25T14:52:10.416Z,2025-05-25T14:52:11Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5749988245,141,17.0,5749988249,213,3.75,5749988243,140,66.4,5749988241,56,Right,5749988259,156,,5749988247,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874279,1030,1,2,84,56,1c7dv8ays675v9kp6a04sd8pq,1,65.5,19.4,2025-05-25T14:52:11.984Z,2025-05-25T14:52:18Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5749988473,212,12.4,5749988471,141,7.6,5749988475,213,5.58,5749988469,140,74.5,5749988467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874283,1031,1,2,85,3,1c7dv8ays675v9kp6a04sd8pq,0,67.1,15.5,2025-05-25T14:52:18.128Z,2025-05-25T14:52:19Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749988505,212,42.6,5749988497,155,,5749988509,1,,5749988501,140,87.5,5749988503,141,69.6,5749988495,2,,5749988507,213,1.04,5749988499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874295,674,12,2,85,4,duspptyvnr5kpx2iko5gerhnz,1,12.4,34.8,2025-05-25T14:52:19.957Z,2025-05-25T14:52:33Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749988565,140,32.1,5749988569,212,24.7,5749988563,56,Back,5749988573,15,,5749988571,213,5.70,5749988567,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874311,1032,1,2,85,7,1c7dv8ays675v9kp6a04sd8pq,1,64.2,88.3,2025-05-25T14:52:22.736Z,2025-05-25T14:52:24Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5749988659,56,Left,5749988667,213,3.21,5749988665,212,10.9,5749988663,141,87.2,5749988661,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874317,1033,1,2,85,9,1c7dv8ays675v9kp6a04sd8pq,1,53.8,87.2,2025-05-25T14:52:24.208Z,2025-05-25T14:52:24Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749988697,212,14.0,5749988693,140,66.8,5749988699,213,0.23,5749988691,56,Left,5749988695,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874335,1034,1,2,85,9,1c7dv8ays675v9kp6a04sd8pq,1,66.8,91.8,2025-05-25T14:52:24.816Z,2025-05-25T14:52:29Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5749988797,213,4.26,5749988789,56,Center,5749988793,141,63.1,5749988791,140,57.8,5749988795,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874341,1035,1,2,85,13,1c7dv8ays675v9kp6a04sd8pq,1,59.4,64.5,2025-05-25T14:52:29.121Z,2025-05-25T14:52:31Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749988819,140,71.0,5749988823,212,12.9,5749988821,141,58.4,5749988825,213,5.95,5749988817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874347,1036,1,2,85,15,1c7dv8ays675v9kp6a04sd8pq,0,71.0,58.4,2025-05-25T14:52:30.960Z,2025-05-25T14:52:32Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5749988855,141,85.9,5749988857,212,25.8,5749988853,140,87.9,5749988859,213,0.81,5749988851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874375,676,1,2,85,20,duspptyvnr5kpx2iko5gerhnz,1,5.2,11.7,2025-05-25T14:52:35.156Z,2025-05-25T14:52:38Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749989015,1,,5749989007,140,43.3,5749989013,213,0.11,5749989011,212,40.3,5749989003,157,,5749989009,141,18.3,5749989005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874379,677,61,2,85,23,duspptyvnr5kpx2iko5gerhnz,0,43.3,18.3,2025-05-25T14:52:38.356Z,2025-05-25T14:52:38Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5749989023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874381,1037,8,2,85,23,1c7dv8ays675v9kp6a04sd8pq,1,58.9,94.2,2025-05-25T14:52:38.851Z,2025-05-25T14:52:39Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749989041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874385,678,83,2,85,24,duspptyvnr5kpx2iko5gerhnz,0,38.9,8.6,2025-05-25T14:52:40.116Z,2025-05-25T14:52:44Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5749989159,399,doxrlp6910n9l5b5zl8ee73ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874397,1039,1,2,85,26,1c7dv8ays675v9kp6a04sd8pq,1,57.2,90.3,2025-05-25T14:52:41.505Z,2025-05-25T14:52:42Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749989109,213,5.66,5749989103,140,64.7,5749989101,56,Left,5749989107,212,9.7,5749989105,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874399,1040,1,2,85,27,1c7dv8ays675v9kp6a04sd8pq,1,64.7,82.0,2025-05-25T14:52:42.144Z,2025-05-25T14:52:43Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5749989119,141,84.2,5749989121,212,9.6,5749989123,213,0.16,5749989117,140,73.7,5749989115,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874403,1041,1,2,85,27,1c7dv8ays675v9kp6a04sd8pq,1,73.7,84.2,2025-05-25T14:52:43.025Z,2025-05-25T14:52:47Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5749989133,140,63.5,5749989139,213,2.54,5749989131,56,Left,5749989137,212,13.0,5749989135,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874433,1042,1,2,85,31,1c7dv8ays675v9kp6a04sd8pq,1,62.5,92.7,2025-05-25T14:52:46.881Z,2025-05-25T14:52:50Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749989297,212,13.5,5749989299,213,4.17,5749989291,56,Center,5749989293,140,55.8,5749989295,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874449,1043,1,2,85,35,1c7dv8ays675v9kp6a04sd8pq,1,55.8,75.7,2025-05-25T14:52:50.128Z,2025-05-25T14:52:54Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749989377,56,Center,5749989381,141,45.2,5749989383,212,20.8,5749989379,140,55.1,5749989385,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874459,1044,1,2,85,38,1c7dv8ays675v9kp6a04sd8pq,1,57.7,36.1,2025-05-25T14:52:54.016Z,2025-05-25T14:52:56Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749989435,56,Center,5749989441,212,21.9,5749989443,213,0.08,5749989437,140,78.5,5749989439,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874477,1045,1,2,85,40,1c7dv8ays675v9kp6a04sd8pq,1,78.5,38.8,2025-05-25T14:52:55.985Z,2025-05-25T14:53:00Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5749989545,56,Right,5749989549,141,15.9,5749989553,213,4.30,5749989547,140,72.1,5749989551,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874493,1046,1,2,85,44,1c7dv8ays675v9kp6a04sd8pq,1,67.9,18.8,2025-05-25T14:53:00.112Z,2025-05-25T14:53:03Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749989661,1,,5749989657,212,33.0,5749989655,141,67.3,5749989653,140,69.5,5749989659,213,1.52,5749989651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874513,1047,1,2,85,47,1c7dv8ays675v9kp6a04sd8pq,0,69.5,67.3,2025-05-25T14:53:03.105Z,2025-05-25T14:53:05Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5749989727,213,6.23,5749989719,56,Center,5749989721,140,92.0,5749989723,141,65.5,5749989725,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874519,679,12,2,85,50,duspptyvnr5kpx2iko5gerhnz,1,3.3,31.5,2025-05-25T14:53:05.652Z,2025-05-25T14:53:07Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5749989755,141,10.0,5749989773,167,,5749989759,213,4.41,5749989753,140,0.0,5749989751,56,Back,5749989757,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874523,680,6,2,85,51,duspptyvnr5kpx2iko5gerhnz,0,2.6,19.8,2025-05-25T14:53:06.700Z,2025-05-25T14:53:12Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5749989797,73,,5749989795,56,Back,5749989811,233,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874529,1048,6,2,85,51,1c7dv8ays675v9kp6a04sd8pq,1,97.4,80.2,2025-05-25T14:53:06.700Z,2025-05-25T15:25:11Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5749989805,233,680,5749989803,73,,5749989801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874625,1050,1,2,86,12,1c7dv8ays675v9kp6a04sd8pq,1,99.6,99.5,2025-05-25T14:53:27.217Z,2025-05-25T15:15:01Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5749990305,56,Left,5749990303,6,,5749990309,141,92.8,5749990313,213,3.41,5749990311,212,17.2,5749990307,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874643,1051,1,2,86,14,1c7dv8ays675v9kp6a04sd8pq,1,85.0,92.0,2025-05-25T14:53:29.232Z,2025-05-25T14:53:33Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749990389,141,67.9,5749990385,56,Center,5749990393,213,4.20,5749990391,212,18.8,5749990387,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874647,1052,1,2,86,17,1c7dv8ays675v9kp6a04sd8pq,1,75.6,65.8,2025-05-25T14:53:33.104Z,2025-05-25T15:18:12Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,1.0,,5750096945,154,,5749990425,141,67.0,5749990423,140,89.1,5749990429,213,0.06,5749990421,56,Center,5749990427,212,14.2,5750096943,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
