id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812659359,784,1,2,68,13,8eab5wbcnttsiosd1o8c71gmk,1,85.4,12.3,2025-05-10T15:25:20.940Z,2025-05-10T15:25:22Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5715630557,212,5.7,5715630553,140,86.2,5715630551,56,Right,5715630559,213,4.86,5715630555,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659375,785,1,2,68,14,8eab5wbcnttsiosd1o8c71gmk,1,86.2,4.0,2025-05-10T15:25:21.900Z,2025-05-10T15:25:23Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5715630671,212,8.4,5715630665,56,Right,5715630673,213,2.91,5715630669,141,6.8,5715630667,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659447,786,1,2,68,15,8eab5wbcnttsiosd1o8c71gmk,1,78.4,6.8,2025-05-10T15:25:23.052Z,2025-05-10T15:25:26Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5715631085,212,8.2,5715631079,140,71.1,5715631081,141,11.0,5715631089,213,2.78,5715631077,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659501,787,1,2,68,18,8eab5wbcnttsiosd1o8c71gmk,0,71.6,11.7,2025-05-10T15:25:25.980Z,2025-05-10T15:25:27Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715631411,213,0.75,5715631399,2,,5715631405,140,88.4,5715631409,212,24.2,5715631401,155,,5715631407,141,36.1,5715631403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659527,573,12,2,68,20,3ptum5fjcgw51mqui0gu6uuf4,1,12.9,65.7,2025-05-10T15:25:28.284Z,2025-05-10T15:25:29Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5715631559,15,,5715631541,141,87.8,5715631531,56,Back,5715631547,213,1.74,5715631537,140,10.4,5715631543,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659653,788,1,2,68,26,8eab5wbcnttsiosd1o8c71gmk,0,96.6,13.4,2025-05-10T15:25:34.157Z,2025-05-10T15:25:40Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5715632265,213,1.50,5715632285,236,,5715632259,140,96.7,5715632257,56,Right,5715632253,2,,5715632287,233,574,5715632263,212,1.4,5715632261,141,15.5,5715632291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659631,574,12,2,68,26,3ptum5fjcgw51mqui0gu6uuf4,1,6.9,83.5,2025-05-10T15:25:34.257Z,2025-05-10T15:25:36Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5715632149,56,Back,5715632147,185,,5715632299,233,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659647,575,6,2,68,27,3ptum5fjcgw51mqui0gu6uuf4,0,5.6,84.0,2025-05-10T15:25:34.926Z,2025-05-10T15:25:40Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5715632325,73,,5715632485,233,789,5715632323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812659667,789,6,2,68,27,8eab5wbcnttsiosd1o8c71gmk,1,94.4,16.0,2025-05-10T15:25:34.926Z,2025-05-10T15:46:53Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5715632401,75,,5715632441,233,575,5715632399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660009,790,1,2,68,45,8eab5wbcnttsiosd1o8c71gmk,0,99.5,0.5,2025-05-10T15:25:53.662Z,2025-05-10T15:25:55Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715634565,56,Center,5715634577,213,1.83,5715634573,212,28.8,5715634557,155,,5715634551,2,,5715634555,6,,5715634561,224,,5715634569,141,41.5,5715634567,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660041,576,12,2,68,48,3ptum5fjcgw51mqui0gu6uuf4,1,9.1,57.3,2025-05-10T15:25:56.347Z,2025-05-10T15:33:02Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5715634747,56,Back,5715634749,140,29.3,5715634753,212,28.3,5715634785,15,,5715634751,141,29.8,5715634755,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660067,791,15,2,68,49,8eab5wbcnttsiosd1o8c71gmk,1,82.1,66.1,2025-05-10T15:25:56.964Z,2025-05-10T15:58:04Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715645091,103,19,5715870255,233,656,5715645087,102,51.5,5715634881,18,,5715645101,458,,5715645109,82,,5715634883,56,Center,5715645117,146,83.8,5715705985,25,,5715645125,147,64.7,5715645081,20,5715645131,231,5715645129,230,5715705997,215,,5715705989,78,,,,,,,,,,,98.0,53.6,,,,
2812681481,656,10,2,68,49,3ptum5fjcgw51mqui0gu6uuf4,1,16.2,35.3,2025-05-10T15:25:57.064Z,2025-05-10T15:58:04Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715869469,94,,5715869513,233,791,5715869471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674125,900,43,2,68,50,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-10T15:25:58.799Z,2025-05-10T15:55:54Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5715711513,94,0,5715860217,144,10,5715711515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660123,577,12,2,68,51,3ptum5fjcgw51mqui0gu6uuf4,1,11.0,50.1,2025-05-10T15:25:59.421Z,2025-05-10T15:33:12Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5715635239,140,36.8,5715635241,141,69.1,5715635243,212,30.0,5715635237,56,Back,5715635245,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660193,792,1,2,68,55,8eab5wbcnttsiosd1o8c71gmk,1,49.6,29.1,2025-05-10T15:26:03.567Z,2025-05-10T15:26:06Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5715635601,213,2.70,5715635595,140,36.7,5715635597,141,38.6,5715635593,56,Back,5715635599,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660261,793,1,2,68,58,8eab5wbcnttsiosd1o8c71gmk,1,36.7,38.6,2025-05-10T15:26:06.012Z,2025-05-10T15:26:09Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715636007,1,,5715636003,212,37.3,5715635999,140,68.1,5715635997,56,Right,5715636001,141,12.9,5715635995,155,,5715636005,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660317,794,1,2,69,1,8eab5wbcnttsiosd1o8c71gmk,0,75.7,15.3,2025-05-10T15:26:09.259Z,2025-05-10T15:26:12Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715636315,140,91.0,5715636325,212,31.0,5715636307,155,,5715636303,2,,5715636319,141,54.3,5715636311,56,Center,5715636329,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660377,578,12,2,69,4,3ptum5fjcgw51mqui0gu6uuf4,1,8.4,48.8,2025-05-10T15:26:12.460Z,2025-05-10T15:26:15Z,b7594v117himyndjrpkval8us,E. Okereke,,,5715636599,141,4.9,5715636597,140,13.4,5715636595,56,Back,5715636601,212,30.3,5715636651,15,,5715636603,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812660503,795,1,2,69,11,8eab5wbcnttsiosd1o8c71gmk,1,93.7,82.3,2025-05-10T15:26:19.182Z,2025-05-10T15:27:16Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,1.0,5715637213,2,,5715637217,56,Center,5715637219,140,92.0,5715637225,213,4.60,5715644305,22,,5715637221,141,59.1,5715644301,210,16,5715637223,212,15.9,5715644303,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812661007,796,16,2,69,30,8eab5wbcnttsiosd1o8c71gmk,1,92.0,54.2,2025-05-10T15:26:37.885Z,2025-05-10T15:36:24Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715644417,103,3.8,5715644439,375,69:29.485,5715644407,154,,5715644435,374,2025-05-10 16:26:37.353,5715644411,55,795,5715639591,17,,5715644401,20,,5715644431,231,52.5,5715644423,328,,5715644429,230,99.4,5715644419,214,5715639587,22,5715644405,29,5715644403,78,,5715644409,133,5715644415,102,50.5,5715639595,56,Center,,,,,,,,,,
2812662263,579,1,2,70,15,3ptum5fjcgw51mqui0gu6uuf4,1,50.0,49.9,2025-05-10T15:27:23.804Z,2025-05-10T15:59:08Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715872879,189,,5715646161,141,53.0,5715646163,212,19.5,5715646167,279,G,5715646165,213,3.03,5715646157,56,Back,5715646159,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662277,580,1,2,70,16,3ptum5fjcgw51mqui0gu6uuf4,0,33.3,45.2,2025-05-10T15:27:24.704Z,2025-05-10T15:59:28Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5715874357,157,,5715874359,56,Center,5715874365,212,32.5,5715874369,1,,5715874361,140,62.7,5715874363,141,60.1,5715874367,213,0.32,5715874599,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662313,797,1,2,70,18,8eab5wbcnttsiosd1o8c71gmk,1,34.3,39.1,2025-05-10T15:27:26.702Z,2025-05-10T15:59:46Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715646385,140,53.6,5715646945,189,,5715646395,1,,5715646391,213,0.18,5715646389,212,20.6,5715646381,157,,5715646383,56,Center,5715646387,141,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812704183,1098,1,2,70,19,8eab5wbcnttsiosd1o8c71gmk,1,53.5,45.4,2025-05-10T15:27:26.868Z,2025-05-10T16:00:11Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715875963,168,,5715875967,140,54.9,5715875961,3,,5715875969,141,50.3,5715875973,213,1.16,5715875965,56,Center,5715875971,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662323,798,61,2,70,19,8eab5wbcnttsiosd1o8c71gmk,0,55.7,59.7,2025-05-10T15:27:27.244Z,2025-05-10T15:59:34Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5715646435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662285,581,1,2,70,19,3ptum5fjcgw51mqui0gu6uuf4,1,43.9,36.2,2025-05-10T15:27:27.838Z,2025-05-10T16:00:36Z,b7594v117himyndjrpkval8us,E. Okereke,,,5715877985,213,5.41,5715877979,140,48.7,5715877977,56,Back,5715877983,212,7.8,5715877981,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662291,582,1,2,70,20,3ptum5fjcgw51mqui0gu6uuf4,1,46.4,23.3,2025-05-10T15:27:27.998Z,2025-05-10T16:00:54Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5715879347,141,33.6,5715879343,56,Center,5715879349,212,10.5,5715879353,213,0.73,5715879345,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662375,583,1,2,70,21,3ptum5fjcgw51mqui0gu6uuf4,1,57.4,30.9,2025-05-10T15:27:29.836Z,2025-05-10T15:27:31Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5715646689,141,37.9,5715646687,140,45.4,5715646685,56,Back,5715646693,213,2.78,5715646691,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662427,584,1,2,70,23,3ptum5fjcgw51mqui0gu6uuf4,1,44.5,37.4,2025-05-10T15:27:31.084Z,2025-05-10T15:27:33Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715646989,141,46.4,5715646987,140,32.8,5715646985,56,Back,5715646993,213,2.68,5715646991,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662487,585,1,2,70,25,3ptum5fjcgw51mqui0gu6uuf4,1,32.3,46.7,2025-05-10T15:27:33.229Z,2025-05-10T15:27:35Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5715647343,141,39.4,5715647333,56,Back,5715647349,213,5.48,5715647339,140,36.9,5715647345,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662579,586,1,2,70,27,3ptum5fjcgw51mqui0gu6uuf4,1,44.6,56.0,2025-05-10T15:27:35.676Z,2025-05-10T15:27:38Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715647817,56,Back,5715647821,141,87.7,5715647829,213,1.43,5715647819,140,47.5,5715647825,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662671,587,1,2,70,30,3ptum5fjcgw51mqui0gu6uuf4,1,48.1,88.3,2025-05-10T15:27:38.332Z,2025-05-10T15:27:41Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5715648225,212,15.4,5715648219,56,Left,5715648223,141,94.2,5715648221,140,62.3,5715648229,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662871,588,1,2,70,33,3ptum5fjcgw51mqui0gu6uuf4,1,72.4,92.9,2025-05-10T15:27:40.925Z,2025-05-10T15:27:46Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5715649151,213,4.19,5715649145,140,65.7,5715649149,212,14.1,5715649147,141,75.0,5715649143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812662987,589,1,2,70,38,3ptum5fjcgw51mqui0gu6uuf4,1,80.5,73.8,2025-05-10T15:27:46.781Z,2025-05-10T15:27:50Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715649725,212,15.2,5715649719,140,92.1,5715649723,141,87.2,5715649727,213,0.64,5715649717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812663221,590,1,2,70,42,3ptum5fjcgw51mqui0gu6uuf4,1,89.6,87.1,2025-05-10T15:27:50.045Z,2025-05-10T15:27:57Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5715650819,1,,5715650811,140,77.8,5715650813,141,20.1,5715650817,213,4.45,5715650807,196,,5715650809,56,Right,5715650815,212,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812663441,591,1,2,70,49,3ptum5fjcgw51mqui0gu6uuf4,1,76.1,22.8,2025-05-10T15:27:57.053Z,2025-05-10T15:28:02Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5715651821,141,75.1,5715651823,212,41.5,5715651827,1,,5715651815,155,,5715651813,2,,5715651817,56,Center,5715651819,140,96.4,5715651825,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812663585,592,1,2,70,50,3ptum5fjcgw51mqui0gu6uuf4,0,97.9,74.5,2025-05-10T15:27:58.845Z,2025-05-10T15:29:22Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5715652463,141,52.7,5715652467,213,4.57,5715652461,140,95.9,5715652457,56,Center,5715652455,155,,5715652465,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812663389,799,11,2,70,51,8eab5wbcnttsiosd1o8c71gmk,0,0.6,46.7,2025-05-10T15:27:59.484Z,2025-05-10T15:28:53Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715651621,88,,5715651619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812664361,801,51,2,70,52,8eab5wbcnttsiosd1o8c71gmk,1,0.6,46.7,2025-05-10T15:28:00.389Z,2025-05-10T16:01:10Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715661373,170,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812664287,593,16,2,70,53,3ptum5fjcgw51mqui0gu6uuf4,1,96.1,51.1,2025-05-10T15:28:01.390Z,2025-05-10T16:05:37Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715661699,76,,5715661713,280,PASS_LOST,5715655735,22,,5715661705,214,,5715661703,103,17.7,5715655739,16,,5715661709,230,98.1,5715661715,281,4zizd9804wk2k5v0l7ph0u0kq,5715657083,15,,5715657089,374,2025-05-10 16:28:01.140,5715661711,231,5715657093,375,5715657087,328,5715661701,102,52.1,5715880959,468,5715661717,282,3ptum5fjcgw51mqui0gu6uuf4,5715655741,56,Center,5715661707,458,,52.5,,70:53.272,801,5715661721,472,592
2812666413,594,18,2,71,59,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-10T15:29:07.542Z,2025-05-10T15:30:15Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5715665961,59,20,5715665957,42,,5715666027,55,595,5715665959,44,Midfielder,5715670523,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666419,595,19,2,71,59,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-10T15:29:07.543Z,2025-05-10T15:31:33Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5715666735,293,5,5715665981,145,4,5715665987,55,594,5715665983,59,43,5715665985,44,Midfielder,5715665977,42,,5715679691,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812665847,802,1,2,72,2,8eab5wbcnttsiosd1o8c71gmk,1,50.1,50.0,2025-05-10T15:29:10.253Z,2025-05-10T15:29:16Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5715662909,212,13.4,5715662901,56,Back,5715662903,140,37.6,5715662907,141,46.1,5715662913,279,G,5715662911,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812665999,803,1,2,72,8,8eab5wbcnttsiosd1o8c71gmk,1,40.2,35.7,2025-05-10T15:29:16.621Z,2025-05-10T15:29:22Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715663677,141,22.4,5715663681,213,5.17,5715663673,56,Back,5715663679,212,10.1,5715663675,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666125,804,1,2,72,14,8eab5wbcnttsiosd1o8c71gmk,1,57.9,25.2,2025-05-10T15:29:22.173Z,2025-05-10T15:29:28Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5715664313,141,43.4,5715664317,213,1.72,5715664311,140,56.1,5715664309,56,Center,5715664315,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666261,805,1,2,72,20,8eab5wbcnttsiosd1o8c71gmk,1,64.6,26.5,2025-05-10T15:29:27.885Z,2025-05-10T15:29:34Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715665101,141,10.0,5715665099,140,81.0,5715665097,56,Right,5715665103,212,20.6,5715665105,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666313,806,1,2,72,26,8eab5wbcnttsiosd1o8c71gmk,1,84.3,11.0,2025-05-10T15:29:34.125Z,2025-05-10T15:29:36Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5715665421,56,Center,5715665429,141,33.3,5715665431,212,18.7,5715665425,140,73.9,5715665433,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666407,807,1,2,72,28,8eab5wbcnttsiosd1o8c71gmk,1,72.3,37.4,2025-05-10T15:29:36.349Z,2025-05-10T15:29:39Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715665915,140,70.7,5715665925,212,8.8,5715665929,213,1.76,5715665921,141,50.1,5715665913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666437,808,1,2,72,31,8eab5wbcnttsiosd1o8c71gmk,1,69.8,49.7,2025-05-10T15:29:39.213Z,2025-05-10T15:29:41Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715666101,212,5.4,5715666099,141,45.8,5715666103,213,3.65,5715666097,140,65.3,5715666095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666483,809,1,2,72,32,8eab5wbcnttsiosd1o8c71gmk,1,65.3,45.8,2025-05-10T15:29:40.638Z,2025-05-10T15:29:42Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715666305,141,29.8,5715666301,56,Center,5715666309,213,4.55,5715666303,140,63.6,5715666307,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666555,810,1,2,72,34,8eab5wbcnttsiosd1o8c71gmk,1,63.1,28.0,2025-05-10T15:29:42.204Z,2025-05-10T15:29:45Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715666655,213,0.21,5715666649,140,69.4,5715666647,56,Center,5715666651,141,30.1,5715666653,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666631,811,1,2,72,36,8eab5wbcnttsiosd1o8c71gmk,1,70.0,25.6,2025-05-10T15:29:44.349Z,2025-05-10T15:39:21Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715666983,212,17.9,5715666981,141,8.3,5715666979,140,82.9,5715666977,56,Right,5715666985,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666761,812,61,2,72,39,8eab5wbcnttsiosd1o8c71gmk,0,86.8,24.4,2025-05-10T15:29:47.261Z,2025-05-10T15:39:45Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5715667619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666791,596,12,2,72,43,3ptum5fjcgw51mqui0gu6uuf4,1,20.2,77.8,2025-05-10T15:29:51.116Z,2025-05-10T15:34:55Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5715667803,141,79.4,5715667811,213,0.05,5715667807,212,23.4,5715667801,140,42.5,5715667799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812666959,813,1,2,72,47,8eab5wbcnttsiosd1o8c71gmk,1,58.2,29.5,2025-05-10T15:29:55.581Z,2025-05-10T15:29:59Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715668571,56,Center,5715668579,213,1.66,5715668573,140,56.9,5715668577,212,15.8,5715668575,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812667001,814,1,2,72,51,8eab5wbcnttsiosd1o8c71gmk,1,63.9,61.4,2025-05-10T15:29:59.069Z,2025-05-10T15:39:59Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715668843,56,Center,5715668847,141,68.5,5715668849,212,5.9,5715668845,140,67.2,5715668851,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812667053,815,1,2,72,53,8eab5wbcnttsiosd1o8c71gmk,1,67.2,68.5,2025-05-10T15:30:01.149Z,2025-05-10T15:30:03Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5715669121,141,62.4,5715669117,56,Center,5715669123,212,7.7,5715669119,140,61.0,5715669125,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812667121,816,1,2,72,57,8eab5wbcnttsiosd1o8c71gmk,1,61.0,62.4,2025-05-10T15:30:05.149Z,2025-05-10T15:30:06Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715669451,56,Center,5715669459,213,5.17,5715669457,212,5.5,5715669453,140,63.3,5715669455,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812667153,817,1,2,72,58,8eab5wbcnttsiosd1o8c71gmk,1,63.3,55.1,2025-05-10T15:30:06.029Z,2025-05-10T15:30:07Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715669601,212,7.7,5715669599,141,65.4,5715669603,213,1.99,5715669597,140,60.3,5715669595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812667195,818,1,2,72,59,8eab5wbcnttsiosd1o8c71gmk,0,60.3,65.4,2025-05-10T15:30:07.407Z,2025-05-10T15:30:09Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715669789,213,0.45,5715669781,56,Left,5715669783,140,90.4,5715669787,212,35.1,5715669791,1,,5715669779,155,,5715669785,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812667261,819,61,2,73,4,8eab5wbcnttsiosd1o8c71gmk,0,92.7,96.8,2025-05-10T15:30:11.910Z,2025-05-10T15:30:47Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5715670153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812667267,597,5,2,73,4,3ptum5fjcgw51mqui0gu6uuf4,1,6.2,-1.6,2025-05-10T15:30:12.638Z,2025-05-10T15:30:14Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5715670259,233,820,5715670169,56,Back,5715670171,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
