id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/15/value
2796376205,875,3,2,81,1,3ptum5fjcgw51mqui0gu6uuf4,1,71.8,75.2,2025-04-05T15:39:51.470Z,2025-04-05T16:14:39Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625842535,56,Center,5625842571,233,684,5625842537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376385,876,1,2,81,2,3ptum5fjcgw51mqui0gu6uuf4,1,70.5,76.4,2025-04-05T15:39:52.558Z,2025-04-05T15:39:56Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625843483,140,73.2,5625843479,56,Left,5625843493,213,1.34,5625843487,141,94.4,5625843489,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376433,877,1,2,81,6,3ptum5fjcgw51mqui0gu6uuf4,1,72.4,93.8,2025-04-05T15:39:56.614Z,2025-04-05T15:39:57Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5625843737,213,5.74,5625843731,140,85.5,5625843729,56,Left,5625843735,212,16.0,5625843733,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376475,878,1,2,81,7,3ptum5fjcgw51mqui0gu6uuf4,0,85.5,81.7,2025-04-05T15:39:57.647Z,2025-04-05T15:39:59Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625844023,140,94.3,5625844025,141,90.6,5625844029,213,0.58,5625844021,56,Left,5625844027,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376567,685,12,2,81,9,7efqk7uh63928il0yffxijnv7,1,10.7,11.6,2025-04-05T15:39:59.795Z,2025-04-05T15:40:02Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625844459,140,17.6,5625844471,213,5.38,5625844469,212,11.7,5625844549,167,,5625844453,56,Back,5625844465,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376583,686,5,2,81,9,7efqk7uh63928il0yffxijnv7,0,20.0,-1.7,2025-04-05T15:39:59.983Z,2025-04-05T15:40:07Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625844495,56,Back,5625844617,233,879,5625844497,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376523,879,5,2,81,9,3ptum5fjcgw51mqui0gu6uuf4,1,80.0,101.7,2025-04-05T15:39:59.983Z,2025-04-05T15:40:06Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625844259,347,,5625844595,233,686,5625844255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376901,880,1,2,81,18,3ptum5fjcgw51mqui0gu6uuf4,1,78.0,100.0,2025-04-05T15:40:08.830Z,2025-04-05T15:40:10Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5625846053,212,7.8,5625846055,213,3.98,5625846049,140,73.0,5625846045,107,,5625846051,141,93.5,5625846047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796376989,881,1,2,81,19,3ptum5fjcgw51mqui0gu6uuf4,1,73.0,93.5,2025-04-05T15:40:10.087Z,2025-04-05T15:40:12Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625846519,212,3.4,5625846511,140,75.2,5625846515,141,97.2,5625846505,56,Left,5625846525,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377127,882,1,2,81,21,3ptum5fjcgw51mqui0gu6uuf4,1,71.7,92.6,2025-04-05T15:40:12.151Z,2025-04-05T15:40:16Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5625847409,56,Left,5625847411,140,61.7,5625847415,212,10.6,5625847413,141,90.2,5625847417,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377157,883,1,2,81,26,3ptum5fjcgw51mqui0gu6uuf4,0,63.1,90.0,2025-04-05T15:40:16.230Z,2025-04-05T15:40:17Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625847557,212,27.2,5625847551,56,Center,5625847559,213,5.50,5625847555,141,61.8,5625847553,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377291,687,12,2,81,28,7efqk7uh63928il0yffxijnv7,1,18.7,41.6,2025-04-05T15:40:18.595Z,2025-04-05T15:40:40Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625848203,212,16.4,5625848199,140,34.2,5625848197,56,Back,5625848201,141,44.3,5625848207,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377423,689,1,2,81,30,7efqk7uh63928il0yffxijnv7,1,38.4,45.8,2025-04-05T15:40:20.474Z,2025-04-05T15:40:23Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5625848917,140,47.9,5625848921,212,17.0,5625848919,141,25.5,5625848915,56,Back,5625848923,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377489,690,1,2,81,33,7efqk7uh63928il0yffxijnv7,1,51.0,20.6,2025-04-05T15:40:23.770Z,2025-04-05T15:40:25Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5625849259,213,4.46,5625849251,140,48.0,5625849249,56,Back,5625849257,212,12.4,5625849253,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377673,691,1,2,81,35,7efqk7uh63928il0yffxijnv7,0,42.7,3.5,2025-04-05T15:40:25.794Z,2025-04-05T15:40:34Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5625850357,56,Right,5625850361,141,0.0,5625850359,140,57.6,5625850365,213,6.08,5625850363,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377791,692,5,2,81,37,7efqk7uh63928il0yffxijnv7,0,55.6,-1.8,2025-04-05T15:40:28.024Z,2025-04-05T15:41:24Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5625860705,233,884,5625851089,56,Right,5625851093,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377575,884,5,2,81,37,3ptum5fjcgw51mqui0gu6uuf4,1,44.4,101.8,2025-04-05T15:40:28.024Z,2025-04-05T15:41:24Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625860671,233,692,5625849811,56,Back,5625849813,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796377813,885,1,2,81,45,3ptum5fjcgw51mqui0gu6uuf4,1,41.6,100.0,2025-04-05T15:40:35.270Z,2025-04-05T15:40:37Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5625851239,56,Back,5625851247,212,12.3,5625851243,140,30.9,5625851245,141,93.6,5625851249,213,3.57,5625851233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796378035,886,1,2,81,46,3ptum5fjcgw51mqui0gu6uuf4,1,30.8,95.7,2025-04-05T15:40:36.911Z,2025-04-05T15:40:44Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625852489,213,4.29,5625852481,56,Back,5625852487,212,16.3,5625852483,140,24.4,5625852485,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796378183,887,1,2,81,54,3ptum5fjcgw51mqui0gu6uuf4,1,34.7,50.3,2025-04-05T15:40:44.318Z,2025-04-05T15:40:47Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625853179,56,Back,5625853191,212,21.1,5625853195,213,1.05,5625853181,140,44.7,5625853187,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796378291,888,1,2,81,57,3ptum5fjcgw51mqui0gu6uuf4,1,52.2,77.6,2025-04-05T15:40:47.528Z,2025-04-05T15:40:52Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625853833,56,Left,5625853835,140,89.2,5625853841,213,0.04,5625853837,141,79.9,5625853829,155,,5625853839,212,38.9,5625853847,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796378303,889,61,2,82,1,3ptum5fjcgw51mqui0gu6uuf4,0,89.5,78.7,2025-04-05T15:40:51.902Z,2025-04-05T15:40:52Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625853917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796378447,694,1,2,82,4,7efqk7uh63928il0yffxijnv7,0,16.4,3.1,2025-04-05T15:40:55.010Z,2025-04-05T15:40:55Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625854747,157,,5625854751,140,43.9,5625854761,213,0.16,5625854753,141,10.1,5625854763,1,,5625854757,212,29.3,5625854749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796378787,891,1,2,82,10,3ptum5fjcgw51mqui0gu6uuf4,1,61.4,88.3,2025-04-05T15:41:01.191Z,2025-04-05T15:41:04Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625856473,212,19.0,5625856475,213,4.39,5625856471,141,61.8,5625856469,140,55.6,5625856467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796378909,892,1,2,82,14,3ptum5fjcgw51mqui0gu6uuf4,1,53.7,56.9,2025-04-05T15:41:04.311Z,2025-04-05T15:41:07Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625857119,56,Center,5625857121,140,54.3,5625857127,213,1.49,5625857123,141,68.4,5625857125,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379133,893,1,2,82,18,3ptum5fjcgw51mqui0gu6uuf4,1,60.5,73.6,2025-04-05T15:41:08.992Z,2025-04-05T15:41:13Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625858283,212,40.6,5625858279,140,96.9,5625858287,213,0.34,5625858277,56,Left,5625858289,1,,5625858281,141,93.6,5625858275,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379209,894,1,2,82,19,3ptum5fjcgw51mqui0gu6uuf4,0,96.9,93.6,2025-04-05T15:41:09.200Z,2025-04-05T15:58:49Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5625858747,212,22.4,5625858721,2,,5625858751,213,4.26,5625858731,56,Center,5625858743,141,64.0,5625858737,140,87.6,5625858725,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379241,695,61,2,82,20,7efqk7uh63928il0yffxijnv7,0,13.0,36.4,2025-04-05T15:41:11.163Z,2025-04-05T15:58:56Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625858879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379355,895,13,2,82,21,3ptum5fjcgw51mqui0gu6uuf4,1,85.0,44.2,2025-04-05T15:41:11.471Z,2025-04-05T16:00:28Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5626034333,231,50.5,5625859457,22,,5626032579,72,,5626034319,328,,5626034327,146,97.2,5626034329,147,82.7,5626034331,230,98.9,5626034317,103,22.2,5626034323,458,5626034325,153,5625859465,56,5626034313,73,,5625859461,17,,5626034315,102,83.5,5626034321,391,,,,,,Center,
2796379437,696,43,2,82,31,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-05T15:41:21.204Z,2025-04-05T15:58:28Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5625860007,56,Back,5625860013,346,0,5626030015,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379495,896,43,2,82,31,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-05T15:41:21.204Z,2025-04-05T15:58:26Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625860301,56,Center,5625860461,233,696,5625860305,346,0,5626029897,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379679,697,1,2,82,34,7efqk7uh63928il0yffxijnv7,0,4.3,12.7,2025-04-05T15:41:25.020Z,2025-04-05T15:59:46Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625861265,213,0.59,5626035713,189,,5625861263,212,29.4,5625861257,56,Back,5625861267,1,,5626034979,157,,5625861259,140,27.6,5625861261,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,
2796379687,897,1,2,82,36,3ptum5fjcgw51mqui0gu6uuf4,1,61.6,69.4,2025-04-05T15:41:26.319Z,2025-04-05T15:41:28Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625861313,213,3.56,5625861303,140,52.7,5625861311,212,10.2,5625861299,56,Center,5625861307,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379849,898,1,2,82,37,3ptum5fjcgw51mqui0gu6uuf4,1,55.7,65.1,2025-04-05T15:41:28.070Z,2025-04-05T15:41:32Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625862297,141,67.0,5625862293,56,Center,5625862295,140,65.9,5625862299,212,10.8,5625862301,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796379953,899,1,2,82,43,3ptum5fjcgw51mqui0gu6uuf4,1,64.8,56.9,2025-04-05T15:41:33.255Z,2025-04-05T15:41:35Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625862879,213,0.23,5625862861,56,Center,5625862877,212,8.5,5625862867,140,72.7,5625862873,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380019,900,1,2,82,44,3ptum5fjcgw51mqui0gu6uuf4,1,72.7,59.7,2025-04-05T15:41:35.182Z,2025-04-05T16:00:46Z,1nysj6xb60fhhjhtle8pakbo4,A. Lundberg,,,5625863271,140,69.6,5625863269,56,Center,5625863277,213,4.45,5625863273,141,42.2,5626039885,156,,5625863275,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380041,901,1,2,82,46,3ptum5fjcgw51mqui0gu6uuf4,0,69.6,42.2,2025-04-05T15:41:36.863Z,2025-04-05T16:01:16Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5626041941,155,,5625863391,141,45.4,5625863389,140,84.4,5625863397,213,0.14,5625863395,212,15.7,5625863387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380111,698,43,2,82,48,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-05T15:41:38.715Z,2025-04-05T15:41:59Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625863777,285,0,5625868053,144,45,5625863775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380121,699,61,2,82,49,7efqk7uh63928il0yffxijnv7,0,19.8,64.9,2025-04-05T15:41:39.523Z,2025-04-05T15:57:30Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625863823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380209,902,1,2,82,51,3ptum5fjcgw51mqui0gu6uuf4,0,92.4,30.6,2025-04-05T15:41:41.575Z,2025-04-05T15:41:42Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5625864237,56,Right,5625864249,213,4.51,5625864241,141,19.8,5625864239,140,91.0,5625864245,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380249,700,8,2,82,52,7efqk7uh63928il0yffxijnv7,1,15.0,85.0,2025-04-05T15:41:42.900Z,2025-04-05T15:41:43Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5625864457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380495,702,1,2,82,54,7efqk7uh63928il0yffxijnv7,1,6.7,84.4,2025-04-05T15:41:44.819Z,2025-04-05T15:41:49Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5625865887,212,15.9,5625865885,141,91.1,5625865879,155,,5625865883,140,21.2,5625865881,56,Back,5625865889,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380521,703,3,2,82,58,7efqk7uh63928il0yffxijnv7,0,23.2,91.7,2025-04-05T15:41:49.006Z,2025-04-05T16:14:30Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625866247,233,903,5625866023,56,Back,5625866027,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380509,903,7,2,82,58,3ptum5fjcgw51mqui0gu6uuf4,1,76.8,8.3,2025-04-05T15:41:49.007Z,2025-04-05T16:14:29Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625865955,56,Right,5625866177,233,703,5625865959,286,,5625865951,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380711,704,5,2,82,59,7efqk7uh63928il0yffxijnv7,1,23.2,101.6,2025-04-05T15:41:49.792Z,2025-04-05T15:42:59Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625867057,56,Back,5625867061,347,,5625871313,233,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796380537,904,5,2,82,59,3ptum5fjcgw51mqui0gu6uuf4,0,76.8,-1.6,2025-04-05T15:41:49.792Z,2025-04-05T15:43:00Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625866119,347,,5625866115,56,Right,5625871347,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796381543,705,1,2,83,25,7efqk7uh63928il0yffxijnv7,1,18.5,100.0,2025-04-05T15:42:15.674Z,2025-04-05T15:42:18Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625871751,107,,5625871759,212,32.4,5625871761,213,6.07,5625871757,141,92.1,5625871753,56,Back,5625871763,1,,5625871755,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796381525,905,43,2,83,27,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-05T15:42:17.967Z,2025-04-05T15:42:26Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625871689,56,Back,5625873559,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796381681,706,1,2,83,28,7efqk7uh63928il0yffxijnv7,1,48.7,92.1,2025-04-05T15:42:18.524Z,2025-04-05T15:42:33Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625872559,3,,5625872561,168,,5625872581,212,19.8,5625872583,213,0.07,5625872579,141,94.2,5625872563,56,Left,5625872565,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796381985,707,61,2,83,28,7efqk7uh63928il0yffxijnv7,0,67.2,95.0,2025-04-05T15:42:18.551Z,2025-04-05T15:56:33Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5625874311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382033,708,5,2,83,29,7efqk7uh63928il0yffxijnv7,0,68.0,101.6,2025-04-05T15:42:19.999Z,2025-04-05T15:43:00Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5625880699,233,906,5625874517,347,,5625874515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796381591,906,5,2,83,29,3ptum5fjcgw51mqui0gu6uuf4,1,32.0,-1.6,2025-04-05T15:42:19.999Z,2025-04-05T15:43:00Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625872053,347,,5625872051,56,Back,5625880615,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382143,907,1,2,83,40,3ptum5fjcgw51mqui0gu6uuf4,0,26.2,0.0,2025-04-05T15:42:30.727Z,2025-04-05T15:42:32Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5625875025,141,35.4,5625875035,213,1.09,5625875011,107,,5625875019,140,38.9,5625875041,1,,5625875015,56,Back,5625875031,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382307,709,8,2,83,46,7efqk7uh63928il0yffxijnv7,1,68.9,64.2,2025-04-05T15:42:36.749Z,2025-04-05T15:42:36Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5625875861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382415,908,1,2,83,48,3ptum5fjcgw51mqui0gu6uuf4,1,45.9,59.4,2025-04-05T15:42:38.215Z,2025-04-05T15:42:40Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625876427,212,28.0,5625876409,56,Left,5625876421,141,92.3,5625876431,213,0.93,5625876415,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382573,909,1,2,83,49,3ptum5fjcgw51mqui0gu6uuf4,1,61.4,91.5,2025-04-05T15:42:40.087Z,2025-04-05T15:42:44Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5625877309,213,0.20,5625877301,212,14.0,5625877291,56,Left,5625877297,141,95.7,5625877293,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382589,710,45,2,83,53,7efqk7uh63928il0yffxijnv7,0,31.9,11.3,2025-04-05T15:42:44.027Z,2025-04-05T16:14:41Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5625877385,285,,5625877747,233,910,5625877383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382651,910,3,2,83,53,3ptum5fjcgw51mqui0gu6uuf4,1,68.1,88.7,2025-04-05T15:42:44.027Z,2025-04-05T16:14:40Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5625877655,286,,5625877713,233,710,5625877651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382825,911,1,2,83,55,3ptum5fjcgw51mqui0gu6uuf4,1,84.6,97.2,2025-04-05T15:42:46.031Z,2025-04-05T16:05:51Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,1.0,,5625878735,140,92.6,5626065497,210,13,5625878733,56,Center,5625878737,141,54.8,5625878741,213,5.00,5626065499,154,,5625878739,212,30.0,5625878731,155,,5625878729,2,,,,,,,,,,,,,,,,,,,,,,
2796413883,1014,44,2,83,59,3ptum5fjcgw51mqui0gu6uuf4,1,88.6,53.0,2025-04-05T15:42:49.699Z,2025-04-05T16:16:49Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5626045415,233,711,5626045399,286,,5626045397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382767,711,44,2,83,59,7efqk7uh63928il0yffxijnv7,0,11.4,47.0,2025-04-05T15:42:49.700Z,2025-04-05T16:16:44Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625878353,285,,5625878347,56,Back,5626045447,233,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796382839,912,13,2,84,0,3ptum5fjcgw51mqui0gu6uuf4,1,91.0,52.6,2025-04-05T15:42:50.648Z,2025-04-06T11:21:11Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5626063907,153,,5626063899,15,,5626063019,22,,5626065513,29,,5625878833,56,Center,5626065543,231,51.3,5626065517,55,911,5626065529,103,9.7,5626065525,102,5626065537,146,5626065511,75,5626065515,154,,5626065539,147,18.6,5626063905,328,,5626065541,230,98.9,5626063021,17,10.3,90.8,,
2796383021,713,1,2,84,5,7efqk7uh63928il0yffxijnv7,0,8.0,94.1,2025-04-05T15:42:55.812Z,2025-04-05T15:42:56Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5625879755,140,22.8,5625879763,212,15.6,5625879767,213,6.20,5625879751,56,Back,5625879759,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796383219,914,1,2,84,8,3ptum5fjcgw51mqui0gu6uuf4,1,75.5,10.6,2025-04-05T15:42:58.407Z,2025-04-05T15:43:00Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625880749,213,2.01,5625880741,140,71.3,5625880745,212,10.3,5625880743,141,24.3,5625880739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796383257,915,1,2,84,10,3ptum5fjcgw51mqui0gu6uuf4,1,71.3,24.3,2025-04-05T15:43:00.654Z,2025-04-05T15:43:02Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625880983,141,13.2,5625880979,56,Right,5625880985,212,8.4,5625880981,140,67.7,5625880987,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796383363,916,1,2,84,12,3ptum5fjcgw51mqui0gu6uuf4,0,67.4,14.1,2025-04-05T15:43:02.272Z,2025-04-05T15:43:05Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5625881597,141,46.4,5625881603,1,,5625881595,140,89.9,5625881593,56,Center,5625881601,213,0.75,5625881591,155,,5625881599,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796383391,714,8,2,84,15,7efqk7uh63928il0yffxijnv7,1,9.1,50.1,2025-04-05T15:43:05.589Z,2025-04-05T15:43:05Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5625881733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796383661,917,1,2,84,22,3ptum5fjcgw51mqui0gu6uuf4,0,96.1,28.5,2025-04-05T15:43:12.671Z,2025-04-05T15:43:13Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5625883195,213,2.47,5625883189,140,91.4,5625883187,56,Center,5625883193,212,6.3,5625883191,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796383713,715,61,2,84,22,7efqk7uh63928il0yffxijnv7,1,4.9,64.5,2025-04-05T15:43:13.056Z,2025-04-05T15:43:56Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625883453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796383753,716,6,2,84,23,7efqk7uh63928il0yffxijnv7,0,6.3,65.0,2025-04-05T15:43:13.801Z,2025-04-05T16:11:44Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625883937,233,918,5625883807,56,Back,5625883809,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
