id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2822551565,821,15,2,81,58,303582z192rnbr2x28o2t7u38,1,96.1,40.9,2025-06-14T15:42:36.363Z,2025-06-14T15:56:11Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5770622915,55,819,5770622905,25,,5770622907,15,,5770622923,328,,5770622935,233,696,5770622921,103,19,5770622837,82,,5770622929,147,43.5,5770622775,56,5770622925,100,,Center,5770622933,231,5770622913,154,,5770622927,146,97.8,5770622911,29,5770622931,230,5770622919,102,46.7,99.0,47.5,,5770622909,80,,5770622773,60,,,,,,
2822551557,696,10,2,81,58,cy6zs39z79dcfbr4xzkp38z7q,1,2.8,56.3,2025-06-14T15:42:36.463Z,2025-06-14T15:56:36Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770622741,56,Back,5770622739,94,,5770622939,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551559,697,6,2,81,59,cy6zs39z79dcfbr4xzkp38z7q,0,3.4,55.2,2025-06-14T15:42:37.573Z,2025-06-14T15:42:43Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770622765,73,,5770622803,233,822,5770622763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551567,822,6,2,81,59,303582z192rnbr2x28o2t7u38,1,96.6,44.8,2025-06-14T15:42:37.573Z,2025-06-14T15:56:31Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5770622797,233,697,5770622793,56,Center,5770622795,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551591,823,1,2,82,18,303582z192rnbr2x28o2t7u38,0,99.5,0.5,2025-06-14T15:42:56.828Z,2025-06-14T15:50:24Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5770623001,6,,5770623011,141,59.4,5770622999,2,,5770623015,213,1.63,5770623005,225,,5770623009,140,97.4,5770623007,56,Center,5770623013,212,40.1,5770623017,1,5770623003,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551595,702,44,2,82,23,cy6zs39z79dcfbr4xzkp38z7q,1,2.7,39.2,2025-06-14T15:43:01.242Z,2025-06-14T15:56:55Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5770623785,285,,5770623791,233,824,5770623783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551593,824,44,2,82,23,303582z192rnbr2x28o2t7u38,0,97.3,60.8,2025-06-14T15:43:01.243Z,2025-06-14T15:56:55Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770623021,56,Center,5770623787,233,702,5770623023,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551597,703,12,2,82,23,cy6zs39z79dcfbr4xzkp38z7q,1,1.6,41.3,2025-06-14T15:43:01.376Z,2025-06-14T16:00:28Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5770625835,15,,5770625827,140,14.7,5770625825,56,Back,5770625829,141,41.3,5770625833,213,0.00,5770625831,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551599,825,43,2,82,23,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-14T15:43:01.706Z,2025-06-14T15:50:16Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770623035,141,48.2,5770623039,213,3.93,5770623029,3,0,5770623037,212,11.3,5770623033,140,89.9,5770623031,56,Center,5770625853,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552429,924,61,2,82,24,303582z192rnbr2x28o2t7u38,1,95.6,60.5,2025-06-14T15:43:01.834Z,2025-06-14T15:58:21Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770627637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551601,704,83,2,82,26,cy6zs39z79dcfbr4xzkp38z7q,0,20.6,24.7,2025-06-14T15:43:04.378Z,2025-06-14T15:43:06Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770623063,399,59ktumjupjwefkwh3sciw4qac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551603,826,1,2,82,27,303582z192rnbr2x28o2t7u38,1,89.0,49.3,2025-06-14T15:43:05.455Z,2025-06-14T15:43:06Z,59ktumjupjwefkwh3sciw4qac,T. Mero,,,5770623053,140,79.7,5770623057,212,13.3,5770623059,213,2.39,5770623055,141,62.6,5770623051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551605,827,1,2,82,28,303582z192rnbr2x28o2t7u38,1,79.7,62.6,2025-06-14T15:43:06.119Z,2025-06-14T15:43:08Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770623067,140,90.4,5770623071,212,15.4,5770623069,141,78.1,5770623073,213,0.75,5770623065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551609,828,1,2,82,31,303582z192rnbr2x28o2t7u38,1,90.4,78.1,2025-06-14T15:43:08.893Z,2025-06-14T15:44:39Z,59ktumjupjwefkwh3sciw4qac,T. Mero,1.0,,5770623655,210,15,5770623095,212,29.4,5770623097,213,4.78,5770623657,154,,5770623093,141,34.9,5770623089,56,Center,5770623091,140,92.3,5770623087,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551611,829,15,2,82,32,303582z192rnbr2x28o2t7u38,1,92.3,34.9,2025-06-14T15:43:10.353Z,2025-06-14T15:59:27Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5770623163,147,46.0,5770623103,63,,5770623167,233,705,5770623147,25,,5770623105,56,Center,5770623161,146,98.4,5770623155,103,21.5,5770623661,154,,5770623149,72,5770623157,328,,,5770623153,102,5770623151,77,,5770623663,55,828,5770623659,29,,,,,,,53.1,,,,,,,,,,,,
2822551607,705,10,2,82,32,cy6zs39z79dcfbr4xzkp38z7q,1,2.2,52.5,2025-06-14T15:43:10.453Z,2025-06-14T15:43:19Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5770623081,182,,5770623115,179,,5770623171,233,829,5770623083,56,Back,5770623113,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551615,706,6,2,82,33,cy6zs39z79dcfbr4xzkp38z7q,0,4.3,57.2,2025-06-14T15:43:11.560Z,2025-06-14T15:56:31Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5770623135,233,830,5770623127,73,,5770623125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551613,830,6,2,82,33,303582z192rnbr2x28o2t7u38,1,95.7,42.8,2025-06-14T15:43:11.560Z,2025-06-14T15:56:31Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5770623117,56,Center,5770623129,233,706,5770623119,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551639,831,1,2,83,8,303582z192rnbr2x28o2t7u38,1,99.5,99.5,2025-06-14T15:43:46.105Z,2025-06-14T15:43:51Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5770623263,141,30.6,5770623259,56,Center,5770623267,213,4.29,5770623265,212,51.4,5770623261,140,79.4,5770623255,155,,5770623257,225,,5770623269,1,,5770623253,6,5770623251,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551641,832,1,2,83,12,303582z192rnbr2x28o2t7u38,0,79.5,31.0,2025-06-14T15:43:49.995Z,2025-06-14T15:43:50Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770623281,213,0.93,5770623279,212,17.7,5770623275,140,89.6,5770623277,141,51.9,5770623273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551667,707,12,2,83,13,cy6zs39z79dcfbr4xzkp38z7q,1,11.1,52.5,2025-06-14T15:43:51.189Z,2025-06-14T15:43:56Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770623321,213,5.59,5770623319,212,21.4,5770623315,140,26.8,5770623317,141,32.5,5770623313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551685,833,61,2,83,15,303582z192rnbr2x28o2t7u38,0,69.2,58.1,2025-06-14T15:43:52.924Z,2025-06-14T15:44:10Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770623397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551673,709,1,2,83,18,cy6zs39z79dcfbr4xzkp38z7q,1,27.9,29.8,2025-06-14T15:43:56.309Z,2025-06-14T15:44:01Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5770623343,213,3.99,5770623337,140,24.1,5770623335,56,Back,5770623339,141,23.1,5770623341,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551675,710,1,2,83,23,cy6zs39z79dcfbr4xzkp38z7q,1,24.1,23.1,2025-06-14T15:44:01.271Z,2025-06-14T15:44:02Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5770623359,1,,5770623349,56,Right,5770623355,212,49.0,5770623353,141,0.7,5770623347,155,,5770623357,213,5.97,5770623351,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551677,711,61,2,83,24,cy6zs39z79dcfbr4xzkp38z7q,0,68.5,0.7,2025-06-14T15:44:02.631Z,2025-06-14T15:44:02Z,emm3t5nn22co95xzp49nie9lg,R. Kähkönen,,,5770623363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551679,712,5,2,83,25,cy6zs39z79dcfbr4xzkp38z7q,0,74.9,-1.7,2025-06-14T15:44:02.984Z,2025-06-14T15:56:26Z,emm3t5nn22co95xzp49nie9lg,R. Kähkönen,,,5770623369,56,Right,5770623631,233,834,5770623371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551687,834,5,2,83,25,303582z192rnbr2x28o2t7u38,1,25.1,101.7,2025-06-14T15:44:02.984Z,2025-06-14T15:56:26Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770623411,347,,5770623621,233,712,5770623409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551691,835,1,2,83,35,303582z192rnbr2x28o2t7u38,1,24.5,100.0,2025-06-14T15:44:13.319Z,2025-06-14T15:44:17Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770623433,141,92.3,5770623437,213,5.99,5770623429,56,Back,5770623435,212,21.0,5770623427,107,,5770623431,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551689,713,45,2,83,39,cy6zs39z79dcfbr4xzkp38z7q,0,57.8,5.0,2025-06-14T15:44:17.254Z,2025-06-14T15:56:47Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770623423,56,Right,5770623451,233,836,5770623425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551693,836,3,2,83,39,303582z192rnbr2x28o2t7u38,1,42.2,95.0,2025-06-14T15:44:17.254Z,2025-06-14T15:56:47Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5770623441,56,Back,5770623443,286,,5770623447,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551695,837,61,2,83,40,303582z192rnbr2x28o2t7u38,0,45.0,96.5,2025-06-14T15:44:18.074Z,2025-06-14T15:44:18Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5770623445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551697,714,1,2,83,40,cy6zs39z79dcfbr4xzkp38z7q,0,51.5,10.7,2025-06-14T15:44:18.615Z,2025-06-14T15:44:20Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5770623473,1,,5770623461,157,,5770623469,212,26.5,5770623465,140,65.8,5770623463,56,Center,5770623471,213,0.97,5770623467,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551699,838,1,2,83,43,303582z192rnbr2x28o2t7u38,0,31.0,60.5,2025-06-14T15:44:21.165Z,2025-06-14T15:44:22Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5770623483,157,,5770623487,140,58.1,5770623485,56,Center,5770623491,212,29.6,5770623489,141,72.6,5770623493,213,0.28,5770623495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551701,715,1,2,83,46,cy6zs39z79dcfbr4xzkp38z7q,1,43.9,22.7,2025-06-14T15:44:24.486Z,2025-06-14T15:44:25Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770623507,213,0.59,5770623499,56,Back,5770623503,141,25.9,5770623501,140,47.0,5770623505,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551703,716,4,2,83,47,cy6zs39z79dcfbr4xzkp38z7q,1,45.0,28.6,2025-06-14T15:44:25.638Z,2025-06-14T15:56:35Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5770623531,233,839,5770623511,13,,5770623513,56,Back,5770623517,265,,5770623519,286,,5770623515,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551705,839,4,2,83,47,303582z192rnbr2x28o2t7u38,0,55.0,71.4,2025-06-14T15:44:25.639Z,2025-06-14T15:56:36Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5770623613,55,840,5770623521,13,,5770623523,56,Center,5770623527,265,,5770623535,233,716,5770623525,152,,5770623529,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551709,840,17,2,83,51,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-14T15:44:29.594Z,2025-06-14T15:44:33Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5770623551,13,243,5770623549,392,,5770623599,55,839,5770623547,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551725,717,1,2,84,16,cy6zs39z79dcfbr4xzkp38z7q,1,48.6,23.4,2025-06-14T15:44:53.911Z,2025-06-14T15:45:00Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770623705,56,Left,5770623715,1,,5770623703,152,,5770623707,140,64.8,5770623713,213,1.23,5770623711,212,50.5,5770623701,196,,5770623699,155,,5770623709,141,5770623697,5,,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551727,718,1,2,84,22,cy6zs39z79dcfbr4xzkp38z7q,0,71.1,93.2,2025-06-14T15:45:00.197Z,2025-06-14T15:45:00Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770623721,140,77.7,5770623725,212,7.2,5770623719,56,Left,5770623727,213,6.01,5770623723,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551729,841,61,2,84,25,303582z192rnbr2x28o2t7u38,1,18.4,8.6,2025-06-14T15:45:03.347Z,2025-06-14T15:45:03Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770623729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551731,842,12,2,84,26,303582z192rnbr2x28o2t7u38,1,10.8,7.3,2025-06-14T15:45:04.387Z,2025-06-14T15:45:05Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5770623731,56,Back,5770623737,212,6.7,5770623733,140,13.5,5770623735,141,0.0,5770623745,167,,5770623739,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551735,719,5,2,84,26,cy6zs39z79dcfbr4xzkp38z7q,1,85.8,101.4,2025-06-14T15:45:04.803Z,2025-06-14T15:56:26Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770623747,56,Left,5770623751,233,843,5770623749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551733,843,5,2,84,26,303582z192rnbr2x28o2t7u38,0,14.2,-1.4,2025-06-14T15:45:04.803Z,2025-06-14T15:45:07Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5770623743,347,,5770623757,233,719,5770623741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551741,720,1,2,84,50,cy6zs39z79dcfbr4xzkp38z7q,0,86.1,100.0,2025-06-14T15:45:28.545Z,2025-06-14T15:45:33Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5770623801,141,57.9,5770623805,213,5.02,5770623797,56,Center,5770623799,140,94.9,5770623795,107,,5770623807,1,,5770623803,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551757,844,4,2,84,56,303582z192rnbr2x28o2t7u38,1,7.2,40.4,2025-06-14T15:45:34.265Z,2025-06-14T15:56:36Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5770623911,152,,5770624293,233,721,5770624237,294,,5770623915,285,,5770623909,56,Back,5770623907,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551743,721,4,2,84,56,cy6zs39z79dcfbr4xzkp38z7q,0,92.8,59.6,2025-06-14T15:45:34.266Z,2025-06-14T15:56:36Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5770623811,294,,5770623815,152,,5770623809,13,,5770623813,56,Center,5770624309,233,844,5770623817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551765,845,1,2,85,8,303582z192rnbr2x28o2t7u38,1,7.4,39.7,2025-06-14T15:45:46.501Z,2025-06-14T15:45:47Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5770623957,5,,5770623965,141,74.5,5770623969,213,1.60,5770623963,140,6.7,5770623959,152,,5770623967,212,23.7,5770623961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551769,846,1,2,85,9,303582z192rnbr2x28o2t7u38,1,6.7,74.5,2025-06-14T15:45:47.735Z,2025-06-14T15:45:49Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770623995,213,5.21,5770623993,212,50.9,5770623997,1,,5770623991,141,8.8,5770623985,196,,5770623989,140,29.9,5770623987,56,Back,5770623983,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551773,847,1,2,85,11,303582z192rnbr2x28o2t7u38,1,29.9,8.8,2025-06-14T15:45:49.791Z,2025-06-14T15:46:52Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5770624011,140,37.5,5770624009,56,Back,5770624015,212,10.0,5770624017,213,0.65,5770624013,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551771,722,43,2,85,14,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-06-14T15:45:52.359Z,2025-06-14T15:46:46Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770624007,56,Left,5770624427,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551775,848,1,2,85,16,303582z192rnbr2x28o2t7u38,0,38.7,26.8,2025-06-14T15:45:54.683Z,2025-06-14T15:45:57Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770624029,141,100.0,5770624025,56,Left,5770624033,213,0.84,5770624023,196,,5770624035,1,,5770624027,140,82.0,5770624021,155,,5770624031,212,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551781,723,5,2,85,19,cy6zs39z79dcfbr4xzkp38z7q,1,19.0,-0.8,2025-06-14T15:45:57.254Z,2025-06-14T15:56:26Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770624047,233,849,5770624043,56,Back,5770624045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551777,849,5,2,85,19,303582z192rnbr2x28o2t7u38,0,81.0,100.8,2025-06-14T15:45:57.254Z,2025-06-14T15:46:02Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770624055,233,723,5770624039,347,,5770624037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551789,724,1,2,85,23,cy6zs39z79dcfbr4xzkp38z7q,1,20.8,0.0,2025-06-14T15:46:01.463Z,2025-06-14T15:46:04Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5770624105,212,11.6,5770624099,56,Back,5770624101,140,24.2,5770624103,141,16.1,5770624097,107,,5770624107,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551791,725,1,2,85,26,cy6zs39z79dcfbr4xzkp38z7q,1,24.2,16.1,2025-06-14T15:46:03.958Z,2025-06-14T15:46:05Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5770624111,56,Back,5770624119,213,4.17,5770624115,141,7.6,5770624117,212,6.7,5770624113,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551793,726,1,2,85,27,cy6zs39z79dcfbr4xzkp38z7q,1,20.9,7.6,2025-06-14T15:46:05.174Z,2025-06-14T15:46:09Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5770624133,212,30.8,5770624129,140,44.8,5770624135,213,0.62,5770624127,56,Back,5770624131,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551797,727,4,2,85,31,cy6zs39z79dcfbr4xzkp38z7q,1,42.8,32.3,2025-06-14T15:46:09.110Z,2025-06-14T15:46:12Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5770624155,265,,5770624159,233,850,5770624149,13,,5770624153,152,,5770624157,286,,5770624151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551795,850,4,2,85,31,303582z192rnbr2x28o2t7u38,0,57.2,67.7,2025-06-14T15:46:09.111Z,2025-06-14T15:46:13Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5770624141,56,Center,5770624147,285,,5770624165,233,727,5770624143,152,,5770624145,265,,5770624139,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551813,728,1,2,85,48,cy6zs39z79dcfbr4xzkp38z7q,1,45.6,34.2,2025-06-14T15:46:26.566Z,2025-06-14T15:46:27Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770624261,5,,5770624273,213,5.49,5770624267,140,55.8,5770624271,212,15.2,5770624263,152,,5770624265,56,Right,5770624269,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551819,729,1,2,85,49,cy6zs39z79dcfbr4xzkp38z7q,0,57.7,17.1,2025-06-14T15:46:27.560Z,2025-06-14T15:46:30Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5770624321,141,25.8,5770624315,155,,5770624325,213,0.13,5770624319,140,100.0,5770624327,1,,5770624317,56,Center,5770624323,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551841,730,5,2,85,52,cy6zs39z79dcfbr4xzkp38z7q,0,100.8,29.6,2025-06-14T15:46:30.187Z,2025-06-14T15:56:27Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5770624449,346,,5770624473,233,851,5770624447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551821,851,5,2,85,52,303582z192rnbr2x28o2t7u38,1,-0.8,70.4,2025-06-14T15:46:30.187Z,2025-06-14T15:56:27Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5770624333,346,,5770624461,233,730,5770624331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551853,852,1,2,86,22,303582z192rnbr2x28o2t7u38,0,4.9,37.7,2025-06-14T15:47:00.051Z,2025-06-14T15:47:04Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5770624497,56,Right,5770624505,213,5.97,5770624499,140,66.1,5770624507,1,,5770624495,124,,5770624503,212,67.5,5770624501,141,7.4,5770624511,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551857,731,44,2,86,24,cy6zs39z79dcfbr4xzkp38z7q,1,36.5,91.2,2025-06-14T15:47:02.694Z,2025-06-14T15:56:56Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5770624517,56,Back,5770624527,233,853,5770624519,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822551855,853,44,2,86,24,303582z192rnbr2x28o2t7u38,0,63.5,8.8,2025-06-14T15:47:02.695Z,2025-06-14T15:56:56Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5770624513,56,Right,5770624515,286,,5770624537,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
