id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2812514797,847,5,2,77,9,1c7dv8ays675v9kp6a04sd8pq,0,61.3,101.0,2025-05-10T13:37:11.504Z,2025-05-10T13:37:16Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714867553,56,Left,5714867767,233,647,5714867555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514937,648,1,2,77,14,8sy0cxovuxo76tuoas3uo55xj,1,35.8,0.0,2025-05-10T13:37:16.924Z,2025-05-10T13:37:18Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714868347,213,1.33,5714868343,141,17.6,5714868341,140,38.9,5714868337,107,,5714868339,56,Back,5714868345,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514959,649,1,2,77,16,8sy0cxovuxo76tuoas3uo55xj,1,38.9,17.6,2025-05-10T13:37:18.588Z,2025-05-10T13:37:19Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5714868477,213,3.94,5714868469,56,Back,5714868471,140,33.0,5714868475,212,8.9,5714868473,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514993,650,1,2,77,17,8sy0cxovuxo76tuoas3uo55xj,1,32.9,7.6,2025-05-10T13:37:19.548Z,2025-05-10T13:37:21Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714868677,140,22.0,5714868681,212,16.4,5714868679,141,24.9,5714868683,213,2.34,5714868675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515039,651,1,2,77,18,8sy0cxovuxo76tuoas3uo55xj,0,22.6,23.5,2025-05-10T13:37:21.435Z,2025-05-10T13:58:36Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714868967,213,0.33,5714868961,140,39.5,5714868965,212,18.7,5714868963,141,32.3,5714868959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515167,851,1,2,77,20,1c7dv8ays675v9kp6a04sd8pq,1,60.1,66.9,2025-05-10T13:37:23.114Z,2025-05-10T13:58:51Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714869581,212,12.2,5714869579,141,54.8,5714869577,140,68.7,5714869575,56,Center,5714869583,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515043,652,43,2,77,21,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-10T13:37:23.889Z,2025-05-10T13:58:38Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5714968167,144,3,5714869371,233,848,5714868983,56,Back,5714868987,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515109,848,43,2,77,21,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-10T13:37:23.890Z,2025-05-10T13:58:40Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714869261,56,Center,5714968239,144,7,5714869263,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515195,852,1,2,77,22,1c7dv8ays675v9kp6a04sd8pq,1,69.9,54.2,2025-05-10T13:37:25.195Z,2025-05-10T13:59:08Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714869757,56,Center,5714969211,1,,5714869763,212,37.2,5714869759,140,99.2,5714869761,141,23.5,5714869755,155,,5714869765,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515113,849,43,2,77,24,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-10T13:37:27.090Z,2025-05-10T13:59:06Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714869289,185,0,5714969323,144,12,5714869291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515359,853,1,2,77,31,1c7dv8ays675v9kp6a04sd8pq,1,93.9,23.3,2025-05-10T13:37:33.650Z,2025-05-10T13:59:29Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5714870603,213,3.83,5714870595,56,Right,5714870597,140,82.1,5714870601,212,16.1,5714870599,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515367,854,1,2,77,32,1c7dv8ays675v9kp6a04sd8pq,1,87.9,7.4,2025-05-10T13:37:35.101Z,2025-05-10T13:59:31Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5714969999,140,86.2,5714970001,141,2.7,5714970005,213,4.20,5714970003,212,3.7,5714969997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515375,855,1,2,77,33,1c7dv8ays675v9kp6a04sd8pq,1,84.9,5.2,2025-05-10T13:37:36.251Z,2025-05-10T13:59:41Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5714970691,212,14.8,5714970685,56,Right,5714970689,141,16.4,5714970693,213,2.60,5714970687,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515383,856,1,2,77,34,1c7dv8ays675v9kp6a04sd8pq,0,74.1,15.2,2025-05-10T13:37:37.395Z,2025-05-10T14:00:25Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714971135,56,Center,5714971143,213,0.37,5714971139,141,23.3,5714971137,140,87.5,5714971141,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515421,653,8,2,77,36,8sy0cxovuxo76tuoas3uo55xj,1,13.6,79.7,2025-05-10T13:37:39.084Z,2025-05-10T13:59:54Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5714870853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515495,858,1,2,77,38,1c7dv8ays675v9kp6a04sd8pq,1,71.2,31.2,2025-05-10T13:37:41.186Z,2025-05-10T13:37:44Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714871223,141,8.5,5714871225,212,17.2,5714871219,56,Right,5714871227,213,5.17,5714871221,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515529,859,1,2,77,41,1c7dv8ays675v9kp6a04sd8pq,1,80.3,6.8,2025-05-10T13:37:43.922Z,2025-05-10T14:00:22Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5714871419,141,59.0,5714871413,155,,5714871421,212,36.7,5714871417,140,89.2,5714871415,56,Center,5714871701,1,,5714871423,213,1.31,5714871411,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515583,654,43,2,77,45,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-10T13:37:48.332Z,2025-05-10T14:00:21Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714871683,56,Back,5714972765,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515637,860,1,2,77,45,1c7dv8ays675v9kp6a04sd8pq,1,90.4,55.8,2025-05-10T13:37:48.434Z,2025-05-10T13:37:50Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,5714871963,141,69.4,5714871965,212,9.7,5714871959,56,Center,5714871967,213,1.25,5714871961,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515667,861,1,2,77,47,1c7dv8ays675v9kp6a04sd8pq,1,95.0,68.2,2025-05-10T13:37:50.402Z,2025-05-10T13:37:51Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,5714872073,140,86.5,5714872075,141,69.7,5714872079,213,3.03,5714872077,212,9.0,5714872071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515719,862,1,2,77,49,1c7dv8ays675v9kp6a04sd8pq,1,86.5,69.7,2025-05-10T13:37:51.570Z,2025-05-10T13:38:25Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,1.0,5714872323,141,60.0,5714872327,213,4.28,5714872325,212,7.3,5714872319,56,Center,5714872321,140,83.6,5714875285,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515723,863,15,2,77,51,1c7dv8ays675v9kp6a04sd8pq,1,79.3,61.8,2025-05-10T13:37:53.747Z,2025-05-10T14:13:47Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5714875371,233,655,5715059115,76,,5714872349,18,,5714875329,103,6.9,5714875339,231,50.5,5714874889,20,,5714875331,215,,5714875321,29,,5714875335,147,5714872353,56,Center,59.9,5714874893,82,5714875337,230,5714875327,102,52.4,5714872347,22,,,98.5,5714875333,146,5714875323,55,82.5,862,,,,,,,,,,,
2812515763,655,10,2,77,51,8sy0cxovuxo76tuoas3uo55xj,1,14.2,42.4,2025-05-10T13:37:53.847Z,2025-05-10T13:38:27Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714875407,233,863,5714872543,94,,5714872545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515855,864,1,2,77,53,1c7dv8ays675v9kp6a04sd8pq,1,72.4,39.2,2025-05-10T13:37:56.338Z,2025-05-10T14:05:46Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5714873017,213,3.57,5714873009,56,Center,5714873011,140,59.8,5714873015,212,14.5,5714873013,141,30.4,5714873007,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515913,865,1,2,77,59,1c7dv8ays675v9kp6a04sd8pq,1,59.5,63.4,2025-05-10T13:38:02.114Z,2025-05-10T14:05:47Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714873247,212,28.6,5714873241,56,Left,5714873245,141,90.3,5714873243,140,80.4,5714873249,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515965,866,1,2,78,1,1c7dv8ays675v9kp6a04sd8pq,1,80.4,90.3,2025-05-10T13:38:04.146Z,2025-05-10T13:38:05Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,5714873503,141,69.4,5714873505,212,21.1,5714873499,56,Center,5714873507,213,5.55,5714873501,140,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516105,867,1,2,78,3,1c7dv8ays675v9kp6a04sd8pq,1,95.3,69.4,2025-05-10T13:38:05.826Z,2025-05-10T13:38:30Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,1.0,5714874215,212,11.5,5714874211,140,92.5,5714874213,141,53.1,5714874207,56,Center,5714874741,195,,5714875669,154,,5714875667,210,15,5714874217,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516113,868,15,2,78,7,1c7dv8ays675v9kp6a04sd8pq,1,92.5,53.1,2025-05-10T13:38:10.392Z,2025-05-10T13:38:31Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5714875691,146,98.8,5714875679,55,867,5714874259,22,,5714875689,328,,5714875693,147,50.4,5714875723,233,656,5714875685,103,0.6,5714875677,154,,5714875673,78,5714874261,17,,,5714874263,56,5714875683,102,5714875221,72,,5714875687,214,,Center,50.3,5714875675,29,,,,,,,,,,,,,,,
2812516037,656,10,2,78,8,8sy0cxovuxo76tuoas3uo55xj,1,2.7,51.8,2025-05-10T13:38:10.492Z,2025-05-10T13:38:32Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714873849,56,Back,5714874077,177,,5714874079,179,,5714873847,182,,5714875785,233,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516571,658,1,2,78,34,8sy0cxovuxo76tuoas3uo55xj,0,9.0,47.2,2025-05-10T13:38:36.779Z,2025-05-10T13:38:41Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714876667,213,6.14,5714876669,1,,5714876663,141,33.7,5714876649,56,Center,5714876643,199,,5714876655,140,71.1,5714876665,212,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516623,869,2,2,78,40,1c7dv8ays675v9kp6a04sd8pq,1,41.7,57.0,2025-05-10T13:38:43.314Z,2025-05-10T13:38:52Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714877679,7,2yyodldan4gscxb0jjrpkygyy,5714876915,56,Center,5714876919,141,56.4,5714876917,140,71.4,5714876943,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516647,659,55,2,78,40,8sy0cxovuxo76tuoas3uo55xj,1,34.2,31.3,2025-05-10T13:38:43.315Z,2025-05-10T14:02:17Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714877161,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516875,660,1,2,78,52,8sy0cxovuxo76tuoas3uo55xj,0,40.2,33.1,2025-05-10T13:38:54.844Z,2025-05-10T13:38:56Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714878217,5,,5714878225,140,62.7,5714878221,241,,5714878231,213,0.77,5714878219,155,,5714878229,212,32.9,5714878223,56,Center,5714878233,1,,5714878227,141,,,,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516901,870,1,2,78,54,1c7dv8ays675v9kp6a04sd8pq,1,23.8,33.0,2025-05-10T13:38:56.906Z,2025-05-10T13:39:06Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714878357,56,Back,5714878363,212,5.8,5714878359,140,28.0,5714878361,141,38.5,5714878355,3,,5714878365,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517007,661,43,2,78,56,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-10T13:38:58.508Z,2025-05-10T13:39:06Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,5714878841,140,68.7,5714878845,212,7.5,5714879289,144,1,5714878839,56,Center,5714878847,213,5.36,5714878843,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516967,871,4,2,78,59,1c7dv8ays675v9kp6a04sd8pq,1,29.5,38.9,2025-05-10T13:39:01.699Z,2025-05-10T14:02:13Z,,,,5714878895,10,,5714878903,285,,5714878899,152,,5714879007,233,662,5714878897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517021,662,4,2,78,59,8sy0cxovuxo76tuoas3uo55xj,0,70.5,61.1,2025-05-10T13:39:01.700Z,2025-05-10T14:02:13Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,5714884115,10,,5714878979,152,,5714879061,233,871,5714878977,56,Center,5714878983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517115,872,1,2,79,6,1c7dv8ays675v9kp6a04sd8pq,1,25.2,53.1,2025-05-10T13:39:08.484Z,2025-05-10T13:39:09Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714879471,140,17.8,5714879465,5,,5714879475,212,15.0,5714879469,56,Back,5714879477,213,4.17,5714879491,189,,5714879467,152,,5714879473,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517135,873,1,2,79,7,1c7dv8ays675v9kp6a04sd8pq,1,17.8,34.2,2025-05-10T13:39:10.338Z,2025-05-10T13:39:11Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714879569,140,33.5,5714879571,141,47.8,5714879575,213,0.51,5714879573,212,18.9,5714879567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517159,874,1,2,79,8,1c7dv8ays675v9kp6a04sd8pq,1,33.5,47.8,2025-05-10T13:39:11.155Z,2025-05-10T13:39:13Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714879693,56,Back,5714879699,212,16.6,5714879701,213,2.13,5714879697,141,68.5,5714879695,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517283,875,1,2,79,10,1c7dv8ays675v9kp6a04sd8pq,1,25.0,72.3,2025-05-10T13:39:12.947Z,2025-05-10T13:39:21Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714880331,141,72.6,5714880335,213,0.00,5714880325,155,,5714880337,1,,5714880327,56,Center,5714880329,140,77.7,5714880333,212,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517345,876,1,2,79,18,1c7dv8ays675v9kp6a04sd8pq,1,71.3,73.6,2025-05-10T13:39:20.882Z,2025-05-10T13:39:23Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714880657,56,Center,5714880661,141,63.0,5714880663,212,15.0,5714880665,213,5.78,5714880659,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517371,877,1,2,79,21,1c7dv8ays675v9kp6a04sd8pq,1,85.1,63.1,2025-05-10T13:39:23.553Z,2025-05-10T13:39:26Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,5714880839,56,Center,5714880845,212,18.2,5714880841,140,76.3,5714880843,141,40.0,5714880847,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517391,878,1,2,79,24,1c7dv8ays675v9kp6a04sd8pq,1,76.3,40.0,2025-05-10T13:39:26.802Z,2025-05-10T14:04:24Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5714880947,141,27.9,5714880951,213,5.77,5714880945,140,90.3,5714880943,56,Center,5714880949,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517401,879,1,2,79,25,1c7dv8ays675v9kp6a04sd8pq,0,90.3,27.9,2025-05-10T13:39:27.874Z,2025-05-10T13:39:28Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5714881029,213,1.73,5714881005,56,Center,5714881025,212,12.3,5714881021,141,45.7,5714881015,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517443,664,1,2,79,28,8sy0cxovuxo76tuoas3uo55xj,0,7.4,69.3,2025-05-10T13:39:30.572Z,2025-05-10T13:39:31Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5714881207,213,0.16,5714881197,155,,5714881201,140,28.3,5714881205,212,22.2,5714881203,141,74.5,5714881199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517505,880,1,2,79,31,1c7dv8ays675v9kp6a04sd8pq,1,71.6,36.0,2025-05-10T13:39:33.634Z,2025-05-10T14:05:10Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5714881491,56,Right,5714881501,213,4.26,5714881497,141,16.8,5714881499,212,14.5,5714881495,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517553,881,1,2,79,32,1c7dv8ays675v9kp6a04sd8pq,1,65.5,16.8,2025-05-10T13:39:35.330Z,2025-05-10T13:39:37Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5714881769,141,18.3,5714881767,140,75.1,5714881773,213,0.10,5714881771,212,10.1,5714881765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517587,882,1,2,79,34,1c7dv8ays675v9kp6a04sd8pq,1,75.1,18.3,2025-05-10T13:39:37.108Z,2025-05-10T13:39:39Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5714881967,140,92.4,5714881973,213,0.45,5714881963,155,,5714881969,141,31.3,5714881965,56,Center,5714881971,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517641,883,1,2,79,36,1c7dv8ays675v9kp6a04sd8pq,1,95.7,32.1,2025-05-10T13:39:39.410Z,2025-05-10T14:05:05Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,1.0,5714884025,154,,5714882257,212,9.5,5714998385,156,,5714882253,140,89.7,5714882259,213,2.30,5714884021,210,15,5714882251,56,Center,5714882255,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517647,884,15,2,79,39,1c7dv8ays675v9kp6a04sd8pq,1,92.4,40.3,2025-05-10T13:39:41.937Z,2025-05-10T14:11:11Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5714884059,214,,5714883237,20,,5714883241,82,,5714882287,22,,5714884073,231,47.1,5714884063,146,95.4,5714882289,17,,5714884091,233,665,5714884057,103,5714882291,56,Center,20.8,5715040047,328,5714884061,100,5714884069,230,98.8,5714884049,154,,,,5714884067,147,5715040045,81,43.1,,5714884047,29,,5714884055,102,46.4,5714884051,55,,,883
2812517721,665,10,2,79,39,8sy0cxovuxo76tuoas3uo55xj,1,5.5,53.4,2025-05-10T13:39:42.037Z,2025-05-10T14:00:29Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5714884137,233,884,5714882613,94,,5714882615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517747,885,13,2,79,43,1c7dv8ays675v9kp6a04sd8pq,1,96.2,53.8,2025-05-10T13:39:45.971Z,2025-05-10T14:12:09Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,5714885095,20,,5714885881,103,2.8,5715047123,16,,5714885885,328,,5714885877,83,,5714885887,391,,5714882759,56,Center,5714885883,214,,5714885879,102,5714885891,230,99.3,56.6,5714882755,22,5714885893,231,5714885889,458,,,,,,49.1,,,,,,,,,,,,,,,,,
2812517773,666,5,2,79,44,8sy0cxovuxo76tuoas3uo55xj,1,-0.8,42.2,2025-05-10T13:39:47.090Z,2025-05-10T14:02:11Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5714882911,233,886,5714882889,56,Back,5714882891,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517755,886,5,2,79,44,1c7dv8ays675v9kp6a04sd8pq,0,100.8,57.8,2025-05-10T13:39:47.090Z,2025-05-10T13:39:50Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714882795,346,,5714882793,56,Center,5714882943,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518443,667,1,2,80,12,8sy0cxovuxo76tuoas3uo55xj,0,3.7,42.1,2025-05-10T13:40:15.214Z,2025-05-10T13:40:19Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714886489,56,Center,5714886497,213,6.08,5714886491,140,60.2,5714886503,74,,5714886493,141,23.7,5714886495,212,60.6,5714886499,1,,5714886487,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518723,888,44,2,80,16,1c7dv8ays675v9kp6a04sd8pq,1,41.4,75.8,2025-05-10T13:40:18.635Z,2025-05-10T14:02:22Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,5714888059,56,Back,5714894291,233,668,5714888061,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518449,668,44,2,80,16,8sy0cxovuxo76tuoas3uo55xj,0,58.6,24.2,2025-05-10T13:40:18.636Z,2025-05-10T14:02:22Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,5714894327,233,888,5714886529,286,,5714886527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518457,887,8,2,80,16,1c7dv8ays675v9kp6a04sd8pq,1,43.5,76.1,2025-05-10T13:40:19.074Z,2025-05-10T13:40:19Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,5714886617,15,,5714886559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518553,669,1,2,80,19,8sy0cxovuxo76tuoas3uo55xj,1,15.6,11.0,2025-05-10T13:40:21.724Z,2025-05-10T13:40:24Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714887117,140,2.9,5714887119,141,29.7,5714887121,212,18.4,5714887123,213,2.38,5714887115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518627,670,1,2,80,21,8sy0cxovuxo76tuoas3uo55xj,1,3.8,30.4,2025-05-10T13:40:24.252Z,2025-05-10T13:40:27Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714887479,141,10.3,5714887481,212,15.3,5714887477,140,10.4,5714887475,56,Back,5714887483,213,5.18,5714887471,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518663,671,1,2,80,25,8sy0cxovuxo76tuoas3uo55xj,1,10.0,6.1,2025-05-10T13:40:27.835Z,2025-05-10T13:40:30Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714887671,141,22.5,5714887669,140,28.7,5714887667,56,Back,5714887673,212,22.6,5714887675,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518673,672,1,2,80,27,8sy0cxovuxo76tuoas3uo55xj,1,28.7,22.5,2025-05-10T13:40:29.868Z,2025-05-10T13:40:32Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,5714887727,212,4.2,5714887729,213,3.06,5714887767,156,,5714887723,140,24.7,5714887721,56,Back,5714887725,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
