id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796384759,645,28,2,81,7,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:43:41.123Z,2025-04-05T15:43:44Z,,,,,5625889841,233,727,5625889049,55,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796384891,727,28,2,81,7,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T15:43:41.123Z,2025-04-05T15:43:44Z,,,,,5625889733,55,726,5625889909,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796385343,646,1,2,81,23,8sy0cxovuxo76tuoas3uo55xj,1,5.2,61.4,2025-04-05T15:43:57.067Z,2025-04-05T15:43:58Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625892379,141,48.2,5625892465,189,,5625892395,237,,5625892383,212,23.5,5625892387,213,5.89,5625892375,56,Back,5625892373,124,,5625892377,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796385469,647,1,2,81,26,8sy0cxovuxo76tuoas3uo55xj,1,27.0,51.8,2025-04-05T15:43:59.867Z,2025-04-05T15:44:02Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5625893063,212,16.3,5625893061,141,74.2,5625893059,140,32.5,5625893065,213,1.21,5625893057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796385521,648,1,2,81,28,8sy0cxovuxo76tuoas3uo55xj,0,36.8,79.0,2025-04-05T15:44:01.884Z,2025-04-05T15:44:03Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5625893375,155,,5625893383,212,30.6,5625893381,141,77.5,5625893379,140,65.9,5625893385,213,6.25,5625893377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796386093,729,1,2,81,32,ea3yd0dgq6uy6pupkpn17j5xg,1,38.2,23.9,2025-04-05T15:44:06.465Z,2025-04-05T15:44:18Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625896515,212,24.7,5625896507,140,52.3,5625896505,56,Center,5625896517,213,0.93,5625896511,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796386097,730,61,2,81,44,ea3yd0dgq6uy6pupkpn17j5xg,0,92.9,82.7,2025-04-05T15:44:18.403Z,2025-04-05T15:44:19Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5625896529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796386125,649,61,2,81,45,8sy0cxovuxo76tuoas3uo55xj,0,11.5,15.5,2025-04-05T15:44:19.515Z,2025-04-05T15:44:19Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5625896663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796386431,731,1,2,81,49,ea3yd0dgq6uy6pupkpn17j5xg,0,96.9,82.1,2025-04-05T15:44:23.297Z,2025-04-05T15:44:27Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5625898407,155,,5625898501,236,,5625898503,233,651,5625898415,212,4.8,5625898413,141,75.6,5625898417,213,5.12,5625898411,140,98.7,5625898405,2,,5625898409,56,5625898509,286,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,
2796386387,651,12,2,81,49,8sy0cxovuxo76tuoas3uo55xj,1,3.8,18.2,2025-04-05T15:44:23.397Z,2025-04-05T15:44:29Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625898123,185,,5625898125,56,Back,5625898585,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796386401,652,6,2,81,50,8sy0cxovuxo76tuoas3uo55xj,0,2.8,20.8,2025-04-05T15:44:23.849Z,2025-04-05T15:50:06Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625899103,233,732,5625898345,73,,5625898343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796386495,732,6,2,81,50,ea3yd0dgq6uy6pupkpn17j5xg,1,97.2,79.2,2025-04-05T15:44:23.849Z,2025-04-05T15:44:45Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5625898977,56,Left,5625899057,233,652,5625898979,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796386357,650,43,2,81,51,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:44:25.274Z,2025-04-05T15:44:28Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625897963,94,0,5625898709,144,10,5625897965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796387481,733,1,2,82,18,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,99.5,2025-04-05T15:44:52.740Z,2025-04-05T15:44:55Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625904153,6,,5625904151,2,,5625904157,223,,5625904169,1,,5625904155,155,,5625904167,213,4.64,5625904161,140,96.9,5625904163,141,44.9,5625904159,56,5625904165,212,37.2,,,,,,,,,,,,,,,,,,,,,,,Center,,,,
2796387553,653,4,2,82,23,8sy0cxovuxo76tuoas3uo55xj,1,7.9,49.8,2025-04-05T15:44:57.227Z,2025-04-05T15:45:32Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5625904725,152,,5625904721,56,Back,5625904719,13,,5625907245,233,734,5625904729,285,,5625911455,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796387625,734,4,2,82,23,ea3yd0dgq6uy6pupkpn17j5xg,0,92.1,50.2,2025-04-05T15:44:57.228Z,2025-04-05T15:45:19Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625907275,233,653,5625907095,152,,5625907091,294,,5625907089,13,,5625907093,56,Center,5625907097,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388139,654,1,2,82,35,8sy0cxovuxo76tuoas3uo55xj,1,4.8,49.9,2025-04-05T15:45:09.468Z,2025-04-05T15:45:13Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625907803,212,18.2,5625907801,141,28.0,5625907787,5,,5625907805,213,5.33,5625907795,56,Back,5625907797,140,14.8,5625907791,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388249,655,1,2,82,39,8sy0cxovuxo76tuoas3uo55xj,1,14.4,30.3,2025-04-05T15:45:13.388Z,2025-04-05T15:45:17Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5625908459,141,68.1,5625908455,140,18.9,5625908461,212,26.1,5625908463,213,1.39,5625908453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388409,656,1,2,82,43,8sy0cxovuxo76tuoas3uo55xj,1,22.3,70.0,2025-04-05T15:45:16.844Z,2025-04-05T15:45:20Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5625909233,212,13.2,5625909223,140,15.5,5625909219,56,Back,5625909229,141,53.6,5625909239,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388555,657,1,2,82,46,8sy0cxovuxo76tuoas3uo55xj,1,16.0,52.2,2025-04-05T15:45:20.748Z,2025-04-05T15:45:24Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625910001,212,28.6,5625910003,213,5.20,5625909997,140,28.7,5625909993,56,Back,5625909999,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388725,658,1,2,82,50,8sy0cxovuxo76tuoas3uo55xj,1,32.2,10.6,2025-04-05T15:45:24.140Z,2025-04-05T15:45:29Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5625910831,155,,5625910833,56,Center,5625910845,213,0.18,5625910835,140,75.8,5625910847,1,,5625910843,212,46.5,5625910839,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388745,659,50,2,82,55,8sy0cxovuxo76tuoas3uo55xj,1,88.4,17.0,2025-04-05T15:45:29.148Z,2025-04-05T15:45:34Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625911235,233,735,5625910945,286,,5625910939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388793,735,7,2,82,55,ea3yd0dgq6uy6pupkpn17j5xg,1,11.6,83.0,2025-04-05T15:45:29.149Z,2025-04-05T15:45:34Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625911165,285,,5625911213,233,659,5625911163,56,Back,5625911161,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388933,736,5,2,82,56,ea3yd0dgq6uy6pupkpn17j5xg,0,9.6,101.6,2025-04-05T15:45:30.594Z,2025-04-05T15:45:35Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625911901,56,Back,5625911905,347,,5625912005,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796388891,660,5,2,82,58,8sy0cxovuxo76tuoas3uo55xj,1,90.2,-1.4,2025-04-05T15:45:32.478Z,2025-04-05T15:45:35Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625911707,347,,5625911973,233,736,5625911705,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796389973,737,18,2,83,30,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T15:46:04.605Z,2025-04-05T15:46:05Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5625918065,55,738,5625917927,44,Forward,5625917925,42,,5625917929,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796389989,738,19,2,83,30,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T15:46:04.606Z,2025-04-05T15:46:05Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5625918025,44,Midfielder,5625918027,55,737,5625918021,293,3,5625918019,292,7,5625918005,42,,5625918017,59,19,5625918013,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796390371,739,18,2,83,39,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T15:46:13.347Z,2025-04-05T15:46:25Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625920105,59,3,5625920095,42,,5625920099,44,Defender,5625920345,55,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796390397,740,19,2,83,39,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T15:46:13.348Z,2025-04-05T15:46:26Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5625920217,145,3,5625920213,42,,5625920219,59,5,5625920223,293,1,5625920227,55,739,5625920221,292,3,5625920225,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796390655,661,18,2,83,49,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:46:23.539Z,2025-04-05T15:46:24Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5625921611,42,,5625921613,44,Midfielder,5625921615,59,77,5625921737,55,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796390669,662,19,2,83,49,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:46:23.540Z,2025-04-05T15:46:24Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5625921667,42,,5625921679,44,Forward,5625921671,145,9,5625921673,59,18,5625921677,293,1,5625921675,292,9,5625921681,55,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796390947,663,18,2,84,2,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:46:36.235Z,2025-04-05T15:46:43Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625923017,42,,5625923205,55,664,5625923021,44,Defender,5625923023,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796390963,664,19,2,84,2,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:46:36.236Z,2025-04-05T15:47:21Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5625923123,42,,5625923135,59,7,5625932059,292,6,5625923133,145,2,5625923137,44,Midfielder,5625923139,55,663,5625925151,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796391431,665,1,2,84,10,8sy0cxovuxo76tuoas3uo55xj,1,90.7,0.0,2025-04-05T15:46:44.652Z,2025-04-05T16:00:13Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625925771,212,6.6,5625925769,141,7.6,5625925773,213,1.33,5625925767,140,92.2,5625925763,107,,5625929197,189,,5625925765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796412775,768,1,2,84,11,8sy0cxovuxo76tuoas3uo55xj,1,97.1,8.8,2025-04-05T15:46:44.775Z,2025-04-05T16:00:31Z,4lgvhmh5otjikwqiwbc2yu8kp,E. Banza,,,5626038919,212,10.5,5626038915,140,87.5,5626038921,213,3.42,5626038913,56,Right,5626038917,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796412831,769,1,2,84,12,8sy0cxovuxo76tuoas3uo55xj,0,87.5,4.6,2025-04-05T15:46:45.775Z,2025-04-05T16:00:36Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5626039233,2,,5626039237,56,Center,5626039245,213,1.40,5626039235,155,,5626039241,141,49.4,5626039243,212,30.9,5626039239,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796391425,741,44,2,84,13,ea3yd0dgq6uy6pupkpn17j5xg,1,6.9,50.4,2025-04-05T15:46:47.774Z,2025-04-05T16:00:56Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625925749,56,Back,5625925751,285,,5626040363,233,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796413043,770,44,2,84,14,8sy0cxovuxo76tuoas3uo55xj,0,93.8,49.9,2025-04-05T15:46:47.775Z,2025-04-05T16:00:53Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5626040383,233,741,5626040357,286,,5626040355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796391475,742,12,2,84,14,ea3yd0dgq6uy6pupkpn17j5xg,1,4.8,49.6,2025-04-05T15:46:48.257Z,2025-04-05T15:46:53Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625925995,141,36.6,5625925999,212,10.8,5625926017,15,,5625926005,213,5.32,5625925991,56,Back,5625925993,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796391603,668,1,2,84,16,8sy0cxovuxo76tuoas3uo55xj,1,84.2,67.5,2025-04-05T15:46:50.380Z,2025-04-05T16:01:08Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,1.0,,5625926613,155,,5625926629,141,46.4,5625928393,210,15,5625928395,154,,5625926625,140,87.0,5625926633,213,4.91,5625926631,212,14.6,5625926619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796391607,669,15,2,84,18,8sy0cxovuxo76tuoas3uo55xj,1,85.9,47.0,2025-04-05T15:46:52.125Z,2025-04-05T16:01:18Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5625928519,55,668,5625928523,102,50.1,5625926683,17,,5625927031,20,,5625928515,29,,5625928517,154,,5625926685,56,Center,5625928641,233,743,5625928527,328,5625928525,103,31.0,5625928531,147,50.5,5625928513,79,5625928511,160,,5625928529,146,98.8,,,,,,,,,,,,,,,,
2796391641,743,10,2,84,18,ea3yd0dgq6uy6pupkpn17j5xg,1,1.8,50.4,2025-04-05T15:46:52.225Z,2025-04-05T15:47:06Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5625926869,173,,5625926873,182,,5625926875,56,Back,5625927483,181,,5625928781,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796391613,670,6,2,84,19,8sy0cxovuxo76tuoas3uo55xj,1,94.2,50.6,2025-04-05T15:46:53.350Z,2025-04-05T15:50:07Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5625927993,233,744,5625926953,73,,5625926951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796391803,744,6,2,84,19,ea3yd0dgq6uy6pupkpn17j5xg,0,5.8,49.4,2025-04-05T15:46:53.350Z,2025-04-05T15:50:07Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5625927905,73,,5625927903,56,Back,5625928093,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796393419,671,1,2,85,7,8sy0cxovuxo76tuoas3uo55xj,1,99.5,99.5,2025-04-05T15:47:41.198Z,2025-04-05T15:56:35Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,1.0,,5625936457,141,59.7,5625936455,140,97.0,5625936449,155,,5626019347,210,13,5625936447,6,,5625936445,2,,5625936459,212,27.2,5625936451,223,,5625936453,56,5625936461,213,4.62,5626019351,154,,,,,,,,,,,,,,,,,,,,,Center,,,,
2796393447,672,13,2,85,11,8sy0cxovuxo76tuoas3uo55xj,1,97.0,59.7,2025-04-05T15:47:45.100Z,2025-04-05T16:01:44Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5626019481,230,99.7,5626018823,15,,5626018821,25,,5626019471,55,671,5625936551,61,,5625936553,56,Center,5626019463,29,,5626019457,75,,5626019487,231,5626018827,328,,5626019477,102,39.8,5626019467,154,5626019479,103,25,,,,,,,,,,,,,,,51.6,,,,
2796426213,775,5,2,85,12,8sy0cxovuxo76tuoas3uo55xj,0,101.2,39.3,2025-04-05T15:47:45.775Z,2025-04-05T16:16:15Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5626115997,56,Center,5626116199,233,745,5626115999,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796394501,745,5,2,85,12,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.4,61.1,2025-04-05T15:47:46.018Z,2025-04-05T16:16:16Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5626116181,233,775,5625942489,346,,5625942487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796393479,673,43,2,85,12,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:47:46.270Z,2025-04-05T16:16:09Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5625942591,233,745,5625936699,346,0,5625936691,56,Center,5626115819,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796394613,746,1,2,85,42,ea3yd0dgq6uy6pupkpn17j5xg,0,5.2,60.6,2025-04-05T15:48:16.772Z,2025-04-05T15:48:20Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5625943065,213,0.23,5625943045,124,,5625943067,1,,5625943063,212,52.1,5625943061,141,78.4,5625943069,74,,5625943057,140,53.5,5625943051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415119,771,1,2,85,43,8sy0cxovuxo76tuoas3uo55xj,1,44.4,11.6,2025-04-05T15:48:16.775Z,2025-04-05T16:11:25Z,4lgvhmh5otjikwqiwbc2yu8kp,E. Banza,,,5626052319,141,21.6,5626052323,212,7.0,5626052315,56,Back,5626052325,213,1.78,5626052313,3,,5626052317,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415199,772,1,2,85,44,8sy0cxovuxo76tuoas3uo55xj,0,43.0,21.6,2025-04-05T15:48:17.775Z,2025-04-05T16:11:28Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5626052749,213,0.05,5626052745,141,22.5,5626052741,56,Center,5626052747,212,13.1,5626052743,140,55.5,5626052739,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796394817,747,61,2,85,52,ea3yd0dgq6uy6pupkpn17j5xg,0,46.7,71.5,2025-04-05T15:48:26.035Z,2025-04-05T15:48:26Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625944167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395137,675,1,2,85,53,8sy0cxovuxo76tuoas3uo55xj,0,53.3,25.8,2025-04-05T15:48:26.860Z,2025-04-05T16:12:34Z,4lgvhmh5otjikwqiwbc2yu8kp,E. Banza,,,5625945855,56,Center,5625945865,212,7.9,5625945859,140,60.5,5625945867,213,0.30,5625945863,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796394941,749,1,2,85,53,ea3yd0dgq6uy6pupkpn17j5xg,1,40.7,72.0,2025-04-05T15:48:27.698Z,2025-04-05T15:48:29Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625944823,140,43.8,5625944827,212,5.2,5625944821,56,Back,5625944825,141,66.0,5625944829,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395073,750,1,2,85,55,ea3yd0dgq6uy6pupkpn17j5xg,1,43.8,66.0,2025-04-05T15:48:29.010Z,2025-04-05T15:48:32Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5625945575,212,15.9,5625945577,213,1.13,5625945573,141,87.2,5625945571,140,50.3,5625945569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395105,751,3,2,85,58,ea3yd0dgq6uy6pupkpn17j5xg,0,62.6,93.2,2025-04-05T15:48:31.987Z,2025-04-05T16:02:46Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5625945719,286,,5626048965,233,678,5625945717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395563,678,7,2,85,58,8sy0cxovuxo76tuoas3uo55xj,1,39.0,7.4,2025-04-05T15:48:31.988Z,2025-04-05T16:02:50Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5626049203,167,,5626048849,285,,5626048847,56,Back,5626048899,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395725,752,5,2,86,0,ea3yd0dgq6uy6pupkpn17j5xg,1,66.4,101.4,2025-04-05T15:48:34.257Z,2025-04-05T15:52:55Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5625991197,233,682,5625949051,347,,5625949047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395749,682,5,2,86,0,8sy0cxovuxo76tuoas3uo55xj,0,35.6,-1.6,2025-04-05T15:48:34.607Z,2025-04-05T15:52:54Z,4lgvhmh5otjikwqiwbc2yu8kp,E. Banza,,,5625949217,56,Back,5625991245,233,752,5625949219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395821,753,1,2,86,17,ea3yd0dgq6uy6pupkpn17j5xg,1,65.2,100.0,2025-04-05T15:48:51.650Z,2025-04-05T15:48:54Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5625949623,107,,5625949627,140,85.7,5625949643,1,,5625949633,212,22.9,5625949631,141,90.6,5625949637,213,5.94,5625949625,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395733,681,43,2,86,17,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T15:48:51.710Z,2025-04-05T15:48:54Z,4lgvhmh5otjikwqiwbc2yu8kp,E. Banza,,,5625949131,285,0,5625949477,144,44,5625949129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796395997,754,1,2,86,20,ea3yd0dgq6uy6pupkpn17j5xg,1,85.7,90.6,2025-04-05T15:48:54.707Z,2025-04-05T15:49:00Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5625950647,56,Left,5625950645,3,,5625950651,141,96.8,5625950653,212,5.8,5625950649,140,81.9,5625950655,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796396027,755,1,2,86,25,ea3yd0dgq6uy6pupkpn17j5xg,0,81.9,96.8,2025-04-05T15:48:59.042Z,2025-04-05T15:49:00Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5625950817,213,6.21,5625950813,212,1.9,5625950811,141,96.6,5625950803,56,Left,5625950801,3,,5625950807,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796396055,684,1,2,86,25,8sy0cxovuxo76tuoas3uo55xj,1,13.4,4.4,2025-04-05T15:48:59.245Z,2025-04-05T15:49:01Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5625950949,141,4.1,5625950951,212,9.7,5625950953,213,6.26,5625950945,56,Back,5625950947,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796396063,685,1,2,86,26,8sy0cxovuxo76tuoas3uo55xj,1,22.9,4.3,2025-04-05T15:49:00.269Z,2025-04-05T15:49:01Z,4lgvhmh5otjikwqiwbc2yu8kp,E. Banza,,,5625950971,56,Back,5625950979,141,8.9,5625950983,212,4.7,5625950987,213,2.41,5625950975,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
