id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2818278765,680,1,2,72,30,cy6zs39z79dcfbr4xzkp38z7q,0,14.9,38.8,2025-05-24T15:33:48.221Z,2025-05-24T15:33:51Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746687551,1,,5746687549,213,6.09,5746687545,141,21.3,5746687541,56,Center,5746687543,140,72.9,5746687539,199,,5746687547,212,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278823,797,12,2,72,35,2rdnn9p03qrmmv34tyx1nahpa,1,23.0,88.6,2025-05-24T15:33:52.419Z,2025-05-24T15:33:53Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746687853,15,,5746687823,141,85.9,5746687819,56,Back,5746687827,213,6.18,5746687825,212,17.7,5746687821,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278871,681,45,2,72,37,cy6zs39z79dcfbr4xzkp38z7q,0,66.8,13.2,2025-05-24T15:33:54.955Z,2025-05-24T15:37:27Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746706935,233,798,5746688053,56,Right,5746706939,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278895,798,3,2,72,37,2rdnn9p03qrmmv34tyx1nahpa,1,33.2,86.8,2025-05-24T15:33:54.955Z,2025-05-24T15:37:25Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746688133,56,Back,5746708969,285,,5746706915,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279013,800,1,2,72,39,2rdnn9p03qrmmv34tyx1nahpa,1,38.6,90.8,2025-05-24T15:33:56.969Z,2025-05-24T15:34:02Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746688879,213,5.02,5746688873,141,67.6,5746688867,56,Back,5746688871,140,43.3,5746688877,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279035,801,1,2,72,44,2rdnn9p03qrmmv34tyx1nahpa,1,45.0,49.0,2025-05-24T15:34:01.767Z,2025-05-24T15:34:03Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746688999,141,24.6,5746689001,212,16.7,5746688995,56,Back,5746688997,140,46.7,5746689003,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279125,802,1,2,72,46,2rdnn9p03qrmmv34tyx1nahpa,1,46.7,24.6,2025-05-24T15:34:03.470Z,2025-05-24T15:34:09Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,5746689489,213,5.69,5746689477,56,Right,5746689483,140,65.7,5746689485,141,4.9,5746689487,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279193,803,1,2,72,51,2rdnn9p03qrmmv34tyx1nahpa,1,68.2,11.1,2025-05-24T15:34:09Z,2025-05-24T15:34:12Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,5746689823,140,60.4,5746689827,212,16.6,5746689825,141,32.4,5746689821,56,Center,5746689829,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279227,804,1,2,72,54,2rdnn9p03qrmmv34tyx1nahpa,1,62.8,33.0,2025-05-24T15:34:12.408Z,2025-05-24T15:38:51Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746690027,140,74.1,5746690033,213,0.04,5746690025,56,Center,5746690031,212,11.9,5746690029,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279231,805,61,2,72,57,2rdnn9p03qrmmv34tyx1nahpa,0,74.1,33.7,2025-05-24T15:34:14.783Z,2025-05-24T15:38:53Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,5746690061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279247,682,1,2,72,57,cy6zs39z79dcfbr4xzkp38z7q,1,24.4,72.0,2025-05-24T15:34:15.180Z,2025-05-24T15:38:48Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,5746717773,140,23.4,5746690139,56,Back,5746717775,141,81.8,5746717779,213,1.73,5746717777,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279305,684,1,2,73,1,cy6zs39z79dcfbr4xzkp38z7q,0,24.9,93.0,2025-05-24T15:34:18.829Z,2025-05-24T15:34:20Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746690535,140,44.2,5746690533,56,Back,5746690537,141,93.3,5746690541,213,0.01,5746690539,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279369,806,1,2,73,5,2rdnn9p03qrmmv34tyx1nahpa,0,56.3,9.8,2025-05-24T15:34:22.987Z,2025-05-24T15:34:25Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746690917,157,,5746690929,1,,5746690921,140,90.8,5746690925,212,36.2,5746690927,213,0.02,5746690923,141,10.6,5746690919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279377,685,12,2,73,7,cy6zs39z79dcfbr4xzkp38z7q,1,14.5,88.4,2025-05-24T15:34:24.748Z,2025-05-24T15:34:26Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746690955,56,Back,5746690963,213,1.47,5746690959,141,100.0,5746691013,167,,5746690961,212,8.5,5746690957,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279385,686,5,2,73,8,cy6zs39z79dcfbr4xzkp38z7q,0,13.8,101.2,2025-05-24T15:34:25.421Z,2025-05-24T15:34:29Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746691155,233,807,5746691001,347,,5746690999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279395,807,5,2,73,8,2rdnn9p03qrmmv34tyx1nahpa,1,86.2,-1.2,2025-05-24T15:34:25.421Z,2025-05-24T16:00:29Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746691141,233,686,5746691055,347,,5746691051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279493,808,1,2,73,11,2rdnn9p03qrmmv34tyx1nahpa,0,88.5,0.0,2025-05-24T15:34:29.160Z,2025-05-24T15:34:31Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,5746691613,1,,5746691601,107,,5746691607,141,28.5,5746691611,213,2.10,5746691609,212,23.8,5746691605,140,77.1,5746691603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279569,687,1,2,73,15,cy6zs39z79dcfbr4xzkp38z7q,1,28.5,77.2,2025-05-24T15:34:32.894Z,2025-05-24T15:34:34Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,5746691961,212,11.2,5746691957,140,38.9,5746691959,141,80.9,5746691955,56,Back,5746691965,1,,5746691953,157,,5746691963,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279647,689,1,2,73,17,cy6zs39z79dcfbr4xzkp38z7q,1,39.8,80.3,2025-05-24T15:34:35.342Z,2025-05-24T15:34:38Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746692507,213,3.47,5746692503,141,75.1,5746692505,212,11.1,5746692501,140,29.8,5746692499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279653,690,1,2,73,20,cy6zs39z79dcfbr4xzkp38z7q,1,32.7,84.7,2025-05-24T15:34:37.790Z,2025-05-24T15:34:39Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5746692557,212,8.0,5746692551,56,Back,5746692559,213,2.80,5746692553,140,25.5,5746692555,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279731,691,1,2,73,21,cy6zs39z79dcfbr4xzkp38z7q,1,25.5,88.7,2025-05-24T15:34:39.085Z,2025-05-24T15:34:43Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746692907,56,Back,5746692915,213,3.86,5746692911,141,62.7,5746692909,140,6.2,5746692913,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279801,692,1,2,73,25,cy6zs39z79dcfbr4xzkp38z7q,1,7.7,57.9,2025-05-24T15:34:43.389Z,2025-05-24T15:34:47Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746693315,213,4.96,5746693311,141,33.9,5746693309,140,11.6,5746693313,212,16.8,5746693307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279845,693,1,2,73,30,cy6zs39z79dcfbr4xzkp38z7q,1,13.9,25.6,2025-05-24T15:34:47.484Z,2025-05-24T15:34:50Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746693631,140,3.4,5746693635,212,17.9,5746693629,56,Back,5746693637,213,2.23,5746693633,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279929,694,1,2,73,33,cy6zs39z79dcfbr4xzkp38z7q,1,7.0,49.7,2025-05-24T15:34:50.493Z,2025-05-24T15:34:55Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746694061,140,15.5,5746694067,213,1.25,5746694065,212,28.6,5746694063,141,89.7,5746694059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279973,695,1,2,73,37,cy6zs39z79dcfbr4xzkp38z7q,0,19.7,91.8,2025-05-24T15:34:55.245Z,2025-05-24T15:34:57Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746694309,141,71.1,5746694311,212,38.5,5746694303,155,,5746694305,56,Center,5746694313,213,5.91,5746694315,1,,5746694307,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280007,809,1,2,73,40,2rdnn9p03qrmmv34tyx1nahpa,0,45.0,33.1,2025-05-24T15:34:57.986Z,2025-05-24T15:34:59Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746694495,212,19.3,5746694491,140,62.7,5746694497,213,0.27,5746694485,56,Center,5746694493,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280081,696,1,2,73,42,cy6zs39z79dcfbr4xzkp38z7q,1,31.6,69.7,2025-05-24T15:34:59.693Z,2025-05-24T15:35:03Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,5746694967,140,37.2,5746694981,213,1.14,5746694965,56,Back,5746694969,141,88.6,5746694973,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280143,697,2,2,73,45,cy6zs39z79dcfbr4xzkp38z7q,1,43.4,91.0,2025-05-24T15:35:02.893Z,2025-05-24T15:38:23Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5746695317,140,69.5,5746695319,141,77.1,5746695373,56,Center,5746695371,7,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280507,811,1,2,74,6,2rdnn9p03qrmmv34tyx1nahpa,1,32.7,35.7,2025-05-24T15:35:24.013Z,2025-05-24T15:35:25Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746697511,241,,5746697509,5,,5746697517,141,32.1,5746697515,140,42.0,5746697513,56,Back,5746697521,213,6.04,5746697519,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280551,812,1,2,74,8,2rdnn9p03qrmmv34tyx1nahpa,1,40.1,31.0,2025-05-24T15:35:25.653Z,2025-05-24T15:35:27Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746697733,56,Back,5746697735,140,28.9,5746697739,212,12.9,5746697737,141,23.3,5746697741,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280611,813,1,2,74,9,2rdnn9p03qrmmv34tyx1nahpa,1,26.9,23.9,2025-05-24T15:35:27.059Z,2025-05-24T15:35:30Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,5746698031,212,21.1,5746698029,141,49.9,5746698025,56,Back,5746698033,213,2.15,5746698027,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280655,814,1,2,74,12,2rdnn9p03qrmmv34tyx1nahpa,1,17.4,51.3,2025-05-24T15:35:30.089Z,2025-05-24T15:35:33Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746698345,212,16.9,5746698341,140,25.9,5746698343,141,72.4,5746698339,56,Back,5746698347,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280787,815,1,2,74,15,2rdnn9p03qrmmv34tyx1nahpa,1,32.8,80.2,2025-05-24T15:35:33.045Z,2025-05-24T15:35:40Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746699053,212,15.0,5746699049,140,42.6,5746699055,213,0.81,5746699051,141,96.2,5746699047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280713,698,83,2,74,18,cy6zs39z79dcfbr4xzkp38z7q,0,63.8,25.8,2025-05-24T15:35:35.868Z,2025-05-24T15:35:43Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746699253,399,enc30jhvcxxy3c53muws4gbje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280791,816,4,2,74,23,2rdnn9p03qrmmv34tyx1nahpa,1,44.8,68.0,2025-05-24T15:35:40.643Z,2025-05-24T15:39:15Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746720283,295,,5746699101,13,,5746699195,233,699,5746699103,56,Back,5746699105,152,,5746699109,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280799,699,4,2,74,23,cy6zs39z79dcfbr4xzkp38z7q,0,55.2,32.0,2025-05-24T15:35:40.644Z,2025-05-24T15:39:19Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746699235,233,816,5746699157,152,,5746699161,285,,5746720513,295,,5746699153,13,,5746699155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280971,817,1,2,74,30,2rdnn9p03qrmmv34tyx1nahpa,1,52.7,51.9,2025-05-24T15:35:48.300Z,2025-05-24T15:35:52Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746700189,56,Back,5746700183,5,,5746700191,140,46.7,5746700197,213,3.87,5746700187,152,,5746700195,212,8.5,5746700193,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280991,818,1,2,74,34,2rdnn9p03qrmmv34tyx1nahpa,1,53.1,41.0,2025-05-24T15:35:51.850Z,2025-05-24T15:35:54Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746700301,212,17.9,5746700297,140,70.1,5746700299,141,40.0,5746700303,213,6.25,5746700295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280997,819,1,2,74,36,2rdnn9p03qrmmv34tyx1nahpa,0,70.1,40.0,2025-05-24T15:35:53.865Z,2025-05-24T15:35:57Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746700633,233,700,5746700333,56,Center,5746700347,212,0.8,5746700341,141,39.5,5746700337,140,70.8,5746700637,286,,5746700351,213,5.85,5746700631,236,,,,,,,,,,,,,,,,,,,,,,,,,
2818281039,700,74,2,74,36,cy6zs39z79dcfbr4xzkp38z7q,1,38.1,70.9,2025-05-24T15:35:53.866Z,2025-05-24T15:45:46Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746700675,233,819,5746700601,56,Back,5746700603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281085,702,61,2,74,42,cy6zs39z79dcfbr4xzkp38z7q,1,53.6,72.4,2025-05-24T15:35:59.440Z,2025-05-24T15:35:59Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5746700867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281111,703,1,2,74,42,cy6zs39z79dcfbr4xzkp38z7q,1,56.5,71.5,2025-05-24T15:36:00.252Z,2025-05-24T15:40:13Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746701063,141,50.6,5746701053,56,Center,5746701071,213,5.33,5746701057,140,66.1,5746701067,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281123,820,83,2,74,43,2rdnn9p03qrmmv34tyx1nahpa,0,29.5,52.8,2025-05-24T15:36:01.398Z,2025-05-24T15:40:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746701771,399,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281181,704,1,2,74,44,cy6zs39z79dcfbr4xzkp38z7q,1,69.8,47.9,2025-05-24T15:36:01.773Z,2025-05-24T15:36:18Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,1.0,5746702479,154,,5746701419,213,5.51,5746701415,141,29.4,5746701413,140,82.1,5746701411,56,Center,5746702477,210,13,5746701417,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281193,705,13,2,74,47,cy6zs39z79dcfbr4xzkp38z7q,1,91.0,30.9,2025-05-24T15:36:05.310Z,2025-05-24T15:36:27Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746701635,20,,5746702511,103,54.2,5746702509,102,41.7,5746701473,56,Center,5746701469,63,,5746703523,23,,5746702501,29,,5746702527,231,47.3,5746702499,87,5746702505,55,704,,5746702503,154,5746702523,230,5746702515,328,,,,,,98.6,,,,,,
2818281201,706,5,2,74,48,cy6zs39z79dcfbr4xzkp38z7q,0,101.3,44.2,2025-05-24T15:36:05.866Z,2025-05-24T16:00:30Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746701521,56,Center,5746701523,346,,5746701561,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281183,821,5,2,74,48,2rdnn9p03qrmmv34tyx1nahpa,1,-1.3,55.8,2025-05-24T15:36:05.866Z,2025-05-24T16:00:30Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746701423,56,Back,5746701425,346,,5746701541,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281439,822,17,2,74,59,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T15:36:16.859Z,2025-05-24T15:38:00Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746704417,13,243,5746704413,31,,5746704415,393,,5746712369,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281721,708,18,2,75,23,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-24T15:36:41.183Z,2025-05-24T15:36:42Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5746704485,42,,5746704487,44,Forward,5746704527,55,709,5746704489,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281725,709,19,2,75,23,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-24T15:36:41.184Z,2025-05-24T15:36:42Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,5746704505,292,6,5746704503,59,26,5746704511,55,708,5746704509,44,Midfielder,5746704501,145,11,5746704497,42,,5746704507,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282051,823,18,2,75,40,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T15:36:57.816Z,2025-05-24T15:36:59Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746706327,44,Defender,5746706325,42,,5746706461,55,824,5746706329,59,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282069,824,19,2,75,40,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T15:36:57.817Z,2025-05-24T15:36:59Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,5746706411,59,18,5746706417,44,Midfielder,5746706409,145,2,5746706405,42,,5746706415,293,2,5746706413,292,7,5746706419,55,823,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818285749,844,40,2,75,50,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T15:37:07.920Z,2025-05-24T15:40:31Z,,,,5746727495,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5746727487,30,"5h0xmzqj69qpakvv8b3gfin6d, enc30jhvcxxy3c53muws4gbje, 6aoswcs32ubpn2g50tqcopg5w, cpxcd9wihjrac0ttpvfzv5kkq, 1vt9w739g9cui1qrjhld5jgt1, 2ds2jprriwxkden7xw0pvhe51, cayn625x26mewt9gp2xrmh4ut, 74od0bd25ox7cv2sfmebf72s5, 6yreepfqr0qh9o2mlglzkri6t, 8r3xgvgtysw3a026rrhebyxre, 87xd8a3n7mtk57za6pcc5l5n9, dprt62xpys5habrdk1kg6sbu1, 5msckfem6wvr8h2egmxqgn5zo, a6c8kxkcb77ldh3dpondvd2sq, auivgwfbffghtuzi2i5e9mxw4",5746727491,59,"1, 19, 18, 3, 5, 16, 42, 14, 10, 8, 15, 27, 30, 12, 24",5746727497,194,5h0xmzqj69qpakvv8b3gfin6d,5746727493,130,17,5746727489,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282323,825,1,2,75,52,2rdnn9p03qrmmv34tyx1nahpa,1,4.7,53.0,2025-05-24T15:37:09.666Z,2025-05-24T15:37:14Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746708023,237,,5746708011,56,Back,5746708009,124,,5746708017,212,15.9,5746708019,213,5.05,5746708015,141,31.0,5746708013,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282347,826,1,2,75,56,2rdnn9p03qrmmv34tyx1nahpa,1,8.4,29.2,2025-05-24T15:37:14.243Z,2025-05-24T15:37:16Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746708147,56,Back,5746708155,213,1.60,5746708151,141,54.9,5746708153,212,17.5,5746708149,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282385,827,1,2,75,58,2rdnn9p03qrmmv34tyx1nahpa,0,11.7,57.8,2025-05-24T15:37:16.213Z,2025-05-24T15:37:18Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746708397,141,47.3,5746708393,56,Back,5746708395,140,36.9,5746708391,155,,5746708401,213,6.02,5746708399,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282407,710,1,2,76,1,cy6zs39z79dcfbr4xzkp38z7q,1,62.7,46.7,2025-05-24T15:37:18.702Z,2025-05-24T15:37:20Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,5746708535,3,,5746708543,212,12.2,5746708539,140,68.4,5746708545,213,1.06,5746708537,56,Center,5746708541,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282547,712,1,2,76,6,cy6zs39z79dcfbr4xzkp38z7q,1,94.7,91.6,2025-05-24T15:37:23.533Z,2025-05-24T15:37:33Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,5746709423,212,12.4,5746709419,140,82.9,5746709421,141,92.0,5746709425,213,3.12,5746709417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282593,713,1,2,76,12,cy6zs39z79dcfbr4xzkp38z7q,1,88.6,92.9,2025-05-24T15:37:29.821Z,2025-05-24T15:37:33Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746709663,141,87.2,5746709667,212,14.8,5746709661,140,75.0,5746709659,56,Left,5746709669,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282627,714,1,2,76,16,cy6zs39z79dcfbr4xzkp38z7q,1,78.5,86.5,2025-05-24T15:37:34.093Z,2025-05-24T15:37:35Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,5746709865,140,93.4,5746709863,56,Left,5746709867,141,79.4,5746709871,213,5.98,5746709869,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282645,715,1,2,76,17,cy6zs39z79dcfbr4xzkp38z7q,0,94.6,79.3,2025-05-24T15:37:35.373Z,2025-05-24T15:37:36Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5746709945,212,16.5,5746709943,141,57.0,5746709939,56,Center,5746709935,2,,5746709941,140,88.3,5746709947,213,4.30,5746709937,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282693,828,12,2,76,19,2rdnn9p03qrmmv34tyx1nahpa,1,11.1,50.3,2025-05-24T15:37:36.797Z,2025-05-24T15:37:38Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746710181,56,Back,5746710185,141,40.7,5746710187,212,6.8,5746710183,140,12.8,5746710189,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282721,829,12,2,76,20,2rdnn9p03qrmmv34tyx1nahpa,1,13.5,38.5,2025-05-24T15:37:38.327Z,2025-05-24T15:40:47Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746710377,212,35.5,5746710373,140,45.1,5746710371,56,Back,5746710375,141,19.8,5746710379,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282755,716,1,2,76,23,cy6zs39z79dcfbr4xzkp38z7q,1,55.7,89.3,2025-05-24T15:37:41.133Z,2025-05-24T15:37:42Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746710543,56,Center,5746710545,140,62.9,5746710549,212,11.0,5746710547,141,77.5,5746710541,3,,5746710551,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282797,717,1,2,76,24,cy6zs39z79dcfbr4xzkp38z7q,1,62.9,77.5,2025-05-24T15:37:41.965Z,2025-05-24T15:37:45Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,5746710813,141,92.1,5746710809,56,Left,5746710817,213,1.68,5746710811,140,61.9,5746710815,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282843,718,1,2,76,27,cy6zs39z79dcfbr4xzkp38z7q,1,48.2,92.9,2025-05-24T15:37:45.198Z,2025-05-24T15:37:48Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746711105,56,Back,5746711111,212,38.2,5746711109,141,60.8,5746711107,140,18.3,5746711115,1,,5746711113,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
