id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2814189685,592,1,2,76,6,duspptyvnr5kpx2iko5gerhnz,0,25.0,51.9,2025-05-12T17:38:34.213Z,2025-05-12T17:38:36Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723975073,56,Right,5723975079,212,63.9,5723975075,140,79.7,5723975071,157,,5723975081,213,5.83,5723975077,141,10.7,5723975083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814189723,668,12,2,76,10,ea3yd0dgq6uy6pupkpn17j5xg,1,26.0,82.6,2025-05-12T17:38:38.303Z,2025-05-12T17:38:41Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723975355,15,,5723975337,141,89.1,5723975341,213,0.85,5723975335,140,29.7,5723975333,56,Back,5723975339,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814189759,669,61,2,76,12,ea3yd0dgq6uy6pupkpn17j5xg,0,29.7,89.1,2025-05-12T17:38:40.200Z,2025-05-12T17:38:49Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723975513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814189793,593,1,2,76,13,duspptyvnr5kpx2iko5gerhnz,1,78.1,10.0,2025-05-12T17:38:40.955Z,2025-05-12T17:38:43Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723975681,56,Right,5723975679,155,,5723975685,141,13.4,5723975687,212,11.6,5723975689,213,0.20,5723975683,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814189825,594,1,2,76,16,duspptyvnr5kpx2iko5gerhnz,0,89.8,12.9,2025-05-12T17:38:43.794Z,2025-05-12T17:38:45Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723975867,140,89.3,5723975863,155,,5723975871,212,5.3,5723975869,141,20.7,5723975865,56,Right,5723975873,213,1.67,5723975861,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814189823,670,61,2,76,17,ea3yd0dgq6uy6pupkpn17j5xg,1,12.4,85.7,2025-05-12T17:38:45.151Z,2025-05-12T17:38:45Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723975853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814189863,595,5,2,76,18,duspptyvnr5kpx2iko5gerhnz,1,86.8,-1.6,2025-05-12T17:38:46.274Z,2025-05-12T18:09:47Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723976065,347,,5723976103,233,671,5723976063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814189835,671,5,2,76,18,ea3yd0dgq6uy6pupkpn17j5xg,0,13.2,101.6,2025-05-12T17:38:46.274Z,2025-05-12T17:38:50Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723975917,56,Back,5723976143,233,595,5723975919,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190015,596,1,2,76,28,duspptyvnr5kpx2iko5gerhnz,1,84.5,0.0,2025-05-12T17:38:56.554Z,2025-05-12T17:38:58Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723976939,107,,5723976947,212,9.8,5723976943,140,76.3,5723976949,213,2.64,5723976945,141,5.3,5723976941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190023,597,1,2,76,31,duspptyvnr5kpx2iko5gerhnz,1,75.8,5.6,2025-05-12T17:38:58.783Z,2025-05-12T17:39:00Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723977009,213,3.43,5723977003,140,72.5,5723977005,141,4.1,5723977007,212,3.6,5723977001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190069,598,1,2,76,32,duspptyvnr5kpx2iko5gerhnz,1,72.5,4.1,2025-05-12T17:39:00.123Z,2025-05-12T17:39:03Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723977233,141,5.3,5723977225,56,Right,5723977235,212,15.7,5723977229,140,87.4,5723977237,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190137,599,1,2,76,35,duspptyvnr5kpx2iko5gerhnz,1,95.2,5.3,2025-05-12T17:39:03.577Z,2025-05-12T17:39:09Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723977631,141,5.3,5723977635,213,3.14,5723977627,56,Right,5723977633,212,6.0,5723977629,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190145,600,3,2,76,41,duspptyvnr5kpx2iko5gerhnz,0,90.4,4.2,2025-05-12T17:39:09.467Z,2025-05-12T17:39:13Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723977771,233,672,5723977671,56,Right,5723977673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190151,672,7,2,76,41,ea3yd0dgq6uy6pupkpn17j5xg,0,9.6,95.8,2025-05-12T17:39:09.468Z,2025-05-12T17:39:13Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723977761,233,600,5723977707,285,,5723977705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190193,673,61,2,76,42,ea3yd0dgq6uy6pupkpn17j5xg,1,14.1,95.0,2025-05-12T17:39:10.295Z,2025-05-12T17:39:20Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723977937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190167,601,61,2,76,43,duspptyvnr5kpx2iko5gerhnz,1,93.4,3.7,2025-05-12T17:39:10.652Z,2025-05-12T17:39:19Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723977799,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190195,602,61,2,76,46,duspptyvnr5kpx2iko5gerhnz,1,87.2,3.2,2025-05-12T17:39:13.954Z,2025-05-12T17:39:14Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723977947,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190229,603,5,2,76,46,duspptyvnr5kpx2iko5gerhnz,0,86.0,-2.0,2025-05-12T17:39:14.530Z,2025-05-12T18:09:48Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723978115,56,Right,5723978143,233,674,5723978117,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190221,674,5,2,76,46,ea3yd0dgq6uy6pupkpn17j5xg,1,14.0,102.0,2025-05-12T17:39:14.530Z,2025-05-12T18:09:48Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723978085,347,,5723978077,56,Back,5723978135,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190333,675,1,2,76,53,ea3yd0dgq6uy6pupkpn17j5xg,1,13.8,100.0,2025-05-12T17:39:21.167Z,2025-05-12T17:39:24Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723978741,140,12.5,5723978737,107,,5723978745,212,8.7,5723978747,213,4.56,5723978739,56,Back,5723978743,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190343,676,1,2,76,56,ea3yd0dgq6uy6pupkpn17j5xg,1,11.9,84.7,2025-05-12T17:39:24.031Z,2025-05-12T17:39:24Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723978819,212,7.9,5723978813,56,Back,5723978821,213,1.44,5723978815,140,12.9,5723978817,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190351,677,1,2,76,57,ea3yd0dgq6uy6pupkpn17j5xg,1,12.9,96.2,2025-05-12T17:39:24.815Z,2025-05-12T17:39:25Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723978857,213,4.44,5723978849,56,Back,5723978853,141,84.5,5723978855,212,8.3,5723978851,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190355,678,1,2,76,58,ea3yd0dgq6uy6pupkpn17j5xg,0,10.8,84.5,2025-05-12T17:39:25.824Z,2025-05-12T17:39:26Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723978879,157,,5723978881,56,Center,5723978887,212,42.8,5723978885,141,74.4,5723978891,1,,5723978883,140,51.0,5723978889,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190367,604,1,2,76,58,duspptyvnr5kpx2iko5gerhnz,0,59.9,21.8,2025-05-12T17:39:26.403Z,2025-05-12T17:39:27Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723978983,140,71.6,5723978989,213,0.33,5723978979,3,,5723978981,56,Center,5723978987,212,13.0,5723978985,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190475,679,1,2,77,5,ea3yd0dgq6uy6pupkpn17j5xg,1,66.8,60.6,2025-05-12T17:39:32.848Z,2025-05-12T17:40:14Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,1.0,,5723979577,213,5.41,5723982977,154,,5723979571,140,84.8,5723979569,56,Center,5723979575,212,29.3,5723982975,210,15,5723979573,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190481,680,15,2,77,7,ea3yd0dgq6uy6pupkpn17j5xg,1,86.5,28.5,2025-05-12T17:39:35.056Z,2025-05-12T18:09:13Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5723979621,22,,5724076435,76,,5723983047,102,52.1,5723983057,146,99.4,5723983043,55,679,5723983053,82,,5724079189,233,606,5723979623,63,,5723983041,133,5723983051,100,,,5723983049,103,19,5723983059,147,51.1,5723983063,231,42.4,5723981325,20,5723983037,29,,,5723983055,101,,5723979625,56,Center,5723983061,230,96.8,5723983039,154
2814190533,606,10,2,77,7,duspptyvnr5kpx2iko5gerhnz,1,0.6,48.9,2025-05-12T17:39:35.156Z,2025-05-12T18:09:13Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723988653,94,,5723979979,56,Back,5724079195,233,680,5723988887,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190493,605,43,2,77,10,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T17:39:37.645Z,2025-05-12T17:41:32Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723979697,173,0,5723979703,56,Back,5723979701,182,0,5723989083,144,10,5723979699,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190569,608,1,2,77,15,duspptyvnr5kpx2iko5gerhnz,0,7.9,11.9,2025-05-12T17:39:43.403Z,2025-05-12T17:39:44Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723980183,157,,5723980299,233,681,5723980185,56,Back,5723980195,1,,5723980187,140,9.0,5723980193,213,0.06,5723980189,141,12.0,5723980303,286,,5723980191,212,5723980297,236,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190573,681,74,2,77,15,ea3yd0dgq6uy6pupkpn17j5xg,1,94.0,90.9,2025-05-12T17:39:43.404Z,2025-05-12T18:10:44Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723980221,285,,5723980349,233,608,5723980219,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190631,609,5,2,77,18,duspptyvnr5kpx2iko5gerhnz,1,-1.0,11.4,2025-05-12T17:39:45.778Z,2025-05-12T18:11:00Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723980567,56,Back,5723980569,346,,5723980571,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814190607,682,5,2,77,18,ea3yd0dgq6uy6pupkpn17j5xg,0,101.0,88.6,2025-05-12T17:39:45.778Z,2025-05-12T17:39:50Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723980577,233,609,5723980411,56,Left,5723980413,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814191279,683,18,2,77,57,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-12T17:40:25.568Z,2025-05-12T17:40:36Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723984265,42,,5723984269,44,Forward,5723984271,59,7,5723984333,55,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814191285,684,19,2,77,57,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-12T17:40:25.569Z,2025-05-12T17:41:31Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5723984611,293,1,5723984313,55,683,5723984307,145,11,5723989003,292,8,5723984311,44,Forward,5723984303,42,,5723984309,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192219,686,40,2,78,0,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-12T17:40:28.074Z,2025-05-12T18:09:08Z,,,,,5723989601,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",5723989605,130,8,5723989599,30,"dcv3bj7tkpb8of9xh3br2510q, oqudbhzm03z0sfh8tw4qoqhg, 2qks3nbpd8o6igkqjl9e4po4q, bmbdwons7wudqebn3o3flm19l, 17p2jqe16w5j9qh5f8yr80g7o, czynssza36ggpaezb0i14si22, ciursygt8i2deeszjdebb28yx, f2qohaex1g5tvz10leo2ia6s, dytql3b2co1cst72z5qf879pl, e9tx4ca2kjj4kj9vm70fv2p04, 9tz8pzof2v3ktjwsyt3gl18gk, 9f9rakq22c75ur58uel80f7ys, 2tnl1pjxxg2n4564fz9hcdsoa, 6l2pjfuvjdnb6vkv4b0eb8mc4, dssxj3ymyofvhfjgmpg1ftuga, 23ngtx061omtotnlvbzlgd3bo",5723989607,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5723989611,319,,5723989609,194,bmbdwons7wudqebn3o3flm19l,5723989603,59,"1, 2, 3, 8, 5, 28, 19, 18, 9, 30, 11, 17, 20, 33, 80, 16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814191395,610,1,2,78,6,duspptyvnr5kpx2iko5gerhnz,1,3.9,59.9,2025-05-12T17:40:33.887Z,2025-05-12T17:40:39Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723984877,237,,5723984869,141,45.8,5723984863,124,,5723984871,212,9.6,5723984873,213,4.66,5723984865,56,Back,5723984867,140,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814191405,611,61,2,78,11,duspptyvnr5kpx2iko5gerhnz,0,3.4,45.8,2025-05-12T17:40:39.057Z,2025-05-12T17:40:39Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723984929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814191417,612,6,2,78,12,duspptyvnr5kpx2iko5gerhnz,0,1.8,26.4,2025-05-12T17:40:40.104Z,2025-05-12T18:09:22Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723985001,56,Back,5723988565,233,685,5723985003,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814191639,685,6,2,78,12,ea3yd0dgq6uy6pupkpn17j5xg,1,98.2,73.6,2025-05-12T17:40:40.104Z,2025-05-12T18:09:22Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5723988535,233,612,5723986443,56,Center,5723986445,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192277,687,1,2,79,14,ea3yd0dgq6uy6pupkpn17j5xg,0,99.6,99.5,2025-05-12T17:41:42.307Z,2025-05-12T17:41:44Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5723989919,140,97.9,5723989913,155,,5723989911,6,,5723989915,223,,5723989923,212,25.4,5723989925,213,4.64,5723989909,2,,5723989921,141,62.3,5723989917,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192331,613,12,2,79,18,duspptyvnr5kpx2iko5gerhnz,1,4.1,34.9,2025-05-12T17:41:45.907Z,2025-05-12T18:00:52Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723990177,56,Back,5723990189,213,4.99,5723990285,167,,5723990181,141,0.0,5723990179,140,10.7,5723990185,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192335,614,5,2,79,19,duspptyvnr5kpx2iko5gerhnz,0,10.8,-1.6,2025-05-12T17:41:46.816Z,2025-05-12T18:10:59Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723990371,233,688,5723990233,347,,5723990231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192347,688,5,2,79,19,ea3yd0dgq6uy6pupkpn17j5xg,1,89.2,101.6,2025-05-12T17:41:46.816Z,2025-05-12T17:41:49Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5723990325,233,614,5723990297,56,Left,5723990299,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192739,689,1,2,79,46,ea3yd0dgq6uy6pupkpn17j5xg,0,87.5,100.0,2025-05-12T17:42:14.144Z,2025-05-12T17:42:16Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723992605,107,,5723992617,1,,5723992609,140,96.9,5723992607,56,Center,5723992613,212,32.0,5723992611,141,56.7,5723992615,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192745,615,12,2,79,48,duspptyvnr5kpx2iko5gerhnz,1,6.1,31.6,2025-05-12T17:42:16.288Z,2025-05-12T17:42:17Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723992647,140,7.6,5723992645,56,Back,5723992651,212,15.0,5723992653,213,4.82,5723992649,141,9.7,5723992683,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192785,616,45,2,79,52,duspptyvnr5kpx2iko5gerhnz,0,6.0,12.3,2025-05-12T17:42:19.920Z,2025-05-12T18:10:11Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723992925,285,,5723993111,233,690,5723992923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192809,690,3,2,79,52,ea3yd0dgq6uy6pupkpn17j5xg,1,94.0,87.7,2025-05-12T17:42:19.920Z,2025-05-12T18:10:11Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723993067,56,Left,5723993069,286,,5723993091,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192845,691,1,2,79,55,ea3yd0dgq6uy6pupkpn17j5xg,1,96.3,90.6,2025-05-12T17:42:22.944Z,2025-05-12T17:42:26Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723993303,141,92.1,5723993301,140,87.1,5723993307,213,3.04,5723993299,56,Left,5723993305,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192855,692,1,2,79,59,ea3yd0dgq6uy6pupkpn17j5xg,0,85.1,91.8,2025-05-12T17:42:26.719Z,2025-05-12T17:42:28Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5723993363,140,89.8,5723993369,213,5.04,5723993367,212,15.3,5723993365,141,70.5,5723993357,2,,5723993361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192943,617,12,2,80,0,duspptyvnr5kpx2iko5gerhnz,1,22.5,33.9,2025-05-12T17:42:28.501Z,2025-05-12T17:42:34Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5723993861,56,Back,5723993867,212,20.0,5723993865,141,24.1,5723993863,140,40.5,5723993869,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192933,693,1,2,80,4,ea3yd0dgq6uy6pupkpn17j5xg,0,69.9,88.9,2025-05-12T17:42:32.144Z,2025-05-12T17:42:32Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723993783,140,78.3,5723993789,212,11.1,5723993793,213,5.64,5723993785,141,79.1,5723993779,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192947,618,8,2,80,6,duspptyvnr5kpx2iko5gerhnz,1,27.0,24.3,2025-05-12T17:42:33.872Z,2025-05-12T17:42:34Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723993899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192967,694,1,2,80,7,ea3yd0dgq6uy6pupkpn17j5xg,1,67.7,77.2,2025-05-12T17:42:34.736Z,2025-05-12T17:42:36Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5723993989,140,78.1,5723993993,212,15.3,5723993987,56,Left,5723993995,213,0.77,5723993991,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814192995,695,1,2,80,8,ea3yd0dgq6uy6pupkpn17j5xg,1,78.1,93.2,2025-05-12T17:42:36.032Z,2025-05-12T17:42:38Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723994145,56,Left,5723994151,212,12.5,5723994153,213,6.01,5723994149,141,88.3,5723994147,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193031,696,1,2,80,11,ea3yd0dgq6uy6pupkpn17j5xg,0,89.9,89.4,2025-05-12T17:42:38.608Z,2025-05-12T17:42:41Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723994285,56,Center,5723994281,2,,5723994283,155,,5723994289,141,37.6,5723994287,140,89.1,5723994293,213,4.69,5723994295,1,,5723994291,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193049,619,12,2,80,14,duspptyvnr5kpx2iko5gerhnz,1,10.8,59.1,2025-05-12T17:42:41.764Z,2025-05-12T17:42:42Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723994383,140,15.0,5723994389,213,1.17,5723994437,15,,5723994387,212,11.3,5723994385,141,74.4,5723994381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193081,697,1,2,80,16,ea3yd0dgq6uy6pupkpn17j5xg,0,91.5,26.8,2025-05-12T17:42:43.824Z,2025-05-12T17:42:44Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5723994569,213,1.64,5723994563,140,90.8,5723994565,141,41.8,5723994567,212,10.2,5723994561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193091,620,8,2,80,17,duspptyvnr5kpx2iko5gerhnz,1,11.9,66.6,2025-05-12T17:42:44.902Z,2025-05-12T17:42:45Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723994627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193209,622,1,2,80,20,duspptyvnr5kpx2iko5gerhnz,1,27.9,80.0,2025-05-12T17:42:47.803Z,2025-05-12T17:42:53Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723995197,56,Back,5723995201,141,83.8,5723995205,213,0.15,5723995199,140,43.7,5723995203,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193153,698,83,2,80,21,ea3yd0dgq6uy6pupkpn17j5xg,0,67.9,12.8,2025-05-12T17:42:49.393Z,2025-05-12T17:42:57Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5723995447,399,80mvshlrrlu5vt41gkruwn8fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193253,623,1,2,80,25,duspptyvnr5kpx2iko5gerhnz,1,64.7,88.0,2025-05-12T17:42:53.124Z,2025-05-12T17:42:57Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723995441,212,11.0,5723995435,56,Center,5723995437,140,61.4,5723995443,213,4.39,5723995439,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193259,624,61,2,80,29,duspptyvnr5kpx2iko5gerhnz,0,71.4,75.7,2025-05-12T17:42:57.128Z,2025-05-12T17:42:57Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5723995477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193277,699,61,2,80,31,ea3yd0dgq6uy6pupkpn17j5xg,0,41.4,16.4,2025-05-12T17:42:59.169Z,2025-05-12T17:42:59Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5723995565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193323,625,50,2,80,34,duspptyvnr5kpx2iko5gerhnz,1,71.4,48.1,2025-05-12T17:43:02.079Z,2025-05-12T18:10:41Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5723995861,56,Center,5723995883,233,700,5723995863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
