id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805171821,569,12,2,69,26,3ptum5fjcgw51mqui0gu6uuf4,1,5.8,51.8,2025-04-23T16:26:05.474Z,2025-04-23T16:58:32Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674285129,141,30.4,5674285133,213,5.40,5674285131,212,18.8,5674285125,56,Back,5674285153,15,,5674285127,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805171889,806,1,2,69,29,1c7dv8ays675v9kp6a04sd8pq,1,79.7,82.7,2025-04-23T16:26:08.377Z,2025-04-23T16:26:12Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674285497,141,68.4,5674285493,56,Center,5674285495,140,60.4,5674285501,213,3.59,5674285499,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805171957,807,1,2,69,33,1c7dv8ays675v9kp6a04sd8pq,1,61.0,63.9,2025-04-23T16:26:12.474Z,2025-04-23T16:26:22Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674285847,157,,5674285855,212,45.8,5674285859,1,,5674285853,141,10.1,5674285857,213,5.36,5674285851,140,87.2,5674285849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805171999,808,1,2,69,42,1c7dv8ays675v9kp6a04sd8pq,1,96.3,12.3,2025-04-23T16:26:21.913Z,2025-04-23T16:26:43Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,1.0,,5674286095,56,Center,5674286099,141,34.2,5674286679,210,13,5674286681,154,,5674286103,213,1.72,5674286097,140,94.2,5674286093,155,,5674286091,2,,5674286101,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172003,809,13,2,69,45,1c7dv8ays675v9kp6a04sd8pq,1,94.2,34.2,2025-04-23T16:26:24.889Z,2025-04-23T16:26:43Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5674286293,20,,5674286737,103,5.6,5674286113,56,Center,5674286725,154,,5674286111,63,,5674286109,22,,5674286735,102,60.3,5674286721,29,,5674286743,231,48.6,5674286729,55,808,5674286741,230,99.9,5674286717,73,5674286739,108,,,,,,,,,,,,,,,,,,,,
2805172005,570,5,2,69,47,3ptum5fjcgw51mqui0gu6uuf4,1,-1.0,39.0,2025-04-23T16:26:26.421Z,2025-04-23T17:42:37Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674286121,56,Back,5674286123,346,,5674286139,233,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172009,810,5,2,69,47,1c7dv8ays675v9kp6a04sd8pq,0,101.0,61.0,2025-04-23T16:26:26.421Z,2025-04-23T17:42:37Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5674286143,233,570,5674286129,56,Center,5674286131,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172121,571,1,2,70,4,3ptum5fjcgw51mqui0gu6uuf4,1,3.1,45.7,2025-04-23T16:26:43.122Z,2025-04-23T16:26:51Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674286789,212,53.2,5674286785,140,50.1,5674286791,213,5.90,5674286781,124,,5674287079,189,,5674286797,237,,5674286793,1,,5674286787,141,16.5,5674286783,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172123,572,1,2,70,4,3ptum5fjcgw51mqui0gu6uuf4,0,43.6,16.5,2025-04-23T16:26:43.874Z,2025-04-23T16:26:44Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674286821,212,5.8,5674286815,140,38.6,5674286817,141,20.1,5674286813,56,Back,5674286823,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172141,573,4,2,70,8,3ptum5fjcgw51mqui0gu6uuf4,1,36.2,30.9,2025-04-23T16:26:47.779Z,2025-04-23T16:27:10Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674286939,56,Back,5674286941,152,,5674286937,295,,5674286935,13,,5674286943,286,,5674287027,233,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172147,811,4,2,70,8,1c7dv8ays675v9kp6a04sd8pq,0,63.8,69.1,2025-04-23T16:26:47.780Z,2025-04-23T16:27:09Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5674287817,295,,5674287001,13,,5674287003,56,Center,5674287257,55,812,5674287033,233,573,5674287005,152,,5674287045,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172169,812,17,2,70,12,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-23T16:26:51.230Z,2025-04-23T16:26:55Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5674287245,13,243,5674287247,55,811,5674287243,393,,5674287239,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172337,574,1,2,70,31,3ptum5fjcgw51mqui0gu6uuf4,1,29.6,27.1,2025-04-23T16:27:11.091Z,2025-04-23T16:27:13Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674288005,140,11.0,5674288009,212,22.8,5674288011,213,2.60,5674287999,5,,5674288007,141,44.5,5674288003,56,Back,5674288001,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172361,575,1,2,70,34,3ptum5fjcgw51mqui0gu6uuf4,1,9.1,39.7,2025-04-23T16:27:13.747Z,2025-04-23T16:27:17Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674288169,140,28.9,5674288165,56,Back,5674288177,212,20.8,5674288173,141,37.4,5674288181,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172377,576,1,2,70,38,3ptum5fjcgw51mqui0gu6uuf4,1,37.2,34.3,2025-04-23T16:27:17.235Z,2025-04-23T16:27:20Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674288281,140,16.6,5674288285,212,25.4,5674288287,213,2.59,5674288279,56,Back,5674288283,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172403,577,1,2,70,41,3ptum5fjcgw51mqui0gu6uuf4,1,17.8,63.1,2025-04-23T16:27:20.243Z,2025-04-23T16:27:25Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674288459,56,Back,5674288461,140,32.0,5674288463,141,90.8,5674288467,213,0.90,5674288465,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172413,578,1,2,70,46,3ptum5fjcgw51mqui0gu6uuf4,1,38.2,73.8,2025-04-23T16:27:25.667Z,2025-04-23T16:27:28Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5674288533,213,5.28,5674288529,141,59.9,5674288525,56,Back,5674288531,212,11.2,5674288527,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172451,579,1,2,70,49,3ptum5fjcgw51mqui0gu6uuf4,1,45.5,51.2,2025-04-23T16:27:28.419Z,2025-04-23T16:27:37Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5674288805,141,8.3,5674288799,155,,5674288809,213,5.20,5674288811,1,,5674288803,140,60.3,5674288807,212,33.1,5674288801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172463,580,1,2,70,54,3ptum5fjcgw51mqui0gu6uuf4,1,71.9,41.3,2025-04-23T16:27:34.075Z,2025-04-23T16:59:31Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674288871,140,93.8,5674288869,56,Center,5674288873,141,26.2,5674288877,213,5.86,5674288875,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172487,581,1,2,70,54,3ptum5fjcgw51mqui0gu6uuf4,1,93.8,26.2,2025-04-23T16:27:34.113Z,2025-04-23T19:20:22Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,1.0,5674289035,140,92.5,5674289039,212,15.8,5674290807,210,16,5674290809,154,,5674289033,56,Center,5674290811,22,,5674289037,141,49.4,5674289041,213,1.66,5674289031,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172489,582,16,2,70,56,3ptum5fjcgw51mqui0gu6uuf4,1,92.1,47.4,2025-04-23T16:27:35.427Z,2025-04-23T20:46:46Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674289049,56,Center,5674290829,154,,5674289111,374,2025-04-23 17:27:34.918,5674289115,375,70:55.798,5674290837,103,10.1,5674289105,15,,5674290831,55,581,5674290835,102,46.0,5674290843,231,49.3,5674289109,328,,5674290841,230,98.1,5674290839,214,5674290825,80,5674289045,22,,5674290827,29,5674289047,17,,,,,,,,,,,,,
2805172839,814,1,2,71,50,1c7dv8ays675v9kp6a04sd8pq,1,49.9,50.0,2025-04-23T16:28:29.690Z,2025-04-23T16:28:31Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674291065,213,2.98,5674291057,56,Back,5674291059,140,33.0,5674291061,141,54.3,5674291067,279,G,5674291063,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172845,815,1,2,71,52,1c7dv8ays675v9kp6a04sd8pq,1,33.0,54.3,2025-04-23T16:28:31.674Z,2025-04-23T16:28:33Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674291117,212,23.0,5674291113,141,55.4,5674291111,140,54.9,5674291107,56,Center,5674291119,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172847,816,61,2,71,53,1c7dv8ays675v9kp6a04sd8pq,1,54.9,55.4,2025-04-23T16:28:32.961Z,2025-04-23T16:28:33Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5674291123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172851,583,61,2,71,54,3ptum5fjcgw51mqui0gu6uuf4,1,85.3,22.4,2025-04-23T16:28:33.451Z,2025-04-23T16:28:36Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674291141,56,Center,5674291305,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172861,584,61,2,71,55,3ptum5fjcgw51mqui0gu6uuf4,1,83.1,39.2,2025-04-23T16:28:34.387Z,2025-04-23T16:28:37Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674291205,56,Center,5674291341,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805274331,1070,1,2,71,58,1c7dv8ays675v9kp6a04sd8pq,1,13.4,53.7,2025-04-23T16:28:37.120Z,2025-04-23T19:17:08Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5674866347,141,83.6,5674866343,56,Back,5674866341,123,,5674866353,1,,5674866345,140,37.7,5674866349,212,32.6,5674866351,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172917,820,1,2,72,1,1c7dv8ays675v9kp6a04sd8pq,1,33.9,92.0,2025-04-23T16:28:40.554Z,2025-04-23T16:28:42Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674291523,140,14.5,5674291527,212,21.2,5674291525,141,83.5,5674291529,213,3.42,5674291521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172933,821,1,2,72,3,1c7dv8ays675v9kp6a04sd8pq,1,14.5,83.5,2025-04-23T16:28:42.490Z,2025-04-23T16:28:44Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674291613,212,24.9,5674291611,141,49.6,5674291609,140,5.6,5674291615,213,4.33,5674291607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172959,822,1,2,72,4,1c7dv8ays675v9kp6a04sd8pq,1,5.6,49.6,2025-04-23T16:28:43.865Z,2025-04-23T16:28:48Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5674291787,213,1.15,5674291785,212,22.7,5674291779,56,Back,5674291783,141,80.0,5674291781,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172971,823,1,2,72,8,1c7dv8ays675v9kp6a04sd8pq,0,15.2,82.9,2025-04-23T16:28:47.931Z,2025-04-23T16:28:49Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674291875,56,Back,5674291885,1,,5674291879,141,57.2,5674291881,212,26.3,5674291877,140,33.9,5674291873,157,,5674291883,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805172993,585,1,2,72,10,3ptum5fjcgw51mqui0gu6uuf4,1,57.7,32.7,2025-04-23T16:28:49.283Z,2025-04-23T16:28:51Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674291963,140,63.9,5674291967,212,6.7,5674291965,141,34.8,5674291969,213,0.22,5674291961,56,Center,5674291959,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173013,587,1,2,72,13,3ptum5fjcgw51mqui0gu6uuf4,0,67.8,63.1,2025-04-23T16:28:53.108Z,2025-04-23T16:28:53Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5674292051,212,8.7,5674292049,141,61.4,5674292045,56,Center,5674292047,140,76.0,5674292053,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173021,824,8,2,72,15,1c7dv8ays675v9kp6a04sd8pq,1,27.3,35.1,2025-04-23T16:28:54.474Z,2025-04-23T16:28:54Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674292083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173055,825,1,2,72,18,1c7dv8ays675v9kp6a04sd8pq,1,26.6,26.8,2025-04-23T16:28:57.178Z,2025-04-23T16:28:59Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5674292303,56,Back,5674292307,141,9.4,5674292305,140,41.3,5674292311,213,5.63,5674292309,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173065,827,1,2,72,20,1c7dv8ays675v9kp6a04sd8pq,0,41.3,9.4,2025-04-23T16:28:59.642Z,2025-04-23T16:29:00Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5674292361,212,11.3,5674292359,141,23.9,5674292355,56,Back,5674292357,140,46.6,5674292363,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173073,589,3,2,72,22,3ptum5fjcgw51mqui0gu6uuf4,0,43.8,79.2,2025-04-23T16:29:01.204Z,2025-04-23T16:29:06Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674292441,233,828,5674292381,286,,5674292379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173083,828,7,2,72,22,1c7dv8ays675v9kp6a04sd8pq,0,56.2,20.8,2025-04-23T16:29:01.205Z,2025-04-23T16:29:05Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674292423,285,,5674292421,56,Right,5674292435,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173111,590,1,2,72,23,3ptum5fjcgw51mqui0gu6uuf4,1,36.4,81.2,2025-04-23T16:29:03.076Z,2025-04-23T16:29:06Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674292563,212,8.3,5674292561,141,89.4,5674292559,140,42.3,5674292557,56,Back,5674292565,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173115,591,1,2,72,26,3ptum5fjcgw51mqui0gu6uuf4,0,48.4,84.8,2025-04-23T16:29:05.764Z,2025-04-23T16:29:08Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5674292571,140,50.8,5674292577,213,0.29,5674292573,141,85.9,5674292635,236,,5674292641,286,,5674292569,56,Left,5674292575,212,2.6,5674292637,233,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173125,829,74,2,72,26,1c7dv8ays675v9kp6a04sd8pq,1,55.8,6.8,2025-04-23T16:29:05.765Z,2025-04-23T17:44:01Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5674292631,56,Right,5674292633,285,,5674292643,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173143,831,1,2,72,29,1c7dv8ays675v9kp6a04sd8pq,1,55.8,6.8,2025-04-23T16:29:08.826Z,2025-04-23T16:29:11Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5674292749,213,0.80,5674292741,56,Center,5674292743,140,76.4,5674292747,212,31.1,5674292745,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173151,832,1,2,72,32,1c7dv8ays675v9kp6a04sd8pq,1,75.9,38.6,2025-04-23T16:29:11.226Z,2025-04-23T16:29:14Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5674292791,140,86.6,5674292793,141,29.1,5674292797,213,5.76,5674292789,56,Center,5674292795,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173153,592,45,2,72,35,3ptum5fjcgw51mqui0gu6uuf4,0,11.0,69.7,2025-04-23T16:29:14.443Z,2025-04-23T17:43:58Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674292867,233,833,5674292803,285,,5674292801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173161,833,3,2,72,35,1c7dv8ays675v9kp6a04sd8pq,1,89.0,30.3,2025-04-23T16:29:14.443Z,2025-04-23T17:43:58Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5674292853,233,592,5674292817,56,Center,5674292819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173177,834,1,2,72,36,1c7dv8ays675v9kp6a04sd8pq,1,87.1,29.5,2025-04-23T16:29:15.306Z,2025-04-23T16:37:51Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,1.0,,5674292919,141,54.8,5674292925,213,1.35,5674292915,140,90.8,5674292923,212,17.6,5674320933,154,,5674320931,210,15,5674292913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173181,835,15,2,72,38,1c7dv8ays675v9kp6a04sd8pq,1,92.9,56.3,2025-04-23T16:29:18.045Z,2025-04-23T16:37:52Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5674320939,29,,5674292941,56,Center,5674320941,154,,5674320947,102,50.3,5674320943,55,834,5674292939,17,,5674320951,214,,5674320949,103,5.1,5674292937,22,,5674320953,146,96.8,5674320037,20,,5674320961,233,5674320937,78,5674320955,147,52.5,,,,,,593,,,,,,,,,,,
2805173191,593,10,2,72,39,3ptum5fjcgw51mqui0gu6uuf4,1,1.2,48.5,2025-04-23T16:29:18.145Z,2025-04-23T17:00:34Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674388663,174,,5674389135,21,,5674320999,233,835,5674293009,56,Back,5674389133,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173213,594,83,2,72,41,3ptum5fjcgw51mqui0gu6uuf4,0,6.6,51.3,2025-04-23T16:29:20.293Z,2025-04-23T17:00:37Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674364073,399,5t58neiqhud2d4h64owu8fwiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173201,836,1,2,72,41,1c7dv8ays675v9kp6a04sd8pq,1,90.2,55.4,2025-04-23T16:29:20.307Z,2025-04-23T16:50:36Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,1.0,,5674293119,141,44.6,5674364749,154,,5674293123,213,4.07,5674364747,210,15,5674293117,140,85.0,5674293121,212,9.2,5674293113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173203,837,15,2,72,41,1c7dv8ays675v9kp6a04sd8pq,1,85.6,46.6,2025-04-23T16:29:20.842Z,2025-04-23T16:50:45Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674364815,328,,5674364813,103,2.8,5674364817,100,,5674364811,102,50.4,5674293127,22,,5674364271,20,,5674364807,55,836,5674364803,29,,5674364801,78,,5674364805,154,,5674364275,82,,5674293129,17,5674364819,101,5674364825,230,99.5,5674365217,233,5674293131,56,Center,,595,,5674364821,146,97.8,5674364827,231,49.8,5674364823,147,48.7
2805173219,595,10,2,72,41,3ptum5fjcgw51mqui0gu6uuf4,1,2.2,51.3,2025-04-23T16:29:20.942Z,2025-04-23T16:50:54Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674365197,94,,5674365221,233,837,5674365591,14,,5674365199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173223,596,61,2,72,44,3ptum5fjcgw51mqui0gu6uuf4,1,5.0,49.9,2025-04-23T16:29:24.116Z,2025-04-23T16:51:00Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674365841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173225,597,12,2,72,45,3ptum5fjcgw51mqui0gu6uuf4,1,6.5,53.8,2025-04-23T16:29:24.250Z,2025-04-23T16:51:16Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5674366633,213,6.04,5674366629,141,42.7,5674366625,56,Back,5674366627,140,36.0,5674366631,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173229,598,44,2,72,45,3ptum5fjcgw51mqui0gu6uuf4,1,35.8,67.2,2025-04-23T16:29:24.387Z,2025-04-23T16:52:28Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674367213,56,Back,5674367215,285,,5674367225,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173247,838,44,2,72,45,1c7dv8ays675v9kp6a04sd8pq,0,64.2,32.8,2025-04-23T16:29:24.388Z,2025-04-23T16:51:28Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674367231,233,598,5674293321,286,,5674293319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805190389,758,1,2,72,46,3ptum5fjcgw51mqui0gu6uuf4,0,34.6,69.7,2025-04-23T16:29:25.120Z,2025-04-23T17:01:27Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674391349,213,3.03,5674391339,3,,5674391341,56,Back,5674391411,156,,5674391347,212,19.3,5674391343,140,16.3,5674391345,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173269,839,61,2,72,50,1c7dv8ays675v9kp6a04sd8pq,0,67.6,25.5,2025-04-23T16:29:29.379Z,2025-04-23T17:44:29Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5674293479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173275,600,1,2,72,50,3ptum5fjcgw51mqui0gu6uuf4,1,24.5,74.2,2025-04-23T16:29:29.420Z,2025-04-23T16:52:45Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5674293521,140,35.1,5674293523,141,70.5,5674293527,213,6.06,5674293525,212,11.4,5674293519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173231,599,43,2,72,51,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T16:29:30.549Z,2025-04-23T16:52:40Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674370423,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173279,601,1,2,72,52,3ptum5fjcgw51mqui0gu6uuf4,1,33.8,65.2,2025-04-23T16:29:31.300Z,2025-04-23T16:52:48Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674293543,56,Back,5674293547,141,70.6,5674293545,140,35.1,5674293549,212,3.9,5674293551,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173319,603,1,2,72,54,3ptum5fjcgw51mqui0gu6uuf4,1,26.9,84.5,2025-04-23T16:29:33.252Z,2025-04-23T16:52:55Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674293747,213,2.90,5674293745,212,11.1,5674293743,141,88.4,5674293741,140,16.6,5674293739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173349,604,1,2,72,57,3ptum5fjcgw51mqui0gu6uuf4,1,10.0,89.6,2025-04-23T16:29:36.835Z,2025-04-23T16:53:05Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5674293925,140,43.0,5674293931,213,5.69,5674293933,1,,5674293929,212,41.9,5674293927,141,54.9,5674293923,56,Back,5674293921,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173357,605,61,2,73,0,3ptum5fjcgw51mqui0gu6uuf4,0,37.6,53.9,2025-04-23T16:29:39.220Z,2025-04-23T16:29:39Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5674293961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
