id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value
2815352501,709,19,2,66,39,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-16T18:25:43.719Z,2025-05-16T18:25:44Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5730566513,42,,5730566519,59,7,5730566527,55,708,5730566523,293,4,5730566517,145,11,5730566521,292,7,5730566525,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352749,710,40,2,66,59,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-16T18:26:04.311Z,2025-05-16T18:26:04Z,,,,,5730567897,194,b6uchs6rc43tlb0qj2tw3xzh1,5730567889,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5730567893,130,3,5730567887,30,"b6uchs6rc43tlb0qj2tw3xzh1, 5skki9qedwo05d1scee0obu1h, 5irotktf4k5ynobf0zugdom0a, doxrlp6910n9l5b5zl8ee73ai, 289f8ysumkm0ilmx2z472cei2, dpegzp0t66wtgyc69v4rj6cyc, aa40go6nrv6mpdny6zdc1jeg9, 7z2gs2b8ccchwf0h92hwx8d90, 27tqgrgwe7bvct5ffmr0sqdey, 9c2ajg42wya1u4lh1eeye2jo4, c11fpnugs2ihyqk07ohha54np, 1p8qp744v6uor8li9wfcwi0dm, am2lquvihsgkoy18i6f26d1ck, 2vvnbkdgeje34aivohozzvm5l, 2yyodldan4gscxb0jjrpkygyy, beq1o3wl29kdr4qtahdij1m21, 3ani6i6zvyyz715jalqfbcvoq, dir0a3gwtnslupca6o36sqvis",5730567899,319,,5730567895,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5730567891,59,"1, 6, 25, 10, 15, 16, 13, 34, 19, 20, 7, 12, 2, 17, 21, 22, 23, 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352785,559,1,2,67,0,5qxgilg61hlwxzfpdn2nhcayd,1,42.8,100.0,2025-05-16T18:26:04.704Z,2025-05-16T18:26:07Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730568103,140,69.8,5730568109,213,5.95,5730568111,1,,5730568105,141,87.1,5730568101,56,Left,5730568107,212,30.0,5730568099,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352807,560,1,2,67,2,5qxgilg61hlwxzfpdn2nhcayd,0,69.7,85.6,2025-05-16T18:26:06.976Z,2025-05-16T18:26:09Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5730568249,141,70.3,5730568251,212,11.6,5730568253,213,5.17,5730568247,140,74.6,5730568245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352817,711,1,2,67,4,1c7dv8ays675v9kp6a04sd8pq,0,21.9,29.5,2025-05-16T18:26:08.934Z,2025-05-16T18:26:11Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730568313,141,30.7,5730568309,56,Back,5730568319,1,,5730568445,286,,5730568315,212,8.1,5730568439,236,,5730568311,140,29.6,5730568441,233,561,5730568305,157,,5730568317,213,,,,,,,,,,,,0.10,,,,,,,,,,,,
2815352833,561,74,2,67,4,5qxgilg61hlwxzfpdn2nhcayd,1,74.0,70.5,2025-05-16T18:26:08.935Z,2025-05-16T18:53:32Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5730568407,56,Center,5730568503,233,711,5730568409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352863,562,3,2,67,8,5qxgilg61hlwxzfpdn2nhcayd,0,64.7,87.9,2025-05-16T18:26:12.754Z,2025-05-16T18:26:19Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5730568587,56,Left,5730568833,233,712,5730568589,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352903,712,7,2,67,8,1c7dv8ays675v9kp6a04sd8pq,0,35.3,12.1,2025-05-16T18:26:12.755Z,2025-05-16T18:26:18Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5730568801,233,562,5730568775,56,Back,5730568777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352947,563,3,2,67,11,5qxgilg61hlwxzfpdn2nhcayd,1,82.9,93.4,2025-05-16T18:26:16.016Z,2025-05-16T18:53:30Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730569027,56,Left,5730569111,233,713,5730569029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352957,713,45,2,67,11,1c7dv8ays675v9kp6a04sd8pq,0,17.1,6.6,2025-05-16T18:26:16.016Z,2025-05-16T18:53:31Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5730569075,285,,5730569167,233,563,5730569073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352953,564,50,2,67,14,5qxgilg61hlwxzfpdn2nhcayd,1,91.0,87.2,2025-05-16T18:26:19.010Z,2025-05-16T18:26:33Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730569053,286,,5730569437,233,714,5730569051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353009,714,7,2,67,14,1c7dv8ays675v9kp6a04sd8pq,1,9.0,12.8,2025-05-16T18:26:19.011Z,2025-05-16T18:26:26Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730569387,167,,5730569429,233,564,5730569389,56,Back,5730569391,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352975,565,5,2,67,15,5qxgilg61hlwxzfpdn2nhcayd,1,88.0,102.0,2025-05-16T18:26:20.144Z,2025-05-16T19:01:23Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730569197,347,,5730569195,56,Left,5730569505,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353025,715,5,2,67,15,1c7dv8ays675v9kp6a04sd8pq,0,12.0,-2.0,2025-05-16T18:26:20.144Z,2025-05-16T19:01:23Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730569519,233,565,5730569497,347,,5730569495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353203,566,1,2,67,37,5qxgilg61hlwxzfpdn2nhcayd,0,85.7,100.0,2025-05-16T18:26:41.888Z,2025-05-16T18:26:45Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730570529,107,,5730570533,140,88.9,5730570541,213,4.83,5730570543,1,,5730570531,56,Center,5730570535,141,58.5,5730570537,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353221,716,44,2,67,40,1c7dv8ays675v9kp6a04sd8pq,1,10.2,40.4,2025-05-16T18:26:44.751Z,2025-05-16T18:26:47Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730570623,285,,5730570639,233,567,5730570621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353209,567,44,2,67,40,5qxgilg61hlwxzfpdn2nhcayd,0,90.6,60.6,2025-05-16T18:26:44.752Z,2025-05-16T18:26:47Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5730570559,286,,5730570647,233,716,5730570557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353231,717,12,2,67,41,1c7dv8ays675v9kp6a04sd8pq,1,7.7,37.4,2025-05-16T18:26:45.550Z,2025-05-16T18:33:21Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730570683,140,10.6,5730570689,213,1.27,5730570707,15,,5730570685,141,51.8,5730570681,56,Back,5730570687,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353239,568,13,2,67,43,5qxgilg61hlwxzfpdn2nhcayd,1,89.1,48.2,2025-05-16T18:26:47.920Z,2025-05-16T18:26:59Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5730570733,17,,5730571535,102,41.5,5730571543,108,,5730571101,20,,5730571539,103,18.1,5730571559,231,49.1,5730571547,328,,5730571557,230,98.6,5730570735,56,Center,5730571529,84,5730571553,458,,5730571099,160,,,,,,,,,,,,,,,,,,,
2815353299,569,5,2,67,44,5qxgilg61hlwxzfpdn2nhcayd,0,100.7,40.8,2025-05-16T18:26:49.021Z,2025-05-16T19:01:23Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5730571115,233,718,5730571067,346,,5730571063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353253,718,5,2,67,44,1c7dv8ays675v9kp6a04sd8pq,1,-0.7,59.2,2025-05-16T18:26:49.021Z,2025-05-16T19:01:23Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730570805,346,,5730571069,233,569,5730570803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353543,719,43,2,68,8,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-16T18:27:12.781Z,2025-05-16T18:27:19Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730572419,74,0,5730572817,144,1,5730572413,212,2.0,5730572409,140,4.4,5730572411,141,55.4,5730572405,124,0,5730572415,213,3.60,5730572407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353655,720,1,2,68,10,1c7dv8ays675v9kp6a04sd8pq,0,5.4,54.6,2025-05-16T18:27:14.524Z,2025-05-16T18:32:25Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730574147,124,,5730573049,213,0.05,5730573043,140,57.4,5730573041,56,Center,5730573045,141,59.0,5730573051,1,,5730573863,189,,5730574149,237,,5730573047,212,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353737,570,12,2,68,12,5qxgilg61hlwxzfpdn2nhcayd,1,24.2,36.3,2025-05-16T18:27:16.864Z,2025-05-16T18:27:32Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5730573543,213,5.70,5730573537,141,30.1,5730573529,56,Back,5730573533,140,30.3,5730573541,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356551,751,1,2,68,22,1c7dv8ays675v9kp6a04sd8pq,1,79.6,82.6,2025-05-16T18:27:27.197Z,2025-05-16T18:31:43Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730590705,141,76.7,5730590701,56,Center,5730590703,140,75.6,5730590713,213,3.90,5730590709,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353709,721,1,2,68,23,1c7dv8ays675v9kp6a04sd8pq,1,70.7,72.4,2025-05-16T18:27:27.461Z,2025-05-16T18:31:45Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5730573357,140,74.7,5730573355,56,Left,5730573363,213,1.03,5730573361,212,8.1,5730573359,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353729,722,1,2,68,25,1c7dv8ays675v9kp6a04sd8pq,0,79.2,85.0,2025-05-16T18:27:29.629Z,2025-05-16T18:31:47Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730573485,56,Center,5730573481,2,,5730573483,155,,5730573489,141,26.1,5730573487,140,100.0,5730573493,213,5.23,5730573491,212,46.1,5730573495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353747,571,5,2,68,26,5qxgilg61hlwxzfpdn2nhcayd,1,-1.0,78.8,2025-05-16T18:27:31.279Z,2025-05-16T19:01:24Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730573595,346,,5730573591,56,Back,5730573625,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353733,723,5,2,68,26,1c7dv8ays675v9kp6a04sd8pq,0,101.0,21.2,2025-05-16T18:27:31.279Z,2025-05-16T18:27:36Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730573515,346,,5730573669,233,571,5730573513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353957,572,1,2,68,40,5qxgilg61hlwxzfpdn2nhcayd,1,5.0,63.0,2025-05-16T18:27:44.705Z,2025-05-16T18:27:50Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730574749,56,Back,5730574757,213,0.91,5730574751,140,20.9,5730574755,212,27.2,5730574753,141,94.5,5730574761,237,,5730574747,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354073,573,1,2,68,45,5qxgilg61hlwxzfpdn2nhcayd,1,24.7,93.6,2025-05-16T18:27:49.904Z,2025-05-16T18:27:58Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730575469,56,Back,5730575473,141,78.5,5730575471,140,15.1,5730575475,212,14.4,5730575477,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354145,574,1,2,68,53,5qxgilg61hlwxzfpdn2nhcayd,1,24.9,54.8,2025-05-16T18:27:58.082Z,2025-05-16T18:28:06Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730575929,56,Right,5730575933,141,5.5,5730575939,1,,5730575935,212,54.3,5730575931,140,65.6,5730575937,213,5.62,5730575927,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354141,724,43,2,69,1,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-16T18:28:05.398Z,2025-05-16T18:28:16Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730576061,399,2kbiramhoa1b8k51wtfk5raei,5730576483,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354165,575,43,2,69,1,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-16T18:28:05.744Z,2025-05-16T18:28:20Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730576755,144,3,5730576027,286,0,5730576025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354211,725,43,2,69,1,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-16T18:28:05.861Z,2025-05-16T18:28:22Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730576279,56,Back,5730576829,144,45,5730576281,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354169,576,4,2,69,3,5qxgilg61hlwxzfpdn2nhcayd,1,67.8,12.6,2025-05-16T18:28:07.468Z,2025-05-16T18:31:15Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730576093,152,,5730576101,286,,5730576085,13,,5730576089,56,Right,5730576521,295,,5730576891,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354257,726,4,2,69,3,1c7dv8ays675v9kp6a04sd8pq,0,32.2,87.4,2025-05-16T18:28:07.469Z,2025-05-16T18:31:14Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730588497,295,,5730576607,285,,5730576917,233,576,5730576603,152,,5730576599,13,,5730576601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354463,577,1,2,69,31,5qxgilg61hlwxzfpdn2nhcayd,1,71.6,5.9,2025-05-16T18:28:36.080Z,2025-05-16T18:28:40Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730577807,212,5.4,5730577797,5,,5730577805,141,2.2,5730577799,152,,5730577801,56,Right,5730577803,140,76.2,5730577809,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354475,578,1,2,69,35,5qxgilg61hlwxzfpdn2nhcayd,1,78.1,15.3,2025-05-16T18:28:40.048Z,2025-05-16T18:28:41Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730577875,213,1.95,5730577871,141,31.8,5730577873,212,12.1,5730577869,140,73.9,5730577867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354485,580,1,2,69,37,5qxgilg61hlwxzfpdn2nhcayd,0,73.9,31.0,2025-05-16T18:28:42.225Z,2025-05-16T18:28:43Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730577975,286,,5730577909,56,Center,5730577913,141,26.2,5730577971,233,728,5730577917,213,5.35,5730577915,212,4.1,5730577969,236,,5730577911,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354489,728,74,2,69,37,1c7dv8ays675v9kp6a04sd8pq,1,25.0,82.4,2025-05-16T18:28:42.226Z,2025-05-16T18:53:32Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5730577947,56,Back,5730577999,233,580,5730577949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354557,730,1,2,69,42,1c7dv8ays675v9kp6a04sd8pq,1,24.1,70.3,2025-05-16T18:28:47.069Z,2025-05-16T18:28:49Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5730578347,141,93.6,5730578351,213,0.63,5730578337,56,Back,5730578341,140,44.9,5730578349,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354553,581,83,2,69,45,5qxgilg61hlwxzfpdn2nhcayd,0,47.2,5.8,2025-05-16T18:28:49.489Z,2025-05-16T18:28:51Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730578435,399,9c2ajg42wya1u4lh1eeye2jo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354569,731,1,2,69,45,1c7dv8ays675v9kp6a04sd8pq,1,52.5,92.1,2025-05-16T18:28:49.813Z,2025-05-16T18:28:51Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5730578413,141,85.6,5730578409,56,Left,5730578411,140,64.7,5730578415,212,13.6,5730578417,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354575,732,61,2,69,47,1c7dv8ays675v9kp6a04sd8pq,0,64.7,85.6,2025-05-16T18:28:51.692Z,2025-05-16T18:28:52Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5730578449,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354631,582,1,2,69,48,5qxgilg61hlwxzfpdn2nhcayd,0,32.7,13.4,2025-05-16T18:28:52.513Z,2025-05-16T18:28:57Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730578757,157,,5730578767,213,0.24,5730578763,141,31.6,5730578769,1,,5730578765,212,52.0,5730578759,56,Center,5730578761,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354693,733,1,2,69,56,1c7dv8ays675v9kp6a04sd8pq,1,10.6,60.2,2025-05-16T18:29:01.197Z,2025-05-16T18:29:03Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730579095,140,33.5,5730579099,212,25.6,5730579093,56,Back,5730579097,141,73.2,5730579101,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354719,734,1,2,69,59,1c7dv8ays675v9kp6a04sd8pq,1,33.5,73.2,2025-05-16T18:29:03.549Z,2025-05-16T18:29:05Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5730579315,140,26.2,5730579321,213,2.18,5730579317,141,89.3,5730579319,212,13.4,5730579313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354803,735,1,2,70,1,1c7dv8ays675v9kp6a04sd8pq,1,28.8,88.9,2025-05-16T18:29:05.684Z,2025-05-16T18:29:12Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730579803,141,58.2,5730579797,56,Back,5730579805,212,31.6,5730579807,213,3.86,5730579801,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354833,736,1,2,70,8,1c7dv8ays675v9kp6a04sd8pq,0,20.3,44.3,2025-05-16T18:29:12.469Z,2025-05-16T18:29:15Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730579991,1,,5730579983,140,76.3,5730579979,157,,5730579989,213,6.19,5730579985,141,35.8,5730579987,212,59.1,5730579981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354851,583,44,2,70,11,5qxgilg61hlwxzfpdn2nhcayd,1,38.1,59.4,2025-05-16T18:29:16.275Z,2025-05-16T18:29:26Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730580829,233,739,5730580137,56,Back,5730580139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354961,739,44,2,70,11,1c7dv8ays675v9kp6a04sd8pq,0,61.6,38.4,2025-05-16T18:29:16.276Z,2025-05-16T18:29:25Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5730580873,233,583,5730580719,286,,5730580717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354865,584,12,2,70,12,5qxgilg61hlwxzfpdn2nhcayd,1,39.0,66.0,2025-05-16T18:29:16.592Z,2025-05-16T18:29:17Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730580199,141,85.0,5730580229,15,,5730580203,213,1.03,5730580201,212,15.1,5730580195,56,Back,5730580197,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354877,737,61,2,70,13,1c7dv8ays675v9kp6a04sd8pq,0,61.5,14.1,2025-05-16T18:29:17.581Z,2025-05-16T18:32:40Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5730580247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354887,585,5,2,70,13,5qxgilg61hlwxzfpdn2nhcayd,1,38.9,101.8,2025-05-16T18:29:18.113Z,2025-05-16T19:01:24Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730580333,233,738,5730580295,56,Back,5730580297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354891,738,5,2,70,13,1c7dv8ays675v9kp6a04sd8pq,0,61.1,-1.8,2025-05-16T18:29:18.113Z,2025-05-16T19:01:24Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5730580305,347,,5730580303,56,Right,5730580361,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355057,586,1,2,70,19,5qxgilg61hlwxzfpdn2nhcayd,1,41.3,100.0,2025-05-16T18:29:24.033Z,2025-05-16T18:29:30Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5730581219,213,3.56,5730581209,140,20.7,5730581213,141,87.4,5730581205,107,,5730581207,56,Back,5730581221,1,,5730581217,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355089,587,1,2,70,26,5qxgilg61hlwxzfpdn2nhcayd,1,23.6,70.0,2025-05-16T18:29:30.560Z,2025-05-16T18:29:35Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730581413,56,Back,5730581425,213,0.83,5730581421,141,95.7,5730581417,140,38.8,5730581423,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355099,588,1,2,70,30,5qxgilg61hlwxzfpdn2nhcayd,0,53.2,94.7,2025-05-16T18:29:34.961Z,2025-05-16T18:29:36Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730581487,213,5.44,5730581485,212,17.3,5730581477,56,Center,5730581481,141,75.7,5730581479,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355115,740,1,2,70,31,1c7dv8ays675v9kp6a04sd8pq,1,29.4,32.2,2025-05-16T18:29:36.069Z,2025-05-16T18:29:37Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730581573,56,Back,5730581579,212,11.1,5730581577,141,30.9,5730581575,140,39.9,5730581581,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355167,742,1,2,70,33,1c7dv8ays675v9kp6a04sd8pq,1,39.9,30.9,2025-05-16T18:29:37.929Z,2025-05-16T18:29:41Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5730581881,212,27.1,5730581875,56,Center,5730581877,140,58.7,5730581879,141,58.2,5730581883,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355147,589,83,2,70,35,5qxgilg61hlwxzfpdn2nhcayd,0,46.6,52.8,2025-05-16T18:29:40.272Z,2025-05-16T18:33:04Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5730582089,399,27tqgrgwe7bvct5ffmr0sqdey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355183,743,1,2,70,37,1c7dv8ays675v9kp6a04sd8pq,1,42.0,47.6,2025-05-16T18:29:41.558Z,2025-05-16T18:29:43Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5730581973,56,Back,5730581979,212,20.4,5730581977,141,67.5,5730581975,140,27.4,5730581981,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355171,590,83,2,70,37,5qxgilg61hlwxzfpdn2nhcayd,0,58.9,55.7,2025-05-16T18:29:41.856Z,2025-05-16T18:29:45Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5730582095,399,dpegzp0t66wtgyc69v4rj6cyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355201,744,1,2,70,38,1c7dv8ays675v9kp6a04sd8pq,1,31.9,67.2,2025-05-16T18:29:43.101Z,2025-05-16T18:29:45Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730582073,56,Back,5730582081,141,50.7,5730582085,213,4.41,5730582077,140,28.6,5730582083,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
