id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2796123029,837,1,2,75,52,2rdnn9p03qrmmv34tyx1nahpa,1,29.3,73.0,2025-04-05T13:35:49.349Z,2025-04-05T13:35:55Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624516637,141,91.7,5624516635,140,35.6,5624516645,1,,5624516641,213,1.09,5624516631,157,,5624516633,56,Back,5624516639,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123069,838,1,2,75,57,2rdnn9p03qrmmv34tyx1nahpa,1,32.8,89.3,2025-04-05T13:35:55.285Z,2025-04-05T13:35:57Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624516831,141,61.1,5624516827,56,Back,5624516835,213,3.89,5624516833,212,28.2,5624516829,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123117,840,1,2,75,59,2rdnn9p03qrmmv34tyx1nahpa,1,13.1,61.1,2025-04-05T13:35:57.046Z,2025-04-05T13:35:59Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5624517051,157,,5624517057,141,66.4,5624517055,140,42.0,5624517061,213,0.12,5624517053,56,Back,5624517059,212,30.6,5624517063,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123175,841,1,2,76,1,2rdnn9p03qrmmv34tyx1nahpa,1,42.0,66.4,2025-04-05T13:35:58.950Z,2025-04-05T13:36:01Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624517357,56,Back,5624517363,212,12.1,5624517361,141,54.2,5624517365,213,3.90,5624517359,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123293,842,1,2,76,4,2rdnn9p03qrmmv34tyx1nahpa,1,33.2,54.0,2025-04-05T13:36:01.557Z,2025-04-05T13:36:07Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5624517969,213,5.13,5624517963,140,42.8,5624517961,56,Back,5624517965,141,20.9,5624517967,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123345,843,1,2,76,10,2rdnn9p03qrmmv34tyx1nahpa,1,58.1,10.9,2025-04-05T13:36:07.623Z,2025-04-05T13:36:09Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5624518213,212,15.6,5624518211,141,12.0,5624518195,140,43.3,5624518215,213,3.09,5624518193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123407,844,1,2,76,12,2rdnn9p03qrmmv34tyx1nahpa,1,43.3,12.0,2025-04-05T13:36:09.686Z,2025-04-05T13:36:12Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624518529,141,31.0,5624518535,213,0.93,5624518527,140,52.5,5624518531,212,16.1,5624518525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123479,845,1,2,76,15,2rdnn9p03qrmmv34tyx1nahpa,1,55.8,35.2,2025-04-05T13:36:12.550Z,2025-04-05T13:36:14Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5624518821,141,57.6,5624518819,140,46.2,5624518823,212,18.3,5624518817,56,Back,5624518825,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123553,846,1,2,76,17,2rdnn9p03qrmmv34tyx1nahpa,1,47.3,57.8,2025-04-05T13:36:14.726Z,2025-04-05T13:36:17Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624519137,213,0.19,5624519135,212,10.1,5624519131,140,56.7,5624519129,56,Center,5624519133,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123601,847,1,2,76,20,2rdnn9p03qrmmv34tyx1nahpa,1,56.3,57.9,2025-04-05T13:36:17.605Z,2025-04-05T13:36:20Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624519365,212,20.4,5624519359,140,57.8,5624519363,141,28.0,5624519357,56,Center,5624519369,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123687,848,1,2,76,22,2rdnn9p03qrmmv34tyx1nahpa,1,60.9,24.6,2025-04-05T13:36:19.926Z,2025-04-05T13:36:22Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624519703,141,10.1,5624519699,56,Right,5624519701,140,82.7,5624519707,213,5.88,5624519705,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123713,849,1,2,76,25,2rdnn9p03qrmmv34tyx1nahpa,1,82.9,10.0,2025-04-05T13:36:22.726Z,2025-04-05T13:36:24Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5624519901,141,11.3,5624519899,140,70.7,5624519903,212,12.8,5624519897,56,Right,5624519905,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123773,850,1,2,76,26,2rdnn9p03qrmmv34tyx1nahpa,1,70.9,12.0,2025-04-05T13:36:23.878Z,2025-04-05T13:36:26Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624520203,212,12.0,5624520195,56,Center,5624520199,140,73.5,5624520205,213,1.34,5624520201,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123815,851,1,2,76,29,2rdnn9p03qrmmv34tyx1nahpa,1,73.6,30.3,2025-04-05T13:36:26.790Z,2025-04-05T13:36:29Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624520455,56,Center,5624520463,141,53.1,5624520465,212,15.7,5624520467,213,1.43,5624520459,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123845,852,1,2,76,31,2rdnn9p03qrmmv34tyx1nahpa,1,75.7,54.0,2025-04-05T13:36:28.533Z,2025-04-05T13:36:30Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624520633,141,72.3,5624520629,56,Center,5624520631,140,86.8,5624520637,213,0.82,5624520635,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123949,853,1,2,76,32,2rdnn9p03qrmmv34tyx1nahpa,1,87.3,73.6,2025-04-05T13:36:29.974Z,2025-04-05T13:37:46Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,1.0,5624521067,212,3.7,5624521065,141,69.7,5624521061,56,Center,5624529397,154,,5624529395,210,16,5624529399,22,,5624521069,213,5.49,5624521063,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796124625,664,43,2,76,34,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-05T13:36:31.694Z,2025-04-05T13:37:23Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5624526787,144,8,5624524425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796123957,854,16,2,76,35,2rdnn9p03qrmmv34tyx1nahpa,1,89.2,62.9,2025-04-05T13:36:32.662Z,2025-04-05T13:37:47Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5624526367,375,76:34.455,5624529489,55,853,5624529495,103,25.3,5624529487,154,,5624521105,22,,5624529493,102,50.1,5624529483,79,,5624529497,230,98.9,5624521109,56,Center,5624529485,29,5624521107,17,,5624526363,374,2025-04-05 14:36:31.802,5624529499,231,5624529481,72,,,,,,,,,,,,,52.9,,
2796125537,665,1,2,77,43,303582z192rnbr2x28o2t7u38,1,50.4,49.7,2025-04-05T13:37:40.781Z,2025-04-05T13:37:42Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624528915,56,Back,5624528917,140,43.5,5624528923,213,2.97,5624528927,278,,5624528925,279,G,5624528921,212,7.3,5624528919,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125573,666,1,2,77,45,303582z192rnbr2x28o2t7u38,1,44.2,48.4,2025-04-05T13:37:42.669Z,2025-04-05T13:37:44Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624529177,213,4.73,5624529175,212,15.8,5624529165,56,Back,5624529171,141,25.2,5624529169,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125617,667,1,2,77,47,303582z192rnbr2x28o2t7u38,1,44.4,25.2,2025-04-05T13:37:44.814Z,2025-04-05T13:37:46Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624529373,140,46.5,5624529371,56,Back,5624529379,213,1.39,5624529377,212,12.5,5624529375,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125627,668,1,2,77,49,303582z192rnbr2x28o2t7u38,1,46.5,43.3,2025-04-05T13:37:46.557Z,2025-04-05T13:37:48Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624529425,56,Back,5624529427,140,43.7,5624529431,212,8.5,5624529429,141,31.6,5624529573,156,,5624529433,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125685,669,1,2,77,50,303582z192rnbr2x28o2t7u38,1,43.7,31.6,2025-04-05T13:37:47.758Z,2025-04-05T13:37:49Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5624529771,212,11.6,5624529765,56,Back,5624529767,140,39.2,5624529773,213,4.29,5624529769,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125759,670,1,2,77,52,303582z192rnbr2x28o2t7u38,1,39.6,12.2,2025-04-05T13:37:49.757Z,2025-04-05T13:37:52Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624530075,56,Right,5624530077,140,52.7,5624530079,141,13.1,5624530083,213,0.04,5624530081,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125771,671,50,2,77,55,303582z192rnbr2x28o2t7u38,1,53.0,14.7,2025-04-05T13:37:52.493Z,2025-04-05T14:02:56Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5624530123,286,,5624530743,233,855,5624530121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125863,855,7,2,77,55,2rdnn9p03qrmmv34tyx1nahpa,1,47.0,85.3,2025-04-05T13:37:52.494Z,2025-04-05T14:02:56Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624530723,233,671,5624530683,56,Back,5624530685,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125777,672,61,2,77,55,303582z192rnbr2x28o2t7u38,1,52.7,13.1,2025-04-05T13:37:53.068Z,2025-04-05T13:37:53Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5624530139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125901,857,50,2,78,0,2rdnn9p03qrmmv34tyx1nahpa,1,63.6,64.4,2025-04-05T13:37:58.284Z,2025-04-05T14:02:57Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5624530861,56,Center,5624530863,286,,5624531087,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125933,673,7,2,78,0,303582z192rnbr2x28o2t7u38,1,36.4,35.6,2025-04-05T13:37:58.285Z,2025-04-05T14:02:57Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624530985,285,,5624531059,233,857,5624530983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125967,675,1,2,78,3,303582z192rnbr2x28o2t7u38,1,38.7,33.7,2025-04-05T13:38:00.640Z,2025-04-05T13:38:02Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624531135,213,1.08,5624531131,141,51.8,5624531127,56,Back,5624531129,140,44.9,5624531133,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126007,676,3,2,78,5,303582z192rnbr2x28o2t7u38,1,43.0,44.9,2025-04-05T13:38:02.380Z,2025-04-05T13:54:42Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,,5624531337,233,858,5624531321,286,,5624531319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796125977,858,45,2,78,5,2rdnn9p03qrmmv34tyx1nahpa,0,57.0,55.1,2025-04-05T13:38:02.380Z,2025-04-05T13:54:42Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5624531369,233,676,5624531175,56,Center,5624531181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126065,677,1,2,78,6,303582z192rnbr2x28o2t7u38,1,44.0,42.4,2025-04-05T13:38:03.933Z,2025-04-05T13:38:08Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,,5624531689,141,29.2,5624531685,56,Back,5624531691,212,10.5,5624531687,140,38.8,5624531693,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126121,678,1,2,78,10,303582z192rnbr2x28o2t7u38,1,44.6,16.7,2025-04-05T13:38:07.949Z,2025-04-05T13:38:10Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624531959,212,14.2,5624531953,56,Right,5624531961,213,5.72,5624531957,141,5.6,5624531955,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126157,679,1,2,78,12,303582z192rnbr2x28o2t7u38,1,56.0,5.6,2025-04-05T13:38:10.301Z,2025-04-05T13:38:12Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5624532175,213,0.96,5624532169,140,59.6,5624532171,141,13.5,5624532167,56,Right,5624532173,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126155,859,83,2,78,14,2rdnn9p03qrmmv34tyx1nahpa,0,43.3,87.5,2025-04-05T13:38:12.342Z,2025-04-05T13:38:15Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624532441,399,95h8ci71qugckn045d3rumlm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126185,680,1,2,78,15,303582z192rnbr2x28o2t7u38,1,59.1,11.7,2025-04-05T13:38:12.381Z,2025-04-05T13:38:14Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624532323,140,61.7,5624532321,56,Center,5624532325,141,23.1,5624532327,212,8.2,5624532331,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126203,681,1,2,78,16,303582z192rnbr2x28o2t7u38,1,63.5,24.0,2025-04-05T13:38:14.077Z,2025-04-05T13:38:15Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5624532421,212,7.5,5624532423,213,0.87,5624532419,141,32.5,5624532415,56,Center,5624532417,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126325,682,1,2,78,18,303582z192rnbr2x28o2t7u38,1,69.1,35.5,2025-04-05T13:38:15.485Z,2025-04-05T13:38:20Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,,5624533023,56,Center,5624533029,212,16.2,5624533025,140,72.5,5624533031,213,1.35,5624533027,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126331,683,61,2,78,23,303582z192rnbr2x28o2t7u38,1,78.3,61.4,2025-04-05T13:38:20.637Z,2025-04-05T13:38:21Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5624533057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126407,684,1,2,78,25,303582z192rnbr2x28o2t7u38,1,91.4,81.8,2025-04-05T13:38:23.293Z,2025-04-05T13:38:25Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624533419,213,3.92,5624533413,140,81.0,5624533417,212,15.3,5624533415,141,66.1,5624533411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126449,685,1,2,78,28,303582z192rnbr2x28o2t7u38,1,81.0,66.1,2025-04-05T13:38:25.533Z,2025-04-05T13:38:34Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,1.0,,5624533675,141,58.2,5624533677,212,6.2,5624533671,56,Center,5624534345,210,13,5624533679,213,4.20,5624533673,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126463,686,13,2,78,29,303582z192rnbr2x28o2t7u38,1,78.1,58.2,2025-04-05T13:38:26.989Z,2025-04-05T13:38:34Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5624533733,56,Center,5624534377,29,,5624533729,22,,5624534383,102,43.5,5624533731,18,,5624534385,103,61.1,5624534379,55,685,5624534375,81,,5624534391,230,98.0,5624534389,328,5624534371,72,,5624534393,231,49.8,5624534387,215,5624534373,121,,,,,,,,,,,,,,,
2796126467,687,5,2,78,29,303582z192rnbr2x28o2t7u38,0,101.2,37.8,2025-04-05T13:38:27.161Z,2025-04-05T14:05:34Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5624533771,56,Center,5624533827,233,860,5624533773,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126457,860,5,2,78,29,2rdnn9p03qrmmv34tyx1nahpa,1,-1.2,62.2,2025-04-05T13:38:27.161Z,2025-04-05T13:38:28Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624533709,56,Back,5624533711,346,,5624533783,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126871,861,1,2,78,49,2rdnn9p03qrmmv34tyx1nahpa,1,5.0,63.0,2025-04-05T13:38:47.287Z,2025-04-05T13:38:51Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5624536027,213,4.84,5624536031,237,,5624536025,212,19.5,5624536021,140,7.4,5624536019,56,Back,5624536017,124,,5624536023,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126909,862,1,2,78,53,2rdnn9p03qrmmv34tyx1nahpa,1,8.0,33.1,2025-04-05T13:38:51.143Z,2025-04-05T13:38:53Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624536197,56,Back,5624536211,213,5.13,5624536203,141,8.8,5624536207,212,18.0,5624536199,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126939,863,1,2,78,56,2rdnn9p03qrmmv34tyx1nahpa,0,17.3,9.1,2025-04-05T13:38:53.367Z,2025-04-05T13:38:55Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624536359,141,15.6,5624536501,233,688,5624536505,286,,5624536363,213,0.81,5624536361,212,6.1,5624536357,140,21.3,5624536499,236,,5624536355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126949,688,74,2,78,56,303582z192rnbr2x28o2t7u38,1,82.0,86.8,2025-04-05T13:38:53.368Z,2025-04-05T13:54:45Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,,5624536525,233,863,5624536455,285,,5624536453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126977,689,61,2,78,59,303582z192rnbr2x28o2t7u38,1,82.7,71.7,2025-04-05T13:38:56.711Z,2025-04-05T13:38:56Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5624536611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796126993,690,61,2,79,0,303582z192rnbr2x28o2t7u38,1,85.2,70.0,2025-04-05T13:38:57.964Z,2025-04-05T13:38:58Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624536669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127095,864,12,2,79,1,2rdnn9p03qrmmv34tyx1nahpa,1,22.8,32.8,2025-04-05T13:38:59.176Z,2025-04-05T13:39:03Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624537193,56,Right,5624537199,212,46.6,5624537197,141,11.4,5624537201,213,5.97,5624537195,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127099,865,61,2,79,6,2rdnn9p03qrmmv34tyx1nahpa,0,66.5,10.4,2025-04-05T13:39:03.495Z,2025-04-05T13:39:03Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5624537215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127105,691,5,2,79,6,303582z192rnbr2x28o2t7u38,1,37.4,101.7,2025-04-05T13:39:03.724Z,2025-04-05T14:05:34Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624537223,347,,5624537221,56,Back,5624537293,233,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127119,866,5,2,79,6,2rdnn9p03qrmmv34tyx1nahpa,0,62.6,-1.7,2025-04-05T13:39:03.724Z,2025-04-05T14:05:34Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5624537263,347,,5624537261,56,Right,5624537303,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127219,692,1,2,79,9,303582z192rnbr2x28o2t7u38,1,39.5,100.0,2025-04-05T13:39:06.972Z,2025-04-05T13:39:12Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624537857,107,,5624537861,56,Back,5624537865,141,87.1,5624537867,212,10.2,5624537863,140,38.2,5624537869,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127225,693,1,2,79,14,303582z192rnbr2x28o2t7u38,1,38.2,87.1,2025-04-05T13:39:11.837Z,2025-04-05T13:39:13Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624537909,213,1.57,5624537901,56,Back,5624537903,140,38.2,5624537905,141,94.8,5624537907,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127319,694,1,2,79,15,303582z192rnbr2x28o2t7u38,1,38.2,94.8,2025-04-05T13:39:13.020Z,2025-04-05T13:39:17Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624538293,1,,5624538285,140,6.4,5624538291,213,3.38,5624538287,141,83.0,5624538289,212,34.3,5624538283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127415,695,1,2,79,19,303582z192rnbr2x28o2t7u38,1,7.4,83.3,2025-04-05T13:39:17.133Z,2025-04-05T13:39:24Z,74r7g6wijdghi1dnr994cclp1,J. Öst,,,5624538797,140,4.5,5624538795,56,Back,5624538803,213,4.58,5624538799,141,50.6,5624538801,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127451,696,1,2,79,26,303582z192rnbr2x28o2t7u38,1,25.5,42.8,2025-04-05T13:39:24.317Z,2025-04-05T13:39:27Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624539029,140,33.3,5624539037,212,26.3,5624539027,56,Back,5624539033,141,6.1,5624539041,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127505,697,1,2,79,29,303582z192rnbr2x28o2t7u38,1,33.4,6.1,2025-04-05T13:39:27.325Z,2025-04-05T13:39:30Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624539289,141,7.9,5624539287,140,44.5,5624539291,212,11.7,5624539285,56,Back,5624539293,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127543,698,1,2,79,32,303582z192rnbr2x28o2t7u38,1,44.5,7.9,2025-04-05T13:39:30.093Z,2025-04-05T13:39:32Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5624539539,212,2.7,5624539533,56,Back,5624539541,213,3.87,5624539537,141,5.3,5624539535,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127567,699,1,2,79,34,303582z192rnbr2x28o2t7u38,1,42.6,5.3,2025-04-05T13:39:32.270Z,2025-04-05T13:39:34Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5624539629,56,Back,5624539633,141,11.4,5624539635,212,6.2,5624539637,213,2.41,5624539631,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127615,700,1,2,79,36,303582z192rnbr2x28o2t7u38,1,38.2,11.6,2025-04-05T13:39:34.284Z,2025-04-05T13:39:36Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624539921,141,34.8,5624539923,212,25.8,5624539919,140,57.6,5624539915,155,,5624539917,56,Center,5624539925,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127651,701,1,2,79,39,303582z192rnbr2x28o2t7u38,0,57.6,34.8,2025-04-05T13:39:36.541Z,2025-04-05T13:39:38Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624540061,141,50.9,5624540063,212,11.0,5624540057,56,Center,5624540059,140,57.0,5624540065,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127743,867,4,2,79,43,2rdnn9p03qrmmv34tyx1nahpa,1,52.4,50.8,2025-04-05T13:39:40.572Z,2025-04-05T13:54:38Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624540547,286,,5624540545,265,,5624540541,56,Center,5624541713,233,702,5624540543,152,,5624540539,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796127687,702,4,2,79,43,303582z192rnbr2x28o2t7u38,0,47.6,49.2,2025-04-05T13:39:40.573Z,2025-04-05T13:54:38Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5624541707,285,,5624541705,265,,5624541731,233,867,5624541701,56,Back,5624541699,13,,5624541703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
