id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value
2823283709,683,43,2,66,48,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:27:39.521Z,2025-06-18T15:28:23Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5774737901,144,10,5774737431,94,0,5774737433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823283749,591,4,2,66,48,ea3yd0dgq6uy6pupkpn17j5xg,1,86.8,42.4,2025-06-18T15:27:39.874Z,2025-06-18T15:30:28Z,,,,,5774737723,286,,5774738039,233,684,5774739565,348,7glr1eur910fj5b5fg743job9,5774737719,56,Center,5774737721,152,,5774737715,9,,5774737717,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823283757,684,4,2,66,48,2rdnn9p03qrmmv34tyx1nahpa,0,13.2,57.6,2025-06-18T15:27:39.875Z,2025-06-18T15:28:31Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5774737787,285,,5774738043,233,591,5774737783,56,Back,5774737779,9,,5774737781,10,,5774737785,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823283981,592,16,2,68,50,ea3yd0dgq6uy6pupkpn17j5xg,1,88.5,50.0,2025-06-18T15:29:41.384Z,2025-06-18T15:30:21Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774739479,231,49.6,5774739473,390,560990,5774738963,17,,5774739469,102,52.9,5774739109,374,2025-06-18 16:29:40.660,5774739471,103,25.3,5774738961,9,,5774739475,458,,5774739467,77,,5774738967,214,,5774739113,375,68:49.342,5774738965,56,5774739105,20,,5774739477,230,99.0,5774739485,353,685,,,,,,Center,
2823283985,685,58,2,68,50,2rdnn9p03qrmmv34tyx1nahpa,0,0.0,0.0,2025-06-18T15:29:41.384Z,2025-06-18T15:29:48Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5774739005,56,Back,5774739003,75,,5774739121,233,592,5774738997,9,,5774739001,179,,5774738999,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284151,691,18,2,69,20,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:30:11.625Z,2025-06-18T15:31:39Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774739975,42,,5774739979,59,30,5774739977,44,Forward,5774739995,55,692,5774740367,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284153,692,19,2,69,20,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:30:11.626Z,2025-06-18T16:06:58Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5774739981,42,,5774739991,55,691,5774739989,44,Midfielder,5774766783,292,6,5774739985,145,10,5774740233,293,4,5774740335,189,,5774739987,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284159,693,18,2,69,21,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:30:13.051Z,2025-06-18T15:31:35Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5774740081,55,694,5774740063,59,15,5774740299,189,,5774740059,42,,5774740061,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284163,694,19,2,69,21,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:30:13.052Z,2025-06-18T16:06:34Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5774740261,293,3,5774740071,59,42,5774740065,42,,5774740069,145,11,5774740263,189,,5774740073,44,Midfielder,5774740075,55,693,5774766139,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284105,686,1,2,69,48,2rdnn9p03qrmmv34tyx1nahpa,1,49.8,49.9,2025-06-18T15:30:39.623Z,2025-06-18T15:30:42Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774739697,212,12.7,5774739699,213,3.04,5774739695,141,51.8,5774739693,140,37.8,5774739701,279,G,5774739691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284111,687,1,2,69,50,2rdnn9p03qrmmv34tyx1nahpa,1,37.8,51.8,2025-06-18T15:30:42.008Z,2025-06-18T15:30:44Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774739741,56,Back,5774739749,213,4.68,5774739745,141,19.1,5774739743,140,37.1,5774739747,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284115,688,1,2,69,53,2rdnn9p03qrmmv34tyx1nahpa,1,39.6,18.8,2025-06-18T15:30:44.816Z,2025-06-18T15:30:48Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774739773,141,47.9,5774739775,212,20.6,5774739777,213,1.84,5774739769,56,Back,5774739771,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284133,689,1,2,69,57,2rdnn9p03qrmmv34tyx1nahpa,1,43.4,49.9,2025-06-18T15:30:48.799Z,2025-06-18T15:30:55Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774739897,212,21.8,5774739893,140,42.4,5774739899,213,4.66,5774739891,56,Back,5774739895,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284193,696,1,2,70,6,2rdnn9p03qrmmv34tyx1nahpa,1,52.7,32.5,2025-06-18T15:30:58.184Z,2025-06-18T15:45:14Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774752529,140,45.9,5774752535,213,1.86,5774752533,212,25.0,5774752527,56,Back,5774752565,189,,5774752531,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284195,697,1,2,70,8,2rdnn9p03qrmmv34tyx1nahpa,1,52.0,65.8,2025-06-18T15:30:59.345Z,2025-06-18T15:46:07Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774752987,141,7.8,5774752983,56,Right,5774752993,1,,5774752989,212,48.9,5774752985,140,79.5,5774752991,213,5.34,5774752981,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284197,698,1,2,70,10,2rdnn9p03qrmmv34tyx1nahpa,1,81.8,4.7,2025-06-18T15:31:01.488Z,2025-06-18T15:46:23Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5774753587,140,87.0,5774753593,213,1.06,5774753589,141,19.0,5774753585,56,Right,5774753591,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284199,699,1,2,70,12,2rdnn9p03qrmmv34tyx1nahpa,1,80.1,25.4,2025-06-18T15:31:03.640Z,2025-06-18T15:46:39Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5774753891,213,1.48,5774753887,141,37.4,5774753883,56,Center,5774753889,212,8.2,5774753885,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284209,700,50,2,70,19,2rdnn9p03qrmmv34tyx1nahpa,1,94.2,29.8,2025-06-18T15:31:10.845Z,2025-06-18T15:46:56Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774754217,286,,5774754215,56,Center,5774754223,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284157,594,7,2,70,19,ea3yd0dgq6uy6pupkpn17j5xg,1,6.6,70.2,2025-06-18T15:31:10.846Z,2025-06-18T15:46:56Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774754219,233,700,5774740057,285,,5774740053,167,,5774740055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284161,595,6,2,70,20,ea3yd0dgq6uy6pupkpn17j5xg,0,4.8,71.8,2025-06-18T15:31:11.353Z,2025-06-18T16:03:21Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774740281,233,695,5774740085,73,,5774740083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284173,695,6,2,70,20,2rdnn9p03qrmmv34tyx1nahpa,1,95.2,28.2,2025-06-18T15:31:11.353Z,2025-06-18T16:03:21Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774740141,75,,5774740139,56,Center,5774740277,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284219,702,43,2,70,46,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:31:37.405Z,2025-06-18T15:31:41Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5774740391,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284305,703,1,2,71,19,2rdnn9p03qrmmv34tyx1nahpa,0,99.5,0.5,2025-06-18T15:32:10.319Z,2025-06-18T16:01:45Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5774740779,56,Center,5774740781,140,92.8,5774759945,233,789,5774741303,6,,5774740783,141,40.4,5774740775,2,,5774741333,223,,5774740777,155,,5774740785,212,28.0,5774740787,213,1.82,,,,,,,,,,,,,,,,,,,,,
2823284301,596,44,2,71,21,ea3yd0dgq6uy6pupkpn17j5xg,1,6.2,58.9,2025-06-18T15:32:13.210Z,2025-06-18T15:48:35Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774740761,56,Back,5774740801,233,704,5774740763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284307,704,44,2,71,21,2rdnn9p03qrmmv34tyx1nahpa,0,93.8,41.1,2025-06-18T15:32:13.211Z,2025-06-18T15:48:36Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774740805,233,596,5774740793,56,Center,5774740795,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284303,597,12,2,71,22,ea3yd0dgq6uy6pupkpn17j5xg,1,4.0,56.4,2025-06-18T15:32:13.466Z,2025-06-18T16:02:25Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774740771,212,3.7,5774740765,56,Back,5774740769,141,51.1,5774740773,213,4.46,5774740791,15,,5774740767,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823287789,789,41,2,71,23,ea3yd0dgq6uy6pupkpn17j5xg,1,3.2,50.4,2025-06-18T15:32:14.318Z,2025-06-18T16:01:45Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5774759949,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823287037,858,43,2,71,23,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:32:14.923Z,2025-06-18T16:01:54Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774755769,56,Center,5774760145,144,13,5774756205,147,69.9,5774756197,102,69.7,5774756115,60,0,5774756195,73,0,5774756207,230,99.4,5774756201,458,0,5774756111,25,0,5774756203,146,98.9,5774756209,231,47.1,5774756121,153,5774756199,103,12.5,5774756119,328,0,5774756113,15,0,,,,,,0,
2823284313,598,61,2,71,25,ea3yd0dgq6uy6pupkpn17j5xg,0,4.8,21.3,2025-06-18T15:32:17.250Z,2025-06-18T15:32:17Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5774740823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284315,599,5,2,71,26,ea3yd0dgq6uy6pupkpn17j5xg,0,21.8,-0.6,2025-06-18T15:32:17.906Z,2025-06-18T15:32:23Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5774740827,347,,5774740825,56,Back,5774740883,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284319,705,5,2,71,26,2rdnn9p03qrmmv34tyx1nahpa,1,78.2,100.6,2025-06-18T15:32:17.906Z,2025-06-18T15:51:15Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5774740857,347,,5774740859,233,599,5774740855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284335,706,1,2,71,29,2rdnn9p03qrmmv34tyx1nahpa,1,65.3,100.0,2025-06-18T15:32:21.127Z,2025-06-18T15:32:24Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774740939,1,,5774740935,212,22.3,5774740927,107,,5774740933,141,88.3,5774740929,56,Left,5774740937,213,5.89,5774740931,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284333,600,45,2,71,31,ea3yd0dgq6uy6pupkpn17j5xg,0,11.0,16.3,2025-06-18T15:32:23.073Z,2025-06-18T16:03:30Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5774740923,285,,5774740967,233,707,5774740921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284337,707,3,2,71,31,2rdnn9p03qrmmv34tyx1nahpa,1,89.0,83.7,2025-06-18T15:32:23.073Z,2025-06-18T16:03:30Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774740949,233,600,5774740945,56,Left,5774740947,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284343,708,1,2,71,32,2rdnn9p03qrmmv34tyx1nahpa,1,84.9,88.3,2025-06-18T15:32:24.255Z,2025-06-18T15:32:27Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774740981,140,87.8,5774740975,2,,5774740979,56,Center,5774740977,155,,5774740989,1,,5774740985,212,34.6,5774740983,141,37.6,5774740987,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284377,710,61,2,71,36,2rdnn9p03qrmmv34tyx1nahpa,0,92.5,36.3,2025-06-18T15:32:28.020Z,2025-06-18T15:33:20Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774741163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284353,601,12,2,71,37,ea3yd0dgq6uy6pupkpn17j5xg,1,8.4,50.9,2025-06-18T15:32:28.976Z,2025-06-18T16:03:16Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774741037,56,Back,5774741351,213,1.76,5774741347,141,54.2,5774741345,140,8.0,5774741349,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284347,709,61,2,71,38,2rdnn9p03qrmmv34tyx1nahpa,1,88.5,37.0,2025-06-18T15:32:30.271Z,2025-06-18T15:33:14Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774741001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284365,602,4,2,71,39,ea3yd0dgq6uy6pupkpn17j5xg,1,6.4,61.1,2025-06-18T15:32:30.801Z,2025-06-18T15:50:56Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774741101,265,,5774741099,152,,5774741095,13,,5774741193,233,711,5774741103,285,,5774741097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284381,711,4,2,71,39,2rdnn9p03qrmmv34tyx1nahpa,0,93.6,38.9,2025-06-18T15:32:30.802Z,2025-06-18T15:50:24Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774741191,286,,5774741189,265,,5774741185,56,Center,5774741183,13,,5774741197,233,602,5774741187,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284519,603,1,2,72,47,ea3yd0dgq6uy6pupkpn17j5xg,0,7.2,64.5,2025-06-18T15:33:38.707Z,2025-06-18T15:33:42Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774741877,56,Left,5774741875,152,,5774741939,155,,5774741879,140,69.7,5774741881,141,100.0,5774741887,1,,5774741883,212,70.4,5774741871,5,,5774741885,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,
2823284523,604,5,2,72,49,ea3yd0dgq6uy6pupkpn17j5xg,0,70.0,102.0,2025-06-18T15:33:40.908Z,2025-06-18T15:33:43Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774741927,233,714,5774741905,56,Left,5774741907,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284527,714,5,2,72,49,2rdnn9p03qrmmv34tyx1nahpa,1,30.0,-2.0,2025-06-18T15:33:40.908Z,2025-06-18T15:51:15Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5774741917,56,Back,5774741919,347,,5774741921,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284549,715,1,2,72,52,2rdnn9p03qrmmv34tyx1nahpa,1,29.5,0.0,2025-06-18T15:33:43.455Z,2025-06-18T15:33:49Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774742023,141,16.7,5774742025,212,16.8,5774742027,213,2.29,5774742021,140,19.0,5774742019,56,Back,5774742017,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284555,716,1,2,72,58,2rdnn9p03qrmmv34tyx1nahpa,1,22.8,44.5,2025-06-18T15:33:49.390Z,2025-06-18T15:33:51Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774742057,56,Back,5774742063,212,15.3,5774742059,140,25.4,5774742065,213,1.39,5774742061,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284561,717,1,2,72,59,2rdnn9p03qrmmv34tyx1nahpa,1,25.5,66.6,2025-06-18T15:33:51.055Z,2025-06-18T15:33:52Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774742101,140,19.7,5774742107,213,4.42,5774742099,56,Back,5774742105,212,21.5,5774742103,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284569,718,1,2,73,1,2rdnn9p03qrmmv34tyx1nahpa,1,19.8,36.0,2025-06-18T15:33:52.583Z,2025-06-18T15:33:55Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774742157,141,58.4,5774742161,213,2.07,5774742153,56,Back,5774742159,212,17.3,5774742155,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284577,719,1,2,73,4,2rdnn9p03qrmmv34tyx1nahpa,1,13.5,64.2,2025-06-18T15:33:55.448Z,2025-06-18T15:33:58Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5774742201,212,41.2,5774742193,157,,5774742195,56,Center,5774742199,141,67.8,5774742205,1,,5774742197,140,52.7,5774742203,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284585,720,44,2,73,7,2rdnn9p03qrmmv34tyx1nahpa,1,54.8,70.1,2025-06-18T15:33:58.737Z,2025-06-18T16:03:40Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5774742233,233,605,5774742227,56,Center,5774742229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284579,605,44,2,73,7,ea3yd0dgq6uy6pupkpn17j5xg,0,45.2,29.9,2025-06-18T15:33:58.738Z,2025-06-18T16:03:40Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774742237,233,720,5774742211,285,,5774742209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284591,721,1,2,73,7,2rdnn9p03qrmmv34tyx1nahpa,0,53.0,67.8,2025-06-18T15:33:59.060Z,2025-06-18T15:51:41Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5774742243,56,Center,5774742245,140,57.7,5774742249,212,15.0,5774742241,3,,5774742251,213,5.05,5774742247,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284593,606,1,2,73,9,ea3yd0dgq6uy6pupkpn17j5xg,1,45.1,50.4,2025-06-18T15:34:00.546Z,2025-06-18T15:34:01Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774742253,56,Back,5774742261,213,1.92,5774742255,140,42.0,5774742259,212,9.4,5774742257,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284597,608,1,2,73,10,ea3yd0dgq6uy6pupkpn17j5xg,1,42.0,63.4,2025-06-18T15:34:01.864Z,2025-06-18T15:34:02Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774742271,212,6.6,5774742273,213,5.48,5774742267,140,46.4,5774742269,141,56.4,5774742265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284605,609,1,2,73,11,ea3yd0dgq6uy6pupkpn17j5xg,1,46.4,56.4,2025-06-18T15:34:02.882Z,2025-06-18T15:34:04Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774742319,213,1.04,5774742315,141,75.4,5774742313,140,53.6,5774742317,212,15.0,5774742311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284627,610,1,2,73,12,ea3yd0dgq6uy6pupkpn17j5xg,1,53.6,75.4,2025-06-18T15:34:04.258Z,2025-06-18T15:34:09Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774742391,56,Left,5774742397,212,23.8,5774742393,140,74.4,5774742399,213,0.41,5774742395,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284635,611,2,2,73,17,ea3yd0dgq6uy6pupkpn17j5xg,1,79.9,96.5,2025-06-18T15:34:09.282Z,2025-06-18T15:52:00Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774742447,56,Left,5774742441,140,87.9,5774742445,7,ciursygt8i2deeszjdebb28yx,5774742443,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284655,723,1,2,73,28,2rdnn9p03qrmmv34tyx1nahpa,1,10.0,28.2,2025-06-18T15:34:19.486Z,2025-06-18T15:53:09Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774742571,56,Back,5774742577,212,11.9,5774742569,241,,5774742579,213,5.09,5774742575,141,11.9,5774742567,5,,5774757843,189,,5774742573,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823287453,889,1,2,73,29,2rdnn9p03qrmmv34tyx1nahpa,1,14.0,14.1,2025-06-18T15:34:20.766Z,2025-06-18T15:53:24Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774757967,212,10.1,5774757961,56,Back,5774757969,213,1.92,5774757965,141,28.0,5774757963,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284659,724,1,2,73,33,2rdnn9p03qrmmv34tyx1nahpa,1,8.8,33.7,2025-06-18T15:34:25.198Z,2025-06-18T15:34:28Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774742603,212,27.9,5774742597,56,Back,5774742605,213,0.53,5774742601,141,54.5,5774742599,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284671,725,1,2,73,36,2rdnn9p03qrmmv34tyx1nahpa,1,36.0,66.7,2025-06-18T15:34:27.998Z,2025-06-18T15:34:30Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774742657,56,Back,5774742661,141,83.3,5774742665,213,1.44,5774742659,140,37.4,5774742663,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284677,726,1,2,73,39,2rdnn9p03qrmmv34tyx1nahpa,1,37.4,83.3,2025-06-18T15:34:30.382Z,2025-06-18T15:34:34Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774742705,213,0.34,5774742701,141,95.3,5774742703,212,24.5,5774742697,56,Left,5774742699,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284679,727,1,2,73,42,2rdnn9p03qrmmv34tyx1nahpa,0,59.4,96.1,2025-06-18T15:34:34.254Z,2025-06-18T15:54:17Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5774742713,141,90.8,5774742715,212,12.9,5774742711,140,71.2,5774742709,56,Left,5774742717,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823287503,769,61,2,73,43,ea3yd0dgq6uy6pupkpn17j5xg,1,26.5,9.2,2025-06-18T15:34:34.591Z,2025-06-18T15:54:39Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774758205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284685,728,43,2,73,44,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:34:36.174Z,2025-06-18T15:54:13Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5774742741,141,85.7,5774758111,144,1,5774742737,56,Left,5774742745,213,5.87,5774742743,212,12.4,5774742739,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284691,729,50,2,73,46,2rdnn9p03qrmmv34tyx1nahpa,1,84.0,87.4,2025-06-18T15:34:37.793Z,2025-06-18T15:34:38Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5774742761,56,Left,5774742769,233,612,5774742763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284687,612,7,2,73,46,ea3yd0dgq6uy6pupkpn17j5xg,0,17.1,13.3,2025-06-18T15:34:37.794Z,2025-06-18T15:34:39Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5774742751,285,,5774742765,233,729,5774742749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284695,730,61,2,73,48,2rdnn9p03qrmmv34tyx1nahpa,1,81.8,86.0,2025-06-18T15:34:39.502Z,2025-06-18T15:34:39Z,6aoswcs32ubpn2g50tqcopg5w,V. Ulundu,,,5774742785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823284737,614,1,2,74,0,ea3yd0dgq6uy6pupkpn17j5xg,1,4.2,48.1,2025-06-18T15:34:51.363Z,2025-06-18T15:34:53Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774743003,213,4.99,5774742997,140,8.7,5774743001,212,17.1,5774742993,123,,5774742995,56,Back,5774742999,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
