id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/10/value,qualifier/16/value
2800041391,792,1,2,74,27,1c7dv8ays675v9kp6a04sd8pq,1,26.3,73.3,2025-04-12T17:56:03.780Z,2025-04-12T17:56:06Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645995191,56,Back,5645995197,212,13.3,5645995199,213,0.92,5645995193,140,34.0,5645995195,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041489,793,1,2,74,30,1c7dv8ays675v9kp6a04sd8pq,1,32.9,90.8,2025-04-12T17:56:06.315Z,2025-04-12T17:56:15Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5645995719,140,76.5,5645995717,56,Left,5645995725,213,6.19,5645995727,1,,5645995721,141,84.7,5645995715,155,,5645995723,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041553,794,1,2,74,39,1c7dv8ays675v9kp6a04sd8pq,1,76.8,77.5,2025-04-12T17:56:15.199Z,2025-04-12T18:01:59Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,1.0,,5645996075,141,42.8,5645996801,154,,5645996799,210,15,5645996073,140,92.0,5645996077,212,28.5,5645996079,213,5.31,5645996067,2,,5645996069,155,,5645996071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043681,663,43,2,74,43,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T17:56:19.165Z,2025-04-12T18:01:18Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5646008137,56,Back,5646015471,144,10,5646008135,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041569,795,44,2,74,43,1c7dv8ays675v9kp6a04sd8pq,1,87.0,41.6,2025-04-12T17:56:19.377Z,2025-04-12T17:56:23Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5645996177,56,Center,5645996179,286,,5645996255,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041563,638,44,2,74,43,cy6zs39z79dcfbr4xzkp38z7q,0,13.0,58.4,2025-04-12T17:56:19.378Z,2025-04-12T18:27:04Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5645996155,56,Back,5645996267,233,795,5645996157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041577,796,15,2,74,43,1c7dv8ays675v9kp6a04sd8pq,1,84.7,41.9,2025-04-12T17:56:19.677Z,2025-04-12T18:02:19Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5645996853,230,98.5,5646018409,82,,5645996453,328,,5646018407,76,,5645996851,147,45.3,5645996221,56,Center,5645996839,55,794,5645996837,154,,5645996835,29,,5645996843,102,5646018429,233,5645996219,17,,5645996217,22,,5645996855,231,48.4,5645996845,103,19,5645996449,15,5645996849,146,,,,51.9,639,89.9
2800041601,639,10,2,74,43,cy6zs39z79dcfbr4xzkp38z7q,1,10.1,54.7,2025-04-12T17:56:19.777Z,2025-04-12T18:01:59Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5646018457,233,796,5646017585,94,,5645996353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041865,641,27,2,75,4,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T17:56:40.304Z,2025-04-12T17:56:46Z,,,,,5645997917,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041809,797,27,2,75,4,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-12T17:56:40.304Z,2025-04-12T17:56:46Z,,,,,5645997895,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041887,642,28,2,75,6,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T17:56:42.077Z,2025-04-12T18:28:21Z,,,,,5646145209,233,798,5645998035,55,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041823,798,28,2,75,6,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-12T17:56:42.077Z,2025-04-12T18:28:21Z,,,,,5645997673,55,797,5646145177,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041995,644,1,2,75,20,cy6zs39z79dcfbr4xzkp38z7q,1,12.2,51.9,2025-04-12T17:56:56.734Z,2025-04-12T17:56:59Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5645998699,56,Center,5645998703,141,24.6,5645998709,1,,5645998745,189,,5645998707,213,5.88,5645998701,140,54.0,5645998705,212,47.7,5645998695,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800041997,799,83,2,75,20,1c7dv8ays675v9kp6a04sd8pq,0,49.3,61.4,2025-04-12T17:56:56.780Z,2025-04-12T17:57:03Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645998881,399,4votdnyh0srvboatz6a20d5p0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042013,645,1,2,75,23,cy6zs39z79dcfbr4xzkp38z7q,1,50.9,35.1,2025-04-12T17:56:59.789Z,2025-04-12T17:57:03Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5645998843,141,63.6,5645998841,140,46.5,5645998847,213,1.80,5645998845,212,19.9,5645998839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042045,646,1,2,75,27,cy6zs39z79dcfbr4xzkp38z7q,1,49.0,69.6,2025-04-12T17:57:02.925Z,2025-04-12T17:57:05Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5645999013,212,13.8,5645999009,141,89.9,5645999001,56,Back,5645999005,140,49.0,5645999017,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042085,647,1,2,75,29,cy6zs39z79dcfbr4xzkp38z7q,1,53.6,90.8,2025-04-12T17:57:05.197Z,2025-04-12T17:57:08Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645999263,212,10.5,5645999265,213,4.67,5645999261,141,75.3,5645999259,140,53.2,5645999257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042133,649,1,2,75,34,cy6zs39z79dcfbr4xzkp38z7q,1,65.0,70.6,2025-04-12T17:57:10.029Z,2025-04-12T17:57:12Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5645999509,56,Center,5645999515,212,16.3,5645999513,141,46.7,5645999511,140,64.2,5645999517,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042171,650,1,2,75,36,cy6zs39z79dcfbr4xzkp38z7q,0,66.6,43.3,2025-04-12T17:57:12.783Z,2025-04-12T17:57:15Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5645999673,140,100.0,5645999681,1,,5645999677,212,37.1,5645999679,213,6.08,5645999669,155,,5645999671,56,Center,5645999675,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042205,651,5,2,75,39,cy6zs39z79dcfbr4xzkp38z7q,0,101.0,36.4,2025-04-12T17:57:15.554Z,2025-04-12T17:57:24Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5645999915,346,,5646000281,233,801,5645999911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042255,801,5,2,75,39,1c7dv8ays675v9kp6a04sd8pq,1,-1.0,63.5,2025-04-12T17:57:15.554Z,2025-04-12T18:28:30Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5646000211,56,Back,5646000227,233,651,5646000213,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042499,802,1,2,76,0,1c7dv8ays675v9kp6a04sd8pq,1,3.9,52.7,2025-04-12T17:57:36.281Z,2025-04-12T17:57:43Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5646001543,141,85.0,5646001547,213,0.72,5646001549,1,,5646001541,140,27.6,5646001553,237,,5646001545,212,33.2,5646001931,189,,5646001537,124,,5646001539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042563,803,1,2,76,1,1c7dv8ays675v9kp6a04sd8pq,1,27.7,83.3,2025-04-12T17:57:37.568Z,2025-04-12T17:57:41Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5646001813,212,10.2,5646001809,140,26.0,5646001807,56,Back,5646001815,213,4.54,5646001811,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042569,804,50,2,76,5,1c7dv8ays675v9kp6a04sd8pq,1,38.9,51.2,2025-04-12T17:57:41.355Z,2025-04-12T18:26:54Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5646001827,56,Back,5646001829,286,,5646002129,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042609,652,7,2,76,5,cy6zs39z79dcfbr4xzkp38z7q,0,61.1,48.8,2025-04-12T17:57:41.356Z,2025-04-12T18:26:54Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5646002109,233,804,5646002033,285,,5646002031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042693,807,51,2,76,7,1c7dv8ays675v9kp6a04sd8pq,1,24.1,46.9,2025-04-12T17:57:42.878Z,2025-04-12T18:26:00Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5646002623,169,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042661,654,1,2,76,9,cy6zs39z79dcfbr4xzkp38z7q,1,77.2,50.4,2025-04-12T17:57:45.773Z,2025-04-12T17:58:36Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,1.0,,5646002363,212,12.0,5646002361,141,41.0,5646002357,56,Center,5646002359,140,86.9,5646002365,213,5.72,5646005347,210,15,5646005349,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042667,655,15,2,76,11,cy6zs39z79dcfbr4xzkp38z7q,1,86.8,41.0,2025-04-12T17:57:47.181Z,2025-04-12T18:26:00Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5646005383,29,,5646005445,233,805,5646135721,468,807,5646005381,78,,5646005393,103,3.8,5646005391,102,48.6,5646002383,17,,5646002381,22,,5646004821,72,,5646005395,214,5646005401,146,5646005403,147,47.8,5646005387,55,654,5646005385,154,,5646002385,56,Center,,,,,,,,,98.5,
2800042645,805,10,2,76,11,1c7dv8ays675v9kp6a04sd8pq,1,3.9,51.8,2025-04-12T17:57:47.281Z,2025-04-12T17:58:38Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5646002261,56,Back,5646002353,180,,5646002255,182,,5646002351,177,,5646005469,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042793,808,1,2,76,22,1c7dv8ays675v9kp6a04sd8pq,1,10.4,50.3,2025-04-12T17:57:58.698Z,2025-04-12T17:58:00Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5646003033,123,,5646003043,213,0.10,5646003035,56,Back,5646003041,212,22.1,5646003039,141,53.7,5646003037,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042817,809,1,2,76,24,1c7dv8ays675v9kp6a04sd8pq,1,33.7,55.8,2025-04-12T17:58:00.658Z,2025-04-12T17:58:03Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5646003209,212,12.8,5646003207,141,72.3,5646003203,56,Back,5646003205,140,39.6,5646003211,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042827,810,1,2,76,27,1c7dv8ays675v9kp6a04sd8pq,1,43.7,72.1,2025-04-12T17:58:03.399Z,2025-04-12T17:58:04Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5646003249,140,26.9,5646003253,141,75.3,5646003263,213,3.02,5646003245,56,Back,5646003255,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042887,811,1,2,76,28,1c7dv8ays675v9kp6a04sd8pq,1,26.9,75.0,2025-04-12T17:58:04.264Z,2025-04-12T17:58:09Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5646003605,212,8.7,5646003595,56,Back,5646003597,140,32.8,5646003607,213,5.51,5646003601,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042909,812,1,2,76,33,1c7dv8ays675v9kp6a04sd8pq,1,35.8,47.5,2025-04-12T17:58:09.476Z,2025-04-12T17:58:11Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5646003745,213,5.49,5646003743,212,24.1,5646003741,141,22.2,5646003737,56,Center,5646003739,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042931,813,1,2,76,35,1c7dv8ays675v9kp6a04sd8pq,1,49.9,21.8,2025-04-12T17:58:11.398Z,2025-04-12T17:58:13Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5646003863,212,19.2,5646003865,213,3.50,5646003861,141,12.0,5646003859,140,32.8,5646003857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800042985,814,1,2,76,37,1c7dv8ays675v9kp6a04sd8pq,1,32.8,12.0,2025-04-12T17:58:13.618Z,2025-04-12T17:58:17Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5646004165,141,38.5,5646004163,140,24.8,5646004161,56,Back,5646004167,212,19.9,5646004169,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043019,815,1,2,76,41,1c7dv8ays675v9kp6a04sd8pq,1,23.7,33.6,2025-04-12T17:58:17.007Z,2025-04-12T17:58:19Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5646004355,212,11.8,5646004349,56,Back,5646004353,141,40.9,5646004351,140,33.9,5646004357,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043031,816,1,2,76,43,1c7dv8ays675v9kp6a04sd8pq,1,34.6,40.0,2025-04-12T17:58:19.212Z,2025-04-12T17:58:21Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5646004481,212,12.2,5646004479,141,33.6,5646004477,140,23.7,5646004475,56,Back,5646004483,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043057,817,1,2,76,45,1c7dv8ays675v9kp6a04sd8pq,1,23.7,33.6,2025-04-12T17:58:21.250Z,2025-04-12T17:58:24Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5646004623,56,Back,5646004625,140,22.8,5646004631,213,1.62,5646004627,141,64.2,5646004629,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043073,818,1,2,76,48,1c7dv8ays675v9kp6a04sd8pq,1,22.8,64.2,2025-04-12T17:58:23.881Z,2025-04-12T17:58:26Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5646004701,141,38.6,5646004703,212,17.4,5646004705,213,4.72,5646004699,140,23.0,5646004697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043085,819,1,2,76,50,1c7dv8ays675v9kp6a04sd8pq,0,24.6,41.2,2025-04-12T17:58:25.970Z,2025-04-12T18:04:56Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5646004767,213,0.93,5646004757,140,31.8,5646004761,141,56.0,5646004765,212,12.6,5646004753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043207,656,1,2,76,51,cy6zs39z79dcfbr4xzkp38z7q,0,60.9,51.3,2025-04-12T17:58:27.189Z,2025-04-12T18:04:57Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5646005531,213,5.67,5646005529,212,6.6,5646005527,141,45.7,5646005525,140,66.0,5646005523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800047659,880,61,2,76,52,1c7dv8ays675v9kp6a04sd8pq,1,34.2,59.3,2025-04-12T17:58:28.691Z,2025-04-12T18:04:54Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5646031117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043193,820,1,2,76,57,1c7dv8ays675v9kp6a04sd8pq,1,43.0,81.2,2025-04-12T17:58:33.470Z,2025-04-12T18:05:09Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5646005433,56,Back,5646005435,140,47.3,5646005439,212,10.8,5646005441,213,1.14,5646005437,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043199,821,1,2,77,1,1c7dv8ays675v9kp6a04sd8pq,1,66.3,88.1,2025-04-12T17:58:36.992Z,2025-04-12T17:58:38Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5646005493,141,85.4,5646005499,213,6.00,5646005497,212,6.7,5646005487,56,Left,5646005489,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043211,822,3,2,77,2,1c7dv8ays675v9kp6a04sd8pq,0,66.6,87.6,2025-04-12T17:58:38.488Z,2025-04-12T18:06:20Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5646005565,286,,5646005563,56,Left,5646005739,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043229,657,7,2,77,2,cy6zs39z79dcfbr4xzkp38z7q,0,33.4,12.4,2025-04-12T17:58:38.489Z,2025-04-12T18:06:22Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5646005707,285,,5646005729,233,822,5646005705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800048591,886,3,2,77,4,1c7dv8ays675v9kp6a04sd8pq,0,59.7,96.0,2025-04-12T17:58:39.900Z,2025-04-12T18:26:55Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5646037987,286,,5646038035,233,720,5646037985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800048551,720,7,2,77,4,cy6zs39z79dcfbr4xzkp38z7q,0,40.3,4.0,2025-04-12T17:58:39.901Z,2025-04-12T18:26:55Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5646038013,233,886,5646037391,56,Back,5646037393,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043273,823,61,2,77,5,1c7dv8ays675v9kp6a04sd8pq,1,70.6,94.1,2025-04-12T17:58:41.151Z,2025-04-12T18:06:23Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5646005883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043281,658,5,2,77,6,cy6zs39z79dcfbr4xzkp38z7q,1,32.8,-1.1,2025-04-12T17:58:42.446Z,2025-04-12T18:28:30Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5646006105,233,824,5646005909,56,Back,5646005911,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043289,824,5,2,77,6,1c7dv8ays675v9kp6a04sd8pq,0,67.2,101.1,2025-04-12T17:58:42.446Z,2025-04-12T18:28:30Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5646005943,347,,5646006137,233,658,5646005939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043441,659,1,2,77,19,cy6zs39z79dcfbr4xzkp38z7q,1,28.1,0.0,2025-04-12T17:58:54.973Z,2025-04-12T17:58:57Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5646006841,212,19.4,5646006839,141,16.4,5646006837,140,13.5,5646006833,107,,5646006843,213,2.48,5646006835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043463,660,1,2,77,21,cy6zs39z79dcfbr4xzkp38z7q,1,10.7,31.8,2025-04-12T17:58:57.725Z,2025-04-12T17:58:59Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5646006925,56,Back,5646006933,213,1.61,5646006931,212,22.1,5646006927,140,9.8,5646006929,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043485,661,1,2,77,23,cy6zs39z79dcfbr4xzkp38z7q,1,15.8,69.3,2025-04-12T17:58:59.469Z,2025-04-12T17:59:01Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5646007013,140,21.9,5646007015,141,89.9,5646007011,56,Back,5646007017,212,15.4,5646007019,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043491,662,1,2,77,25,cy6zs39z79dcfbr4xzkp38z7q,0,22.0,90.9,2025-04-12T17:59:01.583Z,2025-04-12T17:59:02Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5646007047,141,70.0,5646007049,212,36.0,5646007041,155,,5646007043,56,Center,5646007051,213,5.88,5646007053,1,,5646007045,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043523,826,1,2,77,28,1c7dv8ays675v9kp6a04sd8pq,1,43.0,26.5,2025-04-12T17:59:04.783Z,2025-04-12T17:59:06Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5646007195,56,Center,5646007201,212,19.2,5646007203,213,0.12,5646007199,141,30.0,5646007197,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043533,827,1,2,77,30,1c7dv8ays675v9kp6a04sd8pq,1,61.6,28.6,2025-04-12T17:59:06.070Z,2025-04-12T17:59:07Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5646007255,212,7.4,5646007249,56,Right,5646007253,141,18.6,5646007251,140,58.9,5646007257,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043547,828,1,2,77,31,1c7dv8ays675v9kp6a04sd8pq,1,58.9,18.3,2025-04-12T17:59:07.056Z,2025-04-12T17:59:08Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5646007343,141,15.6,5646007341,140,71.0,5646007347,213,6.14,5646007345,212,12.8,5646007339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043561,829,1,2,77,32,1c7dv8ays675v9kp6a04sd8pq,1,70.7,14.6,2025-04-12T17:59:08.606Z,2025-04-12T17:59:10Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5646007435,141,34.8,5646007433,140,64.7,5646007439,213,2.00,5646007437,212,15.1,5646007431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043591,830,1,2,77,34,1c7dv8ays675v9kp6a04sd8pq,1,63.4,29.4,2025-04-12T17:59:10.078Z,2025-04-12T17:59:12Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5646007605,56,Center,5646007611,212,12.7,5646007613,213,2.79,5646007607,140,52.0,5646007609,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043627,831,1,2,77,36,1c7dv8ays675v9kp6a04sd8pq,1,53.8,30.6,2025-04-12T17:59:12.729Z,2025-04-12T17:59:17Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5646007839,56,Back,5646007845,212,26.1,5646007841,140,44.9,5646007847,213,1.94,5646007843,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043673,832,1,2,77,41,1c7dv8ays675v9kp6a04sd8pq,1,44.2,64.9,2025-04-12T17:59:16.998Z,2025-04-12T17:59:21Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5646008095,140,38.2,5646008101,213,4.43,5646008093,56,Back,5646008099,212,22.8,5646008097,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043715,833,1,2,77,45,1c7dv8ays675v9kp6a04sd8pq,1,43.8,28.9,2025-04-12T17:59:21.103Z,2025-04-12T17:59:24Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5646008305,56,Center,5646008311,212,25.4,5646008313,213,0.18,5646008309,141,35.4,5646008307,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043723,834,1,2,77,48,1c7dv8ays675v9kp6a04sd8pq,1,59.2,39.1,2025-04-12T17:59:24.538Z,2025-04-12T17:59:25Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5646008365,213,2.43,5646008363,212,19.3,5646008357,56,Back,5646008359,140,45.3,5646008361,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043757,835,1,2,77,49,1c7dv8ays675v9kp6a04sd8pq,1,45.3,57.6,2025-04-12T17:59:25.756Z,2025-04-12T17:59:29Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5646008553,141,70.9,5646008551,140,36.9,5646008557,213,2.34,5646008555,212,12.6,5646008549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043781,836,1,2,77,53,1c7dv8ays675v9kp6a04sd8pq,1,39.7,69.9,2025-04-12T17:59:29.309Z,2025-04-12T17:59:31Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5646008729,212,21.5,5646008731,213,4.23,5646008727,141,41.9,5646008723,56,Back,5646008725,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800043841,837,1,2,77,56,1c7dv8ays675v9kp6a04sd8pq,1,31.6,39.1,2025-04-12T17:59:31.813Z,2025-04-12T17:59:37Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5646009045,212,19.0,5646009039,56,Back,5646009043,141,15.5,5646009047,213,5.27,5646009041,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
