id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2807346111,649,83,2,67,36,2rdnn9p03qrmmv34tyx1nahpa,0,37.2,23.9,2025-04-27T16:59:05.650Z,2025-04-27T16:59:09Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5686164245,399,64pptq46unjnsxn6wc3avhtec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346117,650,83,2,67,38,2rdnn9p03qrmmv34tyx1nahpa,0,26.1,14.9,2025-04-27T16:59:07.153Z,2025-04-27T16:59:09Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5686164221,399,64pptq46unjnsxn6wc3avhtec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346135,522,3,2,67,39,3ptum5fjcgw51mqui0gu6uuf4,0,77.7,87.2,2025-04-27T16:59:08.156Z,2025-04-28T09:40:05Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5686164199,56,Left,5686164201,286,,5686164279,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346145,651,7,2,67,39,2rdnn9p03qrmmv34tyx1nahpa,1,22.3,12.8,2025-04-27T16:59:08.157Z,2025-04-28T09:40:04Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5686164273,233,522,5686164255,56,Back,5686164257,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346163,653,1,2,67,40,2rdnn9p03qrmmv34tyx1nahpa,1,16.4,17.4,2025-04-27T16:59:10.018Z,2025-04-27T16:59:11Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5686164321,141,51.3,5686164325,213,1.75,5686164323,212,23.4,5686164319,140,12.4,5686164317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346197,654,1,2,67,42,2rdnn9p03qrmmv34tyx1nahpa,1,11.5,55.5,2025-04-27T16:59:11.522Z,2025-04-27T16:59:13Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5686164441,56,Back,5686164447,212,9.7,5686164449,213,1.14,5686164445,141,68.5,5686164443,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346227,655,1,2,67,44,2rdnn9p03qrmmv34tyx1nahpa,1,15.4,68.5,2025-04-27T16:59:13.570Z,2025-04-27T16:59:18Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5686164667,141,42.2,5686164671,213,5.55,5686164665,140,34.5,5686164669,212,26.9,5686164663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346271,656,1,2,67,49,2rdnn9p03qrmmv34tyx1nahpa,1,36.4,37.9,2025-04-27T16:59:18.578Z,2025-04-27T16:59:22Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5686164941,56,Back,5686164947,212,19.8,5686164949,213,5.16,5686164943,140,44.6,5686164945,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346323,657,1,2,67,52,2rdnn9p03qrmmv34tyx1nahpa,1,46.3,8.3,2025-04-27T16:59:21.954Z,2025-04-27T16:59:27Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5686165271,213,2.18,5686165267,141,28.3,5686165265,140,37.2,5686165269,212,16.6,5686165263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346389,658,1,2,67,57,2rdnn9p03qrmmv34tyx1nahpa,1,36.5,31.5,2025-04-27T16:59:26.898Z,2025-04-27T16:59:33Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5686165659,213,1.78,5686165651,56,Back,5686165657,212,22.3,5686165653,140,32.0,5686165655,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346415,659,1,2,68,4,2rdnn9p03qrmmv34tyx1nahpa,1,56.2,75.4,2025-04-27T16:59:33.410Z,2025-04-27T16:59:35Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5686165827,141,78.4,5686165831,213,0.21,5686165829,212,9.8,5686165823,56,Center,5686165825,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346445,660,1,2,68,6,2rdnn9p03qrmmv34tyx1nahpa,1,65.3,78.4,2025-04-27T16:59:35.474Z,2025-04-27T16:59:38Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5686166047,56,Left,5686166049,140,72.7,5686166051,141,91.2,5686166053,212,11.7,5686166055,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346469,661,1,2,68,9,2rdnn9p03qrmmv34tyx1nahpa,1,76.3,78.4,2025-04-27T16:59:38.754Z,2025-04-27T16:59:41Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5686166187,213,4.33,5686166183,141,62.1,5686166185,212,11.9,5686166181,140,72.1,5686166179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346491,662,1,2,68,11,2rdnn9p03qrmmv34tyx1nahpa,1,71.0,59.0,2025-04-27T16:59:40.930Z,2025-04-27T16:59:43Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5686166301,140,73.1,5686166305,212,10.0,5686166299,56,Center,5686166303,141,44.6,5686166307,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346531,663,1,2,68,14,2rdnn9p03qrmmv34tyx1nahpa,1,72.6,43.6,2025-04-27T16:59:43.411Z,2025-04-27T17:00:02Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,1.0,5686166571,56,Center,5686167529,210,13,5686166573,140,80.7,5686166575,141,34.3,5686166577,212,10.6,5686166579,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346533,664,13,2,68,17,2rdnn9p03qrmmv34tyx1nahpa,1,79.0,40.5,2025-04-27T16:59:46.306Z,2025-04-28T09:25:52Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5686167585,55,663,5688277659,72,,5686167595,230,98.2,5686167589,102,57.1,5686167597,231,48.6,5686167579,121,,5686166589,22,,5686167581,86,,5686167583,29,,5686166591,18,,5686167591,103,5686166593,56,Center,5686167593,215,,,,,,,,,45.8,,,,,,,,,
2807346551,524,5,2,68,18,3ptum5fjcgw51mqui0gu6uuf4,1,-0.7,40.5,2025-04-27T16:59:47.677Z,2025-04-27T17:38:36Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5686166945,233,665,5686166665,346,,5686166663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346593,665,5,2,68,18,2rdnn9p03qrmmv34tyx1nahpa,0,100.7,59.5,2025-04-27T16:59:47.677Z,2025-04-27T17:38:36Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5686166929,56,Center,5686166931,346,,5686166975,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346843,525,1,2,68,46,3ptum5fjcgw51mqui0gu6uuf4,0,3.3,43.1,2025-04-27T17:00:15.167Z,2025-04-27T17:00:19Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5686168601,56,Center,5686168607,212,55.9,5686168605,141,30.4,5686168603,140,55.9,5686168611,1,,5686168609,213,6.13,5686168599,124,,5686168613,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346855,666,1,2,68,50,2rdnn9p03qrmmv34tyx1nahpa,0,38.5,74.2,2025-04-27T17:00:19.283Z,2025-04-27T17:00:22Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5686168675,141,81.5,5686168673,140,53.6,5686168677,212,16.6,5686168671,56,Left,5686168679,213,0.30,5686168669,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346861,526,44,2,68,52,3ptum5fjcgw51mqui0gu6uuf4,1,48.4,21.2,2025-04-27T17:00:21.550Z,2025-04-27T17:00:23Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5686168725,233,667,5686168755,285,,5686168691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346863,667,44,2,68,52,2rdnn9p03qrmmv34tyx1nahpa,0,49.7,76.2,2025-04-27T17:00:21.551Z,2025-04-27T17:00:23Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5686168699,56,Back,5686168749,285,,5686168745,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346867,527,1,2,68,52,3ptum5fjcgw51mqui0gu6uuf4,0,54.3,29.2,2025-04-27T17:00:21.933Z,2025-04-27T17:00:22Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5686168719,213,6.02,5686168711,56,Center,5686168717,212,10.3,5686168709,3,,5686168713,140,63.8,5686168715,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346885,528,61,2,68,56,3ptum5fjcgw51mqui0gu6uuf4,1,59.0,34.0,2025-04-27T17:00:25.069Z,2025-04-27T17:00:25Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5686168843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346901,668,83,2,68,57,2rdnn9p03qrmmv34tyx1nahpa,0,42.9,69.3,2025-04-27T17:00:26.434Z,2025-04-27T17:00:28Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5686169069,399,36gi7l0qvkbru5w6v2nym00ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346921,529,1,2,68,57,3ptum5fjcgw51mqui0gu6uuf4,1,57.6,29.5,2025-04-27T17:00:26.829Z,2025-04-27T17:00:28Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5686169041,140,45.6,5686169045,212,15.8,5686169039,56,Back,5686169043,141,43.4,5686169047,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346965,530,1,2,68,59,3ptum5fjcgw51mqui0gu6uuf4,1,44.0,43.9,2025-04-27T17:00:28.269Z,2025-04-27T17:00:33Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5686169305,155,,5686169307,56,Right,5686169311,141,13.8,5686169313,212,31.1,5686169315,213,5.56,5686169309,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346979,531,1,2,69,4,3ptum5fjcgw51mqui0gu6uuf4,0,72.7,17.1,2025-04-27T17:00:33.166Z,2025-04-27T17:00:34Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5686169371,56,Center,5686169377,212,13.3,5686169373,140,76.7,5686169375,141,35.7,5686169369,155,,5686169379,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346975,669,8,2,69,4,2rdnn9p03qrmmv34tyx1nahpa,1,17.8,64.8,2025-04-27T17:00:33.876Z,2025-04-27T17:00:34Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5686169381,15,,5686169351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807346997,532,1,2,69,6,3ptum5fjcgw51mqui0gu6uuf4,1,79.9,23.9,2025-04-27T17:00:35.501Z,2025-04-27T17:00:37Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5686169481,56,Right,5686169489,213,5.32,5686169485,141,7.4,5686169483,140,87.4,5686169487,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347011,533,1,2,69,8,3ptum5fjcgw51mqui0gu6uuf4,0,87.6,7.7,2025-04-27T17:00:37.628Z,2025-04-27T17:00:38Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5686169559,212,26.5,5686169561,213,1.36,5686169551,155,,5686169549,2,,5686169555,140,92.8,5686169553,56,Center,5686169557,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347065,670,12,2,69,10,2rdnn9p03qrmmv34tyx1nahpa,1,10.9,53.7,2025-04-27T17:00:39.155Z,2025-04-27T17:00:41Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5686169829,212,15.0,5686169825,140,11.8,5686169823,56,Back,5686169831,213,1.51,5686169827,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347043,534,15,2,69,11,3ptum5fjcgw51mqui0gu6uuf4,1,87.7,43.7,2025-04-27T17:00:40.477Z,2025-04-27T17:02:07Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5686175719,458,,5686175721,146,94.2,5686171457,82,,5686175715,108,,5686175723,147,46.6,5686169725,56,Center,5686175717,328,,5686175759,233,671,5686171453,20,,5686169721,22,,5686175711,102,5686175713,103,19,5686175725,230,5686175709,78,,5686175727,231,5686169723,17,98.5,49.1,49.1,,,,,,,,
2807347069,671,10,2,69,11,2rdnn9p03qrmmv34tyx1nahpa,1,5.8,53.4,2025-04-27T17:00:40.577Z,2025-04-27T17:02:07Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5686169851,56,Back,5686169849,94,,5686175789,233,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347123,535,1,2,69,15,3ptum5fjcgw51mqui0gu6uuf4,1,95.0,81.5,2025-04-27T17:00:45.005Z,2025-04-27T17:00:47Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5686170081,212,16.9,5686170077,140,80.1,5686170075,56,Center,5686170083,213,3.53,5686170079,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347149,536,1,2,69,18,3ptum5fjcgw51mqui0gu6uuf4,1,80.0,72.0,2025-04-27T17:00:47.453Z,2025-04-27T17:00:50Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5686170201,140,85.5,5686170199,56,Left,5686170205,212,10.8,5686170203,141,85.4,5686170207,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347197,537,1,2,69,20,3ptum5fjcgw51mqui0gu6uuf4,1,85.2,89.1,2025-04-27T17:00:49.981Z,2025-04-27T17:00:53Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5686170443,56,Center,5686170445,140,75.8,5686170453,213,4.23,5686170451,212,21.2,5686170449,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347241,538,1,2,69,24,3ptum5fjcgw51mqui0gu6uuf4,1,78.4,62.4,2025-04-27T17:00:53.341Z,2025-04-27T17:00:56Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5686170657,56,Left,5686170663,212,17.9,5686170665,213,1.03,5686170661,141,85.0,5686170659,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347265,539,1,2,69,27,3ptum5fjcgw51mqui0gu6uuf4,1,87.0,88.7,2025-04-27T17:00:56.765Z,2025-04-27T17:00:59Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5686170823,56,Center,5686170829,212,16.1,5686170825,140,74.9,5686170827,141,74.2,5686170831,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347301,540,1,2,69,30,3ptum5fjcgw51mqui0gu6uuf4,1,72.4,71.5,2025-04-27T17:00:59.373Z,2025-04-27T17:01:02Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5686171053,213,4.49,5686171049,141,47.8,5686171051,212,16.5,5686171047,140,69.0,5686171045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347315,541,1,2,69,33,3ptum5fjcgw51mqui0gu6uuf4,0,70.5,46.7,2025-04-27T17:01:02.317Z,2025-04-27T17:01:04Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5686171145,213,0.39,5686171141,212,22.7,5686171133,140,90.5,5686171137,141,59.4,5686171129,155,,5686171131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347343,672,1,2,69,35,2rdnn9p03qrmmv34tyx1nahpa,1,11.2,36.4,2025-04-27T17:01:04.754Z,2025-04-27T17:01:06Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5686171251,141,46.9,5686171249,140,8.3,5686171255,213,1.97,5686171253,212,7.8,5686171245,56,Back,5686171241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347369,674,1,2,69,38,2rdnn9p03qrmmv34tyx1nahpa,0,8.6,48.5,2025-04-27T17:01:07.571Z,2025-04-27T17:01:09Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5686171371,287,,5686171353,213,0.85,5686171345,56,Back,5686171349,141,71.7,5686171343,123,,5686171351,212,21.1,5686171347,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347425,543,15,2,69,43,3ptum5fjcgw51mqui0gu6uuf4,1,80.6,30.4,2025-04-27T17:01:12.926Z,2025-04-27T17:01:26Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5686172369,20,,5686172575,102,49.6,5686172585,458,,5686172587,146,87.5,5686172577,103,19,5686171683,18,,5686172661,233,675,5686172579,215,,5686172589,147,37.2,5686171681,22,,5686172573,78,5686172591,230,96.5,5686171685,56,5686172593,231,44.2,5686172373,82,,,Center,,,,,,,,,,
2807347419,675,10,2,69,44,2rdnn9p03qrmmv34tyx1nahpa,1,12.5,62.8,2025-04-27T17:01:13.026Z,2025-04-28T09:44:09Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5686171653,56,Back,5686171651,94,,5686172693,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347535,544,5,2,69,46,3ptum5fjcgw51mqui0gu6uuf4,1,72.4,-2.0,2025-04-27T17:01:15.232Z,2025-04-27T17:38:36Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5686172299,56,Right,5686172301,347,,5686173297,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347447,676,5,2,69,46,2rdnn9p03qrmmv34tyx1nahpa,0,27.6,102.0,2025-04-27T17:01:15.232Z,2025-04-27T17:38:36Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5686171803,56,Back,5686171805,347,,5686173319,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347789,545,1,2,70,7,3ptum5fjcgw51mqui0gu6uuf4,1,68.2,0.0,2025-04-27T17:01:36.796Z,2025-04-27T17:01:38Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5686173651,107,,5686173661,213,1.32,5686173653,56,Right,5686173655,140,70.7,5686173657,141,13.2,5686173659,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347823,546,1,2,70,9,3ptum5fjcgw51mqui0gu6uuf4,1,71.1,14.9,2025-04-27T17:01:38.589Z,2025-04-27T17:01:40Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5686173867,212,10.7,5686173871,213,2.55,5686173865,141,23.7,5686173863,140,62.7,5686173861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347853,547,1,2,70,11,3ptum5fjcgw51mqui0gu6uuf4,1,62.6,24.4,2025-04-27T17:01:40.413Z,2025-04-27T17:01:43Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5686174027,141,46.9,5686174031,213,1.52,5686174029,212,15.3,5686174023,56,Center,5686174025,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347931,548,1,2,70,13,3ptum5fjcgw51mqui0gu6uuf4,1,66.8,47.2,2025-04-27T17:01:42.909Z,2025-04-27T17:01:48Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5686174393,56,Left,5686174399,212,29.6,5686174395,140,77.1,5686174401,213,1.20,5686174397,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347963,549,1,2,70,19,3ptum5fjcgw51mqui0gu6uuf4,0,75.4,78.1,2025-04-27T17:01:48.237Z,2025-04-27T17:01:50Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5686174541,213,5.08,5686174537,141,53.4,5686174535,140,81.5,5686174539,212,18.0,5686174533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347989,678,1,2,70,21,2rdnn9p03qrmmv34tyx1nahpa,1,25.2,45.2,2025-04-27T17:01:50.770Z,2025-04-27T17:01:53Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5686174759,212,10.1,5686174761,213,0.57,5686174757,141,53.3,5686174755,140,33.3,5686174753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348001,679,4,2,70,24,2rdnn9p03qrmmv34tyx1nahpa,1,30.8,53.2,2025-04-27T17:01:53.266Z,2025-04-27T17:38:47Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5686174837,13,,5686174935,233,550,5686174845,285,,5686174839,56,Back,5686174843,265,,5686174841,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347995,550,4,2,70,24,3ptum5fjcgw51mqui0gu6uuf4,0,69.2,46.8,2025-04-27T17:01:53.267Z,2025-04-27T17:38:48Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5686174899,286,,5686174891,13,,5686174897,265,,5686174947,233,679,5686174895,152,,5686174893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348239,680,1,2,70,40,2rdnn9p03qrmmv34tyx1nahpa,1,30.8,41.3,2025-04-27T17:02:09.218Z,2025-04-27T17:02:10Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5686176117,212,15.6,5686176109,152,,5686176113,140,43.3,5686176115,141,53.6,5686176111,56,Back,5686176107,5,,5686176119,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348257,681,1,2,70,41,2rdnn9p03qrmmv34tyx1nahpa,1,43.3,53.6,2025-04-27T17:02:10.067Z,2025-04-27T17:02:11Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5686176191,56,Back,5686176199,213,2.66,5686176195,141,64.3,5686176193,140,30.0,5686176197,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348301,682,1,2,70,42,2rdnn9p03qrmmv34tyx1nahpa,1,30.0,64.3,2025-04-27T17:02:11.155Z,2025-04-27T17:02:13Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5686176387,213,0.60,5686176383,141,71.1,5686176385,212,8.2,5686176381,140,36.4,5686176379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348337,683,1,2,70,44,2rdnn9p03qrmmv34tyx1nahpa,1,37.0,69.1,2025-04-27T17:02:13.827Z,2025-04-27T17:02:15Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5686176579,141,41.3,5686176573,56,Center,5686176575,140,53.5,5686176583,213,5.45,5686176581,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348387,684,1,2,70,46,2rdnn9p03qrmmv34tyx1nahpa,1,54.9,40.3,2025-04-27T17:02:15.299Z,2025-04-27T17:02:17Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5686176801,56,Center,5686176809,213,0.63,5686176805,141,54.6,5686176803,140,67.7,5686176807,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348441,685,1,2,70,48,2rdnn9p03qrmmv34tyx1nahpa,1,70.4,50.3,2025-04-27T17:02:17.795Z,2025-04-27T17:02:21Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5686177103,212,23.1,5686177105,213,5.56,5686177097,56,Center,5686177101,141,27.9,5686177099,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348455,686,1,2,70,52,2rdnn9p03qrmmv34tyx1nahpa,0,87.4,25.8,2025-04-27T17:02:21.603Z,2025-04-27T17:02:22Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5686177161,140,89.1,5686177167,213,1.28,5686177165,212,6.2,5686177159,56,Center,5686177163,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348449,551,61,2,70,53,3ptum5fjcgw51mqui0gu6uuf4,1,12.6,70.6,2025-04-27T17:02:22.057Z,2025-04-27T17:02:22Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5686177143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348495,687,1,2,70,54,2rdnn9p03qrmmv34tyx1nahpa,1,89.1,34.6,2025-04-27T17:02:23.747Z,2025-04-27T17:02:26Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5686177395,155,,5686177399,56,Center,5686177401,140,91.2,5686177403,141,74.5,5686177405,212,27.2,5686177407,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348541,688,1,2,70,57,2rdnn9p03qrmmv34tyx1nahpa,1,91.2,74.5,2025-04-27T17:02:26.162Z,2025-04-27T17:02:28Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5686177641,141,67.6,5686177645,213,3.70,5686177643,212,8.9,5686177639,140,84.0,5686177637,56,Center,5686177635,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
