id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808774519,585,5,2,71,13,8sy0cxovuxo76tuoas3uo55xj,0,66.4,-1.2,2025-05-02T16:34:46.053Z,2025-05-02T16:34:49Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694263279,233,657,5694263203,56,Right,5694263205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774525,657,5,2,71,13,cy6zs39z79dcfbr4xzkp38z7q,1,33.6,101.2,2025-05-02T16:34:46.053Z,2025-05-02T16:38:10Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5694263267,233,585,5694263251,347,,5694263249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774675,658,1,2,71,31,cy6zs39z79dcfbr4xzkp38z7q,0,40.5,100.0,2025-05-02T16:35:04.253Z,2025-05-02T16:35:05Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694264199,213,6.22,5694264197,212,26.4,5694264195,141,99.6,5694264191,56,Left,5694264201,1,,5694264189,107,,5694264193,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774687,586,8,2,71,33,8sy0cxovuxo76tuoas3uo55xj,1,31.8,8.8,2025-05-02T16:35:06.514Z,2025-05-02T16:35:07Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694264257,15,,5694264255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774695,587,44,2,71,34,8sy0cxovuxo76tuoas3uo55xj,1,34.3,9.0,2025-05-02T16:35:07.626Z,2025-05-02T16:38:20Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694264281,285,,5694264279,56,Back,5694264291,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774689,659,44,2,71,34,cy6zs39z79dcfbr4xzkp38z7q,0,65.7,91.0,2025-05-02T16:35:07.627Z,2025-05-02T16:38:20Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5694264273,56,Left,5694264275,286,,5694264309,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774715,588,1,2,71,35,8sy0cxovuxo76tuoas3uo55xj,1,31.7,13.2,2025-05-02T16:35:08.481Z,2025-05-02T16:35:11Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694264387,141,19.1,5694264389,212,9.6,5694264381,3,,5694264391,213,0.43,5694264383,56,Back,5694264385,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774717,589,1,2,71,36,8sy0cxovuxo76tuoas3uo55xj,0,38.3,11.9,2025-05-02T16:35:08.879Z,2025-05-02T16:36:29Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694268121,141,20.7,5694264395,56,Back,5694268123,212,7.8,5694268119,140,43.0,5694268117,3,,5694268125,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774759,660,1,2,71,37,cy6zs39z79dcfbr4xzkp38z7q,0,52.0,78.8,2025-05-02T16:35:10.845Z,2025-05-02T16:35:15Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694264583,141,100.0,5694264581,140,93.7,5694264589,1,,5694264587,213,0.34,5694264585,212,46.4,5694264579,56,Left,5694264577,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774911,590,5,2,71,42,8sy0cxovuxo76tuoas3uo55xj,1,5.5,-1.3,2025-05-02T16:35:15.110Z,2025-05-02T16:38:10Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694265313,56,Back,5694265339,233,661,5694265315,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774763,661,5,2,71,42,cy6zs39z79dcfbr4xzkp38z7q,0,94.5,101.3,2025-05-02T16:35:15.110Z,2025-05-02T16:38:11Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694264601,56,Left,5694265347,233,590,5694264605,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774927,591,1,2,71,53,8sy0cxovuxo76tuoas3uo55xj,1,4.2,0.0,2025-05-02T16:35:26.417Z,2025-05-02T16:35:28Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694265381,140,4.7,5694265387,213,1.50,5694265383,141,10.0,5694265385,212,7.4,5694265377,107,,5694265379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774947,592,1,2,71,54,8sy0cxovuxo76tuoas3uo55xj,0,4.7,10.0,2025-05-02T16:35:27.649Z,2025-05-02T16:35:30Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694265469,213,0.54,5694265467,212,71.5,5694265461,56,Center,5694265471,1,,5694265463,140,63.2,5694265459,157,,5694265465,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775005,663,1,2,71,58,cy6zs39z79dcfbr4xzkp38z7q,1,32.8,40.6,2025-05-02T16:35:31.043Z,2025-05-02T16:35:36Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694265703,140,8.1,5694265705,141,34.8,5694265701,56,Back,5694265707,212,26.2,5694265709,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775017,664,1,2,72,3,cy6zs39z79dcfbr4xzkp38z7q,1,8.4,35.1,2025-05-02T16:35:35.886Z,2025-05-02T16:35:38Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694265765,56,Back,5694265771,212,25.1,5694265767,140,25.1,5694265769,141,8.6,5694265773,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775061,665,1,2,72,5,cy6zs39z79dcfbr4xzkp38z7q,1,25.1,8.6,2025-05-02T16:35:38.167Z,2025-05-02T16:35:41Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694266019,213,2.18,5694266011,141,27.1,5694266007,140,16.7,5694266003,56,Back,5694266015,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775081,666,1,2,72,8,cy6zs39z79dcfbr4xzkp38z7q,1,14.8,27.7,2025-05-02T16:35:40.994Z,2025-05-02T16:35:43Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694266127,140,3.5,5694266131,212,20.6,5694266129,141,52.4,5694266133,213,2.19,5694266125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775141,667,1,2,72,10,cy6zs39z79dcfbr4xzkp38z7q,1,3.4,52.5,2025-05-02T16:35:43.275Z,2025-05-02T16:35:49Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694266443,212,19.0,5694266439,140,3.0,5694266445,213,1.59,5694266441,141,80.5,5694266437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775149,593,83,2,72,15,8sy0cxovuxo76tuoas3uo55xj,0,96.2,7.3,2025-05-02T16:35:48.520Z,2025-05-02T16:36:23Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694268153,399,3ajk1fh1r7rxjmsljdm5zs639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775145,668,61,2,72,16,cy6zs39z79dcfbr4xzkp38z7q,0,3.5,96.2,2025-05-02T16:35:49.133Z,2025-05-02T16:35:49Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694266449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775167,594,5,2,72,16,8sy0cxovuxo76tuoas3uo55xj,1,97.2,-1.2,2025-05-02T16:35:49.758Z,2025-05-02T16:38:11Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694266555,233,669,5694266549,56,Right,5694266553,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775159,669,5,2,72,16,cy6zs39z79dcfbr4xzkp38z7q,0,2.8,101.2,2025-05-02T16:35:49.758Z,2025-05-02T16:35:52Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694266505,347,,5694266603,233,594,5694266503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775331,595,1,2,72,31,8sy0cxovuxo76tuoas3uo55xj,1,97.0,0.0,2025-05-02T16:36:04.656Z,2025-05-02T16:36:05Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694267371,56,Right,5694267379,213,2.47,5694267377,212,9.1,5694267373,140,90.2,5694267369,107,,5694267375,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775345,596,1,2,72,32,8sy0cxovuxo76tuoas3uo55xj,1,90.2,6.4,2025-05-02T16:36:05.793Z,2025-05-02T16:36:07Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694267433,212,7.3,5694267427,56,Right,5694267435,213,5.94,5694267431,141,2.8,5694267429,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775365,597,1,2,72,34,8sy0cxovuxo76tuoas3uo55xj,1,96.6,3.1,2025-05-02T16:36:07.009Z,2025-05-02T16:36:09Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694267557,141,9.8,5694267561,212,13.5,5694267565,213,2.80,5694267555,140,84.5,5694267553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775423,598,1,2,72,36,8sy0cxovuxo76tuoas3uo55xj,0,84.8,14.1,2025-05-02T16:36:09.008Z,2025-05-02T16:36:14Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694267815,212,41.7,5694267809,56,Center,5694267807,155,,5694267811,140,91.7,5694267819,1,,5694267817,213,1.40,5694267813,141,74.5,5694267805,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775411,670,44,2,72,39,cy6zs39z79dcfbr4xzkp38z7q,1,8.4,25.7,2025-05-02T16:36:12.393Z,2025-05-02T16:38:20Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694267751,56,Back,5694267891,233,599,5694267753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775429,599,44,2,72,39,8sy0cxovuxo76tuoas3uo55xj,0,91.6,74.3,2025-05-02T16:36:12.394Z,2025-05-02T16:38:20Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694267835,286,,5694267901,233,670,5694267833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775417,671,12,2,72,40,cy6zs39z79dcfbr4xzkp38z7q,1,8.4,26.2,2025-05-02T16:36:12.893Z,2025-05-02T16:36:16Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694267793,140,0.0,5694267827,15,,5694267791,56,Back,5694267795,141,7.7,5694267935,167,,5694267799,213,4.05,5694267797,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775451,600,6,2,72,42,8sy0cxovuxo76tuoas3uo55xj,1,97.4,82.4,2025-05-02T16:36:14.924Z,2025-05-02T16:38:21Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694267979,73,,5694267977,56,Left,5694267985,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775449,672,6,2,72,42,cy6zs39z79dcfbr4xzkp38z7q,0,2.6,17.6,2025-05-02T16:36:14.924Z,2025-05-02T16:36:20Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694267995,233,600,5694267947,56,Back,5694267949,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775907,601,1,2,73,40,8sy0cxovuxo76tuoas3uo55xj,1,99.5,99.5,2025-05-02T16:37:13.393Z,2025-05-02T16:37:35Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,1.0,,5694270289,2,,5694271173,210,13,5694271177,154,,5694270299,140,92.7,5694270305,213,4.41,5694270295,223,,5694270293,155,,5694270301,141,66.1,5694270291,6,,5694270297,56,Center,5694270303,212,,,,,,,,,,,,,,,23.8,,,,,,,
2808775911,602,13,2,73,42,8sy0cxovuxo76tuoas3uo55xj,1,94.8,60.1,2025-05-02T16:37:15.264Z,2025-05-02T16:41:31Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694271229,230,100,5694271231,231,53.1,5694270319,56,Center,5694271211,55,601,5694271225,108,,5694271205,29,,5694270659,20,,5694271227,328,,5694271221,103,63.9,5694271839,61,,5694271201,74,5694271207,154,,5694271223,215,,5694271219,102,50.1,5694270657,25,,,,,,,,,,,
2808775965,603,5,2,73,43,8sy0cxovuxo76tuoas3uo55xj,0,101.2,41.8,2025-05-02T16:37:16.205Z,2025-05-02T16:38:11Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694270575,56,Center,5694270577,346,,5694270613,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808775969,674,5,2,73,43,cy6zs39z79dcfbr4xzkp38z7q,1,-1.2,58.2,2025-05-02T16:37:16.205Z,2025-05-02T16:37:56Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5694270581,346,,5694270579,56,Back,5694270601,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776009,675,1,2,73,53,cy6zs39z79dcfbr4xzkp38z7q,1,3.8,48.2,2025-05-02T16:37:26.359Z,2025-05-02T16:38:02Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694270863,141,38.3,5694270871,237,,5694270861,140,5.7,5694270867,213,5.00,5694270865,212,7.0,5694270859,56,Back,5694270857,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776081,604,83,2,73,54,8sy0cxovuxo76tuoas3uo55xj,0,79.9,13.8,2025-05-02T16:37:26.939Z,2025-05-02T16:38:03Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694271499,399,9p03mfw1a51fwu8fklock97je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776083,676,1,2,73,55,cy6zs39z79dcfbr4xzkp38z7q,1,5.7,38.3,2025-05-02T16:37:28.843Z,2025-05-02T16:37:37Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694271257,56,Back,5694271267,213,1.34,5694271259,140,12.1,5694271261,141,79.6,5694271263,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776087,677,1,2,74,4,cy6zs39z79dcfbr4xzkp38z7q,0,20.2,95.9,2025-05-02T16:37:37.075Z,2025-05-02T16:37:38Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694271413,233,605,5694271297,56,Back,5694271309,213,0.14,5694271411,236,,5694271307,212,2.9,5694271301,140,22.9,5694271417,286,,5694271305,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776101,605,74,2,74,4,8sy0cxovuxo76tuoas3uo55xj,1,75.6,2.9,2025-05-02T16:37:37.076Z,2025-05-02T16:38:13Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694271443,233,677,5694271387,56,Right,5694271389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776113,606,5,2,74,6,8sy0cxovuxo76tuoas3uo55xj,0,78.6,-1.2,2025-05-02T16:37:38.997Z,2025-05-02T16:38:12Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694271471,233,678,5694271449,347,,5694271447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776097,678,5,2,74,6,cy6zs39z79dcfbr4xzkp38z7q,1,21.4,101.2,2025-05-02T16:37:38.997Z,2025-05-02T16:37:54Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694271349,56,Back,5694271461,233,606,5694271351,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776439,679,1,2,74,37,cy6zs39z79dcfbr4xzkp38z7q,1,26.3,100.0,2025-05-02T16:38:10.339Z,2025-05-02T16:38:43Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694273185,141,60.3,5694273923,189,,5694273179,107,,5694273183,140,30.5,5694273181,56,Back,5694273187,212,28.1,5694273317,1,,5694273189,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776471,680,61,2,74,38,cy6zs39z79dcfbr4xzkp38z7q,1,30.5,60.3,2025-05-02T16:38:10.979Z,2025-05-02T16:38:38Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5694273337,56,Back,5694274025,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776445,607,49,2,74,42,8sy0cxovuxo76tuoas3uo55xj,1,63.2,69.4,2025-05-02T16:38:15.353Z,2025-05-02T16:38:16Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694273259,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776505,608,1,2,74,44,8sy0cxovuxo76tuoas3uo55xj,1,63.4,70.0,2025-05-02T16:38:17.155Z,2025-05-02T16:38:20Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5694273477,56,Left,5694273479,140,61.9,5694273485,213,1.67,5694273481,141,94.1,5694273483,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776521,609,1,2,74,47,8sy0cxovuxo76tuoas3uo55xj,0,62.8,95.7,2025-05-02T16:38:20.240Z,2025-05-02T16:39:17Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5694273623,213,0.00,5694273619,141,95.7,5694273617,140,89.1,5694273621,212,27.6,5694273615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776523,681,1,2,74,49,cy6zs39z79dcfbr4xzkp38z7q,1,10.2,0.8,2025-05-02T16:38:21.947Z,2025-05-02T16:38:23Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5694273643,140,17.5,5694273649,213,0.13,5694273647,212,7.7,5694273641,56,Back,5694273645,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776543,683,1,2,74,50,cy6zs39z79dcfbr4xzkp38z7q,1,17.5,2.3,2025-05-02T16:38:23.462Z,2025-05-02T16:38:25Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694273749,56,Back,5694273753,141,18.9,5694273755,212,14.7,5694273751,140,8.5,5694273757,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776551,684,1,2,74,52,cy6zs39z79dcfbr4xzkp38z7q,0,8.5,18.9,2025-05-02T16:38:24.977Z,2025-05-02T16:38:25Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694273789,56,Back,5694273793,141,7.7,5694273795,212,13.0,5694273791,140,0.0,5694273797,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776583,610,6,2,74,52,8sy0cxovuxo76tuoas3uo55xj,1,96.0,91.6,2025-05-02T16:38:25.430Z,2025-05-02T16:39:27Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5694273977,233,685,5694273953,73,,5694273951,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776553,685,6,2,74,52,cy6zs39z79dcfbr4xzkp38z7q,0,4.0,8.4,2025-05-02T16:38:25.430Z,2025-05-02T16:38:34Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694273817,73,,5694273997,233,610,5694273815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776833,611,1,2,75,23,8sy0cxovuxo76tuoas3uo55xj,0,99.6,99.8,2025-05-02T16:38:56.161Z,2025-05-02T16:40:31Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694275139,6,,5694275145,56,Center,5694275137,2,,5694275155,1,,5694275147,140,98.0,5694275153,213,4.66,5694275149,141,51.9,5694275141,155,,5694275151,212,32.6,5694275143,223,,,,,,,,,,,,,,,,,,,,,,,,,
2808776827,686,44,2,75,23,cy6zs39z79dcfbr4xzkp38z7q,1,2.6,48.2,2025-05-02T16:38:56.563Z,2025-05-02T16:39:33Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694275111,285,,5694275227,233,612,5694275107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776837,612,44,2,75,23,8sy0cxovuxo76tuoas3uo55xj,0,96.8,51.8,2025-05-02T16:38:56.564Z,2025-05-02T16:39:35Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5694275245,233,686,5694275161,286,,5694275159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776843,687,12,2,75,24,cy6zs39z79dcfbr4xzkp38z7q,1,4.4,48.2,2025-05-02T16:38:57.041Z,2025-05-02T16:39:30Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694275179,56,Back,5694275187,141,10.3,5694275193,213,5.19,5694275205,15,,5694275191,212,29.0,5694275183,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776893,613,1,2,75,29,8sy0cxovuxo76tuoas3uo55xj,0,88.6,97.7,2025-05-02T16:39:02.456Z,2025-05-02T16:39:03Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694275433,56,Center,5694275437,141,61.4,5694275439,212,25.1,5694275429,2,,5694275431,155,,5694275441,213,4.90,5694275435,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776905,688,12,2,75,31,cy6zs39z79dcfbr4xzkp38z7q,1,5.0,33.0,2025-05-02T16:39:04.539Z,2025-05-02T16:39:05Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694275505,213,5.16,5694275499,140,10.5,5694275497,56,Back,5694275503,212,13.4,5694275501,141,15.2,5694275523,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776941,689,1,2,75,34,cy6zs39z79dcfbr4xzkp38z7q,0,10.5,15.2,2025-05-02T16:39:07.679Z,2025-05-02T16:42:07Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694275691,141,34.9,5694275695,213,0.60,5694279703,157,,5694275689,140,29.0,5694275687,56,Back,5694275693,212,23.6,5694279705,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776933,614,1,2,75,35,8sy0cxovuxo76tuoas3uo55xj,0,68.3,74.7,2025-05-02T16:39:08.137Z,2025-05-02T16:40:30Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694275649,213,6.23,5694275647,212,2.5,5694275645,141,74.5,5694275641,56,Center,5694275639,3,,5694275643,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776943,690,61,2,75,35,cy6zs39z79dcfbr4xzkp38z7q,1,29.6,31.3,2025-05-02T16:39:08.428Z,2025-05-02T16:40:24Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5694275697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776967,615,1,2,75,37,8sy0cxovuxo76tuoas3uo55xj,1,65.2,70.8,2025-05-02T16:39:10.449Z,2025-05-02T16:39:11Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694275785,212,19.4,5694275779,56,Center,5694275783,141,45.1,5694275781,140,73.3,5694275787,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808776989,616,1,2,75,38,8sy0cxovuxo76tuoas3uo55xj,1,73.5,45.1,2025-05-02T16:39:11.761Z,2025-05-02T16:39:13Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694275935,213,1.88,5694275929,140,68.4,5694275931,141,69.9,5694275927,56,Center,5694275933,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808777017,617,1,2,75,40,8sy0cxovuxo76tuoas3uo55xj,1,67.8,70.3,2025-05-02T16:39:13.840Z,2025-05-02T16:39:16Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694276063,212,16.6,5694276057,56,Left,5694276067,213,1.06,5694276059,140,75.5,5694276061,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808777043,618,1,2,75,43,8sy0cxovuxo76tuoas3uo55xj,0,76.3,95.3,2025-05-02T16:39:16.257Z,2025-05-02T16:39:19Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694276189,56,Center,5694276187,155,,5694276193,141,39.7,5694276199,1,,5694276197,213,5.31,5694276191,140,100.0,5694276185,2,,5694276195,212,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808777091,619,5,2,75,46,8sy0cxovuxo76tuoas3uo55xj,0,100.8,39.5,2025-05-02T16:39:18.920Z,2025-05-02T16:42:10Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694276459,56,Center,5694276569,233,691,5694276461,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808777101,691,5,2,75,46,cy6zs39z79dcfbr4xzkp38z7q,1,-0.8,60.5,2025-05-02T16:39:18.920Z,2025-05-02T16:42:09Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5694276515,56,Back,5694276517,346,,5694276561,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
