id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/17/value
2818994665,553,59,2,66,24,ea3yd0dgq6uy6pupkpn17j5xg,1,27.6,50.9,2025-05-25T16:57:29.072Z,2025-05-25T16:57:30Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5750660849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994843,554,12,2,66,25,ea3yd0dgq6uy6pupkpn17j5xg,1,29.1,48.7,2025-05-25T16:57:30.833Z,2025-05-25T16:57:44Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5750661907,141,51.0,5750661911,213,0.02,5750661909,212,62.8,5750661903,56,Center,5750661905,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994793,622,1,2,66,27,8eab5wbcnttsiosd1o8c71gmk,1,8.5,53.1,2025-05-25T16:57:32.213Z,2025-05-25T16:57:39Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750661557,212,11.9,5750661559,213,1.46,5750661543,123,,5750661551,140,9.8,5750661547,56,Back,5750661555,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994809,623,1,2,66,34,8eab5wbcnttsiosd1o8c71gmk,1,9.6,68.1,2025-05-25T16:57:39.284Z,2025-05-25T16:57:41Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750661651,140,2.4,5750661657,213,4.09,5750661647,56,Back,5750661653,141,52.5,5750661655,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994833,624,1,2,66,37,8eab5wbcnttsiosd1o8c71gmk,0,3.2,51.3,2025-05-25T16:57:42.476Z,2025-05-25T16:57:43Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750661841,141,68.7,5750661843,212,44.0,5750661845,213,0.27,5750661847,1,,5750661835,140,43.6,5750661831,56,Back,5750661829,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994911,555,2,2,66,39,ea3yd0dgq6uy6pupkpn17j5xg,1,51.4,41.6,2025-05-25T16:57:44.368Z,2025-05-25T17:11:08Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750662313,56,Center,5750662315,140,69.2,5750662879,7,1coz8r44qcr2aau1u09888i6s,5750662317,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994963,626,55,2,66,39,8eab5wbcnttsiosd1o8c71gmk,1,24.7,65.2,2025-05-25T16:57:44.369Z,2025-05-25T17:00:37Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750668709,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994921,625,43,2,66,44,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-25T16:57:49.532Z,2025-05-25T16:59:13Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750662387,213,1.89,5750662379,56,Back,5750662381,140,19.6,5750662383,141,66.6,5750662385,212,4.4,5750668563,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995073,627,1,2,66,57,8eab5wbcnttsiosd1o8c71gmk,1,25.9,69.0,2025-05-25T16:58:01.900Z,2025-05-25T16:58:04Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750663257,141,86.2,5750663259,212,24.9,5750663263,213,0.49,5750663251,241,,5750663249,5,,5750663255,140,46.8,5750663253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995083,628,1,2,66,59,8eab5wbcnttsiosd1o8c71gmk,1,55.6,88.1,2025-05-25T16:58:04.556Z,2025-05-25T16:58:06Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750663371,212,9.6,5750663367,141,93.8,5750663377,213,0.41,5750663357,56,Left,5750663361,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995107,629,1,2,67,1,8eab5wbcnttsiosd1o8c71gmk,1,63.2,93.8,2025-05-25T16:58:06.019Z,2025-05-25T16:58:08Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5750663521,212,11.3,5750663523,213,3.09,5750663515,56,Left,5750663519,141,94.7,5750663517,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995157,630,1,2,67,3,8eab5wbcnttsiosd1o8c71gmk,1,55.2,93.8,2025-05-25T16:58:08.452Z,2025-05-25T16:58:13Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750663837,140,60.4,5750663843,213,5.37,5750663839,141,83.3,5750663841,212,9.0,5750663833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995175,631,1,2,67,8,8eab5wbcnttsiosd1o8c71gmk,1,59.6,76.7,2025-05-25T16:58:13.212Z,2025-05-25T16:58:14Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5750663937,212,8.1,5750663929,56,Center,5750663939,213,3.97,5750663935,141,67.9,5750663933,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995163,556,83,2,67,8,ea3yd0dgq6uy6pupkpn17j5xg,0,41.1,29.8,2025-05-25T16:58:13.344Z,2025-05-25T16:58:20Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750664197,399,d39zrjj1sao1lkkzief35sctl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995203,632,1,2,67,9,8eab5wbcnttsiosd1o8c71gmk,1,52.9,62.3,2025-05-25T16:58:14.692Z,2025-05-25T16:58:17Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750664053,212,19.1,5750664055,213,4.93,5750664051,141,34.9,5750664047,56,Center,5750664049,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995221,633,1,2,67,12,8eab5wbcnttsiosd1o8c71gmk,1,57.5,29.7,2025-05-25T16:58:17.100Z,2025-05-25T16:58:20Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5750664155,141,8.8,5750664153,140,70.5,5750664159,213,5.48,5750664151,56,Right,5750664157,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995271,634,1,2,67,14,8eab5wbcnttsiosd1o8c71gmk,1,70.6,8.8,2025-05-25T16:58:19.292Z,2025-05-25T16:58:23Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750664405,56,Right,5750664413,213,1.14,5750664411,212,7.3,5750664407,140,73.5,5750664409,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995277,635,61,2,67,17,8eab5wbcnttsiosd1o8c71gmk,0,73.4,19.1,2025-05-25T16:58:22.196Z,2025-05-25T16:58:57Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5750664441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995313,557,5,2,67,18,ea3yd0dgq6uy6pupkpn17j5xg,1,27.4,101.8,2025-05-25T16:58:23.041Z,2025-05-25T17:00:36Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5750664667,233,636,5750664659,347,,5750664657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995293,636,5,2,67,18,8eab5wbcnttsiosd1o8c71gmk,0,72.6,-1.8,2025-05-25T16:58:23.041Z,2025-05-25T17:00:37Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5750664541,347,,5750664539,56,Right,5750664747,233,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995349,558,1,2,67,21,ea3yd0dgq6uy6pupkpn17j5xg,1,30.3,100.0,2025-05-25T16:58:26.448Z,2025-05-25T16:58:29Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750664841,213,4.53,5750664839,212,13.1,5750664837,141,82.7,5750664833,56,Back,5750664835,140,28.0,5750664831,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995397,559,1,2,67,24,ea3yd0dgq6uy6pupkpn17j5xg,1,28.0,82.7,2025-05-25T16:58:29.232Z,2025-05-25T16:58:33Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5750665147,1,,5750665137,56,Back,5750665145,213,4.53,5750665143,212,36.0,5750665139,140,21.8,5750665141,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995471,560,1,2,67,28,ea3yd0dgq6uy6pupkpn17j5xg,1,25.3,25.2,2025-05-25T16:58:33.489Z,2025-05-25T16:58:36Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750665535,213,5.81,5750665533,212,32.8,5750665527,56,Right,5750665531,141,3.4,5750665529,140,53.2,5750665537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995505,561,1,2,67,31,ea3yd0dgq6uy6pupkpn17j5xg,1,53.2,3.4,2025-05-25T16:58:36.815Z,2025-05-25T16:58:39Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5750665713,140,40.0,5750665715,141,11.0,5750665711,56,Back,5750665717,212,14.8,5750665719,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995587,562,1,2,67,33,ea3yd0dgq6uy6pupkpn17j5xg,1,40.0,11.0,2025-05-25T16:58:38.848Z,2025-05-25T16:58:45Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750666173,56,Back,5750666175,140,34.2,5750666177,141,37.1,5750666181,213,1.90,5750666179,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995671,563,1,2,67,40,ea3yd0dgq6uy6pupkpn17j5xg,1,39.2,36.1,2025-05-25T16:58:45.104Z,2025-05-25T16:58:48Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5750666621,212,18.5,5750666617,141,63.1,5750666611,56,Back,5750666613,140,37.4,5750666623,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995717,564,1,2,67,43,ea3yd0dgq6uy6pupkpn17j5xg,1,39.4,65.5,2025-05-25T16:58:48.752Z,2025-05-25T16:58:52Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750666857,213,0.83,5750666849,56,Left,5750666851,140,57.5,5750666855,212,28.1,5750666853,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995771,565,1,2,67,47,ea3yd0dgq6uy6pupkpn17j5xg,1,57.5,95.9,2025-05-25T16:58:52.352Z,2025-05-25T16:58:56Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750667135,56,Back,5750667149,212,27.5,5750667153,213,3.84,5750667139,140,37.5,5750667143,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995795,566,1,2,67,51,ea3yd0dgq6uy6pupkpn17j5xg,1,29.7,58.4,2025-05-25T16:58:56.288Z,2025-05-25T16:58:58Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750667265,212,21.8,5750667259,56,Back,5750667263,141,26.5,5750667267,213,4.61,5750667261,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995903,567,1,2,67,53,ea3yd0dgq6uy6pupkpn17j5xg,1,27.5,26.5,2025-05-25T16:58:58.592Z,2025-05-25T16:59:05Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750667873,140,15.4,5750667875,141,47.2,5750667871,56,Back,5750667877,212,19.0,5750667879,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995953,568,1,2,68,0,ea3yd0dgq6uy6pupkpn17j5xg,1,19.6,37.3,2025-05-25T16:59:05.329Z,2025-05-25T16:59:08Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5750668173,140,54.7,5750668175,141,73.5,5750668169,155,,5750668181,1,,5750668171,56,Center,5750668179,213,0.59,5750668177,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996021,569,1,2,68,3,ea3yd0dgq6uy6pupkpn17j5xg,1,54.7,73.5,2025-05-25T16:59:08.655Z,2025-05-25T16:59:13Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750668587,140,60.0,5750668589,141,93.3,5750668595,213,1.18,5750668593,212,14.6,5750668583,3,,5750668585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996065,570,1,2,68,8,ea3yd0dgq6uy6pupkpn17j5xg,1,66.4,65.5,2025-05-25T16:59:13.376Z,2025-05-25T16:59:15Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750668825,56,Left,5750668827,140,93.4,5750668831,212,31.0,5750668829,141,83.9,5750668833,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996079,571,1,2,68,10,ea3yd0dgq6uy6pupkpn17j5xg,0,92.7,87.5,2025-05-25T16:59:15.744Z,2025-05-25T17:00:56Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750668895,140,90.3,5750668893,56,Center,5750668889,2,,5750668897,141,59.3,5750668901,213,4.58,5750668899,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996133,637,12,2,68,13,8eab5wbcnttsiosd1o8c71gmk,1,12.1,45.8,2025-05-25T16:59:18.564Z,2025-05-25T16:59:21Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5750669151,213,5.85,5750669147,141,34.0,5750669149,212,19.3,5750669143,56,Back,5750669145,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996125,573,43,2,68,16,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-25T16:59:20.924Z,2025-05-25T17:00:15Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750669117,56,Center,5750673297,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996279,639,1,2,68,21,8eab5wbcnttsiosd1o8c71gmk,1,30.6,30.1,2025-05-25T16:59:26.404Z,2025-05-25T16:59:34Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5750669965,141,77.5,5750669959,155,,5750669963,140,27.8,5750669961,56,Back,5750669971,1,,5750669969,213,1.66,5750669967,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996311,640,1,2,68,29,8eab5wbcnttsiosd1o8c71gmk,1,57.7,90.5,2025-05-25T16:59:34.100Z,2025-05-25T16:59:35Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750670113,141,79.1,5750670115,212,9.9,5750670117,213,5.38,5750670111,140,63.5,5750670109,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996427,641,2,2,68,30,8eab5wbcnttsiosd1o8c71gmk,1,63.5,78.8,2025-05-25T16:59:35.467Z,2025-05-25T16:59:43Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750670837,56,Left,5750670839,140,72.1,5750670841,141,79.9,5750670835,7,50pntfz4g78co2q68kno332z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996787,575,18,2,69,5,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-25T17:00:10.127Z,2025-05-25T17:00:11Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5750672907,42,,5750672909,44,Forward,5750672993,55,576,5750672923,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996795,576,19,2,69,5,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-25T17:00:10.128Z,2025-05-25T17:00:11Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5750672971,293,1,5750672969,292,6,5750672967,59,17,5750672973,44,Midfielder,5750672977,55,575,5750672965,145,11,5750672961,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997003,577,1,2,69,17,ea3yd0dgq6uy6pupkpn17j5xg,1,23.1,27.4,2025-05-25T17:00:22.496Z,2025-05-25T17:00:27Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750674143,5,,5750674145,241,,5750674153,212,19.4,5750674155,213,0.57,5750674147,56,Back,5750674151,141,42.7,5750674149,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997033,578,1,2,69,22,ea3yd0dgq6uy6pupkpn17j5xg,1,36.1,45.8,2025-05-25T17:00:27.825Z,2025-05-25T17:00:29Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5750674257,56,Back,5750674265,213,5.02,5750674259,140,41.4,5750674263,212,18.1,5750674261,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997087,579,1,2,69,24,ea3yd0dgq6uy6pupkpn17j5xg,1,41.4,20.4,2025-05-25T17:00:29.761Z,2025-05-25T17:00:32Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750674469,56,Back,5750674473,141,37.1,5750674471,140,42.1,5750674481,213,1.51,5750674477,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997129,580,1,2,69,27,ea3yd0dgq6uy6pupkpn17j5xg,1,44.2,40.0,2025-05-25T17:00:32.768Z,2025-05-25T17:00:35Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750674681,56,Center,5750674683,140,53.0,5750674685,141,70.9,5750674689,213,1.16,5750674687,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997225,581,1,2,69,30,ea3yd0dgq6uy6pupkpn17j5xg,1,53.6,78.1,2025-05-25T17:00:35.601Z,2025-05-25T17:00:41Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5750675165,140,67.9,5750675163,56,Left,5750675169,212,18.9,5750675167,141,95.0,5750675171,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997237,582,1,2,69,36,ea3yd0dgq6uy6pupkpn17j5xg,1,69.0,85.0,2025-05-25T17:00:41.601Z,2025-05-25T17:00:43Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750675217,212,13.0,5750675219,213,0.55,5750675211,56,Left,5750675215,141,95.0,5750675213,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997263,583,1,2,69,38,ea3yd0dgq6uy6pupkpn17j5xg,1,79.6,95.0,2025-05-25T17:00:42.912Z,2025-05-25T17:00:46Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750675345,56,Left,5750675357,213,3.25,5750675355,212,18.0,5750675353,141,92.1,5750675349,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997307,584,1,2,69,40,ea3yd0dgq6uy6pupkpn17j5xg,1,68.8,93.8,2025-05-25T17:00:45.872Z,2025-05-25T17:00:48Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5750675541,141,84.8,5750675539,140,77.9,5750675543,212,11.3,5750675545,213,5.71,5750675537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997321,585,1,2,69,43,ea3yd0dgq6uy6pupkpn17j5xg,0,75.6,83.3,2025-05-25T17:00:48.209Z,2025-05-25T17:00:49Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750675623,212,15.4,5750675625,213,4.82,5750675617,56,Center,5750675621,141,60.8,5750675619,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997347,642,1,2,69,44,8eab5wbcnttsiosd1o8c71gmk,1,26.6,45.8,2025-05-25T17:00:49.276Z,2025-05-25T17:00:50Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750675719,213,0.35,5750675717,212,12.5,5750675711,56,Back,5750675713,140,37.8,5750675715,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997429,644,1,2,69,52,8eab5wbcnttsiosd1o8c71gmk,1,63.0,62.3,2025-05-25T17:00:56.892Z,2025-05-25T17:01:00Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750676219,141,36.7,5750676217,140,77.4,5750676223,213,5.43,5750676215,56,Center,5750676221,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997441,645,61,2,69,55,8eab5wbcnttsiosd1o8c71gmk,0,80.7,32.4,2025-05-25T17:01:00.852Z,2025-05-25T17:02:34Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750676311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997485,587,1,2,69,58,ea3yd0dgq6uy6pupkpn17j5xg,0,4.3,89.6,2025-05-25T17:01:03.553Z,2025-05-25T17:01:15Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750677285,157,,5750676547,1,,5750676537,56,Back,5750676545,213,6.28,5750676539,140,36.2,5750676543,212,33.5,5750676541,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997539,647,1,2,70,0,8eab5wbcnttsiosd1o8c71gmk,1,73.3,16.7,2025-05-25T17:01:05.572Z,2025-05-25T17:01:08Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5750676783,56,Right,5750676785,140,76.7,5750676791,213,5.54,5750676787,141,11.9,5750676789,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997553,648,1,2,70,3,8eab5wbcnttsiosd1o8c71gmk,1,76.7,11.0,2025-05-25T17:01:08.780Z,2025-05-25T17:01:09Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750676883,141,8.0,5750676885,212,10.7,5750676881,140,86.7,5750676887,213,6.09,5750676879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997591,649,1,2,70,4,8eab5wbcnttsiosd1o8c71gmk,1,86.4,8.0,2025-05-25T17:01:09.828Z,2025-05-25T17:01:12Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750677049,140,76.0,5750677051,141,11.4,5750677047,56,Right,5750677053,212,11.2,5750677055,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997601,650,1,2,70,6,8eab5wbcnttsiosd1o8c71gmk,1,75.5,14.4,2025-05-25T17:01:11.868Z,2025-05-25T17:01:13Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750677113,212,7.6,5750677115,213,1.98,5750677111,141,24.7,5750677107,56,Center,5750677109,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997613,651,1,2,70,8,8eab5wbcnttsiosd1o8c71gmk,1,72.6,24.7,2025-05-25T17:01:12.892Z,2025-05-25T17:01:14Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5750677185,56,Right,5750677191,212,8.8,5750677193,213,5.35,5750677187,140,77.6,5750677189,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997647,652,1,2,70,9,8eab5wbcnttsiosd1o8c71gmk,1,77.4,13.4,2025-05-25T17:01:14.213Z,2025-05-25T17:01:17Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750677397,213,2.80,5750677391,140,62.9,5750677393,141,21.3,5750677395,212,16.1,5750677389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997667,653,1,2,70,12,8eab5wbcnttsiosd1o8c71gmk,1,61.5,25.0,2025-05-25T17:01:17.748Z,2025-05-25T17:01:20Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750677491,140,53.2,5750677497,213,1.92,5750677489,56,Center,5750677493,141,59.7,5750677495,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997685,654,1,2,70,15,8eab5wbcnttsiosd1o8c71gmk,0,53.5,59.7,2025-05-25T17:01:20.420Z,2025-05-25T17:01:22Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750677595,213,1.25,5750677581,56,Left,5750677587,141,80.0,5750677583,140,57.9,5750677591,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997703,588,3,2,70,18,ea3yd0dgq6uy6pupkpn17j5xg,0,40.8,15.5,2025-05-25T17:01:23.388Z,2025-05-25T17:28:37Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5750677715,233,655,5750677695,286,,5750677693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997695,655,7,2,70,18,8eab5wbcnttsiosd1o8c71gmk,0,59.2,84.5,2025-05-25T17:01:23.389Z,2025-05-25T17:28:37Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750677651,56,Left,5750677697,233,588,5750677655,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997731,590,1,2,70,20,ea3yd0dgq6uy6pupkpn17j5xg,1,39.9,13.1,2025-05-25T17:01:25.846Z,2025-05-25T17:01:27Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5750677807,140,38.0,5750677811,212,8.5,5750677809,141,25.3,5750677805,56,Back,5750677813,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
