id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2820353369,717,5,2,77,26,duspptyvnr5kpx2iko5gerhnz,0,27.6,-1.8,2025-05-31T15:38:33.672Z,2025-05-31T15:38:37Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758262259,56,Back,5758262297,233,687,5758262261,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353509,688,1,2,77,58,5qxgilg61hlwxzfpdn2nhcayd,0,77.6,100.0,2025-05-31T15:39:05.861Z,2025-05-31T15:39:08Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758263111,213,5.18,5758263105,140,87.8,5758263113,1,,5758263109,212,23.9,5758263101,107,,5758263107,141,70.6,5758263103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353515,719,1,2,78,1,duspptyvnr5kpx2iko5gerhnz,1,12.5,31.5,2025-05-31T15:39:09.072Z,2025-05-31T15:39:10Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5758263165,213,6.16,5758263155,3,,5758263157,56,Back,5758263163,212,16.5,5758263161,141,28.6,5758263159,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353541,720,1,2,78,2,duspptyvnr5kpx2iko5gerhnz,1,28.1,28.6,2025-05-31T15:39:10.399Z,2025-05-31T15:39:17Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5758263315,56,Back,5758263319,141,31.3,5758263323,213,0.20,5758263313,168,,5758263317,140,36.8,5758263321,212,9.3,5758263311,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353535,690,83,2,78,4,5qxgilg61hlwxzfpdn2nhcayd,0,72.3,69.6,2025-05-31T15:39:11.678Z,2025-05-31T15:50:44Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758263361,399,ec7y1s97xpoab87z786zt0r56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353525,689,45,2,78,5,5qxgilg61hlwxzfpdn2nhcayd,0,66.8,62.9,2025-05-31T15:39:12.965Z,2025-05-31T15:50:41Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5758263273,286,,5758277539,233,721,5758263271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353545,721,3,2,78,5,duspptyvnr5kpx2iko5gerhnz,1,33.2,37.1,2025-05-31T15:39:12.965Z,2025-05-31T15:50:41Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758277525,233,689,5758277529,285,,5758263339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353539,691,45,2,78,6,5qxgilg61hlwxzfpdn2nhcayd,0,70.0,61.0,2025-05-31T15:39:13.734Z,2025-05-31T15:52:37Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5758277875,56,Center,5758277877,286,,5758278745,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820356229,814,3,2,78,6,duspptyvnr5kpx2iko5gerhnz,1,30.0,39.0,2025-05-31T15:39:13.734Z,2025-05-31T15:52:39Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758278739,285,,5758278735,233,691,5758278715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820356233,815,3,2,78,7,duspptyvnr5kpx2iko5gerhnz,0,33.6,47.4,2025-05-31T15:39:14.717Z,2025-05-31T15:52:40Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758279343,286,,5758279465,233,750,5758279341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820356211,750,7,2,78,7,5qxgilg61hlwxzfpdn2nhcayd,0,66.4,52.6,2025-05-31T15:39:14.718Z,2025-05-31T15:52:42Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5758279459,233,815,5758279463,285,,5758279455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820356497,821,61,2,78,7,duspptyvnr5kpx2iko5gerhnz,1,35.2,56.0,2025-05-31T15:39:14.955Z,2025-05-31T15:52:43Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758280163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353561,692,1,2,78,10,5qxgilg61hlwxzfpdn2nhcayd,1,66.4,47.7,2025-05-31T15:39:18.365Z,2025-05-31T15:52:54Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5758263411,212,9.4,5758263405,56,Center,5758263413,213,4.58,5758263409,141,34.0,5758263407,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353557,722,43,2,78,12,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-31T15:39:20.095Z,2025-05-31T15:53:15Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758281135,144,61,5758263383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353571,694,1,2,78,13,5qxgilg61hlwxzfpdn2nhcayd,1,66.5,43.1,2025-05-31T15:39:21.209Z,2025-05-31T15:53:12Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5758263445,140,73.1,5758263449,212,8.3,5758263451,213,0.57,5758263443,56,Center,5758263447,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353581,695,1,2,78,14,5qxgilg61hlwxzfpdn2nhcayd,0,70.7,43.6,2025-05-31T15:39:21.854Z,2025-05-31T15:53:36Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5758263507,213,5.27,5758263499,56,Center,5758263503,141,41.1,5758263501,140,71.7,5758263505,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820356813,832,61,2,78,15,duspptyvnr5kpx2iko5gerhnz,1,25.8,62.4,2025-05-31T15:39:23.220Z,2025-05-31T15:53:48Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758281821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820356943,776,3,2,78,15,5qxgilg61hlwxzfpdn2nhcayd,1,82.7,32.8,2025-05-31T15:39:23.264Z,2025-05-31T16:06:50Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5758283261,286,,5758283259,56,Center,5758283295,233,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820356973,842,45,2,78,15,duspptyvnr5kpx2iko5gerhnz,0,17.3,67.2,2025-05-31T15:39:23.264Z,2025-05-31T16:06:50Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758283159,285,,5758283157,56,Back,5758283301,233,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353593,696,1,2,78,16,5qxgilg61hlwxzfpdn2nhcayd,0,83.8,38.9,2025-05-31T15:39:24.502Z,2025-05-31T15:54:56Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5758263553,56,Center,5758263557,141,66.3,5758263559,212,26.1,5758263561,213,0.80,5758263555,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353599,697,5,2,78,17,5qxgilg61hlwxzfpdn2nhcayd,0,101.2,64.3,2025-05-31T15:39:24.826Z,2025-05-31T16:05:15Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5758263599,56,Center,5758263601,346,,5758263695,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353611,723,5,2,78,17,duspptyvnr5kpx2iko5gerhnz,1,-1.2,35.7,2025-05-31T15:39:24.826Z,2025-05-31T16:05:14Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758263659,346,,5758263687,233,697,5758263657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353679,724,1,2,78,37,duspptyvnr5kpx2iko5gerhnz,1,3.6,47.0,2025-05-31T15:39:44.912Z,2025-05-31T15:39:46Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758263965,212,74.4,5758263957,124,,5758263969,1,,5758263973,74,,5758263961,140,67.6,5758263959,56,Left,5758263963,141,93.9,5758263967,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353693,725,1,2,78,38,duspptyvnr5kpx2iko5gerhnz,1,68.2,94.5,2025-05-31T15:39:46.160Z,2025-05-31T15:39:49Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758264045,212,8.5,5758264039,56,Left,5758264043,141,89.0,5758264047,213,5.83,5758264041,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353697,726,1,2,78,41,duspptyvnr5kpx2iko5gerhnz,0,79.5,96.6,2025-05-31T15:39:49.600Z,2025-05-31T15:39:54Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5758264123,233,698,5758264121,236,,5758264067,141,93.2,5758264059,2,,5758264069,212,3.2,5758264127,286,,5758264071,213,5.47,5758264063,56,Left,5758264061,155,5758264065,140,,,,,,,,,,,,,,,,,,81.6,,,,,,,,,,,
2820353707,698,12,2,78,42,5qxgilg61hlwxzfpdn2nhcayd,1,13.9,5.6,2025-05-31T15:39:49.700Z,2025-05-31T15:39:54Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758264115,185,,5758264135,233,726,5758264117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353713,727,1,2,78,43,duspptyvnr5kpx2iko5gerhnz,1,74.4,93.5,2025-05-31T15:39:51.551Z,2025-05-31T15:39:55Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5758264155,212,6.7,5758264157,213,2.86,5758264153,141,96.2,5758264149,56,Left,5758264151,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353723,728,1,2,78,47,duspptyvnr5kpx2iko5gerhnz,1,68.4,96.0,2025-05-31T15:39:55.007Z,2025-05-31T15:39:57Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5758264199,212,8.5,5758264195,141,94.8,5758264203,213,3.24,5758264193,140,60.3,5758264191,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353739,729,1,2,78,49,duspptyvnr5kpx2iko5gerhnz,1,59.9,95.0,2025-05-31T15:39:57.456Z,2025-05-31T15:40:01Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758264329,140,52.5,5758264331,141,70.8,5758264333,212,18.2,5758264327,56,Center,5758264335,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353757,730,1,2,78,53,duspptyvnr5kpx2iko5gerhnz,1,52.2,67.6,2025-05-31T15:40:00.880Z,2025-05-31T15:40:03Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5758264405,56,Left,5758264411,212,20.0,5758264409,141,93.6,5758264413,213,1.08,5758264407,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353763,731,1,2,78,56,duspptyvnr5kpx2iko5gerhnz,1,63.1,92.4,2025-05-31T15:40:03.744Z,2025-05-31T15:40:08Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758264465,213,0.43,5758264457,56,Left,5758264463,212,8.6,5758264461,141,97.7,5758264459,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353773,732,1,2,79,0,duspptyvnr5kpx2iko5gerhnz,1,70.3,92.6,2025-05-31T15:40:08.159Z,2025-05-31T15:40:12Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5758264525,140,72.4,5758264529,212,7.3,5758264531,213,5.02,5758264523,56,Left,5758264527,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353779,699,83,2,79,3,5qxgilg61hlwxzfpdn2nhcayd,1,29.4,17.7,2025-05-31T15:40:11.452Z,2025-05-31T15:40:28Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5758264765,399,9ka422rjynvrx4kofh5q8ivop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353775,733,61,2,79,4,duspptyvnr5kpx2iko5gerhnz,0,68.8,82.8,2025-05-31T15:40:12.451Z,2025-05-31T15:40:26Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758264535,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353785,700,4,2,79,5,5qxgilg61hlwxzfpdn2nhcayd,1,30.3,17.4,2025-05-31T15:40:13.357Z,2025-05-31T16:06:40Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5758264575,294,,5758264623,285,,5758264619,233,734,5758264579,152,,5758264573,13,,5758264577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353783,734,4,2,79,5,duspptyvnr5kpx2iko5gerhnz,0,69.7,82.6,2025-05-31T15:40:13.358Z,2025-05-31T16:06:41Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758264615,152,,5758264611,294,,5758264627,233,700,5758264609,13,,5758264617,286,,5758264613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353861,736,18,2,79,37,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-31T15:40:44.889Z,2025-05-31T16:02:24Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758265063,44,Defender,5758265097,55,737,5758265061,42,,5758265065,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353863,737,19,2,79,37,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-31T15:40:44.890Z,2025-05-31T16:02:21Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5758265071,145,2,5758265081,55,736,5758265073,59,17,5758265077,293,4,5758265067,42,,5758265079,44,Midfielder,5758265075,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353907,701,18,2,79,45,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-31T15:40:53.423Z,2025-05-31T15:40:54Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758265297,59,3,5758265293,42,,5758265351,55,702,5758265295,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353911,702,19,2,79,45,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-31T15:40:53.424Z,2025-05-31T15:40:54Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5758265319,55,701,5758265313,292,4,5758265309,145,6,5758265317,44,Defender,5758265311,59,15,5758265315,293,4,5758265305,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820358803,858,40,2,79,46,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-31T15:40:53.615Z,2025-05-31T16:03:25Z,,,,,5758292585,130,18,5758292589,194,5ynhzqvpks5u5bjgno6snhyzu,5758292579,30,"6i2n7bcfphn89v0eccet2fop, 9ka422rjynvrx4kofh5q8ivop, eaa9sktij53071abummj4pkwk, 1wg15zg0fffyoag6owdh35vkk, 1zud0qdtf6c6wzkgqhz6b94a1, 1t44y6xzubkclt6i6nzgkgr1l, 5ynhzqvpks5u5bjgno6snhyzu, bn62iwa6vrs5z6ow9q2kpq590, 80mvshlrrlu5vt41gkruwn8fe, ebhnuikcvtrbmw5e80r1fds2y, ec7y1s97xpoab87z786zt0r56, 9julhxqc94tmamhicz9gfysyc, 9mki2meutffzyo7nd0zo94zkk, 3eoljk5s3ohabqzfydfp4xses, di62c8bxsf1t8jrhzu47qb7u2, bbp11n61bl9mjlis2ulxub66s",5758292581,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",5758292583,59,"77, 34, 7, 5, 19, 29, 21, 17, 20, 11, 10, 27, 26, 22, 3, 31",5758292587,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820353919,703,40,2,79,46,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-31T15:40:53.797Z,2025-05-31T15:40:54Z,,,,,5758265373,30,"5auce3x81f1kwok1aq7m4o2y1, 2fj3f2zy80nbu8p3ryblmioes, amdo0gvq5yaascwon92mhyaga, 2shgmz0kct6m0wphe28gq04ix, e7cov36din7hwsjxovwr5smlm, eexcxuea18xbokvkko1erdffu, 2kbiramhoa1b8k51wtfk5raei, 818ngmk0u0iqzv4j93yj97aad, btxgorlt1vhb8f0yt5jvvwg5x, 49br3gmn71y8pd5wqkfkvrbah, d7fbq3piag375ujo9q9njqq6s, 5k1kwehh9ck6nlqugcurw1yi1, bj3hdokfgxfrxo4d5231pj5rd, db7sgfeo2hgb5e2s0fa4ue044, 5ghh71ix7lnta7fz3mp0w0zpx, f2ab1zbzm717i2z80l869obqi",5758265377,59,"1, 30, 18, 8, 5, 15, 7, 66, 17, 10, 16, 64, 13, 21, 12, 2",5758265383,194,eexcxuea18xbokvkko1erdffu,5758265381,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5758265379,130,8,5758265375,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",5758265385,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354019,704,1,2,80,5,5qxgilg61hlwxzfpdn2nhcayd,0,35.4,24.7,2025-05-31T15:41:12.926Z,2025-05-31T15:41:15Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758265829,56,Center,5758265835,212,52.2,5758265827,152,,5758265823,5,,5758265831,140,74.5,5758265833,141,72.1,5758265837,213,0.67,5758265825,157,,5758265839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354031,743,1,2,80,8,duspptyvnr5kpx2iko5gerhnz,0,30.1,28.9,2025-05-31T15:41:16.480Z,2025-05-31T15:41:19Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758265875,56,Back,5758265881,212,10.9,5758265873,3,,5758265877,140,38.7,5758265883,213,0.60,5758265879,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354033,705,44,2,80,10,5qxgilg61hlwxzfpdn2nhcayd,1,62.7,60.0,2025-05-31T15:41:17.861Z,2025-05-31T16:06:55Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5758265889,286,,5758265965,233,744,5758265887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354035,744,44,2,80,10,duspptyvnr5kpx2iko5gerhnz,0,37.3,40.0,2025-05-31T15:41:17.862Z,2025-05-31T16:06:55Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758265893,285,,5758265891,56,Back,5758265973,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354039,706,61,2,80,10,5qxgilg61hlwxzfpdn2nhcayd,1,65.1,56.6,2025-05-31T15:41:18.333Z,2025-05-31T15:55:24Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5758265909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354049,707,1,2,80,12,5qxgilg61hlwxzfpdn2nhcayd,0,69.6,56.7,2025-05-31T15:41:20.086Z,2025-05-31T15:55:35Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5758265987,213,1.04,5758265983,141,70.0,5758265981,140,74.6,5758265979,56,Center,5758265985,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354075,745,1,2,80,13,duspptyvnr5kpx2iko5gerhnz,0,30.3,21.3,2025-05-31T15:41:21.360Z,2025-05-31T15:41:25Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758266115,140,46.6,5758266111,157,,5758266121,213,0.98,5758266123,1,,5758266113,56,Back,5758266117,141,59.0,5758266119,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354071,708,44,2,80,16,5qxgilg61hlwxzfpdn2nhcayd,1,53.4,41.0,2025-05-31T15:41:23.662Z,2025-05-31T15:41:26Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758266091,56,Center,5758266161,233,746,5758266093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354079,746,44,2,80,16,duspptyvnr5kpx2iko5gerhnz,0,46.6,59.0,2025-05-31T15:41:23.663Z,2025-05-31T16:06:56Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758266165,233,708,5758266141,56,Back,5758266143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354085,709,1,2,80,16,5qxgilg61hlwxzfpdn2nhcayd,1,53.6,41.2,2025-05-31T15:41:24.326Z,2025-05-31T15:41:27Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758266189,212,18.2,5758266181,3,,5758266183,56,Back,5758266187,141,17.6,5758266185,140,45.4,5758266191,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354123,710,1,2,80,19,5qxgilg61hlwxzfpdn2nhcayd,1,45.4,17.6,2025-05-31T15:41:26.792Z,2025-05-31T15:41:35Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5758266393,1,,5758266385,140,92.4,5758266391,213,0.81,5758266381,196,,5758266387,141,93.2,5758266383,56,Left,5758266379,155,,5758266389,212,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354135,711,1,2,80,27,5qxgilg61hlwxzfpdn2nhcayd,1,87.1,90.6,2025-05-31T15:41:35.414Z,2025-05-31T15:41:38Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5758266457,213,2.79,5758266453,141,93.8,5758266449,56,Left,5758266451,140,81.5,5758266455,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354137,712,50,2,80,30,5qxgilg61hlwxzfpdn2nhcayd,1,92.6,92.4,2025-05-31T15:41:38.374Z,2025-05-31T15:41:43Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758266521,233,747,5758266463,286,,5758266461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354141,747,7,2,80,30,duspptyvnr5kpx2iko5gerhnz,0,7.4,7.6,2025-05-31T15:41:38.375Z,2025-05-31T15:42:35Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758266501,285,,5758266503,233,712,5758266499,56,Back,5758266497,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354171,714,61,2,80,31,5qxgilg61hlwxzfpdn2nhcayd,1,85.0,97.7,2025-05-31T15:41:38.802Z,2025-05-31T15:43:28Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758266663,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354139,713,5,2,80,31,5qxgilg61hlwxzfpdn2nhcayd,0,93.0,102.0,2025-05-31T15:41:39.238Z,2025-05-31T16:05:15Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758266569,233,748,5758266489,56,Left,5758266491,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354151,748,5,2,80,31,duspptyvnr5kpx2iko5gerhnz,1,7.0,-2.0,2025-05-31T15:41:39.238Z,2025-05-31T16:05:15Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758266565,56,Back,5758266573,233,713,5758266567,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354179,749,1,2,80,46,duspptyvnr5kpx2iko5gerhnz,1,16.9,0.0,2025-05-31T15:41:54.464Z,2025-05-31T15:41:55Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5758266725,141,3.8,5758266721,56,Back,5758266723,140,23.9,5758266727,212,8.3,5758266729,213,0.49,5758266719,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354185,750,1,2,80,47,duspptyvnr5kpx2iko5gerhnz,1,23.9,3.8,2025-05-31T15:41:55.264Z,2025-05-31T15:41:57Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758266745,140,16.0,5758266751,213,3.22,5758266743,56,Back,5758266747,141,2.8,5758266755,156,,5758266749,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354199,751,1,2,80,50,duspptyvnr5kpx2iko5gerhnz,0,16.0,2.8,2025-05-31T15:41:57.698Z,2025-05-31T15:41:58Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5758266845,141,4.7,5758266851,1,,5758266839,157,,5758266849,213,0.06,5758266841,56,Back,5758266843,140,38.1,5758266847,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
