id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2808851411,617,19,2,67,54,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-02T18:27:07.314Z,2025-05-02T18:50:18Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5694673937,42,,5694673945,44,Midfielder,5694835215,292,7,5694673943,59,7,5694835217,293,5,5694673947,55,616,5694673941,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851613,618,1,2,68,11,1c7dv8ays675v9kp6a04sd8pq,1,5.5,43.4,2025-05-02T18:27:24.182Z,2025-05-02T18:38:52Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694675127,141,46.3,5694675121,124,,5694749537,189,,5694675129,212,2.8,5694675123,56,Back,5694675135,237,,5694675125,140,7.4,5694675131,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851663,619,1,2,68,12,1c7dv8ays675v9kp6a04sd8pq,1,7.4,46.3,2025-05-02T18:27:25.930Z,2025-05-02T18:38:28Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5694675383,157,,5694675389,141,10.0,5694675393,213,5.86,5694675387,140,60.1,5694675391,212,60.6,5694675395,1,,5694675385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851713,620,1,2,68,14,1c7dv8ays675v9kp6a04sd8pq,1,60.1,10.0,2025-05-02T18:27:27.287Z,2025-05-02T18:27:30Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694675621,140,77.6,5694675627,213,0.61,5694675623,141,28.9,5694675617,3,,5694675625,212,22.4,5694675619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851725,621,61,2,68,16,1c7dv8ays675v9kp6a04sd8pq,0,79.9,20.8,2025-05-02T18:27:29.319Z,2025-05-02T18:39:21Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694675647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851729,684,43,2,68,16,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:27:29.320Z,2025-05-02T18:39:13Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694751943,144,7,5694675685,285,0,5694675681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851781,686,1,2,68,18,ea3yd0dgq6uy6pupkpn17j5xg,0,15.1,90.9,2025-05-02T18:27:31.240Z,2025-05-02T18:27:33Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694676025,140,24.9,5694676027,141,83.8,5694676031,213,5.84,5694676029,212,11.4,5694676023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851767,622,61,2,68,18,1c7dv8ays675v9kp6a04sd8pq,1,76.9,5.8,2025-05-02T18:27:32.053Z,2025-05-02T18:27:33Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694675951,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851801,687,1,2,68,20,ea3yd0dgq6uy6pupkpn17j5xg,0,36.3,74.2,2025-05-02T18:27:33.482Z,2025-05-02T18:27:34Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5694676137,213,4.40,5694676131,140,34.7,5694676133,141,66.6,5694676129,56,Back,5694676135,212,5.4,5694676127,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808866207,770,83,2,68,21,ea3yd0dgq6uy6pupkpn17j5xg,0,31.1,70.5,2025-05-02T18:27:34.357Z,2025-05-02T18:40:23Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5694761163,399,c11fpnugs2ihyqk07ohha54np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851863,624,1,2,68,23,1c7dv8ays675v9kp6a04sd8pq,1,77.5,24.9,2025-05-02T18:27:36.939Z,2025-05-02T18:40:25Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5694676475,212,9.8,5694676477,213,4.57,5694676471,140,76.2,5694676473,141,10.6,5694676469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851939,625,1,2,68,24,1c7dv8ays675v9kp6a04sd8pq,1,76.2,10.6,2025-05-02T18:27:37.866Z,2025-05-02T18:40:28Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694676833,140,70.7,5694676839,213,2.14,5694676835,141,23.9,5694676837,212,10.7,5694676831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852027,626,1,2,68,30,1c7dv8ays675v9kp6a04sd8pq,1,50.6,7.4,2025-05-02T18:27:43.495Z,2025-05-02T18:40:47Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694677285,141,39.1,5694677283,140,23.1,5694677289,213,2.50,5694677287,212,36.0,5694677281,56,Back,5694677291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852103,627,1,2,68,32,1c7dv8ays675v9kp6a04sd8pq,1,23.6,40.6,2025-05-02T18:27:45.207Z,2025-05-02T18:27:49Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5694677711,213,0.90,5694677705,140,40.7,5694677703,56,Back,5694677709,212,29.1,5694677707,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852167,628,1,2,68,36,1c7dv8ays675v9kp6a04sd8pq,1,40.7,74.2,2025-05-02T18:27:49.286Z,2025-05-02T18:27:53Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5694678133,140,60.7,5694678141,213,0.57,5694678131,56,Left,5694678137,212,25.0,5694678135,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852227,629,1,2,68,40,1c7dv8ays675v9kp6a04sd8pq,1,60.7,94.1,2025-05-02T18:27:54.038Z,2025-05-02T18:27:56Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694678465,141,96.8,5694678467,212,11.5,5694678461,56,Left,5694678463,140,71.5,5694678469,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852269,630,1,2,68,43,1c7dv8ays675v9kp6a04sd8pq,1,70.7,95.9,2025-05-02T18:27:56.358Z,2025-05-02T18:27:58Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694678653,141,89.9,5694678649,56,Left,5694678651,140,66.7,5694678657,213,3.91,5694678655,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852329,631,1,2,68,45,1c7dv8ays675v9kp6a04sd8pq,1,66.7,89.9,2025-05-02T18:27:58.231Z,2025-05-02T18:28:01Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694679075,212,27.0,5694679077,213,0.03,5694679071,140,92.4,5694679073,141,91.2,5694679069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852351,632,1,2,68,48,1c7dv8ays675v9kp6a04sd8pq,0,92.4,91.2,2025-05-02T18:28:01.255Z,2025-05-02T18:28:02Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694679207,213,3.58,5694679201,140,87.2,5694679205,212,6.0,5694679203,141,87.4,5694679199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852387,689,1,2,68,49,ea3yd0dgq6uy6pupkpn17j5xg,1,15.0,9.8,2025-05-02T18:28:03Z,2025-05-02T18:28:04Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694679375,56,Back,5694679383,213,2.91,5694679377,140,7.2,5694679381,212,8.4,5694679379,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852543,690,1,2,68,51,ea3yd0dgq6uy6pupkpn17j5xg,1,7.2,12.6,2025-05-02T18:28:04.170Z,2025-05-02T18:28:13Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694680365,140,46.9,5694680377,213,6.18,5694680359,157,,5694680381,1,,5694680373,212,41.9,5694680369,141,6.5,5694680363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852549,691,61,2,69,0,ea3yd0dgq6uy6pupkpn17j5xg,0,37.5,2.9,2025-05-02T18:28:13.177Z,2025-05-02T18:28:13Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5694680409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852569,633,5,2,69,0,1c7dv8ays675v9kp6a04sd8pq,1,68.0,101.8,2025-05-02T18:28:13.959Z,2025-05-02T18:46:33Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694680537,347,,5694680535,56,Left,5694680577,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852575,692,5,2,69,0,ea3yd0dgq6uy6pupkpn17j5xg,0,32.0,-1.8,2025-05-02T18:28:13.959Z,2025-05-02T18:46:33Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5694680563,56,Back,5694680615,233,633,5694680565,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853349,635,1,2,69,41,1c7dv8ays675v9kp6a04sd8pq,1,75.2,100.0,2025-05-02T18:28:54.263Z,2025-05-02T18:28:56Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694684843,140,70.9,5694684849,213,4.38,5694684847,212,13.9,5694684841,56,Left,5694684845,141,82.6,5694684839,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853367,636,1,2,69,43,1c7dv8ays675v9kp6a04sd8pq,1,74.0,83.3,2025-05-02T18:28:56.327Z,2025-05-02T18:28:57Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694684951,140,73.4,5694684957,213,1.65,5694684955,212,7.8,5694684953,141,94.8,5694684949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853393,637,1,2,69,43,1c7dv8ays675v9kp6a04sd8pq,1,73.4,94.8,2025-05-02T18:28:57.094Z,2025-05-02T18:28:58Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694685123,56,Center,5694685129,212,14.2,5694685131,213,4.34,5694685127,141,75.4,5694685125,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853467,638,1,2,69,45,1c7dv8ays675v9kp6a04sd8pq,1,68.5,75.4,2025-05-02T18:28:58.823Z,2025-05-02T18:29:03Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694685533,140,48.0,5694685539,213,3.68,5694685535,141,56.3,5694685537,212,25.1,5694685531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853505,639,1,2,69,49,1c7dv8ays675v9kp6a04sd8pq,1,50.8,53.9,2025-05-02T18:29:02.950Z,2025-05-02T18:29:05Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694685715,141,46.1,5694685711,56,Center,5694685717,212,19.2,5694685713,140,68.4,5694685719,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853565,640,1,2,69,51,1c7dv8ays675v9kp6a04sd8pq,1,68.4,46.1,2025-05-02T18:29:04.902Z,2025-05-02T18:29:08Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5694685965,141,12.0,5694685961,56,Right,5694685967,212,23.9,5694685969,213,4.96,5694685963,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853591,641,1,2,69,54,1c7dv8ays675v9kp6a04sd8pq,1,76.4,11.6,2025-05-02T18:29:08.071Z,2025-05-02T18:29:10Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694686137,140,84.4,5694686139,141,31.5,5694686135,56,Center,5694686143,213,1.02,5694686141,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853615,642,1,2,69,57,1c7dv8ays675v9kp6a04sd8pq,0,89.3,32.1,2025-05-02T18:29:10.167Z,2025-05-02T18:29:11Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694686263,140,87.6,5694686269,213,4.41,5694686267,212,6.0,5694686261,56,Center,5694686265,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853621,695,8,2,69,58,ea3yd0dgq6uy6pupkpn17j5xg,1,13.8,79.4,2025-05-02T18:29:11.544Z,2025-05-02T18:29:11Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694686281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853655,697,1,2,70,0,ea3yd0dgq6uy6pupkpn17j5xg,1,29.9,78.2,2025-05-02T18:29:13.592Z,2025-05-02T18:29:14Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5694686515,141,83.6,5694686517,212,7.4,5694686511,56,Back,5694686513,140,36.0,5694686519,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853667,698,3,2,70,1,ea3yd0dgq6uy6pupkpn17j5xg,0,36.2,82.6,2025-05-02T18:29:14.761Z,2025-05-02T18:29:19Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694686569,56,Back,5694686729,233,643,5694686571,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853681,643,7,2,70,1,1c7dv8ays675v9kp6a04sd8pq,0,63.8,17.4,2025-05-02T18:29:14.762Z,2025-05-02T18:29:18Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694686693,233,698,5694686651,56,Right,5694686653,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853741,645,1,2,70,4,1c7dv8ays675v9kp6a04sd8pq,1,71.0,21.8,2025-05-02T18:29:18.022Z,2025-05-02T18:29:20Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694687007,141,9.2,5694687001,56,Right,5694687009,212,8.9,5694687003,140,73.2,5694687011,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853765,646,1,2,70,6,1c7dv8ays675v9kp6a04sd8pq,1,73.2,9.2,2025-05-02T18:29:19.863Z,2025-05-02T18:29:21Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694687123,141,27.9,5694687121,140,79.5,5694687127,213,1.09,5694687119,56,Center,5694687125,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853821,647,1,2,70,8,1c7dv8ays675v9kp6a04sd8pq,0,79.5,27.9,2025-05-02T18:29:21.303Z,2025-05-02T18:29:26Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694687493,56,Left,5694687499,212,44.2,5694687489,2,,5694687491,155,,5694687497,141,91.8,5694687503,1,,5694687501,213,1.38,5694687495,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853861,700,3,2,70,15,ea3yd0dgq6uy6pupkpn17j5xg,0,13.0,4.8,2025-05-02T18:29:28.313Z,2025-05-02T18:29:33Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694687733,56,Back,5694687735,285,,5694688043,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853905,648,7,2,70,15,1c7dv8ays675v9kp6a04sd8pq,0,87.0,95.2,2025-05-02T18:29:28.314Z,2025-05-02T18:42:04Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694687973,56,Left,5694687975,286,,5694688001,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853933,701,1,2,70,17,ea3yd0dgq6uy6pupkpn17j5xg,1,12.1,3.2,2025-05-02T18:29:30.489Z,2025-05-02T18:29:32Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694688191,141,17.0,5694688187,56,Back,5694688193,212,12.7,5694688189,140,3.9,5694688195,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853959,702,1,2,70,19,ea3yd0dgq6uy6pupkpn17j5xg,1,3.9,17.0,2025-05-02T18:29:32.381Z,2025-05-02T18:29:33Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694688347,213,6.13,5694688343,141,13.4,5694688335,56,Back,5694688345,212,16.4,5694688337,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853981,703,1,2,70,20,ea3yd0dgq6uy6pupkpn17j5xg,1,19.3,13.4,2025-05-02T18:29:33.243Z,2025-05-02T18:29:34Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694688423,140,11.5,5694688429,213,3.93,5694688427,212,11.6,5694688421,56,Back,5694688425,141,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853985,704,61,2,70,21,ea3yd0dgq6uy6pupkpn17j5xg,0,11.5,1.3,2025-05-02T18:29:34.761Z,2025-05-02T18:29:35Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694688445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854005,649,5,2,70,22,1c7dv8ays675v9kp6a04sd8pq,1,86.4,101.4,2025-05-02T18:29:35.158Z,2025-05-02T18:29:38Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694688535,56,Left,5694688557,233,705,5694688539,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808853997,705,5,2,70,22,ea3yd0dgq6uy6pupkpn17j5xg,0,13.6,-1.4,2025-05-02T18:29:35.158Z,2025-05-02T18:46:34Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694688503,347,,5694688617,233,649,5694688501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854309,650,1,2,70,39,1c7dv8ays675v9kp6a04sd8pq,1,83.1,100.0,2025-05-02T18:29:52.950Z,2025-05-02T18:29:54Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694690155,107,,5694690161,141,89.3,5694690163,212,8.2,5694690201,189,,5694690165,213,4.83,5694690157,56,Left,5694690159,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854345,651,1,2,70,42,1c7dv8ays675v9kp6a04sd8pq,0,93.1,91.8,2025-05-02T18:29:56.086Z,2025-05-02T18:42:32Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5694690407,155,,5694690415,212,21.8,5694690409,56,Center,5694690413,141,59.9,5694690405,2,,5694690417,213,4.79,5694690411,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854351,706,12,2,70,43,ea3yd0dgq6uy6pupkpn17j5xg,1,15.9,38.6,2025-05-02T18:29:56.426Z,2025-05-02T18:29:58Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694690461,212,6.1,5694690455,140,21.1,5694690475,15,,5694690465,213,5.82,5694690459,141,34.6,5694690453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854373,707,1,2,70,45,ea3yd0dgq6uy6pupkpn17j5xg,0,21.1,34.6,2025-05-02T18:29:58.521Z,2025-05-02T18:42:41Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694690633,212,8.8,5694690627,56,Back,5694690635,213,3.29,5694778311,156,,5694690629,140,12.8,5694690631,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854419,652,1,2,70,46,1c7dv8ays675v9kp6a04sd8pq,0,84.8,57.3,2025-05-02T18:29:59.270Z,2025-05-02T18:43:03Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694781325,212,4.8,5694781321,140,89.0,5694781327,213,0.41,5694781323,141,60.1,5694781319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854461,708,12,2,70,47,ea3yd0dgq6uy6pupkpn17j5xg,1,12.8,30.9,2025-05-02T18:30:01.082Z,2025-05-02T18:43:11Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694691077,56,Back,5694691083,212,25.8,5694691085,213,5.81,5694691081,141,13.7,5694691079,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854511,653,1,2,70,49,1c7dv8ays675v9kp6a04sd8pq,1,70.4,77.0,2025-05-02T18:30:02.711Z,2025-05-02T18:30:06Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5694691359,141,95.7,5694691357,140,81.1,5694691365,213,0.85,5694691361,212,17.0,5694691355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854543,654,1,2,70,53,1c7dv8ays675v9kp6a04sd8pq,1,80.9,95.7,2025-05-02T18:30:06.375Z,2025-05-02T18:43:21Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5694691557,141,86.3,5694691561,213,3.63,5694691555,140,69.4,5694691559,212,13.7,5694691553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854573,655,1,2,70,54,1c7dv8ays675v9kp6a04sd8pq,1,69.4,86.3,2025-05-02T18:30:07.719Z,2025-05-02T18:30:09Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694691719,141,94.1,5694691717,140,64.4,5694691723,213,2.35,5694691721,212,7.5,5694691715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854633,656,1,2,70,56,1c7dv8ays675v9kp6a04sd8pq,1,64.4,94.1,2025-05-02T18:30:09.542Z,2025-05-02T18:30:12Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694692021,141,58.2,5694692023,212,25.2,5694692017,56,Center,5694692025,213,4.46,5694692019,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854679,657,1,2,71,0,1c7dv8ays675v9kp6a04sd8pq,1,58.5,58.2,2025-05-02T18:30:13.670Z,2025-05-02T18:30:15Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694692243,212,35.6,5694692247,1,,5694692241,141,14.0,5694692237,56,Right,5694692245,213,5.28,5694692239,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854767,658,1,2,71,1,1c7dv8ays675v9kp6a04sd8pq,1,76.7,13.8,2025-05-02T18:30:15.030Z,2025-05-02T18:30:20Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694692813,140,61.6,5694692819,213,2.62,5694692817,212,18.3,5694692815,141,27.1,5694692809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854819,659,1,2,71,7,1c7dv8ays675v9kp6a04sd8pq,1,62.3,25.8,2025-05-02T18:30:20.550Z,2025-05-02T18:30:23Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694693075,140,64.4,5694693073,56,Right,5694693081,213,4.90,5694693079,212,12.0,5694693077,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854863,660,1,2,71,10,1c7dv8ays675v9kp6a04sd8pq,1,64.4,8.5,2025-05-02T18:30:23.367Z,2025-05-02T18:30:26Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694693303,213,2.76,5694693295,140,39.5,5694693291,56,Back,5694693301,212,28.2,5694693299,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854949,661,1,2,71,13,1c7dv8ays675v9kp6a04sd8pq,0,39.5,24.0,2025-05-02T18:30:26.248Z,2025-05-02T18:30:29Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694693685,140,75.5,5694693691,213,0.89,5694693679,155,,5694693687,141,93.0,5694693681,196,,5694693693,1,,5694693683,56,Left,5694693689,212,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854989,709,12,2,71,18,ea3yd0dgq6uy6pupkpn17j5xg,1,30.3,8.8,2025-05-02T18:30:31.224Z,2025-05-02T18:30:32Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694693905,212,7.6,5694693961,167,,5694693923,15,,5694693899,56,Back,5694693901,140,33.2,5694693907,213,5.13,5694693903,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855013,662,5,2,71,18,1c7dv8ays675v9kp6a04sd8pq,1,69.8,101.2,2025-05-02T18:30:31.891Z,2025-05-02T18:46:34Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694694013,347,,5694694027,233,710,5694694011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854995,710,5,2,71,18,ea3yd0dgq6uy6pupkpn17j5xg,0,30.2,-1.2,2025-05-02T18:30:31.891Z,2025-05-02T18:30:37Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694694051,233,662,5694693941,347,,5694693939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855139,663,1,2,71,23,1c7dv8ays675v9kp6a04sd8pq,1,74.1,100.0,2025-05-02T18:30:36.359Z,2025-05-02T18:30:39Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694694665,56,Left,5694694671,212,13.4,5694694673,213,3.71,5694694667,140,63.3,5694694669,141,90.5,5694694663,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855211,664,1,2,71,26,1c7dv8ays675v9kp6a04sd8pq,1,60.7,89.0,2025-05-02T18:30:39.591Z,2025-05-02T18:30:42Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694695027,141,93.6,5694695025,140,36.3,5694695023,56,Back,5694695029,212,25.8,5694695031,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
