id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2803250807,576,1,2,72,29,7efqk7uh63928il0yffxijnv7,1,16.4,69.4,2025-04-19T17:29:19.327Z,2025-04-19T17:29:22Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5663712417,213,2.39,5663712415,212,19.8,5663712411,140,2.6,5663712413,141,89.3,5663712409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803250819,577,1,2,72,31,7efqk7uh63928il0yffxijnv7,0,3.4,89.9,2025-04-19T17:29:21.200Z,2025-04-19T17:29:49Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663712483,212,12.7,5663712479,140,13.3,5663712481,141,100.0,5663712487,1,,5663712485,213,0.62,5663712475,157,,5663712477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803250825,578,5,2,72,32,7efqk7uh63928il0yffxijnv7,0,15.8,101.2,2025-04-19T17:29:22.085Z,2025-04-19T17:30:12Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663712551,233,761,5663712505,56,Back,5663712507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803250813,761,5,2,72,32,1c7dv8ays675v9kp6a04sd8pq,1,84.2,-1.2,2025-04-19T17:29:22.085Z,2025-04-19T17:30:11Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5663712453,56,Right,5663712455,347,,5663712529,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803250881,762,1,2,72,35,1c7dv8ays675v9kp6a04sd8pq,1,77.6,0.0,2025-04-19T17:29:25.461Z,2025-04-19T17:29:27Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663712913,213,1.96,5663712907,140,72.2,5663712905,56,Right,5663712911,212,14.9,5663712903,107,,5663712909,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803250919,763,1,2,72,37,1c7dv8ays675v9kp6a04sd8pq,1,71.0,18.0,2025-04-19T17:29:27.798Z,2025-04-19T17:29:30Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5663713113,56,Right,5663713117,141,15.5,5663713115,140,53.7,5663713121,213,3.23,5663713119,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803250991,764,1,2,72,40,1c7dv8ays675v9kp6a04sd8pq,1,57.7,16.4,2025-04-19T17:29:30.580Z,2025-04-19T17:29:34Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663713555,213,5.91,5663713551,141,5.9,5663713549,140,75.3,5663713553,212,19.8,5663713547,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251061,765,1,2,72,44,1c7dv8ays675v9kp6a04sd8pq,1,73.3,8.9,2025-04-19T17:29:34.453Z,2025-04-19T17:29:39Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663713939,56,Center,5663713945,140,52.2,5663713947,141,53.7,5663713957,1,,5663713951,212,37.7,5663713955,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251109,766,1,2,72,49,1c7dv8ays675v9kp6a04sd8pq,1,53.3,56.9,2025-04-19T17:29:39.185Z,2025-04-19T17:29:42Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663714259,141,90.2,5663714261,212,29.5,5663714257,140,71.3,5663714263,213,0.88,5663714255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251155,767,1,2,72,52,1c7dv8ays675v9kp6a04sd8pq,1,74.5,90.5,2025-04-19T17:29:42.146Z,2025-04-19T17:29:44Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5663714509,141,96.2,5663714511,212,9.4,5663714513,213,0.42,5663714505,56,Left,5663714507,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251201,768,1,2,72,54,1c7dv8ays675v9kp6a04sd8pq,1,78.8,92.9,2025-04-19T17:29:44.549Z,2025-04-19T17:29:48Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5663714799,213,5.56,5663714793,140,92.3,5663714795,141,74.5,5663714791,56,Center,5663714797,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251207,769,1,2,72,57,1c7dv8ays675v9kp6a04sd8pq,0,94.5,74.5,2025-04-19T17:29:47.860Z,2025-04-19T17:29:52Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5663715119,286,,5663714833,141,68.5,5663714831,140,91.9,5663714837,213,4.12,5663714835,212,4.9,5663714829,56,Center,5663715111,236,,5663715113,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251259,579,74,2,72,57,7efqk7uh63928il0yffxijnv7,1,9.3,23.7,2025-04-19T17:29:47.861Z,2025-04-19T17:51:28Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663715057,285,,5663715055,56,Back,5663715169,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251283,580,6,2,73,0,7efqk7uh63928il0yffxijnv7,0,8.8,26.6,2025-04-19T17:29:50.453Z,2025-04-19T17:51:30Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663715623,233,770,5663715573,73,,5663715571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251245,770,6,2,73,0,1c7dv8ays675v9kp6a04sd8pq,1,91.2,73.4,2025-04-19T17:29:50.453Z,2025-04-19T17:51:30Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5663715613,233,580,5663715085,73,,5663715083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251593,773,1,2,73,23,1c7dv8ays675v9kp6a04sd8pq,0,99.5,99.5,2025-04-19T17:30:13.045Z,2025-04-19T17:30:20Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5663716907,155,,5663716913,140,96.8,5663716903,6,,5663716917,212,35.3,5663717263,233,581,5663716923,1,,5663716915,141,47.8,5663716911,56,Center,5663716909,223,,5663716919,213,4.63,5663716899,2,,,,,,,,,,,,,,,,,,,,,,
2803251657,581,41,2,73,27,7efqk7uh63928il0yffxijnv7,1,5.9,47.5,2025-04-19T17:30:17.175Z,2025-04-19T17:30:20Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663717305,233,773,5663717243,212,31.9,5663717245,213,0.99,5663717241,141,86.6,5663717237,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251797,583,1,2,73,30,7efqk7uh63928il0yffxijnv7,1,22.8,86.6,2025-04-19T17:30:20.495Z,2025-04-19T17:30:27Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5663718089,212,35.0,5663718093,1,,5663718087,141,82.6,5663718085,140,56.0,5663718091,213,6.21,5663718083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251813,584,1,2,73,37,7efqk7uh63928il0yffxijnv7,1,58.7,80.8,2025-04-19T17:30:27.551Z,2025-04-19T17:30:29Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663718189,56,Center,5663718191,140,55.9,5663718197,213,4.33,5663718195,212,7.9,5663718193,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251855,585,1,2,73,39,7efqk7uh63928il0yffxijnv7,1,56.5,64.3,2025-04-19T17:30:29.158Z,2025-04-19T17:30:32Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5663718369,212,6.0,5663718371,213,2.35,5663718363,56,Center,5663718365,140,52.5,5663718367,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251873,586,1,2,73,41,7efqk7uh63928il0yffxijnv7,1,53.0,71.7,2025-04-19T17:30:31.431Z,2025-04-19T17:30:33Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663718491,212,10.9,5663718487,140,59.9,5663718485,56,Left,5663718493,213,0.84,5663718489,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251933,587,1,2,73,43,7efqk7uh63928il0yffxijnv7,1,62.5,85.7,2025-04-19T17:30:33.343Z,2025-04-19T17:30:36Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663718703,56,Left,5663718711,212,17.4,5663718707,140,77.8,5663718713,213,0.39,5663718709,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803251987,588,1,2,73,46,7efqk7uh63928il0yffxijnv7,1,77.9,95.0,2025-04-19T17:30:36.815Z,2025-04-19T17:30:40Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5663719059,140,61.4,5663719065,213,3.36,5663719061,141,89.4,5663719057,56,Left,5663719063,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252007,589,1,2,73,49,7efqk7uh63928il0yffxijnv7,1,57.6,94.1,2025-04-19T17:30:39.735Z,2025-04-19T17:30:42Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663719207,213,3.53,5663719201,140,40.7,5663719205,212,19.2,5663719203,141,83.3,5663719199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252025,590,1,2,73,52,7efqk7uh63928il0yffxijnv7,1,41.2,85.6,2025-04-19T17:30:42.487Z,2025-04-19T17:30:43Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663719293,140,56.5,5663719295,141,76.4,5663719297,212,17.2,5663719291,56,Center,5663719299,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252039,591,1,2,73,53,7efqk7uh63928il0yffxijnv7,1,56.6,76.3,2025-04-19T17:30:43.615Z,2025-04-19T17:30:44Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663719403,140,61.2,5663719411,213,1.14,5663719399,56,Left,5663719407,141,91.7,5663719409,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252057,592,1,2,73,54,7efqk7uh63928il0yffxijnv7,1,61.2,91.8,2025-04-19T17:30:44.759Z,2025-04-19T17:30:46Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663719499,56,Left,5663719509,213,5.48,5663719503,141,80.2,5663719501,140,68.5,5663719505,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252105,593,1,2,73,56,7efqk7uh63928il0yffxijnv7,1,72.9,76.9,2025-04-19T17:30:46.390Z,2025-04-19T17:30:49Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5663719781,212,17.2,5663719783,213,0.62,5663719779,141,91.7,5663719777,140,86.2,5663719775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252113,594,61,2,73,58,7efqk7uh63928il0yffxijnv7,0,86.5,96.8,2025-04-19T17:30:48.984Z,2025-04-19T17:30:49Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663719825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252131,595,5,2,73,59,7efqk7uh63928il0yffxijnv7,0,81.4,101.0,2025-04-19T17:30:49.761Z,2025-04-19T17:31:41Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663719927,347,,5663719925,56,Left,5663720051,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252139,775,5,2,73,59,1c7dv8ays675v9kp6a04sd8pq,1,18.6,-1.0,2025-04-19T17:30:49.761Z,2025-04-19T17:31:41Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663719969,56,Back,5663719971,347,,5663720011,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252333,776,1,2,74,12,1c7dv8ays675v9kp6a04sd8pq,1,28.5,0.0,2025-04-19T17:31:02.037Z,2025-04-19T17:31:04Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663720965,107,,5663720967,56,Back,5663720973,212,16.7,5663720975,213,2.81,5663720971,141,5.9,5663720969,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252369,777,1,2,74,14,1c7dv8ays675v9kp6a04sd8pq,1,13.4,5.9,2025-04-19T17:31:04.069Z,2025-04-19T17:31:06Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663721201,212,8.8,5663721195,56,Back,5663721197,140,21.6,5663721203,213,6.07,5663721199,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252421,778,1,2,74,16,1c7dv8ays675v9kp6a04sd8pq,1,23.9,4.4,2025-04-19T17:31:06.820Z,2025-04-19T17:31:10Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663721483,157,,5663721495,1,,5663721491,212,39.0,5663721485,56,Center,5663721487,140,59.4,5663721493,213,0.30,5663721489,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252433,779,44,2,74,19,1c7dv8ays675v9kp6a04sd8pq,1,58.0,16.2,2025-04-19T17:31:09.873Z,2025-04-19T17:31:13Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663721547,56,Right,5663721575,233,596,5663721551,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252427,596,44,2,74,19,7efqk7uh63928il0yffxijnv7,0,42.0,83.8,2025-04-19T17:31:09.874Z,2025-04-19T17:31:12Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663721619,233,779,5663721531,285,,5663721529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252499,780,1,2,74,20,1c7dv8ays675v9kp6a04sd8pq,0,59.4,21.2,2025-04-19T17:31:10.405Z,2025-04-19T17:39:20Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663721941,212,15.2,5663721943,213,1.06,5663766711,168,,5663721939,141,40.7,5663721933,3,,5663721935,56,Center,5663721937,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252485,597,1,2,74,21,7efqk7uh63928il0yffxijnv7,0,31.5,58.5,2025-04-19T17:31:11.472Z,2025-04-19T17:39:54Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663769151,140,40.0,5663769157,213,0.51,5663769155,212,10.2,5663769149,157,,5663769153,141,65.8,5663721881,56,Back,5663769159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252523,781,1,2,74,22,1c7dv8ays675v9kp6a04sd8pq,0,67.0,41.9,2025-04-19T17:31:12.426Z,2025-04-19T17:39:50Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5663722091,212,14.1,5663722083,3,,5663722093,213,0.93,5663722085,56,Center,5663722087,140,75.1,5663722089,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252503,598,43,2,74,23,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-19T17:31:13.032Z,2025-04-19T17:40:09Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663771095,144,1,5663721959,213,1.06,5663721951,56,Back,5663721957,212,7.1,5663721955,141,71.4,5663721949,3,0,5663721953,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252643,599,4,2,74,31,7efqk7uh63928il0yffxijnv7,1,31.4,35.9,2025-04-19T17:31:21.655Z,2025-04-19T17:40:20Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663772093,294,,5663722841,233,782,5663722847,285,,5663722797,152,,5663722795,56,Back,5663722793,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803252649,782,4,2,74,31,1c7dv8ays675v9kp6a04sd8pq,0,68.6,64.1,2025-04-19T17:31:21.656Z,2025-04-19T17:40:24Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5663722811,152,,5663722815,286,,5663722807,13,,5663772335,294,,5663722881,233,599,5663722809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253025,783,18,2,74,51,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-19T17:31:41.118Z,2025-04-19T17:31:42Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663724683,44,Forward,5663724755,55,784,5663724685,59,19,5663724681,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253033,784,19,2,74,51,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-19T17:31:41.119Z,2025-04-19T17:52:17Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5663724735,44,Forward,5663724731,59,11,5663834289,293,3,5663724719,42,,5663834287,292,9,5663724739,55,783,5663724727,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253447,600,1,2,75,9,7efqk7uh63928il0yffxijnv7,1,29.6,39.7,2025-04-19T17:31:59.663Z,2025-04-19T17:32:04Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663727057,212,37.3,5663727051,56,Right,5663727055,141,7.0,5663727049,152,,5663727061,1,,5663727053,140,58.1,5663727075,189,,5663727059,213,5.64,5663727047,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253489,601,1,2,75,14,7efqk7uh63928il0yffxijnv7,1,61.3,6.5,2025-04-19T17:32:04.088Z,2025-04-19T17:32:05Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5663727239,212,8.2,5663727237,141,8.5,5663727235,140,53.6,5663727233,56,Right,5663727241,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253503,602,1,2,75,15,7efqk7uh63928il0yffxijnv7,0,55.1,9.5,2025-04-19T17:32:05.807Z,2025-04-19T17:32:06Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663727295,157,,5663727297,56,Center,5663727299,140,69.6,5663727315,1,,5663727311,213,1.17,5663727303,141,61.8,5663727307,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253497,785,1,2,75,15,1c7dv8ays675v9kp6a04sd8pq,0,39.8,13.8,2025-04-19T17:32:05.883Z,2025-04-19T17:41:29Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5663727285,213,1.00,5663727281,141,26.4,5663727283,212,10.2,5663727279,140,45.0,5663727277,56,Back,5663727275,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253555,786,4,2,75,20,1c7dv8ays675v9kp6a04sd8pq,1,39.3,50.0,2025-04-19T17:32:10.389Z,2025-04-19T17:33:24Z,,,,,5663727789,152,,5663727849,233,603,5663733759,10,,5663727793,286,,5663727787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253563,603,4,2,75,20,7efqk7uh63928il0yffxijnv7,0,60.7,50.0,2025-04-19T17:32:10.390Z,2025-04-19T17:41:31Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663727821,285,,5663727813,152,,5663727811,56,Center,5663727947,233,786,5663729463,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253729,787,1,2,75,24,1c7dv8ays675v9kp6a04sd8pq,1,40.2,34.3,2025-04-19T17:32:14.420Z,2025-04-19T17:32:20Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5663728579,212,11.6,5663728569,5,,5663728581,213,3.54,5663728577,141,27.6,5663728571,152,,5663728575,140,30.0,5663728573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253755,788,1,2,75,27,1c7dv8ays675v9kp6a04sd8pq,1,32.1,28.9,2025-04-19T17:32:17.105Z,2025-04-19T17:32:22Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663728697,56,Back,5663728709,212,18.0,5663728701,140,32.7,5663728705,141,55.4,5663728713,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253877,789,1,2,75,31,1c7dv8ays675v9kp6a04sd8pq,1,40.6,66.0,2025-04-19T17:32:21.893Z,2025-04-19T17:32:30Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663729433,213,4.82,5663729429,212,19.4,5663729423,140,42.6,5663729425,141,37.7,5663729421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253907,790,1,2,75,40,1c7dv8ays675v9kp6a04sd8pq,1,61.7,26.7,2025-04-19T17:32:30.032Z,2025-04-19T17:32:32Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663729583,140,71.7,5663729587,212,17.6,5663729585,141,5.9,5663729581,56,Right,5663729589,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253961,791,1,2,75,42,1c7dv8ays675v9kp6a04sd8pq,1,73.5,5.3,2025-04-19T17:32:32.245Z,2025-04-19T17:32:35Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663729847,56,Right,5663729849,140,83.3,5663729853,212,10.3,5663729851,141,6.5,5663729855,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803253967,792,3,2,75,45,1c7dv8ays675v9kp6a04sd8pq,0,84.2,6.2,2025-04-19T17:32:35.202Z,2025-04-19T17:32:40Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663730165,233,605,5663729881,286,,5663729879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254013,605,7,2,75,45,7efqk7uh63928il0yffxijnv7,1,15.8,93.8,2025-04-19T17:32:35.203Z,2025-04-19T17:32:40Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5663730155,233,792,5663730093,56,Back,5663730095,285,,5663730091,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254077,606,5,2,75,46,7efqk7uh63928il0yffxijnv7,0,14.7,102.0,2025-04-19T17:32:36.597Z,2025-04-19T17:35:55Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5663730489,233,793,5663730443,56,Back,5663730445,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254007,793,5,2,75,46,1c7dv8ays675v9kp6a04sd8pq,1,85.3,-2.0,2025-04-19T17:32:36.597Z,2025-04-19T17:35:55Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663730065,56,Right,5663730067,347,,5663730459,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254107,794,1,2,75,49,1c7dv8ays675v9kp6a04sd8pq,1,81.7,0.0,2025-04-19T17:32:39.957Z,2025-04-19T17:32:42Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663730631,213,2.26,5663730629,212,15.2,5663730627,141,15.6,5663730621,107,,5663730625,140,72.5,5663730623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254141,795,1,2,75,52,1c7dv8ays675v9kp6a04sd8pq,1,73.6,16.4,2025-04-19T17:32:42.341Z,2025-04-19T17:32:44Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663730767,140,74.9,5663730765,56,Right,5663730769,141,3.8,5663730773,213,4.87,5663730771,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254227,798,1,2,75,56,1c7dv8ays675v9kp6a04sd8pq,1,74.7,4.7,2025-04-19T17:32:46.165Z,2025-04-19T17:32:48Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663731227,213,2.68,5663731225,212,26.3,5663731223,141,21.9,5663731215,56,Center,5663731219,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254279,799,1,2,75,57,1c7dv8ays675v9kp6a04sd8pq,1,52.7,23.0,2025-04-19T17:32:47.888Z,2025-04-19T17:32:51Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663731509,141,57.5,5663731513,213,1.68,5663731505,56,Center,5663731507,140,50.2,5663731511,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254341,800,1,2,76,1,1c7dv8ays675v9kp6a04sd8pq,1,56.5,66.9,2025-04-19T17:32:51.442Z,2025-04-19T17:32:55Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663731877,213,1.11,5663731871,140,64.6,5663731875,212,19.3,5663731873,141,92.4,5663731869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254393,801,1,2,76,5,1c7dv8ays675v9kp6a04sd8pq,1,66.4,93.9,2025-04-19T17:32:55.506Z,2025-04-19T17:32:58Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5663732109,213,3.95,5663732103,140,54.1,5663732105,141,74.2,5663732107,212,18.6,5663732101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254417,802,1,2,76,8,1c7dv8ays675v9kp6a04sd8pq,1,54.5,66.6,2025-04-19T17:32:58.835Z,2025-04-19T17:33:01Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663732257,213,4.68,5663732251,140,53.9,5663732255,212,17.8,5663732253,141,40.4,5663732249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803254451,803,1,2,76,10,1c7dv8ays675v9kp6a04sd8pq,1,52.8,43.6,2025-04-19T17:33:00.850Z,2025-04-19T17:33:03Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663732423,212,17.0,5663732421,141,67.9,5663732425,213,1.33,5663732417,56,Center,5663732419,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
