id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value
2806479841,1013,83,2,77,52,303582z192rnbr2x28o2t7u38,0,15.2,27.4,2025-04-26T17:37:12.527Z,2025-04-26T17:38:11Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681462509,399,eaa9sktij53071abummj4pkwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806478967,576,3,2,77,53,duspptyvnr5kpx2iko5gerhnz,0,83.6,78.4,2025-04-26T17:37:13.560Z,2025-04-26T18:01:37Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681457129,286,,5681457371,233,1006,5681457127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806478993,1006,7,2,77,53,303582z192rnbr2x28o2t7u38,1,16.4,21.6,2025-04-26T17:37:13.561Z,2025-04-26T18:01:36Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681457273,285,,5681457271,56,Back,5681457341,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479055,1008,4,2,77,59,303582z192rnbr2x28o2t7u38,1,37.4,7.1,2025-04-26T17:37:19.431Z,2025-04-26T18:01:31Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681458061,13,,5681458063,295,,5681458065,56,Back,5681458067,152,,5681458163,286,,5681458159,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479057,577,4,2,77,59,duspptyvnr5kpx2iko5gerhnz,0,62.6,92.9,2025-04-26T17:37:19.432Z,2025-04-26T18:01:31Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681458141,285,,5681458171,233,1008,5681458133,13,,5681458139,152,,5681458137,56,Left,5681458135,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479309,1009,1,2,78,12,303582z192rnbr2x28o2t7u38,1,35.8,5.8,2025-04-26T17:37:32.758Z,2025-04-26T17:37:35Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681459041,212,11.6,5681459039,141,16.4,5681459033,56,Back,5681459079,189,,5681459031,152,,5681459035,140,27.2,5681459029,5,,5681459043,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479351,1010,1,2,78,15,303582z192rnbr2x28o2t7u38,1,27.4,18.8,2025-04-26T17:37:35.850Z,2025-04-26T17:37:36Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681459251,56,Back,5681459261,212,12.4,5681459255,140,27.2,5681459257,141,37.1,5681459265,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479405,1011,1,2,78,16,303582z192rnbr2x28o2t7u38,1,27.2,37.6,2025-04-26T17:37:36.769Z,2025-04-26T17:37:39Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681459543,213,0.47,5681459537,140,37.5,5681459535,56,Back,5681459539,141,45.7,5681459541,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479413,1012,1,2,78,19,303582z192rnbr2x28o2t7u38,0,40.4,48.8,2025-04-26T17:37:39.824Z,2025-04-26T17:37:40Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681459587,213,0.48,5681459585,212,19.0,5681459583,141,61.7,5681459581,140,56.4,5681459579,56,Center,5681459577,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479427,578,8,2,78,20,duspptyvnr5kpx2iko5gerhnz,1,45.8,28.5,2025-04-26T17:37:41.043Z,2025-04-26T17:37:41Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681459681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479475,580,1,2,78,22,duspptyvnr5kpx2iko5gerhnz,1,45.4,37.9,2025-04-26T17:37:42.234Z,2025-04-26T17:37:43Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681459901,141,57.2,5681459897,56,Center,5681459899,140,50.3,5681459903,212,14.1,5681459905,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479539,581,1,2,78,23,duspptyvnr5kpx2iko5gerhnz,1,49.8,56.9,2025-04-26T17:37:43.205Z,2025-04-26T17:37:47Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5681460319,56,Back,5681460323,141,58.5,5681460321,140,30.1,5681460327,213,3.09,5681460325,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479653,582,1,2,78,26,duspptyvnr5kpx2iko5gerhnz,1,34.7,59.9,2025-04-26T17:37:46.892Z,2025-04-26T17:37:52Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681460869,140,39.4,5681460873,212,22.4,5681460871,141,92.0,5681460865,56,Back,5681460875,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479687,583,1,2,78,31,duspptyvnr5kpx2iko5gerhnz,1,57.7,90.5,2025-04-26T17:37:51.890Z,2025-04-26T17:37:54Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681461083,213,3.35,5681461077,140,39.8,5681461075,56,Back,5681461081,212,19.2,5681461079,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479751,584,1,2,78,34,duspptyvnr5kpx2iko5gerhnz,1,39.3,84.8,2025-04-26T17:37:54.427Z,2025-04-26T17:37:57Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681461403,212,21.5,5681461393,56,Back,5681461397,140,28.0,5681461405,213,4.13,5681461401,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479831,585,1,2,78,37,duspptyvnr5kpx2iko5gerhnz,1,28.7,59.1,2025-04-26T17:37:57.749Z,2025-04-26T17:38:02Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5681461831,141,35.2,5681461839,213,4.36,5681461823,56,Back,5681461835,212,17.3,5681461827,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806479885,586,1,2,78,42,duspptyvnr5kpx2iko5gerhnz,0,32.9,31.5,2025-04-26T17:38:02.722Z,2025-04-26T17:38:07Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5681462175,157,,5681462177,56,Center,5681462183,212,61.0,5681462181,141,57.3,5681462179,140,88.5,5681462187,1,,5681462185,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480007,1015,1,2,78,52,303582z192rnbr2x28o2t7u38,1,12.9,30.7,2025-04-26T17:38:12.346Z,2025-04-26T17:38:14Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5681462903,123,,5681462909,141,38.9,5681462913,213,0.43,5681462905,56,Back,5681462907,140,24.5,5681462911,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480035,1016,1,2,78,54,303582z192rnbr2x28o2t7u38,1,26.4,43.9,2025-04-26T17:38:14.304Z,2025-04-26T17:38:15Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681463053,213,0.87,5681463049,141,61.5,5681463043,56,Back,5681463051,212,15.6,5681463047,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480061,1017,1,2,78,55,303582z192rnbr2x28o2t7u38,1,38.1,65.2,2025-04-26T17:38:15.554Z,2025-04-26T17:38:17Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681463177,56,Back,5681463179,140,31.8,5681463181,141,77.9,5681463183,212,10.9,5681463185,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480099,1018,1,2,78,57,303582z192rnbr2x28o2t7u38,1,32.3,75.3,2025-04-26T17:38:17.057Z,2025-04-26T17:38:19Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681463385,141,85.7,5681463389,212,8.5,5681463393,213,0.98,5681463379,140,36.8,5681463375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480125,1019,1,2,78,59,303582z192rnbr2x28o2t7u38,1,36.5,85.6,2025-04-26T17:38:19.394Z,2025-04-26T17:38:20Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681463521,141,67.2,5681463517,56,Back,5681463527,213,5.07,5681463519,140,40.9,5681463523,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480165,1020,1,2,79,0,303582z192rnbr2x28o2t7u38,1,40.9,67.2,2025-04-26T17:38:20.720Z,2025-04-26T17:38:22Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5681463729,212,14.2,5681463731,213,3.48,5681463725,140,28.1,5681463727,141,60.3,5681463721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480205,1021,1,2,79,2,303582z192rnbr2x28o2t7u38,1,29.1,55.5,2025-04-26T17:38:22.726Z,2025-04-26T17:38:25Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681463897,56,Back,5681463913,213,4.95,5681463911,212,15.9,5681463905,141,32.8,5681463901,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480247,1022,1,2,79,4,303582z192rnbr2x28o2t7u38,1,33.4,30.7,2025-04-26T17:38:24.881Z,2025-04-26T17:38:29Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681464187,212,9.8,5681464189,213,1.79,5681464183,140,31.4,5681464185,141,44.8,5681464181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480269,1023,1,2,79,9,303582z192rnbr2x28o2t7u38,1,36.6,39.7,2025-04-26T17:38:29.199Z,2025-04-26T17:38:31Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681464309,212,17.9,5681464305,140,46.3,5681464303,56,Back,5681464307,141,18.0,5681464311,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480299,1025,1,2,79,12,303582z192rnbr2x28o2t7u38,1,43.1,17.3,2025-04-26T17:38:32.548Z,2025-04-26T17:38:34Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681464501,56,Back,5681464505,141,37.3,5681464509,213,1.67,5681464503,140,41.8,5681464507,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480323,1026,1,2,79,13,303582z192rnbr2x28o2t7u38,1,41.7,37.4,2025-04-26T17:38:34.016Z,2025-04-26T17:38:36Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681464669,141,45.5,5681464673,213,0.55,5681464665,56,Center,5681464667,140,50.2,5681464671,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480365,1027,1,2,79,15,303582z192rnbr2x28o2t7u38,1,49.8,46.4,2025-04-26T17:38:35.973Z,2025-04-26T17:38:39Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5681464987,213,2.02,5681464979,141,67.9,5681464983,212,16.2,5681464971,56,Back,5681464975,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480397,1028,1,2,79,19,303582z192rnbr2x28o2t7u38,1,55.0,69.1,2025-04-26T17:38:39.128Z,2025-04-26T17:38:43Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681465219,212,13.2,5681465213,56,Left,5681465215,140,60.4,5681465217,141,86.6,5681465221,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480461,1029,1,2,79,23,303582z192rnbr2x28o2t7u38,1,61.9,87.8,2025-04-26T17:38:43.426Z,2025-04-26T17:38:48Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681465635,56,Left,5681465637,140,82.0,5681465643,213,6.15,5681465641,212,21.3,5681465639,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480477,1030,1,2,79,27,303582z192rnbr2x28o2t7u38,1,80.8,80.8,2025-04-26T17:38:47.953Z,2025-04-26T17:38:49Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681465721,56,Left,5681465725,141,95.6,5681465727,212,10.1,5681465723,140,80.6,5681465729,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480503,1031,1,2,79,29,303582z192rnbr2x28o2t7u38,1,80.8,95.7,2025-04-26T17:38:49.272Z,2025-04-26T17:38:50Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681465891,213,3.29,5681465887,141,92.6,5681465889,212,13.8,5681465883,56,Left,5681465885,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480525,1032,1,2,79,30,303582z192rnbr2x28o2t7u38,1,66.5,90.3,2025-04-26T17:38:50.560Z,2025-04-26T17:38:51Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681465963,140,72.1,5681465969,213,5.48,5681465965,141,81.4,5681465967,212,8.4,5681465961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480609,1033,1,2,79,31,303582z192rnbr2x28o2t7u38,1,73.7,81.8,2025-04-26T17:38:51.617Z,2025-04-26T17:53:55Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,1.0,,5681470587,154,,5681466393,56,Center,5681466399,212,24.4,5681470585,210,13,5681466395,140,94.2,5681470761,4,,5681466397,141,64.8,5681466401,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480611,1034,13,2,79,34,303582z192rnbr2x28o2t7u38,1,94.6,64.8,2025-04-26T17:38:54.071Z,2025-04-26T18:04:53Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681470623,55,1033,5681470629,103,19.4,5681469507,20,,5681469511,153,,5681466413,65,,5681470627,102,41.0,5681470619,29,,5681470637,146,97.2,5681470617,84,5681470639,147,48.2,5681470633,89,,5681470641,230,5681466415,56,Center,5681466411,22,5681470621,154,,5681470643,231,52.2,5681470635,328,,5681470631,214,,,,,99.7,
2806480623,589,12,2,79,35,duspptyvnr5kpx2iko5gerhnz,1,2.4,50.3,2025-04-26T17:38:55.478Z,2025-04-26T17:54:56Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681543781,212,10.7,5681543777,140,5.3,5681466465,56,Back,5681543779,141,65.4,5681543783,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480701,1035,1,2,79,38,303582z192rnbr2x28o2t7u38,0,95.8,31.2,2025-04-26T17:38:58.199Z,2025-04-26T17:55:17Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681466859,140,93.9,5681466863,212,18.8,5681466861,141,58.7,5681466855,155,,5681466857,56,Center,5681466865,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480739,590,12,2,79,40,duspptyvnr5kpx2iko5gerhnz,1,7.7,38.2,2025-04-26T17:39:00.709Z,2025-04-26T17:39:01Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5681467109,56,Back,5681467181,15,,5681467119,212,11.3,5681467121,213,5.72,5681467111,140,16.8,5681467115,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480783,1036,15,2,79,43,303582z192rnbr2x28o2t7u38,1,86.4,63.6,2025-04-26T17:39:03.436Z,2025-04-26T17:55:43Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681468509,147,61.6,5681468511,230,99.0,5681468505,146,88.9,5681468515,231,53.6,5681468029,72,,5681468501,458,,5681468539,233,591,5681468495,76,,5681468497,102,5681467359,56,Center,5681468499,103,19,5681467355,22,5681467357,64,,5681468037,82,,,,,,,,,,,,,,,52.4,,
2806480789,591,10,2,79,43,duspptyvnr5kpx2iko5gerhnz,1,11.1,38.4,2025-04-26T17:39:03.536Z,2025-04-26T17:39:14Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681467395,56,Back,5681467393,94,,5681468575,233,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480829,592,6,2,79,44,duspptyvnr5kpx2iko5gerhnz,0,4.2,31.4,2025-04-26T17:39:04.789Z,2025-04-26T18:01:28Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681467635,73,,5681467633,56,Back,5681467755,233,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806480811,1037,6,2,79,44,303582z192rnbr2x28o2t7u38,1,95.8,68.6,2025-04-26T17:39:04.789Z,2025-04-26T18:01:28Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681467545,73,,5681467543,56,Center,5681467717,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481459,1038,1,2,80,19,303582z192rnbr2x28o2t7u38,1,99.6,99.3,2025-04-26T17:39:39.110Z,2025-04-26T17:59:13Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,1.0,,5681471503,56,Center,5681554541,210,13,5681471509,212,32.8,5681471511,213,4.53,5681471507,141,51.9,5681471505,140,93.9,5681471501,223,,5681554543,154,,5681471495,2,5681471497,6,,5681471499,155,,5681553301,1,,,,,,,,,,,,,,,,,,,,,,
2806495731,1204,13,2,80,20,303582z192rnbr2x28o2t7u38,1,95.2,57.9,2025-04-26T17:39:40.048Z,2025-04-26T17:58:12Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681554577,154,,5681554585,103,11.1,5681554573,29,,5681554579,55,1038,5681554593,231,51.6,5681554071,25,,5681554075,61,,5681554583,102,37.8,5681554589,147,5681554591,230,99.7,5681553151,56,Center,5681554587,146,5681554569,75,,5681554081,153,5681554073,15,,5681554079,328,,,,,,,,,,48.9,97.5,
2806481467,593,12,2,80,26,duspptyvnr5kpx2iko5gerhnz,1,7.8,56.4,2025-04-26T17:39:46.244Z,2025-04-26T17:41:08Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5681479273,15,,5681479123,213,5.19,5681479117,140,13.7,5681479115,56,Back,5681479119,141,38.7,5681479121,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481473,594,83,2,80,26,duspptyvnr5kpx2iko5gerhnz,0,7.1,31.1,2025-04-26T17:39:46.375Z,2025-04-26T17:58:56Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681557547,399,8jb026oewf17pg61vdstcgj4l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481551,1039,1,2,80,31,303582z192rnbr2x28o2t7u38,0,98.3,69.7,2025-04-26T17:39:51.930Z,2025-04-26T17:59:08Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681471983,212,0.5,5681471971,56,Center,5681471977,140,98.2,5681472055,236,,5681472057,233,595,5681471987,213,4.50,5681472063,286,,5681471979,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481563,595,74,2,80,31,duspptyvnr5kpx2iko5gerhnz,1,2.3,32.2,2025-04-26T17:39:51.931Z,2025-04-26T18:01:37Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5681472051,56,Back,5681472053,285,,5681472095,233,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481577,1040,61,2,80,33,303582z192rnbr2x28o2t7u38,1,98.2,69.0,2025-04-26T17:39:53.368Z,2025-04-26T17:39:54Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681472113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481607,596,5,2,80,33,duspptyvnr5kpx2iko5gerhnz,1,-1.0,32.8,2025-04-26T17:39:53.986Z,2025-04-26T18:01:23Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5681472271,233,1041,5681472253,56,Back,5681472255,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481583,1041,5,2,80,33,303582z192rnbr2x28o2t7u38,0,101.0,67.2,2025-04-26T17:39:53.986Z,2025-04-26T17:39:58Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681472317,233,596,5681472143,346,,5681472141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481909,597,1,2,80,52,duspptyvnr5kpx2iko5gerhnz,0,2.2,48.1,2025-04-26T17:40:12.334Z,2025-04-26T17:59:16Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5681474003,213,0.16,5681474009,74,,5681473997,140,74.8,5681473995,56,Center,5681474021,189,,5681474005,1,,5681474001,212,77.2,5681473999,141,65.7,5681473993,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481895,1042,61,2,80,53,303582z192rnbr2x28o2t7u38,1,26.1,27.6,2025-04-26T17:40:13.227Z,2025-04-26T17:40:21Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681474791,189,,5681473907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481935,598,50,2,80,56,duspptyvnr5kpx2iko5gerhnz,1,63.2,87.0,2025-04-26T17:40:16.373Z,2025-04-26T17:40:21Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5681474177,286,,5681474405,233,1043,5681474175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481949,1043,7,2,80,56,303582z192rnbr2x28o2t7u38,1,36.8,13.0,2025-04-26T17:40:16.374Z,2025-04-26T17:40:20Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5681474321,233,598,5681474277,285,,5681474275,56,Back,5681474273,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806481991,599,5,2,80,57,duspptyvnr5kpx2iko5gerhnz,1,63.3,102.0,2025-04-26T17:40:17.102Z,2025-04-26T18:01:23Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681474805,233,1044,5681474497,347,,5681474495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482029,1044,5,2,80,57,303582z192rnbr2x28o2t7u38,0,36.7,-2.0,2025-04-26T17:40:17.102Z,2025-04-26T18:01:24Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5681474891,233,599,5681474735,347,,5681474733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482007,600,1,2,80,58,duspptyvnr5kpx2iko5gerhnz,1,60.7,100.0,2025-04-26T17:40:18.377Z,2025-04-26T17:40:19Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681474593,140,58.3,5681474599,213,4.39,5681474591,56,Left,5681474589,107,,5681474597,212,8.0,5681474595,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482065,601,1,2,80,59,duspptyvnr5kpx2iko5gerhnz,1,58.3,90.8,2025-04-26T17:40:19.392Z,2025-04-26T17:40:22Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681474927,213,0.10,5681474925,212,11.2,5681474921,140,68.9,5681474919,56,Left,5681474923,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482073,602,3,2,81,0,duspptyvnr5kpx2iko5gerhnz,0,66.6,94.4,2025-04-26T17:40:21.009Z,2025-04-26T18:00:15Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681474971,56,Left,5681475329,233,1045,5681474975,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482117,1045,7,2,81,0,303582z192rnbr2x28o2t7u38,1,33.4,5.6,2025-04-26T17:40:21.010Z,2025-04-26T18:00:18Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681475203,285,,5681475201,56,Back,5681475287,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806497213,1205,1,2,81,1,303582z192rnbr2x28o2t7u38,1,36.0,4.3,2025-04-26T17:40:21.048Z,2025-04-26T18:00:28Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681562445,213,1.60,5681562439,140,35.8,5681562441,141,15.2,5681562443,212,7.4,5681562437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482139,1047,1,2,81,5,303582z192rnbr2x28o2t7u38,1,36.2,12.3,2025-04-26T17:40:25.192Z,2025-04-26T17:40:27Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681475383,141,9.4,5681475387,213,3.48,5681475385,212,6.0,5681475381,140,30.8,5681475379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482211,1048,1,2,81,7,303582z192rnbr2x28o2t7u38,1,26.1,12.8,2025-04-26T17:40:27.617Z,2025-04-26T17:40:31Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681475863,56,Back,5681475873,212,26.8,5681475871,141,35.1,5681475875,213,2.54,5681475867,140,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806482311,1049,1,2,81,13,303582z192rnbr2x28o2t7u38,1,8.7,46.4,2025-04-26T17:40:33.244Z,2025-04-26T17:40:37Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5681476491,141,19.8,5681476487,56,Back,5681476489,140,9.2,5681476495,213,4.74,5681476493,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
