id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2820326453,752,4,2,85,17,3ptum5fjcgw51mqui0gu6uuf4,1,63.8,93.2,2025-05-31T13:47:51.847Z,2025-05-31T13:48:02Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5758113681,265,,5758113683,286,,5758113679,152,,5758113685,233,771,5758113675,13,,5758113677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326437,771,4,2,85,17,8sy0cxovuxo76tuoas3uo55xj,0,36.2,6.8,2025-05-31T13:47:51.848Z,2025-05-31T13:48:17Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5758113631,285,,5758113629,265,,5758113693,233,752,5758113627,152,,5758113625,56,Back,5758113915,55,772,5758113623,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326481,772,17,2,85,24,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-31T13:47:58.456Z,2025-06-01T19:45:36Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5758113893,55,771,5758113891,13,243,5761084879,189,,5758113887,392,,5758113883,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326523,753,1,2,86,0,3ptum5fjcgw51mqui0gu6uuf4,0,64.9,92.3,2025-05-31T13:48:34.073Z,2025-05-31T13:48:39Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5758114187,141,48.4,5758114239,233,774,5758114179,155,,5758114175,2,,5758114185,140,88.8,5758114193,1,,5758114191,213,5.41,5758114189,212,39.0,5758114177,5,,5758114181,152,5758114183,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,
2820326529,773,43,2,86,2,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-31T13:48:36.647Z,2025-05-31T14:09:01Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5758114221,285,0,5758114219,56,Back,5758131083,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326525,754,43,2,86,2,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-31T13:48:36.648Z,2025-05-31T14:05:02Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5758114203,286,0,5758114201,56,Center,5758124153,144,44,5758114265,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326533,774,11,2,86,4,8sy0cxovuxo76tuoas3uo55xj,1,8.0,57.0,2025-05-31T13:48:38.632Z,2025-05-31T13:48:39Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5758114235,56,Back,5758114261,233,753,5758114237,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326569,775,1,2,86,15,8sy0cxovuxo76tuoas3uo55xj,1,7.7,56.4,2025-05-31T13:48:49.368Z,2025-05-31T13:48:51Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5758114401,56,Back,5758114403,140,23.6,5758114427,189,,5758114409,213,5.44,5758114407,212,25.0,5758114399,123,,5758114405,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326577,776,1,2,86,17,8sy0cxovuxo76tuoas3uo55xj,0,23.7,29.1,2025-05-31T13:48:51.592Z,2025-05-31T13:48:52Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758114477,140,70.1,5758114475,56,Center,5758114485,213,0.06,5758114479,141,33.6,5758114487,1,,5758114473,157,,5758114481,212,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326579,755,12,2,86,19,3ptum5fjcgw51mqui0gu6uuf4,1,32.0,56.7,2025-05-31T13:48:53.112Z,2025-05-31T13:48:57Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758114499,213,0.46,5758114505,15,,5758114495,141,67.0,5758114491,56,Back,5758114497,212,15.8,5758114493,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326583,777,4,2,86,21,8sy0cxovuxo76tuoas3uo55xj,1,62.9,30.2,2025-05-31T13:48:55.528Z,2025-05-31T14:09:47Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758114541,286,,5758114533,13,,5758114539,152,,5758114537,56,Center,5758114565,233,756,5758114535,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326587,756,4,2,86,21,3ptum5fjcgw51mqui0gu6uuf4,0,37.1,69.8,2025-05-31T13:48:55.529Z,2025-05-31T14:09:48Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5758114569,233,777,5758114559,56,Back,5758114563,285,,5758114555,13,,5758114561,152,,5758114557,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326629,778,1,2,86,41,8sy0cxovuxo76tuoas3uo55xj,1,66.3,25.8,2025-05-31T13:49:15.256Z,2025-05-31T13:49:17Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758114797,5,,5758114809,213,5.76,5758114807,212,18.8,5758114799,152,,5758114805,141,11.9,5758114803,140,81.8,5758114801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326635,779,1,2,86,43,8sy0cxovuxo76tuoas3uo55xj,1,81.8,11.9,2025-05-31T13:49:17.576Z,2025-05-31T13:49:19Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5758114839,140,73.3,5758114845,213,2.41,5758114837,56,Center,5758114843,212,12.0,5758114841,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326659,780,1,2,86,45,8sy0cxovuxo76tuoas3uo55xj,1,73.6,23.6,2025-05-31T13:49:19.498Z,2025-05-31T13:49:28Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758114977,140,93.7,5758114973,155,,5758114975,56,Right,5758114979,141,18.5,5758114983,213,6.12,5758114981,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328459,841,83,2,86,50,3ptum5fjcgw51mqui0gu6uuf4,0,4.8,88.7,2025-05-31T13:49:23.878Z,2025-05-31T14:05:33Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5758125175,399,ro21tqqaeslyebto6ukon5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326655,757,83,2,86,52,3ptum5fjcgw51mqui0gu6uuf4,0,8.2,84.1,2025-05-31T13:49:26.232Z,2025-05-31T13:49:29Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5758114991,399,ro21tqqaeslyebto6ukon5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326661,781,50,2,86,54,8sy0cxovuxo76tuoas3uo55xj,1,95.2,12.6,2025-05-31T13:49:28.424Z,2025-05-31T13:49:34Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5758114987,56,Right,5758114989,286,,5758115007,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326665,758,7,2,86,54,3ptum5fjcgw51mqui0gu6uuf4,1,4.8,87.4,2025-05-31T13:49:28.425Z,2025-05-31T14:05:36Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5758114993,56,Back,5758115001,233,781,5758114995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326673,760,1,2,86,55,3ptum5fjcgw51mqui0gu6uuf4,1,6.4,87.9,2025-05-31T13:49:28.987Z,2025-05-31T14:06:08Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5758126059,212,5.3,5758115025,56,Back,5758126057,141,94.2,5758126061,213,0.94,5758126055,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326735,763,61,2,86,55,3ptum5fjcgw51mqui0gu6uuf4,0,11.0,91.1,2025-05-31T13:49:29.681Z,2025-05-31T14:05:44Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5758115323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326689,783,1,2,86,56,8sy0cxovuxo76tuoas3uo55xj,0,91.9,10.9,2025-05-31T13:49:30.792Z,2025-05-31T14:06:55Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5758115407,212,2.0,5758125637,236,,5758115405,141,10.1,5758125639,233,759,5758115409,213,6.00,5758115403,140,93.7,5758115071,56,Right,5758125643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326667,759,74,2,86,56,3ptum5fjcgw51mqui0gu6uuf4,1,10.2,84.7,2025-05-31T13:49:30.793Z,2025-05-31T14:05:52Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5758114999,285,,5758125661,233,783,5758114997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328967,858,61,2,86,57,8sy0cxovuxo76tuoas3uo55xj,1,88.2,9.5,2025-05-31T13:49:30.878Z,2025-05-31T14:07:05Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5758127815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326671,782,43,2,86,57,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-31T13:49:31.704Z,2025-05-31T14:07:13Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5758115021,56,Right,5758115023,286,0,5758128129,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326813,795,61,2,87,0,8sy0cxovuxo76tuoas3uo55xj,1,93.1,12.6,2025-05-31T13:49:34.053Z,2025-05-31T13:50:48Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5758115811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326839,796,1,2,87,1,8sy0cxovuxo76tuoas3uo55xj,1,92.5,13.1,2025-05-31T13:49:35.289Z,2025-06-01T19:44:18Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,1.0,,5758115975,212,8.1,5758115977,213,2.24,5758128823,210,15,5758115969,56,Center,5758115971,140,87.7,5761080447,154,,5758115973,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326693,784,15,2,87,2,8sy0cxovuxo76tuoas3uo55xj,1,87.5,23.9,2025-05-31T13:49:36.324Z,2025-06-01T19:44:18Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758115083,63,,5758115081,22,,5758128839,78,,5758115175,230,97.5,5758115179,233,761,5758115171,146,90.1,5758115173,147,29.6,5758128843,55,796,5758115085,56,Center,5758128841,29,5758115167,103,5758115177,231,45.8,5758115159,82,5761080449,154,,5758115161,72,5758115165,102,,19,51.7,,,,,,,,,,,,
2820326685,761,10,2,87,2,3ptum5fjcgw51mqui0gu6uuf4,1,7.9,68.2,2025-05-31T13:49:36.424Z,2025-05-31T13:49:44Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758115065,94,,5758115067,56,Back,5758115195,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326697,762,6,2,87,3,3ptum5fjcgw51mqui0gu6uuf4,0,4.4,66.6,2025-05-31T13:49:37.752Z,2025-05-31T14:09:52Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758115099,56,Back,5758115125,233,785,5758115101,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326695,785,6,2,87,3,8sy0cxovuxo76tuoas3uo55xj,1,95.6,33.4,2025-05-31T13:49:37.752Z,2025-05-31T13:49:42Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758115119,233,762,5758115115,56,Center,5758115117,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326757,786,1,2,87,30,8sy0cxovuxo76tuoas3uo55xj,0,99.5,0.5,2025-05-31T13:50:04.730Z,2025-05-31T13:50:07Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758115437,212,41.9,5758115435,141,61.5,5758115439,213,1.72,5758115423,2,,5758115433,140,93.7,5758115431,56,Center,5758115429,223,,5758115427,155,,5758115441,1,,5758115425,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326763,764,12,2,87,34,3ptum5fjcgw51mqui0gu6uuf4,1,5.2,43.6,2025-05-31T13:50:08.744Z,2025-05-31T14:06:29Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758115475,141,9.4,5758115473,140,22.7,5758115477,212,29.6,5758115471,56,Back,5758115481,15,,5758115479,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326777,787,1,2,87,42,8sy0cxovuxo76tuoas3uo55xj,1,79.9,92.9,2025-05-31T13:50:16.457Z,2025-05-31T13:50:19Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5758115573,213,3.95,5758115571,212,20.1,5758115569,141,71.5,5758115565,56,Center,5758115567,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326783,788,1,2,87,45,8sy0cxovuxo76tuoas3uo55xj,1,66.8,66.9,2025-05-31T13:50:19.689Z,2025-05-31T13:50:22Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5758115607,213,0.98,5758115601,140,72.6,5758115603,141,80.3,5758115599,56,Left,5758115605,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326789,789,1,2,87,48,8sy0cxovuxo76tuoas3uo55xj,1,72.6,80.3,2025-05-31T13:50:22.408Z,2025-05-31T14:05:50Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758115645,212,10.4,5758115643,141,90.2,5758115639,56,Left,5758115641,140,80.2,5758115647,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326795,790,1,2,87,50,8sy0cxovuxo76tuoas3uo55xj,1,80.2,90.2,2025-05-31T13:50:24.601Z,2025-05-31T13:50:26Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5758115681,141,80.6,5758115683,212,20.3,5758115679,140,61.9,5758115685,213,3.47,5758115677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326799,791,1,2,87,52,8sy0cxovuxo76tuoas3uo55xj,1,60.1,75.1,2025-05-31T13:50:26.681Z,2025-05-31T13:50:29Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5758115699,141,36.6,5758115695,56,Center,5758115703,213,4.86,5758115697,140,63.9,5758115701,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326801,792,1,2,87,54,8sy0cxovuxo76tuoas3uo55xj,1,63.9,36.6,2025-05-31T13:50:28.857Z,2025-05-31T13:50:33Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758115751,213,2.79,5758115753,1,,5758115749,212,32.1,5758115745,140,35.2,5758115747,141,53.0,5758115743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326803,793,1,2,88,1,8sy0cxovuxo76tuoas3uo55xj,0,44.1,51.8,2025-05-31T13:50:34.986Z,2025-05-31T13:50:36Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5758115765,140,64.4,5758115767,141,100.0,5758115761,155,,5758115763,56,Left,5758115773,1,,5758115771,213,1.01,5758115769,212,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326809,765,5,2,88,2,3ptum5fjcgw51mqui0gu6uuf4,1,35.6,-1.8,2025-05-31T13:50:36.025Z,2025-05-31T14:09:58Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5758115779,56,Back,5758115781,347,,5758115783,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326807,794,5,2,88,2,8sy0cxovuxo76tuoas3uo55xj,0,64.4,101.8,2025-05-31T13:50:36.025Z,2025-05-31T13:50:39Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5758115775,56,Left,5758115789,233,765,5758115777,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326831,766,1,2,88,21,3ptum5fjcgw51mqui0gu6uuf4,1,35.3,0.0,2025-05-31T13:50:55.704Z,2025-05-31T13:50:58Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5758115935,213,1.12,5758115927,56,Back,5758115925,107,,5758115933,212,5.5,5758115929,140,37.6,5758115931,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326833,767,1,2,88,24,3ptum5fjcgw51mqui0gu6uuf4,0,37.6,5.3,2025-05-31T13:50:58.537Z,2025-05-31T13:51:40Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5758115951,156,,5758115943,141,0.0,5758115939,56,Back,5758115947,213,3.91,5758115941,140,32.9,5758115945,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326835,768,5,2,88,25,3ptum5fjcgw51mqui0gu6uuf4,0,27.6,-1.8,2025-05-31T13:50:59.332Z,2025-05-31T13:51:05Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5758115955,347,,5758115953,56,Back,5758115995,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326841,797,5,2,88,25,8sy0cxovuxo76tuoas3uo55xj,1,72.4,101.8,2025-05-31T13:50:59.332Z,2025-05-31T14:09:58Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5758115985,347,,5758115987,233,768,5758115983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326855,798,1,2,88,44,8sy0cxovuxo76tuoas3uo55xj,1,79.4,100.0,2025-05-31T13:51:18.073Z,2025-05-31T13:51:19Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758116053,107,,5758116057,140,78.1,5758116061,212,13.7,5758116055,56,Left,5758116063,213,4.61,5758116059,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326857,799,1,2,88,45,8sy0cxovuxo76tuoas3uo55xj,1,78.1,82.0,2025-05-31T13:51:18.937Z,2025-05-31T13:51:21Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5758116075,141,95.9,5758116071,56,Left,5758116077,212,9.5,5758116073,140,78.1,5758116079,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326859,800,1,2,88,47,8sy0cxovuxo76tuoas3uo55xj,1,78.1,95.9,2025-05-31T13:51:21.033Z,2025-05-31T13:51:23Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758116091,212,28.2,5758116093,213,3.73,5758116085,140,55.8,5758116083,56,Center,5758116087,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326861,801,1,2,88,49,8sy0cxovuxo76tuoas3uo55xj,1,55.8,72.9,2025-05-31T13:51:23.577Z,2025-05-31T13:51:26Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5758116105,141,54.0,5758116107,212,17.6,5758116109,213,3.96,5758116103,140,44.3,5758116101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326865,802,1,2,88,52,8sy0cxovuxo76tuoas3uo55xj,1,44.3,55.2,2025-05-31T13:51:26.234Z,2025-05-31T13:51:29Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758116117,155,,5758116125,212,49.1,5758116127,213,0.59,5758116119,56,Left,5758116129,1,,5758116121,140,83.2,5758116123,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326867,803,44,2,88,54,8sy0cxovuxo76tuoas3uo55xj,1,82.8,90.8,2025-05-31T13:51:28.840Z,2025-05-31T14:13:12Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758116157,233,769,5758116135,56,Left,5758116137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326863,769,44,2,88,54,3ptum5fjcgw51mqui0gu6uuf4,0,17.2,9.2,2025-05-31T13:51:28.841Z,2025-05-31T14:13:12Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5758116115,285,,5758116113,56,Back,5758116161,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326869,804,1,2,88,55,8sy0cxovuxo76tuoas3uo55xj,1,83.2,95.3,2025-05-31T13:51:29.106Z,2025-05-31T14:09:08Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758116171,141,78.5,5758116173,212,17.2,5758116169,140,95.5,5758116165,3,,5758116167,56,Center,5758116175,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326871,805,3,2,88,56,8sy0cxovuxo76tuoas3uo55xj,0,96.4,77.4,2025-05-31T13:51:30.840Z,2025-05-31T13:51:36Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5758116195,233,770,5758116181,286,,5758116179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326875,770,7,2,88,56,3ptum5fjcgw51mqui0gu6uuf4,1,3.6,22.6,2025-05-31T13:51:30.841Z,2025-05-31T13:51:35Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5758116185,56,Back,5758116187,285,,5758116183,167,,5758116189,233,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326877,771,6,2,88,58,3ptum5fjcgw51mqui0gu6uuf4,0,1.1,17.1,2025-05-31T13:51:32.554Z,2025-05-31T14:09:53Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5758116203,73,,5758116201,56,Back,5758116209,233,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326873,806,6,2,88,58,8sy0cxovuxo76tuoas3uo55xj,1,98.9,82.9,2025-05-31T13:51:32.554Z,2025-05-31T14:09:52Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5758116197,56,Left,5758116199,73,,5758116205,233,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326897,807,1,2,89,18,8sy0cxovuxo76tuoas3uo55xj,1,99.5,99.5,2025-05-31T13:51:52.170Z,2025-05-31T13:51:58Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758116251,6,,5758116253,56,Left,5758116259,212,5.6,5758116261,213,4.18,5758116255,140,96.8,5758116257,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326889,772,83,2,89,20,3ptum5fjcgw51mqui0gu6uuf4,0,0.7,6.5,2025-05-31T13:51:54.138Z,2025-05-31T13:51:58Z,46ums24te70jl5qclztg8xhwp,C. David,,,5758116277,399,23yj26f5kapxyx90glndxs3kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326895,773,83,2,89,22,3ptum5fjcgw51mqui0gu6uuf4,0,0.8,6.2,2025-05-31T13:51:55.976Z,2025-05-31T14:09:16Z,46ums24te70jl5qclztg8xhwp,C. David,,,5758116275,399,23yj26f5kapxyx90glndxs3kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326899,808,50,2,89,22,8sy0cxovuxo76tuoas3uo55xj,1,96.8,92.8,2025-05-31T13:51:56.840Z,2025-05-31T14:13:11Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5758116289,233,774,5758116265,56,Left,5758116267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326903,774,7,2,89,22,3ptum5fjcgw51mqui0gu6uuf4,0,3.2,7.2,2025-05-31T13:51:56.841Z,2025-05-31T14:13:11Z,46ums24te70jl5qclztg8xhwp,C. David,,,5758116281,285,,5758116285,233,808,5758116279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820326901,809,61,2,89,23,8sy0cxovuxo76tuoas3uo55xj,1,94.6,93.5,2025-05-31T13:51:57.796Z,2025-05-31T13:51:57Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5758116269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327629,840,1,2,89,25,3ptum5fjcgw51mqui0gu6uuf4,1,16.3,15.0,2025-05-31T13:51:58.878Z,2025-05-31T14:02:52Z,46ums24te70jl5qclztg8xhwp,C. David,,,5758120513,140,18.5,5758120517,212,4.6,5758120511,56,Back,5758120515,141,9.2,5758120519,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327641,856,83,2,89,25,8sy0cxovuxo76tuoas3uo55xj,0,83.8,86.2,2025-05-31T13:51:58.878Z,2025-05-31T14:02:47Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5758120633,399,4ciqzc2b0xfc24hha0bnp3eqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
