id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2799102243,631,6,2,65,30,duspptyvnr5kpx2iko5gerhnz,1,100.0,26.6,2025-04-11T16:26:52.370Z,2025-04-11T17:03:03Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640967331,56,Center,5640967643,75,,5640967663,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102429,632,1,2,66,8,duspptyvnr5kpx2iko5gerhnz,1,99.6,0.7,2025-04-11T16:27:30.420Z,2025-04-11T16:27:33Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640968471,141,7.4,5640968469,140,89.0,5640968473,212,12.0,5640968475,213,2.75,5640968467,56,Right,5640968465,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102433,633,1,2,66,11,duspptyvnr5kpx2iko5gerhnz,1,84.5,12.8,2025-04-11T16:27:32.804Z,2025-04-11T16:27:34Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640968495,212,7.1,5640968497,213,0.51,5640968489,56,Right,5640968491,140,90.4,5640968493,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102443,634,1,2,66,13,duspptyvnr5kpx2iko5gerhnz,0,93.2,25.9,2025-04-11T16:27:34.564Z,2025-04-11T16:28:24Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5640970121,195,,5640968581,213,2.16,5640968577,141,43.6,5640968575,140,85.5,5640968573,56,Center,5640968579,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102527,576,12,2,66,16,8sy0cxovuxo76tuoas3uo55xj,1,12.3,55.8,2025-04-11T16:27:38.403Z,2025-04-11T16:27:51Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640969093,212,48.2,5640969095,213,0.48,5640969089,140,53.0,5640969087,56,Left,5640969091,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102525,635,2,2,66,23,duspptyvnr5kpx2iko5gerhnz,1,45.1,14.1,2025-04-11T16:27:44.548Z,2025-04-11T16:28:53Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640969083,140,83.1,5640969113,7,5ynhzqvpks5u5bjgno6snhyzu,5640969115,1,,5640969117,56,Center,5640969085,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102627,578,18,2,67,1,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-11T16:28:23.375Z,2025-04-11T16:28:46Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640969699,44,Midfielder,5640969701,59,77,5640969697,42,,5640969747,55,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102631,579,19,2,67,1,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-11T16:28:23.376Z,2025-04-11T16:28:46Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5640969725,292,6,5640969727,293,1,5640969731,55,578,5640969717,42,,5640969723,59,15,5640969729,44,Midfielder,5640969721,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102677,580,18,2,67,2,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-11T16:28:23.838Z,2025-04-11T16:28:51Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640969999,59,37,5640969995,42,,5640969997,44,Midfielder,5640970047,55,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102681,581,19,2,67,2,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-11T16:28:23.839Z,2025-04-11T16:28:51Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5640970023,293,4,5640970015,59,8,5640970003,42,,5640970011,145,8,5640970019,292,7,5640970025,44,Midfielder,5640970027,55,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102895,582,1,2,67,29,8sy0cxovuxo76tuoas3uo55xj,0,22.2,38.6,2025-04-11T16:28:51.404Z,2025-04-11T16:43:55Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640971101,140,67.9,5640971099,56,Right,5640971109,1,,5640971093,5,,5640971103,141,17.4,5640971107,213,5.99,5640971097,241,,5640971105,212,50.1,5640971095,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799113597,701,44,2,67,30,8sy0cxovuxo76tuoas3uo55xj,1,67.0,14.8,2025-04-11T16:28:52.141Z,2025-04-11T17:03:13Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5641029889,56,Right,5641029919,233,637,5641029891,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102893,637,44,2,67,30,duspptyvnr5kpx2iko5gerhnz,0,33.0,85.2,2025-04-11T16:28:52.142Z,2025-04-11T17:03:14Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640971091,285,,5640971089,56,Back,5641029947,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799113605,702,1,2,67,30,8sy0cxovuxo76tuoas3uo55xj,1,63.2,18.4,2025-04-11T16:28:52.325Z,2025-04-11T16:45:20Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5641030353,141,24.4,5641030349,56,Center,5641030351,140,77.8,5641030347,168,,5641030357,213,0.26,5641030355,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799114675,712,1,2,67,32,8sy0cxovuxo76tuoas3uo55xj,0,80.2,26.6,2025-04-11T16:28:54.043Z,2025-04-11T16:47:14Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5641037441,213,2.51,5641037437,141,30.7,5641037435,140,76.6,5641037431,3,,5641037439,212,4.7,5641037433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102925,638,1,2,67,34,duspptyvnr5kpx2iko5gerhnz,0,30.5,70.3,2025-04-11T16:28:55.688Z,2025-04-11T16:47:47Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640971277,141,70.5,5640971275,140,32.8,5641040839,157,,5640971281,213,0.06,5641040841,1,,5640971279,212,2.4,5640971273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102923,583,61,2,67,34,8sy0cxovuxo76tuoas3uo55xj,1,68.5,24.1,2025-04-11T16:28:56.132Z,2025-04-11T16:48:50Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640971269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799114681,786,61,2,67,35,duspptyvnr5kpx2iko5gerhnz,0,28.3,70.3,2025-04-11T16:28:57.191Z,2025-04-11T16:48:45Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5641044963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102937,584,1,2,67,37,8sy0cxovuxo76tuoas3uo55xj,1,57.1,25.2,2025-04-11T16:28:58.690Z,2025-04-11T16:29:00Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640971349,141,27.0,5640971351,212,19.9,5640971353,213,3.08,5640971345,56,Back,5640971347,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102953,585,1,2,67,39,8sy0cxovuxo76tuoas3uo55xj,1,38.2,27.0,2025-04-11T16:29:00.690Z,2025-04-11T16:29:04Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640971461,212,17.4,5640971459,141,34.6,5640971463,213,0.30,5640971455,56,Center,5640971457,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102963,586,1,2,67,42,8sy0cxovuxo76tuoas3uo55xj,1,52.8,34.9,2025-04-11T16:29:03.875Z,2025-04-11T16:29:08Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640971541,213,1.81,5640971537,141,47.8,5640971535,140,50.8,5640971539,212,9.0,5640971533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102977,587,1,2,67,46,8sy0cxovuxo76tuoas3uo55xj,1,55.2,37.6,2025-04-11T16:29:08.002Z,2025-04-11T16:29:11Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5640971609,212,16.8,5640971603,56,Right,5640971605,140,53.0,5640971607,141,13.1,5640971611,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102989,588,1,2,67,49,8sy0cxovuxo76tuoas3uo55xj,1,53.0,13.1,2025-04-11T16:29:11.060Z,2025-04-11T16:29:15Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640971693,213,5.94,5640971691,212,16.3,5640971685,56,Right,5640971687,140,67.6,5640971689,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799102999,589,1,2,67,54,8sy0cxovuxo76tuoas3uo55xj,1,67.6,5.0,2025-04-11T16:29:15.635Z,2025-04-11T16:29:43Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640971759,140,64.4,5640971763,212,8.7,5640971761,141,16.8,5640971757,56,Right,5640971765,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103031,590,1,2,67,57,8sy0cxovuxo76tuoas3uo55xj,1,63.2,17.9,2025-04-11T16:29:18.883Z,2025-04-11T16:29:21Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640971937,213,0.79,5640971935,212,3.1,5640971929,56,Center,5640971933,141,21.2,5640971931,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103039,591,3,2,68,0,8sy0cxovuxo76tuoas3uo55xj,1,73.2,17.6,2025-04-11T16:29:21.810Z,2025-04-11T17:03:10Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640971971,286,,5640971993,233,639,5640971969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103035,639,45,2,68,0,duspptyvnr5kpx2iko5gerhnz,0,26.8,82.4,2025-04-11T16:29:21.810Z,2025-04-11T17:03:10Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640971965,56,Back,5640971967,285,,5640971999,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103053,592,1,2,68,2,8sy0cxovuxo76tuoas3uo55xj,0,72.4,20.6,2025-04-11T16:29:23.570Z,2025-04-11T16:29:25Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640972055,213,0.88,5640972047,56,Center,5640972049,140,83.3,5640972051,141,41.0,5640972053,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103059,640,12,2,68,3,duspptyvnr5kpx2iko5gerhnz,1,12.4,70.0,2025-04-11T16:29:24.610Z,2025-04-11T16:29:26Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640972089,141,91.7,5640972087,140,34.9,5640972091,212,27.9,5640972085,56,Back,5640972093,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103073,642,1,2,68,6,duspptyvnr5kpx2iko5gerhnz,0,35.4,92.1,2025-04-11T16:29:28.165Z,2025-04-11T16:29:28Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640972185,141,86.6,5640972187,212,4.4,5640972189,213,5.27,5640972181,56,Back,5640972179,155,,5640972183,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103085,593,8,2,68,9,8sy0cxovuxo76tuoas3uo55xj,1,56.7,12.9,2025-04-11T16:29:30.787Z,2025-04-11T16:50:23Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5640972229,56,Right,5640972233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103103,643,1,2,68,10,duspptyvnr5kpx2iko5gerhnz,0,31.9,89.3,2025-04-11T16:29:32.483Z,2025-04-11T16:29:33Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640972317,56,Back,5640972323,212,10.8,5640972319,140,41.3,5640972321,141,95.6,5640972325,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103105,594,8,2,68,12,8sy0cxovuxo76tuoas3uo55xj,1,54.2,5.5,2025-04-11T16:29:33.828Z,2025-04-11T16:50:47Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5640972327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103107,595,5,2,68,13,8sy0cxovuxo76tuoas3uo55xj,0,52.8,-1.8,2025-04-11T16:29:34.628Z,2025-04-11T16:29:38Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5640972335,347,,5640972333,56,Right,5640972409,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103115,644,5,2,68,13,duspptyvnr5kpx2iko5gerhnz,1,47.2,101.8,2025-04-11T16:29:34.628Z,2025-04-11T17:16:59Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640972389,233,595,5640972387,347,,5640972385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103335,645,18,2,68,47,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T16:30:08.505Z,2025-04-11T16:30:09Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640973687,42,,5640973691,44,Midfielder,5640973693,59,30,5640973751,55,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103341,646,19,2,68,47,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T16:30:08.506Z,2025-04-11T16:30:09Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5640973713,292,6,5640973711,59,14,5640973719,55,645,5640973705,42,,5640973709,145,7,5640973715,293,5,5640973717,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103379,647,18,2,68,53,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T16:30:15.447Z,2025-04-11T16:30:16Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640973975,42,,5640973977,44,Midfielder,5640974045,55,648,5640973979,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103387,648,19,2,68,53,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T16:30:15.448Z,2025-04-11T16:30:16Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5640974021,44,Midfielder,5640974009,145,8,5640974017,293,4,5640974013,292,6,5640974025,55,647,5640974011,59,3,5640974005,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103447,649,1,2,68,58,duspptyvnr5kpx2iko5gerhnz,1,38.3,100.0,2025-04-11T16:30:19.668Z,2025-04-11T16:54:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640974269,107,,5640974273,140,34.5,5640974271,56,Back,5640974279,212,8.0,5640974281,213,4.19,5640974275,141,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103467,650,1,2,68,59,duspptyvnr5kpx2iko5gerhnz,1,35.8,92.0,2025-04-11T16:30:21.252Z,2025-04-11T16:54:06Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640974355,141,69.9,5640974357,212,15.2,5640974359,213,4.55,5640974351,56,Back,5640974353,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103487,651,1,2,69,1,duspptyvnr5kpx2iko5gerhnz,1,32.6,53.4,2025-04-11T16:30:22.868Z,2025-04-11T16:54:08Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5640974457,213,2.24,5640974455,212,17.2,5640974451,140,22.4,5640974449,56,Back,5640974453,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799119919,849,1,2,69,1,duspptyvnr5kpx2iko5gerhnz,1,22.9,70.5,2025-04-11T16:30:23.023Z,2025-04-11T16:54:02Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5641064083,56,Back,5641064085,140,12.0,5641064091,213,3.42,5641064087,141,65.6,5641064089,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103577,654,1,2,69,7,duspptyvnr5kpx2iko5gerhnz,1,15.1,40.9,2025-04-11T16:30:29.476Z,2025-04-11T16:30:33Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640974905,56,Center,5640974907,140,58.9,5640974911,212,46.4,5640974915,213,0.13,5640974917,1,,5640974909,141,49.9,5640974903,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103583,655,44,2,69,11,duspptyvnr5kpx2iko5gerhnz,1,58.0,47.5,2025-04-11T16:30:33.268Z,2025-04-11T17:03:14Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640974997,233,598,5640974939,286,,5640974937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103589,598,44,2,69,11,8sy0cxovuxo76tuoas3uo55xj,0,42.0,52.5,2025-04-11T16:30:33.269Z,2025-04-11T17:03:14Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640975003,233,655,5640974993,56,Back,5640974995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103595,656,43,2,69,11,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T16:30:33.308Z,2025-04-11T16:31:23Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640975031,56,Center,5640978089,144,44,5640975033,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103599,657,61,2,69,13,duspptyvnr5kpx2iko5gerhnz,1,58.9,49.9,2025-04-11T16:30:34.588Z,2025-04-11T16:30:35Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640975037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103613,599,1,2,69,13,8sy0cxovuxo76tuoas3uo55xj,1,46.4,44.3,2025-04-11T16:30:35.331Z,2025-04-11T16:30:36Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640975107,212,10.6,5640975105,141,44.6,5640975103,140,36.3,5640975101,56,Back,5640975109,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103621,601,1,2,69,15,8sy0cxovuxo76tuoas3uo55xj,0,36.2,44.5,2025-04-11T16:30:36.645Z,2025-04-11T16:54:45Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640975135,141,23.0,5640975143,213,5.93,5640975125,155,,5640975127,56,Center,5640975131,140,73.4,5640975147,1,,5640975139,212,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103635,658,43,2,69,16,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T16:30:38.421Z,2025-04-11T16:30:43Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640975479,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103731,659,1,2,69,17,duspptyvnr5kpx2iko5gerhnz,1,23.0,84.1,2025-04-11T16:30:39.380Z,2025-04-11T16:30:46Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640975703,212,23.0,5640975697,56,Back,5640975701,141,62.9,5640975705,213,3.82,5640975699,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103821,660,1,2,69,24,duspptyvnr5kpx2iko5gerhnz,1,5.5,44.8,2025-04-11T16:30:46.118Z,2025-04-11T16:31:05Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640976967,155,,5640976207,212,56.5,5640976205,141,26.8,5640976211,1,,5640976203,140,58.0,5640976209,213,6.06,5640976201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103841,661,1,2,69,31,duspptyvnr5kpx2iko5gerhnz,1,58.1,26.8,2025-04-11T16:30:52.916Z,2025-04-11T16:31:09Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5640976313,212,14.6,5640976311,141,25.6,5640976307,56,Back,5640976309,140,44.2,5640977151,156,,5640976315,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103893,664,4,2,69,32,duspptyvnr5kpx2iko5gerhnz,1,62.5,30.8,2025-04-11T16:30:53.500Z,2025-04-11T17:06:00Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640976657,286,,5640976651,56,Center,5640976649,13,,5641108153,264,,5640976653,152,,5640977587,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103829,602,4,2,69,32,8sy0cxovuxo76tuoas3uo55xj,0,37.5,69.2,2025-04-11T16:30:53.501Z,2025-04-11T17:06:56Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640976323,13,,5640977149,55,603,5641113193,264,,5640976331,285,,5640977595,233,664,5640976325,56,Back,5640976327,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799103873,603,17,2,69,36,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-11T16:30:57.717Z,2025-04-11T16:31:08Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640977127,392,,5640977125,31,,5640977129,13,243,5640977131,55,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104467,665,1,2,70,20,duspptyvnr5kpx2iko5gerhnz,0,70.1,25.6,2025-04-11T16:31:42.092Z,2025-04-11T17:07:40Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640979695,140,87.3,5640979697,141,59.7,5641117165,152,,5640979701,213,0.91,5640979689,2,,5640979699,212,29.4,5640979691,155,,5641117163,5,,5640979693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104485,604,4,2,70,31,8sy0cxovuxo76tuoas3uo55xj,1,12.1,42.0,2025-04-11T16:31:52.926Z,2025-04-11T17:03:00Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640980001,233,666,5640979845,13,,5640979847,264,,5640979853,285,,5640979851,152,,5640979849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104487,666,4,2,70,31,duspptyvnr5kpx2iko5gerhnz,0,87.9,58.0,2025-04-11T16:31:52.927Z,2025-04-11T17:03:00Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640979983,56,Center,5640979981,264,,5640979979,13,,5640979985,152,,5640979987,286,,5640980005,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104727,605,1,2,70,55,8sy0cxovuxo76tuoas3uo55xj,0,10.6,42.4,2025-04-11T16:32:16.852Z,2025-04-11T17:07:15Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640981489,189,,5640981235,140,32.1,5640981241,212,33.5,5640981237,141,6.1,5640981243,213,5.45,5640981245,1,,5641114841,5,,5640981233,56,Back,5641114843,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104733,667,61,2,70,57,duspptyvnr5kpx2iko5gerhnz,1,67.6,96.2,2025-04-11T16:32:19.250Z,2025-04-11T16:32:24Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640981665,189,,5640981267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104807,606,5,2,71,0,8sy0cxovuxo76tuoas3uo55xj,1,31.0,-1.6,2025-04-11T16:32:21.972Z,2025-04-11T17:16:59Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640981637,233,668,5640981625,56,Back,5640981627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104785,668,5,2,71,0,duspptyvnr5kpx2iko5gerhnz,0,69.0,101.6,2025-04-11T16:32:21.972Z,2025-04-11T16:32:25Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640981533,56,Left,5640981535,347,,5640981651,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104837,607,1,2,71,3,8sy0cxovuxo76tuoas3uo55xj,1,31.8,0.0,2025-04-11T16:32:24.691Z,2025-04-11T16:32:25Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640981777,140,36.7,5640981783,141,10.4,5640981791,213,1.01,5640981787,212,9.7,5640981769,107,,5640981773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104889,608,1,2,71,3,8sy0cxovuxo76tuoas3uo55xj,1,36.7,10.4,2025-04-11T16:32:25.428Z,2025-04-11T16:32:28Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5640982079,213,3.98,5640982063,56,Back,5640982073,212,6.3,5640982065,140,32.7,5640982069,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
