id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815803643,743,1,2,75,37,8eab5wbcnttsiosd1o8c71gmk,1,7.7,85.1,2025-05-17T15:40:53.824Z,2025-05-17T15:40:59Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5732971661,141,78.2,5732971657,56,Back,5732971665,213,5.97,5732971659,140,21.7,5732971663,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803675,744,1,2,75,42,8eab5wbcnttsiosd1o8c71gmk,1,41.6,79.3,2025-05-17T15:40:59.056Z,2025-05-17T15:41:02Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5732971803,140,67.0,5732971805,141,89.6,5732971807,212,27.6,5732971809,213,0.26,5732971801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803683,745,3,2,75,45,8eab5wbcnttsiosd1o8c71gmk,0,64.2,92.0,2025-05-17T15:41:02.448Z,2025-05-17T15:41:06Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5732971919,233,705,5732971829,56,Left,5732971831,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803695,705,7,2,75,45,2rdnn9p03qrmmv34tyx1nahpa,1,35.8,8.0,2025-05-17T15:41:02.449Z,2025-05-17T15:41:06Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732971889,167,,5732971891,56,Back,5732971913,233,745,5732971893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803735,706,5,2,75,46,2rdnn9p03qrmmv34tyx1nahpa,0,35.2,-1.7,2025-05-17T15:41:03.456Z,2025-05-17T16:04:06Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732972171,233,746,5732972109,56,Back,5732972111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803699,746,5,2,75,46,8eab5wbcnttsiosd1o8c71gmk,1,64.8,101.7,2025-05-17T15:41:03.456Z,2025-05-17T16:04:05Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5732972143,233,706,5732971911,347,,5732971909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804077,747,1,2,76,13,8eab5wbcnttsiosd1o8c71gmk,0,67.8,100.0,2025-05-17T15:41:30.273Z,2025-05-17T15:41:31Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5732973971,213,4.50,5732973969,212,13.5,5732973963,56,Left,5732973961,107,,5732973965,140,65.1,5732973967,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804093,748,43,2,76,15,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-17T15:41:32.480Z,2025-05-17T15:41:47Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5732975345,144,83,5732974573,399,a30y638aa4uo6vudqgrcjvpat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804131,708,4,2,76,17,2rdnn9p03qrmmv34tyx1nahpa,1,36.7,18.6,2025-05-17T15:41:34.527Z,2025-05-17T16:03:56Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732974459,233,749,5732974263,265,,5732974259,56,Back,5732974257,13,,5732974261,152,,5732974543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804157,749,4,2,76,17,8eab5wbcnttsiosd1o8c71gmk,0,63.3,81.4,2025-05-17T15:41:34.528Z,2025-05-17T16:03:56Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5732974505,233,708,5732974615,285,,5732974411,13,,5732974417,265,,5732974415,152,,5732974413,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804323,709,1,2,76,28,2rdnn9p03qrmmv34tyx1nahpa,1,28.0,19.8,2025-05-17T15:41:45.648Z,2025-05-17T15:41:48Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732975379,213,1.90,5732975369,140,22.8,5732975371,141,43.0,5732975365,152,,5732975367,56,Back,5732975363,5,,5732975375,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804355,710,1,2,76,31,2rdnn9p03qrmmv34tyx1nahpa,1,26.4,45.2,2025-05-17T15:41:47.952Z,2025-05-17T15:41:50Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732975549,212,16.0,5732975543,56,Back,5732975547,141,21.9,5732975545,140,28.8,5732975551,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804405,711,1,2,76,33,2rdnn9p03qrmmv34tyx1nahpa,1,31.4,19.8,2025-05-17T15:41:50.272Z,2025-05-17T15:41:53Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732975815,213,5.82,5732975807,56,Right,5732975813,212,22.9,5732975809,140,50.9,5732975811,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804465,712,1,2,76,36,2rdnn9p03qrmmv34tyx1nahpa,1,53.5,4.4,2025-05-17T15:41:53.520Z,2025-05-17T15:41:56Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732976013,56,Back,5732976017,141,15.5,5732976015,140,41.2,5732976019,212,15.0,5732976021,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804537,713,1,2,76,39,2rdnn9p03qrmmv34tyx1nahpa,1,42.8,15.6,2025-05-17T15:41:56.607Z,2025-05-17T15:42:01Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732976403,141,48.5,5732976399,56,Back,5732976405,212,22.6,5732976407,213,1.72,5732976401,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804575,714,1,2,76,44,2rdnn9p03qrmmv34tyx1nahpa,1,46.1,49.0,2025-05-17T15:42:01.328Z,2025-05-17T15:42:03Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732976603,141,37.4,5732976599,56,Center,5732976605,212,9.4,5732976607,213,5.28,5732976601,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804593,715,1,2,76,46,2rdnn9p03qrmmv34tyx1nahpa,1,51.0,37.3,2025-05-17T15:42:03.184Z,2025-05-17T15:42:04Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732976709,212,10.8,5732976711,213,4.16,5732976703,56,Back,5732976707,141,23.7,5732976705,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804637,716,1,2,76,47,2rdnn9p03qrmmv34tyx1nahpa,1,45.6,23.7,2025-05-17T15:42:04.560Z,2025-05-17T15:42:07Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732976919,140,46.3,5732976921,141,48.5,5732976923,212,16.9,5732976917,56,Back,5732976925,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804665,717,1,2,76,50,2rdnn9p03qrmmv34tyx1nahpa,1,45.7,50.1,2025-05-17T15:42:07.664Z,2025-05-17T15:42:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732977103,1,,5732977095,140,62.3,5732977097,141,6.2,5732977093,56,Right,5732977099,212,34.6,5732977101,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804701,718,1,2,76,53,2rdnn9p03qrmmv34tyx1nahpa,1,62.2,6.1,2025-05-17T15:42:10.160Z,2025-05-17T15:42:12Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732977249,141,20.0,5732977253,213,2.43,5732977251,212,14.5,5732977245,56,Right,5732977247,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804763,719,1,2,76,55,2rdnn9p03qrmmv34tyx1nahpa,1,51.6,20.0,2025-05-17T15:42:12.239Z,2025-05-17T15:42:16Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732977569,141,44.6,5732977575,213,1.74,5732977567,140,48.9,5732977565,56,Back,5732977573,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804835,720,1,2,76,59,2rdnn9p03qrmmv34tyx1nahpa,1,50.2,46.9,2025-05-17T15:42:16.400Z,2025-05-17T15:42:21Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732977945,140,72.5,5732977947,141,91.1,5732977941,155,,5732977951,213,0.91,5732977953,1,,5732977943,56,Left,5732977949,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804851,721,1,2,77,4,2rdnn9p03qrmmv34tyx1nahpa,0,70.0,84.8,2025-05-17T15:42:20.960Z,2025-05-17T15:42:36Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732978047,140,76.5,5732978045,56,Center,5732978051,212,11.1,5732978053,213,5.38,5732978049,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804881,750,8,2,77,7,8eab5wbcnttsiosd1o8c71gmk,1,24.8,12.2,2025-05-17T15:42:24.081Z,2025-05-17T15:42:24Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732978193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804921,752,1,2,77,8,8eab5wbcnttsiosd1o8c71gmk,1,22.0,20.1,2025-05-17T15:42:25.377Z,2025-05-17T15:42:26Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732978419,213,0.55,5732978411,140,35.2,5732978407,56,Back,5732978413,141,32.7,5732978417,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804931,753,1,2,77,9,8eab5wbcnttsiosd1o8c71gmk,1,35.2,32.7,2025-05-17T15:42:26.176Z,2025-05-17T15:42:28Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5732978453,56,Back,5732978455,140,30.4,5732978457,141,42.1,5732978461,213,2.24,5732978459,212,8.1,5732978493,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804965,754,1,2,77,11,8eab5wbcnttsiosd1o8c71gmk,1,30.4,42.1,2025-05-17T15:42:27.857Z,2025-05-17T15:42:30Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732978727,213,1.59,5732978725,212,13.3,5732978723,141,61.7,5732978721,140,30.2,5732978719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804991,755,1,2,77,12,8eab5wbcnttsiosd1o8c71gmk,0,30.2,61.2,2025-05-17T15:42:29.681Z,2025-05-17T15:42:31Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5732978845,140,28.4,5732978847,141,45.1,5732978851,213,4.54,5732978849,212,11.1,5732978843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804977,722,8,2,77,14,2rdnn9p03qrmmv34tyx1nahpa,1,71.9,47.2,2025-05-17T15:42:30.897Z,2025-05-17T15:43:19Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5732978769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805037,756,12,2,77,16,8eab5wbcnttsiosd1o8c71gmk,1,14.6,45.5,2025-05-17T15:42:33.360Z,2025-05-17T15:42:35Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732979155,56,Back,5732979161,212,22.2,5732979157,140,24.0,5732979159,141,16.2,5732979163,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805101,757,1,2,77,18,8eab5wbcnttsiosd1o8c71gmk,1,26.6,15.5,2025-05-17T15:42:35.665Z,2025-05-17T15:42:39Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732979533,140,30.1,5732979537,212,8.6,5732979535,141,27.0,5732979539,213,1.13,5732979531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805139,758,1,2,77,23,8eab5wbcnttsiosd1o8c71gmk,1,37.6,28.3,2025-05-17T15:42:39.793Z,2025-05-17T15:42:44Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732979811,141,13.5,5732979809,140,41.7,5732979815,213,5.12,5732979813,212,10.9,5732979807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805159,759,1,2,77,27,8eab5wbcnttsiosd1o8c71gmk,0,55.5,12.8,2025-05-17T15:42:44Z,2025-05-17T15:42:46Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732980017,213,0.84,5732980015,212,31.9,5732980005,155,,5732980013,141,47.8,5732980009,56,Center,5732980011,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805163,723,12,2,77,29,2rdnn9p03qrmmv34tyx1nahpa,1,18.1,34.8,2025-05-17T15:42:46.464Z,2025-05-17T15:42:49Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732980053,15,,5732980039,213,0.77,5732980033,140,27.7,5732980031,56,Back,5732980035,141,49.1,5732980037,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805349,724,12,2,77,32,2rdnn9p03qrmmv34tyx1nahpa,1,27.7,51.2,2025-05-17T15:42:49.168Z,2025-05-17T15:43:04Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732981239,213,0.53,5732981233,140,62.5,5732981231,56,Left,5732981237,212,42.5,5732981235,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805351,725,27,2,77,42,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T15:42:58.913Z,2025-05-17T15:43:05Z,,,,,5732981253,53,7wysiv77u3wt6pk31uzzl7dre,5732981251,41,Injury,5732981327,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805337,760,27,2,77,42,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-17T15:42:58.913Z,2025-05-17T15:43:05Z,,,,,5732981285,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805781,726,28,2,78,20,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T15:43:37.689Z,2025-05-17T15:43:40Z,,,,,5732983795,233,761,5732983685,55,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805799,761,28,2,78,20,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-17T15:43:37.689Z,2025-05-17T15:43:39Z,,,,,5732983767,233,726,5732983751,55,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806101,763,1,2,78,37,8eab5wbcnttsiosd1o8c71gmk,1,38.6,34.2,2025-05-17T15:43:53.777Z,2025-05-17T15:43:57Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732985445,56,Back,5732985447,140,41.2,5732985451,212,27.5,5732985453,213,1.47,5732985449,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806125,764,1,2,78,40,8eab5wbcnttsiosd1o8c71gmk,1,45.9,75.6,2025-05-17T15:43:57.649Z,2025-05-17T15:43:59Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5732985573,140,39.5,5732985571,56,Back,5732985577,212,9.8,5732985575,141,65.1,5732985581,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806249,765,1,2,78,42,8eab5wbcnttsiosd1o8c71gmk,1,41.5,65.1,2025-05-17T15:43:59.697Z,2025-05-17T15:44:09Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732986331,212,5.8,5732986325,56,Back,5732986327,140,46.8,5732986333,213,0.29,5732986329,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806321,766,1,2,78,52,8eab5wbcnttsiosd1o8c71gmk,1,55.1,74.5,2025-05-17T15:44:08.881Z,2025-05-17T15:44:14Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732986751,213,4.30,5732986735,56,Back,5732986747,212,23.6,5732986739,140,46.0,5732986743,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806343,767,1,2,78,57,8eab5wbcnttsiosd1o8c71gmk,1,61.1,28.9,2025-05-17T15:44:14.370Z,2025-05-17T15:44:16Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732986869,140,56.8,5732986871,141,14.6,5732986875,213,4.28,5732986873,212,10.7,5732986867,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806351,768,1,2,78,59,8eab5wbcnttsiosd1o8c71gmk,0,58.4,15.9,2025-05-17T15:44:16.209Z,2025-05-17T15:44:17Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732986993,286,,5732986907,140,59.9,5732986913,213,0.74,5732986903,56,Right,5732986989,233,728,5732986987,236,,5732986911,212,2.1,5732986909,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806359,728,74,2,78,59,2rdnn9p03qrmmv34tyx1nahpa,1,39.8,75.0,2025-05-17T15:44:16.210Z,2025-05-17T16:04:01Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5732986961,285,,5732986957,56,Back,5732987015,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806423,769,50,2,79,6,8eab5wbcnttsiosd1o8c71gmk,1,91.8,15.4,2025-05-17T15:44:23.407Z,2025-05-17T16:05:54Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732987313,286,,5732987413,233,729,5732987311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806443,729,7,2,79,6,2rdnn9p03qrmmv34tyx1nahpa,1,8.2,84.6,2025-05-17T15:44:23.408Z,2025-05-17T16:05:53Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732987375,56,Back,5732987377,285,,5732987383,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806445,730,50,2,79,8,2rdnn9p03qrmmv34tyx1nahpa,1,6.7,85.0,2025-05-17T15:44:24.757Z,2025-05-17T16:05:54Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732987379,56,Back,5732987753,233,770,5732987381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806509,770,7,2,79,8,8eab5wbcnttsiosd1o8c71gmk,1,93.3,15.0,2025-05-17T15:44:24.758Z,2025-05-17T16:05:54Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732987721,56,Right,5732987727,233,730,5732987723,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806529,771,1,2,79,14,8eab5wbcnttsiosd1o8c71gmk,1,91.2,4.1,2025-05-17T15:44:30.866Z,2025-05-17T15:44:33Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732987873,212,8.7,5732987867,56,Right,5732987875,213,2.35,5732987869,140,85.4,5732987871,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806541,772,1,2,79,16,8eab5wbcnttsiosd1o8c71gmk,1,80.8,10.3,2025-05-17T15:44:33.153Z,2025-05-17T15:44:34Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732987941,140,76.9,5732987945,212,4.9,5732987947,213,3.72,5732987939,56,Right,5732987943,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806561,773,1,2,79,18,8eab5wbcnttsiosd1o8c71gmk,1,76.9,6.4,2025-05-17T15:44:34.801Z,2025-05-17T15:44:36Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732988075,141,16.2,5732988077,212,13.4,5732988071,56,Right,5732988073,140,88.0,5732988079,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806575,774,1,2,79,19,8eab5wbcnttsiosd1o8c71gmk,1,96.1,17.9,2025-05-17T15:44:36.593Z,2025-05-17T15:44:38Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732988145,140,92.2,5732988147,141,25.8,5732988151,213,2.22,5732988149,212,6.8,5732988143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806583,775,1,2,79,21,8eab5wbcnttsiosd1o8c71gmk,0,92.2,25.8,2025-05-17T15:44:37.841Z,2025-05-17T15:44:38Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732988199,56,Center,5732988203,141,34.3,5732988201,140,87.3,5732988207,213,2.30,5732988205,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806615,732,1,2,79,22,2rdnn9p03qrmmv34tyx1nahpa,1,7.6,72.6,2025-05-17T15:44:38.720Z,2025-05-17T15:44:40Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732988329,212,14.1,5732988331,213,5.61,5732988327,141,59.6,5732988325,140,18.1,5732988323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806639,733,1,2,79,23,2rdnn9p03qrmmv34tyx1nahpa,0,18.1,59.6,2025-05-17T15:44:40.562Z,2025-05-17T15:44:42Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732988499,213,0.35,5732988493,140,43.6,5732988489,155,,5732988491,56,Back,5732988495,141,73.9,5732988497,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806677,776,1,2,79,26,8eab5wbcnttsiosd1o8c71gmk,0,55.5,23.1,2025-05-17T15:44:43.297Z,2025-05-17T15:44:47Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732988735,56,Center,5732988737,140,64.3,5732988741,212,9.3,5732988733,3,,5732988745,213,0.12,5732988739,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806667,734,43,2,79,28,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T15:44:44.721Z,2025-05-17T15:44:56Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732988659,285,0,5732989405,144,44,5732988657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806683,777,44,2,79,29,8eab5wbcnttsiosd1o8c71gmk,1,70.1,28.2,2025-05-17T15:44:45.793Z,2025-05-17T16:06:17Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732993435,233,742,5732988791,286,,5732988789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815807119,742,44,2,79,29,2rdnn9p03qrmmv34tyx1nahpa,0,29.9,71.8,2025-05-17T15:44:45.794Z,2025-05-17T16:06:17Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732993443,233,777,5732993411,285,,5732993409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806705,778,1,2,79,29,8eab5wbcnttsiosd1o8c71gmk,1,64.4,24.3,2025-05-17T15:44:46.409Z,2025-05-17T15:46:01Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732988923,140,68.6,5732988925,141,26.1,5732988927,212,4.6,5732988917,3,,5732988929,213,0.27,5732988919,168,,5732988921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806735,735,45,2,79,32,2rdnn9p03qrmmv34tyx1nahpa,0,29.0,71.1,2025-05-17T15:44:48.977Z,2025-05-17T16:06:07Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732989131,233,779,5732989079,56,Back,5732989081,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806719,779,3,2,79,32,8eab5wbcnttsiosd1o8c71gmk,1,71.0,28.9,2025-05-17T15:44:48.977Z,2025-05-17T16:06:07Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732989113,233,735,5732988987,286,,5732988985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806733,781,1,2,79,33,8eab5wbcnttsiosd1o8c71gmk,1,72.8,28.6,2025-05-17T15:44:49.793Z,2025-05-17T15:44:51Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732989067,141,33.1,5732989065,140,88.0,5732989063,56,Center,5732989069,212,16.3,5732989071,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806761,782,1,2,79,34,8eab5wbcnttsiosd1o8c71gmk,1,88.0,33.1,2025-05-17T15:44:51.041Z,2025-05-17T15:44:53Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5732989239,212,7.9,5732989235,140,92.1,5732989237,141,23.4,5732989241,213,5.29,5732989233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806769,783,1,2,79,36,8eab5wbcnttsiosd1o8c71gmk,0,97.5,26.7,2025-05-17T15:44:53.329Z,2025-05-17T15:45:00Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732989277,141,43.6,5732989269,56,Center,5732989281,212,12.7,5732989283,213,2.01,5732989517,195,,5732989273,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
