id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2817399429,799,12,2,82,33,303582z192rnbr2x28o2t7u38,1,14.5,33.9,2025-05-20T16:42:00.609Z,2025-05-20T16:42:05Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5741734165,140,53.6,5741734163,56,Center,5741734169,212,44.4,5741734171,213,0.39,5741734167,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399441,794,1,2,82,39,ea3yd0dgq6uy6pupkpn17j5xg,1,46.1,34.8,2025-05-20T16:42:06.964Z,2025-05-20T16:42:13Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741734295,141,57.5,5741734299,213,0.91,5741734293,140,57.5,5741734297,212,19.5,5741734291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399451,795,1,2,82,46,ea3yd0dgq6uy6pupkpn17j5xg,1,63.8,45.1,2025-05-20T16:42:13.284Z,2025-05-20T16:42:16Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5741734351,56,Right,5741734357,212,26.9,5741734353,140,79.1,5741734355,141,13.4,5741734359,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399465,796,1,2,82,49,ea3yd0dgq6uy6pupkpn17j5xg,1,79.1,13.4,2025-05-20T16:42:16.372Z,2025-05-20T16:42:21Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741734415,213,3.49,5741734413,212,15.1,5741734409,140,65.6,5741734411,141,5.9,5741734407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399475,797,1,2,82,55,ea3yd0dgq6uy6pupkpn17j5xg,1,63.4,8.6,2025-05-20T16:42:22.693Z,2025-05-20T16:42:24Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741734465,212,23.0,5741734463,141,28.5,5741734461,140,45.7,5741734467,213,2.51,5741734459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399477,798,1,2,82,56,ea3yd0dgq6uy6pupkpn17j5xg,1,45.7,28.5,2025-05-20T16:42:23.940Z,2025-05-20T16:42:25Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741734479,140,48.0,5741734477,56,Back,5741734485,213,1.47,5741734481,141,62.1,5741734483,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399487,799,1,2,82,58,ea3yd0dgq6uy6pupkpn17j5xg,1,48.0,66.6,2025-05-20T16:42:25.236Z,2025-05-20T16:42:26Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741734539,213,0.66,5741734533,140,61.7,5741734531,56,Left,5741734537,212,18.2,5741734535,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399491,800,1,2,82,59,ea3yd0dgq6uy6pupkpn17j5xg,1,62.6,86.6,2025-05-20T16:42:26.756Z,2025-05-20T16:42:27Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741734555,141,86.9,5741734553,140,74.6,5741734557,212,12.6,5741734551,56,Left,5741734559,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399493,801,1,2,83,0,ea3yd0dgq6uy6pupkpn17j5xg,1,74.6,86.9,2025-05-20T16:42:27.652Z,2025-05-20T16:42:28Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741734579,140,73.0,5741734577,56,Center,5741734585,213,4.57,5741734583,212,12.0,5741734581,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399495,802,1,2,83,1,ea3yd0dgq6uy6pupkpn17j5xg,1,73.0,69.4,2025-05-20T16:42:28.693Z,2025-05-20T16:42:31Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741734605,213,2.27,5741734599,140,68.9,5741734601,141,76.9,5741734603,212,6.7,5741734597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399497,803,1,2,83,4,ea3yd0dgq6uy6pupkpn17j5xg,1,76.0,73.6,2025-05-20T16:42:31.317Z,2025-05-20T16:42:33Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741734631,213,0.61,5741734629,212,10.3,5741734627,141,82.3,5741734623,56,Left,5741734625,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399503,804,1,2,83,6,ea3yd0dgq6uy6pupkpn17j5xg,0,87.9,83.9,2025-05-20T16:42:33.588Z,2025-05-20T16:42:36Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741734659,140,89.8,5741734663,212,23.1,5741734655,155,,5741734661,141,50.1,5741734653,2,,5741734657,56,Center,5741734665,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399505,800,12,2,83,8,303582z192rnbr2x28o2t7u38,1,11.8,56.9,2025-05-20T16:42:36.033Z,2025-05-20T16:42:36Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741734669,140,13.5,5741734675,213,1.43,5741734673,212,13.1,5741734691,15,,5741734667,56,Back,5741734671,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399511,805,1,2,83,10,ea3yd0dgq6uy6pupkpn17j5xg,1,90.5,37.6,2025-05-20T16:42:37.957Z,2025-05-20T16:42:40Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741734715,212,13.0,5741734713,141,26.1,5741734711,140,80.6,5741734717,213,3.79,5741734709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399525,806,1,2,83,13,ea3yd0dgq6uy6pupkpn17j5xg,1,79.8,25.6,2025-05-20T16:42:40.245Z,2025-05-20T16:42:45Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741734819,141,73.9,5741734821,212,35.1,5741734823,213,1.21,5741734813,155,,5741734817,140,91.5,5741734811,2,,5741734825,1,,5741734815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399527,807,3,2,83,16,ea3yd0dgq6uy6pupkpn17j5xg,0,92.4,72.5,2025-05-20T16:42:43.807Z,2025-05-20T16:55:27Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741734861,233,801,5741734831,286,,5741734829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399517,801,7,2,83,16,303582z192rnbr2x28o2t7u38,0,7.6,27.5,2025-05-20T16:42:43.808Z,2025-05-20T16:55:27Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741734769,56,Back,5741734835,233,807,5741734771,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399533,808,61,2,83,19,ea3yd0dgq6uy6pupkpn17j5xg,1,92.3,74.1,2025-05-20T16:42:46.805Z,2025-05-20T16:42:46Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741734865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399549,803,1,2,83,24,303582z192rnbr2x28o2t7u38,1,19.5,53.4,2025-05-20T16:42:51.905Z,2025-05-20T16:43:27Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5741734937,56,Back,5741734945,213,1.71,5741734943,212,18.6,5741734941,141,80.5,5741734939,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399563,804,1,2,83,25,303582z192rnbr2x28o2t7u38,1,16.7,89.9,2025-05-20T16:42:53.136Z,2025-05-20T16:42:57Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741735029,213,6.06,5741735019,155,,5741735025,141,79.4,5741735023,140,46.2,5741735021,56,Back,5741735027,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399567,805,1,2,83,30,303582z192rnbr2x28o2t7u38,1,45.5,79.9,2025-05-20T16:42:57.281Z,2025-05-20T16:42:59Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5741735039,56,Back,5741735043,141,64.9,5741735041,140,48.7,5741735047,213,5.03,5741735045,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399583,806,1,2,83,32,303582z192rnbr2x28o2t7u38,1,53.2,60.0,2025-05-20T16:42:59.297Z,2025-05-20T16:43:08Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741735139,141,25.6,5741735137,140,70.7,5741735135,56,Center,5741735141,212,29.7,5741735143,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399577,810,43,2,83,39,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-20T16:43:06.997Z,2025-05-20T16:43:16Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741735407,144,45,5741735117,285,0,5741735115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399585,807,1,2,83,40,303582z192rnbr2x28o2t7u38,0,98.2,32.7,2025-05-20T16:43:08.035Z,2025-05-20T16:43:23Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741735169,140,97.4,5741735173,212,10.1,5741735167,56,Center,5741735171,141,47.5,5741735175,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399593,812,1,2,83,44,ea3yd0dgq6uy6pupkpn17j5xg,1,13.4,56.9,2025-05-20T16:43:11.782Z,2025-05-20T16:43:17Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741735269,287,,5741735249,140,37.8,5741735245,123,,5741735255,213,0.78,5741735247,56,Back,5741735253,212,36.0,5741735437,1,,5741735251,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399645,813,1,2,83,50,ea3yd0dgq6uy6pupkpn17j5xg,0,37.6,89.6,2025-05-20T16:43:17.397Z,2025-05-20T16:43:21Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5741735531,1,,5741735529,213,5.59,5741735519,155,,5741735527,212,39.2,5741735521,56,Center,5741735523,140,66.4,5741735525,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399631,808,44,2,83,51,303582z192rnbr2x28o2t7u38,1,33.8,44.3,2025-05-20T16:43:18.947Z,2025-05-20T16:55:41Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741735555,233,814,5741735461,285,,5741735459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399649,814,44,2,83,51,ea3yd0dgq6uy6pupkpn17j5xg,0,66.2,55.7,2025-05-20T16:43:18.948Z,2025-05-20T16:55:41Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741735563,233,808,5741735551,56,Center,5741735553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399635,809,1,2,83,52,303582z192rnbr2x28o2t7u38,1,33.2,39.1,2025-05-20T16:43:19.473Z,2025-05-20T16:43:20Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741735481,213,0.15,5741735475,140,40.0,5741735471,3,,5741735477,141,40.7,5741735479,212,7.2,5741735473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399671,811,1,2,83,56,303582z192rnbr2x28o2t7u38,1,36.3,54.8,2025-05-20T16:43:23.937Z,2025-05-20T16:43:27Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5741735707,56,Back,5741735715,213,0.09,5741735713,212,10.9,5741735711,141,56.3,5741735709,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399663,815,83,2,83,58,ea3yd0dgq6uy6pupkpn17j5xg,0,59.9,44.5,2025-05-20T16:43:25.284Z,2025-05-20T16:43:32Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741735825,399,bas4d4drvf8kefls9tszu0oic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399679,812,1,2,84,0,303582z192rnbr2x28o2t7u38,1,39.9,35.5,2025-05-20T16:43:27.745Z,2025-05-20T16:43:30Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741735769,212,12.6,5741735763,56,Back,5741735767,141,35.2,5741735771,213,3.16,5741735765,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399687,813,1,2,84,3,303582z192rnbr2x28o2t7u38,1,27.5,37.9,2025-05-20T16:43:30.720Z,2025-05-20T16:43:32Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5741735799,140,35.8,5741735805,213,0.86,5741735797,56,Back,5741735801,141,52.8,5741735803,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399689,814,1,2,84,5,303582z192rnbr2x28o2t7u38,1,36.5,54.5,2025-05-20T16:43:32.289Z,2025-05-20T16:43:35Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5741735821,213,5.36,5741735817,141,37.0,5741735819,212,14.9,5741735813,56,Back,5741735815,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399699,815,61,2,84,8,303582z192rnbr2x28o2t7u38,0,47.0,48.7,2025-05-20T16:43:35.233Z,2025-05-20T16:43:35Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741735863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399711,817,1,2,84,9,ea3yd0dgq6uy6pupkpn17j5xg,1,55.0,49.1,2025-05-20T16:43:36.709Z,2025-05-20T16:43:38Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5741735925,212,13.0,5741735923,141,67.5,5741735927,213,1.84,5741735921,140,51.7,5741735919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399715,818,1,2,84,11,ea3yd0dgq6uy6pupkpn17j5xg,1,59.1,66.3,2025-05-20T16:43:38.645Z,2025-05-20T16:43:40Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741735955,213,5.86,5741735947,56,Center,5741735953,212,17.5,5741735951,141,55.8,5741735949,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399719,819,61,2,84,13,ea3yd0dgq6uy6pupkpn17j5xg,0,76.5,50.4,2025-05-20T16:43:41.093Z,2025-05-20T16:43:41Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741735985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399745,817,1,2,84,16,303582z192rnbr2x28o2t7u38,1,19.5,60.8,2025-05-20T16:43:44.162Z,2025-05-20T16:43:47Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741736125,212,26.9,5741736117,155,,5741736127,213,6.01,5741736121,140,44.2,5741736123,141,50.3,5741736119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399749,818,1,2,84,20,303582z192rnbr2x28o2t7u38,1,45.5,49.4,2025-05-20T16:43:47.457Z,2025-05-20T16:43:48Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5741736145,56,Back,5741736147,140,43.5,5741736151,212,7.5,5741736157,156,,5741736153,213,4.43,5741736149,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399759,819,1,2,84,21,303582z192rnbr2x28o2t7u38,1,43.3,37.0,2025-05-20T16:43:48.801Z,2025-05-20T16:43:52Z,9e99gi213xgj9ekx62q7c7w2c,M. Ritari,,,5741736245,140,48.0,5741736251,213,5.13,5741736243,56,Back,5741736249,212,12.1,5741736247,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399765,820,1,2,84,25,303582z192rnbr2x28o2t7u38,1,45.6,26.5,2025-05-20T16:43:52.752Z,2025-05-20T16:43:53Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741736287,212,11.1,5741736281,56,Back,5741736289,213,1.58,5741736283,140,45.5,5741736285,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399773,821,1,2,84,26,303582z192rnbr2x28o2t7u38,1,45.8,44.6,2025-05-20T16:43:53.792Z,2025-05-20T16:43:54Z,9e99gi213xgj9ekx62q7c7w2c,M. Ritari,,,5741736325,213,1.26,5741736315,140,48.1,5741736323,212,7.8,5741736319,141,55.5,5741736311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399777,822,1,2,84,27,303582z192rnbr2x28o2t7u38,1,48.1,55.5,2025-05-20T16:43:54.577Z,2025-05-20T16:43:55Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741736333,140,46.2,5741736339,213,3.94,5741736337,212,2.9,5741736331,56,Back,5741736335,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399791,823,1,2,84,27,303582z192rnbr2x28o2t7u38,1,46.2,52.5,2025-05-20T16:43:55.153Z,2025-05-20T16:43:58Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5741736433,212,17.6,5741736429,140,47.2,5741736431,141,78.4,5741736435,213,1.51,5741736427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399803,824,1,2,84,31,303582z192rnbr2x28o2t7u38,1,48.0,79.6,2025-05-20T16:43:58.769Z,2025-05-20T16:44:00Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741736501,213,4.44,5741736499,212,9.0,5741736497,141,66.9,5741736493,56,Back,5741736495,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399807,825,1,2,84,32,303582z192rnbr2x28o2t7u38,1,45.7,66.9,2025-05-20T16:44:00.017Z,2025-05-20T16:44:01Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5741736531,213,4.64,5741736529,212,8.6,5741736525,140,45.1,5741736527,141,54.3,5741736523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399817,826,1,2,84,33,303582z192rnbr2x28o2t7u38,1,45.1,54.3,2025-05-20T16:44:00.997Z,2025-05-20T16:44:03Z,9e99gi213xgj9ekx62q7c7w2c,M. Ritari,,,5741736585,140,46.0,5741736591,213,1.48,5741736589,212,10.5,5741736583,56,Back,5741736587,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399827,827,1,2,84,36,303582z192rnbr2x28o2t7u38,1,47.1,69.1,2025-05-20T16:44:03.441Z,2025-05-20T16:44:08Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5741736637,56,Back,5741736645,213,1.71,5741736643,212,13.0,5741736641,141,88.1,5741736639,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399843,828,1,2,84,40,303582z192rnbr2x28o2t7u38,1,47.0,67.0,2025-05-20T16:44:07.986Z,2025-05-20T16:44:09Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741736697,56,Center,5741736705,213,5.97,5741736699,140,59.5,5741736701,141,60.8,5741736703,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399859,829,1,2,84,42,303582z192rnbr2x28o2t7u38,1,59.1,60.5,2025-05-20T16:44:09.233Z,2025-05-20T16:44:13Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5741736793,56,Center,5741736799,212,6.6,5741736797,141,50.9,5741736795,140,58.1,5741736801,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399865,830,1,2,84,46,303582z192rnbr2x28o2t7u38,0,75.3,50.1,2025-05-20T16:44:13.681Z,2025-05-20T16:44:15Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741736821,212,12.8,5741736823,213,1.11,5741736819,141,66.9,5741736817,140,80.7,5741736815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399877,820,12,2,84,48,ea3yd0dgq6uy6pupkpn17j5xg,1,17.4,32.4,2025-05-20T16:44:15.957Z,2025-05-20T16:44:17Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741736881,140,27.8,5741736887,213,0.13,5741736883,141,34.5,5741736885,212,11.0,5741736879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399887,822,1,2,84,50,ea3yd0dgq6uy6pupkpn17j5xg,1,26.5,26.8,2025-05-20T16:44:17.720Z,2025-05-20T16:44:21Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5741736933,140,19.2,5741736939,213,4.13,5741736937,212,14.0,5741736931,56,Back,5741736935,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399905,823,1,2,84,53,ea3yd0dgq6uy6pupkpn17j5xg,1,18.9,6.1,2025-05-20T16:44:21.109Z,2025-05-20T16:44:24Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741737031,212,24.5,5741737019,56,Back,5741737035,213,0.07,5741737023,140,42.2,5741737027,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399929,824,1,2,84,57,ea3yd0dgq6uy6pupkpn17j5xg,1,46.5,28.6,2025-05-20T16:44:24.677Z,2025-05-20T16:44:29Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741737149,140,52.8,5741737151,141,36.3,5741737153,212,8.4,5741737147,56,Center,5741737155,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399937,825,1,2,85,2,ea3yd0dgq6uy6pupkpn17j5xg,1,61.3,52.5,2025-05-20T16:44:29.285Z,2025-05-20T16:44:33Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741737199,141,69.0,5741737195,56,Center,5741737203,213,1.23,5741737201,212,11.9,5741737197,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399947,826,1,2,85,5,ea3yd0dgq6uy6pupkpn17j5xg,1,65.8,62.4,2025-05-20T16:44:33.141Z,2025-05-20T16:44:35Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5741737267,212,10.1,5741737261,56,Center,5741737263,140,66.0,5741737265,141,47.5,5741737269,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399955,827,1,2,85,7,ea3yd0dgq6uy6pupkpn17j5xg,1,66.0,47.5,2025-05-20T16:44:35.157Z,2025-05-20T16:44:37Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741737301,141,68.7,5741737303,212,14.5,5741737297,56,Center,5741737305,213,1.46,5741737299,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399965,828,1,2,85,10,ea3yd0dgq6uy6pupkpn17j5xg,1,67.5,68.7,2025-05-20T16:44:37.636Z,2025-05-20T16:44:39Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741737351,213,4.33,5741737347,141,56.0,5741737343,56,Center,5741737349,212,9.3,5741737345,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399971,829,1,2,85,12,ea3yd0dgq6uy6pupkpn17j5xg,1,64.2,56.0,2025-05-20T16:44:39.813Z,2025-05-20T16:44:41Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741737383,140,67.8,5741737389,213,1.03,5741737387,212,7.3,5741737381,56,Center,5741737385,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399973,830,50,2,85,14,ea3yd0dgq6uy6pupkpn17j5xg,1,68.4,69.2,2025-05-20T16:44:41.318Z,2025-05-20T16:55:27Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741737435,233,831,5741737395,286,,5741737393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399979,831,7,2,85,14,303582z192rnbr2x28o2t7u38,1,31.6,30.8,2025-05-20T16:44:41.319Z,2025-05-20T16:55:27Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5741737429,285,,5741737431,233,830,5741737427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399989,831,83,2,85,16,ea3yd0dgq6uy6pupkpn17j5xg,0,67.4,77.6,2025-05-20T16:44:43.998Z,2025-05-20T16:47:02Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741737549,399,eswp4t4r8ktirsnkodz26gyui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399995,833,1,2,85,18,303582z192rnbr2x28o2t7u38,0,29.1,2.5,2025-05-20T16:44:45.585Z,2025-05-20T16:47:06Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741737515,141,4.6,5741737513,140,29.9,5741737517,212,1.7,5741737511,56,Back,5741737541,236,,5741737547,286,,5741737543,233,832,5741737519,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817399997,832,74,2,85,18,ea3yd0dgq6uy6pupkpn17j5xg,1,68.8,90.8,2025-05-20T16:44:45.586Z,2025-05-20T16:49:13Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5741737551,233,833,5741737521,56,Left,5741737523,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817400001,834,83,2,85,19,303582z192rnbr2x28o2t7u38,0,27.9,7.3,2025-05-20T16:44:46.945Z,2025-05-20T16:47:09Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5741737597,399,7glr1eur910fj5b5fg743job9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817400015,834,1,2,85,24,ea3yd0dgq6uy6pupkpn17j5xg,0,79.6,95.1,2025-05-20T16:44:51.509Z,2025-05-20T16:48:32Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5741742505,213,3.36,5741742499,140,75.2,5741742501,141,93.6,5741737603,56,Left,5741742503,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
