id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2803931043,708,1,2,72,7,bd4qakf7j0wwie8wke9km7uj8,1,13.5,79.3,2025-04-20T14:01:52.722Z,2025-04-20T14:01:55Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5667379009,56,Back,5667379015,212,14.0,5667379011,140,20.5,5667379017,213,1.02,5667379013,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931047,709,3,2,72,10,bd4qakf7j0wwie8wke9km7uj8,0,23.6,96.6,2025-04-20T14:01:55.115Z,2025-04-20T14:02:02Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667379037,285,,5667379207,233,740,5667379035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931077,740,7,2,72,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.4,3.4,2025-04-20T14:01:55.116Z,2025-04-20T14:02:01Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5667379199,233,709,5667379175,286,,5667379173,56,Right,5667379171,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931101,710,5,2,72,11,bd4qakf7j0wwie8wke9km7uj8,1,23.4,101.8,2025-04-20T14:01:56.044Z,2025-04-20T14:51:54Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667379419,233,741,5667379257,347,,5667379255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931121,741,5,2,72,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.6,-1.8,2025-04-20T14:01:56.044Z,2025-04-20T14:51:55Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5667379431,233,710,5667379395,56,Right,5667379397,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931153,711,1,2,72,14,bd4qakf7j0wwie8wke9km7uj8,1,24.3,100.0,2025-04-20T14:01:59.374Z,2025-04-20T14:02:07Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667379669,212,19.0,5667379661,107,,5667379665,140,10.2,5667379667,141,84.5,5667379663,56,Back,5667379671,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931177,712,1,2,72,22,bd4qakf7j0wwie8wke9km7uj8,1,19.8,80.3,2025-04-20T14:02:07.812Z,2025-04-20T14:02:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5667379763,213,5.59,5667379757,140,25.9,5667379761,212,8.4,5667379755,56,Back,5667379759,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931199,713,1,2,72,26,bd4qakf7j0wwie8wke9km7uj8,1,25.3,71.5,2025-04-20T14:02:11.155Z,2025-04-20T14:02:13Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5667379907,213,5.13,5667379899,140,33.2,5667379903,212,20.3,5667379901,141,44.2,5667379897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931223,714,1,2,72,28,bd4qakf7j0wwie8wke9km7uj8,1,34.8,36.7,2025-04-20T14:02:13.658Z,2025-04-20T14:02:15Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5667380007,56,Back,5667380013,212,16.5,5667380009,140,37.5,5667380011,141,12.8,5667380015,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931273,715,1,2,72,30,bd4qakf7j0wwie8wke9km7uj8,1,41.5,11.0,2025-04-20T14:02:15.730Z,2025-04-20T14:02:19Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5667380287,141,2.2,5667380283,56,Right,5667380289,212,22.8,5667380291,213,6.02,5667380285,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931309,716,1,2,72,34,bd4qakf7j0wwie8wke9km7uj8,1,60.4,4.0,2025-04-20T14:02:19.771Z,2025-04-20T14:02:24Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667380487,213,2.50,5667380483,141,12.3,5667380481,140,53.2,5667380479,56,Right,5667380485,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931283,742,83,2,72,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.5,94.2,2025-04-20T14:02:20.276Z,2025-04-20T14:02:29Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5667380873,399,em0yawcqyqwf53hbj0zlz4duc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931331,717,4,2,72,38,bd4qakf7j0wwie8wke9km7uj8,1,48.3,16.8,2025-04-20T14:02:23.043Z,2025-04-20T14:02:27Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5667380625,265,,5667380621,56,Back,5667380619,13,,5667380641,233,743,5667380623,152,,5667380627,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931301,743,4,2,72,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,51.7,83.2,2025-04-20T14:02:23.044Z,2025-04-20T14:02:28Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5667380547,285,,5667380539,13,,5667380675,233,717,5667380545,265,,5667380541,56,Left,5667380543,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931377,718,1,2,72,43,bd4qakf7j0wwie8wke9km7uj8,1,40.6,18.3,2025-04-20T14:02:28.570Z,2025-04-20T14:02:29Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5667380857,141,40.7,5667380853,56,Back,5667380849,5,,5667380859,212,17.4,5667380861,213,2.07,5667380851,152,,5667380855,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931395,719,1,2,72,44,bd4qakf7j0wwie8wke9km7uj8,1,32.6,40.7,2025-04-20T14:02:29.826Z,2025-04-20T14:02:30Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667380943,140,40.1,5667380947,212,9.1,5667380941,56,Back,5667380951,213,5.75,5667380945,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931413,720,1,2,72,46,bd4qakf7j0wwie8wke9km7uj8,1,40.1,33.9,2025-04-20T14:02:30.954Z,2025-04-20T14:02:32Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5667381017,56,Back,5667381021,141,47.5,5667381023,212,13.6,5667381025,213,2.39,5667381019,140,30.6,5667381047,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931461,721,1,2,72,49,bd4qakf7j0wwie8wke9km7uj8,1,31.4,43.3,2025-04-20T14:02:34.411Z,2025-04-20T14:02:36Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667381263,140,34.2,5667381261,56,Back,5667381265,141,31.2,5667381269,213,5.06,5667381267,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931481,722,1,2,72,51,bd4qakf7j0wwie8wke9km7uj8,1,34.7,20.3,2025-04-20T14:02:36.067Z,2025-04-20T14:02:37Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5667381367,140,27.8,5667381369,141,9.8,5667381365,56,Back,5667381371,212,10.2,5667381373,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931565,723,1,2,72,52,bd4qakf7j0wwie8wke9km7uj8,1,27.8,12.5,2025-04-20T14:02:37.706Z,2025-04-20T14:02:47Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5667381785,140,14.0,5667381791,213,2.10,5667381789,212,28.9,5667381783,56,Back,5667381787,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931611,724,1,2,73,2,bd4qakf7j0wwie8wke9km7uj8,1,24.2,43.7,2025-04-20T14:02:47.579Z,2025-04-20T14:02:51Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5667382015,212,63.6,5667382011,140,82.0,5667382009,56,Right,5667382019,1,,5667382013,141,15.8,5667382017,213,5.98,5667382007,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931625,725,3,2,73,6,bd4qakf7j0wwie8wke9km7uj8,0,86.2,14.0,2025-04-20T14:02:51.850Z,2025-04-20T14:02:57Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667382093,56,Right,5667382095,286,,5667382259,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931647,744,7,2,73,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.8,86.0,2025-04-20T14:02:51.851Z,2025-04-20T14:02:56Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5667382215,233,725,5667382205,285,,5667382201,167,,5667382203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931991,726,5,2,73,7,bd4qakf7j0wwie8wke9km7uj8,1,84.2,-1.1,2025-04-20T14:02:52.875Z,2025-04-20T14:51:55Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667384099,233,745,5667384077,347,,5667384075,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803931691,745,5,2,73,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,15.8,101.1,2025-04-20T14:02:52.875Z,2025-04-20T14:51:56Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5667382437,347,,5667382435,56,Back,5667384105,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932023,727,1,2,73,41,bd4qakf7j0wwie8wke9km7uj8,0,90.4,0.0,2025-04-20T14:03:25.939Z,2025-04-20T14:03:28Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667384217,141,37.4,5667384221,213,1.41,5667384213,56,Center,5667384223,1,,5667384219,212,26.7,5667384215,140,94.4,5667384211,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932027,746,12,2,73,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.1,60.3,2025-04-20T14:03:28.300Z,2025-04-20T14:03:30Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5667384233,141,67.4,5667384285,167,,5667384237,213,2.63,5667384259,15,,5667384231,140,0.0,5667384235,212,9.9,5667384229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932031,728,6,2,73,44,bd4qakf7j0wwie8wke9km7uj8,1,98.6,34.4,2025-04-20T14:03:28.956Z,2025-04-20T14:51:19Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667384355,75,,5667384351,56,Center,5667384415,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932035,747,6,2,73,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,1.4,65.6,2025-04-20T14:03:28.956Z,2025-04-20T14:51:19Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5667384407,56,Back,5667384409,73,,5667384449,233,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932227,729,1,2,74,1,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2025-04-20T14:03:46.277Z,2025-04-20T14:03:48Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667385281,212,39.9,5667385269,140,93.1,5667385285,213,1.74,5667385251,155,,5667385255,223,,5667385245,2,,5667385247,6,,5667385275,141,58.4,5667385263,56,5667385287,1,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2803932245,748,12,2,74,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.8,48.1,2025-04-20T14:03:50.620Z,2025-04-20T14:32:59Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5667385399,213,5.34,5667385397,212,34.1,5667385427,15,,5667385391,56,Back,5667385393,140,26.8,5667385395,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932339,730,1,2,74,8,bd4qakf7j0wwie8wke9km7uj8,1,63.7,94.1,2025-04-20T14:03:53.722Z,2025-04-20T14:03:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667385971,140,54.4,5667385973,141,74.7,5667385975,212,16.4,5667385977,213,4.08,5667385969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932383,731,1,2,74,14,bd4qakf7j0wwie8wke9km7uj8,1,62.3,63.4,2025-04-20T14:03:59.027Z,2025-04-20T14:04:02Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667386215,140,70.6,5667386219,212,18.1,5667386213,56,Center,5667386221,213,5.22,5667386217,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932415,732,1,2,74,15,bd4qakf7j0wwie8wke9km7uj8,1,70.6,40.1,2025-04-20T14:04:00.211Z,2025-04-20T14:06:05Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5667386363,140,69.1,5667386361,56,Center,5667386365,141,64.2,5667386369,213,1.67,5667386367,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932423,733,61,2,74,15,bd4qakf7j0wwie8wke9km7uj8,0,72.6,63.9,2025-04-20T14:04:00.411Z,2025-04-20T14:41:46Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667386391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932405,749,12,2,74,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.5,54.4,2025-04-20T14:04:01.085Z,2025-04-20T14:40:07Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667386317,213,0.10,5667386313,141,55.2,5667387105,233,734,5667386309,56,Back,5667387103,397,,5667386315,212,5.3,5667386311,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932451,734,74,2,74,16,bd4qakf7j0wwie8wke9km7uj8,1,81.3,56.1,2025-04-20T14:04:01.086Z,2025-04-20T14:06:07Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667386507,285,,5667387165,233,749,5667386505,56,Center,5667387061,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932861,736,16,2,74,18,bd4qakf7j0wwie8wke9km7uj8,1,81.8,55.4,2025-04-20T14:04:03.075Z,2025-04-20T14:05:16Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667389861,375,74:16.984,5667389845,72,,5667390381,102,47.1,5667388753,18,,5667390379,80,,5667390383,103,3.2,5667390387,230,95.1,5667388751,22,,5667390385,458,5667389855,374,2025-04-20 15:04:01.907,,5667390389,231,5667388755,56,,,,,,,,,,,,,,,52.2,Center,,,,
2803932459,735,43,2,74,21,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T14:04:06.699Z,2025-04-20T14:04:10Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5667386567,56,Center,5667386563,18,0,5667386577,250,0,5667386559,22,0,5667386759,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803933957,738,27,2,75,6,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T14:04:51.869Z,2025-04-20T14:52:01Z,,,,,5667593259,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932993,751,27,2,75,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-20T14:04:51.869Z,2025-04-20T14:52:01Z,,,,,5667389517,53,3avg1grraylzm6xjt5kt18is4,5667593235,233,738,5667389513,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934081,752,18,2,76,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-20T14:06:36.871Z,2025-04-20T14:06:37Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5667395475,41,,5667395479,59,25,5667395585,55,753,5667395477,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934093,753,19,2,76,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-20T14:06:36.872Z,2025-04-20T14:41:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5667551153,293,1,5667395541,44,Defender,5667395537,145,6,5667551151,292,3,5667395543,55,752,5667395529,41,,5667395539,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934125,739,28,2,76,55,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T14:06:39.939Z,2025-04-20T14:06:44Z,,,,,5667395987,233,754,5667395727,55,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934175,754,28,2,76,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-20T14:06:39.939Z,2025-04-20T14:06:43Z,,,,,5667395945,233,739,5667395935,55,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934243,755,1,2,77,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.2,50.3,2025-04-20T14:06:46.412Z,2025-04-20T14:06:48Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5667396341,56,Back,5667396351,213,3.82,5667396345,140,39.1,5667396349,212,15.0,5667396353,279,G,5667396347,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934265,756,1,2,77,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.1,36.4,2025-04-20T14:06:48.396Z,2025-04-20T14:06:50Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667396459,56,Back,5667396465,212,16.5,5667396461,140,24.9,5667396467,213,2.70,5667396463,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934297,757,1,2,77,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.9,46.7,2025-04-20T14:06:50.740Z,2025-04-20T14:06:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667396631,155,,5667396643,1,,5667396635,140,73.9,5667396639,212,60.3,5667396633,56,Left,5667396641,213,0.55,5667396637,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934387,758,1,2,77,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.7,92.9,2025-04-20T14:06:53.740Z,2025-04-20T14:06:59Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5667397153,140,65.3,5667397157,212,10.5,5667397151,56,Left,5667397155,141,84.6,5667397149,3,,5667397159,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934409,741,45,2,77,14,bd4qakf7j0wwie8wke9km7uj8,0,30.9,5.2,2025-04-20T14:06:59.156Z,2025-04-20T14:40:07Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5667397263,56,Back,5667397449,233,759,5667397265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934421,759,3,2,77,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.1,94.8,2025-04-20T14:06:59.156Z,2025-04-20T14:40:06Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5667397349,286,,5667397347,56,Left,5667397361,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934465,760,1,2,77,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.1,87.5,2025-04-20T14:07:01.131Z,2025-04-20T14:07:04Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5667397569,212,28.1,5667397565,140,40.4,5667397567,141,65.6,5667397571,213,3.70,5667397563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934471,761,1,2,77,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.9,62.0,2025-04-20T14:07:04.435Z,2025-04-20T14:07:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667397617,141,63.3,5667397621,213,0.03,5667397619,212,27.4,5667397615,140,68.0,5667397613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935673,754,8,2,77,22,bd4qakf7j0wwie8wke9km7uj8,1,29.5,40.6,2025-04-20T14:07:07.901Z,2025-04-20T14:08:37Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5667404293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934523,743,1,2,77,23,bd4qakf7j0wwie8wke9km7uj8,1,33.8,44.2,2025-04-20T14:07:08.787Z,2025-04-20T14:07:11Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5667397959,141,61.5,5667397955,56,Back,5667397961,212,15.0,5667397957,140,24.9,5667397963,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934567,744,1,2,77,28,bd4qakf7j0wwie8wke9km7uj8,1,22.2,60.0,2025-04-20T14:07:12.995Z,2025-04-20T14:07:14Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667398245,141,38.0,5667398241,140,5.2,5667398247,212,23.3,5667398249,213,3.84,5667398237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934609,745,1,2,77,29,bd4qakf7j0wwie8wke9km7uj8,0,5.2,38.0,2025-04-20T14:07:14.795Z,2025-04-20T14:07:18Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5667398469,212,58.5,5667398465,140,57.4,5667398473,1,,5667398461,157,,5667398467,141,8.0,5667398471,213,5.93,5667398463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934627,762,1,2,77,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.5,86.1,2025-04-20T14:07:18.067Z,2025-04-20T14:07:19Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5667398581,141,93.6,5667398585,213,0.39,5667398561,56,Back,5667398583,212,13.5,5667398579,140,44.4,5667398557,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934659,764,1,2,77,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.4,93.6,2025-04-20T14:07:20.419Z,2025-04-20T14:07:23Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5667398723,140,24.2,5667398727,212,21.2,5667398721,56,Back,5667398725,141,91.7,5667398729,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934695,765,1,2,77,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.2,91.7,2025-04-20T14:07:23.428Z,2025-04-20T14:07:26Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5667398949,56,Back,5667398957,213,3.86,5667398951,140,10.1,5667398953,141,72.5,5667398955,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934769,766,1,2,77,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.1,72.5,2025-04-20T14:07:26.116Z,2025-04-20T14:07:32Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5667399345,56,Center,5667399355,1,,5667399351,212,47.2,5667399349,141,55.1,5667399353,213,6.03,5667399343,157,,5667399347,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934781,767,44,2,77,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.0,55.3,2025-04-20T14:07:31.843Z,2025-04-20T14:07:43Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5667399477,233,746,5667399389,56,Center,5667399391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934775,746,44,2,77,46,bd4qakf7j0wwie8wke9km7uj8,0,45.0,44.7,2025-04-20T14:07:31.844Z,2025-04-20T14:07:36Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667399505,233,767,5667399371,56,Back,5667399373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934785,768,1,2,77,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.6,55.1,2025-04-20T14:07:32.044Z,2025-04-20T14:32:19Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5667399407,168,,5667399409,56,Center,5667399419,212,5.7,5667399423,213,0.08,5667399411,140,59.0,5667399405,3,,5667399415,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934795,747,61,2,77,48,bd4qakf7j0wwie8wke9km7uj8,1,43.9,44.5,2025-04-20T14:07:33.148Z,2025-04-20T14:28:34Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667399459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934865,769,50,2,77,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.7,50.8,2025-04-20T14:07:38.108Z,2025-04-20T14:40:01Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5667399817,286,,5667399905,233,748,5667399815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934875,748,7,2,77,53,bd4qakf7j0wwie8wke9km7uj8,1,23.3,49.2,2025-04-20T14:07:38.109Z,2025-04-20T14:40:00Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667399883,233,769,5667399861,56,Back,5667399863,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
