id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2780205173,589,1,2,73,9,8cfkisxf1fkxdqtt6tx1tup48,1,19.1,13.8,2025-02-23T15:31:26.182Z,2025-02-23T15:31:29Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5537126285,140,19.5,5537126287,141,66.0,5537126289,212,35.5,5537126291,213,1.56,5537126293,1,,5537126283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205215,590,1,2,73,12,8cfkisxf1fkxdqtt6tx1tup48,1,19.5,66.0,2025-02-23T15:31:29.294Z,2025-02-23T15:31:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5537126517,56,Back,5537126523,140,30.1,5537126539,213,0.86,5537126529,141,85.1,5537126535,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205273,591,1,2,73,15,8cfkisxf1fkxdqtt6tx1tup48,1,36.7,93.3,2025-02-23T15:31:32.278Z,2025-02-23T15:31:35Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537126873,56,Back,5537126881,213,4.15,5537126877,141,58.4,5537126879,212,28.1,5537126875,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205305,592,1,2,73,18,8cfkisxf1fkxdqtt6tx1tup48,1,22.3,58.1,2025-02-23T15:31:34.966Z,2025-02-23T15:31:37Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5537127067,141,77.0,5537127065,140,22.3,5537127073,213,1.57,5537127071,212,12.9,5537127063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205371,593,1,2,73,21,8cfkisxf1fkxdqtt6tx1tup48,1,22.3,77.0,2025-02-23T15:31:37.391Z,2025-02-23T15:31:40Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5537127507,213,1.02,5537127501,141,95.0,5537127503,212,14.3,5537127499,140,29.4,5537127497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205375,594,1,2,73,24,8cfkisxf1fkxdqtt6tx1tup48,0,25.6,98.9,2025-02-23T15:31:40.574Z,2025-02-23T15:31:43Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537127537,56,Back,5537127543,140,28.7,5537127825,233,692,5537127821,236,,5537127549,141,95.1,5537127557,212,4.2,5537127561,213,5.61,5537127833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205421,692,74,2,73,24,6wwwud48qahpwrfxs20334qk5,1,65.5,3.1,2025-02-23T15:31:40.575Z,2025-02-23T16:14:02Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537127795,285,,5537127903,233,594,5537127791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205559,595,5,2,73,26,8cfkisxf1fkxdqtt6tx1tup48,1,34.0,101.4,2025-02-23T15:31:42.704Z,2025-02-23T16:12:22Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537128579,233,693,5537128525,347,,5537128523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205431,693,5,2,73,26,6wwwud48qahpwrfxs20334qk5,0,66.0,-1.4,2025-02-23T15:31:42.704Z,2025-02-23T16:13:52Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537128609,233,595,5537127865,347,,5537127861,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205591,596,1,2,73,34,8cfkisxf1fkxdqtt6tx1tup48,1,29.5,100.0,2025-02-23T15:31:50.743Z,2025-02-23T15:31:53Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537128723,56,Back,5537128721,107,,5537128731,213,5.22,5537128725,140,38.5,5537128729,212,19.6,5537128727,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205597,597,1,2,73,37,8cfkisxf1fkxdqtt6tx1tup48,0,38.7,72.3,2025-02-23T15:31:53.399Z,2025-02-23T15:31:54Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5537128767,56,Back,5537128775,141,66.1,5537128779,212,5.9,5537128763,155,,5537128771,140,42.6,5537128783,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205651,694,1,2,73,38,6wwwud48qahpwrfxs20334qk5,0,52.6,25.2,2025-02-23T15:31:54.966Z,2025-02-23T15:32:02Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537129041,141,39.5,5537129045,213,0.65,5537129035,3,,5537129039,140,64.8,5537129043,212,16.1,5537129037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205675,598,1,2,73,40,8cfkisxf1fkxdqtt6tx1tup48,1,41.5,68.5,2025-02-23T15:31:56.879Z,2025-02-23T15:31:59Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5537129209,140,25.0,5537129213,212,24.5,5537129207,56,Back,5537129211,141,43.0,5537129215,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205723,599,1,2,73,42,8cfkisxf1fkxdqtt6tx1tup48,1,25.9,33.4,2025-02-23T15:31:58.903Z,2025-02-23T15:32:01Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5537129485,212,18.3,5537129487,213,5.23,5537129479,56,Back,5537129481,140,34.6,5537129483,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205771,600,1,2,73,44,8cfkisxf1fkxdqtt6tx1tup48,1,36.3,4.1,2025-02-23T15:32:01.215Z,2025-02-23T15:32:04Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5537129759,212,10.6,5537129757,141,19.2,5537129753,140,38.7,5537129749,56,Back,5537129761,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205799,601,1,2,73,47,8cfkisxf1fkxdqtt6tx1tup48,0,40.1,26.4,2025-02-23T15:32:03.784Z,2025-02-23T15:32:05Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5537129877,141,15.9,5537129879,212,53.4,5537129885,213,6.15,5537129867,155,,5537129869,56,Right,5537129873,140,90.5,5537129891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205921,696,1,2,73,54,6wwwud48qahpwrfxs20334qk5,1,9.9,74.6,2025-02-23T15:32:10.358Z,2025-02-23T15:32:15Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5537130677,141,46.9,5537130673,140,19.9,5537130681,212,21.6,5537130685,213,5.22,5537130669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205979,697,1,2,73,58,6wwwud48qahpwrfxs20334qk5,1,28.0,49.6,2025-02-23T15:32:15.150Z,2025-02-23T15:32:19Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537131021,56,Back,5537131023,140,24.0,5537131025,141,74.9,5537131029,213,1.81,5537131027,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206047,698,1,2,74,2,6wwwud48qahpwrfxs20334qk5,1,25.5,75.3,2025-02-23T15:32:18.910Z,2025-02-23T15:32:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537131395,56,Back,5537131399,141,92.7,5537131401,212,12.7,5537131397,140,29.8,5537131403,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206077,699,1,2,74,6,6wwwud48qahpwrfxs20334qk5,1,37.3,93.9,2025-02-23T15:32:23.022Z,2025-02-23T15:32:25Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537131609,140,30.5,5537131613,212,14.5,5537131607,56,Back,5537131611,141,75.3,5537131615,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206145,700,1,2,74,9,6wwwud48qahpwrfxs20334qk5,1,30.7,76.1,2025-02-23T15:32:25.326Z,2025-02-23T15:32:30Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537132029,212,12.0,5537132031,213,1.13,5537132027,141,92.1,5537132025,140,35.6,5537132023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206201,701,1,2,74,13,6wwwud48qahpwrfxs20334qk5,1,41.3,88.5,2025-02-23T15:32:29.950Z,2025-02-23T15:32:34Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537132347,212,15.9,5537132349,213,4.35,5537132345,141,66.6,5537132343,140,35.9,5537132341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206259,702,1,2,74,18,6wwwud48qahpwrfxs20334qk5,1,38.0,66.5,2025-02-23T15:32:34.366Z,2025-02-23T15:32:37Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537132653,56,Center,5537132661,213,0.13,5537132655,140,56.5,5537132657,141,70.2,5537132659,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206377,703,1,2,74,21,6wwwud48qahpwrfxs20334qk5,1,51.6,74.6,2025-02-23T15:32:37.344Z,2025-02-23T15:32:43Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5537133361,141,91.5,5537133363,212,15.2,5537133357,56,Back,5537133359,140,42.1,5537133365,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206417,704,1,2,74,27,6wwwud48qahpwrfxs20334qk5,1,42.5,69.8,2025-02-23T15:32:43.334Z,2025-02-23T15:32:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537133573,56,Back,5537133581,213,4.31,5537133575,140,33.7,5537133577,141,38.2,5537133579,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206473,705,1,2,74,29,6wwwud48qahpwrfxs20334qk5,1,35.6,36.5,2025-02-23T15:32:45.614Z,2025-02-23T15:32:49Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537133901,56,Right,5537133905,141,10.3,5537133907,212,28.2,5537133909,213,5.60,5537133903,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206543,706,1,2,74,33,6wwwud48qahpwrfxs20334qk5,1,57.4,15.2,2025-02-23T15:32:49.326Z,2025-02-23T15:32:53Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537134359,212,12.8,5537134357,141,31.6,5537134349,56,Center,5537134353,140,63.4,5537134363,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206615,707,1,2,74,37,6wwwud48qahpwrfxs20334qk5,1,67.7,43.6,2025-02-23T15:32:53.462Z,2025-02-23T15:32:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537134703,141,75.9,5537134701,140,75.9,5537134699,56,Center,5537134705,212,23.6,5537134707,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206647,708,1,2,74,41,6wwwud48qahpwrfxs20334qk5,1,78.2,74.6,2025-02-23T15:32:58.006Z,2025-02-23T15:33:00Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5537134911,140,74.8,5537134913,141,57.0,5537134909,56,Center,5537134917,213,4.42,5537134915,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206655,709,1,2,74,43,6wwwud48qahpwrfxs20334qk5,0,74.8,57.0,2025-02-23T15:33:00.111Z,2025-02-23T15:33:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537134957,212,17.4,5537134959,213,0.33,5537134955,141,65.3,5537134949,155,,5537134951,56,Center,5537134953,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206661,602,12,2,74,44,8cfkisxf1fkxdqtt6tx1tup48,1,8.7,34.2,2025-02-23T15:33:00.551Z,2025-02-23T15:33:03Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5537134967,56,Back,5537134969,140,20.1,5537135011,15,,5537134973,212,12.9,5537134975,213,0.38,5537134971,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206775,603,12,2,74,46,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,41.3,2025-02-23T15:33:03.209Z,2025-02-23T15:33:08Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5537135599,56,Back,5537135609,213,5.82,5537135601,140,29.4,5537135605,212,10.9,5537135603,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206819,710,1,2,74,49,6wwwud48qahpwrfxs20334qk5,1,71.8,81.5,2025-02-23T15:33:06.071Z,2025-02-23T15:33:12Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5537135833,56,Left,5537135839,141,91.2,5537135835,140,85.5,5537135849,213,0.43,5537135845,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206779,604,83,2,74,51,8cfkisxf1fkxdqtt6tx1tup48,0,16.9,12.9,2025-02-23T15:33:08.224Z,2025-02-23T15:33:13Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5537135959,399,289rctmvd5ppy9zqn98jbe4et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206831,711,1,2,74,55,6wwwud48qahpwrfxs20334qk5,0,74.7,64.4,2025-02-23T15:33:11.935Z,2025-02-23T15:33:12Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5537135901,56,Center,5537135905,141,28.6,5537135909,213,4.73,5537135907,212,24.3,5537135903,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206837,605,8,2,74,56,8cfkisxf1fkxdqtt6tx1tup48,1,21.2,68.4,2025-02-23T15:33:13.081Z,2025-02-23T15:33:13Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537135939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206925,712,1,2,74,59,6wwwud48qahpwrfxs20334qk5,1,70.4,29.5,2025-02-23T15:33:15.553Z,2025-02-23T15:33:18Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537136391,141,14.2,5537136383,56,Right,5537136399,213,4.47,5537136395,212,10.7,5537136387,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206949,713,1,2,75,2,6wwwud48qahpwrfxs20334qk5,1,69.3,17.5,2025-02-23T15:33:18.366Z,2025-02-23T15:33:20Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537136551,141,7.7,5537136549,140,78.0,5537136547,56,Right,5537136553,212,11.3,5537136555,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207001,714,1,2,75,6,6wwwud48qahpwrfxs20334qk5,1,80.9,11.9,2025-02-23T15:33:23.247Z,2025-02-23T15:33:24Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5537136823,56,Center,5537136825,140,71.1,5537136827,141,26.0,5537136831,213,2.39,5537136829,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207095,715,1,2,75,7,6wwwud48qahpwrfxs20334qk5,1,69.4,25.4,2025-02-23T15:33:24.055Z,2025-02-23T15:33:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537137425,213,5.33,5537137421,141,7.0,5537137417,56,Right,5537137419,140,77.8,5537137423,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207125,716,1,2,75,14,6wwwud48qahpwrfxs20334qk5,1,74.4,32.2,2025-02-23T15:33:30.687Z,2025-02-23T15:33:33Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5537137603,213,2.93,5537137601,212,10.8,5537137595,56,Center,5537137599,141,35.5,5537137597,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207197,717,1,2,75,16,6wwwud48qahpwrfxs20334qk5,1,64.3,30.1,2025-02-23T15:33:33.047Z,2025-02-23T15:33:44Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5537138071,141,5.3,5537138075,213,5.19,5537138073,212,19.0,5537138067,56,Right,5537138069,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207203,718,61,2,75,21,6wwwud48qahpwrfxs20334qk5,0,71.0,3.1,2025-02-23T15:33:38.023Z,2025-02-23T15:34:07Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537138103,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207327,606,5,2,75,21,8cfkisxf1fkxdqtt6tx1tup48,1,28.0,101.7,2025-02-23T15:33:38.161Z,2025-02-23T16:12:18Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537138809,347,,5537138807,56,Back,5537138841,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207223,719,5,2,75,21,6wwwud48qahpwrfxs20334qk5,0,72.0,-1.7,2025-02-23T15:33:38.161Z,2025-02-23T16:13:52Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537138175,56,Right,5537138179,347,,5537138883,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207427,607,1,2,75,29,8cfkisxf1fkxdqtt6tx1tup48,1,27.0,100.0,2025-02-23T15:33:46.208Z,2025-02-23T15:33:51Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537139353,212,17.9,5537139347,56,Back,5537139349,140,37.4,5537139351,141,80.2,5537139345,107,,5537139355,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207435,608,1,2,75,34,8cfkisxf1fkxdqtt6tx1tup48,0,31.5,92.4,2025-02-23T15:33:51.272Z,2025-02-23T15:33:52Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5537139403,141,70.6,5537139407,213,4.91,5537139399,56,Back,5537139401,140,34.3,5537139405,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207547,721,1,2,75,39,6wwwud48qahpwrfxs20334qk5,1,70.3,28.4,2025-02-23T15:33:55.560Z,2025-02-23T15:33:57Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537140013,213,3.36,5537140007,140,65.1,5537140009,141,26.6,5537140005,56,Center,5537140011,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207591,722,1,2,75,40,6wwwud48qahpwrfxs20334qk5,1,64.4,25.9,2025-02-23T15:33:56.831Z,2025-02-23T15:33:59Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5537140253,141,11.5,5537140251,140,77.1,5537140249,56,Right,5537140255,212,16.5,5537140257,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207607,723,1,2,75,42,6wwwud48qahpwrfxs20334qk5,0,77.9,9.8,2025-02-23T15:33:58.967Z,2025-02-23T15:34:00Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537140353,140,96.8,5537140351,56,Center,5537140347,2,,5537140349,155,,5537140355,141,41.5,5537140359,213,0.83,5537140357,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207735,610,1,2,75,51,8cfkisxf1fkxdqtt6tx1tup48,1,12.9,46.6,2025-02-23T15:34:07.769Z,2025-02-23T15:34:09Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5537141085,123,,5537141155,189,,5537141087,56,Back,5537141095,213,4.92,5537141089,140,14.8,5537141093,212,9.9,5537141091,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207851,611,1,2,75,56,8cfkisxf1fkxdqtt6tx1tup48,1,23.7,24.1,2025-02-23T15:34:13.296Z,2025-02-23T15:34:16Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5537141793,141,44.9,5537141785,56,Back,5537141799,213,1.89,5537141797,212,14.9,5537141789,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780207919,612,1,2,75,59,8cfkisxf1fkxdqtt6tx1tup48,1,19.3,44.9,2025-02-23T15:34:16.040Z,2025-02-23T15:34:19Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5537142179,141,70.8,5537142177,140,25.9,5537142183,213,1.20,5537142175,56,Back,5537142181,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208121,613,1,2,76,2,8cfkisxf1fkxdqtt6tx1tup48,1,25.9,70.8,2025-02-23T15:34:18.953Z,2025-02-23T15:34:28Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5537143241,140,32.8,5537143243,141,87.8,5537143245,212,13.6,5537143247,213,1.01,5537143239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208149,614,1,2,76,11,8cfkisxf1fkxdqtt6tx1tup48,1,72.4,90.3,2025-02-23T15:34:28.161Z,2025-02-23T15:34:29Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537143331,140,66.3,5537143333,141,94.5,5537143337,213,2.72,5537143329,56,Left,5537143335,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208191,615,1,2,76,13,8cfkisxf1fkxdqtt6tx1tup48,1,66.3,94.5,2025-02-23T15:34:29.360Z,2025-02-23T15:34:31Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5537143525,141,93.6,5537143527,212,24.4,5537143529,213,3.17,5537143523,140,43.1,5537143521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208265,616,1,2,76,15,8cfkisxf1fkxdqtt6tx1tup48,1,43.1,93.6,2025-02-23T15:34:31.769Z,2025-02-23T15:34:35Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5537143971,141,69.1,5537143975,213,4.24,5537143973,212,18.8,5537143967,56,Back,5537143969,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208361,617,1,2,76,19,8cfkisxf1fkxdqtt6tx1tup48,1,35.7,67.9,2025-02-23T15:34:35.473Z,2025-02-23T15:34:39Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5537144501,213,4.06,5537144493,56,Back,5537144497,141,35.5,5537144499,212,27.7,5537144495,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208397,618,1,2,76,22,8cfkisxf1fkxdqtt6tx1tup48,0,19.7,35.5,2025-02-23T15:34:39.289Z,2025-02-23T15:34:42Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5537144761,56,Center,5537144773,1,,5537144771,213,0.06,5537144759,155,,5537144767,141,39.2,5537144769,212,40.3,5537144765,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208557,725,1,2,76,30,6wwwud48qahpwrfxs20334qk5,1,23.0,29.8,2025-02-23T15:34:46.824Z,2025-02-23T15:34:53Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5537145743,56,Back,5537145745,140,31.3,5537145751,213,0.48,5537145749,212,9.8,5537145747,141,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208607,726,1,2,76,39,6wwwud48qahpwrfxs20334qk5,1,37.5,28.1,2025-02-23T15:34:55.402Z,2025-02-23T15:34:58Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537146041,212,10.2,5537146035,56,Back,5537146039,141,21.2,5537146043,213,5.80,5537146037,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208631,727,1,2,76,41,6wwwud48qahpwrfxs20334qk5,1,45.5,20.5,2025-02-23T15:34:57.991Z,2025-02-23T15:34:59Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5537146155,213,3.27,5537146153,212,26.7,5537146151,141,15.5,5537146149,140,20.3,5537146147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208681,728,1,2,76,43,6wwwud48qahpwrfxs20334qk5,1,19.6,15.5,2025-02-23T15:34:59.416Z,2025-02-23T15:35:03Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537146417,56,Back,5537146427,212,23.2,5537146431,213,2.12,5537146421,140,8.1,5537146425,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208811,729,1,2,76,47,6wwwud48qahpwrfxs20334qk5,1,14.8,58.7,2025-02-23T15:35:03.720Z,2025-02-23T15:35:11Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5537147075,56,Back,5537147083,213,0.25,5537147077,140,32.5,5537147079,141,65.7,5537147081,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208819,730,61,2,76,50,6wwwud48qahpwrfxs20334qk5,0,61.6,42.0,2025-02-23T15:35:06.897Z,2025-02-23T16:43:03Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537147121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
