id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2782133041,723,1,2,72,38,b8oqgvx1ijeyn6y1cn6929ix4,0,33.5,3.7,2025-03-01T14:37:06.244Z,2025-03-01T14:37:07Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5547762105,141,20.4,5547762107,212,23.6,5547762101,56,Right,5547762109,213,0.50,5547762103,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133067,662,1,2,72,40,ajtb177oqwawkdwbqhldmq6mx,0,40.7,83.2,2025-03-01T14:37:07.571Z,2025-03-01T14:37:08Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547762255,212,20.4,5547762257,213,5.66,5547762249,56,Center,5547762251,140,56.5,5547762253,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133213,725,1,2,72,45,b8oqgvx1ijeyn6y1cn6929ix4,1,43.5,32.8,2025-03-01T14:37:12.861Z,2025-03-01T14:37:16Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547763065,56,Back,5547763071,212,24.9,5547763067,140,43.3,5547763077,213,1.58,5547763069,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133295,726,1,2,72,48,b8oqgvx1ijeyn6y1cn6929ix4,1,55.1,77.3,2025-03-01T14:37:16.220Z,2025-03-01T14:37:20Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547763481,56,Left,5547763489,213,0.90,5547763487,212,14.6,5547763483,140,63.8,5547763485,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133345,727,1,2,72,53,b8oqgvx1ijeyn6y1cn6929ix4,1,62.2,94.8,2025-03-01T14:37:20.819Z,2025-03-01T14:37:23Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547763793,213,3.75,5547763787,140,53.1,5547763789,141,85.1,5547763785,56,Left,5547763791,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133431,728,1,2,72,56,b8oqgvx1ijeyn6y1cn6929ix4,1,53.1,85.1,2025-03-01T14:37:23.715Z,2025-03-01T14:37:28Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5547764251,213,5.00,5547764241,196,,5547764239,155,,5547764249,212,56.7,5547764247,141,5.3,5547764253,1,,5547764243,56,Right,5547764245,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133505,729,1,2,73,0,b8oqgvx1ijeyn6y1cn6929ix4,1,68.6,5.3,2025-03-01T14:37:28.083Z,2025-03-01T14:37:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547764605,56,Right,5547764613,213,2.83,5547764609,141,12.6,5547764611,212,16.2,5547764607,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133597,730,1,2,73,3,b8oqgvx1ijeyn6y1cn6929ix4,1,54.0,19.7,2025-03-01T14:37:31.211Z,2025-03-01T14:37:35Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547765123,213,2.04,5547765117,140,45.5,5547765119,141,45.8,5547765121,212,19.9,5547765115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782133665,731,1,2,73,8,b8oqgvx1ijeyn6y1cn6929ix4,0,46.3,51.9,2025-03-01T14:37:35.757Z,2025-03-01T14:37:39Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547765451,56,Center,5547765459,213,5.88,5547765449,155,,5547765457,212,47.4,5547765453,140,87.8,5547765461,1,,5547765455,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134117,664,1,2,73,22,ajtb177oqwawkdwbqhldmq6mx,1,14.9,55.5,2025-03-01T14:37:49.706Z,2025-03-01T14:37:58Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547767703,141,50.9,5547767707,213,6.21,5547767709,1,,5547767705,212,44.1,5547767701,140,56.8,5547767699,56,Center,5547767697,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134131,665,4,2,73,30,ajtb177oqwawkdwbqhldmq6mx,1,53.8,56.3,2025-03-01T14:37:58.211Z,2025-03-01T15:13:03Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547767881,13,,5547767885,56,Center,5547767887,152,,5547768039,233,732,5547767889,286,,5547767883,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134135,732,4,2,73,30,b8oqgvx1ijeyn6y1cn6929ix4,0,46.2,43.7,2025-03-01T14:37:58.212Z,2025-03-01T15:59:23Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5547768345,233,665,5547768011,13,,5547768015,56,Back,5547768013,295,,5547768017,152,,5547768019,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134339,666,18,2,73,42,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-01T14:38:09.945Z,2025-03-01T14:38:11Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547769013,44,Defender,5547769157,55,667,5547769017,59,21,5547769009,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134353,667,19,2,73,42,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-01T14:38:09.946Z,2025-03-01T14:38:11Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5547769065,292,3,5547769069,293,1,5547769051,42,,5547769055,145,3,5547769075,44,Defender,5547769077,55,666,5547769059,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134563,668,40,2,73,52,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-01T14:38:20.423Z,2025-03-01T14:38:20Z,,,,,5547770153,59,"13, 2, 3, 17, 28, 20, 30, 8, 15, 29, 10, 1, 7, 16, 32, 14",5547770157,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5547770159,194,ezbixgm2km8iapnsl57bn4wkp,5547770149,30,"b2gkyjq8emj9pywryc3rycogl, 6g671k5lvgoo2bgub2516q1w4, eyvv6b94feknnp1uew6n0ytat, egnjbmbxkceiygmp2jty4b47o, 8xe0fufxfgf5cuwgysz3r2j85, 6dki65mdd3letfjjj51i0w3c9, e3n8xatusmgu7ttqpfdjanp3p, ezbixgm2km8iapnsl57bn4wkp, x3ad9hfxts6jpfugy3kvq9d5, 8viazilbghyogmhd7w3lg2six, kqj7nh6pqmqbt0abyyu0fcpg, 9y3vs6l0mjj38z0kw062jlh3p, 6otr0cifkk9jbmxc2ew2spka, dja68kdmhtsm9x5zqzgtpqas4, 52xeb867n93p1wftf42wxu1w4, erb2xg622lfmo3jp5lgwcsrh0",5547770155,130,4,5547770151,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134767,733,18,2,74,2,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-01T14:38:30.073Z,2025-03-01T14:38:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547771195,59,3,5547771191,42,,5547771253,55,734,5547771193,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134773,734,19,2,74,2,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-01T14:38:30.074Z,2025-03-01T14:38:31Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5547771215,44,Defender,5547771213,293,1,5547771203,42,,5547771207,145,4,5547771217,55,733,5547771209,59,5,5547771211,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134893,735,18,2,74,20,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-01T14:38:48.068Z,2025-03-01T14:39:29Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547771791,44,Midfielder,5547771789,42,,5547771793,59,7,5547771923,55,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782134903,736,19,2,74,20,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-01T14:38:48.069Z,2025-03-01T14:39:29Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5547771821,42,,5547771831,293,2,5547771827,59,11,5547771829,292,6,5547771835,55,735,5547771825,145,2,5547771833,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135527,669,1,2,74,38,ajtb177oqwawkdwbqhldmq6mx,1,50.2,54.6,2025-03-01T14:39:06.385Z,2025-03-01T14:39:08Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547775341,140,60.8,5547775343,141,81.5,5547775347,213,1.02,5547775337,152,,5547775339,56,Left,5547775335,5,,5547775345,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135629,670,1,2,74,40,ajtb177oqwawkdwbqhldmq6mx,1,61.4,81.2,2025-03-01T14:39:08.105Z,2025-03-01T14:39:13Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547775919,212,22.8,5547775917,141,64.0,5547775913,56,Back,5547775915,140,42.8,5547775921,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135751,671,1,2,74,45,ajtb177oqwawkdwbqhldmq6mx,0,58.6,78.4,2025-03-01T14:39:13.217Z,2025-03-01T15:03:39Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547776561,141,78.7,5547776559,140,67.9,5547776563,212,9.8,5547776557,56,Center,5547776565,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135709,739,1,2,74,48,b8oqgvx1ijeyn6y1cn6929ix4,0,44.4,18.2,2025-03-01T14:39:16.178Z,2025-03-01T15:03:53Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5547938605,236,,5547776341,213,1.57,5547776331,56,Back,5547938607,233,672,5547776335,140,44.4,5547776339,212,4.8,5547938611,286,,5547776337,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135755,672,74,2,74,48,ajtb177oqwawkdwbqhldmq6mx,1,59.3,67.5,2025-03-01T14:39:16.179Z,2025-03-01T15:41:57Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5547938539,285,,5547938537,56,Center,5547938711,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135769,673,1,2,74,52,ajtb177oqwawkdwbqhldmq6mx,1,59.7,69.9,2025-03-01T14:39:19.611Z,2025-03-01T15:04:07Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5547941365,212,10.3,5547941371,213,5.51,5547941309,56,Center,5547941327,140,66.7,5547941347,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135783,674,1,2,74,52,ajtb177oqwawkdwbqhldmq6mx,1,77.1,66.0,2025-03-01T14:39:19.814Z,2025-03-01T15:04:34Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547946731,140,77.1,5547946745,212,12.1,5547946727,56,Left,5547946753,213,1.57,5547946737,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135833,676,1,2,74,54,ajtb177oqwawkdwbqhldmq6mx,0,75.9,79.9,2025-03-01T14:39:22.073Z,2025-03-01T14:39:23Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5547776945,213,0.26,5547776943,212,17.5,5547776941,141,86.6,5547776939,140,92.0,5547776937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135863,740,8,2,74,56,b8oqgvx1ijeyn6y1cn6929ix4,1,13.4,14.0,2025-03-01T14:39:24.331Z,2025-03-01T14:39:24Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5547777059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135897,677,5,2,74,57,ajtb177oqwawkdwbqhldmq6mx,1,86.4,101.2,2025-03-01T14:39:24.635Z,2025-03-01T15:41:41Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5547777257,347,,5547777505,233,741,5547777255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135943,741,5,2,74,57,b8oqgvx1ijeyn6y1cn6929ix4,0,13.6,-1.2,2025-03-01T14:39:24.635Z,2025-03-01T15:41:41Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5547777469,56,Back,5547777473,347,,5547777589,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782135991,678,1,2,75,0,ajtb177oqwawkdwbqhldmq6mx,1,84.1,100.0,2025-03-01T14:39:28.178Z,2025-03-01T14:39:30Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5547777743,140,74.0,5547777747,212,12.0,5547777749,213,3.63,5547777739,107,,5547777745,141,92.6,5547777741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136079,679,1,2,75,3,ajtb177oqwawkdwbqhldmq6mx,1,74.0,92.6,2025-03-01T14:39:30.681Z,2025-03-01T14:39:34Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547778251,141,94.8,5547778255,213,0.11,5547778249,140,86.6,5547778247,56,Left,5547778253,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136089,680,1,2,75,7,ajtb177oqwawkdwbqhldmq6mx,0,85.1,97.1,2025-03-01T14:39:34.672Z,2025-03-01T14:39:35Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547778319,212,3.7,5547778315,140,85.8,5547778311,155,,5547778321,213,4.91,5547778369,233,742,5547778309,2,,5547778317,141,91.7,5547778313,56,Left,5547778373,286,5547778367,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136091,742,12,2,75,7,b8oqgvx1ijeyn6y1cn6929ix4,1,13.4,8.8,2025-03-01T14:39:34.772Z,2025-03-01T14:39:36Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5547778325,185,,5547778423,233,680,5547778327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136223,743,1,2,75,10,b8oqgvx1ijeyn6y1cn6929ix4,0,20.2,15.9,2025-03-01T14:39:37.827Z,2025-03-01T14:39:39Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5547778991,1,,5547778981,140,39.8,5547778977,157,,5547778979,56,Back,5547778987,212,20.8,5547778989,213,0.16,5547778985,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136319,681,1,2,75,12,ajtb177oqwawkdwbqhldmq6mx,1,69.9,77.2,2025-03-01T14:39:40.136Z,2025-03-01T14:39:44Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547779555,213,3.39,5547779553,212,37.7,5547779557,1,,5547779547,56,Back,5547779549,140,35.1,5547779551,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136381,682,1,2,75,16,ajtb177oqwawkdwbqhldmq6mx,1,34.8,63.7,2025-03-01T14:39:44.448Z,2025-03-01T14:39:47Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547779841,56,Back,5547779843,140,22.9,5547779849,213,3.48,5547779847,212,13.2,5547779845,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136485,683,1,2,75,19,ajtb177oqwawkdwbqhldmq6mx,1,22.9,55.5,2025-03-01T14:39:47.289Z,2025-03-01T14:39:50Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547780327,213,5.11,5547780323,141,29.1,5547780319,56,Back,5547780325,212,19.4,5547780321,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136523,684,1,2,75,23,ajtb177oqwawkdwbqhldmq6mx,1,29.1,29.1,2025-03-01T14:39:50.608Z,2025-03-01T14:39:53Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5547780511,140,45.0,5547780515,212,19.0,5547780513,141,15.9,5547780509,56,Back,5547780517,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136543,685,1,2,75,25,ajtb177oqwawkdwbqhldmq6mx,1,45.0,15.9,2025-03-01T14:39:53.248Z,2025-03-01T14:39:54Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5547780621,213,2.42,5547780613,56,Back,5547780619,212,7.3,5547780617,141,23.0,5547780615,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136579,686,1,2,75,26,ajtb177oqwawkdwbqhldmq6mx,0,39.8,23.0,2025-03-01T14:39:54.185Z,2025-03-01T14:39:55Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5547780751,141,11.3,5547780753,212,29.4,5547780747,56,Right,5547780749,140,66.8,5547780755,213,6.01,5547780745,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136617,744,61,2,75,29,b8oqgvx1ijeyn6y1cn6929ix4,0,33.5,83.9,2025-03-01T14:39:57.338Z,2025-03-01T14:39:57Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5547780917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136829,687,1,2,75,31,ajtb177oqwawkdwbqhldmq6mx,1,77.0,3.2,2025-03-01T14:39:58.919Z,2025-03-01T14:40:05Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5547782031,213,0.62,5547782025,140,94.9,5547782029,212,23.0,5547782027,141,22.8,5547782023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782136849,688,1,2,75,34,ajtb177oqwawkdwbqhldmq6mx,0,93.8,23.7,2025-03-01T14:40:02.353Z,2025-03-01T15:22:48Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5547782125,141,47.3,5547782123,140,97.3,5547782127,212,16.5,5547782129,213,1.35,5547782121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137209,747,1,2,75,51,b8oqgvx1ijeyn6y1cn6929ix4,1,8.3,46.9,2025-03-01T14:40:19.402Z,2025-03-01T14:40:21Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5547784055,140,15.9,5547784059,141,35.4,5547784063,212,11.2,5547784051,56,Back,5547784067,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137259,748,1,2,75,53,b8oqgvx1ijeyn6y1cn6929ix4,1,15.9,35.4,2025-03-01T14:40:20.906Z,2025-03-01T14:40:22Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5547784301,56,Back,5547784303,140,5.1,5547784307,212,16.7,5547784309,213,3.97,5547784305,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137379,749,1,2,75,59,b8oqgvx1ijeyn6y1cn6929ix4,1,1.3,23.3,2025-03-01T14:40:27.217Z,2025-03-01T14:41:14Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5547784891,213,5.28,5547784883,56,Back,5547784887,141,7.9,5547784889,212,12.4,5547784885,140,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137399,750,1,2,76,1,b8oqgvx1ijeyn6y1cn6929ix4,1,10.1,6.4,2025-03-01T14:40:28.633Z,2025-03-01T15:06:03Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547785007,213,6.25,5547785003,212,12.3,5547784989,56,Back,5547784997,141,5.8,5547784993,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137405,751,1,2,76,2,b8oqgvx1ijeyn6y1cn6929ix4,1,27.9,3.5,2025-03-01T14:40:29.830Z,2025-03-01T15:06:13Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5547967081,56,Back,5547967089,213,1.40,5547967087,212,13.9,5547967083,140,30.2,5547967085,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137533,754,1,2,76,8,b8oqgvx1ijeyn6y1cn6929ix4,1,28.5,32.8,2025-03-01T14:40:35.706Z,2025-03-01T14:40:36Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547785645,56,Back,5547785649,141,74.8,5547785647,140,39.7,5547785643,155,,5547785653,213,1.18,5547785651,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137639,755,1,2,76,9,b8oqgvx1ijeyn6y1cn6929ix4,1,39.7,74.8,2025-03-01T14:40:36.529Z,2025-03-01T14:40:40Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547786133,213,2.70,5547786123,56,Back,5547786129,141,80.2,5547786127,140,32.3,5547786131,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137667,756,1,2,76,13,b8oqgvx1ijeyn6y1cn6929ix4,1,32.3,80.2,2025-03-01T14:40:40.497Z,2025-03-01T14:40:41Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547786249,213,4.51,5547786247,212,18.9,5547786243,140,28.6,5547786245,141,53.0,5547786241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137707,757,1,2,76,14,b8oqgvx1ijeyn6y1cn6929ix4,1,28.6,53.0,2025-03-01T14:40:41.634Z,2025-03-01T14:40:43Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5547786469,140,37.7,5547786479,213,0.42,5547786471,141,59.3,5547786465,56,Back,5547786475,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137733,758,1,2,76,15,b8oqgvx1ijeyn6y1cn6929ix4,1,37.7,59.3,2025-03-01T14:40:43.313Z,2025-03-01T14:40:44Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5547786571,140,28.0,5547786569,56,Back,5547786575,212,10.2,5547786573,141,57.9,5547786577,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137793,759,1,2,76,16,b8oqgvx1ijeyn6y1cn6929ix4,1,28.0,57.9,2025-03-01T14:40:44.050Z,2025-03-01T14:40:48Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5547786945,213,1.17,5547786943,212,17.9,5547786937,56,Back,5547786939,140,34.7,5547786941,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137861,760,1,2,76,20,b8oqgvx1ijeyn6y1cn6929ix4,1,36.0,86.0,2025-03-01T14:40:47.833Z,2025-03-01T14:40:50Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547787245,212,9.0,5547787235,140,40.2,5547787253,213,5.22,5547787231,56,Back,5547787239,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782137945,761,1,2,76,22,b8oqgvx1ijeyn6y1cn6929ix4,1,41.2,69.7,2025-03-01T14:40:50.170Z,2025-03-01T14:40:54Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5547787759,56,Back,5547787761,140,47.3,5547787765,212,25.1,5547787763,141,34.0,5547787767,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782138035,762,1,2,76,27,b8oqgvx1ijeyn6y1cn6929ix4,1,66.7,30.9,2025-03-01T14:40:54.714Z,2025-03-01T14:40:59Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5547788199,140,92.9,5547788205,213,6.14,5547788201,141,24.9,5547788195,56,Center,5547788203,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782138043,763,1,2,76,31,b8oqgvx1ijeyn6y1cn6929ix4,0,98.1,21.0,2025-03-01T14:40:59.241Z,2025-03-01T14:41:00Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5547788251,141,54.0,5547788255,213,1.92,5547788245,155,,5547788247,56,Center,5547788249,140,90.4,5547788253,212,23.9,5547788243,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782138125,690,12,2,76,32,ajtb177oqwawkdwbqhldmq6mx,1,10.7,42.2,2025-03-01T14:41:00.120Z,2025-03-01T15:22:06Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5547788635,140,0.0,5547788743,167,,5547788633,56,Back,5547788641,213,2.10,5547788639,212,24.5,5547788637,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782138133,691,6,2,76,35,ajtb177oqwawkdwbqhldmq6mx,0,2.9,63.0,2025-03-01T14:41:02.609Z,2025-03-01T15:13:09Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5547788863,233,764,5547788791,73,,5547788789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782138095,764,6,2,76,35,b8oqgvx1ijeyn6y1cn6929ix4,1,97.1,37.0,2025-03-01T14:41:02.609Z,2025-03-01T15:13:09Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5547788601,56,Center,5547788605,75,,5547788837,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782138975,765,1,2,77,9,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,0.5,2025-03-01T14:41:37.147Z,2025-03-01T15:45:18Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,1.0,,5547793033,141,51.2,5547793037,213,1.82,5547793027,224,,5547793025,155,,5548403799,210,13,5547793039,1,,5547793019,2,,5547793035,212,35.5,5547793029,56,5547793031,140,91.3,5548403803,154,,5547793021,6,,,,,,,,,,,,,,Center,,,,,,
