id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2792583195,681,15,2,81,10,f1h34qp5zbfl489q8vnkhiq9s,1,78.0,64.6,2025-03-29T13:39:31.520Z,2025-03-29T14:39:59Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5605062741,18,,5605063189,233,783,5605063157,215,,5605063161,147,53.1,5605063153,102,52.8,5605063141,76,,5605063159,146,98.8,5605393385,23,,5605062743,56,Center,5605063155,103,1.9,5605063147,55,5605062849,20,,680,5605063143,29,,,,,,,,,,,,,
2792583219,783,10,2,81,10,8gxd9ry2580pu1b1dd5ny9ymy,1,2.5,45.1,2025-03-29T13:39:31.620Z,2025-03-29T13:39:38Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5605062873,182,,5605063033,180,,5605063215,233,681,5605063029,177,,5605062875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792583665,785,1,2,81,36,8gxd9ry2580pu1b1dd5ny9ymy,1,4.1,50.3,2025-03-29T13:39:57.202Z,2025-03-29T13:40:06Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5605065221,140,23.0,5605065701,189,,5605065245,287,,5605065219,56,Back,5605065223,141,86.7,5605065225,212,31.7,5605065217,123,,5605065227,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792583685,786,61,2,81,40,8gxd9ry2580pu1b1dd5ny9ymy,0,23.6,87.8,2025-03-29T13:40:01.074Z,2025-03-29T13:40:04Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5605065325,56,Back,5605065597,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584027,684,5,2,81,41,f1h34qp5zbfl489q8vnkhiq9s,1,73.0,-1.6,2025-03-29T13:40:02.363Z,2025-03-29T14:08:07Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605067013,347,,5605067011,56,Right,5605202743,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792583709,787,5,2,81,41,8gxd9ry2580pu1b1dd5ny9ymy,0,27.0,101.6,2025-03-29T13:40:02.363Z,2025-03-29T14:08:07Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5605065433,56,Back,5605202773,233,684,5605065435,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792583775,682,43,2,81,45,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-29T13:40:05.857Z,2025-03-29T13:40:35Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5605068953,144,8,5605065747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792583903,683,1,2,81,49,f1h34qp5zbfl489q8vnkhiq9s,0,66.9,0.0,2025-03-29T13:40:09.855Z,2025-03-29T13:40:20Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605066381,56,Center,5605066389,213,1.06,5605066383,140,77.5,5605067407,107,,5605067417,1,,5605066385,141,28.6,5605066387,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792583989,788,12,2,81,53,8gxd9ry2580pu1b1dd5ny9ymy,1,16.2,74.6,2025-03-29T13:40:13.914Z,2025-03-29T13:40:16Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605066809,140,15.9,5605066815,213,1.59,5605066977,15,,5605066865,167,,5605066813,212,18.2,5605066807,56,Back,5605066811,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584093,685,5,2,81,53,f1h34qp5zbfl489q8vnkhiq9s,1,81.8,-1.4,2025-03-29T13:40:14.731Z,2025-03-29T14:07:55Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605067371,56,Right,5605067373,347,,5605067449,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792583997,789,5,2,81,53,8gxd9ry2580pu1b1dd5ny9ymy,0,18.2,101.4,2025-03-29T13:40:14.731Z,2025-03-29T14:07:55Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605066853,56,Back,5605067481,233,685,5605066855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584245,686,1,2,82,5,f1h34qp5zbfl489q8vnkhiq9s,1,74.0,0.0,2025-03-29T13:40:25.815Z,2025-03-29T13:40:33Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605068105,213,0.50,5605068097,56,Right,5605068095,107,,5605068101,141,11.2,5605068099,140,88.9,5605068103,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584311,687,61,2,82,9,f1h34qp5zbfl489q8vnkhiq9s,0,88.9,11.2,2025-03-29T13:40:30.655Z,2025-03-29T13:42:38Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5605068389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584335,688,5,2,82,10,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,13.5,2025-03-29T13:40:30.763Z,2025-03-29T14:07:56Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5605068505,56,Right,5605070355,233,790,5605068509,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584663,790,5,2,82,10,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.2,86.5,2025-03-29T13:40:30.763Z,2025-03-29T14:07:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5605070229,346,,5605070227,56,Back,5605070303,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584763,791,1,2,82,27,8gxd9ry2580pu1b1dd5ny9ymy,1,4.4,56.0,2025-03-29T13:40:48.251Z,2025-03-29T13:40:54Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5605070855,213,0.43,5605070847,56,Left,5605070845,124,,5605070857,1,,5605070861,74,,5605070851,141,95.1,5605070853,212,64.2,5605070849,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584765,792,61,2,82,33,8gxd9ry2580pu1b1dd5ny9ymy,0,60.1,95.1,2025-03-29T13:40:54.714Z,2025-03-29T13:40:55Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5605070869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584797,689,5,2,82,34,f1h34qp5zbfl489q8vnkhiq9s,1,35.8,-0.6,2025-03-29T13:40:55.166Z,2025-03-29T14:07:56Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5605071061,233,793,5605071015,56,Back,5605071017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584793,793,5,2,82,34,8gxd9ry2580pu1b1dd5ny9ymy,0,64.2,100.6,2025-03-29T13:40:55.166Z,2025-03-29T14:07:56Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5605070989,56,Left,5605070991,347,,5605071083,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584857,690,1,2,82,35,f1h34qp5zbfl489q8vnkhiq9s,1,30.3,0.0,2025-03-29T13:40:56.518Z,2025-03-29T13:40:58Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605071335,56,Back,5605071343,141,18.1,5605071347,213,1.27,5605071331,107,,5605071339,140,34.0,5605071345,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584871,691,1,2,82,37,f1h34qp5zbfl489q8vnkhiq9s,1,34.0,18.1,2025-03-29T13:40:58.663Z,2025-03-29T13:40:59Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5605071395,213,4.31,5605071391,141,9.0,5605071387,56,Back,5605071389,140,31.5,5605071393,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584931,692,1,2,82,38,f1h34qp5zbfl489q8vnkhiq9s,1,31.5,9.0,2025-03-29T13:40:59.127Z,2025-03-29T13:41:02Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605071675,56,Back,5605071687,213,2.96,5605071677,140,15.5,5605071679,141,13.6,5605071683,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792584997,693,1,2,82,41,f1h34qp5zbfl489q8vnkhiq9s,1,20.8,10.5,2025-03-29T13:41:02.007Z,2025-03-29T13:41:05Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5605071989,141,45.9,5605071993,213,1.46,5605071985,56,Back,5605071987,140,23.3,5605071991,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585047,694,1,2,82,44,f1h34qp5zbfl489q8vnkhiq9s,1,25.4,49.2,2025-03-29T13:41:05.239Z,2025-03-29T13:41:08Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5605072237,212,11.7,5605072235,141,44.8,5605072233,140,36.2,5605072231,56,Back,5605072239,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585065,695,1,2,82,47,f1h34qp5zbfl489q8vnkhiq9s,1,36.2,44.8,2025-03-29T13:41:07.831Z,2025-03-29T13:41:08Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5605072307,213,3.91,5605072305,212,5.4,5605072303,141,39.3,5605072301,140,32.5,5605072299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585093,696,1,2,82,47,f1h34qp5zbfl489q8vnkhiq9s,1,32.5,39.3,2025-03-29T13:41:08.718Z,2025-03-29T13:41:10Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5605072451,212,22.3,5605072447,140,11.5,5605072449,141,43.8,5605072453,213,3.00,5605072445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585109,697,1,2,82,49,f1h34qp5zbfl489q8vnkhiq9s,0,11.5,43.8,2025-03-29T13:41:09.807Z,2025-03-29T13:41:11Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5605072555,141,36.6,5605072561,213,6.17,5605072557,212,43.3,5605072551,56,Center,5605072549,157,,5605072553,140,52.5,5605072565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585175,794,61,2,82,53,8gxd9ry2580pu1b1dd5ny9ymy,0,52.6,47.3,2025-03-29T13:41:14.131Z,2025-03-29T13:41:14Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605072937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585191,795,4,2,82,54,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,53.6,2025-03-29T13:41:14.862Z,2025-03-29T14:10:27Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605073177,233,698,5605073085,152,,5605073087,265,,5605073089,286,,5605073079,13,,5605073083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585183,698,4,2,82,54,f1h34qp5zbfl489q8vnkhiq9s,0,41.0,46.4,2025-03-29T13:41:14.863Z,2025-03-29T14:10:28Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5605073143,285,,5605073135,13,,5605073211,233,795,5605073137,56,Back,5605073141,265,,5605073139,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585885,796,1,2,83,24,8gxd9ry2580pu1b1dd5ny9ymy,0,55.9,47.2,2025-03-29T13:41:44.780Z,2025-03-29T13:41:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5605076765,213,0.46,5605076753,155,,5605076759,140,83.1,5605076751,5,,5605076757,56,Center,5605076761,141,67.8,5605076755,152,,5605076763,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792585913,699,12,2,83,27,f1h34qp5zbfl489q8vnkhiq9s,1,13.2,29.1,2025-03-29T13:41:48.159Z,2025-03-29T13:41:50Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605076889,141,38.8,5605076911,15,,5605076893,213,0.43,5605076885,56,Back,5605076891,212,15.8,5605076887,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586091,701,1,2,83,30,f1h34qp5zbfl489q8vnkhiq9s,0,26.5,35.7,2025-03-29T13:41:50.974Z,2025-03-29T14:11:44Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5605077915,1,,5605077903,157,,5605077909,141,82.5,5605077911,212,51.1,5605077907,140,64.6,5605077905,56,Left,5605077913,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586195,798,1,2,83,39,8gxd9ry2580pu1b1dd5ny9ymy,1,33.0,13.7,2025-03-29T13:42:00.563Z,2025-03-29T13:42:02Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605078487,140,53.6,5605078491,212,23.4,5605078493,213,0.39,5605078489,141,26.8,5605078485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586247,799,1,2,83,41,8gxd9ry2580pu1b1dd5ny9ymy,1,54.9,27.2,2025-03-29T13:42:02.571Z,2025-03-29T13:42:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5605078841,213,0.07,5605078837,141,28.1,5605078833,56,Center,5605078839,212,9.3,5605078835,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586307,800,1,2,83,44,8gxd9ry2580pu1b1dd5ny9ymy,1,62.2,27.8,2025-03-29T13:42:05.594Z,2025-03-29T13:42:08Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5605079149,56,Right,5605079161,213,5.70,5605079155,141,11.6,5605079159,212,19.9,5605079151,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586319,801,1,2,83,47,8gxd9ry2580pu1b1dd5ny9ymy,0,78.7,11.3,2025-03-29T13:42:08.379Z,2025-03-29T13:42:09Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5605079267,212,21.0,5605079253,2,,5605079265,141,37.7,5605079255,155,,5605079269,213,1.03,5605079261,140,89.0,5605079257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586447,702,12,2,83,50,f1h34qp5zbfl489q8vnkhiq9s,1,11.1,68.7,2025-03-29T13:42:11.294Z,2025-03-29T13:42:14Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5605079875,56,Back,5605079881,212,13.9,5605079879,141,72.9,5605079883,213,0.21,5605079877,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586423,802,61,2,83,52,8gxd9ry2580pu1b1dd5ny9ymy,1,79.6,39.2,2025-03-29T13:42:13.483Z,2025-03-29T13:42:13Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,1.0,,5605079783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586463,803,13,2,83,54,8gxd9ry2580pu1b1dd5ny9ymy,1,81.4,46.4,2025-03-29T13:42:14.739Z,2025-03-29T17:58:41Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5605079965,22,,5605080945,230,98.5,5605080933,29,,5607042065,215,,5605080937,55,802,5605080941,102,41.5,5605080947,231,49.5,5605080931,87,,5605080935,154,,5605079969,18,,5605080943,103,5605080377,72,,59.7,5605079973,56,,,,,,,,Center,,,,,
2792586857,703,5,2,83,54,f1h34qp5zbfl489q8vnkhiq9s,1,-0.6,57.2,2025-03-29T13:42:14.775Z,2025-03-29T14:07:57Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5605082125,346,,5605082167,233,804,5605082123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586525,804,5,2,83,54,8gxd9ry2580pu1b1dd5ny9ymy,0,100.6,42.8,2025-03-29T13:42:14.775Z,2025-03-29T14:07:57Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5605080327,56,Center,5605082193,233,703,5605080329,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586967,704,1,2,84,19,f1h34qp5zbfl489q8vnkhiq9s,1,3.7,43.8,2025-03-29T13:42:40.489Z,2025-03-29T13:42:44Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5605082703,124,,5605082715,1,,5605082709,141,24.9,5605082711,212,59.5,5605082719,74,,5605082707,140,59.0,5605082713,213,6.07,5605082705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792586973,705,61,2,84,23,f1h34qp5zbfl489q8vnkhiq9s,0,59.0,24.9,2025-03-29T13:42:44.351Z,2025-03-29T13:42:44Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5605082743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792587039,805,1,2,84,25,8gxd9ry2580pu1b1dd5ny9ymy,0,26.0,72.6,2025-03-29T13:42:45.885Z,2025-03-29T13:42:48Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5605083051,56,Center,5605083059,213,6.11,5605083053,140,64.0,5605083049,157,,5605083055,141,62.3,5605083057,212,40.5,5605083061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792587121,706,1,2,84,28,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,56.8,2025-03-29T13:42:49.350Z,2025-03-29T13:42:52Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5605083547,140,11.4,5605083545,56,Back,5605083557,213,3.10,5605083551,212,22.5,5605083549,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792587293,707,1,2,84,31,f1h34qp5zbfl489q8vnkhiq9s,1,12.1,56.8,2025-03-29T13:42:52.358Z,2025-03-29T13:43:00Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5605084383,141,25.5,5605084381,140,58.3,5605084389,1,,5605084379,56,Center,5605084387,213,5.87,5605084377,157,,5605084385,212,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792587321,806,4,2,84,39,8gxd9ry2580pu1b1dd5ny9ymy,1,42.0,74.8,2025-03-29T13:43:00.020Z,2025-03-29T13:43:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5605084673,295,,5605084671,13,,5605084679,286,,5605084713,233,708,5605084677,152,,5605084675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792587299,708,4,2,84,39,f1h34qp5zbfl489q8vnkhiq9s,0,58.0,25.2,2025-03-29T13:43:00.021Z,2025-03-29T13:43:05Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5605084573,56,Center,5605084571,295,,5605084569,13,,5605084805,233,806,5605084577,285,,5605084575,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792587625,709,17,2,84,55,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-29T13:43:15.839Z,2025-03-29T15:08:33Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5605086135,31,,5605567781,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792587875,807,1,2,85,2,8gxd9ry2580pu1b1dd5ny9ymy,0,42.2,72.8,2025-03-29T13:43:23.637Z,2025-03-29T13:43:30Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5605087287,213,5.39,5605087391,189,,5605087277,152,,5605087275,157,,5605087285,212,41.6,5605087283,141,25.1,5605087273,5,,5605087281,140,67.0,5605087289,1,,5605087279,56,Center,,,,,,,,,,,,,,,,,,,,,
2792587897,710,1,2,85,8,f1h34qp5zbfl489q8vnkhiq9s,1,32.6,65.8,2025-03-29T13:43:29.262Z,2025-03-29T13:43:30Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5605087413,213,0.13,5605087405,56,Center,5605087407,140,60.7,5605087411,212,29.7,5605087409,141,71.4,5605087443,189,,5605087403,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588009,712,61,2,85,14,f1h34qp5zbfl489q8vnkhiq9s,0,73.1,90.6,2025-03-29T13:43:35.446Z,2025-03-29T13:43:35Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5605088023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588041,808,1,2,85,16,8gxd9ry2580pu1b1dd5ny9ymy,0,4.3,5.6,2025-03-29T13:43:36.828Z,2025-03-29T13:43:37Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5605088167,157,,5605088177,213,5.90,5605088175,212,13.0,5605088173,141,0.0,5605088169,56,Back,5605088179,1,,5605088171,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588281,713,5,2,85,16,f1h34qp5zbfl489q8vnkhiq9s,1,80.9,101.4,2025-03-29T13:43:37.607Z,2025-03-29T14:07:58Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5605089477,56,Left,5605089521,233,809,5605089479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588047,809,5,2,85,16,8gxd9ry2580pu1b1dd5ny9ymy,0,19.1,-1.4,2025-03-29T13:43:37.607Z,2025-03-29T14:07:58Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5605089545,233,713,5605088193,56,Back,5605088195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588309,714,1,2,85,30,f1h34qp5zbfl489q8vnkhiq9s,0,75.3,100.0,2025-03-29T13:43:51.470Z,2025-03-29T13:43:53Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5605089597,1,,5605089589,140,86.6,5605089593,212,23.7,5605089585,107,,5605089591,141,70.9,5605089587,56,Center,5605089595,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588387,810,12,2,85,34,8gxd9ry2580pu1b1dd5ny9ymy,1,10.0,26.0,2025-03-29T13:43:55.692Z,2025-03-29T13:43:58Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605089963,213,4.84,5605089955,56,Back,5605089983,233,715,5605089957,140,10.4,5605089961,212,3.4,5605089981,397,,5605089959,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588369,715,74,2,85,34,f1h34qp5zbfl489q8vnkhiq9s,1,82.9,77.5,2025-03-29T13:43:55.693Z,2025-03-29T13:43:58Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5605089839,56,Center,5605089843,285,,5605089887,397,,5605090009,233,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588391,716,5,2,85,36,f1h34qp5zbfl489q8vnkhiq9s,0,84.8,101.8,2025-03-29T13:43:57.565Z,2025-03-29T14:07:59Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5605089973,347,,5605090363,233,811,5605089971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588425,811,5,2,85,36,8gxd9ry2580pu1b1dd5ny9ymy,1,15.2,-1.8,2025-03-29T13:43:57.565Z,2025-03-29T14:07:58Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605090265,347,,5605090341,233,716,5605090263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588469,812,1,2,85,40,8gxd9ry2580pu1b1dd5ny9ymy,1,12.3,0.0,2025-03-29T13:44:00.789Z,2025-03-29T13:44:04Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5605090591,107,,5605090603,141,10.7,5605090601,140,30.6,5605090607,213,0.42,5605090605,212,21.0,5605090597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588477,813,61,2,85,43,8gxd9ry2580pu1b1dd5ny9ymy,0,30.6,10.7,2025-03-29T13:44:04.205Z,2025-03-29T13:44:04Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5605090647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588481,717,1,2,85,43,f1h34qp5zbfl489q8vnkhiq9s,0,63.1,82.6,2025-03-29T13:44:04.417Z,2025-03-29T13:44:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5605090697,213,5.37,5605090689,56,Center,5605090693,141,71.8,5605090695,212,9.3,5605090691,140,68.5,5605090687,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588505,814,12,2,85,45,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,18.7,2025-03-29T13:44:05.956Z,2025-03-29T13:44:06Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605090893,15,,5605090849,140,34.0,5605090853,212,11.5,5605090855,213,6.24,5605090851,141,17.9,5605090847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588581,815,1,2,85,48,8gxd9ry2580pu1b1dd5ny9ymy,1,37.4,19.3,2025-03-29T13:44:09.236Z,2025-03-29T13:44:10Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5605091199,141,26.5,5605091203,213,2.76,5605091195,56,Back,5605091197,140,25.7,5605091201,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588599,816,1,2,85,50,8gxd9ry2580pu1b1dd5ny9ymy,0,25.7,26.5,2025-03-29T13:44:10.756Z,2025-03-29T13:44:12Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5605091351,212,28.2,5605091343,157,,5605091353,213,0.62,5605091349,141,50.6,5605091347,140,47.5,5605091355,1,,5605091345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792588657,718,1,2,85,51,f1h34qp5zbfl489q8vnkhiq9s,1,53.5,44.5,2025-03-29T13:44:12.213Z,2025-03-29T13:44:15Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5605091667,212,19.7,5605091659,3,,5605091665,141,54.9,5605091663,140,71.0,5605091661,56,Center,5605091669,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
