id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2801951309,699,44,2,77,13,7gkglopz9cjsysn2u6sbhuvc5,1,35.6,58.3,2025-04-16T18:05:54.061Z,2025-04-16T19:17:11Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656560295,56,Back,5656560369,233,589,5656560297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951317,589,44,2,77,13,b2vft81kyjurzbmekvgrqwr64,0,64.4,41.7,2025-04-16T18:05:54.062Z,2025-04-16T19:17:11Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5656560323,286,,5656560321,56,Center,5656560373,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951325,700,1,2,77,14,7gkglopz9cjsysn2u6sbhuvc5,1,38.0,50.6,2025-04-16T18:05:54.422Z,2025-04-16T18:05:56Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656560361,213,2.02,5656560355,140,31.2,5656560353,56,Back,5656560357,141,72.4,5656560359,212,16.5,5656560351,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951343,702,1,2,77,16,7gkglopz9cjsysn2u6sbhuvc5,1,31.2,72.4,2025-04-16T18:05:56.829Z,2025-04-16T18:06:02Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656560445,141,79.7,5656560443,140,35.8,5656560447,212,6.9,5656560441,56,Back,5656560449,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951369,703,1,2,77,21,7gkglopz9cjsysn2u6sbhuvc5,1,42.2,82.4,2025-04-16T18:06:02.181Z,2025-04-16T18:06:08Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656560535,141,71.5,5656560537,212,16.8,5656560533,140,27.8,5656560531,56,Back,5656560539,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951397,704,1,2,77,27,7gkglopz9cjsysn2u6sbhuvc5,1,29.7,70.6,2025-04-16T18:06:08.285Z,2025-04-16T18:06:14Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656560657,140,45.7,5656560661,212,18.0,5656560659,141,80.0,5656560663,213,0.36,5656560655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951409,705,1,2,77,34,7gkglopz9cjsysn2u6sbhuvc5,0,61.2,82.7,2025-04-16T18:06:14.503Z,2025-04-16T18:06:17Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656560697,212,31.2,5656560693,140,83.3,5656560699,213,5.55,5656560691,56,Center,5656560689,155,,5656560695,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951417,590,44,2,77,36,b2vft81kyjurzbmekvgrqwr64,1,16.2,48.0,2025-04-16T18:06:16.476Z,2025-04-16T19:23:33Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5656560731,285,,5656560771,233,706,5656560729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951413,706,44,2,77,36,7gkglopz9cjsysn2u6sbhuvc5,0,83.8,52.0,2025-04-16T18:06:16.477Z,2025-04-16T19:17:12Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5656560713,56,Center,5656560789,233,590,5656560715,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951421,591,12,2,77,36,b2vft81kyjurzbmekvgrqwr64,1,15.5,48.2,2025-04-16T18:06:16.977Z,2025-04-16T18:06:19Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5656560745,213,1.35,5656560753,15,,5656560739,140,16.2,5656560741,141,53.1,5656560737,56,Back,5656560743,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951447,592,12,2,77,38,b2vft81kyjurzbmekvgrqwr64,1,16.2,53.1,2025-04-16T18:06:19.394Z,2025-04-16T18:06:25Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656560871,140,25.5,5656560877,213,5.52,5656560873,141,39.5,5656560869,56,Back,5656560875,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951453,708,1,2,77,44,7gkglopz9cjsysn2u6sbhuvc5,1,75.9,80.2,2025-04-16T18:06:24.989Z,2025-04-16T18:06:27Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656560903,140,63.8,5656560907,212,13.1,5656560901,56,Left,5656560909,213,2.89,5656560905,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951459,709,1,2,77,47,7gkglopz9cjsysn2u6sbhuvc5,1,62.5,80.0,2025-04-16T18:06:27.748Z,2025-04-16T18:06:29Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656560935,212,20.3,5656560929,56,Center,5656560931,140,55.6,5656560933,141,52.1,5656560937,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951477,710,1,2,77,49,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,52.1,2025-04-16T18:06:29.677Z,2025-04-16T18:06:35Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656560995,213,5.08,5656560987,56,Right,5656560989,140,65.4,5656560991,141,12.9,5656560993,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951487,711,1,2,77,54,7gkglopz9cjsysn2u6sbhuvc5,1,67.5,10.4,2025-04-16T18:06:34.869Z,2025-04-16T18:06:37Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656561071,213,1.56,5656561065,140,67.6,5656561067,141,25.6,5656561063,56,Center,5656561069,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951499,712,1,2,77,56,7gkglopz9cjsysn2u6sbhuvc5,1,65.5,18.2,2025-04-16T18:06:37.340Z,2025-04-16T18:06:41Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5656561113,141,24.4,5656561117,213,0.34,5656561111,140,76.9,5656561115,212,12.7,5656561109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951513,713,1,2,78,0,7gkglopz9cjsysn2u6sbhuvc5,1,76.7,25.6,2025-04-16T18:06:41.388Z,2025-04-16T18:32:04Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656561177,140,81.3,5656561181,212,6.5,5656561179,141,31.9,5656561183,213,0.73,5656561175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951519,714,1,2,78,4,7gkglopz9cjsysn2u6sbhuvc5,1,81.8,23.9,2025-04-16T18:06:44.893Z,2025-04-16T18:06:47Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5656561215,213,5.09,5656561209,140,86.0,5656561213,212,11.9,5656561211,141,7.7,5656561207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951525,715,1,2,78,6,7gkglopz9cjsysn2u6sbhuvc5,1,86.1,7.6,2025-04-16T18:06:46.940Z,2025-04-16T18:06:49Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656561245,213,2.46,5656561237,56,Right,5656561239,140,81.5,5656561243,212,6.2,5656561241,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951531,716,1,2,78,8,7gkglopz9cjsysn2u6sbhuvc5,1,78.8,10.4,2025-04-16T18:06:49.212Z,2025-04-16T18:06:50Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5656561269,141,18.0,5656561267,140,78.8,5656561265,56,Right,5656561271,212,5.2,5656561273,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951539,717,1,2,78,10,7gkglopz9cjsysn2u6sbhuvc5,1,78.8,18.0,2025-04-16T18:06:50.469Z,2025-04-16T18:06:53Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5656561305,141,29.8,5656561309,213,0.75,5656561301,56,Center,5656561303,140,87.0,5656561307,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951545,718,1,2,78,12,7gkglopz9cjsysn2u6sbhuvc5,1,87.0,29.8,2025-04-16T18:06:53.221Z,2025-04-16T18:06:56Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656561337,212,9.6,5656561333,140,89.5,5656561331,56,Right,5656561339,213,4.99,5656561335,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951551,719,1,2,78,15,7gkglopz9cjsysn2u6sbhuvc5,1,86.9,21.5,2025-04-16T18:06:56.093Z,2025-04-16T18:06:58Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5656561359,141,12.8,5656561363,213,5.29,5656561361,212,7.1,5656561357,140,90.6,5656561355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951555,720,1,2,78,17,7gkglopz9cjsysn2u6sbhuvc5,0,92.9,9.9,2025-04-16T18:06:58.117Z,2025-04-17T18:27:11Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656561385,56,Center,5658102111,20,,5656561381,2,,5656561389,141,39.7,5656561387,140,94.3,5656561393,213,1.50,5656561391,212,20.3,5658102109,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951577,593,12,2,78,18,b2vft81kyjurzbmekvgrqwr64,1,13.0,58.2,2025-04-16T18:06:58.816Z,2025-04-16T18:07:04Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656561485,212,23.7,5656561481,140,33.3,5656561483,141,73.3,5656561487,213,0.45,5656561479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951583,721,1,2,78,21,7gkglopz9cjsysn2u6sbhuvc5,1,71.6,38.9,2025-04-16T18:07:02.301Z,2025-04-16T18:07:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656561535,212,22.2,5656561529,56,Center,5656561531,140,76.8,5656561533,141,70.6,5656561537,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951603,722,1,2,78,25,7gkglopz9cjsysn2u6sbhuvc5,1,76.3,82.3,2025-04-16T18:07:06.004Z,2025-04-16T18:07:10Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656561585,141,74.8,5656561581,56,Center,5656561589,213,4.41,5656561587,212,5.3,5656561583,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951615,723,1,2,78,29,7gkglopz9cjsysn2u6sbhuvc5,1,75.7,68.8,2025-04-16T18:07:10.220Z,2025-04-16T18:07:13Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656561629,213,0.74,5656561621,56,Left,5656561627,212,20.4,5656561623,140,90.1,5656561625,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951621,724,1,2,78,32,7gkglopz9cjsysn2u6sbhuvc5,1,91.8,90.8,2025-04-16T18:07:12.820Z,2025-04-16T18:07:14Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5656561661,213,5.59,5656561655,140,94.9,5656561659,212,4.2,5656561657,141,86.8,5656561653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951631,725,1,2,78,34,7gkglopz9cjsysn2u6sbhuvc5,0,96.6,87.1,2025-04-16T18:07:14.709Z,2025-04-17T18:27:30Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5658102545,224,,5656561703,140,96.5,5656561707,212,30.8,5656561709,213,4.71,5656561701,56,Center,5656561705,141,41.8,5656561699,155,,5658102547,72,,5656561697,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951643,594,12,2,78,35,b2vft81kyjurzbmekvgrqwr64,1,12.7,58.5,2025-04-16T18:07:15.969Z,2025-04-16T18:07:22Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656561751,213,0.00,5656561749,212,20.3,5656561743,56,Back,5656561747,141,58.5,5656561765,15,,5656561745,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802221525,941,1,2,78,36,7gkglopz9cjsysn2u6sbhuvc5,1,62.2,41.8,2025-04-16T18:07:16.672Z,2025-04-17T18:28:40Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5658103445,56,Center,5658103451,212,10.9,5658103453,213,5.27,5658103449,141,28.2,5658103443,3,,5658103447,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951667,726,1,2,78,39,7gkglopz9cjsysn2u6sbhuvc5,1,70.6,25.5,2025-04-16T18:07:20.357Z,2025-04-16T18:07:23Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656561815,141,12.0,5656561817,212,15.1,5656561813,140,82.0,5656561811,56,Right,5656561819,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951679,727,1,2,78,42,7gkglopz9cjsysn2u6sbhuvc5,0,77.5,12.8,2025-04-16T18:07:23.085Z,2025-04-17T18:28:40Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5658103463,72,,5656561853,213,0.83,5658103461,223,,5656561851,212,9.4,5656561843,140,83.6,5656561847,141,23.0,5656561837,2,,5656561839,155,,5656561841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951685,595,61,2,78,46,b2vft81kyjurzbmekvgrqwr64,1,26.3,75.4,2025-04-16T18:07:27.229Z,2025-04-16T18:07:27Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5656561863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951693,728,1,2,78,47,7gkglopz9cjsysn2u6sbhuvc5,1,84.0,63.6,2025-04-16T18:07:28.245Z,2025-04-16T18:07:29Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5656561911,141,66.4,5656561907,56,Center,5656561913,212,4.1,5656561909,140,80.5,5656561915,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951697,729,1,2,78,48,7gkglopz9cjsysn2u6sbhuvc5,1,80.5,66.4,2025-04-16T18:07:29.349Z,2025-04-16T18:07:31Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656561933,140,74.0,5656561939,212,11.3,5656561931,56,Center,5656561935,141,53.1,5656561943,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951705,730,1,2,78,51,7gkglopz9cjsysn2u6sbhuvc5,1,74.0,53.1,2025-04-16T18:07:31.668Z,2025-04-16T18:07:32Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656561975,141,64.9,5656561977,212,8.3,5656561973,140,76.0,5656561979,213,1.31,5656561971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951717,731,1,2,78,52,7gkglopz9cjsysn2u6sbhuvc5,1,76.0,64.9,2025-04-16T18:07:32.676Z,2025-04-16T18:07:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656562015,213,0.81,5656562011,141,72.6,5656562007,56,Center,5656562009,140,80.7,5656562013,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951715,596,45,2,78,55,b2vft81kyjurzbmekvgrqwr64,0,23.0,27.6,2025-04-16T18:07:36.192Z,2025-04-16T18:07:44Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5656562005,285,,5656562003,56,Back,5656562045,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951725,732,3,2,78,55,7gkglopz9cjsysn2u6sbhuvc5,1,77.0,72.4,2025-04-16T18:07:36.192Z,2025-04-17T18:29:03Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5658103661,464,,5656562035,56,Center,5656562037,286,,5656562039,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951721,597,83,2,78,57,b2vft81kyjurzbmekvgrqwr64,0,24.0,30.0,2025-04-16T18:07:38.296Z,2025-04-16T18:07:43Z,5jyv1dctfxa6335l1mlifwavo,M. Boye,,,5656562095,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951731,733,1,2,78,58,7gkglopz9cjsysn2u6sbhuvc5,1,79.3,71.7,2025-04-16T18:07:38.453Z,2025-04-16T18:07:43Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5656562071,141,54.5,5656562073,212,12.3,5656562069,140,82.8,5656562075,213,5.02,5656562067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951735,734,1,2,79,1,7gkglopz9cjsysn2u6sbhuvc5,0,82.8,54.5,2025-04-16T18:07:41.965Z,2025-04-16T18:07:44Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656562089,212,5.5,5656562083,56,Center,5656562087,141,57.0,5656562085,140,87.8,5656562091,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951741,598,12,2,79,2,b2vft81kyjurzbmekvgrqwr64,1,14.5,40.6,2025-04-16T18:07:42.448Z,2025-04-16T19:16:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656562115,213,5.78,5656562109,140,24.0,5656562113,212,11.4,5656562111,141,32.5,5656562107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951743,599,45,2,79,4,b2vft81kyjurzbmekvgrqwr64,0,23.5,34.3,2025-04-16T18:07:44.648Z,2025-04-16T18:37:12Z,5jyv1dctfxa6335l1mlifwavo,M. Boye,,,5656562119,285,,5656562199,233,735,5656562117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951751,735,3,2,79,4,7gkglopz9cjsysn2u6sbhuvc5,1,76.5,65.7,2025-04-16T18:07:44.648Z,2025-04-17T18:29:58Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656562173,56,Center,5658104425,464,,5656562175,286,,5656562193,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951753,736,1,2,79,6,7gkglopz9cjsysn2u6sbhuvc5,1,79.2,72.1,2025-04-16T18:07:47.261Z,2025-04-16T18:07:48Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656562183,212,27.3,5656562181,141,58.8,5656562185,213,3.48,5656562179,140,54.7,5656562177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951767,737,1,2,79,7,7gkglopz9cjsysn2u6sbhuvc5,1,54.7,58.8,2025-04-16T18:07:48.268Z,2025-04-16T18:07:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656562245,141,25.2,5656562247,212,25.5,5656562243,140,65.4,5656562249,213,5.17,5656562241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951783,738,1,2,79,12,7gkglopz9cjsysn2u6sbhuvc5,1,67.6,20.7,2025-04-16T18:07:52.941Z,2025-04-16T18:07:57Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656562313,212,9.9,5656562309,140,72.4,5656562307,56,Right,5656562311,141,8.2,5656562315,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951831,739,1,2,79,17,7gkglopz9cjsysn2u6sbhuvc5,1,71.7,21.9,2025-04-16T18:07:57.637Z,2025-04-17T18:30:12Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5656562443,213,0.70,5658104729,72,,5656562441,212,32.5,5656562437,140,95.4,5656562445,1,,5658104727,223,,5656562435,56,Center,5656562433,155,,5656562439,141,52.7,5656562431,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951839,740,61,2,79,21,7gkglopz9cjsysn2u6sbhuvc5,0,90.6,58.3,2025-04-16T18:08:02.405Z,2025-04-16T19:16:43Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656562461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951905,603,43,2,79,22,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-16T18:08:02.505Z,2025-04-16T19:16:19Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5656632269,144,10,5656562721,56,Back,5656562719,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951877,600,12,2,79,23,b2vft81kyjurzbmekvgrqwr64,1,9.3,45.5,2025-04-16T18:08:03.968Z,2025-04-16T18:08:10Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5656562599,213,4.87,5656562591,56,Back,5656562597,212,0.7,5656562593,140,9.4,5656562595,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951867,741,1,2,79,24,7gkglopz9cjsysn2u6sbhuvc5,1,96.8,77.9,2025-04-16T18:08:05.132Z,2025-04-16T19:15:55Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,1.0,,5656631711,210,15,5656562555,56,Center,5656631713,154,,5656562561,212,13.9,5656562557,140,95.7,5656562563,213,4.63,5656562559,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951869,742,15,2,79,27,7gkglopz9cjsysn2u6sbhuvc5,1,92.7,58.3,2025-04-16T18:08:07.997Z,2025-04-17T18:32:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656631739,55,741,5656631733,78,,5656562571,56,Center,5656631113,22,,5656631115,17,,5656631477,82,,5656631747,328,,5656631735,29,,5656631757,230,99.4,5656631755,147,5656631737,154,5656631763,233,5656631745,103,19,5656631473,72,,,51.6,601,5656631749,100,,5656631743,102,49.3,5656631759,231,53.6,5656631753,146,98.1,,,,,
2801951879,601,10,2,79,27,b2vft81kyjurzbmekvgrqwr64,1,1.9,48.4,2025-04-16T18:08:08.097Z,2025-04-16T19:15:56Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5656562609,56,Back,5656631773,233,742,5656562607,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951881,602,6,2,79,30,b2vft81kyjurzbmekvgrqwr64,0,7.4,43.8,2025-04-16T18:08:10.908Z,2025-04-17T18:34:03Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5656562627,73,,5656562625,56,Back,5656562637,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951871,743,6,2,79,30,7gkglopz9cjsysn2u6sbhuvc5,1,92.6,56.2,2025-04-16T18:08:10.908Z,2025-04-16T18:36:17Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656562605,75,,5656562633,233,602,5656562603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951949,744,1,2,79,50,7gkglopz9cjsysn2u6sbhuvc5,1,99.5,0.5,2025-04-16T18:08:31.054Z,2025-04-17T18:34:06Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5658109101,72,,5656562939,1,,5656562931,140,95.5,5656562933,141,57.3,5656562925,155,,5656562935,212,38.9,5656562923,6,,5656562929,56,Center,5656562921,2,,5656562937,213,5656562927,223,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,
2801951953,745,44,2,79,54,7gkglopz9cjsysn2u6sbhuvc5,1,91.6,58.2,2025-04-16T18:08:35.053Z,2025-04-16T18:08:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656562949,286,,5656562947,56,Center,5656562965,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951951,604,44,2,79,54,b2vft81kyjurzbmekvgrqwr64,0,8.4,41.8,2025-04-16T18:08:35.054Z,2025-04-16T18:08:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5656562977,233,745,5656562943,56,Back,5656562945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951967,746,1,2,79,55,7gkglopz9cjsysn2u6sbhuvc5,0,95.5,57.3,2025-04-16T18:08:35.555Z,2025-04-16T18:08:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656563045,212,12.2,5656563037,3,,5656563039,56,Center,5656563047,213,4.70,5656563043,141,39.4,5656563041,140,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801951961,605,12,2,79,56,b2vft81kyjurzbmekvgrqwr64,1,12.4,45.8,2025-04-16T18:08:36.998Z,2025-04-16T18:08:46Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5656562995,56,Back,5656563021,15,,5656563001,212,13.9,5656563003,213,0.35,5656562999,141,52.8,5656562997,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
