id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809224205,658,19,2,66,34,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-03T11:55:10.041Z,2025-05-03T11:58:45Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5696714519,293,2,5696714521,44,Forward,5696714517,292,9,5696714509,42,,5696714523,55,657,5696714515,59,18,5696714513,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222111,630,18,2,66,51,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-03T11:55:26.885Z,2025-05-03T11:59:13Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5696702855,59,7,5696702853,44,Midfielder,5696702935,55,631,5696702851,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222121,631,19,2,66,51,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-03T11:55:26.886Z,2025-05-03T11:59:13Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5696702891,293,2,5696702885,145,2,5696702889,292,7,5696702881,42,,5696702893,44,Midfielder,5696702887,59,22,5696702895,55,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222279,632,18,2,67,0,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-03T11:55:36.504Z,2025-05-03T11:59:40Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696703767,59,23,5696723075,189,,5696703765,44,Midfielder,5696703763,42,,5696703881,55,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222289,633,19,2,67,0,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-03T11:55:36.505Z,2025-05-03T11:59:42Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5696703823,293,2,5696703825,44,Midfielder,5696703813,42,,5696703827,55,632,5696703819,59,12,5696703821,292,6,5696723211,189,,5696703817,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222675,634,1,2,67,19,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,99.5,2025-05-03T11:55:55.199Z,2025-05-03T12:28:20Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696706183,155,,5696706197,1,,5696706185,224,,5696706179,2,,5696706193,212,44.7,5696706187,56,Center,5696706195,213,4.47,5696706189,140,89.3,5696706191,141,5696706181,6,35.7,,,,,,,,,,,,,,,,,,,,,,,,,
2809222687,635,43,2,67,24,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-03T11:56:00.462Z,2025-05-03T12:28:02Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696706263,286,0,5696706261,56,Center,5696868367,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222727,636,1,2,67,25,b8oqgvx1ijeyn6y1cn6929ix4,0,92.0,34.6,2025-05-03T11:56:00.833Z,2025-05-03T11:58:00Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696706461,141,43.2,5696706457,56,Center,5696706455,3,,5696706459,140,91.0,5696706465,213,1.75,5696706463,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222751,637,61,2,67,25,b8oqgvx1ijeyn6y1cn6929ix4,0,93.3,54.0,2025-05-03T11:56:01.479Z,2025-05-03T12:28:04Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5696706573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222677,613,12,2,67,26,8gxd9ry2580pu1b1dd5ny9ymy,1,11.4,46.4,2025-05-03T11:56:01.775Z,2025-05-03T12:22:43Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5696708377,213,1.19,5696706209,56,Back,5696708373,141,59.7,5696708375,212,9.7,5696708371,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222737,614,1,2,67,26,8gxd9ry2580pu1b1dd5ny9ymy,0,6.2,84.8,2025-05-03T11:56:02.638Z,2025-05-03T12:23:09Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5696706501,56,Back,5696706511,1,,5696853389,233,638,5696706503,140,11.0,5696853387,236,,5696853393,286,,5696706505,141,85.7,5696706509,213,0.12,5696706499,157,5696706507,212,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
2809222909,638,74,2,67,26,b8oqgvx1ijeyn6y1cn6929ix4,1,83.6,9.7,2025-05-03T11:56:02.639Z,2025-05-03T12:34:14Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5696707415,56,Right,5696707417,285,,5696853403,233,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223091,615,5,2,67,28,8gxd9ry2580pu1b1dd5ny9ymy,1,19.3,101.1,2025-05-03T11:56:04.342Z,2025-05-03T12:44:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5696708333,56,Back,5696854191,233,639,5696708335,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809222997,639,5,2,67,28,b8oqgvx1ijeyn6y1cn6929ix4,0,80.7,-1.1,2025-05-03T11:56:04.342Z,2025-05-03T12:44:53Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5696707871,56,Right,5696854219,233,615,5696707875,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223135,616,1,2,67,49,8gxd9ry2580pu1b1dd5ny9ymy,1,16.6,100.0,2025-05-03T11:56:25.230Z,2025-05-03T11:56:27Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5696708547,140,26.8,5696708559,1,,5696708551,212,40.5,5696708549,141,43.7,5696708543,107,,5696708545,56,Back,5696708553,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223187,617,1,2,67,51,8gxd9ry2580pu1b1dd5ny9ymy,1,26.8,43.7,2025-05-03T11:56:27.342Z,2025-05-03T11:56:31Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696708809,141,19.1,5696708811,212,16.8,5696708813,213,4.81,5696708807,140,28.4,5696708805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223191,618,61,2,67,55,8gxd9ry2580pu1b1dd5ny9ymy,0,28.4,19.1,2025-05-03T11:56:30.805Z,2025-05-03T11:56:31Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696708837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223321,619,1,2,68,1,8gxd9ry2580pu1b1dd5ny9ymy,1,27.5,20.4,2025-05-03T11:56:37.653Z,2025-05-03T11:56:39Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696709493,56,Back,5696709495,140,10.9,5696709499,212,17.7,5696709501,213,3.32,5696709497,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223371,620,1,2,68,3,8gxd9ry2580pu1b1dd5ny9ymy,0,11.2,15.8,2025-05-03T11:56:39.382Z,2025-05-03T12:33:48Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696709743,141,25.9,5696709745,212,31.0,5696709737,157,,5696709747,213,0.22,5696709749,1,,5696709741,140,40.0,5696709739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223361,640,61,2,68,7,b8oqgvx1ijeyn6y1cn6929ix4,0,51.8,66.6,2025-05-03T11:56:42.775Z,2025-05-03T11:56:43Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696709693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223419,621,1,2,68,9,8gxd9ry2580pu1b1dd5ny9ymy,1,40.0,25.9,2025-05-03T11:56:44.854Z,2025-05-03T12:33:29Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5696710035,213,3.27,5696710033,212,13.3,5696710029,140,27.4,5696710031,141,23.4,5696710027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223433,622,1,2,68,10,8gxd9ry2580pu1b1dd5ny9ymy,0,27.4,23.4,2025-05-03T11:56:45.991Z,2025-05-03T12:54:46Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696710109,212,2.0,5696710111,213,0.10,5696710107,141,23.7,5696710103,56,Back,5696710105,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223411,642,1,2,68,10,b8oqgvx1ijeyn6y1cn6929ix4,1,66.2,65.2,2025-05-03T11:56:46.102Z,2025-05-03T11:56:47Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5696709981,140,59.6,5696709979,56,Center,5696709985,212,8.4,5696709983,141,72.3,5696709987,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223439,643,1,2,68,11,b8oqgvx1ijeyn6y1cn6929ix4,1,59.6,72.3,2025-05-03T11:56:46.823Z,2025-05-03T11:56:47Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696710147,213,0.88,5696710143,141,84.7,5696710145,212,11.0,5696710139,56,Left,5696710141,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223495,644,1,2,68,12,b8oqgvx1ijeyn6y1cn6929ix4,1,66.3,84.7,2025-05-03T11:56:47.718Z,2025-05-03T11:57:47Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696710499,141,71.8,5696710501,212,15.9,5696710497,140,78.9,5696710503,213,5.70,5696710495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223537,645,1,2,68,17,b8oqgvx1ijeyn6y1cn6929ix4,1,79.2,72.1,2025-05-03T11:56:52.775Z,2025-05-03T12:00:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,1.0,5696710679,140,74.0,5696710683,212,19.4,5696725805,154,,5696710685,213,4.43,5696725803,210,15,5696710677,56,Center,5696710681,141,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223545,646,15,2,68,18,b8oqgvx1ijeyn6y1cn6929ix4,1,80.9,49.0,2025-05-03T11:56:54.430Z,2025-05-03T12:00:19Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696710731,18,,5696725915,233,623,5696725829,154,,5696710729,22,,5696725453,82,,5696725827,29,,5696725831,55,645,5696725825,80,,5696725449,72,5696725859,231,,51.1,5696725857,230,97.8,5696725839,102,45.6,5696725843,103,5696725855,147,48.7,5696710733,56,Center,5696725853,146,82.4,19,,,,,,
2809223585,623,10,2,68,18,8gxd9ry2580pu1b1dd5ny9ymy,1,17.6,51.3,2025-05-03T11:56:54.530Z,2025-05-03T12:00:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5696710951,56,Back,5696725931,233,646,5696710949,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223619,624,1,2,68,23,8gxd9ry2580pu1b1dd5ny9ymy,1,23.4,32.9,2025-05-03T11:56:59.238Z,2025-05-03T12:25:12Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5696860607,141,53.2,5696860609,212,16.4,5696860605,140,31.9,5696860603,56,Back,5696860611,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223663,626,61,2,68,26,8gxd9ry2580pu1b1dd5ny9ymy,0,59.1,80.3,2025-05-03T11:57:02.654Z,2025-05-03T11:57:02Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5696711313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223731,648,1,2,68,28,b8oqgvx1ijeyn6y1cn6929ix4,1,17.3,16.9,2025-05-03T11:57:04.054Z,2025-05-03T11:57:07Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696711619,140,3.1,5696711625,213,2.47,5696711623,212,19.1,5696711617,56,Back,5696711621,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223753,649,1,2,68,31,b8oqgvx1ijeyn6y1cn6929ix4,1,3.1,34.5,2025-05-03T11:57:07.046Z,2025-05-03T11:57:08Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696711763,212,22.0,5696711765,213,6.01,5696711759,140,23.3,5696711757,56,Back,5696711761,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223797,650,1,2,68,32,b8oqgvx1ijeyn6y1cn6929ix4,1,20.7,21.4,2025-05-03T11:57:08.345Z,2025-05-03T11:57:10Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696712009,213,6.15,5696712001,140,42.1,5696711999,56,Back,5696712007,212,22.7,5696712003,141,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223805,651,1,2,68,35,b8oqgvx1ijeyn6y1cn6929ix4,1,42.1,16.9,2025-05-03T11:57:10.686Z,2025-05-03T11:57:14Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5696712027,213,3.17,5696712019,56,Back,5696712025,212,11.4,5696712023,141,16.5,5696712021,140,31.2,5696712045,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223843,631,83,2,68,37,8gxd9ry2580pu1b1dd5ny9ymy,0,62.2,78.7,2025-05-03T11:57:13.381Z,2025-05-03T11:57:16Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5696712439,399,423hv4unq5vvnp7kecv6wp3is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223869,652,1,2,68,38,b8oqgvx1ijeyn6y1cn6929ix4,1,25.1,13.0,2025-05-03T11:57:13.934Z,2025-05-03T11:57:15Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696712429,212,7.4,5696712431,213,1.93,5696712427,141,23.2,5696712423,56,Back,5696712425,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223899,653,1,2,68,39,b8oqgvx1ijeyn6y1cn6929ix4,1,23.6,28.3,2025-05-03T11:57:15.631Z,2025-05-03T11:57:18Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696712587,213,1.53,5696712583,141,72.6,5696712585,212,30.1,5696712581,140,24.7,5696712579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223927,654,1,2,68,42,b8oqgvx1ijeyn6y1cn6929ix4,1,22.6,80.8,2025-05-03T11:57:18.511Z,2025-05-03T11:57:21Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696712777,212,16.8,5696712779,213,0.42,5696712771,56,Back,5696712773,140,37.2,5696712775,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223953,655,1,2,68,45,b8oqgvx1ijeyn6y1cn6929ix4,0,36.4,91.0,2025-05-03T11:57:21.502Z,2025-05-03T11:57:23Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696712931,140,45.7,5696712935,212,18.8,5696712933,141,67.3,5696712937,213,5.26,5696712929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809223959,632,8,2,68,47,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,15.3,2025-05-03T11:57:23.581Z,2025-05-03T11:58:01Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,5696712951,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224015,633,1,2,68,51,8gxd9ry2580pu1b1dd5ny9ymy,1,54.3,20.6,2025-05-03T11:57:27.095Z,2025-05-03T11:57:28Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5696713265,140,40.2,5696713263,56,Back,5696713267,141,21.8,5696713271,213,3.09,5696713261,155,,5696713269,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224025,634,1,2,68,52,8gxd9ry2580pu1b1dd5ny9ymy,1,41.3,21.5,2025-05-03T11:57:28.509Z,2025-05-03T12:28:28Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696713323,141,18.2,5696713319,56,Back,5696713325,212,4.4,5696713327,213,5.75,5696713321,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224039,636,1,2,68,54,8gxd9ry2580pu1b1dd5ny9ymy,1,50.2,15.2,2025-05-03T11:57:29.845Z,2025-05-03T12:54:21Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,5696713429,141,21.0,5696713433,213,0.46,5696713431,212,8.8,5696713427,140,57.7,5696713425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224071,637,1,2,68,55,8gxd9ry2580pu1b1dd5ny9ymy,1,57.7,21.0,2025-05-03T11:57:30.838Z,2025-05-03T12:54:23Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5696713637,140,61.2,5696713635,56,Center,5696713643,213,1.20,5696713639,141,35.1,5696713641,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224077,638,4,2,68,57,8gxd9ry2580pu1b1dd5ny9ymy,1,70.5,38.8,2025-05-03T11:57:33.444Z,2025-05-03T12:28:16Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696713825,233,656,5696713745,286,,5696713733,56,Center,5696713741,265,,5696713729,13,,5696713737,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224083,656,4,2,68,57,b8oqgvx1ijeyn6y1cn6929ix4,0,29.5,61.2,2025-05-03T11:57:33.445Z,2025-05-03T12:27:34Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696713875,233,638,5696713787,13,,5696713795,152,,5696713801,285,,5696713791,56,Back,5696713797,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224639,639,1,2,69,42,8gxd9ry2580pu1b1dd5ny9ymy,0,62.7,24.1,2025-05-03T11:58:18.638Z,2025-05-03T11:58:19Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696717067,1,,5696717055,152,,5696717053,155,,5696717061,141,58.2,5696717065,213,0.69,5696717063,212,36.5,5696717051,5,,5696717059,140,89.6,5696717049,2,5696717057,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2809224649,659,12,2,69,44,b8oqgvx1ijeyn6y1cn6929ix4,1,11.3,33.7,2025-05-03T11:58:19.734Z,2025-05-03T11:58:20Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5696717105,56,Back,5696717107,140,30.6,5696717113,213,0.24,5696717125,15,,5696717111,212,20.8,5696717109,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224663,640,43,2,69,45,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-03T11:58:21.285Z,2025-05-03T11:58:32Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5696718011,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224715,641,1,2,69,47,8gxd9ry2580pu1b1dd5ny9ymy,1,65.9,51.9,2025-05-03T11:58:22.798Z,2025-05-03T11:58:25Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5696717545,213,4.34,5696717543,212,18.1,5696717537,56,Center,5696717541,141,27.1,5696717539,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809254461,887,1,2,69,48,8gxd9ry2580pu1b1dd5ny9ymy,1,62.9,20.1,2025-05-03T11:58:23.678Z,2025-05-03T12:31:42Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5696876893,212,8.2,5696876895,213,1.98,5696876887,56,Center,5696876889,140,59.8,5696876891,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224735,642,1,2,69,49,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,18.6,2025-05-03T11:58:24.846Z,2025-05-03T12:55:14Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696717617,56,Center,5696717621,141,58.3,5696717619,140,90.6,5696873885,155,,5696717623,212,43.6,5696717625,213,0.67,5696723235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224747,643,1,2,69,50,8gxd9ry2580pu1b1dd5ny9ymy,1,60.5,26.8,2025-05-03T11:58:25.974Z,2025-05-03T11:58:27Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,5696717733,140,59.1,5696717735,141,30.0,5696717737,212,2.6,5696717739,213,2.16,5696717731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224753,644,1,2,69,51,8gxd9ry2580pu1b1dd5ny9ymy,0,59.0,30.1,2025-05-03T11:58:27.645Z,2025-05-03T11:58:28Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696717773,212,37.0,5696717775,213,0.69,5696717765,155,,5696717777,1,,5696717769,140,86.1,5696717771,141,64.9,5696717767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224763,660,12,2,69,53,b8oqgvx1ijeyn6y1cn6929ix4,1,7.2,32.5,2025-05-03T11:58:28.982Z,2025-05-03T11:58:31Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5696717851,213,6.03,5696717845,140,29.4,5696717843,56,Back,5696717847,141,23.7,5696717861,15,,5696717849,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224797,662,3,2,69,56,b8oqgvx1ijeyn6y1cn6929ix4,0,29.4,23.7,2025-05-03T11:58:32.415Z,2025-05-03T11:58:33Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5696718067,211,,5696718047,56,Back,5696718049,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224899,646,1,2,70,1,8gxd9ry2580pu1b1dd5ny9ymy,1,50.8,65.8,2025-05-03T11:58:37.461Z,2025-05-03T11:58:40Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5696718619,212,30.0,5696718617,141,50.3,5696718613,56,Back,5696718621,213,3.50,5696718615,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224941,647,2,2,70,4,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,50.0,2025-05-03T11:58:39.766Z,2025-05-03T17:04:30Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5696872855,7,5e5fuj7mbkpvf0bug32ixxc5x,5696718849,1,,5696718839,56,Center,5696718841,140,66.5,5696718843,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225029,663,55,2,70,4,b8oqgvx1ijeyn6y1cn6929ix4,1,23.5,39.7,2025-05-03T11:58:39.767Z,2025-05-03T12:33:55Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696866249,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809224951,648,43,2,70,6,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-03T11:58:42.437Z,2025-05-03T12:29:41Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5696873005,144,2,5696718889,141,66.7,5696719645,56,Center,5696719643,7,69889,5696718887,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225215,664,1,2,70,27,b8oqgvx1ijeyn6y1cn6929ix4,1,29.2,28.3,2025-05-03T11:59:03.061Z,2025-05-03T12:27:37Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696720249,5,,5696867185,189,,5696720257,141,40.5,5696720251,241,,5696720259,212,16.3,5696720255,140,15.8,5696720253,56,Back,5696720261,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225245,665,1,2,70,29,b8oqgvx1ijeyn6y1cn6929ix4,1,15.9,40.9,2025-05-03T11:59:05.262Z,2025-05-03T11:59:07Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696720441,212,15.1,5696720439,141,62.4,5696720435,56,Back,5696720443,213,1.82,5696720437,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225301,666,1,2,70,31,b8oqgvx1ijeyn6y1cn6929ix4,1,11.7,68.2,2025-05-03T11:59:06.798Z,2025-05-03T11:59:11Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696720717,140,22.6,5696720721,212,19.2,5696720719,141,90.9,5696720715,56,Back,5696720723,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225363,667,1,2,70,39,b8oqgvx1ijeyn6y1cn6929ix4,0,32.4,88.5,2025-05-03T11:59:14.983Z,2025-05-03T11:59:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696721141,141,85.3,5696721139,140,83.4,5696721137,56,Left,5696721147,1,,5696721135,157,,5696721143,212,53.6,5696721145,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225449,650,1,2,70,42,8gxd9ry2580pu1b1dd5ny9ymy,1,8.1,9.2,2025-05-03T11:59:17.773Z,2025-05-03T11:59:22Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696721621,140,5.4,5696721625,212,8.9,5696721619,56,Back,5696721623,141,21.6,5696721627,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225505,651,1,2,70,46,8gxd9ry2580pu1b1dd5ny9ymy,1,7.1,40.3,2025-05-03T11:59:22.389Z,2025-05-03T11:59:26Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5696721955,1,,5696721945,140,54.2,5696721943,56,Center,5696721941,157,,5696721949,212,50.0,5696721947,141,51.6,5696721951,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
