id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value
2817848929,635,1,2,68,32,7gkglopz9cjsysn2u6sbhuvc5,0,83.3,15.0,2025-05-22T18:30:08.215Z,2025-05-22T18:59:29Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5744308879,140,90.5,5744308877,56,Center,5744308875,155,,5744308885,213,1.28,5744308883,212,26.0,5744308881,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848935,671,12,2,68,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.8,40.1,2025-05-22T18:30:09.515Z,2025-05-22T19:01:21Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744308913,213,0.64,5744308911,212,18.9,5744308915,15,,5744308909,141,56.6,5744308907,140,23.3,5744308905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848949,672,1,2,68,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,23.3,56.6,2025-05-22T18:30:11.178Z,2025-05-22T19:00:32Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5744308973,156,,5744308957,213,2.78,5744308951,140,18.7,5744308953,141,59.3,5744308955,212,5.2,5744308949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848961,636,3,2,68,36,7gkglopz9cjsysn2u6sbhuvc5,0,75.9,43.9,2025-05-22T18:30:12.397Z,2025-05-22T18:30:14Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5744309019,56,Center,5744309027,211,,5744309021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817863329,921,1,2,68,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.9,54.9,2025-05-22T18:30:13.782Z,2025-05-22T19:01:17Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744385131,141,59.9,5744385127,56,Back,5744385133,212,3.4,5744385129,140,14.9,5744385135,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848975,673,43,2,68,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T18:30:15.459Z,2025-05-22T18:40:50Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5744339219,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848979,674,1,2,68,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,16.4,60.6,2025-05-22T18:30:15.486Z,2025-05-22T18:40:37Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5744309089,141,78.8,5744309087,140,14.5,5744309085,56,Back,5744309093,213,1.73,5744309091,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849007,675,1,2,68,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.5,78.8,2025-05-22T18:30:16.219Z,2025-05-22T18:30:19Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5744309281,141,64.3,5744309279,140,7.3,5744309285,213,4.06,5744309283,212,12.4,5744309277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849017,676,1,2,68,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,7.3,64.3,2025-05-22T18:30:19.395Z,2025-05-22T19:01:18Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5744309331,157,,5744309341,212,36.6,5744309339,141,64.3,5744309333,56,Back,5744309335,140,42.2,5744309345,1,,5744309343,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849057,638,1,2,68,46,7gkglopz9cjsysn2u6sbhuvc5,1,47.3,18.9,2025-05-22T18:30:21.877Z,2025-05-22T18:59:46Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744309551,1,,5744309547,212,38.8,5744309541,56,Back,5744309545,141,45.4,5744309549,213,2.66,5744309543,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849085,639,1,2,68,50,7gkglopz9cjsysn2u6sbhuvc5,1,14.7,48.2,2025-05-22T18:30:25.893Z,2025-05-22T18:30:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744309709,56,Back,5744309713,141,64.5,5744309715,212,12.1,5744309711,140,19.4,5744309717,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849113,640,1,2,68,52,7gkglopz9cjsysn2u6sbhuvc5,1,29.1,74.7,2025-05-22T18:30:28.605Z,2025-05-22T18:30:33Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744309877,212,13.3,5744309879,213,0.98,5744309871,56,Back,5744309873,140,36.2,5744309875,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849143,641,1,2,68,57,7gkglopz9cjsysn2u6sbhuvc5,1,43.6,86.6,2025-05-22T18:30:33.701Z,2025-05-22T18:30:37Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5744310043,141,78.8,5744310045,212,9.8,5744310039,56,Back,5744310041,140,35.7,5744310047,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849159,642,1,2,69,1,7gkglopz9cjsysn2u6sbhuvc5,1,36.2,70.3,2025-05-22T18:30:37.013Z,2025-05-22T18:30:39Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744310125,140,34.4,5744310129,212,9.6,5744310123,56,Back,5744310127,141,56.4,5744310131,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849183,643,1,2,69,3,7gkglopz9cjsysn2u6sbhuvc5,1,34.2,59.9,2025-05-22T18:30:38.852Z,2025-05-22T18:30:41Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744310265,213,2.06,5744310263,212,8.2,5744310257,56,Back,5744310261,141,70.6,5744310259,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849273,644,1,2,69,4,7gkglopz9cjsysn2u6sbhuvc5,1,29.4,70.8,2025-05-22T18:30:40.696Z,2025-05-22T18:30:49Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744310721,213,0.56,5744310717,141,80.2,5744310715,140,39.2,5744310713,56,Back,5744310719,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849279,645,1,2,69,13,7gkglopz9cjsysn2u6sbhuvc5,0,64.6,68.1,2025-05-22T18:30:49.197Z,2025-05-22T19:00:22Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5744310741,213,5.96,5744310739,212,9.5,5744310737,141,63.6,5744310733,56,Center,5744310735,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849333,680,1,2,69,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.8,26.5,2025-05-22T18:30:52.451Z,2025-05-22T18:30:54Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744311009,56,Center,5744311015,212,27.2,5744311013,141,33.0,5744311017,213,0.16,5744311011,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849419,647,1,2,69,20,7gkglopz9cjsysn2u6sbhuvc5,1,57.9,68.1,2025-05-22T18:30:56.293Z,2025-05-22T19:00:33Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744311495,212,10.3,5744311493,141,81.4,5744311489,56,Left,5744311491,140,53.2,5744311497,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849479,648,1,2,69,25,7gkglopz9cjsysn2u6sbhuvc5,1,54.1,78.5,2025-05-22T18:31:01.125Z,2025-05-22T19:00:38Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744311779,140,45.7,5744311781,141,73.3,5744311777,56,Back,5744311785,213,3.52,5744311783,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849503,649,1,2,69,32,7gkglopz9cjsysn2u6sbhuvc5,1,45.9,78.5,2025-05-22T18:31:08.117Z,2025-05-22T19:00:53Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744311919,213,0.06,5744311917,212,15.3,5744311911,56,Left,5744311913,140,60.4,5744311915,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849519,650,1,2,69,35,7gkglopz9cjsysn2u6sbhuvc5,1,58.5,81.8,2025-05-22T18:31:11.405Z,2025-05-22T19:00:58Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744384445,156,,5744312017,213,2.29,5744312011,140,54.1,5744312009,56,Left,5744312013,141,89.6,5744312015,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849587,651,2,2,69,37,7gkglopz9cjsysn2u6sbhuvc5,1,54.1,89.6,2025-05-22T18:31:13.454Z,2025-05-22T18:31:22Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744312333,140,84.3,5744312335,141,88.4,5744312367,7,ag1psg17osvgbq5fz9xo7kmj8,5744312369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849791,682,1,2,70,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.9,24.3,2025-05-22T18:31:42.114Z,2025-05-22T18:31:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744313485,140,35.9,5744313489,212,14.4,5744313491,213,5.17,5744313477,5,,5744313481,56,Back,5744313487,141,5.3,5744313479,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849805,683,1,2,70,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.9,5.2,2025-05-22T18:31:43.170Z,2025-05-22T18:31:45Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5744313585,141,18.9,5744313589,213,2.25,5744313581,56,Back,5744313587,212,11.9,5744313583,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849819,684,1,2,70,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,28.8,18.9,2025-05-22T18:31:45.730Z,2025-05-22T18:31:48Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744313687,213,0.15,5744313681,140,87.4,5744313679,56,Center,5744313685,212,62.2,5744313689,1,,5744313683,141,32.7,5744313677,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849859,653,1,2,70,13,7gkglopz9cjsysn2u6sbhuvc5,1,12.1,69.3,2025-05-22T18:31:49.654Z,2025-05-22T18:31:53Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744313871,213,0.16,5744313867,141,71.2,5744313865,140,19.8,5744313863,56,Back,5744313869,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849873,654,1,2,70,17,7gkglopz9cjsysn2u6sbhuvc5,1,22.1,65.8,2025-05-22T18:31:53.261Z,2025-05-22T18:31:55Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744313941,140,20.3,5744313947,213,4.58,5744313939,56,Back,5744313943,141,44.2,5744313945,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849891,655,1,2,70,19,7gkglopz9cjsysn2u6sbhuvc5,1,20.3,38.8,2025-05-22T18:31:54.933Z,2025-05-22T18:31:57Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5744314011,140,10.0,5744314017,213,2.74,5744314009,56,Back,5744314015,212,11.7,5744314013,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849927,656,1,2,70,21,7gkglopz9cjsysn2u6sbhuvc5,0,9.7,45.2,2025-05-22T18:31:57.166Z,2025-05-22T18:32:02Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744314217,213,5.76,5744314211,140,47.4,5744314207,157,,5744314215,212,45.8,5744314219,1,,5744314213,141,11.3,5744314209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849955,685,1,2,70,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.8,90.9,2025-05-22T18:32:02.618Z,2025-05-22T18:59:58Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5744314369,56,Left,5744314375,212,18.6,5744314377,213,6.04,5744314371,140,74.0,5744314373,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817863515,861,8,2,70,29,7gkglopz9cjsysn2u6sbhuvc5,1,24.3,29.4,2025-05-22T18:32:04.782Z,2025-05-22T19:01:43Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5744386091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849957,686,43,2,70,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T18:32:05.569Z,2025-05-22T19:00:00Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5744314381,56,Left,5744314387,212,5.3,5744382845,144,1,5744314383,140,75.1,5744314389,213,1.37,5744314385,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849977,657,1,2,70,30,7gkglopz9cjsysn2u6sbhuvc5,1,31.0,20.4,2025-05-22T18:32:06.150Z,2025-05-22T18:32:08Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5744314489,141,20.0,5744314483,155,,5744314485,56,Right,5744314491,212,28.7,5744314487,140,58.3,5744314493,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850043,658,1,2,70,32,7gkglopz9cjsysn2u6sbhuvc5,1,58.3,20.0,2025-05-22T18:32:08.204Z,2025-05-22T18:32:15Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5744314829,56,Right,5744314833,141,14.0,5744314835,212,6.8,5744314837,213,3.78,5744314831,140,53.1,5744314827,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850019,687,83,2,70,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.2,89.1,2025-05-22T18:32:12.938Z,2025-05-22T18:32:17Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5744314979,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850035,688,83,2,70,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.2,86.3,2025-05-22T18:32:14.218Z,2025-05-22T18:32:16Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5744314929,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850051,659,1,2,70,38,7gkglopz9cjsysn2u6sbhuvc5,1,57.1,28.3,2025-05-22T18:32:14.725Z,2025-05-22T18:32:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5744314857,56,Center,5744314865,213,6.23,5744314863,212,10.9,5744314859,140,67.5,5744314861,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850065,660,1,2,70,39,7gkglopz9cjsysn2u6sbhuvc5,1,67.5,27.4,2025-05-22T18:32:15.572Z,2025-05-22T18:32:17Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5744314911,140,65.9,5744314917,213,4.47,5744314909,56,Right,5744314985,156,,5744314913,141,17.6,5744314915,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850107,661,3,2,70,42,7gkglopz9cjsysn2u6sbhuvc5,1,71.6,23.4,2025-05-22T18:32:18.197Z,2025-05-22T19:07:11Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5744315113,56,Center,5744315115,286,,5744315131,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850085,689,45,2,70,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,28.4,76.6,2025-05-22T18:32:18.197Z,2025-05-22T19:07:12Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5744315007,56,Back,5744315009,285,,5744315147,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850129,662,1,2,70,44,7gkglopz9cjsysn2u6sbhuvc5,1,62.9,30.0,2025-05-22T18:32:20.028Z,2025-05-22T18:32:23Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5744315225,56,Center,5744315233,213,1.49,5744315229,141,47.0,5744315231,212,11.6,5744315227,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850133,663,61,2,70,47,7gkglopz9cjsysn2u6sbhuvc5,0,65.7,40.1,2025-05-22T18:32:23.333Z,2025-05-22T19:02:18Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744315249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850141,690,61,2,70,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.2,53.9,2025-05-22T18:32:24.078Z,2025-05-22T18:59:03Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5744315279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850165,692,1,2,70,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.8,63.6,2025-05-22T18:32:24.969Z,2025-05-22T18:32:26Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5744315413,213,4.80,5744315411,212,4.6,5744315409,141,56.9,5744315407,140,25.2,5744315405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850173,693,1,2,70,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.2,56.9,2025-05-22T18:32:26.193Z,2025-05-22T18:32:27Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5744315463,213,1.89,5744315451,56,Back,5744315457,212,14.8,5744315453,140,20.8,5744315455,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850235,665,1,2,70,52,7gkglopz9cjsysn2u6sbhuvc5,1,86.7,16.4,2025-05-22T18:32:28.564Z,2025-05-22T18:32:32Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5744315719,141,20.7,5744315713,56,Right,5744315723,212,11.3,5744315717,140,76.3,5744315727,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850245,666,1,2,70,56,7gkglopz9cjsysn2u6sbhuvc5,0,74.8,20.6,2025-05-22T18:32:32.702Z,2025-05-22T18:32:33Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744315791,212,25.8,5744315789,141,52.2,5744315783,155,,5744315785,56,Center,5744315793,213,0.98,5744315781,2,,5744315787,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850251,694,12,2,70,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.3,44.9,2025-05-22T18:32:33.642Z,2025-05-22T18:32:37Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5744315831,212,34.5,5744315827,140,23.9,5744315857,15,,5744316049,167,,5744315833,213,5.14,5744315829,141,0.0,5744315825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850365,667,5,2,71,0,7gkglopz9cjsysn2u6sbhuvc5,1,73.5,101.5,2025-05-22T18:32:36.498Z,2025-05-22T19:08:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5744316391,347,,5744316389,56,Left,5744316449,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850291,695,5,2,71,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,26.5,-1.5,2025-05-22T18:32:36.498Z,2025-05-22T19:08:10Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5744316039,347,,5744316037,56,Back,5744316489,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850883,701,18,2,71,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T18:33:04.118Z,2025-05-22T18:37:03Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5744319115,55,702,5744319069,59,9,5744319067,44,Forward,5744319065,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850885,702,19,2,71,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T18:33:04.119Z,2025-05-22T18:37:03Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5744319081,292,10,5744319087,55,701,5744319073,42,,5744319079,59,23,5744319083,293,3,5744319085,44,Forward,5744319077,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850703,668,1,2,71,40,7gkglopz9cjsysn2u6sbhuvc5,1,76.8,100.0,2025-05-22T18:33:15.836Z,2025-05-22T19:02:48Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744318125,140,86.9,5744318133,1,,5744318129,212,27.7,5744318123,56,Center,5744318121,107,,5744318127,141,64.3,5744318131,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850719,669,1,2,71,42,7gkglopz9cjsysn2u6sbhuvc5,0,86.9,64.3,2025-05-22T18:33:18.700Z,2025-05-22T19:02:46Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5744318217,3,,5744318227,212,6.4,5744318221,56,Center,5744318219,168,,5744318229,213,5.21,5744318223,140,89.8,5744318225,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850709,696,12,2,71,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.6,47.3,2025-05-22T18:33:19.443Z,2025-05-22T18:33:21Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5744318159,140,10.7,5744318157,56,Back,5744318189,15,,5744318165,213,4.81,5744318163,212,1.1,5744318161,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850733,697,44,2,71,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.4,44.6,2025-05-22T18:33:20.762Z,2025-05-22T19:07:09Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5744318297,285,,5744318295,56,Back,5744318395,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850747,670,44,2,71,44,7gkglopz9cjsysn2u6sbhuvc5,0,89.6,55.4,2025-05-22T18:33:20.763Z,2025-05-22T19:07:09Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5744318399,233,697,5744318347,56,Center,5744318349,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850751,698,12,2,71,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.7,45.7,2025-05-22T18:33:21.114Z,2025-05-22T18:33:23Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5744318355,140,12.2,5744318359,212,2.9,5744318353,56,Back,5744318357,141,42.2,5744318387,15,,5744318361,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850761,699,12,2,71,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.2,42.2,2025-05-22T18:33:22.674Z,2025-05-22T18:33:24Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5744318443,15,,5744318425,212,14.4,5744318427,213,0.00,5744318423,141,42.2,5744318421,140,25.9,5744318419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850791,700,4,2,71,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.4,39.8,2025-05-22T18:33:25.451Z,2025-05-22T18:45:26Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5744351639,295,,5744318563,13,,5744318573,285,,5744318565,56,Back,5744318769,233,672,5744318567,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850823,672,4,2,71,49,7gkglopz9cjsysn2u6sbhuvc5,0,73.6,60.2,2025-05-22T18:33:25.452Z,2025-05-22T19:03:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5744318773,233,700,5744326779,295,,5744318753,152,,5744318757,286,,5744318751,56,Center,5744318749,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850959,703,1,2,72,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,21.3,27.4,2025-05-22T18:33:45.754Z,2025-05-22T18:33:46Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744319517,5,,5744319521,152,,5744319531,213,0.15,5744319527,141,36.9,5744319519,155,,5744319525,140,63.4,5744319533,1,,5744319523,56,Center,5744319529,212,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850973,673,1,2,72,11,7gkglopz9cjsysn2u6sbhuvc5,1,28.8,62.7,2025-05-22T18:33:47.012Z,2025-05-22T19:03:06Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744319611,141,60.6,5744319607,56,Back,5744319615,213,6.07,5744319613,212,6.8,5744319605,3,,5744319609,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850991,674,1,2,72,12,7gkglopz9cjsysn2u6sbhuvc5,1,29.8,68.8,2025-05-22T18:33:48.613Z,2025-05-22T19:03:31Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744319725,212,31.4,5744319729,1,,5744319723,141,80.2,5744319719,56,Left,5744319727,213,0.25,5744319721,140,58.8,5744319717,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817850987,704,83,2,72,15,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.1,29.8,2025-05-22T18:33:51.570Z,2025-05-22T18:49:45Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5744362525,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
