id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726928417,745,1,2,85,24,7gkglopz9cjsysn2u6sbhuvc5,0,55.4,47.8,2024-09-28T13:40:29.697Z,2024-09-28T13:40:31Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5247223483,1,,5247223461,152,,5247223459,157,,5247223481,213,6.27,5247223469,140,83.4,5247223473,141,47.2,5247223465,56,Center,5247223457,5,,5247223477,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928441,779,12,2,85,27,8gxd9ry2580pu1b1dd5ny9ymy,1,8.6,65.8,2024-09-28T13:40:31.879Z,2024-09-28T13:40:32Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5247223595,213,0.28,5247223643,15,,5247223589,140,20.1,5247223591,141,70.9,5247223593,212,12.6,5247223587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928477,746,1,2,85,28,7gkglopz9cjsysn2u6sbhuvc5,0,82.1,23.6,2024-09-28T13:40:33.727Z,2024-09-28T13:40:39Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247224203,286,,5247223789,2,,5247223809,213,0.65,5247223797,56,Center,5247224197,236,,5247223801,140,88.6,5247223793,155,,5247223807,212,8.6,5247224199,233,780,5247223805,141,,,,,,,,31.3,,,,,,,,,,,,,,,,,
2726928543,780,12,2,85,29,8gxd9ry2580pu1b1dd5ny9ymy,1,15.1,71.7,2024-09-28T13:40:33.827Z,2024-09-28T13:40:49Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5247224153,56,Back,5247224151,185,,5247224205,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928613,747,5,2,85,32,7gkglopz9cjsysn2u6sbhuvc5,1,82.9,-1.0,2024-09-28T13:40:37.192Z,2024-09-28T14:20:24Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247301497,233,781,5247224563,347,,5247224559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928719,781,5,2,85,32,8gxd9ry2580pu1b1dd5ny9ymy,0,17.1,101.0,2024-09-28T13:40:37.192Z,2024-09-28T14:20:24Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5247225149,347,,5247225147,56,Back,5247301505,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928805,748,1,2,85,45,7gkglopz9cjsysn2u6sbhuvc5,0,84.9,0.0,2024-09-28T13:40:50.729Z,2024-09-28T13:40:55Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5247225599,212,23.1,5247225601,213,1.30,5247225591,56,Center,5247225603,1,,5247225597,141,31.0,5247225589,107,,5247225595,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928833,782,44,2,85,49,8gxd9ry2580pu1b1dd5ny9ymy,1,9.6,60.8,2024-09-28T13:40:54.510Z,2024-09-28T14:19:35Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5247225805,233,749,5247225773,285,,5247225769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928811,749,44,2,85,49,7gkglopz9cjsysn2u6sbhuvc5,0,90.4,39.2,2024-09-28T13:40:54.511Z,2024-09-28T14:19:36Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5247225643,56,Center,5247225853,233,782,5247225645,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928853,783,12,2,85,49,8gxd9ry2580pu1b1dd5ny9ymy,1,12.0,45.6,2024-09-28T13:40:54.599Z,2024-09-28T14:33:04Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5247302619,15,,5247302589,212,5.2,5247302587,141,47.0,5247225885,56,Back,5247302585,140,7.1,5247302591,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726944749,870,61,2,85,52,8gxd9ry2580pu1b1dd5ny9ymy,1,7.1,50.7,2024-09-28T13:40:56.815Z,2024-09-28T13:58:48Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5247303325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928951,784,12,2,85,54,8gxd9ry2580pu1b1dd5ny9ymy,1,6.6,43.3,2024-09-28T13:40:59.447Z,2024-09-28T13:41:03Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5247226365,213,5.92,5247226361,141,23.1,5247226363,212,38.4,5247226359,140,40.8,5247226357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928957,750,1,2,85,58,7gkglopz9cjsysn2u6sbhuvc5,0,58.7,70.8,2024-09-28T13:41:03.487Z,2024-09-28T13:41:04Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5247226395,141,65.2,5247226397,212,9.2,5247226389,157,,5247226391,56,Center,5247226401,1,,5247226399,213,5.86,5247226393,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726928953,785,61,2,85,58,8gxd9ry2580pu1b1dd5ny9ymy,1,31.5,25.3,2024-09-28T13:41:03.624Z,2024-09-28T13:41:04Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5247226379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929037,751,1,2,86,1,7gkglopz9cjsysn2u6sbhuvc5,1,48.3,80.6,2024-09-28T13:41:06.072Z,2024-09-28T13:41:09Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5247226891,141,67.0,5247226885,157,,5247226893,212,19.2,5247226887,56,Center,5247226895,213,5.78,5247226889,140,64.3,5247226897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929075,752,1,2,86,4,7gkglopz9cjsysn2u6sbhuvc5,0,64.3,66.9,2024-09-28T13:41:09.479Z,2024-09-28T13:41:12Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5247227145,140,41.3,5247227157,1,,5247227147,141,13.7,5247227149,212,43.5,5247227143,56,Back,5247227151,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929161,787,3,2,86,10,8gxd9ry2580pu1b1dd5ny9ymy,0,68.9,83.6,2024-09-28T13:41:15.269Z,2024-09-28T14:17:17Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5247227663,233,753,5247227587,56,Left,5247227589,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929143,753,7,2,86,10,7gkglopz9cjsysn2u6sbhuvc5,0,31.1,16.4,2024-09-28T13:41:15.270Z,2024-09-28T14:17:16Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247227503,285,,5247227499,56,Back,5247227643,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929279,788,1,2,86,13,8gxd9ry2580pu1b1dd5ny9ymy,1,66.8,81.2,2024-09-28T13:41:18.751Z,2024-09-28T13:41:23Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5247228299,141,87.1,5247228297,140,74.7,5247228301,212,9.2,5247228295,56,Left,5247228303,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929291,789,1,2,86,18,8gxd9ry2580pu1b1dd5ny9ymy,1,78.1,90.3,2024-09-28T13:41:23.006Z,2024-09-28T13:41:24Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5247228365,141,83.9,5247228361,56,Left,5247228369,213,4.69,5247228367,212,4.4,5247228363,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929347,790,1,2,86,19,8gxd9ry2580pu1b1dd5ny9ymy,1,79.5,84.5,2024-09-28T13:41:24.206Z,2024-09-28T13:41:27Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5247228641,56,Left,5247228645,141,96.8,5247228643,140,74.0,5247228647,212,10.2,5247228649,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929411,791,1,2,86,22,8gxd9ry2580pu1b1dd5ny9ymy,1,74.9,95.7,2024-09-28T13:41:27.358Z,2024-09-28T13:41:31Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5247229003,140,79.8,5247229009,213,6.01,5247229007,212,5.3,5247229005,141,93.6,5247229001,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929489,792,1,2,86,26,8gxd9ry2580pu1b1dd5ny9ymy,1,89.2,92.3,2024-09-28T13:41:31.222Z,2024-09-28T13:41:34Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5247229405,141,95.9,5247229401,56,Left,5247229407,212,12.6,5247229409,213,2.95,5247229403,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929509,793,1,2,86,29,8gxd9ry2580pu1b1dd5ny9ymy,1,75.6,93.0,2024-09-28T13:41:34.630Z,2024-09-28T13:41:35Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5247229545,141,86.2,5247229541,56,Left,5247229549,213,4.38,5247229547,212,4.9,5247229543,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929535,794,1,2,86,30,8gxd9ry2580pu1b1dd5ny9ymy,1,71.1,85.9,2024-09-28T13:41:35.703Z,2024-09-28T13:41:36Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5247229655,140,80.1,5247229657,141,92.1,5247229661,213,0.42,5247229659,212,10.3,5247229653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929575,795,1,2,86,31,8gxd9ry2580pu1b1dd5ny9ymy,1,80.1,92.1,2024-09-28T13:41:36.606Z,2024-09-28T13:41:38Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5247229831,213,2.77,5247229825,140,71.0,5247229823,56,Left,5247229829,212,10.2,5247229827,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929599,796,1,2,86,33,8gxd9ry2580pu1b1dd5ny9ymy,1,71.0,96.3,2024-09-28T13:41:38.438Z,2024-09-28T13:41:40Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5247229967,212,11.4,5247229965,141,91.1,5247229969,213,5.97,5247229959,155,,5247229963,140,81.3,5247229961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929623,797,1,2,86,35,8gxd9ry2580pu1b1dd5ny9ymy,0,81.3,91.1,2024-09-28T13:41:39.846Z,2024-09-28T13:41:41Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5247230083,140,73.8,5247230087,212,7.9,5247230089,213,3.14,5247230085,141,91.1,5247230081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929651,754,1,2,86,36,7gkglopz9cjsysn2u6sbhuvc5,1,21.3,12.5,2024-09-28T13:41:41.271Z,2024-09-28T13:41:42Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5247230221,140,17.0,5247230223,141,19.2,5247230219,56,Back,5247230225,212,6.4,5247230227,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929691,756,1,2,86,37,7gkglopz9cjsysn2u6sbhuvc5,1,17.0,19.2,2024-09-28T13:41:42.375Z,2024-09-28T13:41:45Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5247230471,141,37.3,5247230475,213,0.60,5247230467,56,Back,5247230473,212,21.9,5247230469,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929699,757,1,2,86,40,7gkglopz9cjsysn2u6sbhuvc5,1,34.3,37.3,2024-09-28T13:41:45.302Z,2024-09-28T13:41:46Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5247230535,141,25.6,5247230531,56,Back,5247230573,156,,5247230539,213,3.65,5247230537,212,16.4,5247230533,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929789,758,1,2,86,43,7gkglopz9cjsysn2u6sbhuvc5,1,20.6,21.5,2024-09-28T13:41:48.343Z,2024-09-28T13:41:51Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5247230983,56,Back,5247230989,212,23.9,5247230981,157,,5247230993,1,,5247230987,141,7.4,5247230985,140,41.4,5247230991,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929859,759,1,2,86,46,7gkglopz9cjsysn2u6sbhuvc5,1,39.6,7.6,2024-09-28T13:41:51.095Z,2024-09-28T13:41:55Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5247231325,141,13.7,5247231321,56,Back,5247231327,212,5.3,5247231329,213,2.24,5247231323,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929909,760,3,2,86,48,7gkglopz9cjsysn2u6sbhuvc5,1,42.9,14.2,2024-09-28T13:41:53.679Z,2024-09-28T14:14:06Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247231541,286,,5247231567,233,798,5247231539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929843,798,45,2,86,48,8gxd9ry2580pu1b1dd5ny9ymy,0,57.1,85.8,2024-09-28T13:41:53.679Z,2024-09-28T14:14:07Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5247231247,285,,5247231597,233,760,5247231245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929927,761,1,2,86,50,7gkglopz9cjsysn2u6sbhuvc5,0,40.0,11.9,2024-09-28T13:41:55.485Z,2024-09-28T13:42:04Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247231641,56,Right,5247231643,140,51.4,5247231649,213,0.17,5247231693,236,,5247231705,286,,5247231645,141,14.9,5247231697,233,799,5247231647,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929863,799,74,2,86,50,8gxd9ry2580pu1b1dd5ny9ymy,1,44.8,91.2,2024-09-28T13:41:55.486Z,2024-09-28T13:41:59Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5247231343,56,Back,5247231345,285,,5247231749,233,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929999,762,5,2,86,51,7gkglopz9cjsysn2u6sbhuvc5,1,52.2,-1.1,2024-09-28T13:41:56.511Z,2024-09-28T14:20:24Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5247231971,56,Right,5247232019,233,800,5247231973,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726929891,800,5,2,86,51,8gxd9ry2580pu1b1dd5ny9ymy,0,47.8,101.1,2024-09-28T13:41:56.511Z,2024-09-28T14:20:25Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5247231461,56,Back,5247232061,233,762,5247231463,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930135,763,1,2,87,2,7gkglopz9cjsysn2u6sbhuvc5,1,61.4,0.0,2024-09-28T13:42:06.918Z,2024-09-28T13:42:10Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5247232777,212,16.5,5247232767,56,Right,5247232779,213,0.42,5247232763,107,,5247232773,141,8.5,5247232771,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930147,764,4,2,87,5,7gkglopz9cjsysn2u6sbhuvc5,1,73.0,8.6,2024-09-28T13:42:10.783Z,2024-09-28T14:13:48Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5247233019,233,801,5247232843,265,,5247232839,56,Right,5247232837,13,,5247232841,152,,5247232845,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930151,801,4,2,87,5,8gxd9ry2580pu1b1dd5ny9ymy,0,27.0,91.4,2024-09-28T13:42:10.784Z,2024-09-28T14:13:49Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5247232973,265,,5247232969,56,Back,5247232971,152,,5247233049,233,764,5247232967,13,,5247232975,285,,5247459489,55,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930187,802,17,2,87,9,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-28T13:42:14.774Z,2024-09-28T20:19:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5247233109,31,,5247459429,55,801,5250123125,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930909,765,1,2,87,40,7gkglopz9cjsysn2u6sbhuvc5,0,77.0,10.3,2024-09-28T13:42:45.199Z,2024-09-28T13:58:53Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247236767,212,28.9,5247236757,155,,5247236765,141,48.1,5247236755,5,,5247236769,213,1.10,5247236753,2,,5247236763,140,89.6,5247236759,152,,5247236761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930889,804,44,2,87,44,8gxd9ry2580pu1b1dd5ny9ymy,1,10.1,52.1,2024-09-28T13:42:49.166Z,2024-09-28T14:19:36Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5247236951,233,766,5247236649,56,Back,5247236651,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930925,766,44,2,87,44,7gkglopz9cjsysn2u6sbhuvc5,0,89.9,47.9,2024-09-28T13:42:49.167Z,2024-09-28T14:19:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5247236989,233,804,5247236841,286,,5247236839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930897,805,12,2,87,44,8gxd9ry2580pu1b1dd5ny9ymy,1,9.7,52.5,2024-09-28T13:42:49.626Z,2024-09-28T13:42:50Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5247236691,56,Back,5247236695,141,65.5,5247236697,212,10.6,5247236699,213,0.99,5247236721,15,,5247236693,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726945111,840,43,2,87,46,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-28T13:42:50.815Z,2024-09-28T13:59:27Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5247304929,144,12,5247304891,212,0,5247304885,56,Center,5247304893,213,3.14,5247304887,140,87.3,5247304889,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726945219,841,61,2,87,46,7gkglopz9cjsysn2u6sbhuvc5,1,89.2,56.0,2024-09-28T13:42:50.815Z,2024-09-28T14:32:29Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5247305375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726930977,806,12,2,87,46,8gxd9ry2580pu1b1dd5ny9ymy,1,10.9,60.5,2024-09-28T13:42:51.116Z,2024-09-28T13:42:53Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5247237097,212,15.0,5247237099,213,6.02,5247237093,140,24.7,5247237095,141,54.8,5247237091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726931073,767,13,2,87,47,7gkglopz9cjsysn2u6sbhuvc5,1,78.0,40.9,2024-09-28T13:42:52.519Z,2024-09-28T15:12:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247307111,230,97.6,5247307105,102,48.1,5247237577,56,Center,5247307109,458,,5247307103,74,,5248107461,328,,5247307107,103,69.4,5247237575,18,,5247306965,24,,5247307113,231,5247306969,72,5248107457,215,,,,48.9,,,,,,,,,,,,,,,,,
2726931121,768,5,2,87,48,7gkglopz9cjsysn2u6sbhuvc5,0,101.4,48.2,2024-09-28T13:42:53.192Z,2024-09-28T14:19:10Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5247237795,56,Center,5247237797,346,,5247543331,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726931555,807,5,2,87,48,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.4,51.8,2024-09-28T13:42:53.192Z,2024-09-28T14:20:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5247239847,56,Back,5247239849,346,,5247543219,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726931675,808,1,2,88,15,8gxd9ry2580pu1b1dd5ny9ymy,0,4.7,53.6,2024-09-28T13:43:20.165Z,2024-09-28T13:43:26Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5247240463,141,93.6,5247240459,56,Left,5247240469,1,,5247240471,74,,5247240461,140,64.4,5247240457,124,,5247240467,213,0.41,5247240465,212,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726931775,770,1,2,88,26,7gkglopz9cjsysn2u6sbhuvc5,1,36.2,9.1,2024-09-28T13:43:31.478Z,2024-09-28T13:43:32Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5247241001,141,29.7,5247241005,213,2.59,5247240999,140,14.5,5247241003,212,26.7,5247240997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726931835,771,1,2,88,27,7gkglopz9cjsysn2u6sbhuvc5,0,14.5,29.7,2024-09-28T13:43:32.622Z,2024-09-28T13:43:35Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5247241289,1,,5247241283,141,57.3,5247241279,56,Center,5247241281,140,64.8,5247241275,157,,5247241287,213,0.34,5247241285,212,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726931881,809,4,2,88,32,8gxd9ry2580pu1b1dd5ny9ymy,1,33.3,41.9,2024-09-28T13:43:37.293Z,2024-09-28T14:13:50Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5247242417,152,,5247242481,233,772,5247242415,13,,5247242419,265,,5247241533,56,Back,5247473491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726931943,772,4,2,88,32,7gkglopz9cjsysn2u6sbhuvc5,0,66.7,58.1,2024-09-28T13:43:37.294Z,2024-09-28T14:13:50Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5247241989,13,,5247241997,265,,5247242517,233,809,5247241993,56,Center,5247241995,152,,5247242525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726932543,810,1,2,89,1,8gxd9ry2580pu1b1dd5ny9ymy,0,41.8,48.4,2024-09-28T13:44:06.669Z,2024-09-28T13:44:10Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5247244717,212,49.4,5247244715,141,69.1,5247244709,152,,5247244719,213,0.29,5247244705,5,,5247244713,140,86.9,5247244711,56,Center,5247244721,1,,5247244707,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726932657,774,1,2,89,8,7gkglopz9cjsysn2u6sbhuvc5,1,12.2,41.8,2024-09-28T13:44:12.998Z,2024-09-28T13:44:15Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5247245205,141,64.9,5247245213,213,1.38,5247245193,123,,5247245201,140,15.1,5247245197,56,Back,5247245209,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726932713,775,1,2,89,10,7gkglopz9cjsysn2u6sbhuvc5,0,18.2,67.3,2024-09-28T13:44:15.709Z,2024-09-28T13:44:18Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5247245477,213,1.41,5247245473,141,100.0,5247245469,56,Back,5247245471,140,21.8,5247245475,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726932715,776,5,2,89,12,7gkglopz9cjsysn2u6sbhuvc5,0,21.0,101.8,2024-09-28T13:44:17.285Z,2024-09-28T14:20:26Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5247245485,347,,5247246953,233,811,5247245483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726933005,811,5,2,89,12,8gxd9ry2580pu1b1dd5ny9ymy,1,79.0,-1.8,2024-09-28T13:44:17.285Z,2024-09-28T14:20:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5247246941,233,776,5247246897,56,Right,5247246899,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726933023,812,1,2,89,27,8gxd9ry2580pu1b1dd5ny9ymy,1,80.3,0.0,2024-09-28T13:44:32.572Z,2024-09-28T13:44:34Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5247246981,56,Right,5247246979,107,,5247246989,213,1.41,5247246983,140,81.8,5247246985,141,13.1,5247246987,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726933071,813,1,2,89,29,8gxd9ry2580pu1b1dd5ny9ymy,1,81.8,13.8,2024-09-28T13:44:34.115Z,2024-09-28T13:44:37Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5247247225,141,8.9,5247247221,56,Right,5247247223,140,89.6,5247247227,212,8.8,5247247229,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726933077,814,4,2,89,32,8gxd9ry2580pu1b1dd5ny9ymy,1,83.5,11.4,2024-09-28T13:44:37.724Z,2024-09-28T14:13:50Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5247247287,13,,5247247291,56,Right,5247247307,286,,5247247433,233,777,5247247297,152,,5247247303,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
