id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2719843771,618,1,2,80,34,7gkglopz9cjsysn2u6sbhuvc5,1,30.8,60.2,2024-09-14T13:38:16.228Z,2024-09-14T13:38:18Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5208462095,140,46.1,5208462101,212,16.3,5208462105,213,6.11,5208462097,141,56.0,5208462093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719843831,619,1,2,80,37,7gkglopz9cjsysn2u6sbhuvc5,1,51.8,58.1,2024-09-14T13:38:18.588Z,2024-09-14T13:38:22Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5208462441,212,12.8,5208462435,140,63.4,5208462443,213,0.31,5208462439,141,63.9,5208462433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719843837,620,1,2,80,40,7gkglopz9cjsysn2u6sbhuvc5,1,63.4,63.9,2024-09-14T13:38:22.084Z,2024-09-14T13:38:23Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5208462491,213,5.65,5208462485,140,69.0,5208462487,141,57.5,5208462483,56,Center,5208462489,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719843889,621,1,2,80,41,7gkglopz9cjsysn2u6sbhuvc5,1,69.0,57.5,2024-09-14T13:38:22.988Z,2024-09-14T13:38:26Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208462757,212,9.3,5208462753,140,66.0,5208462759,213,4.37,5208462755,141,44.6,5208462751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719843973,622,1,2,80,44,7gkglopz9cjsysn2u6sbhuvc5,1,70.8,58.4,2024-09-14T13:38:26.348Z,2024-09-14T13:38:30Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208463173,212,30.2,5208463175,213,0.89,5208463167,56,Left,5208463171,141,93.0,5208463169,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844017,623,1,2,80,48,7gkglopz9cjsysn2u6sbhuvc5,1,90.4,93.5,2024-09-14T13:38:30.124Z,2024-09-14T13:38:32Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5208463371,141,91.2,5208463369,140,80.8,5208463367,56,Left,5208463375,213,3.30,5208463373,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844069,624,1,2,80,50,7gkglopz9cjsysn2u6sbhuvc5,1,80.8,91.2,2024-09-14T13:38:32.212Z,2024-09-14T13:38:35Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5208463629,141,71.1,5208463633,213,4.62,5208463625,56,Center,5208463627,140,79.6,5208463631,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844085,625,1,2,80,53,7gkglopz9cjsysn2u6sbhuvc5,1,79.6,71.1,2024-09-14T13:38:34.940Z,2024-09-14T13:38:36Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5208463749,213,3.39,5208463747,212,20.5,5208463743,140,60.7,5208463741,56,Center,5208463745,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844161,626,1,2,80,54,7gkglopz9cjsysn2u6sbhuvc5,1,60.7,63.7,2024-09-14T13:38:36.011Z,2024-09-14T13:38:40Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208464151,56,Center,5208464155,141,36.6,5208464159,212,18.9,5208464161,213,4.93,5208464153,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844247,627,1,2,80,58,7gkglopz9cjsysn2u6sbhuvc5,1,65.3,36.6,2024-09-14T13:38:40.340Z,2024-09-14T13:38:45Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208464583,140,73.0,5208464587,212,8.1,5208464589,213,0.11,5208464585,141,37.9,5208464581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844271,628,1,2,81,3,7gkglopz9cjsysn2u6sbhuvc5,1,72.8,53.9,2024-09-14T13:38:45.076Z,2024-09-14T13:39:01Z,11cna826ls27ahux2w0ckapqt,K. Kusk,1.0,,5208464731,140,84.9,5208464735,212,13.1,5208465867,154,,5208465865,210,15,5208464729,56,Center,5208464737,213,0.24,5208464733,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844321,629,3,2,81,4,7gkglopz9cjsysn2u6sbhuvc5,1,86.8,59.4,2024-09-14T13:38:46.148Z,2024-09-14T13:52:20Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208465001,56,Center,5208466485,233,665,5208465003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844397,665,45,2,81,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,13.2,40.6,2024-09-14T13:38:46.148Z,2024-09-14T13:52:21Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5208465331,56,Back,5208466501,233,629,5208465333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844323,630,15,2,81,6,7gkglopz9cjsysn2u6sbhuvc5,1,84.9,56.6,2024-09-14T13:38:47.658Z,2024-09-14T13:39:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208465009,22,,5208465585,82,,5208465929,230,99.8,5208465921,102,51.8,5208465913,29,,5208465911,78,,5208465923,103,19,5208465931,231,51.3,5208465925,146,87.5,5208465011,17,5208465917,55,5208465927,147,55.8,5208466565,233,5208465915,154,,628,666,,5208465013,56,Center,5208465571,20,
2719844429,666,10,2,81,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.5,44.2,2024-09-14T13:38:47.758Z,2024-09-14T13:39:09Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208466621,233,630,5208465513,56,Back,5208465511,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844359,631,6,2,81,7,7gkglopz9cjsysn2u6sbhuvc5,1,61.4,41.1,2024-09-14T13:38:49.294Z,2024-09-14T13:53:02Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208465227,73,,5208466639,233,667,5208465225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844541,667,6,2,81,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.6,58.9,2024-09-14T13:38:49.294Z,2024-09-14T13:53:03Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5208466235,73,,5208466649,233,631,5208466233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844935,632,18,2,81,44,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:39:25.409Z,2024-09-14T13:39:26Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208468067,44,Defender,5208468069,59,5,5208468181,55,633,5208468065,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719844949,633,19,2,81,44,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:39:25.410Z,2024-09-14T13:39:26Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5208468125,42,,5208468143,55,632,5208468129,145,5,5208468137,292,4,5208468133,59,29,5208468141,44,Defender,5208468139,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719845123,634,1,2,81,49,7gkglopz9cjsysn2u6sbhuvc5,0,99.5,99.5,2024-09-14T13:39:31.300Z,2024-09-14T13:39:35Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208468943,1,,5208468925,56,Center,5208468917,6,,5208468927,140,90.9,5208468923,223,,5208468915,2,,5208468939,213,4.46,5208468919,155,,5208468935,212,35.8,5208468931,141,,,,,,,,,,48.5,,,,,,,,,
2719845129,668,12,2,81,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.6,59.6,2024-09-14T13:39:35.478Z,2024-09-14T13:39:36Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208468969,141,61.4,5208468971,212,5.6,5208468967,140,15.8,5208468963,56,Back,5208469021,15,,5208468973,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719845205,635,15,2,81,57,7gkglopz9cjsysn2u6sbhuvc5,1,86.1,46.1,2024-09-14T13:39:39.069Z,2024-09-14T13:40:03Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208469309,56,Center,5208471679,78,,5208471683,103,19,5208471705,233,669,5208471681,102,51.0,5208471689,147,48.0,5208471449,72,,5208471691,230,99.1,5208471447,25,,5208471687,146,5208471453,82,5208471685,458,,5208469307,17,5208471693,231,91.5,,,48.7,,,,,,
2719845203,669,10,2,81,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.5,52.0,2024-09-14T13:39:39.169Z,2024-09-14T13:53:06Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5208469303,56,Back,5208469301,94,,5208471733,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719845371,636,1,2,82,1,7gkglopz9cjsysn2u6sbhuvc5,1,60.6,63.3,2024-09-14T13:39:42.701Z,2024-09-14T13:39:47Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5208470141,56,Left,5208470145,141,93.5,5208470149,213,1.13,5208470147,212,22.7,5208470143,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719845425,637,1,2,82,6,7gkglopz9cjsysn2u6sbhuvc5,1,70.8,93.0,2024-09-14T13:39:47.622Z,2024-09-14T13:39:58Z,11cna826ls27ahux2w0ckapqt,K. Kusk,1.0,,5208470409,212,32.4,5208471145,210,13,5208470399,2,,5208470405,140,87.5,5208470401,155,,5208470407,141,53.0,5208470413,213,5.29,5208470417,1,,5208470403,56,Center,5208471147,154,,,,,,,,,,,,,,,,,,,
2719845455,638,44,2,82,7,7gkglopz9cjsysn2u6sbhuvc5,1,88.6,46.5,2024-09-14T13:39:48.725Z,2024-09-14T13:54:54Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208470543,56,Center,5208470545,286,,5208470617,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719845391,670,44,2,82,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,11.4,53.5,2024-09-14T13:39:48.726Z,2024-09-14T13:54:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208470227,56,Back,5208470645,233,638,5208470229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719845465,639,13,2,82,8,7gkglopz9cjsysn2u6sbhuvc5,1,87.5,53.0,2024-09-14T13:39:50.357Z,2024-09-14T13:39:58Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208470879,328,,5208471181,74,,5208471197,231,50.5,5208470873,25,,5208471195,230,98.0,5208471183,29,,5208471185,154,,5208470875,15,,5208470575,17,,5208471193,103,5208470577,56,5208471191,102,51.4,5208471187,55,,,62.5,Center,637,,,,,,,
2719845479,640,5,2,82,10,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,57.1,2024-09-14T13:39:51.894Z,2024-09-14T13:52:49Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208470683,56,Center,5208470687,346,,5208473223,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719845989,671,5,2,82,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.0,42.9,2024-09-14T13:39:51.894Z,2024-09-14T13:52:49Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208473121,346,,5208473119,56,Back,5208473187,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846139,672,1,2,82,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,5.0,37.0,2024-09-14T13:40:18.216Z,2024-09-14T13:40:26Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5208473917,213,0.18,5208473907,124,,5208473913,141,55.7,5208473925,74,,5208473915,212,71.8,5208473911,140,72.3,5208473909,56,Center,5208473919,1,,,,,,,,,,,,,,,,,,,,,,,,,
2719846101,641,44,2,82,41,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,49.0,2024-09-14T13:40:23.270Z,2024-09-14T13:54:55Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208473705,56,Back,5208474059,233,673,5208473707,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846147,673,44,2,82,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.0,51.0,2024-09-14T13:40:23.271Z,2024-09-14T13:54:55Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5208473963,286,,5208473961,56,Center,5208474089,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846111,642,1,2,82,42,7gkglopz9cjsysn2u6sbhuvc5,0,33.7,56.7,2024-09-14T13:40:23.582Z,2024-09-14T13:40:24Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208473767,213,0.23,5208473763,141,64.9,5208473757,3,,5208473765,212,24.8,5208473759,56,Center,5208473761,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846213,674,1,2,82,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.3,37.3,2024-09-14T13:40:26.470Z,2024-09-14T13:40:29Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5208474255,140,54.6,5208474259,212,11.3,5208474249,3,,5208474257,141,47.8,5208474253,56,Center,5208474261,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846195,643,44,2,82,45,7gkglopz9cjsysn2u6sbhuvc5,1,44.8,53.6,2024-09-14T13:40:27.229Z,2024-09-14T13:54:56Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5208474165,285,,5208474163,56,Back,5208474523,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846223,675,44,2,82,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.2,46.4,2024-09-14T13:40:27.230Z,2024-09-14T13:54:56Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5208474547,233,643,5208474323,56,Center,5208474325,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846221,644,1,2,82,46,7gkglopz9cjsysn2u6sbhuvc5,1,43.8,55.7,2024-09-14T13:40:27.502Z,2024-09-14T13:40:28Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5208474313,212,10.2,5208474307,56,Center,5208474309,140,53.5,5208474315,213,6.19,5208474305,3,,5208474311,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846231,645,44,2,82,47,7gkglopz9cjsysn2u6sbhuvc5,1,50.6,52.6,2024-09-14T13:40:28.702Z,2024-09-14T13:54:57Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5208474593,233,676,5208542125,286,,5208474355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846245,676,44,2,82,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,49.4,47.4,2024-09-14T13:40:28.703Z,2024-09-14T13:54:57Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5208474427,56,Back,5208474639,285,,5208474635,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846253,646,1,2,82,47,7gkglopz9cjsysn2u6sbhuvc5,0,53.5,54.3,2024-09-14T13:40:28.949Z,2024-09-14T13:40:30Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5208474479,141,47.0,5208474481,212,5.2,5208474477,140,54.9,5208474473,3,,5208474483,213,5.00,5208474475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846267,677,1,2,82,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,49.4,55.4,2024-09-14T13:40:30.366Z,2024-09-14T13:40:31Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208474563,1,,5208474555,140,90.8,5208474551,157,,5208474559,212,45.0,5208474557,141,38.3,5208474553,56,Center,5208474561,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846341,648,1,2,82,52,7gkglopz9cjsysn2u6sbhuvc5,1,24.2,60.0,2024-09-14T13:40:33.661Z,2024-09-14T13:40:36Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208474971,140,31.0,5208474969,56,Back,5208474975,212,21.4,5208474977,213,1.23,5208474973,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846389,649,1,2,82,54,7gkglopz9cjsysn2u6sbhuvc5,1,33.3,82.4,2024-09-14T13:40:36.157Z,2024-09-14T13:40:39Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5208475245,141,73.5,5208475241,56,Back,5208475247,212,6.8,5208475243,140,30.4,5208475249,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846443,650,1,2,82,57,7gkglopz9cjsysn2u6sbhuvc5,1,30.3,73.5,2024-09-14T13:40:39.149Z,2024-09-14T13:40:43Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5208475555,213,4.55,5208475547,56,Back,5208475549,140,24.1,5208475551,141,16.2,5208475545,155,,5208475553,212,39.5,5208475557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846503,651,1,2,83,2,7gkglopz9cjsysn2u6sbhuvc5,0,24.1,16.2,2024-09-14T13:40:43.622Z,2024-09-14T13:41:17Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208475829,56,Center,5208475839,141,27.6,5208475843,213,0.24,5208475833,140,54.0,5208475823,157,,5208475845,1,,5208475841,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846511,678,44,2,83,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,77.2,2024-09-14T13:40:46.797Z,2024-09-14T13:54:57Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208478747,233,652,5208475885,56,Back,5208475887,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846515,652,44,2,83,5,7gkglopz9cjsysn2u6sbhuvc5,0,56.8,22.8,2024-09-14T13:40:46.798Z,2024-09-14T13:54:58Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5208475907,286,,5208475905,56,Center,5208478797,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846535,653,43,2,83,5,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:40:47.045Z,2024-09-14T13:41:17Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5208476005,213,3.66,5208478731,144,1,5208476001,141,19.1,5208475997,56,Back,5208475995,3,0,5208476003,212,11.7,5208475999,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846533,679,1,2,83,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.5,85.3,2024-09-14T13:40:47.231Z,2024-09-14T13:40:47Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208475987,141,86.8,5208475983,56,Back,5208475989,212,6.9,5208475991,213,0.15,5208475985,140,45.0,5208475981,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846575,654,1,2,83,7,7gkglopz9cjsysn2u6sbhuvc5,0,54.7,17.0,2024-09-14T13:40:49.261Z,2024-09-14T13:40:50Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208476235,213,0.11,5208476231,212,23.8,5208476227,141,20.9,5208476223,56,Right,5208476225,140,77.2,5208476221,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846717,681,1,2,83,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.1,90.5,2024-09-14T13:40:54.942Z,2024-09-14T13:40:58Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208476909,212,9.9,5208476911,213,0.45,5208476905,140,39.6,5208476907,141,96.9,5208476903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846731,682,1,2,83,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.6,96.9,2024-09-14T13:40:58.615Z,2024-09-14T13:40:59Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208477025,213,6.10,5208477019,140,75.5,5208477017,56,Left,5208477021,141,86.8,5208477023,212,38.3,5208477027,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846795,656,1,2,83,21,7gkglopz9cjsysn2u6sbhuvc5,1,7.7,9.2,2024-09-14T13:41:02.589Z,2024-09-14T13:41:03Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208477371,212,25.2,5208477367,141,46.3,5208477363,56,Back,5208477373,213,1.55,5208477365,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846869,657,1,2,83,22,7gkglopz9cjsysn2u6sbhuvc5,1,8.1,46.3,2024-09-14T13:41:03.453Z,2024-09-14T13:41:07Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5208477711,212,15.2,5208477705,56,Back,5208477709,141,43.3,5208477707,140,22.4,5208477713,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846907,658,1,2,83,25,7gkglopz9cjsysn2u6sbhuvc5,1,25.7,42.2,2024-09-14T13:41:07.174Z,2024-09-14T13:41:10Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208477893,141,7.1,5208477889,56,Back,5208477897,213,4.99,5208477895,212,24.8,5208477891,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846905,683,61,2,83,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.2,88.0,2024-09-14T13:41:10.039Z,2024-09-14T13:41:10Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208477887,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846913,659,1,2,83,28,7gkglopz9cjsysn2u6sbhuvc5,0,31.5,6.7,2024-09-14T13:41:10.046Z,2024-09-14T13:41:10Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208477931,212,7.4,5208477925,140,38.5,5208477923,56,Back,5208477937,213,0.12,5208477927,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846965,660,5,2,83,29,7gkglopz9cjsysn2u6sbhuvc5,1,44.7,-0.6000000000000001,2024-09-14T13:41:11.015Z,2024-09-14T13:52:50Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208478195,347,,5208478193,56,Back,5208478209,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846933,684,5,2,83,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.3,100.6,2024-09-14T13:41:11.015Z,2024-09-14T13:41:18Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208478025,56,Left,5208478253,233,660,5208478027,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847155,661,1,2,83,41,7gkglopz9cjsysn2u6sbhuvc5,0,56.0,0.0,2024-09-14T13:41:22.462Z,2024-09-14T13:41:23Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208479131,56,Center,5208479141,213,0.92,5208479135,141,23.3,5208479129,107,,5208479137,212,21.2,5208479133,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847165,685,1,2,83,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.2,93.2,2024-09-14T13:41:23.391Z,2024-09-14T13:41:23Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208479189,1,,5208479183,141,95.9,5208479187,213,0.29,5208479181,140,35.0,5208479177,157,,5208479185,212,6.4,5208479179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847217,662,1,2,83,43,7gkglopz9cjsysn2u6sbhuvc5,0,56.5,7.7,2024-09-14T13:41:25.151Z,2024-09-14T13:41:26Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208479421,140,79.6,5208479417,157,,5208479419,56,Center,5208479425,212,26.8,5208479429,1,,5208479427,213,0.44,5208479423,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847255,686,61,2,83,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,11.9,77.9,2024-09-14T13:41:29.046Z,2024-09-14T13:41:29Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208479603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847295,663,3,2,83,49,7gkglopz9cjsysn2u6sbhuvc5,0,87.9,18.8,2024-09-14T13:41:30.982Z,2024-09-14T13:52:14Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208479763,286,,5208479761,56,Right,5208479807,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847293,687,7,2,83,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,12.1,81.2,2024-09-14T13:41:30.983Z,2024-09-14T13:52:14Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208479767,233,663,5208479757,56,Back,5208479759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847305,664,61,2,83,51,7gkglopz9cjsysn2u6sbhuvc5,1,87.5,16.8,2024-09-14T13:41:32.562Z,2024-09-14T13:41:32Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208479789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719847431,688,1,2,83,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.3,85.6,2024-09-14T13:41:34.582Z,2024-09-14T13:41:39Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208480433,157,,5208480437,140,39.9,5208480447,1,,5208480443,212,29.0,5208480435,56,Back,5208480445,213,6.27,5208480439,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
