id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2712704047,692,1,2,74,16,b8oqgvx1ijeyn6y1cn6929ix4,1,41.4,80.8,2024-08-24T18:30:03.627Z,2024-08-24T18:30:04Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5169235495,212,17.5,5169235499,213,0.66,5169235489,56,Left,5169235491,140,54.5,5169235493,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704083,693,1,2,74,17,b8oqgvx1ijeyn6y1cn6929ix4,1,54.5,96.6,2024-08-24T18:30:04.346Z,2024-08-24T18:30:07Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169235691,212,16.0,5169235693,213,3.67,5169235685,56,Back,5169235687,140,41.4,5169235689,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704123,694,1,2,74,20,b8oqgvx1ijeyn6y1cn6929ix4,0,53.5,79.6,2024-08-24T18:30:06.683Z,2024-08-24T18:30:11Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5169235915,155,,5169235919,140,100.0,5169235923,212,51.3,5169235921,141,96.6,5169235917,56,Left,5169235925,213,0.23,5169235927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704211,648,5,2,74,24,bd4qakf7j0wwie8wke9km7uj8,1,-1.0,3.7,2024-08-24T18:30:10.862Z,2024-08-24T19:16:47Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5169236461,56,Back,5169236463,346,,5169236547,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704133,695,5,2,74,24,b8oqgvx1ijeyn6y1cn6929ix4,0,101.0,96.3,2024-08-24T18:30:10.862Z,2024-08-24T19:16:48Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5169236573,233,648,5169235991,56,Left,5169235993,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704653,649,1,2,74,53,bd4qakf7j0wwie8wke9km7uj8,1,3.7,41.0,2024-08-24T18:30:40.412Z,2024-08-24T18:30:45Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5169238979,124,,5169238989,140,62.3,5169239015,74,,5169239001,213,6.00,5169239005,1,,5169238985,56,Right,5169238993,141,14.7,5169238997,212,64.1,,,,,,,,,,,,,,,,,,,,,,,,
2712704663,650,61,2,74,58,bd4qakf7j0wwie8wke9km7uj8,0,63.7,17.3,2024-08-24T18:30:45.587Z,2024-08-24T18:30:46Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5169239047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704681,697,44,2,74,59,b8oqgvx1ijeyn6y1cn6929ix4,1,36.8,77.3,2024-08-24T18:30:46.210Z,2024-08-24T19:17:39Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5169239119,56,Back,5169239123,285,,5169239175,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704689,651,44,2,74,59,bd4qakf7j0wwie8wke9km7uj8,0,63.2,22.7,2024-08-24T18:30:46.211Z,2024-08-24T19:17:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5169239157,286,,5169239193,233,697,5169239155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704709,698,1,2,74,59,b8oqgvx1ijeyn6y1cn6929ix4,0,37.7,72.3,2024-08-24T18:30:46.610Z,2024-08-24T18:30:48Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5169239231,213,0.36,5169239221,3,,5169239223,56,Back,5169239227,141,77.9,5169239229,212,10.9,5169239225,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704711,652,1,2,75,0,bd4qakf7j0wwie8wke9km7uj8,0,56.7,14.4,2024-08-24T18:30:47.579Z,2024-08-24T18:30:48Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5169239245,140,70.7,5169239249,212,14.7,5169239247,141,13.4,5169239251,213,6.24,5169239243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704785,699,1,2,75,2,b8oqgvx1ijeyn6y1cn6929ix4,0,28.5,83.2,2024-08-24T18:30:49.107Z,2024-08-24T18:30:53Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169239609,141,89.7,5169239613,213,0.09,5169239615,1,,5169239611,212,47.2,5169239607,140,73.3,5169239605,56,Left,5169239603,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704769,653,44,2,75,4,bd4qakf7j0wwie8wke9km7uj8,1,31.0,9.5,2024-08-24T18:30:51.283Z,2024-08-24T19:17:40Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5169239521,285,,5169239927,233,700,5169239519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704791,700,44,2,75,4,b8oqgvx1ijeyn6y1cn6929ix4,0,69.0,90.5,2024-08-24T18:30:51.284Z,2024-08-24T19:17:40Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5169239959,233,653,5169239649,56,Left,5169239651,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704823,654,1,2,75,4,bd4qakf7j0wwie8wke9km7uj8,1,38.2,8.0,2024-08-24T18:30:51.523Z,2024-08-24T18:30:53Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5169239825,213,5.78,5169239815,3,,5169239819,140,43.6,5169239817,56,Back,5169239823,212,6.5,5169239821,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704905,655,1,2,75,6,bd4qakf7j0wwie8wke9km7uj8,0,43.2,3.5,2024-08-24T18:30:52.938Z,2024-08-24T18:30:57Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5169240293,3,,5169240295,56,Back,5169240301,212,5.5,5169240297,140,38.8,5169240303,213,2.57,5169240299,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704861,701,44,2,75,7,b8oqgvx1ijeyn6y1cn6929ix4,1,61.3,90.6,2024-08-24T18:30:54.097Z,2024-08-24T19:17:40Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5169240057,56,Left,5169240541,233,656,5169240059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704919,656,44,2,75,7,bd4qakf7j0wwie8wke9km7uj8,0,38.7,9.4,2024-08-24T18:30:54.098Z,2024-08-24T19:17:41Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5169240581,233,701,5169240367,56,Back,5169240369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704891,702,1,2,75,7,b8oqgvx1ijeyn6y1cn6929ix4,0,61.8,85.6,2024-08-24T18:30:54.426Z,2024-08-24T18:30:55Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5169240203,3,,5169240205,56,Left,5169240211,212,13.3,5169240207,140,73.8,5169240213,213,5.96,5169240209,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704943,657,1,2,75,10,bd4qakf7j0wwie8wke9km7uj8,0,34.2,19.1,2024-08-24T18:30:57.323Z,2024-08-24T18:30:58Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5169240527,1,,5169240511,157,,5169240525,213,5.34,5169240519,140,44.2,5169240523,212,17.8,5169240521,141,0.0,5169240515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712704949,658,5,2,75,11,bd4qakf7j0wwie8wke9km7uj8,0,44.9,-2.0,2024-08-24T18:30:57.839Z,2024-08-24T18:47:31Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5169241651,233,703,5169240557,56,Back,5169240559,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705137,703,5,2,75,11,b8oqgvx1ijeyn6y1cn6929ix4,1,55.1,102.0,2024-08-24T18:30:57.839Z,2024-08-24T19:16:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5169241543,347,,5169241541,56,Left,5169241603,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705257,704,1,2,75,20,b8oqgvx1ijeyn6y1cn6929ix4,1,53.8,100.0,2024-08-24T18:31:06.970Z,2024-08-24T18:31:11Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169242221,140,36.3,5169242223,141,90.0,5169242217,107,,5169242219,56,Back,5169242225,212,20.0,5169242227,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705337,705,1,2,75,24,b8oqgvx1ijeyn6y1cn6929ix4,1,36.1,84.5,2024-08-24T18:31:11.369Z,2024-08-24T18:31:15Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5169242659,56,Back,5169242663,141,58.7,5169242661,140,23.3,5169242665,212,22.1,5169242667,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705373,706,1,2,75,28,b8oqgvx1ijeyn6y1cn6929ix4,1,23.8,58.7,2024-08-24T18:31:15.482Z,2024-08-24T18:31:17Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5169242919,213,4.74,5169242911,56,Back,5169242915,141,31.5,5169242917,212,18.5,5169242913,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705485,707,1,2,75,31,b8oqgvx1ijeyn6y1cn6929ix4,1,24.7,31.6,2024-08-24T18:31:17.721Z,2024-08-24T18:31:23Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169243563,141,67.2,5169243561,140,27.5,5169243559,56,Back,5169243565,212,24.4,5169243567,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705515,708,1,2,75,36,b8oqgvx1ijeyn6y1cn6929ix4,1,36.9,62.1,2024-08-24T18:31:23.009Z,2024-08-24T18:31:25Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5169243721,56,Back,5169243723,140,25.1,5169243729,213,3.40,5169243727,212,12.8,5169243725,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705665,709,1,2,75,39,b8oqgvx1ijeyn6y1cn6929ix4,1,26.6,56.6,2024-08-24T18:31:26.281Z,2024-08-24T18:31:30Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5169244565,212,9.7,5169244567,213,0.18,5169244561,140,35.7,5169244563,141,59.1,5169244559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705709,710,1,2,75,43,b8oqgvx1ijeyn6y1cn6929ix4,1,34.3,57.8,2024-08-24T18:31:30.586Z,2024-08-24T18:31:32Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5169244789,141,23.7,5169244777,56,Back,5169244793,212,25.2,5169244783,140,24.9,5169244795,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705753,711,1,2,75,46,b8oqgvx1ijeyn6y1cn6929ix4,1,24.9,23.7,2024-08-24T18:31:32.706Z,2024-08-24T18:31:34Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169245047,213,0.72,5169245045,212,14.7,5169245039,56,Back,5169245043,141,38.0,5169245041,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705801,712,1,2,75,47,b8oqgvx1ijeyn6y1cn6929ix4,1,35.4,38.0,2024-08-24T18:31:34.609Z,2024-08-24T18:31:36Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5169245315,56,Back,5169245321,212,14.2,5169245323,213,3.41,5169245317,140,22.4,5169245319,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705865,713,1,2,75,49,b8oqgvx1ijeyn6y1cn6929ix4,1,22.6,31.5,2024-08-24T18:31:36.306Z,2024-08-24T18:31:39Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169245657,56,Back,5169245663,212,20.2,5169245659,140,34.5,5169245661,141,8.2,5169245665,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705879,714,1,2,75,52,b8oqgvx1ijeyn6y1cn6929ix4,0,33.8,8.3,2024-08-24T18:31:39.370Z,2024-08-24T18:31:41Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,5169245909,233,660,5169245913,286,,5169245731,213,1.04,5169245725,141,14.3,5169245721,140,36.1,5169245907,236,,5169245717,56,Back,5169245729,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,
2712705903,660,74,2,75,52,bd4qakf7j0wwie8wke9km7uj8,1,63.5,88.1,2024-08-24T18:31:39.371Z,2024-08-24T19:17:19Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5169245929,233,714,5169245853,56,Left,5169245855,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705965,661,3,2,75,56,bd4qakf7j0wwie8wke9km7uj8,1,70.8,79.8,2024-08-24T18:31:42.771Z,2024-08-24T18:31:46Z,m031ocyfq011rual3olkegdm,A. Taranis,,5169246235,233,715,5169246161,286,,5169246159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712705957,715,45,2,75,56,b8oqgvx1ijeyn6y1cn6929ix4,0,29.2,20.2,2024-08-24T18:31:42.771Z,2024-08-24T18:31:46Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169246275,233,661,5169246145,56,Back,5169246147,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706049,663,1,2,75,59,bd4qakf7j0wwie8wke9km7uj8,0,97.9,74.1,2024-08-24T18:31:46.099Z,2024-08-24T18:31:47Z,m031ocyfq011rual3olkegdm,A. Taranis,,5169246569,56,Center,5169246573,140,97.1,5169246657,286,,5169246583,213,4.47,5169246653,233,716,5169246577,141,69.0,5169246581,212,3.6,5169246651,236,,,,,,,,,,,,,,,,,,,,,,,,,
2712706051,716,74,2,75,59,b8oqgvx1ijeyn6y1cn6929ix4,1,7.6,35.4,2024-08-24T18:31:46.100Z,2024-08-24T19:17:20Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5169246589,56,Back,5169246591,285,,5169246693,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706309,718,1,2,76,4,b8oqgvx1ijeyn6y1cn6929ix4,1,11.7,53.4,2024-08-24T18:31:51.633Z,2024-08-24T18:31:57Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5169247981,140,19.1,5169247979,56,Back,5169247983,141,71.2,5169247985,212,14.4,5169247977,123,,5169247987,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706379,719,1,2,76,10,b8oqgvx1ijeyn6y1cn6929ix4,1,30.4,79.4,2024-08-24T18:31:56.826Z,2024-08-24T18:32:00Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169248349,213,5.21,5169248347,212,17.5,5169248345,141,56.7,5169248337,56,Back,5169248341,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706509,720,1,2,76,13,b8oqgvx1ijeyn6y1cn6929ix4,1,41.1,57.8,2024-08-24T18:32:00.138Z,2024-08-24T18:32:06Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5169249045,212,53.5,5169249039,56,Right,5169249047,213,5.58,5169249043,141,7.0,5169249049,1,,5169249035,155,,5169249041,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706603,721,1,2,76,19,b8oqgvx1ijeyn6y1cn6929ix4,1,91.7,3.7,2024-08-24T18:32:05.824Z,2024-08-24T18:32:10Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5169249507,212,19.0,5169249505,141,27.0,5169249503,140,81.7,5169249509,213,2.16,5169249501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706635,722,1,2,76,23,b8oqgvx1ijeyn6y1cn6929ix4,1,75.6,29.5,2024-08-24T18:32:09.930Z,2024-08-24T18:32:11Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,5169249665,141,27.9,5169249667,212,5.4,5169249663,140,80.6,5169249669,213,6.08,5169249661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706707,723,1,2,76,24,b8oqgvx1ijeyn6y1cn6929ix4,1,80.8,27.3,2024-08-24T18:32:11.496Z,2024-08-24T18:32:14Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5169249991,213,3.51,5169249979,56,Right,5169249981,140,70.2,5169249987,212,12.0,5169249983,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706763,724,1,2,76,27,b8oqgvx1ijeyn6y1cn6929ix4,1,70.5,20.6,2024-08-24T18:32:14.241Z,2024-08-24T18:32:17Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169250309,213,5.82,5169250303,140,86.6,5169250299,56,Right,5169250307,212,18.9,5169250305,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706811,725,1,2,76,30,b8oqgvx1ijeyn6y1cn6929ix4,1,86.7,8.0,2024-08-24T18:32:16.994Z,2024-08-24T18:32:20Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5169250575,212,14.0,5169250577,213,2.83,5169250569,56,Right,5169250571,140,74.0,5169250573,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706835,726,1,2,76,33,b8oqgvx1ijeyn6y1cn6929ix4,1,74.0,14.4,2024-08-24T18:32:19.929Z,2024-08-24T18:32:21Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169250693,56,Center,5169250697,141,28.2,5169250695,140,78.1,5169250701,213,1.14,5169250699,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706905,727,1,2,76,34,b8oqgvx1ijeyn6y1cn6929ix4,1,78.1,28.2,2024-08-24T18:32:21.200Z,2024-08-24T18:32:25Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5169251103,56,Right,5169251109,212,8.4,5169251113,213,5.40,5169251107,141,18.6,5169251105,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706929,728,3,2,76,38,b8oqgvx1ijeyn6y1cn6929ix4,0,82.6,32.6,2024-08-24T18:32:24.730Z,2024-08-24T18:32:31Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,5169251435,233,664,5169251231,286,,5169251229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712706933,664,7,2,76,38,bd4qakf7j0wwie8wke9km7uj8,1,17.4,67.4,2024-08-24T18:32:24.731Z,2024-08-24T18:32:30Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5169251381,233,728,5169251259,56,Back,5169251261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707063,666,1,2,76,40,bd4qakf7j0wwie8wke9km7uj8,1,20.0,64.3,2024-08-24T18:32:26.853Z,2024-08-24T18:32:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5169251979,141,7.6,5169251981,212,40.0,5169251977,140,30.1,5169251985,1,,5169251975,56,Back,5169251983,213,4.98,5169251973,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707143,667,1,2,76,45,bd4qakf7j0wwie8wke9km7uj8,1,33.5,3.1,2024-08-24T18:32:32.403Z,2024-08-24T18:32:35Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5169252439,212,12.4,5169252435,140,23.0,5169252437,141,11.4,5169252441,213,2.67,5169252433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707189,668,1,2,76,48,bd4qakf7j0wwie8wke9km7uj8,0,25.0,5.3,2024-08-24T18:32:35.413Z,2024-08-24T18:32:37Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5169252669,141,58.4,5169252673,213,0.88,5169252675,1,,5169252667,140,53.6,5169252671,212,47.0,5169252665,56,Center,5169252663,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707229,729,8,2,76,50,b8oqgvx1ijeyn6y1cn6929ix4,1,47.0,47.0,2024-08-24T18:32:37.272Z,2024-08-24T18:32:51Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169252909,56,Back,5169254459,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707373,669,83,2,76,53,bd4qakf7j0wwie8wke9km7uj8,0,35.7,33.9,2024-08-24T18:32:40.116Z,2024-08-24T19:27:17Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5169253853,399,3xz0h3d6r2qgmv9egms8yaz56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707323,730,3,2,76,54,b8oqgvx1ijeyn6y1cn6929ix4,0,66.5,57.9,2024-08-24T18:32:41.098Z,2024-08-24T18:32:43Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169253419,211,,5169253397,286,,5169253395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712744305,847,1,2,76,57,bd4qakf7j0wwie8wke9km7uj8,1,32.5,62.1,2024-08-24T18:32:43.657Z,2024-08-24T19:27:35Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5169457551,157,,5169457563,1,,5169457559,212,44.2,5169457553,56,Right,5169457555,140,55.3,5169457557,141,7.4,5169457561,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707447,670,61,2,76,58,bd4qakf7j0wwie8wke9km7uj8,0,60.0,5.3,2024-08-24T18:32:45.380Z,2024-08-24T19:27:36Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5169253955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707417,731,12,2,76,59,b8oqgvx1ijeyn6y1cn6929ix4,1,31.6,91.2,2024-08-24T18:32:46.457Z,2024-08-24T18:32:48Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169253795,56,Back,5169253803,213,0.65,5169253797,140,40.8,5169253801,212,12.1,5169253799,141,100.0,5169253885,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707469,671,5,2,77,1,bd4qakf7j0wwie8wke9km7uj8,1,58.9,-2.0,2024-08-24T18:32:48.124Z,2024-08-24T19:26:42Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5169254055,56,Right,5169259027,233,732,5169254059,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712707427,732,5,2,77,1,b8oqgvx1ijeyn6y1cn6929ix4,0,41.1,102.0,2024-08-24T18:32:48.124Z,2024-08-24T19:26:40Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169259053,233,671,5169253837,56,Back,5169253839,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708111,672,1,2,77,25,bd4qakf7j0wwie8wke9km7uj8,1,57.2,0.0,2024-08-24T18:33:12.507Z,2024-08-24T18:33:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5169257649,140,69.4,5169257655,213,0.74,5169257647,56,Right,5169258773,107,,5169257653,212,17.3,5169257651,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708057,733,83,2,77,27,b8oqgvx1ijeyn6y1cn6929ix4,0,29.0,80.6,2024-08-24T18:33:14.431Z,2024-08-24T18:33:22Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169258297,399,7pnxa8wzxx5qxevcckxdd62tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708105,734,83,2,77,29,b8oqgvx1ijeyn6y1cn6929ix4,0,29.0,80.6,2024-08-24T18:33:16.128Z,2024-08-24T18:33:21Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5169258267,399,7pnxa8wzxx5qxevcckxdd62tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708177,673,1,2,77,29,bd4qakf7j0wwie8wke9km7uj8,1,67.5,12.5,2024-08-24T18:33:16.323Z,2024-08-24T19:00:47Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5169258019,212,9.5,5169258023,213,3.72,5169258009,56,Right,5169258013,140,59.9,5169258015,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708207,674,1,2,77,32,bd4qakf7j0wwie8wke9km7uj8,0,60.1,5.5,2024-08-24T18:33:19.628Z,2024-08-24T19:00:48Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5169258197,1,,5169258195,213,0.88,5169258185,157,,5169258191,141,66.3,5169258193,212,53.5,5169258189,140,92.4,5169258187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708329,736,1,2,77,36,b8oqgvx1ijeyn6y1cn6929ix4,1,7.9,33.7,2024-08-24T18:33:23.037Z,2024-08-24T18:33:26Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5169258789,56,Back,5169258787,123,,5169258793,141,38.9,5169258791,140,25.4,5169258795,212,18.7,5169258797,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708423,737,1,2,77,39,b8oqgvx1ijeyn6y1cn6929ix4,1,26.8,39.2,2024-08-24T18:33:26.224Z,2024-08-24T18:33:31Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5169259261,141,52.8,5169259263,212,9.3,5169259259,140,26.1,5169259257,56,Back,5169259265,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712708505,738,1,2,77,44,b8oqgvx1ijeyn6y1cn6929ix4,1,35.2,56.4,2024-08-24T18:33:31.048Z,2024-08-24T18:33:35Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5169259793,141,89.6,5169259787,140,39.7,5169259797,213,1.36,5169259795,212,23.1,5169259781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
