id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2725130615,822,1,2,75,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.1,65.2,2024-09-23T18:36:00.601Z,2024-09-23T18:36:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5237234979,213,5.27,5237234969,3,,5237234977,212,7.5,5237234973,140,28.9,5237234975,141,55.8,5237234971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130637,824,1,2,75,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.2,48.3,2024-09-23T18:36:04.232Z,2024-09-23T18:40:48Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237256763,212,13.3,5237256765,213,2.31,5237256757,56,Back,5237256761,141,62.8,5237256759,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130723,825,1,2,75,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.3,65.4,2024-09-23T18:36:07.303Z,2024-09-23T18:36:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5237235531,56,Back,5237235533,140,37.0,5237235537,212,22.2,5237235535,141,77.2,5237235539,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130717,704,83,2,75,47,6wwwud48qahpwrfxs20334qk5,0,74.8,31.8,2024-09-23T18:36:10.336Z,2024-09-23T18:36:12Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5237235641,399,bop31qof3lon7u6rvmb68ktzp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130735,826,1,2,75,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.0,77.2,2024-09-23T18:36:11.103Z,2024-09-23T18:42:42Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5237235619,213,3.68,5237266391,156,,5237235613,140,29.5,5237235617,212,9.2,5237235615,141,70.3,5237235611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130747,827,1,2,75,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.0,77.7,2024-09-23T18:36:12.711Z,2024-09-23T18:42:54Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237267431,140,18.9,5237267429,56,Back,5237267435,212,16.9,5237267437,213,3.50,5237267433,141,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130811,828,1,2,75,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.9,68.8,2024-09-23T18:36:15.111Z,2024-09-23T18:36:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5237236113,56,Back,5237236117,141,92.1,5237236121,213,0.90,5237236119,212,20.2,5237236115,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130851,829,1,2,75,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.9,94.8,2024-09-23T18:36:18.759Z,2024-09-23T18:36:21Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5237236371,212,30.7,5237236365,56,Center,5237236373,213,5.68,5237236367,140,64.9,5237236369,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130853,830,61,2,75,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.9,69.0,2024-09-23T18:36:20.503Z,2024-09-23T19:10:28Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5237236379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130869,706,1,2,75,59,6wwwud48qahpwrfxs20334qk5,1,31.5,41.0,2024-09-23T18:36:22.336Z,2024-09-23T18:36:24Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5237236487,140,28.6,5237236491,212,14.6,5237236489,141,62.0,5237236493,213,1.78,5237236485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130927,707,1,2,76,0,6wwwud48qahpwrfxs20334qk5,1,25.9,64.9,2024-09-23T18:36:23.904Z,2024-09-23T18:36:28Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5237236849,56,Back,5237236853,141,72.3,5237236857,213,0.29,5237236851,140,41.9,5237236855,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130923,831,83,2,76,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,51.0,40.9,2024-09-23T18:36:28.080Z,2024-09-23T18:36:33Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5237237205,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130931,708,3,2,76,5,6wwwud48qahpwrfxs20334qk5,0,47.1,56.9,2024-09-23T18:36:28.505Z,2024-09-23T18:46:39Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5237282791,233,832,5237236867,286,,5237236865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130991,832,7,2,76,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.4,44.7,2024-09-23T18:36:28.506Z,2024-09-23T18:46:39Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237273125,56,Center,5237282783,233,708,5237273127,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131015,833,4,2,76,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.2,45.3,2024-09-23T18:36:31.343Z,2024-09-23T19:03:48Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237282533,286,,5237282525,13,,5237282531,152,,5237282527,295,,5237282547,233,709,5237282529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725130955,709,4,2,76,8,6wwwud48qahpwrfxs20334qk5,0,45.8,54.7,2024-09-23T18:36:31.344Z,2024-09-23T19:04:50Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5237237353,285,,5237237555,13,,5237237557,152,,5237237351,56,Back,5237282557,233,833,5237343339,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131047,834,1,2,76,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.8,44.9,2024-09-23T18:36:36.896Z,2024-09-23T18:50:15Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5237283033,152,,5237237635,140,57.4,5237237639,212,11.9,5237283031,5,,5237237641,213,4.41,5237237637,141,28.2,5237237633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131067,835,1,2,76,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,28.2,2024-09-23T18:36:37.840Z,2024-09-23T18:50:17Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237237787,213,4.92,5237237779,141,3.7,5237237783,212,17.0,5237237775,140,60.8,5237237771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131141,836,1,2,76,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.4,6.4,2024-09-23T18:36:39.543Z,2024-09-23T18:36:45Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237238315,141,21.0,5237238311,56,Right,5237238319,213,1.35,5237238317,212,10.2,5237238313,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725143407,979,1,2,76,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.8,20.9,2024-09-23T18:36:43.616Z,2024-09-23T18:52:44Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237309601,141,11.6,5237309605,213,4.78,5237309597,56,Right,5237309603,212,6.3,5237309599,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131285,839,1,2,76,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.8,13.7,2024-09-23T18:36:49.241Z,2024-09-23T19:10:19Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237239185,155,,5237239201,212,44.8,5237239197,141,50.9,5237239193,140,95.0,5237239189,56,Center,5237239203,213,0.60,5237239205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131465,712,1,2,76,41,6wwwud48qahpwrfxs20334qk5,0,8.5,50.0,2024-09-23T18:37:04.352Z,2024-09-23T18:37:05Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237240199,213,0.36,5237240187,157,,5237240197,212,61.6,5237240189,198,,5237240193,140,63.3,5237240195,141,82.3,5237240191,56,Left,5237240201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131479,840,8,2,76,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.9,19.8,2024-09-23T18:37:06.087Z,2024-09-23T18:37:06Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237240233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131501,842,50,2,76,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.2,24.0,2024-09-23T18:37:07.951Z,2024-09-23T19:09:28Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237241097,286,,5237240349,56,Back,5237360363,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131517,713,7,2,76,44,6wwwud48qahpwrfxs20334qk5,1,55.2,75.0,2024-09-23T18:37:07.952Z,2024-09-23T19:09:28Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5237240429,56,Center,5237360357,233,842,5237240433,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131635,843,61,2,76,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,45.7,44.6,2024-09-23T18:37:16.967Z,2024-09-23T18:53:49Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237313693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131657,714,1,2,76,53,6wwwud48qahpwrfxs20334qk5,0,75.4,56.7,2024-09-23T18:37:17.071Z,2024-09-23T18:37:18Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5237241339,141,29.4,5237241335,56,Center,5237241343,213,5.29,5237241341,212,22.1,5237241337,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131723,845,1,2,76,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.6,68.8,2024-09-23T18:37:20.462Z,2024-09-23T18:37:24Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5237241703,56,Back,5237241707,141,58.1,5237241709,212,7.5,5237241711,213,4.97,5237241705,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131729,846,1,2,77,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.5,60.5,2024-09-23T18:37:24.627Z,2024-09-23T18:56:54Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237322959,213,3.49,5237322955,141,53.0,5237322957,212,15.1,5237322953,140,2.0,5237322951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131789,847,1,2,77,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,6.9,51.9,2024-09-23T18:37:27.951Z,2024-09-23T18:57:09Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5237242081,56,Left,5237242079,157,,5237242087,212,65.0,5237242083,140,62.9,5237242085,141,92.7,5237242091,1,,5237242089,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131759,715,1,2,77,4,6wwwud48qahpwrfxs20334qk5,0,43.2,5.9,2024-09-23T18:37:28.303Z,2024-09-23T19:09:50Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5237242209,3,,5237241911,56,Back,5237241913,140,48.8,5237241917,212,7.9,5237241915,141,0.0,5237241919,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131777,716,5,2,77,5,6wwwud48qahpwrfxs20334qk5,0,46.0,-2.0,2024-09-23T18:37:29.041Z,2024-09-23T19:09:16Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5237243109,233,849,5237242023,347,,5237242019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131803,849,5,2,77,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.0,102.0,2024-09-23T18:37:29.041Z,2024-09-23T19:09:16Z,1hlx5mvl8th7y82gocnuxacd0,D. Bagou,,,5237243073,233,716,5237242167,56,Left,5237242169,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131793,848,43,2,77,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T18:37:30.094Z,2024-09-23T18:57:10Z,1hlx5mvl8th7y82gocnuxacd0,D. Bagou,,,5237242107,56,Left,5237324771,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131993,852,1,2,77,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.7,100.0,2024-09-23T18:37:48.056Z,2024-09-23T19:03:48Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5237243441,213,5.59,5237243435,141,85.3,5237243431,56,Left,5237243427,107,,5237243437,212,17.7,5237243433,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132005,717,44,2,77,26,6wwwud48qahpwrfxs20334qk5,1,32.6,20.4,2024-09-23T18:37:49.846Z,2024-09-23T19:09:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237243495,285,,5237243603,233,853,5237243493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725131997,853,44,2,77,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.4,79.6,2024-09-23T18:37:49.847Z,2024-09-23T19:03:48Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5237243467,56,Left,5237243469,286,,5237243537,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132029,854,43,2,77,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T18:37:50.247Z,2024-09-23T19:03:52Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5237243615,212,6.4,5237243611,140,59.5,5237243607,3,0,5237343645,144,1,5237243609,56,Left,5237243613,141,84.2,5237243617,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725149487,913,1,2,77,27,6wwwud48qahpwrfxs20334qk5,0,33.8,22.8,2024-09-23T18:37:50.322Z,2024-09-23T19:03:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237343391,141,24.6,5237343389,140,40.2,5237343393,212,6.8,5237343385,3,,5237343387,56,Back,5237343395,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725146529,1004,43,2,77,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T18:37:50.322Z,2024-09-23T18:58:10Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237327095,213,0.24,5237327085,3,0,5237327693,144,1,5237327091,141,75.1,5237327087,56,Center,5237327093,212,8.1,5237327089,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132039,855,1,2,77,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.5,84.2,2024-09-23T18:37:50.878Z,2024-09-23T18:58:14Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5237243673,56,Left,5237243677,141,80.2,5237243679,212,15.2,5237243681,213,6.10,5237243675,140,73.7,5237327773,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132017,718,44,2,77,28,6wwwud48qahpwrfxs20334qk5,1,29.2,24.5,2024-09-23T18:37:51.431Z,2024-09-23T19:09:32Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237243559,56,Back,5237243561,285,,5237243769,233,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132049,856,44,2,77,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.8,75.5,2024-09-23T18:37:51.432Z,2024-09-23T19:09:32Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5237243727,56,Center,5237243859,233,718,5237243729,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132059,719,1,2,77,28,6wwwud48qahpwrfxs20334qk5,1,30.8,26.1,2024-09-23T18:37:51.671Z,2024-09-23T18:37:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237243783,3,,5237243787,140,31.8,5237243789,141,36.7,5237243793,213,1.43,5237243785,56,Back,5237243791,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132111,721,1,2,77,34,6wwwud48qahpwrfxs20334qk5,1,30.1,39.8,2024-09-23T18:37:57.446Z,2024-09-23T18:37:58Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5237244143,212,21.8,5237244145,213,1.72,5237244137,56,Back,5237244139,140,27.1,5237244141,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132113,722,1,2,77,35,6wwwud48qahpwrfxs20334qk5,0,27.1,71.5,2024-09-23T18:37:58.383Z,2024-09-23T18:37:59Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5237244175,1,,5237244165,56,Left,5237244171,212,54.6,5237244169,141,100.0,5237244173,213,0.39,5237244167,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132121,723,5,2,77,35,6wwwud48qahpwrfxs20334qk5,0,70.4,101.7,2024-09-23T18:37:59.132Z,2024-09-23T19:09:17Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5237244545,233,857,5237244207,56,Left,5237244209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132185,857,5,2,77,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.6,-1.7000000000000002,2024-09-23T18:37:59.132Z,2024-09-23T19:09:17Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5237244517,56,Back,5237244519,347,,5237244521,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132215,858,1,2,77,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.9,0.0,2024-09-23T18:38:02.542Z,2024-09-23T18:38:05Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237244701,140,5.8,5237244705,212,34.6,5237244707,213,2.54,5237244703,141,28.2,5237244697,107,,5237244709,1,,5237244699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132299,859,1,2,77,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,6.3,28.2,2024-09-23T18:38:05.239Z,2024-09-23T18:38:12Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5237245259,213,6.07,5237245255,141,16.2,5237245261,1,,5237245253,140,42.6,5237245257,212,39.0,5237245251,56,Back,5237245249,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132319,724,44,2,77,48,6wwwud48qahpwrfxs20334qk5,1,57.2,85.3,2024-09-23T18:38:11.390Z,2024-09-23T19:09:32Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5237245367,56,Left,5237245369,286,,5237245419,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132305,860,44,2,77,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.8,14.7,2024-09-23T18:38:11.391Z,2024-09-23T19:09:33Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5237245299,285,,5237245445,233,724,5237245297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132323,725,1,2,77,48,6wwwud48qahpwrfxs20334qk5,0,59.1,87.1,2024-09-23T18:38:12.195Z,2024-09-23T18:38:21Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5237246111,3,,5237245397,56,Center,5237246115,141,73.6,5237246117,212,9.3,5237246113,140,60.5,5237246119,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132395,861,1,2,77,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.8,22.2,2024-09-23T18:38:14.542Z,2024-09-23T18:38:16Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5237245779,212,13.5,5237245777,141,5.2,5237245773,56,Back,5237245775,140,36.2,5237245781,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132417,862,1,2,77,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.2,5.2,2024-09-23T18:38:16.711Z,2024-09-23T18:38:18Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5237245931,140,27.4,5237245935,212,11.8,5237245929,56,Back,5237245937,213,2.47,5237245933,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132483,863,1,2,77,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.4,16.1,2024-09-23T18:38:18.695Z,2024-09-23T18:38:24Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237246397,140,11.8,5237246401,212,22.1,5237246399,141,37.9,5237246403,213,2.41,5237246395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132531,864,1,2,78,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,12.8,37.1,2024-09-23T18:38:24.055Z,2024-09-23T18:38:28Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5237246693,141,33.3,5237246697,213,6.23,5237246689,56,Center,5237246699,1,,5237246687,157,,5237246691,140,63.5,5237246695,212,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132527,726,44,2,78,4,6wwwud48qahpwrfxs20334qk5,1,35.1,69.0,2024-09-23T18:38:27.680Z,2024-09-23T19:09:33Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237246845,233,865,5237246681,285,,5237246679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132537,865,44,2,78,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.9,31.0,2024-09-23T18:38:27.681Z,2024-09-23T19:09:34Z,1hlx5mvl8th7y82gocnuxacd0,D. Bagou,,,5237246733,56,Center,5237246859,233,726,5237246735,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132569,727,1,2,78,4,6wwwud48qahpwrfxs20334qk5,0,32.8,72.7,2024-09-23T18:38:27.838Z,2024-09-23T18:38:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237246897,56,Back,5237246905,213,6.22,5237246901,141,71.5,5237246899,140,45.3,5237246903,212,13.2,5237246895,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132575,866,44,2,78,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,29.0,2024-09-23T18:38:29.910Z,2024-09-23T19:09:34Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237246917,56,Center,5237247047,233,728,5237246919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132581,728,44,2,78,6,6wwwud48qahpwrfxs20334qk5,0,44.9,71.0,2024-09-23T18:38:29.911Z,2024-09-23T19:09:34Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237246955,56,Back,5237246957,285,,5237247123,233,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132587,867,1,2,78,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.7,29.8,2024-09-23T18:38:30.775Z,2024-09-23T18:38:31Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237246987,3,,5237246989,56,Center,5237246997,213,0.10,5237246993,141,31.5,5237246995,212,11.4,5237246991,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132631,729,1,2,78,8,6wwwud48qahpwrfxs20334qk5,0,38.5,75.4,2024-09-23T18:38:31.480Z,2024-09-23T18:38:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237247259,157,,5237247271,1,,5237247261,56,Center,5237247265,141,66.0,5237247263,140,78.1,5237247267,212,42.1,5237247269,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132723,868,1,2,78,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.5,39.5,2024-09-23T18:38:37.814Z,2024-09-23T18:38:41Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5237247775,56,Back,5237247783,213,1.00,5237247779,141,55.5,5237247781,212,13.0,5237247777,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725132751,869,1,2,78,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.0,58.8,2024-09-23T18:38:41.287Z,2024-09-23T18:38:43Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5237247933,56,Back,5237247937,141,88.4,5237247939,212,23.3,5237247941,213,1.05,5237247935,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
