id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787897891,782,1,2,79,42,6wwwud48qahpwrfxs20334qk5,1,62.9,76.0,2025-03-14T19:36:23.618Z,2025-03-14T19:36:26Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579395903,140,73.4,5579395901,56,Left,5579395905,141,97.1,5579395909,213,0.92,5579395907,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787897997,783,1,2,79,44,6wwwud48qahpwrfxs20334qk5,1,76.1,95.9,2025-03-14T19:36:25.898Z,2025-03-14T19:36:29Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5579396453,213,3.39,5579396451,212,18.9,5579396447,140,58.7,5579396449,141,89.0,5579396445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898055,784,1,2,79,48,6wwwud48qahpwrfxs20334qk5,1,58.1,81.5,2025-03-14T19:36:29.795Z,2025-03-14T19:36:33Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579396795,56,Center,5579396797,140,61.5,5579396801,212,17.6,5579396803,213,4.92,5579396799,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898067,785,1,2,79,51,6wwwud48qahpwrfxs20334qk5,0,65.0,46.1,2025-03-14T19:36:33.282Z,2025-03-14T19:36:34Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579396873,213,0.59,5579396871,212,19.3,5579396867,140,80.3,5579396869,141,61.8,5579396865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898089,696,8,2,79,53,7gkglopz9cjsysn2u6sbhuvc5,1,26.2,35.4,2025-03-14T19:36:34.857Z,2025-03-14T19:36:35Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579397029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898141,697,1,2,79,55,7gkglopz9cjsysn2u6sbhuvc5,0,27.8,42.7,2025-03-14T19:36:36.592Z,2025-03-14T20:05:53Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5579568733,155,,5579397327,141,69.0,5579397329,212,19.7,5579397325,140,35.6,5579397323,56,Back,5579397333,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898301,786,1,2,79,58,6wwwud48qahpwrfxs20334qk5,1,78.9,13.4,2025-03-14T19:36:40.018Z,2025-03-14T19:36:42Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579398179,213,3.28,5579398171,141,10.6,5579398165,140,65.9,5579398175,212,13.8,5579398161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898403,787,1,2,80,0,6wwwud48qahpwrfxs20334qk5,1,65.6,7.0,2025-03-14T19:36:42.497Z,2025-03-14T19:36:46Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579398681,140,53.9,5579398683,141,18.9,5579398685,212,14.7,5579398679,56,Right,5579398687,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898423,788,1,2,80,4,6wwwud48qahpwrfxs20334qk5,1,51.3,25.0,2025-03-14T19:36:46.466Z,2025-03-14T19:36:47Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579398785,56,Right,5579398787,140,55.2,5579398791,212,12.1,5579398789,141,8.3,5579398793,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898469,789,1,2,80,5,6wwwud48qahpwrfxs20334qk5,1,53.9,9.7,2025-03-14T19:36:47.339Z,2025-03-14T19:36:49Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579399075,56,Back,5579399083,141,25.8,5579399091,213,2.06,5579399087,212,12.4,5579399079,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898579,790,1,2,80,8,6wwwud48qahpwrfxs20334qk5,1,48.4,28.3,2025-03-14T19:36:49.738Z,2025-03-14T19:36:53Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579399701,212,28.7,5579399703,213,6.24,5579399687,56,Center,5579399693,140,75.7,5579399697,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898591,791,3,2,80,12,6wwwud48qahpwrfxs20334qk5,0,74.4,27.2,2025-03-14T19:36:53.618Z,2025-03-14T20:19:28Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5579399923,233,698,5579399743,56,Center,5579399745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898613,698,7,2,80,12,7gkglopz9cjsysn2u6sbhuvc5,1,25.6,72.8,2025-03-14T19:36:53.619Z,2025-03-14T19:36:57Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579399839,56,Back,5579399853,233,791,5579399841,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898683,699,1,2,80,13,7gkglopz9cjsysn2u6sbhuvc5,0,27.4,72.3,2025-03-14T19:36:54.592Z,2025-03-14T20:06:17Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579400245,141,80.6,5579400243,140,37.3,5579400241,56,Back,5579400247,212,11.8,5579400249,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898623,792,8,2,80,13,6wwwud48qahpwrfxs20334qk5,1,67.5,17.7,2025-03-14T19:36:55.196Z,2025-03-14T19:36:55Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5579399875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898701,701,1,2,80,15,7gkglopz9cjsysn2u6sbhuvc5,1,36.2,78.8,2025-03-14T19:36:56.623Z,2025-03-14T20:06:24Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579400373,56,Back,5579400375,140,37.7,5579400377,141,67.8,5579400381,213,4.92,5579400379,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898711,702,1,2,80,16,7gkglopz9cjsysn2u6sbhuvc5,0,37.7,67.8,2025-03-14T19:36:58.239Z,2025-03-14T20:06:31Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579400435,141,79.6,5579400425,56,Left,5579400431,140,67.7,5579400437,212,32.5,5579400439,213,0.25,5579400441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898737,793,43,2,80,18,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-14T19:37:00.548Z,2025-03-14T19:37:27Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579404405,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898843,795,1,2,80,19,6wwwud48qahpwrfxs20334qk5,1,31.6,9.5,2025-03-14T19:37:00.922Z,2025-03-14T19:37:05Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579401199,212,22.3,5579401185,56,Back,5579401201,213,1.52,5579401189,140,32.7,5579401195,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898901,796,1,2,80,24,6wwwud48qahpwrfxs20334qk5,1,47.3,55.2,2025-03-14T19:37:05.794Z,2025-03-14T19:37:07Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579401561,141,89.0,5579401559,140,66.5,5579401563,212,30.6,5579401565,213,0.85,5579401557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898969,797,1,2,80,26,6wwwud48qahpwrfxs20334qk5,1,66.7,89.6,2025-03-14T19:37:07.746Z,2025-03-14T19:37:10Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5579401999,213,0.27,5579401991,56,Left,5579401997,212,17.7,5579401995,141,96.6,5579401993,140,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899041,798,1,2,80,28,6wwwud48qahpwrfxs20334qk5,0,83.8,96.5,2025-03-14T19:37:10.538Z,2025-03-14T20:14:22Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5579402419,213,5.78,5579637603,286,,5579402403,56,Left,5579402415,212,21.0,5579402413,141,81.5,5579402409,140,100.0,5579637647,233,704,5579637601,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899069,704,74,2,80,28,7gkglopz9cjsysn2u6sbhuvc5,1,9.2,14.1,2025-03-14T19:37:10.539Z,2025-03-14T20:14:23Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5579637663,233,798,5579402581,285,,5579402579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899105,705,6,2,80,31,7gkglopz9cjsysn2u6sbhuvc5,0,8.8,14.0,2025-03-14T19:37:13.569Z,2025-03-14T20:09:46Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5579403749,233,799,5579402825,56,Back,5579402829,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899187,799,6,2,80,31,6wwwud48qahpwrfxs20334qk5,1,91.2,86.0,2025-03-14T19:37:13.569Z,2025-03-14T20:09:45Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5579403151,73,,5579403685,233,705,5579403147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899867,801,1,2,81,6,6wwwud48qahpwrfxs20334qk5,0,99.7,99.2,2025-03-14T19:37:47.755Z,2025-03-14T19:38:52Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579406971,6,,5579406981,141,60.0,5579406979,140,98.9,5579406985,213,4.68,5579406973,155,,5579406975,223,,5579406983,212,26.7,5579406977,56,Center,5579406969,2,,,,,,,,,,,,,,,,,,,,,,,,,
2787899875,706,12,2,81,7,7gkglopz9cjsysn2u6sbhuvc5,1,10.5,28.6,2025-03-14T19:37:49.032Z,2025-03-14T19:37:51Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579407029,212,21.0,5579407197,167,,5579407073,15,,5579407027,141,0.0,5579407019,56,Back,5579407031,213,4.95,5579407023,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899901,707,5,2,81,9,7gkglopz9cjsysn2u6sbhuvc5,0,12.8,-1.6,2025-03-14T19:37:50.690Z,2025-03-14T20:20:19Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579407161,347,,5579407491,233,802,5579407159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899927,802,5,2,81,9,6wwwud48qahpwrfxs20334qk5,1,87.2,101.6,2025-03-14T19:37:50.690Z,2025-03-14T20:20:18Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5579407327,347,,5579407437,233,707,5579407325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900443,803,1,2,81,31,6wwwud48qahpwrfxs20334qk5,0,87.4,100.0,2025-03-14T19:38:12.666Z,2025-03-14T19:38:15Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579410183,213,4.89,5579410175,140,92.3,5579410173,56,Center,5579410177,141,58.1,5579410171,107,,5579410189,1,,5579410179,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900479,708,43,2,81,34,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-14T19:38:16.359Z,2025-03-14T19:38:40Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5579410379,285,0,5579410375,56,Back,5579410409,233,804,5579413325,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900471,804,43,2,81,34,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-14T19:38:16.360Z,2025-03-14T19:38:40Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579413387,144,44,5579410333,56,Center,5579410335,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900593,709,12,2,81,35,7gkglopz9cjsysn2u6sbhuvc5,1,12.3,18.6,2025-03-14T19:38:16.704Z,2025-03-14T20:07:37Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5579411041,140,13.1,5579411043,141,14.6,5579411045,212,2.8,5579411047,213,5.01,5579411071,15,,5579411039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787931799,857,61,2,81,36,7gkglopz9cjsysn2u6sbhuvc5,1,13.4,29.4,2025-03-14T19:38:17.580Z,2025-03-14T20:07:35Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5579581905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900543,805,1,2,81,37,6wwwud48qahpwrfxs20334qk5,0,98.0,76.1,2025-03-14T19:38:18.978Z,2025-03-14T19:38:29Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579410799,212,17.5,5579410793,56,Center,5579410789,2,,5579410795,140,95.5,5579410801,213,4.56,5579410797,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900737,710,12,2,81,37,7gkglopz9cjsysn2u6sbhuvc5,1,13.5,36.1,2025-03-14T19:38:19.319Z,2025-03-14T19:38:28Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579411863,56,Back,5579411865,140,25.6,5579411869,212,13.2,5579411867,141,30.7,5579411871,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900747,711,27,2,81,42,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-14T19:38:24.025Z,2025-03-14T19:38:29Z,,,,,5579411975,233,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900647,806,27,2,81,42,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-14T19:38:24.025Z,2025-03-14T19:38:30Z,,,,,5579411999,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900775,712,28,2,81,47,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-14T19:38:29.418Z,2025-03-14T20:09:57Z,,,,,5579412079,55,711,5579601627,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901017,807,28,2,81,47,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-14T19:38:29.418Z,2025-03-14T20:09:57Z,,,,,5579413495,55,806,5579601661,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901437,715,1,2,82,16,7gkglopz9cjsysn2u6sbhuvc5,0,13.1,34.2,2025-03-14T19:38:58.286Z,2025-03-14T19:39:02Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5579415659,1,,5579415657,213,6.20,5579415653,141,30.1,5579415651,140,46.3,5579415647,199,,5579415649,56,Back,5579415655,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901455,809,44,2,82,20,6wwwud48qahpwrfxs20334qk5,1,55.2,69.8,2025-03-14T19:39:01.734Z,2025-03-14T20:26:42Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5579415827,233,716,5579415719,286,,5579415717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901447,716,44,2,82,20,7gkglopz9cjsysn2u6sbhuvc5,0,44.8,30.2,2025-03-14T19:39:01.735Z,2025-03-14T20:26:42Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579415915,233,809,5579415697,56,Back,5579415701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901509,810,1,2,82,20,6wwwud48qahpwrfxs20334qk5,1,57.6,69.6,2025-03-14T19:39:02.534Z,2025-03-14T19:39:04Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5579416035,213,1.10,5579416033,212,12.7,5579416029,140,63.1,5579416025,3,,5579416031,141,86.2,5579416027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901643,812,1,2,82,23,6wwwud48qahpwrfxs20334qk5,1,57.8,76.1,2025-03-14T19:39:05.201Z,2025-03-14T19:39:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5579416737,141,65.1,5579416747,213,4.11,5579416731,140,52.9,5579416727,56,Center,5579416741,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901771,813,1,2,82,28,6wwwud48qahpwrfxs20334qk5,1,64.3,57.2,2025-03-14T19:39:10.002Z,2025-03-14T19:39:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579417361,212,13.2,5579417363,213,1.50,5579417355,56,Center,5579417359,141,76.6,5579417357,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901855,814,1,2,82,32,6wwwud48qahpwrfxs20334qk5,1,69.7,80.8,2025-03-14T19:39:14.169Z,2025-03-14T19:39:17Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579417769,213,0.72,5579417767,212,15.1,5579417761,56,Left,5579417763,140,80.5,5579417765,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901865,815,61,2,82,34,6wwwud48qahpwrfxs20334qk5,0,79.9,95.0,2025-03-14T19:39:15.946Z,2025-03-14T20:14:26Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5579417853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901913,816,1,2,82,35,6wwwud48qahpwrfxs20334qk5,0,77.4,92.0,2025-03-14T19:39:16.754Z,2025-03-14T20:03:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5579554321,236,,5579554301,213,6.08,5579554299,212,3.3,5579418047,56,Left,5579554327,286,,5579554323,233,717,5579554297,141,91.0,5579554295,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901923,717,74,2,82,35,7gkglopz9cjsysn2u6sbhuvc5,1,37.3,26.8,2025-03-14T19:39:16.755Z,2025-03-14T20:20:31Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5579418071,56,Back,5579554355,233,816,5579551695,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901967,718,3,2,82,38,7gkglopz9cjsysn2u6sbhuvc5,0,33.1,22.9,2025-03-14T19:39:19.688Z,2025-03-14T20:19:28Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5579418335,56,Back,5579418423,285,,5579418419,233,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901939,817,7,2,82,38,6wwwud48qahpwrfxs20334qk5,0,66.9,77.1,2025-03-14T19:39:19.689Z,2025-03-14T20:19:28Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5579679799,286,,5579418381,233,718,5579418199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787901953,818,4,2,82,39,6wwwud48qahpwrfxs20334qk5,1,67.5,77.0,2025-03-14T19:39:20.954Z,2025-03-14T20:09:55Z,,,,,5579418553,152,,5579418923,233,719,5579418555,286,,5579418551,56,Center,5579418549,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902011,719,4,2,82,39,7gkglopz9cjsysn2u6sbhuvc5,0,32.5,23.0,2025-03-14T19:39:20.955Z,2025-03-14T20:09:55Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5579418897,56,Back,5579418895,10,,5579418965,233,818,5579418899,152,,5579418903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902737,819,1,2,83,11,6wwwud48qahpwrfxs20334qk5,0,76.0,72.3,2025-03-14T19:39:52.929Z,2025-03-14T19:39:55Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5579422369,140,87.2,5579422359,2,,5579422361,5,,5579422373,212,23.0,5579422375,213,5.25,5579422367,56,Center,5579422363,155,,5579422365,152,,5579422371,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,
2787909305,851,61,2,83,13,6wwwud48qahpwrfxs20334qk5,1,87.2,45.8,2025-03-14T19:39:55.410Z,2025-03-14T19:44:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579459721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902851,820,1,2,83,15,6wwwud48qahpwrfxs20334qk5,0,87.0,46.9,2025-03-14T19:39:56.952Z,2025-03-14T20:00:59Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579422925,212,2.0,5579422921,140,88.1,5579422923,141,49.3,5579422929,213,0.95,5579422919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902887,720,12,2,83,15,7gkglopz9cjsysn2u6sbhuvc5,1,10.4,64.8,2025-03-14T19:39:57.044Z,2025-03-14T20:05:13Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5579556235,15,,5579555925,141,60.9,5579555923,140,11.2,5579555921,56,Back,5579555927,212,2.8,5579555929,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787928349,856,61,2,83,17,7gkglopz9cjsysn2u6sbhuvc5,1,11.4,41.3,2025-03-14T19:39:58.580Z,2025-03-14T20:05:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579563195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902861,821,43,2,83,17,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-14T19:39:58.766Z,2025-03-14T20:00:58Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579541493,144,61,5579476435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902901,721,12,2,83,17,7gkglopz9cjsysn2u6sbhuvc5,1,8.7,52.3,2025-03-14T19:39:59.159Z,2025-03-14T20:17:32Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5579558329,212,5.5,5579558327,141,48.1,5579558323,56,Back,5579558331,213,5.74,5579558325,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902909,822,15,2,83,18,6wwwud48qahpwrfxs20334qk5,1,83.4,51.7,2025-03-14T19:40:00.105Z,2025-03-14T20:41:59Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5579559613,233,722,5579423861,103,19,5579423877,231,50.2,5579423875,230,99.1,5579423597,82,,5579423219,56,Center,5579423865,215,,5579423587,24,,5579423871,146,90.3,5579423217,17,,5579423869,458,5579423859,102,5579838369,78,,51.5,,5579423589,20,,5579423873,147,51.6,,,,,,
2787902919,722,10,2,83,18,7gkglopz9cjsysn2u6sbhuvc5,1,8.3,46.4,2025-03-14T19:40:00.205Z,2025-03-14T20:04:35Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579559673,233,822,5579559545,56,Back,5579559543,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787902993,725,1,2,83,20,7gkglopz9cjsysn2u6sbhuvc5,1,21.5,60.6,2025-03-14T19:40:02.025Z,2025-03-14T19:40:03Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579423533,140,30.8,5579423537,141,79.1,5579423529,56,Back,5579423543,213,0.91,5579423541,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787903201,727,4,2,83,29,7gkglopz9cjsysn2u6sbhuvc5,1,58.8,93.6,2025-03-14T19:40:11.231Z,2025-03-14T19:40:22Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5579425433,233,823,5579424929,13,,5579424937,286,,5579424931,295,,5579424933,56,Left,5579424935,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787903293,823,4,2,83,29,6wwwud48qahpwrfxs20334qk5,0,41.2,6.4,2025-03-14T19:40:11.232Z,2025-03-14T19:40:21Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5579425345,13,,5579425353,285,,5579425347,56,Back,5579426093,295,,5579425349,152,,5579425515,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787903957,729,1,2,83,59,7gkglopz9cjsysn2u6sbhuvc5,1,69.0,82.1,2025-03-14T19:40:41.112Z,2025-03-14T19:42:19Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5579428933,212,29.9,5579428921,155,,5579428935,213,4.76,5579428929,140,70.3,5579428917,5,,5579428931,141,38.2,5579428925,152,,5579428927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904067,730,1,2,84,1,7gkglopz9cjsysn2u6sbhuvc5,0,70.3,38.2,2025-03-14T19:40:43.022Z,2025-03-14T19:42:20Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579429511,213,0.85,5579429507,141,43.7,5579429509,212,5.0,5579429505,140,73.4,5579429503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904737,827,8,2,84,3,6wwwud48qahpwrfxs20334qk5,1,19.5,66.0,2025-03-14T19:40:45.498Z,2025-03-14T19:41:16Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5579433121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904059,824,1,2,84,4,6wwwud48qahpwrfxs20334qk5,0,22.1,72.1,2025-03-14T19:40:45.993Z,2025-03-14T19:42:11Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5579429457,140,34.0,5579429459,141,67.3,5579429461,212,12.9,5579429463,213,6.03,5579429455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
