id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720129973,673,5,2,74,0,a9vw7ikerpr4cuweeeka5aneg,0,101.2,35.6,2024-09-14T16:31:40.615Z,2024-09-14T17:02:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5209976675,56,Center,5209976679,346,,5209982379,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130417,586,1,2,74,23,dbl7ir1qugqz8nvp1vzn8im50,1,4.5,38.8,2024-09-14T16:32:03.246Z,2024-09-14T16:32:40Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5209979097,213,1.62,5209979095,212,9.3,5209979093,141,52.4,5209982689,237,,5209979089,56,Back,5209982687,124,,5209979091,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130495,587,1,2,74,24,dbl7ir1qugqz8nvp1vzn8im50,1,4.1,52.4,2024-09-14T16:32:04.367Z,2024-09-14T16:32:08Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209979487,141,40.4,5209979493,1,,5209979483,56,Back,5209979485,140,47.7,5209979491,213,6.11,5209979489,212,46.5,5209979481,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130507,588,3,2,74,28,dbl7ir1qugqz8nvp1vzn8im50,0,45.6,34.8,2024-09-14T16:32:08.527Z,2024-09-14T16:57:29Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5209980039,233,675,5209979555,56,Back,5209979559,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130581,675,7,2,74,28,a9vw7ikerpr4cuweeeka5aneg,1,54.4,65.2,2024-09-14T16:32:08.528Z,2024-09-14T16:57:28Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5209979965,233,588,5209979923,285,,5209979921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130591,589,45,2,74,31,dbl7ir1qugqz8nvp1vzn8im50,0,33.2,12.1,2024-09-14T16:32:11.906Z,2024-09-14T16:52:45Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209979947,56,Back,5209980279,233,676,5209979949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130639,676,3,2,74,31,a9vw7ikerpr4cuweeeka5aneg,1,66.8,87.9,2024-09-14T16:32:11.906Z,2024-09-14T16:52:45Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209980239,233,589,5209980155,286,,5209980153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130645,677,61,2,74,33,a9vw7ikerpr4cuweeeka5aneg,1,64.1,76.8,2024-09-14T16:32:13.784Z,2024-09-14T16:32:14Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209980173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130725,679,1,2,74,36,a9vw7ikerpr4cuweeeka5aneg,1,65.5,67.2,2024-09-14T16:32:16.817Z,2024-09-14T16:32:19Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5209980639,141,87.8,5209980635,56,Left,5209980641,212,31.5,5209980637,140,92.4,5209980643,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130735,680,1,2,74,38,a9vw7ikerpr4cuweeeka5aneg,0,98.2,85.8,2024-09-14T16:32:18.526Z,2024-09-14T16:32:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5209980717,213,4.65,5209980741,286,,5209980715,212,1.6,5209980709,56,Left,5209980713,141,83.4,5209980737,233,590,5209980735,236,,5209980711,140,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130707,590,74,2,74,38,dbl7ir1qugqz8nvp1vzn8im50,1,4.1,15.5,2024-09-14T16:32:18.527Z,2024-09-14T16:32:20Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209980547,56,Back,5209980791,233,680,5209980549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130715,591,6,2,74,38,dbl7ir1qugqz8nvp1vzn8im50,0,3.2,16.0,2024-09-14T16:32:18.959Z,2024-09-14T16:32:25Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209981079,233,681,5209980699,56,Back,5209980701,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720130755,681,6,2,74,38,a9vw7ikerpr4cuweeeka5aneg,1,96.8,84.0,2024-09-14T16:32:18.959Z,2024-09-14T16:52:30Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5209981045,233,591,5209981029,73,,5209981025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131173,682,1,2,75,3,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2024-09-14T16:32:43.209Z,2024-09-14T16:32:44Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209983051,6,,5209983065,213,4.44,5209983059,140,89.4,5209983063,212,38.9,5209983067,1,,5209983049,2,,5209983061,141,44.5,5209983055,224,,5209983053,155,,5209983057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131185,592,12,2,75,4,dbl7ir1qugqz8nvp1vzn8im50,1,6.6,53.1,2024-09-14T16:32:44.159Z,2024-09-14T16:32:52Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209983137,56,Back,5209983177,15,,5209983143,141,17.0,5209983151,213,5.26,5209983139,140,20.8,5209983147,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131301,683,1,2,75,7,a9vw7ikerpr4cuweeeka5aneg,1,79.4,79.1,2024-09-14T16:32:47.273Z,2024-09-14T16:32:50Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209983675,212,11.3,5209983673,141,91.2,5209983669,56,Left,5209983677,213,0.81,5209983671,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131383,684,1,2,75,10,a9vw7ikerpr4cuweeeka5aneg,0,97.4,84.6,2024-09-14T16:32:50.769Z,2024-09-14T16:33:01Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209984123,141,82.1,5209984119,56,Left,5209984125,212,1.8,5209984127,213,4.41,5209984705,286,,5209984115,2,,5209984121,140,96.9,5209984699,236,,5209984117,155,,5209984701,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131333,593,12,2,75,10,dbl7ir1qugqz8nvp1vzn8im50,1,6.3,10.9,2024-09-14T16:32:50.869Z,2024-09-14T16:33:01Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209983827,56,Back,5209984733,233,684,5209983825,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131341,594,6,2,75,12,dbl7ir1qugqz8nvp1vzn8im50,0,5.0,13.8,2024-09-14T16:32:52.592Z,2024-09-14T16:33:01Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209983957,56,Back,5209984281,233,685,5209983959,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131391,685,6,2,75,12,a9vw7ikerpr4cuweeeka5aneg,1,95.0,86.2,2024-09-14T16:32:52.592Z,2024-09-14T16:52:31Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209984217,73,,5209984249,233,594,5209984215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131657,686,1,2,75,28,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2024-09-14T16:33:08.017Z,2024-09-14T16:33:08Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209985519,56,Center,5209985523,140,92.7,5209985511,2,,5209985527,141,64.5,5209985529,212,24.8,5209985513,6,,5209985531,213,4.42,5209985515,155,,5209985517,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131673,595,12,2,75,28,dbl7ir1qugqz8nvp1vzn8im50,1,3.8,34.6,2024-09-14T16:33:08.703Z,2024-09-14T16:33:20Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209985659,15,,5209985631,212,23.4,5209985629,141,23.0,5209985627,140,24.8,5209985625,56,Back,5209985633,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131773,687,1,2,75,31,a9vw7ikerpr4cuweeeka5aneg,1,71.2,70.4,2024-09-14T16:33:11.753Z,2024-09-14T16:33:13Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209986147,56,Left,5209986153,212,20.5,5209986155,213,0.73,5209986149,140,85.8,5209986151,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131919,688,1,2,75,33,a9vw7ikerpr4cuweeeka5aneg,1,85.8,90.5,2024-09-14T16:33:13.681Z,2024-09-14T16:33:21Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209987013,141,50.9,5209987015,212,27.0,5209987009,56,Center,5209987017,213,4.77,5209987005,2,,5209987011,140,87.3,5209987007,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131901,596,4,2,75,39,dbl7ir1qugqz8nvp1vzn8im50,1,8.6,49.8,2024-09-14T16:33:19.879Z,2024-09-14T16:33:27Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209987261,285,,5209987255,56,Back,5209987257,152,,5209987285,233,689,5209987259,265,,5209987251,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720131927,689,4,2,75,39,a9vw7ikerpr4cuweeeka5aneg,0,91.4,50.2,2024-09-14T16:33:19.880Z,2024-09-14T16:33:26Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209987089,13,,5209987323,233,596,5209987091,56,Center,5209987097,286,,5209987093,152,,5209987095,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720133059,597,27,2,76,35,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-14T16:34:15.857Z,2024-09-14T16:34:18Z,,,,,5209992785,233,691,5209992713,41,Injury,5209992715,53,4clmd8g8jogdfvauhijd7n55h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720133047,691,27,2,76,35,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T16:34:15.857Z,2024-09-14T16:34:18Z,,,,,5209992755,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720133601,598,28,2,77,4,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-14T16:34:44.417Z,2024-09-14T16:59:25Z,,,,,5210120901,233,692,5209995477,55,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720133777,692,28,2,77,4,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T16:34:44.417Z,2024-09-14T16:59:25Z,,,,,5210120853,233,598,5209996415,55,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134009,599,1,2,77,24,dbl7ir1qugqz8nvp1vzn8im50,0,3.9,45.5,2024-09-14T16:35:04.329Z,2024-09-14T16:35:07Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209997615,212,60.0,5209997609,56,Center,5209997613,141,22.5,5209997617,213,6.02,5209997611,140,59.1,5209997603,5,,5209997605,157,,5209997619,1,,5209997607,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134135,693,1,2,77,28,a9vw7ikerpr4cuweeeka5aneg,1,38.9,85.4,2024-09-14T16:35:08.625Z,2024-09-14T16:35:10Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209998381,141,80.1,5209998379,140,42.7,5209998377,56,Back,5209998383,212,5.4,5209998385,213,5.55,5209998375,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134143,694,1,2,77,30,a9vw7ikerpr4cuweeeka5aneg,0,42.7,80.1,2024-09-14T16:35:10.391Z,2024-09-14T16:35:11Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5209998425,3,,5209998435,140,48.7,5209998437,141,79.8,5209998427,168,,5209998431,56,Back,5209998439,212,6.3,5209998441,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134209,600,8,2,77,32,dbl7ir1qugqz8nvp1vzn8im50,1,42.5,25.0,2024-09-14T16:35:12.561Z,2024-09-14T16:35:12Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5209998725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134373,695,1,2,77,32,a9vw7ikerpr4cuweeeka5aneg,1,31.2,70.7,2024-09-14T16:35:12.936Z,2024-09-14T16:35:17Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209999407,212,43.5,5209999405,141,54.0,5209999403,140,71.2,5209999411,1,,5209999401,56,Center,5209999397,157,,5209999409,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134385,696,44,2,77,36,a9vw7ikerpr4cuweeeka5aneg,1,67.2,60.0,2024-09-14T16:35:16.015Z,2024-09-14T16:59:20Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5209999461,286,,5209999459,56,Center,5209999487,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134335,601,44,2,77,36,dbl7ir1qugqz8nvp1vzn8im50,0,32.8,40.0,2024-09-14T16:35:16.016Z,2024-09-14T16:59:21Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5209999507,233,696,5209999259,56,Back,5209999261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134419,697,1,2,77,36,a9vw7ikerpr4cuweeeka5aneg,0,70.9,54.8,2024-09-14T16:35:16.976Z,2024-09-14T17:02:30Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5209999599,140,69.5,5209999595,3,,5209999601,141,54.8,5209999597,56,Center,5209999605,213,3.14,5209999603,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134433,602,1,2,77,39,dbl7ir1qugqz8nvp1vzn8im50,1,33.3,36.0,2024-09-14T16:35:19.210Z,2024-09-14T16:35:20Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5209999653,141,39.8,5209999647,157,,5209999655,212,3.5,5209999657,213,0.82,5209999659,1,,5209999651,140,35.6,5209999649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134475,603,1,2,77,40,dbl7ir1qugqz8nvp1vzn8im50,0,35.6,39.8,2024-09-14T16:35:20.224Z,2024-09-14T16:35:22Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5209999851,141,33.9,5209999855,213,5.52,5209999847,56,Back,5209999853,212,5.8,5209999845,168,,5209999849,140,39.6,5209999843,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134521,698,1,2,77,42,a9vw7ikerpr4cuweeeka5aneg,0,62.9,57.0,2024-09-14T16:35:22.519Z,2024-09-14T16:35:23Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5210000007,140,71.2,5210000005,56,Center,5210000013,213,0.02,5210000011,212,8.7,5210000003,3,,5210000009,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134537,604,1,2,77,43,dbl7ir1qugqz8nvp1vzn8im50,0,31.2,34.6,2024-09-14T16:35:23.680Z,2024-09-14T16:35:24Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5210000075,3,,5210000079,140,39.8,5210000081,141,40.0,5210000085,213,0.39,5210000077,56,Back,5210000083,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134605,700,1,2,77,47,a9vw7ikerpr4cuweeeka5aneg,1,60.9,58.7,2024-09-14T16:35:27.824Z,2024-09-14T16:35:28Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5210000473,141,72.0,5210000479,213,0.89,5210000469,56,Center,5210000475,212,11.7,5210000471,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134627,701,1,2,77,48,a9vw7ikerpr4cuweeeka5aneg,1,67.9,72.0,2024-09-14T16:35:28.743Z,2024-09-14T16:35:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5210000571,140,77.0,5210000577,213,5.74,5210000569,56,Center,5210000573,141,63.5,5210000575,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134705,702,1,2,77,49,a9vw7ikerpr4cuweeeka5aneg,1,77.0,63.5,2024-09-14T16:35:29.703Z,2024-09-14T16:35:32Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5210000969,141,86.9,5210000961,56,Left,5210000975,213,1.62,5210000971,212,15.9,5210000965,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134743,703,1,2,77,52,a9vw7ikerpr4cuweeeka5aneg,1,81.5,86.7,2024-09-14T16:35:32.735Z,2024-09-14T16:35:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5210001203,141,88.4,5210001201,140,85.4,5210001205,212,4.3,5210001207,213,0.28,5210001199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134771,704,1,2,77,54,a9vw7ikerpr4cuweeeka5aneg,0,85.4,88.4,2024-09-14T16:35:34.551Z,2024-09-14T16:35:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5210001361,212,9.9,5210001355,56,Center,5210001359,141,75.0,5210001363,213,5.11,5210001357,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134789,605,43,2,77,57,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-14T16:35:37.218Z,2024-09-14T16:35:51Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5210002885,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134865,606,4,2,77,59,dbl7ir1qugqz8nvp1vzn8im50,1,9.1,10.9,2024-09-14T16:35:39.231Z,2024-09-14T16:58:43Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5210001977,56,Back,5210002619,285,,5210002617,265,,5210002613,13,,5210002615,152,,5210009613,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720134943,705,4,2,77,59,a9vw7ikerpr4cuweeeka5aneg,0,90.9,89.1,2024-09-14T16:35:39.232Z,2024-09-14T16:58:44Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5210009669,233,606,5210002453,152,,5210002455,265,,5210002457,286,,5210002451,56,Left,5210002449,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720135767,607,1,2,78,39,dbl7ir1qugqz8nvp1vzn8im50,0,9.9,23.0,2024-09-14T16:36:19.051Z,2024-09-14T16:36:22Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5210006163,140,70.4,5210006159,152,,5210006165,141,70.9,5210006171,1,,5210006167,212,71.4,5210006169,213,0.47,5210006155,5,,5210006161,56,Center,5210006157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720135771,706,61,2,78,42,a9vw7ikerpr4cuweeeka5aneg,1,30.3,52.5,2024-09-14T16:36:22.677Z,2024-09-14T16:36:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5210006175,56,Back,5210006355,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720135831,608,44,2,78,45,dbl7ir1qugqz8nvp1vzn8im50,1,67.6,53.4,2024-09-14T16:36:25.145Z,2024-09-14T16:59:21Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210006503,56,Center,5210006857,233,708,5210006507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720135877,708,44,2,78,45,a9vw7ikerpr4cuweeeka5aneg,0,32.4,46.6,2024-09-14T16:36:25.146Z,2024-09-14T16:59:21Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5210006883,233,608,5210006695,285,,5210006693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720135875,609,1,2,78,45,dbl7ir1qugqz8nvp1vzn8im50,1,67.6,64.6,2024-09-14T16:36:25.442Z,2024-09-14T16:36:27Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210006667,141,70.2,5210006663,56,Center,5210006665,140,72.5,5210006673,213,0.64,5210006669,212,6.4,5210006661,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720135871,707,1,2,78,46,a9vw7ikerpr4cuweeeka5aneg,0,27.8,46.9,2024-09-14T16:36:26.368Z,2024-09-14T17:02:19Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5210006629,140,32.5,5210006631,141,53.3,5210006627,56,Back,5210006637,1,,5210006633,212,6.6,5210006635,213,0.72,5210006625,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720135923,610,1,2,78,46,dbl7ir1qugqz8nvp1vzn8im50,1,74.3,68.2,2024-09-14T16:36:26.786Z,2024-09-14T16:36:29Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5210006957,213,5.28,5210006943,56,Center,5210006945,140,80.3,5210006947,141,53.6,5210006953,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136011,611,1,2,78,48,dbl7ir1qugqz8nvp1vzn8im50,1,80.3,53.6,2024-09-14T16:36:28.577Z,2024-09-14T16:36:44Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,1.0,,5210007381,140,87.7,5210008291,154,,5210007379,56,Center,5210008289,210,15,5210007383,141,68.2,5210007385,212,12.6,5210007387,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136025,612,15,2,78,51,dbl7ir1qugqz8nvp1vzn8im50,1,87.2,67.2,2024-09-14T16:36:31.265Z,2024-09-14T16:52:36Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5210008343,230,98.5,5210008329,55,611,5210008339,146,92.0,5210007993,82,,5210008347,231,51.1,5210007419,56,Center,5210008325,29,,5210008335,103,19,5210008337,328,,5210008327,154,,5210008341,147,60.3,5210007417,64,5210008323,78,,5210008333,102,5210007989,20,,,5210093939,233,709,48.8,5210007415,22,,,,,,
2720136187,709,10,2,78,51,a9vw7ikerpr4cuweeeka5aneg,1,8.0,39.7,2024-09-14T16:36:31.365Z,2024-09-14T17:06:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5210008241,56,Back,5210094001,233,612,5210008239,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136029,613,6,2,78,54,dbl7ir1qugqz8nvp1vzn8im50,1,88.8,63.7,2024-09-14T16:36:34.234Z,2024-09-14T16:52:31Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5210007443,56,Center,5210007445,73,,5210093617,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136197,710,6,2,78,54,a9vw7ikerpr4cuweeeka5aneg,0,11.2,36.3,2024-09-14T16:36:34.234Z,2024-09-14T17:06:21Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5210008383,56,Back,5210093641,233,613,5210008385,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136621,614,1,2,79,25,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,99.5,2024-09-14T16:37:05.714Z,2024-09-14T16:37:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5210010659,213,4.65,5210010649,223,,5210010655,141,49.9,5210010661,1,,5210010645,155,,5210010657,212,33.8,5210010651,56,Center,5210010639,2,,5210010653,140,97.4,5210011345,233,712,5210010643,6,,,,,,,,,,,,,,,,,,,,,,,,
2720136663,711,43,2,79,29,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T16:37:09.519Z,2024-09-14T16:55:55Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5210010895,56,Back,5210010897,285,0,5210108311,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136735,712,41,2,79,30,a9vw7ikerpr4cuweeeka5aneg,0,3.7,47.6,2024-09-14T16:37:10.471Z,2024-09-14T16:37:15Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5210011307,213,0.37,5210011305,212,17.6,5210011301,140,19.3,5210011365,233,614,5210011303,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136685,615,61,2,79,31,dbl7ir1qugqz8nvp1vzn8im50,1,78.5,41.9,2024-09-14T16:37:11.396Z,2024-09-14T16:55:57Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5210010993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720136791,616,3,2,79,37,dbl7ir1qugqz8nvp1vzn8im50,0,95.0,7.0,2024-09-14T16:37:17.346Z,2024-09-14T16:37:27Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210011661,286,,5210011659,56,Right,5210012327,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
