id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2709295755,825,1,2,80,58,a9vw7ikerpr4cuweeeka5aneg,1,3.7,54.6,2024-08-16T18:37:59.317Z,2024-08-16T18:38:06Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150455245,212,32.2,5150455253,237,,5150455241,140,34.2,5150455237,124,,5150455239,56,Back,5150455243,141,50.4,5150455249,1,,5150455247,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709295825,826,1,2,81,5,a9vw7ikerpr4cuweeeka5aneg,1,51.8,52.1,2024-08-16T18:38:06.517Z,2024-08-16T18:38:11Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5150455611,141,74.0,5150455613,212,14.9,5150455609,140,51.8,5150455605,56,Center,5150455615,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709295869,827,1,2,81,10,a9vw7ikerpr4cuweeeka5aneg,1,60.8,74.7,2024-08-16T18:38:11.566Z,2024-08-16T18:38:15Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5150455899,141,91.5,5150455897,140,68.4,5150455901,212,13.9,5150455903,213,0.96,5150455895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709295911,828,1,2,81,14,a9vw7ikerpr4cuweeeka5aneg,1,67.5,87.3,2024-08-16T18:38:15.640Z,2024-08-16T18:38:18Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5150456147,56,Center,5150456149,140,55.6,5150456155,213,4.37,5150456157,1,,5150456153,212,37.6,5150456151,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709295991,829,1,2,81,17,a9vw7ikerpr4cuweeeka5aneg,1,55.6,35.2,2024-08-16T18:38:18.365Z,2024-08-16T18:38:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150456565,213,1.56,5150456559,140,55.8,5150456557,56,Center,5150456561,141,69.8,5150456563,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296047,830,1,2,81,23,a9vw7ikerpr4cuweeeka5aneg,1,59.9,72.6,2024-08-16T18:38:24.573Z,2024-08-16T18:38:28Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5150456879,141,68.6,5150456877,140,67.3,5150456875,56,Center,5150456881,212,8.2,5150456883,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296103,831,1,2,81,27,a9vw7ikerpr4cuweeeka5aneg,1,71.2,76.4,2024-08-16T18:38:28.016Z,2024-08-16T18:38:30Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5150457163,212,9.6,5150457161,141,89.6,5150457165,213,1.20,5150457159,140,74.5,5150457157,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296121,832,1,2,81,29,a9vw7ikerpr4cuweeeka5aneg,0,74.5,89.6,2024-08-16T18:38:30.557Z,2024-08-16T18:38:31Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150457263,213,0.27,5150457255,56,Left,5150457261,212,6.1,5150457257,140,80.1,5150457259,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296127,715,61,2,81,30,b8oqgvx1ijeyn6y1cn6929ix4,1,26.7,10.4,2024-08-16T18:38:31.151Z,2024-08-16T18:38:31Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5150457285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296137,716,5,2,81,31,b8oqgvx1ijeyn6y1cn6929ix4,0,25.4,-1.1,2024-08-16T18:38:32.180Z,2024-08-16T19:03:22Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5150457339,56,Back,5150460077,233,833,5150457341,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296625,833,5,2,81,31,a9vw7ikerpr4cuweeeka5aneg,1,74.6,101.1,2024-08-16T18:38:32.180Z,2024-08-16T19:03:22Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150459925,56,Left,5150459927,347,,5150460039,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297703,721,18,2,81,50,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-16T18:38:51.175Z,2024-08-16T18:40:15Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5150466045,55,722,5150465943,44,Forward,5150465945,59,9,5150465941,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297711,722,19,2,81,50,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-16T18:38:51.176Z,2024-08-16T18:51:39Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5150465991,44,Midfielder,5150528747,292,5,5150465989,59,12,5150467301,293,4,5150465993,55,721,5150465987,145,10,5150465983,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301231,750,18,2,81,57,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-16T18:38:58.308Z,2024-08-16T18:51:59Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5150485859,44,Midfielder,5150485857,42,,5150525533,189,,5150485861,59,14,5150485897,55,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301235,751,19,2,81,57,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-16T18:38:58.309Z,2024-08-16T18:51:59Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5150486977,293,4,5150526119,189,,5150485881,55,750,5150485875,145,9,5150485879,44,Midfielder,5150485877,59,16,5150528639,292,7,5150485871,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296923,834,1,2,82,13,a9vw7ikerpr4cuweeeka5aneg,0,77.8,100.0,2024-08-16T18:39:14.133Z,2024-08-16T18:39:16Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150461603,56,Center,5150461613,1,,5150461607,141,65.0,5150461609,212,27.4,5150461601,107,,5150461611,213,5.19,5150461605,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709296931,717,12,2,82,15,b8oqgvx1ijeyn6y1cn6929ix4,1,13.3,35.1,2024-08-16T18:39:16.163Z,2024-08-16T18:39:25Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150461669,56,Back,5150461713,15,,5150461675,212,17.0,5150461677,213,0.47,5150461673,141,46.4,5150461671,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297071,835,1,2,82,20,a9vw7ikerpr4cuweeeka5aneg,1,70.0,54.5,2024-08-16T18:39:21.988Z,2024-08-16T18:39:23Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5150462419,212,14.2,5150462417,141,63.6,5150462421,213,2.69,5150462413,56,Center,5150462415,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297091,836,1,2,82,22,a9vw7ikerpr4cuweeeka5aneg,0,57.8,63.6,2024-08-16T18:39:23.628Z,2024-08-16T18:39:24Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150462527,56,Left,5150462533,212,30.7,5150462529,140,74.4,5150462531,141,100.0,5150462535,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297399,718,5,2,82,23,b8oqgvx1ijeyn6y1cn6929ix4,1,27.2,-1.1,2024-08-16T18:39:24.637Z,2024-08-16T19:03:23Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150464247,233,837,5150464219,347,,5150464215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297107,837,5,2,82,23,a9vw7ikerpr4cuweeeka5aneg,0,72.8,101.1,2024-08-16T18:39:24.637Z,2024-08-16T19:03:23Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150462619,347,,5150462617,56,Left,5150464283,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297487,719,1,2,82,42,b8oqgvx1ijeyn6y1cn6929ix4,1,30.1,0.0,2024-08-16T18:39:43.259Z,2024-08-16T18:39:49Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150464847,1,,5150464843,212,27.4,5150464839,140,54.5,5150464837,56,Right,5150464841,141,12.6,5150464835,107,,5150464845,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297497,720,4,2,82,48,b8oqgvx1ijeyn6y1cn6929ix4,1,57.6,11.1,2024-08-16T18:39:49.099Z,2024-08-16T20:22:16Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150465005,152,,5150465001,13,,5150492687,295,,5150465003,56,Right,5150898533,233,838,5150465009,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297507,838,4,2,82,48,a9vw7ikerpr4cuweeeka5aneg,0,42.4,88.9,2024-08-16T18:39:49.100Z,2024-08-16T20:22:16Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5150465071,152,,5150466391,265,,5150465075,285,,5150898559,233,720,5150465067,13,,5150465069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297989,723,1,2,83,15,b8oqgvx1ijeyn6y1cn6929ix4,0,58.6,9.8,2024-08-16T18:40:16.322Z,2024-08-16T18:40:19Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5150467569,152,,5150467587,1,,5150467567,155,,5150467581,213,0.61,5150467575,141,43.7,5150467573,140,89.7,5150467579,212,40.0,5150467571,56,Center,5150467565,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297983,839,44,2,83,17,a9vw7ikerpr4cuweeeka5aneg,1,11.4,57.9,2024-08-16T18:40:18.315Z,2024-08-16T19:08:35Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5150467531,56,Back,5150467833,233,724,5150467533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298007,724,44,2,83,17,b8oqgvx1ijeyn6y1cn6929ix4,0,88.6,42.1,2024-08-16T18:40:18.316Z,2024-08-16T19:08:35Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5150467673,56,Center,5150467871,233,839,5150467675,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709297999,840,12,2,83,17,a9vw7ikerpr4cuweeeka5aneg,1,13.1,60.5,2024-08-16T18:40:18.541Z,2024-08-16T18:40:20Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5150467635,56,Back,5150467645,213,0.59,5150467689,15,,5150467643,212,14.9,5150467639,140,24.9,5150467641,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298049,841,1,2,83,19,a9vw7ikerpr4cuweeeka5aneg,1,24.9,72.6,2024-08-16T18:40:20.237Z,2024-08-16T19:12:45Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5150467973,212,4.2,5150467965,56,Back,5150467971,141,76.1,5150467969,140,28.2,5150467975,213,0.60,5150467961,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298085,842,1,2,83,20,a9vw7ikerpr4cuweeeka5aneg,0,28.2,76.1,2024-08-16T18:40:21.181Z,2024-08-16T18:40:24Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5150468183,157,,5150468193,213,5.19,5150468187,140,44.0,5150468189,141,29.3,5150468191,212,35.9,5150468195,1,,5150468185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298259,726,1,2,83,27,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,94.5,2024-08-16T18:40:28.058Z,2024-08-16T18:40:32Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150469139,56,Left,5150469145,212,16.6,5150469141,140,84.8,5150469147,213,6.28,5150469143,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298271,727,1,2,83,31,b8oqgvx1ijeyn6y1cn6929ix4,1,86.9,94.4,2024-08-16T18:40:32.830Z,2024-08-16T18:52:52Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5150533003,212,5.5,5150532999,140,87.0,5150532997,56,Left,5150533005,213,4.73,5150533001,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298415,728,1,2,83,32,b8oqgvx1ijeyn6y1cn6929ix4,1,96.3,77.5,2024-08-16T18:40:33.275Z,2024-08-16T18:53:21Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5150534547,213,2.16,5150534543,141,92.4,5150534539,56,Left,5150534545,212,12.2,5150534541,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298425,729,3,2,83,33,b8oqgvx1ijeyn6y1cn6929ix4,1,90.9,90.0,2024-08-16T18:40:34.467Z,2024-08-16T19:04:06Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5150535169,286,,5150535167,56,Left,5150535185,233,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298381,843,45,2,83,33,a9vw7ikerpr4cuweeeka5aneg,0,9.1,10.0,2024-08-16T18:40:34.467Z,2024-08-16T19:04:19Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5150469845,285,,5150535227,233,729,5150469843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298433,730,1,2,83,35,b8oqgvx1ijeyn6y1cn6929ix4,1,95.4,75.4,2024-08-16T18:40:36.730Z,2024-08-16T19:04:36Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,1.0,,5150536013,213,4.07,5150536003,56,Center,5150536009,212,11.8,5150536007,141,61.5,5150565827,154,,5150536101,195,,5150565825,210,15,5150536005,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709315435,837,15,2,83,37,b8oqgvx1ijeyn6y1cn6929ix4,1,90.0,57.8,2024-08-16T18:40:38.915Z,2024-08-16T19:17:27Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150565517,20,,5150565885,154,,5150565323,17,,5150565521,82,,5150565895,328,,5150565887,55,730,5150565901,230,99.5,5150565897,146,92.1,5150565319,22,,5150565891,102,5150565327,56,5150565893,103,5150565883,29,,50.0,5150565899,147,19,56.1,5150565879,78,,5150565947,233,975,Center,5150565903,231,51.1,,
2709313021,975,10,2,83,38,a9vw7ikerpr4cuweeeka5aneg,1,7.9,43.9,2024-08-16T18:40:39.015Z,2024-08-16T19:04:37Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5150552755,56,Back,5150565689,233,837,5150552753,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298439,731,1,2,83,40,b8oqgvx1ijeyn6y1cn6929ix4,1,91.9,66.0,2024-08-16T18:40:42.011Z,2024-08-16T18:55:02Z,f1ba9g771s0zeel0titcj3omi,A. Njai,1.0,,5150538249,56,Center,5150539495,154,,5150538255,212,17.6,5150538253,141,40.7,5150538257,213,4.49,5150538251,140,88.2,5150539491,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298447,732,15,2,83,41,b8oqgvx1ijeyn6y1cn6929ix4,1,84.8,45.2,2024-08-16T18:40:42.138Z,2024-08-16T18:56:06Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5150539561,55,731,5150542521,233,973,5150538605,56,Center,5150539571,146,99.1,5150539557,29,,5150539559,154,,5150539163,72,,5150539567,103,11.4,5150539569,328,,5150539165,17,5150539565,102,5150539573,147,5150538601,22,,,5150539555,78,47.1,,,,,,,,51.2,,,,,
2709311285,973,10,2,83,41,a9vw7ikerpr4cuweeeka5aneg,1,5.2,51.5,2024-08-16T18:40:42.238Z,2024-08-16T18:57:34Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150542501,56,Back,5150542495,173,,5150542557,233,732,5150542499,182,,5150542497,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298581,733,2,2,83,47,b8oqgvx1ijeyn6y1cn6929ix4,1,80.5,53.0,2024-08-16T18:40:48.724Z,2024-08-16T19:13:58Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5150541625,141,62.4,5150541619,7,dyzzo6n83rg4fpvmqqa69moes,5150541621,56,Center,5150541623,140,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709298971,845,1,2,84,11,a9vw7ikerpr4cuweeeka5aneg,1,3.0,50.0,2024-08-16T18:41:12.419Z,2024-08-16T18:41:14Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150472969,1,,5150472967,213,0.46,5150472963,141,91.5,5150472959,56,Left,5150472957,241,,5150472961,140,57.3,5150472955,5,,5150472965,212,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299049,846,1,2,84,13,a9vw7ikerpr4cuweeeka5aneg,1,59.6,91.4,2024-08-16T18:41:14.651Z,2024-08-16T18:41:18Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5150473365,141,81.5,5150473361,56,Left,5150473363,140,76.8,5150473369,213,5.93,5150473367,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299149,847,1,2,84,21,a9vw7ikerpr4cuweeeka5aneg,0,76.7,88.1,2024-08-16T18:41:22.451Z,2024-08-16T18:41:24Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5150474025,1,,5150474015,56,Center,5150474013,155,,5150474021,212,49.1,5150474017,140,100.0,5150474019,141,25.7,5150474011,2,,5150474023,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299651,737,5,2,84,23,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.3,73.6,2024-08-16T18:41:24.314Z,2024-08-16T18:57:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150547199,346,,5150476831,56,Back,5150547203,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299155,848,5,2,84,23,a9vw7ikerpr4cuweeeka5aneg,0,101.3,26.4,2024-08-16T18:41:24.314Z,2024-08-16T19:03:23Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5150476963,233,737,5150474057,56,Center,5150474059,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299781,738,1,2,84,50,b8oqgvx1ijeyn6y1cn6929ix4,0,4.5,57.0,2024-08-16T18:41:51.659Z,2024-08-16T18:41:58Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5150477527,1,,5150477523,212,66.2,5150477517,56,Center,5150477531,74,,5150477519,140,67.4,5150477521,141,62.6,5150477515,124,,5150477525,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299777,849,44,2,84,55,a9vw7ikerpr4cuweeeka5aneg,1,34.7,29.9,2024-08-16T18:41:56.674Z,2024-08-16T19:08:35Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150477507,285,,5150477663,233,739,5150477505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299797,739,44,2,84,55,b8oqgvx1ijeyn6y1cn6929ix4,0,65.3,70.1,2024-08-16T18:41:56.675Z,2024-08-16T19:08:36Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150477683,233,849,5150477599,286,,5150477597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299789,850,1,2,84,56,a9vw7ikerpr4cuweeeka5aneg,0,38.2,17.3,2024-08-16T18:41:57.179Z,2024-08-16T18:41:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150477569,141,18.7,5150477567,140,40.0,5150477563,3,,5150477573,213,0.47,5150477565,56,Back,5150477571,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299845,740,1,2,84,58,b8oqgvx1ijeyn6y1cn6929ix4,0,62.4,60.0,2024-08-16T18:41:59.986Z,2024-08-16T18:42:01Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150477835,213,5.87,5150477825,157,,5150477831,141,54.5,5150477837,1,,5150477829,140,70.5,5150477833,212,9.3,5150477827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299917,852,1,2,85,0,a9vw7ikerpr4cuweeeka5aneg,0,36.4,65.7,2024-08-16T18:42:01.827Z,2024-08-16T18:42:06Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5150478295,141,100.0,5150478301,1,,5150478291,56,Left,5150478293,140,83.0,5150478297,212,54.4,5150478299,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299937,741,56,2,85,6,b8oqgvx1ijeyn6y1cn6929ix4,1,23.0,5.5,2024-08-16T18:42:07.088Z,2024-08-16T18:42:07Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150478401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300205,742,5,2,85,7,b8oqgvx1ijeyn6y1cn6929ix4,1,19.9,-0.8,2024-08-16T18:42:08.255Z,2024-08-16T19:03:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150480005,233,853,5150479939,347,,5150479937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709299927,853,5,2,85,7,a9vw7ikerpr4cuweeeka5aneg,0,80.1,100.8,2024-08-16T18:42:08.255Z,2024-08-16T18:55:10Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5150480063,233,742,5150478343,347,,5150478341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300279,743,1,2,85,21,b8oqgvx1ijeyn6y1cn6929ix4,0,28.7,0.0,2024-08-16T18:42:22.880Z,2024-08-16T18:42:26Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150480383,213,0.01,5150480381,212,20.5,5150480375,56,Back,5150480373,107,,5150480379,141,0.0,5150480377,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300287,744,5,2,85,25,b8oqgvx1ijeyn6y1cn6929ix4,0,48.4,-1.3,2024-08-16T18:42:26.158Z,2024-08-16T18:42:33Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150480879,233,854,5150480431,347,,5150480429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300357,854,5,2,85,25,a9vw7ikerpr4cuweeeka5aneg,1,51.6,101.3,2024-08-16T18:42:26.158Z,2024-08-16T19:03:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5150480815,347,,5150480813,56,Left,5150480849,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300379,855,1,2,85,30,a9vw7ikerpr4cuweeeka5aneg,0,52.8,100.0,2024-08-16T18:42:31.946Z,2024-08-16T18:42:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150480981,213,5.83,5150480975,140,76.1,5150480973,56,Left,5150480979,212,27.2,5150480977,141,83.7,5150480971,107,,5150480985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300411,745,1,2,85,34,b8oqgvx1ijeyn6y1cn6929ix4,1,32.6,20.9,2024-08-16T18:42:35.056Z,2024-08-16T18:42:36Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150481241,140,36.6,5150481237,56,Back,5150481249,212,11.2,5150481245,141,36.1,5150481253,213,1.18,5150481235,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300493,746,1,2,85,35,b8oqgvx1ijeyn6y1cn6929ix4,1,32.8,42.2,2024-08-16T18:42:36.784Z,2024-08-16T18:42:42Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150481763,212,17.1,5150481767,1,,5150481761,141,52.1,5150481753,157,,5150481759,140,47.8,5150481755,56,Back,5150481765,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300475,856,43,2,85,40,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-16T18:42:41.134Z,2024-08-16T18:43:03Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150481651,56,Back,5150483607,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300503,747,3,2,85,41,b8oqgvx1ijeyn6y1cn6929ix4,0,48.8,62.0,2024-08-16T18:42:42.547Z,2024-08-16T18:57:06Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5150543853,286,,5150543851,56,Back,5150544973,233,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709311711,974,7,2,85,41,a9vw7ikerpr4cuweeeka5aneg,1,51.2,38.0,2024-08-16T18:42:42.548Z,2024-08-16T18:57:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150544961,233,747,5150544937,56,Center,5150544939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709300557,857,1,2,85,42,a9vw7ikerpr4cuweeeka5aneg,1,47.0,31.3,2024-08-16T18:42:43.035Z,2024-08-16T18:57:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150482029,213,0.21,5150482027,212,21.9,5150482023,140,67.4,5150482031,1,,5150482019,157,,5150482021,56,Center,5150482025,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
