id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2711330623,659,61,2,75,3,8cfkisxf1fkxdqtt6tx1tup48,0,82.2,33.4,2024-08-20T18:04:31.912Z,2024-08-20T18:04:32Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5161703187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330651,778,1,2,75,5,ajtb177oqwawkdwbqhldmq6mx,1,25.0,67.2,2024-08-20T18:04:33.632Z,2024-08-20T18:21:56Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161703307,140,15.9,5161703305,56,Back,5161703313,213,2.83,5161703311,212,10.0,5161703309,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330655,780,1,2,75,8,ajtb177oqwawkdwbqhldmq6mx,1,15.6,70.6,2024-08-20T18:04:36.712Z,2024-08-20T18:04:38Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161703331,213,0.10,5161703327,141,72.4,5161703325,140,27.7,5161703329,212,12.8,5161703323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330671,781,1,2,75,9,ajtb177oqwawkdwbqhldmq6mx,1,27.5,72.3,2024-08-20T18:04:38.088Z,2024-08-20T18:04:40Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161703453,141,90.8,5161703451,140,13.4,5161703455,212,19.4,5161703457,213,2.44,5161703449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330689,782,1,2,75,11,ajtb177oqwawkdwbqhldmq6mx,0,13.3,93.8,2024-08-20T18:04:39.938Z,2024-08-20T18:04:42Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161703549,213,6.04,5161703535,56,Center,5161703543,141,73.2,5161703529,157,,5161703553,1,,5161703547,212,57.6,5161703539,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330723,660,1,2,75,17,8cfkisxf1fkxdqtt6tx1tup48,1,29.7,36.7,2024-08-20T18:04:46.360Z,2024-08-20T18:04:47Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161703739,141,24.3,5161703743,213,5.58,5161703741,212,13.0,5161703733,3,,5161703735,56,Back,5161703737,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330765,661,1,2,75,18,8cfkisxf1fkxdqtt6tx1tup48,0,37.0,4.3,2024-08-20T18:04:46.832Z,2024-08-20T18:23:23Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161752203,141,8.6,5161703967,56,Back,5161752991,236,,5161752993,233,783,5161752199,140,37.7,5161752207,212,3.0,5161752997,286,,5161752193,157,,5161752215,1,5161752211,213,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,
2711330755,783,74,2,75,18,ajtb177oqwawkdwbqhldmq6mx,1,75.8,84.0,2024-08-20T18:04:46.833Z,2024-08-20T19:13:38Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161703925,56,Left,5161753001,233,661,5161752989,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330779,662,43,2,75,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-08-20T18:04:47.035Z,2024-08-20T18:23:47Z,eu574m78nqv6a5638b44oquqc,J. Lawrence,,,5161705315,285,0,5161704015,56,Back,5161754079,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330811,663,45,2,75,25,8cfkisxf1fkxdqtt6tx1tup48,0,24.2,16.0,2024-08-20T18:04:53.776Z,2024-08-20T18:28:15Z,eu574m78nqv6a5638b44oquqc,J. Lawrence,,,5161704179,56,Back,5161704181,285,,5161704203,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330809,785,3,2,75,25,ajtb177oqwawkdwbqhldmq6mx,1,75.8,84.0,2024-08-20T18:04:53.776Z,2024-08-20T19:13:37Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5161704173,286,,5161704171,56,Left,5161704187,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330827,786,1,2,75,26,ajtb177oqwawkdwbqhldmq6mx,1,82.3,82.3,2024-08-20T18:04:54.856Z,2024-08-20T18:05:39Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,1.0,5161704277,56,Center,5161705739,210,16,5161705741,22,,5161704281,141,47.5,5161704285,213,4.46,5161704279,140,76.5,5161704283,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711330887,788,16,2,75,27,ajtb177oqwawkdwbqhldmq6mx,1,78.0,44.3,2024-08-20T18:04:55.802Z,2024-08-20T18:05:40Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161705787,102,47.1,5161704583,56,Center,5161705771,81,,5161705797,231,50.2,5161705795,230,97.8,5161705375,375,75:25.824,5161705793,215,,5161705779,55,786,5161705367,20,5161704581,18,5161705775,29,,5161704579,22,5161705791,103,5161705371,374,2024-08-20 19:04:54.397,,,,,,,,,24.7,,,,,,,,,,
2711330835,787,43,2,75,27,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-20T18:04:56.570Z,2024-08-20T18:05:00Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161704315,18,0,5161704313,22,0,5161704317,56,Center,5161704323,252,0,5161704511,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331237,665,1,2,76,31,8cfkisxf1fkxdqtt6tx1tup48,1,50.3,50.4,2024-08-20T18:06:00.216Z,2024-08-20T18:06:01Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161706407,141,31.2,5161706403,56,Back,5161706405,140,26.8,5161706413,279,G,5161706411,213,3.63,5161706409,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331265,666,1,2,76,32,8cfkisxf1fkxdqtt6tx1tup48,1,26.8,31.2,2024-08-20T18:06:01.079Z,2024-08-20T18:06:05Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161706597,56,Back,5161706601,141,49.7,5161706605,213,0.99,5161706603,212,15.1,5161706599,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331269,667,1,2,76,36,8cfkisxf1fkxdqtt6tx1tup48,1,34.7,49.7,2024-08-20T18:06:05.359Z,2024-08-20T18:06:06Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5161706639,141,36.0,5161706643,213,3.98,5161706641,212,12.5,5161706635,56,Back,5161706637,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331291,668,1,2,76,37,8cfkisxf1fkxdqtt6tx1tup48,1,26.7,36.0,2024-08-20T18:06:05.935Z,2024-08-20T18:06:08Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161706777,56,Back,5161706783,212,29.6,5161706781,141,78.5,5161706785,213,1.35,5161706779,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331309,669,1,2,76,39,8cfkisxf1fkxdqtt6tx1tup48,1,30.8,82.9,2024-08-20T18:06:07.967Z,2024-08-20T18:06:12Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161706921,1,,5161706919,213,6.11,5161706913,140,67.6,5161706915,141,73.2,5161706911,56,Center,5161706909,155,,5161706917,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331317,789,4,2,76,43,ajtb177oqwawkdwbqhldmq6mx,1,32.2,24.7,2024-08-20T18:06:11.918Z,2024-08-20T18:28:04Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161706973,56,Back,5161706979,285,,5161707059,233,670,5161706975,152,,5161706971,13,,5161706977,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331311,670,4,2,76,43,8cfkisxf1fkxdqtt6tx1tup48,0,67.8,75.3,2024-08-20T18:06:11.919Z,2024-08-20T18:28:05Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161707049,56,Center,5161707047,13,,5161707053,265,,5161707051,152,,5161707055,286,,5161707063,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711340837,990,1,2,76,51,ajtb177oqwawkdwbqhldmq6mx,1,31.8,22.1,2024-08-20T18:06:19.573Z,2024-08-20T18:25:42Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161759087,212,9.7,5161759083,140,26.1,5161759081,56,Back,5161759085,141,33.3,5161759089,213,2.24,5161759503,152,,5161759501,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331369,790,1,2,76,55,ajtb177oqwawkdwbqhldmq6mx,1,28.2,46.2,2024-08-20T18:06:23.855Z,2024-08-20T18:25:46Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161707291,141,58.7,5161707295,213,2.36,5161707293,212,12.0,5161707289,140,20.1,5161707287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331377,791,1,2,76,56,ajtb177oqwawkdwbqhldmq6mx,1,21.1,57.9,2024-08-20T18:06:25.015Z,2024-08-20T18:25:49Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161707337,212,17.5,5161707339,213,4.18,5161707333,140,12.6,5161707331,56,Back,5161707335,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331387,792,1,2,76,57,ajtb177oqwawkdwbqhldmq6mx,1,12.5,35.8,2024-08-20T18:06:26.071Z,2024-08-20T18:06:28Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5161707385,212,19.7,5161707381,140,31.2,5161707379,56,Back,5161707383,141,37.1,5161707387,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331403,793,1,2,76,59,ajtb177oqwawkdwbqhldmq6mx,1,31.2,37.1,2024-08-20T18:06:28.278Z,2024-08-20T18:06:30Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161707495,56,Back,5161707497,140,10.6,5161707503,213,3.15,5161707501,212,21.6,5161707499,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331413,794,1,2,77,1,ajtb177oqwawkdwbqhldmq6mx,1,10.6,36.7,2024-08-20T18:06:30.334Z,2024-08-20T18:06:32Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5161707545,56,Back,5161707553,213,4.77,5161707547,140,11.4,5161707551,212,14.2,5161707549,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331445,795,1,2,77,3,ajtb177oqwawkdwbqhldmq6mx,1,11.4,15.9,2024-08-20T18:06:32.014Z,2024-08-20T18:06:36Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161707669,140,34.7,5161707675,213,6.00,5161707671,141,5.6,5161707673,212,25.4,5161707667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331477,796,1,2,77,7,ajtb177oqwawkdwbqhldmq6mx,1,34.7,5.8,2024-08-20T18:06:36.406Z,2024-08-20T18:06:39Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161707829,140,45.8,5161707833,212,19.3,5161707827,56,Back,5161707831,141,28.5,5161707835,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331515,797,1,2,77,10,ajtb177oqwawkdwbqhldmq6mx,1,46.1,28.9,2024-08-20T18:06:39.471Z,2024-08-20T18:06:44Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5161708025,140,61.8,5161708023,56,Right,5161708029,212,20.5,5161708031,213,5.65,5161708027,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331543,798,1,2,77,15,ajtb177oqwawkdwbqhldmq6mx,1,62.0,44.5,2024-08-20T18:06:44.375Z,2024-08-20T18:06:49Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5161708223,141,86.2,5161708225,212,36.0,5161708221,140,83.2,5161708219,56,Left,5161708227,213,0.91,5161708229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331629,799,1,2,77,20,ajtb177oqwawkdwbqhldmq6mx,1,90.6,90.3,2024-08-20T18:06:48.921Z,2024-08-20T18:07:00Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161708727,141,14.0,5161708735,213,4.82,5161708731,212,52.2,5161708723,140,95.8,5161708737,1,,5161708719,56,Right,5161708709,2,,5161708713,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331659,800,1,2,77,31,ajtb177oqwawkdwbqhldmq6mx,1,96.1,14.9,2024-08-20T18:07:00.135Z,2024-08-20T18:07:03Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161708875,56,Right,5161708877,140,76.7,5161708879,141,6.7,5161708881,212,21.1,5161708883,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331667,801,1,2,77,35,ajtb177oqwawkdwbqhldmq6mx,1,76.7,6.7,2024-08-20T18:07:03.710Z,2024-08-20T18:07:04Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5161708921,56,Right,5161708925,141,14.9,5161708929,213,1.88,5161708923,140,75.0,5161708927,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331679,802,1,2,77,36,ajtb177oqwawkdwbqhldmq6mx,1,74.9,15.0,2024-08-20T18:07:04.590Z,2024-08-20T18:07:05Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161708987,212,4.0,5161708989,213,4.90,5161708983,140,75.6,5161708981,56,Right,5161708985,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331707,803,1,2,77,36,ajtb177oqwawkdwbqhldmq6mx,1,75.6,9.2,2024-08-20T18:07:05.557Z,2024-08-20T18:07:10Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5161709127,140,57.5,5161709131,212,19.1,5161709133,213,3.03,5161709125,56,Right,5161709129,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331713,804,1,2,77,41,ajtb177oqwawkdwbqhldmq6mx,1,57.5,12.3,2024-08-20T18:07:09.911Z,2024-08-20T18:07:11Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161709159,140,66.8,5161709161,141,28.0,5161709165,213,0.83,5161709163,212,14.5,5161709157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331739,805,1,2,77,42,ajtb177oqwawkdwbqhldmq6mx,1,66.6,28.0,2024-08-20T18:07:10.966Z,2024-08-20T18:07:14Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161709319,213,2.53,5161709313,140,44.9,5161709315,141,51.6,5161709311,56,Back,5161709317,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331759,806,1,2,77,46,ajtb177oqwawkdwbqhldmq6mx,1,40.2,53.3,2024-08-20T18:07:14.774Z,2024-08-20T18:07:17Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161709437,213,4.91,5161709433,141,24.7,5161709435,212,19.8,5161709431,140,43.9,5161709429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331803,807,1,2,77,48,ajtb177oqwawkdwbqhldmq6mx,1,43.9,24.7,2024-08-20T18:07:17.142Z,2024-08-20T18:07:22Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161709599,56,Center,5161709605,212,11.1,5161709601,140,54.5,5161709603,141,25.5,5161709607,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331815,808,1,2,77,53,ajtb177oqwawkdwbqhldmq6mx,1,58.2,27.6,2024-08-20T18:07:21.966Z,2024-08-20T18:07:24Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161709669,140,53.2,5161709675,213,1.85,5161709671,141,54.3,5161709673,212,18.9,5161709667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331835,809,1,2,77,55,ajtb177oqwawkdwbqhldmq6mx,1,53.2,54.3,2024-08-20T18:07:24.014Z,2024-08-20T18:07:26Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5161709757,140,59.3,5161709769,213,5.17,5161709761,141,35.4,5161709765,212,14.4,5161709753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331851,810,1,2,77,57,ajtb177oqwawkdwbqhldmq6mx,1,58.7,35.4,2024-08-20T18:07:26.182Z,2024-08-20T18:07:28Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161709857,213,3.71,5161709853,141,20.0,5161709855,212,19.4,5161709851,140,43.2,5161709849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331917,811,1,2,78,0,ajtb177oqwawkdwbqhldmq6mx,1,39.5,19.5,2024-08-20T18:07:28.687Z,2024-08-20T18:12:22Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161710211,213,0.66,5161710213,1,,5161710209,212,78.6,5161710207,141,90.4,5161710199,155,,5161710201,196,,5161710205,140,98.6,5161710203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331923,812,43,2,78,7,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-20T18:07:35.926Z,2024-08-20T18:12:27Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161710245,346,0,5161710243,56,Left,5161722867,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331947,813,1,2,78,9,ajtb177oqwawkdwbqhldmq6mx,0,99.2,89.9,2024-08-20T18:07:37.982Z,2024-08-20T18:07:39Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161710353,56,Left,5161710361,212,5.6,5161710363,213,4.14,5161710357,140,96.3,5161710371,236,,5161710359,141,83.0,5161710373,233,672,5161710377,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331939,672,74,2,78,9,8cfkisxf1fkxdqtt6tx1tup48,1,1.7000000000000002,4.9,2024-08-20T18:07:37.983Z,2024-08-20T18:07:40Z,eu574m78nqv6a5638b44oquqc,J. Lawrence,,,5161710331,285,,5161710395,233,813,5161710329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331957,673,6,2,78,11,8cfkisxf1fkxdqtt6tx1tup48,0,0.6000000000000001,9.4,2024-08-20T18:07:39.949Z,2024-08-20T18:33:25Z,eu574m78nqv6a5638b44oquqc,J. Lawrence,,,5161710411,56,Back,5161710413,73,,5161710459,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331959,814,6,2,78,11,ajtb177oqwawkdwbqhldmq6mx,1,99.4,90.6,2024-08-20T18:07:39.949Z,2024-08-20T18:07:45Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161710437,233,673,5161710429,73,,5161710427,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331989,816,1,2,78,15,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2024-08-20T18:07:44.447Z,2024-08-20T18:26:13Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161710607,140,96.2,5161710613,213,4.53,5161714935,6,,5161710611,212,19.6,5161710609,141,71.2,5161710605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332281,674,12,2,78,19,8cfkisxf1fkxdqtt6tx1tup48,1,4.1,31.3,2024-08-20T18:07:48.262Z,2024-08-20T18:08:26Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5161712123,212,43.0,5161712125,213,5.97,5161712121,141,12.0,5161712119,140,43.1,5161712117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332039,817,1,2,78,23,ajtb177oqwawkdwbqhldmq6mx,1,62.6,82.9,2024-08-20T18:07:51.757Z,2024-08-20T18:07:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161710887,56,Center,5161710891,141,67.5,5161710895,213,5.23,5161710893,212,12.1,5161710889,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332051,818,1,2,78,24,ajtb177oqwawkdwbqhldmq6mx,1,68.3,67.5,2024-08-20T18:07:53.422Z,2024-08-20T18:07:55Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161710961,212,10.7,5161710957,140,62.3,5161710963,213,2.20,5161710955,56,Left,5161710959,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332099,819,1,2,78,27,ajtb177oqwawkdwbqhldmq6mx,1,62.3,77.3,2024-08-20T18:07:55.774Z,2024-08-20T18:08:02Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161711207,140,45.3,5161711205,56,Back,5161711213,213,3.96,5161711211,212,26.2,5161711209,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332113,820,1,2,78,34,ajtb177oqwawkdwbqhldmq6mx,1,46.5,48.8,2024-08-20T18:08:03.293Z,2024-08-20T18:08:04Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161711289,212,9.2,5161711291,213,0.47,5161711283,56,Center,5161711285,140,54.3,5161711287,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332125,821,1,2,78,35,ajtb177oqwawkdwbqhldmq6mx,1,54.3,54.9,2024-08-20T18:08:04.206Z,2024-08-20T18:08:05Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161711367,213,1.43,5161711361,140,55.8,5161711365,212,11.0,5161711363,141,70.9,5161711359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332143,822,1,2,78,36,ajtb177oqwawkdwbqhldmq6mx,1,55.8,70.9,2024-08-20T18:08:05.149Z,2024-08-20T18:08:07Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161711435,56,Center,5161711437,140,66.1,5161711439,141,64.6,5161711441,212,11.6,5161711443,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332161,823,1,2,78,38,ajtb177oqwawkdwbqhldmq6mx,1,66.2,64.6,2024-08-20T18:08:07.310Z,2024-08-20T18:08:09Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5161711527,213,2.49,5161711521,140,53.3,5161711525,212,17.1,5161711519,56,Left,5161711523,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332195,824,1,2,78,40,ajtb177oqwawkdwbqhldmq6mx,1,53.4,79.7,2024-08-20T18:08:09.245Z,2024-08-20T18:08:15Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161711741,213,4.30,5161711739,212,29.7,5161711737,141,39.7,5161711733,56,Back,5161711735,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332205,825,1,2,78,46,ajtb177oqwawkdwbqhldmq6mx,1,48.8,40.0,2024-08-20T18:08:15.325Z,2024-08-20T18:08:16Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161711793,213,0.42,5161711791,212,19.3,5161711789,141,51.6,5161711787,140,65.6,5161711785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332227,826,1,2,78,47,ajtb177oqwawkdwbqhldmq6mx,1,65.4,51.2,2024-08-20T18:08:16.517Z,2024-08-20T18:08:19Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161711909,140,49.9,5161711913,212,21.7,5161711911,141,30.1,5161711915,213,3.86,5161711907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332249,827,1,2,78,50,ajtb177oqwawkdwbqhldmq6mx,1,49.9,30.0,2024-08-20T18:08:19.157Z,2024-08-20T18:08:21Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161712011,155,,5161712015,56,Center,5161712017,140,67.9,5161712019,141,67.9,5161712021,212,32.0,5161712023,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332253,828,61,2,78,53,ajtb177oqwawkdwbqhldmq6mx,1,67.7,71.4,2024-08-20T18:08:21.605Z,2024-08-20T18:08:22Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5161712029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332287,829,1,2,78,55,ajtb177oqwawkdwbqhldmq6mx,1,79.7,95.6,2024-08-20T18:08:24.061Z,2024-08-20T18:08:26Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161712177,212,27.6,5161712175,141,55.4,5161712171,56,Center,5161712173,140,76.1,5161712179,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332293,830,3,2,78,57,ajtb177oqwawkdwbqhldmq6mx,0,75.8,61.8,2024-08-20T18:08:26.093Z,2024-08-20T18:08:31Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5161712197,286,,5161712279,233,675,5161712195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
